E(MeV)	mcnp/Ag-107:1
0.000429678	4.7878
0.000429726	4.78655
0.000429774	4.78529
0.000429822	4.78404
0.00042987	4.78279
0.000429918	4.78154
0.000429966	4.78029
0.000430013	4.77903
0.000430061	4.77778
0.000430109	4.77653
0.000430157	4.77528
0.000430205	4.77403
0.000430253	4.77278
0.000430301	4.77152
0.000430349	4.77027
0.000430397	4.76902
0.000430492	4.76651
0.000430583	4.76413
0.000430684	4.76129
0.00043078	4.75859
0.000430876	4.75588
0.000430971	4.75317
0.000431067	4.75047
0.000431163	4.74776
0.000431355	4.74235
0.000431546	4.73693
0.000431663	4.73363
0.000431738	4.73133
0.000431929	4.72544
0.000432121	4.71954
0.000432312	4.71364
0.000432504	4.70775
0.000432743	4.7004
0.000432887	4.69553
0.00043327	4.68262
0.000433654	4.66971
0.000433822	4.66402
0.000434037	4.65601
0.00043442	4.64168
0.000434803	4.62735
0.000434902	4.62365
0.000435186	4.61206
0.000435442	4.60163
0.000435569	4.5961
0.000435982	4.57823
0.000436336	4.56187
0.000436522	4.55328
0.000437061	4.52662
0.000437601	4.49802
0.000437869	4.48281
0.000438141	4.4673
0.000438635	4.43712
0.000438681	4.4343
0.000439018	4.41216
0.000439221	4.39885
0.000439401	4.38638
0.000439491	4.3802
0.000439593	4.37294
0.000439761	4.361
0.00043988	4.3523
0.000439976	4.34532
0.000440031	4.34135
0.000440168	4.33124
0.000440263	4.32417
0.000440359	4.31711
0.000440551	4.303
0.000440694	4.29267
0.00044079	4.28581
0.000440838	4.28238
0.00044091	4.27761
0.000441	4.27162
0.00044108	4.26631
0.000441177	4.26056
0.000441289	4.25434
0.000441344	4.25124
0.000441515	4.24924
0.000441623	4.24038
0.000441734	4.23866
0.000441785	4.2381
0.000441845	4.23894
0.00044192	4.23998
0.000442055	4.2465
0.000442179	4.25851
0.000442291	4.27628
0.000442402	4.3029
0.00044246	4.3186
0.000442527	4.3446
0.000442595	4.37783
0.00044273	4.42056
0.000442797	4.47607
0.000442847	4.62094
0.000442932	4.64596
0.000443	4.77659
0.000443067	4.95411
0.000443293	6.88258
0.000443738	21.7689
0.000443809	22.0281
0.000443877	26.968
0.000443944	32.8429
0.000444012	39.6894
0.000444113	51.661
0.000444214	60.6056
0.000444299	74.9131
0.000444383	86.9889
0.00044445	98.4377
0.000444543	106.595
0.000444628	120.693
0.00044472	121.352
0.000444781	122.958
0.000444829	122.135
0.000444894	120.257
0.000444991	116.175
0.000445072	107.141
0.000445168	97.5881
0.000445265	84.7146
0.00044533	71.3869
0.000445427	62.739
0.000445556	43.6088
0.000445621	37.2709
0.000445685	31.757
0.000446332	9.49194
0.000446396	8.96708
0.000446461	8.54564
0.000446525	8.20226
0.00044659	7.91832
0.000446655	7.67951
0.000446719	7.47613
0.000446784	7.30009
0.000446849	7.14568
0.000446978	7.00846
0.000447107	6.77472
0.000447236	6.58128
0.000447365	6.41758
0.000447495	6.27665
0.000447624	6.15393
0.000447753	6.04585
0.000447882	5.94977
0.000448141	5.86361
0.000448191	5.69133
0.000448399	5.59157
0.000448658	5.4863
0.000448916	5.39525
0.000449175	5.31539
0.000449433	5.24442
0.000449692	5.18067
0.00044995	5.12276
0.000450467	5.02031
0.000450984	4.93082
0.000451501	4.85055
0.000451753	4.81456
0.000452018	4.7768
0.000452535	4.70757
0.000453052	4.64133
0.000453534	4.58116
0.000454086	4.57689
0.000454425	4.47151
0.000454602	4.44966
0.000455119	4.38537
0.000455316	4.36052
0.000455636	4.31986
0.000456153	4.25271
0.000456206	4.24568
0.00045667	4.18381
0.000456929	4.14878
0.000457097	4.12588
0.000457187	4.11353
0.000457446	4.07832
0.000457704	4.04358
0.000457963	4.01005
0.000458221	3.97894
0.000458479	3.95243
0.000458609	3.94201
0.000458738	3.93443
0.000458867	3.93083
0.000458996	3.93289
0.000459126	3.94332
0.000459255	3.9669
0.000459384	4.01235
0.000459449	4.04811
0.000459513	4.09672
0.000459578	4.16291
0.000459643	4.2532
0.000459707	4.37655
0.000459768	4.53648
0.000459836	4.54535
0.000460418	12.6678
0.000460483	15.1333
0.000460547	18.1088
0.000460612	21.6306
0.000460659	29.0993
0.000460741	30.3472
0.000460838	35.484
0.000460935	43.949
0.000461064	52.8942
0.000461201	70.8381
0.00046129	74.5843
0.0004614	80.3065
0.000461477	81.3688
0.000461537	80.8907
0.000461677	77.2345
0.000461777	71.9834
0.000461917	64.3944
0.000461995	45.1753
0.000462116	45.0328
0.000462236	32.0465
0.00046244	16.2228
0.000462886	7.14989
0.000463075	6.39339
0.000463155	6.00533
0.000463235	5.70981
0.000463315	5.48099
0.000463395	5.30066
0.000463555	5.15631
0.000463714	4.94448
0.000463776	4.77713
0.000463874	4.7295
0.000464034	4.71012
0.000464194	4.75708
0.000464354	4.89063
0.000464433	5.00139
0.000464513	5.15167
0.000464593	5.35338
0.000464667	5.60217
0.000464753	5.62384
0.000464833	5.98843
0.000464889	6.96544
0.000465112	10.2665
0.000465335	18.7309
0.000465557	38.7627
0.00046578	80.2172
0.000465892	93.7804
0.000465991	124.846
0.000466051	146.302
0.000466111	169.63
0.000466225	243.913
0.000466331	289.789
0.000466431	328.462
0.000466511	353.791
0.000466561	366.256
0.000466659	381.833
0.000466782	382.256
0.000466872	381.722
0.000466978	370.595
0.000467104	344.054
0.000467227	249.139
0.000467339	203.324
0.00046745	160.979
0.000467561	124.068
0.000467672	94.3231
0.000467728	81.9974
0.000467784	71.3263
0.000467839	62.2509
0.000467895	54.4406
0.000467951	47.8502
0.000468006	42.3809
0.000468062	37.7733
0.000468118	33.9123
0.000468173	30.76
0.000468229	28.1098
0.000468285	25.8878
0.00046834	24.0637
0.000468396	22.5153
0.000468452	21.1896
0.000468507	20.092
0.000468563	19.1298
0.00046873	16.8964
0.000468897	15.3159
0.000469	15.1566
0.000469064	14.1264
0.000469148	13.6332
0.000469314	12.8032
0.000469426	12.342
0.000469506	12.0245
0.000469582	11.7776
0.000469649	11.558
0.000469801	11.1378
0.000469902	10.9001
0.000469985	10.7209
0.000470135	10.4638
0.000470264	10.3915
0.000470402	10.2129
0.000470503	10.2297
0.000470569	10.3012
0.000470686	10.342
0.00047077	10.9182
0.000470836	11.3599
0.000470903	11.9613
0.00047117	17.127
0.000471237	19.396
0.000471304	22.2335
0.00047137	25.6407
0.000471437	29.7794
0.000471486	33.018
0.000471571	39.744
0.000471704	51.952
0.000471838	65.2261
0.00047195	65.8927
0.000472076	76.1952
0.000472203	90.7187
0.000472312	93.6562
0.000472372	95.2889
0.00047247	95.1621
0.000472631	88.1648
0.000472772	68.6494
0.000472906	55.6937
0.000473039	51.2704
0.000473097	43.4457
0.000473155	38.695
0.000473214	34.3735
0.000473272	30.5052
0.000473389	24.1222
0.000473447	21.5744
0.000473505	19.4106
0.000473564	17.5912
0.000473622	16.0741
0.00047368	14.8178
0.000473739	13.7825
0.000473797	12.9319
0.000473914	11.6585
0.000473972	11.1849
0.00047403	10.7918
0.000474088	10.4631
0.000474205	9.9495
0.000474263	9.74637
0.000474322	9.56991
0.000474375	9.2939
0.000474497	9.28142
0.000474555	9.0609
0.000474613	8.97321
0.00047473	8.84414
0.000474788	8.80548
0.000474846	8.78719
0.000474905	8.79257
0.000474963	8.82573
0.000475021	8.89151
0.00047508	8.99536
0.000475138	9.14322
0.000475255	9.59576
0.000475313	9.91138
0.000475371	10.2927
0.00047543	10.7422
0.000475546	11.8441
0.000475692	12.488
0.000475838	14.2895
0.00047594	16.153
0.000476013	17.3113
0.000476086	17.9859
0.0004762	18.6312
0.000476323	18.8185
0.000476402	18.6242
0.000476467	18.1546
0.000476533	17.5964
0.000476612	16.9131
0.000476743	15.9746
0.000476901	14.263
0.000476953	12.2586
0.000477006	11.6524
0.000477058	11.0898
0.000477111	10.5746
0.000477163	10.1091
0.000477216	9.69403
0.000477268	9.32671
0.000477373	8.72707
0.000477426	8.48764
0.000477478	8.28305
0.000477531	8.10913
0.000477583	7.96179
0.000477636	7.83718
0.000477688	7.73178
0.000477741	7.64245
0.000477846	7.56645
0.000477951	7.44534
0.000478055	7.3539
0.00047816	7.28247
0.000478265	7.22494
0.00047837	7.17807
0.000478475	7.14044
0.00047858	7.112
0.000478685	7.09363
0.00047879	7.08671
0.000478895	7.0927
0.000479	7.11252
0.000479105	7.14594
0.000479368	7.19098
0.000479448	7.35432
0.000479499	7.37392
0.000479578	7.39107
0.0004797	7.39491
0.000479785	7.39158
0.000479865	7.37121
0.00047996	7.33713
0.000480151	7.23204
0.000480278	7.12449
0.000480405	7.01006
0.000480517	6.81527
0.000480659	6.80337
0.000480787	6.72279
0.000480914	6.65867
0.000481041	6.60884
0.000481168	6.57003
0.000481295	6.53908
0.000481549	6.51337
0.000481804	6.47101
0.000482119	6.39505
0.000482312	6.37075
0.000482386	6.36248
0.000482653	6.33259
0.000482821	6.31385
0.00048292	6.30375
0.000483187	6.27666
0.000483329	6.26225
0.000483454	6.25066
0.000483721	6.22587
0.000483838	6.21507
0.000483988	6.20255
0.000484122	6.19145
0.000484255	6.18034
0.000484389	6.16925
0.000484522	6.15815
0.000484656	6.14705
0.000484789	6.13594
0.000484855	6.13052
0.000484923	6.12553
0.00048499	6.12065
0.000485056	6.11577
0.000485123	6.11089
0.00048519	6.10601
0.000485257	6.10112
0.000485323	6.09624
0.000486058	6.04407
0.000486125	6.03973
0.000486191	6.0354
0.000486258	6.03106
0.000486358	6.02455
0.000486458	6.01804
0.000486558	6.01154
0.000486675	6.00395
0.000486759	5.99853
0.000486809	5.99527
0.000486889	5.99009
0.000487	5.98358
0.000487121	5.97648
0.000487263	5.96819
0.000487342	5.96359
0.000487421	5.95899
0.000487515	5.95347
0.000487672	5.94427
0.000487767	5.93875
0.00048783	5.93507
0.000487893	5.93139
0.000487956	5.92797
0.000488019	5.92462
0.000488082	5.92127
0.000488648	5.89115
0.000488711	5.8878
0.000488774	5.88446
0.000488837	5.88111
0.0004889	5.87776
0.000489026	5.87152
0.000489089	5.86844
0.000489215	5.8623
0.000489341	5.85616
0.000489467	5.85001
0.000489593	5.84386
0.000489719	5.83772
0.000489845	5.83158
0.000489939	5.82695
0.000490097	5.81985
0.000490348	5.80848
0.0004906	5.7971
0.000490852	5.78573
0.000490956	5.78102
0.000491104	5.77483
0.000491608	5.7537
0.000491973	5.73836
0.000492111	5.73306
0.000492615	5.71369
0.000492867	5.70401
0.000493119	5.69433
0.000493371	5.68464
0.000493497	5.6798
0.000493623	5.67496
0.000493748	5.67012
0.000493874	5.66528
0.000493937	5.66286
0.000494	5.66044
0.000494063	5.65821
0.000494126	5.656
0.000494189	5.6538
0.000494252	5.6516
0.000494315	5.6494
0.000494378	5.64719
0.000494441	5.64499
0.000494504	5.64279
0.000494567	5.64058
0.000494819	5.63177
0.000494913	5.62847
0.000495039	5.62406
0.000495126	5.62103
0.0004952	5.61843
0.000495258	5.6164
0.000495388	5.61186
0.00049551	5.60759
0.000495835	5.59623
0.000495916	5.59339
0.000495997	5.59055
0.000496159	5.58515
0.000496241	5.5825
0.000496322	5.57985
0.000496403	5.57721
0.000496484	5.57456
0.000496565	5.57191
0.000496728	5.56662
0.00049689	5.56133
0.000497053	5.55603
0.000497215	5.55074
0.000497377	5.54545
0.00049754	5.54015
0.000497702	5.53486
0.000497865	5.52956
0.000498027	5.52427
0.000498189	5.51913
0.00049827	5.5166
0.000498352	5.51406
0.000498433	5.51152
0.000499854	5.46712
0.000499976	5.46331
0.000500109	5.45913
0.000500219	5.45574
0.000500321	5.4526
0.000500382	5.45072
0.000500442	5.44884
0.000500497	5.44715
0.0005006	5.44397
0.00050072	5.44026
0.000500808	5.43755
0.000500907	5.43449
0.000500992	5.43186
0.000501077	5.42924
0.000501219	5.42485
0.000501361	5.42047
0.000501417	5.41871
0.000501474	5.41696
0.000501531	5.4152
0.000501587	5.41344
0.000501644	5.41169
0.000501701	5.40994
0.000501757	5.40818
0.000501814	5.40643
0.000501871	5.40467
0.000501927	5.40292
0.000501984	5.40116
0.000502041	5.3994
0.000502097	5.39765
0.000502211	5.39411
0.000502267	5.39233
0.000502324	5.39055
0.00050238	5.38877
0.000502437	5.38699
0.000502494	5.38521
0.000502551	5.38343
0.000502607	5.38165
0.000502664	5.37987
0.000502777	5.37631
0.00050289	5.37275
0.000503004	5.36919
0.000503117	5.36563
0.00050323	5.36202
0.000503344	5.35838
0.000503457	5.35473
0.00050357	5.35108
0.000503684	5.34744
0.00050391	5.34015
0.000504137	5.33286
0.000504364	5.32542
0.00050459	5.31795
0.000504686	5.3148
0.000504817	5.31034
0.000505044	5.30262
0.00050527	5.29491
0.000505497	5.28719
0.000505703	5.28018
0.00050595	5.27148
0.000506177	5.2635
0.00050663	5.24725
0.00050672	5.24404
0.000507084	5.23082
0.000507228	5.22556
0.000507537	5.21442
0.000507737	5.20719
0.00050799	5.19849
0.000508245	5.18973
0.000508443	5.18359
0.0005085	5.18186
0.000508754	5.17507
0.000508897	5.17226
0.000509008	5.17006
0.000509262	5.16793
0.00050935	5.16883
0.000509517	5.17055
0.000509644	5.17463
0.000509771	5.18144
0.000509898	5.19201
0.000510025	5.20802
0.000510152	5.2323
0.000510257	5.26318
0.000510406	5.26989
0.00051047	5.33001
0.000510534	5.37338
0.000510597	5.42981
0.000510661	5.5035
0.000510788	5.72822
0.000510851	5.89655
0.000510937	6.5262
0.000511163	8.58668
0.000511296	9.63383
0.00051136	10.8263
0.000511487	13.9867
0.000511551	15.9983
0.000511617	21.1145
0.000511709	22.356
0.000511843	32.4868
0.000512043	33.8238
0.000512123	43.2453
0.000512218	47.0043
0.000512282	50.6682
0.000512411	53.4526
0.000512476	54.0799
0.000512608	52.767
0.000512705	51.2334
0.000512827	47.7631
0.000512973	42.1335
0.00051307	34.4948
0.000513203	23.2101
0.000513316	18.722
0.00051343	15.1755
0.000513486	13.7263
0.000513543	12.473
0.0005136	11.4037
0.000513656	10.5037
0.000513713	9.75875
0.00051377	9.13555
0.000513826	8.61795
0.000513883	8.18982
0.00051394	7.83719
0.000513996	7.54819
0.000514053	7.31312
0.00051411	7.11743
0.000514166	6.95428
0.000514223	6.81688
0.00051428	6.70585
0.000514334	6.60546
0.000514393	6.52029
0.000514506	6.37902
0.00051462	6.26736
0.000514723	6.26188
0.000514818	6.11897
0.000514988	6.02288
0.00051513	5.95627
0.000515209	5.92078
0.000515282	5.89375
0.0005154	5.85042
0.000515518	5.81397
0.000515579	5.79521
0.000515752	5.74892
0.000515903	5.7131
0.000515986	5.69419
0.000516119	5.66929
0.000516249	5.64495
0.000516375	5.62132
0.000517288	5.50104
0.000517374	5.49201
0.000517461	5.48298
0.000517542	5.47451
0.000517634	5.46623
0.00051772	5.45845
0.000517807	5.45066
0.000517893	5.44287
0.000518153	5.42292
0.000518326	5.41
0.000518499	5.39709
0.000518672	5.38417
0.000518845	5.37312
0.000519018	5.36255
0.000519191	5.35199
0.000519364	5.34143
0.000519486	5.33399
0.000519711	5.32222
0.000520057	5.30406
0.000520264	5.29319
0.000520403	5.28673
0.000520749	5.27066
0.000521042	5.25707
0.000521095	5.25481
0.000521441	5.24021
0.000521787	5.22561
0.000522134	5.2121
0.00052248	5.1987
0.000522597	5.19415
0.000522826	5.18635
0.000522986	5.18089
0.000523172	5.17621
0.000523375	5.17599
0.000523518	5.17982
0.000523667	5.18167
0.000523764	5.19098
0.000523861	5.20618
0.000523958	5.22911
0.000524055	5.26168
0.000524153	5.30555
0.00052421	5.40269
0.000524347	5.43053
0.000524557	5.7011
0.000524639	5.77588
0.00052473	5.84813
0.000524809	5.85314
0.000524903	5.94078
0.000525	5.94747
0.000525076	5.95577
0.000525152	5.95523
0.000525235	5.93504
0.000525335	5.82358
0.000525422	5.74686
0.000525508	5.6681
0.000525595	5.58925
0.000525682	5.51049
0.000525842	5.46496
0.000525941	5.30922
0.000526028	5.26095
0.000526173	5.24213
0.000526244	5.17415
0.000526374	5.14139
0.000526504	5.121
0.000526569	5.11163
0.0005267	5.0978
0.000526767	5.09219
0.000526835	5.08643
0.000526944	5.08061
0.000527033	5.07589
0.000527122	5.07116
0.000527276	5.06299
0.000527419	5.05713
0.000527478	5.05469
0.000527537	5.05225
0.000527597	5.04981
0.000527656	5.04738
0.000527715	5.04494
0.000527774	5.04278
0.000527834	5.04063
0.000527893	5.03847
0.000527952	5.03632
0.000528012	5.03417
0.000528071	5.03202
0.00052819	5.02771
0.000528308	5.0234
0.000528427	5.0191
0.000528545	5.01479
0.0005286	5.0128
0.000528664	5.01063
0.000528901	5.00257
0.000529138	4.9945
0.000529483	4.98279
0.000529613	4.97853
0.000529924	4.96832
0.000530087	4.96353
0.000530365	4.95535
0.000530561	4.952
0.000530807	4.95159
0.000531027	4.95392
0.000531137	4.96983
0.000531248	4.98617
0.000531358	5.00989
0.000531468	5.04181
0.000531579	5.0819
0.000531799	5.12888
0.000531965	5.23126
0.000532103	5.297
0.0005322	5.33086
0.000532291	5.33893
0.000532441	5.33351
0.000532613	5.2985
0.000532956	5.22781
0.000533127	5.0578
0.000533298	4.98815
0.000533407	4.91448
0.00053347	4.90173
0.000533641	4.87881
0.000533813	4.86344
0.000533984	4.85227
0.000534327	4.83536
0.000535013	4.80733
0.000536254	4.75982
0.000536385	4.75479
0.000537757	4.70188
0.000538151	4.68627
0.000539129	4.64757
0.000539815	4.6199
0.000540048	4.61037
0.0005405	4.59196
0.000540997	4.57169
0.000541186	4.56397
0.000541872	4.53624
0.000541946	4.53334
0.000542558	4.50923
0.000542895	4.49666
0.000543244	4.48361
0.000543843	4.46336
0.00054393	4.46043
0.000544616	4.44125
0.000544792	4.43794
0.000545302	4.42837
0.000545741	4.4263
0.000545988	4.42514
0.000546331	4.42888
0.000546674	4.43758
0.000547016	4.45255
0.000547359	4.47545
0.000547638	4.50229
0.000547702	4.50847
0.000548045	4.55454
0.000548388	4.61756
0.000548587	4.66697
0.000548731	4.7029
0.000549074	4.81789
0.000549417	4.97288
0.000549536	5.04528
0.00054976	5.18238
0.00055	5.38226
0.000550103	5.46804
0.000550274	5.64905
0.000550446	5.86299
0.000550617	6.11716
0.000550789	6.421
0.000550959	6.78292
0.000551132	6.78655
0.000551303	7.23034
0.000551433	8.28262
0.000551646	8.4466
0.000551818	9.29004
0.000551907	11.0982
0.000551989	11.7672
0.000552075	12.6319
0.000552161	13.6401
0.000552246	14.8229
0.000552332	16.2248
0.000552504	17.9023
0.000552589	19.9316
0.000552675	22.4035
0.000552761	25.4465
0.000552847	29.2085
0.000552932	33.8912
0.000553018	39.7171
0.000553093	54.8464
0.00055319	55.9467
0.000553275	67.0103
0.000553447	96.6702
0.000553533	115.821
0.000553747	163.419
0.000553805	228.215
0.000554004	302.787
0.000554219	333.748
0.000554279	388.889
0.000554394	411.602
0.0005545	420.351
0.000554635	413.781
0.000554746	398.013
0.000554867	368.123
0.000554991	328.883
0.000555109	286.746
0.000555169	265.579
0.000555287	224.258
0.000555406	185.891
0.000555465	167.647
0.000555524	151.644
0.000555702	110.966
0.00055588	81.7543
0.000556058	61.7717
0.000556236	48.3945
0.000556295	45.0987
0.000556473	37.1584
0.000556562	34.1513
0.000556651	31.6103
0.000556752	31.1835
0.000556829	27.5811
0.000556903	26.2276
0.000556984	24.8938
0.000557066	23.7455
0.000557153	22.5848
0.000557275	21.2089
0.00055735	20.3963
0.000557413	19.8347
0.000557502	19.053
0.000557628	18.0871
0.000557695	17.593
0.000557779	17.0612
0.000557866	16.5167
0.000558032	15.6252
0.000559899	10.4252
0.00056005	10.2082
0.000560202	9.99723
0.000560265	9.90875
0.000560353	9.80406
0.000560479	9.65375
0.000560553	9.56549
0.000560676	9.43091
0.000560749	9.35547
0.000560847	9.25482
0.000560931	9.16848
0.000561036	9.07141
0.000561106	9.00847
0.000561211	8.91403
0.000561293	8.84024
0.000561422	8.73894
0.000561527	8.65589
0.000561597	8.60046
0.000561737	8.49884
0.000561807	8.44984
0.000561878	8.40076
0.000561948	8.35175
0.000562088	8.26193
0.000562158	8.21816
0.000562228	8.17445
0.000562298	8.13069
0.000562439	8.05361
0.000562509	8.01611
0.000562579	7.97856
0.000562649	7.94107
0.000562719	7.90352
0.000562789	7.86603
0.00056286	7.82848
0.000563	7.75344
0.00056314	7.69035
0.000563281	7.62789
0.000563351	7.59669
0.000563421	7.56544
0.000563491	7.53423
0.000563561	7.50298
0.000563631	7.47177
0.000563692	7.44457
0.000563772	7.41472
0.000563842	7.38827
0.000563912	7.36185
0.000563982	7.33539
0.000564473	7.15533
0.000564543	7.13253
0.000564613	7.10978
0.000564684	7.08698
0.000564824	7.04144
0.000564929	7.00728
0.000565063	6.96368
0.000565175	6.93203
0.000565262	6.90707
0.000565367	6.87712
0.000565514	6.83531
0.000565601	6.81075
0.000565718	6.77722
0.000565822	6.75002
0.000565946	6.71851
0.000566112	6.6765
0.000566236	6.64498
0.00056636	6.6135
0.000566434	6.59467
0.000567436	6.37016
0.000567519	6.35265
0.000567602	6.33513
0.000567685	6.31762
0.000567768	6.3001
0.000567933	6.26683
0.000568099	6.23408
0.000568264	6.20132
0.00056843	6.16858
0.000568491	6.15656
0.000568595	6.13685
0.000568761	6.10572
0.000568927	6.07458
0.000569092	6.04345
0.000569176	6.02769
0.000569258	6.01283
0.000569423	5.98274
0.000569589	5.95265
0.000569862	5.90314
0.00056992	5.89267
0.000570251	5.83353
0.000570547	5.78074
0.00057089	5.71971
0.000571232	5.65844
0.000571575	5.59676
0.000571907	5.53644
0.000572238	5.47565
0.000572569	5.41441
0.000572901	5.35312
0.000573117	5.34472
0.000573289	5.31338
0.00057346	5.28263
0.000573563	5.23612
0.000573631	5.22494
0.000573803	5.19969
0.000573974	5.17887
0.000574146	5.16537
0.000574225	5.16501
0.000574317	5.16461
0.000574403	5.17215
0.000574488	5.18793
0.000574574	5.21561
0.00057466	5.26073
0.000574745	5.33155
0.000574831	5.44075
0.00057555	13.2959
0.000575945	28.7694
0.000576073	39.1193
0.000576202	51.6386
0.000576309	60.8657
0.000576373	72.8009
0.00057648	79.8583
0.000576545	90.7679
0.000576663	96.462
0.0005768	106.843
0.000576875	108.496
0.000576946	108.46
0.000577111	104.524
0.000577214	97.0628
0.000577379	87.9663
0.000577461	70.9995
0.000577537	54.7166
0.000577709	46.1366
0.000578199	15.1121
0.000578781	9.15117
0.000578862	8.49064
0.000578946	8.48413
0.000579028	8.23818
0.000579111	8.03066
0.000579193	7.85246
0.000579276	7.69683
0.000579358	7.55896
0.000579523	7.43537
0.000579688	7.22143
0.000579853	7.04117
0.000580018	6.88585
0.000580183	6.75001
0.000580348	6.62945
0.000580513	6.52139
0.000580843	6.42343
0.000581173	6.25154
0.000581503	6.10412
0.000581833	5.97494
0.000582163	5.86013
0.000582493	5.75718
0.000582823	5.66489
0.000583153	5.58314
0.000583483	5.5132
0.000583648	5.45822
0.000583813	5.43815
0.000583978	5.42452
0.000584143	5.41901
0.000584307	5.42387
0.000584472	5.44223
0.000584637	5.47849
0.000584802	5.539
0.000584967	5.63324
0.000585132	5.77601
0.000585215	5.99238
0.000585297	6.14079
0.00058538	6.32654
0.000585462	6.56125
0.000585545	6.86102
0.000585627	7.24752
0.00058571	7.75216
0.000585792	8.41602
0.000585875	9.29472
0.000586617	46.2199
0.0005867	56.5792
0.00058681	87.5936
0.000586947	89.9634
0.000587133	114.303
0.000587256	153.214
0.00058736	177.502
0.000587482	194.589
0.0005876	209.054
0.000587738	215.97
0.000587842	213.176
0.000587927	204.409
0.000588028	193.564
0.000588129	177.153
0.000588298	158.309
0.000588433	125.046
0.0005885	99.8903
0.000588568	88.4701
0.000588635	77.9947
0.000588702	68.5686
0.00058877	60.1862
0.000588837	52.8431
0.000588905	46.4875
0.000588972	41.052
0.00058904	36.4317
0.000589107	32.545
0.000589175	29.2843
0.000589242	26.5671
0.00058931	24.3004
0.000589377	22.4123
0.000589445	20.8361
0.00058958	18.4029
0.000589647	17.4573
0.000589714	16.648
0.000589782	15.9502
0.000589849	15.3413
0.000589917	14.8062
0.000590052	14.3318
0.000590187	13.5271
0.000590322	12.8674
0.000590457	12.3144
0.000590592	11.8428
0.000590726	11.4355
0.000590861	11.0796
0.000590996	10.7658
0.000591266	10.4866
0.000591536	10.0118
0.000591806	9.62254
0.000592076	9.29746
0.000592346	9.02189
0.000592616	8.78537
0.000592885	8.57999
0.000593155	8.40007
0.000593425	8.24103
0.000593695	8.09953
0.000594235	7.97263
0.000594758	7.57694
0.000595314	7.57135
0.000595854	7.41637
0.000596083	7.23379
0.000596394	7.1668
0.000596745	7.1001
0.000596933	7.06431
0.000597407	6.98412
0.000597473	6.97299
0.000598013	6.89084
0.000598553	6.81628
0.000598732	6.79363
0.000599092	6.74809
0.000599394	6.71292
0.000599632	6.68522
0.000600057	6.63926
0.000600172	6.62681
0.000600712	6.57214
0.000601251	6.52066
0.000601381	6.50894
0.000601712	6.4791
0.000601791	6.47203
0.000602044	6.45079
0.000602331	6.42665
0.000602601	6.4062
0.000602706	6.39988
0.00060287	6.39005
0.000603005	6.38607
0.00060314	6.38819
0.000603275	6.40171
0.000603368	6.42532
0.000603478	6.43591
0.000603545	6.46511
0.000603613	6.50569
0.00060368	6.56063
0.000603815	6.72804
0.000603882	6.84896
0.00060395	7.00067
0.000604017	7.18769
0.000604152	7.68326
0.000604287	8.35826
0.000604362	9.27719
0.000604527	10.4965
0.000604692	11.7541
0.000604827	12.6592
0.000604928	13.1769
0.000605013	13.4654
0.0006051	13.6063
0.000605162	13.6036
0.00060527	13.398
0.000605355	13.049
0.000605449	12.5691
0.000605521	12.1035
0.000605604	11.5035
0.000605687	10.897
0.000605769	10.2905
0.000607218	6.39843
0.000607342	6.37154
0.000607467	6.3498
0.000607591	6.33098
0.000607715	6.31224
0.000607798	6.30265
0.000607912	6.28955
0.000608029	6.27608
0.0006081	6.26921
0.000608195	6.26014
0.000608277	6.2523
0.000608346	6.24577
0.000608442	6.23816
0.000608579	6.22741
0.000608744	6.21451
0.000608854	6.2059
0.00061039	6.11022
0.0006105	6.10445
0.00061061	6.09867
0.00061072	6.0929
0.00061083	6.08712
0.000610894	6.08371
0.000611049	6.07613
0.000611269	6.06537
0.000611488	6.05462
0.000611708	6.04443
0.000611927	6.03438
0.000612147	6.02433
0.000612366	6.01429
0.000612586	6.00423
0.000612802	5.99432
0.000613025	5.98466
0.000613464	5.96558
0.000613903	5.94651
0.000614074	5.93906
0.000614342	5.92766
0.000614781	5.90895
0.00061522	5.89024
0.000615346	5.88486
0.000615659	5.87143
0.000615982	5.85757
0.000616098	5.85243
0.000616537	5.83299
0.000616976	5.81355
0.000617254	5.80125
0.000617415	5.79375
0.000617635	5.78353
0.000617854	5.7733
0.000618074	5.76265
0.000618293	5.75193
0.000618513	5.7412
0.000618733	5.72986
0.000618952	5.71848
0.000619162	5.70759
0.000619391	5.69488
0.000619501	5.68877
0.000619611	5.68267
0.00061972	5.67658
0.000619798	5.67225
0.00061994	5.66371
0.00062005	5.65709
0.000620159	5.65047
0.000620269	5.64385
0.000621641	5.55111
0.000621706	5.54638
0.000621998	5.52474
0.000622135	5.51474
0.000622231	5.50777
0.000622501	5.49972
0.000622601	5.4829
0.000622787	5.47326
0.000622926	5.46901
0.000623137	5.4677
0.000623296	5.47041
0.000624411	11.5732
0.000624504	13.8704
0.000624568	15.7424
0.000624767	20.0468
0.000624875	28.8092
0.000624968	33.8227
0.000625153	44.1628
0.000625284	44.773
0.000625413	53.4533
0.000625525	58.7351
0.000625629	59.0635
0.00062571	59.1492
0.00062584	58.1957
0.000626056	53.5993
0.000626218	47.485
0.000626434	33.2824
0.000626638	19.7343
0.000626824	14.5497
0.000627009	11.2801
0.000627381	8.30399
0.00062773	7.57864
0.000627838	7.38275
0.000627946	7.23098
0.000628054	7.10941
0.000628123	6.95438
0.00062827	6.92398
