E(MeV)	mcnp/Co-59:1			
0.08299433	1.651824631			
0.08300299	1.55787269			
0.0830203	1.40525135			
0.08303761	1.283394893			
0.08305492	1.18246035			
0.08307223	1.095829176			
0.08310685	0.951086184			
0.08314147	0.832501197			
0.08315878	0.781058595			
0.08317609	0.73513917			
0.0832107	0.658499642			
0.08322801	0.629145426			
0.08324532	0.60816573			
0.08326263	0.596747459			
0.08327994	0.597153278			
0.08329725	0.612408121			
0.08331456	0.646522072			
0.08333187	0.704768599			
0.08334918	0.792903269			
0.08335783	0.851010746			
0.08336649	0.921213305			
0.08337514	1.004689606			
0.0833838	1.103339757			
0.08339245	1.219091829			
0.08340111	1.354720463			
0.08340976	1.512775165			
0.08341842	1.696881854			
0.08342707	1.910291143			
0.08343573	2.157593081			
0.08344438	2.442624221			
0.08345304	2.77081195			
0.08346016	3.07663014			
0.08346728	3.418627515			
0.0834744	3.800606986			
0.08348153	4.226366301			
0.08349577	5.206874701			
0.08351002	6.363539779			
0.08352426	7.683032855			
0.08353851	9.117211569			
0.08355275	10.57176931			
0.083567	11.92078771			
0.08358124	13.02405494			
0.08359549	13.7722767			
0.08360973	14.1137595			
0.08362398	14.06792168			
0.08363822	13.7064769			
0.08365247	13.12000792			
0.08370128	10.57305712			
0.08372161	9.569117792			
0.08374194	8.674963544			
0.08376227	7.895602815			
0.0837826	7.222935682			
0.08380293	6.644251148			
0.08382326	6.146282794			
0.08384359	5.716910953			
0.08388424	5.024224177			
0.0839249	4.504968257			
0.08396556	4.115358385			
0.08400622	3.828026479			
0.08404687	3.632564114			
0.08408753	3.52503759			
0.08412819	3.510810015			
0.08416885	3.602207572			
0.08418917	3.695306129			
0.0842095	3.829920018			
0.08422983	4.010024209			
0.08425016	4.243627642			
0.08427049	4.540636367			
0.08429082	4.913130369			
0.08431115	5.375613679			
0.08433148	5.9459797			
0.08435354	6.708258831			
0.08437561	7.644619506			
0.08439767	8.778558369			
0.08441974	10.12537844			
0.0844418	11.6828705			
0.084508	16.86554924			
0.08453006	18.28331164			
0.08455213	19.24617229			
0.08457419	19.6425266			
0.08459626	19.46715909			
0.08461832	18.81160273			
0.08464039	17.81608671			
0.08470325	14.36605741			
0.08473134	12.90485583			
0.08473602	12.68904314			
0.08474071	12.50873528			
0.08474539	12.39826816			
0.08475007	12.37311163			
0.08475592	12.37189492			
0.08476	12.27470397			
0.08476164	12.19728866			
0.08476925	11.61443708			
0.08477215	11.36652551			
0.08477794	10.95148889			
0.08478084	10.78968022			
0.08478374	10.65035169			
0.08478953	10.41000913			
0.08479533	10.19153823			
0.08481851	9.400566331			
0.08487646	7.816540255			
0.08489964	7.305046456			
0.084946	6.444011027			
0.08499236	5.754207207			
0.08503872	5.190649967			
0.08508508	4.720805602			
0.08513145	4.324994154			
0.08517781	3.987073028			
0.08527053	3.439244874			
0.08531689	3.21327449			
0.08538643	2.91759438			
0.08540961	2.829065887			
0.08545597	2.662462007			
0.08546756	2.623194573			
0.08547335	2.608107078			
0.08547625	2.606584339			
0.08547915	2.615824243			
0.08548204	2.645487802			
0.08548494	2.709315701			
0.08548784	2.821060026			
0.08549074	2.987115975			
0.08549654	3.417427213			
0.08550016	3.631146239			
0.08550283	3.693929901			
0.08550423	3.686284982			
0.08550597	3.63806155			
0.08551059	3.350844866			
0.08551754	2.833193948			
0.08552217	2.620342287			
0.08552448	2.5575992			
0.08552679	2.515438222			
0.0855291	2.487301925			
0.08553142	2.467900029			
0.08553605	2.442510052			
0.08554068	2.424236156			
0.08557771	2.310265877			
0.08565177	2.117174572			
0.08579989	1.793650259			
0.085948	1.524605377			
0.08602206	1.405098001			
0.08617017	1.188771087			
0.08631829	0.994645123			
0.08650343	0.762391152			
0.08654046	0.711732484			
0.08657749	0.655718325			
0.08661452	0.590758239			
0.08663303	0.555018138			
0.08665155	0.528497709			
0.0866608	0.556681638			
0.08666543	0.633859681			
0.08666774	0.715795135			
0.08667006	0.849043698			
0.08667237	1.05483026			
0.08667469	1.359644557			
0.086677	1.782010749			
0.08667932	2.334900453			
0.08668163	3.001377951			
0.08668626	4.493214776			
0.08668742	4.842375028			
0.08668943	5.361537125			
0.086692	5.789947941			
0.08669328	5.880854835			
0.08669413	5.892669961			
0.08669593	5.790571513			
0.08669747	5.575310329			
0.0866985	5.374153863			
0.08670055	4.867836776			
0.08670775	2.765904378			
0.0867098	2.269329835			
0.08671186	1.856579024			
0.08671391	1.530261608			
0.08671597	1.27732611			
0.08671802	1.086541772			
0.08672008	0.94182536			
0.08672419	0.746234817			
0.0867283	0.621084355			
0.08673241	0.533844832			
0.08673652	0.481007546			
0.08674063	0.490567061			
0.08674268	0.539262799			
0.08674474	0.635330295			
0.08674679	0.794434499			
0.08674885	1.035361773			
0.0867509	1.369959197			
0.08675296	1.808196211			
0.08675501	2.340152991			
0.08675913	3.594562429			
0.08676214	4.491833115			
0.086765	5.147366091			
0.08676642	5.359921139			
0.08676737	5.453145542			
0.08677013	5.49273831			
0.08677146	5.394776198			
0.08677412	5.012779213			
0.08677544	4.755121437			
0.0867781	4.165235486			
0.08678208	3.279831877			
0.08678474	2.776566878			
0.0867874	2.372513556			
0.08679006	2.063764469			
0.08679271	1.834754575			
0.08679537	1.664454566			
0.08680069	1.438597949			
0.086806	1.298074776			
0.08681132	1.200802736			
0.08682194	1.071809388			
0.08683257	0.987084294			
0.0868432	0.926410551			
0.08685383	0.880784513			
0.08687508	0.814186702			
0.08689634	0.766212939			
0.08691759	0.729753965			
0.08693885	0.700931848			
0.08698136	0.656920538			
0.08702387	0.62475486			
0.08706638	0.601125861			
0.08710889	0.58449755			
0.08719391	0.56827989			
0.08723642	0.568302408			
0.08727893	0.574253226			
0.08732144	0.586185689			
0.08736395	0.604502439			
0.08740646	0.629715076			
0.08744898	0.662450437			
0.08749149	0.703421895			
0.087534	0.753482738			
0.08757651	0.813607716			
0.08761902	0.884913785			
0.08766153	0.968676391			
0.08770404	1.066348431			
0.08774655	1.179581862			
0.08778907	1.310283615			
0.08783158	1.460515193			
0.08787409	1.632703071			
0.0879166	1.829546339			
0.08795911	2.054070973			
0.08800162	2.309649889			
0.08804413	2.600014184			
0.08808664	2.929249576			
0.08812916	3.30160086			
0.08816646	3.667539115			
0.08820376	4.073882706			
0.08824106	4.523655864			
0.08827837	5.022546301			
0.08835297	6.167850575			
0.08842758	7.52053297			
0.08850218	9.075338095			
0.08865139	12.55392689			
0.088726	14.23689378			
0.08877524	15.21368106			
0.08882449	16.02432777			
0.08886142	16.49990274			
0.08887374	16.62802651			
0.08888605	16.74240474			
0.0888922	16.79820028			
0.08889836	16.87150669			
0.08890143	16.93194513			
0.08890451	17.02732731			
0.08891067	17.38696885			
0.08891375	17.65558052			
0.08891991	18.19761986			
0.088924	18.36518236			
0.08892572	18.35965302			
0.08892788	18.28987087			
0.08893364	17.88147953			
0.08893652	17.65215144			
0.08894228	17.32079506			
0.08894516	17.23149482			
0.08894804	17.18039087			
0.08895379	17.14180805			
0.08895955	17.13467948			
0.08897107	17.13235687			
0.08898258	17.12332812			
0.08901714	17.02629097			
0.08910927	16.3433275			
0.0892014	15.24919583			
0.08923594	14.84271629			
0.08924746	14.74677296			
0.08925897	14.72898669			
0.08926473	14.80211407			
0.08927049	15.02930986			
0.08927337	15.25787714			
0.08927913	16.12648335			
0.08928489	17.71100689			
0.08928921	19.19244856			
0.08929353	20.41453431			
0.08929688	20.81266369			
0.089298	20.80139607			
0.08929855	20.76798043			
0.08930247	20.03065755			
0.08930883	17.66354926			
0.08931265	16.21486128			
0.08931519	15.42090392			
0.08931774	14.79119713			
0.08932029	14.31938643			
0.08932284	13.9781825			
0.08932822	13.54527178			
0.0893336	13.31598266			
0.08934436	13.05363894			
0.08936589	12.70303299			
0.08938742	12.41761416			
0.08943047	12.06000756			
0.08944123	12.07989916			
0.08945738	12.36244882			
0.08946276	12.58775185			
0.08947083	13.17086433			
0.08947353	13.46509938			
0.08947891	14.27231373			
0.08948429	15.47302197			
0.08948698	16.25414739			
0.08949236	18.18913097			
0.08949904	21.02279552			
0.08950502	23.23669543			
0.089509	24.07351088			
0.089511	24.22277223			
0.08951498	23.94253491			
0.08951697	23.53335095			
0.08951996	22.64589467			
0.08952295	21.52749084			
0.08952494	20.71210635			
0.08953237	17.69248542			
0.08953509	16.72888653			
0.08954053	15.13353859			
0.08954597	13.94980623			
0.08955413	12.74044069			
0.08955957	12.1820977			
0.08957045	11.40388144			
0.08958677	10.67713296			
0.08960309	10.19494888			
0.08963572	9.523387452			
0.08967924	8.874537195			
0.08974451	8.09933775			
0.08987507	6.874437274			
0.0899621	6.208502315			
0.09004914	5.638618971			
0.09011441	5.278023568			
0.09015793	5.096459203			
0.09017969	5.065604384			
0.09019057	5.108619778			
0.09019601	5.176912801			
0.09020145	5.329938005			
0.09020417	5.469016441			
0.09020689	5.676333954			
0.09020961	5.975796837			
0.09021233	6.387253161			
0.09021505	6.915253201			
0.09021777	7.536023945			
0.09022185	8.498474022			
0.0902244	8.989062317			
0.0902268	9.277572074			
0.09022979	9.320985703			
0.09023099	9.231861296			
0.09023386	8.791430968			
0.0902371	8.010006599			
0.09024141	6.817561488			
0.09024356	6.271683057			
0.09024572	5.799350459			
0.09024788	5.415322379			
0.09025004	5.118133573			
0.09025219	4.898299841			
0.09025435	4.739304482			
0.09025867	4.549029556			
0.09026298	4.45445805			
0.0902673	4.401868887			
0.09027592	4.340633757			
0.09028455	4.297057295			
0.09030181	4.223969063			
0.09033632	4.090700004			
0.09040535	3.837505479			
0.09050889	3.493708309			
0.09064694	3.105403191			
0.09078499	2.790425702			
0.09092304	2.541133748			
0.09106109	2.35319346			
0.09119914	2.222618324			
0.09126816	2.176228003			
0.09128541	2.165757627			
0.09129404	2.160784001			
0.09130267	2.1569995			
0.09130698	2.158461368			
0.0913113	2.170579895			
0.09131561	2.213442579			
0.09131993	2.325055482			
0.09132424	2.5459226			
0.09132856	2.874817348			
0.09133395	3.28685734			
0.09133719	3.416578853			
0.091338	3.426851932			
0.09133956	3.419689767			
0.09134182	3.349166762			
0.09134332	3.268663699			
0.09135086	2.700651123			
0.09135387	2.508548918			
0.09135689	2.370355889			
0.0913599	2.282788131			
0.09136292	2.232101486			
0.09136593	2.204875572			
0.09136895	2.19055381			
0.09137498	2.178644057			
0.09138704	2.175631934			
0.09139909	2.194601651			
0.09140512	2.228454702			
0.09141115	2.328648824			
0.09141416	2.441012706			
0.09141718	2.63160485			
0.09142019	2.931581312			
0.09142321	3.36556477			
0.091433	5.276935852			
0.09143595	5.647045664			
0.091438	5.745986962			
0.09144073	5.653058552			
0.09144298	5.399589355			
0.09144676	4.730859677			
0.09144977	4.121516389			
0.09145279	3.560584643			
0.0914558	3.113657255			
0.09145882	2.792233323			
0.09146184	2.580560376			
0.09146486	2.448833205			
0.09147089	2.319659643			
0.09147693	2.266457272			
0.091489	2.222805957			
0.09151313	2.193066707			
0.09153727	2.183556035			
0.0915614	2.182096611			
0.09158554	2.187865726			
0.09159761	2.203042229			
0.09160364	2.230228817			
0.09160968	2.324140278			
0.09161269	2.438500142			
0.09161571	2.640330719			
0.09161873	2.967242795			
0.09162175	3.44479874			
0.09162476	4.060243194			
0.09162929	5.088198034			
0.09163155	5.530274987			
0.09163382	5.845914404			
0.091636	5.984914635			
0.09163818	5.944626709			
0.09164023	5.750752323			
0.09164367	5.16762769			
0.09164641	4.586349755			
0.09164916	4.0090265			
0.0916519	3.511781211			
0.09165465	3.12436589			
0.09165739	2.849784358			
0.09166014	2.666645427			
0.09166288	2.550854616			
0.09166563	2.478551068			
0.09167112	2.403839107			
0.09168211	2.350124374			
0.09170408	2.320182389			
0.09172605	2.314863718			
0.09176999	2.323073528			
0.09181393	2.334717682			
0.09184369	2.343649034			
0.09187345	2.377892282			
0.09188089	2.403422988			
0.09188833	2.44806675			
0.09189577	2.527812905			
0.09190321	2.676681477			
0.09190693	2.798478673			
0.09191065	2.972927032			
0.09191437	3.226378606			
0.09191809	3.597892482			
0.09191995	3.844311737			
0.09192181	4.141777336			
0.09192367	4.499023893			
0.09192553	4.92480073			
0.09192739	5.427041425			
0.09192925	6.011746799			
0.09193111	6.681633005			
0.09193297	7.434667456			
0.09193459	8.152099363			
0.09193785	9.724429994			
0.09194274	12.12818652			
0.091946	13.47814032			
0.09194925	14.39823215			
0.09195088	14.65686001			
0.09195414	14.73670368			
0.09195577	14.56654869			
0.09195903	13.87339772			
0.09196171	13.04486689			
0.09196976	10.13599761			
0.09197244	9.259602754			
0.09197513	8.484610231			
0.09197781	7.822241128			
0.0919805	7.261484801			
0.09198318	6.794513023			
0.09198586	6.405131464			
0.09199123	5.80583757			
0.0919966	5.378027909			
0.09200197	5.063280478			
0.09200733	4.825560598			
0.0920127	4.641363994			
0.09202344	4.381097915			
0.09203418	4.211193517			
0.09204492	4.095558752			
0.09206639	3.962961337			
0.09208786	3.912490972			
0.09209859	3.922950955			
0.09210396	3.96223548			
0.09210933	4.086639884			
0.09211201	4.216588906			
0.0921147	4.418853349			
0.09211738	4.708313097			
0.09212007	5.090012743			
0.09212275	5.540475026			
0.09212812	6.434275507			
0.09213013	6.669228919			
0.092133	6.827969574			
0.092136	6.741061683			
0.09213843	6.498998649			
0.0921433	5.747760102			
0.09214493	5.478401915			
0.09214818	4.995452566			
0.09215143	4.628156126			
0.09215468	4.383199476			
0.09215793	4.236041092			
0.09216118	4.154113677			
0.09216768	4.087596767			
0.09217418	4.06971902			
0.09218718	4.072589747			
0.09220018	4.094860952			
0.09223918	4.205594623			
0.09234318	4.637162757			
0.09244718	5.20745576			
0.09249918	5.543230069			
0.09260318	6.334019285			
0.09265518	6.80340147			
0.09270718	7.338392291			
0.09275918	7.959587241			
0.09281118	8.698996312			
0.09286318	9.601607611			
0.09288918	10.13624132			
0.09294118	11.44996406			
0.09296718	12.26716159			
0.09300813	13.82825337			
0.09304909	15.80238987			
0.09309004	18.24723912			
0.093131	21.08564675			
0.093172	23.99116084			
0.0931976	25.55925084			
0.0932232	26.71893277			
0.0932488	27.34897992			
0.09327441	27.42055961			
0.09330001	27.00340888			
0.09332561	26.2246618			
0.09346465	20.82833269			
0.09350857	19.52394461			
0.09355249	18.45818617			
0.09359641	17.58408988			
0.09364033	16.85595512			
0.09372817	15.6950404			
0.09381601	14.7690885			
0.09399169	13.21583622			
0.09403561	12.8552421			
0.09404659	12.76630345			
0.09405208	12.72519072			
0.09405482	12.70844431			
0.09405757	12.6972389			
0.09406031	12.69518542			
0.09406306	12.70616782			
0.09406855	12.77491857			
0.09407404	12.8768891			
0.09408	12.91629127			
0.09408908	12.70142921			
0.09409195	12.60451656			
0.09409769	12.44500178			
0.09410056	12.38913788			
0.09410344	12.34619135			
0.09410631	12.31233402			
0.09410918	12.28380938			
0.09411493	12.23378833			
0.09412642	12.14079609			
0.09435617	10.41993126			
0.09444807	9.799713911			
0.09458324	9.013262927			
0.09465083	8.705877634			
0.09471842	8.485059729			
0.094786	8.386902759			
0.09485359	8.462529605			
0.09488738	8.589987341			
0.09492118	8.799725081			
0.09495497	9.106369797			
0.09498877	9.530734978			
0.09502104	10.06807942			
0.09505332	10.75778736			
0.0950856	11.62005727			
0.09511788	12.66816039			
0.09515016	13.90215024			
0.095247	18.11341869			
0.09527927	19.27263932			
0.09531155	20.02582305			
0.09534383	20.24706117			
0.09537611	19.89668667			
0.09540839	19.03247292			
0.09542453	18.43852895			
0.09545681	16.95769133			
0.09548909	15.16847303			
0.09551376	13.57565389			
0.09553082	12.34697266			
0.09554788	11.09965512			
0.09555641	10.61944593			
0.09556067	10.49113148			
0.09556494	10.49086135			
0.09556921	10.67130701			
0.09557348	11.08670314			
0.09557667	11.57646866			
0.09557986	12.2283244			
0.09558305	13.03458147			
0.09558624	13.9699627			
0.09559262	16.04238731			
0.095599	17.97945987			
0.09560219	18.75427692			
0.09560857	19.75714968			
0.09561495	20.0372569			
0.09561814	19.95927652			
0.09562133	19.77597585			
0.09563383	18.5419593			
0.09564779	17.03489723			
0.09566177	15.76666555			
0.09567108	15.05819565			
0.09569903	13.38518918			
0.09572696	12.14184927			
0.09575491	11.1511597			
0.09579216	10.07477895			
0.09584805	8.793638102			
0.09588531	8.090516128			
0.09595982	6.923022917			
0.09599708	6.430256151			
0.09607159	5.578647204			
0.0961461	4.86106613			
0.09622062	4.241855652			
0.09629513	3.700226063			
0.09636964	3.220402959			
0.09644415	2.791418532			
0.09655592	2.226116027			
0.09663044	1.89541941			
0.09670495	1.598432628			
0.09674221	1.465376941			
0.09676084	1.409629446			
0.09677015	1.390176937			
0.09677947	1.38688948			
0.09678412	1.403200968			
0.09678878	1.454008474			
0.09679344	1.587361776			
0.09679577	1.712854753			
0.0967981	1.898880335			
0.09680042	2.161805787			
0.09680275	2.518493725			
0.09680508	2.973842886			
0.0968144	5.295344765			
0.09681614	5.633125121			
0.09681754	5.835543822			
0.09682	6.008919745			
0.09682081	6.010975891			
0.09682327	5.85069242			
0.09682565	5.483255118			
0.09682922	4.669931738			
0.0968328	3.75391407			
0.09683518	3.191896709			
0.09683756	2.710889771			
0.09683994	2.324165193			
0.09684233	2.027427849			
0.09684471	1.810007097			
0.09684709	1.653625938			
0.09685186	1.461286552			
0.09685663	1.356664384			
0.0968614	1.29129833			
0.09687093	1.208084184			
0.09688046	1.152053873			
0.09689953	1.071113107			
0.09693766	0.955379071			
0.0969758	0.867099947			
0.09701393	0.79656802			
0.09705207	0.743188975			
0.0970902	0.708292916			
0.09712834	0.69410932			
0.0971474	0.696080324			
0.09716647	0.705832391			
0.09718553	0.723850729			
0.0972046	0.751423723			
0.09722366	0.790175626			
0.09724273	0.842326576			
0.0972618	0.910797901			
0.09728087	0.999661559			
0.09729993	1.114631823			
0.097319	1.262882305			
0.09732853	1.353327401			
0.09733807	1.458625491			
0.0973476	1.581156441			
0.09735714	1.724872517			
0.09736667	1.894664607			
0.0973762	2.097708126			
0.09738573	2.343385052			
0.09739527	2.645350822			
0.09740003	2.823233713			
0.0974048	3.024278743			
0.09741434	3.512858213			
0.0974191	3.811282716			
0.09742387	4.156951255			
0.09742864	4.55928247			
0.09743341	5.030619745			
0.0974381	5.575722785			
0.0974428	6.21952805			
0.0974475	6.977788177			
0.0974522	7.864242422			
0.0974569	8.882333004			
0.0974663	11.20201338			
0.097471	12.34209815			
0.09747569	13.27568683			
0.09748039	13.82407842			
0.09748274	13.9007314			
0.09748509	13.82648312			
0.09748744	13.59554625			
0.09748979	13.21036223			
0.09749449	12.02800562			
0.09749684	11.2734871			
0.09750389	8.689961284			
0.09750624	7.814798896			
0.09751165	5.946447784			
0.09751472	5.022409854			
0.09751779	4.212839202			
0.09752086	3.517750217			
0.09752392	2.932043328			
0.09752699	2.441180659			
0.09753006	2.03490601			
0.09753313	1.700821638			
0.09753619	1.428185563			
0.09753926	1.204992905			
0.09754233	1.023422442			
0.0975454	0.876096461			
0.09755154	0.661051847			
0.09755768	0.523878792			
0.09756381	0.441108078			
0.09756995	0.396771017			
0.09757608	0.380360005			
0.09758222	0.384345948			
0.09759449	0.433320755			
0.09760677	0.517503151			
0.09761904	0.624709048			
0.09763131	0.74823011			
0.09764358	0.884263936			
0.09766813	1.187040164			
0.0976804	1.353007347			
0.09770495	1.71125134			
0.09772842	2.087832734			
0.09775189	2.501292991			
0.09777536	2.954314768			
0.09779883	3.451889552			
0.0978376	4.370625956			
0.09787637	5.413691922			
0.09791514	6.580276925			
0.09795391	7.857591846			
0.098109	13.28889316			
0.0981595	14.80887545			
0.09821001	16.05121374			
0.09826051	16.997199			
0.09831102	17.66907574			
0.09841203	18.45032645			
0.09846254	18.68438381			
0.09857931	19.14186196			
0.09862349	19.4561465			
0.09864558	19.82315734			
0.09865662	20.20093822			
0.09866214	20.50352996			
0.09867043	21.23463289			
0.09867871	22.54638503			
0.09868699	24.66919189			
0.09869332	26.61284818			
0.09870044	28.2850794			
0.098704	28.6009606			
0.09870756	28.48023377			
0.09870934	28.26328605			
0.09871646	26.64971409			
0.09872751	23.68765866			
0.09873308	22.61854829			
0.09874421	21.3673983			
0.09875535	20.78580495			
0.09877762	20.33781557			
0.09880731	20.18781478			
0.09887146	20.22944486			
0.09911274	20.52607657			
0.09928507	20.16781053			
0.09931954	20.02611264			
0.09935401	19.86177592			
0.09935831	19.84180655			
0.09936262	19.82769683			
0.09936693	19.83013038			
0.09937124	19.86671263			
0.09937555	19.95321482			
0.09937986	20.08286065			
0.09938686	20.25850166			
0.099389	20.26797583			
0.09939072	20.25468887			
0.09939913	19.98495594			
0.09940234	19.85564122			
0.09940875	19.66336154			
0.09941196	19.60471974			
0.09941517	19.56349606			
0.09941837	19.53283653			
0.09942158	19.50754307			
0.099428	19.46308171			
0.09944083	19.37831328			
0.09949214	19.02696482			
0.0998	16.42716903			
0.09987517	15.80424881			
0.09996878	15.02958703			
0.09998438	15.00153189			
0.09999218	15.26405356			
0.1000001	16.90498528			
0.10017	15.29991273			
0.10021	13.02790866			
0.10026	12.36590358			
0.1003	13.78889952			
0.10034	14.06389546			
0.10039	15.85089038			
0.10043	12.51688631			
0.10047	12.69788225			
0.10052	9.770277168			
0.10056	13.0538731			
0.10061	9.734668024			
0.10065	10.57686396			
0.10069	11.1788599			
0.10074	13.14185482			
0.10078	17.22485075			
0.10082	20.00184669			
0.10087	21.14384161			
0.10091	18.94483754			
0.10096	15.56383246			
0.101	16.8198284			
0.10104	15.85082434			
0.10109	15.72481926			
0.10113	12.12681519			
0.10118	12.27481011			
0.10122	12.41080605			
0.10127	11.21880097			
0.10131	12.5057969			
0.10135	11.87779284			
0.1014	10.69478776			
0.10144	12.2357837			
0.10149	10.73977862			
0.10153	12.51877455			
0.10158	10.32476947			
0.10162	8.089865408			
0.10166	9.386061344			
0.10171	6.444256264			
0.10175	8.0181522			
0.1018	5.79974712			
0.10184	7.035543056			
0.10189	8.567737976			
0.10193	7.011133912			
0.10198	7.600828832			
0.10202	8.868524768			
0.10207	10.90971969			
0.10211	14.65371562			
0.10216	17.00371054			
0.1022	19.51270648			
0.10225	17.7347014			
0.10229	17.64069734			
0.10234	19.50569226			
0.10238	18.65068819			
0.10243	15.42268311			
0.10247	16.25967905			
0.10252	14.34667397			
0.10256	14.2276699			
0.10261	13.15366482			
0.10265	12.94266076			
0.1027	13.44065568			
0.10274	12.76465162			
0.10279	10.80764654			
0.10283	10.31664247			
0.10288	11.73663739			
0.10292	10.83663333			
0.10297	11.31662825			
0.10301	12.26862418			
0.10306	10.4596191			
0.1031	12.73561504			
0.10315	12.92560996			
0.10319	10.8946059			
0.10324	9.029200816			
0.10329	10.41659574			
0.10333	9.902591672			
0.10338	8.755786592			
0.10342	9.526482528			
0.10347	10.06257745			
0.10351	8.235673384			
0.10356	8.579968304			
0.10361	8.534863224			
0.10365	8.19905916			
0.1037	7.18085408			
0.10374	7.827050016			
0.10379	8.650044936			
0.10383	6.794940872			
0.10388	6.532035792			
0.10393	8.357930712			
0.10397	7.774926648			
0.10402	7.930321568			
0.10406	8.020617504			
0.10411	7.749412424			
0.10416	8.037007344			
0.1042	6.49630328			
0.10425	9.8488982			
0.1043	8.14209312			
0.10434	7.930089056			
0.10439	6.608183976			
0.10443	5.861979912			
0.10448	7.303674832			
0.10453	6.098569752			
0.10457	8.042265688			
0.10462	8.834860608			
0.10467	7.055855528			
0.10471	6.196551464			
0.10476	5.876846384			
0.10481	7.144041304			
0.10485	4.68293724			
0.1049	5.36643216			
0.10495	5.57292708			
0.10499	6.582723016			
0.10504	5.375817936			
0.10509	4.990312856			
0.10513	4.690108792			
0.10518	4.235103712			
0.10523	5.391798632			
0.10527	4.578694568			
0.10532	1.722889488			
0.10537	3.715184408			
0.10541	4.211580344			
0.10546	2.929375264			
0.10551	4.113470184			
0.10555	2.78666612			
0.1056	1.90936104			
0.10565	1.94405596			
0.1057	4.26855088			
0.10574	2.908946816			
0.10579	2.987441736			
0.10584	5.749936656			
0.10588	10.66633259			
0.10593	14.05532751			
0.10598	13.34332243			
0.10603	13.40631735			
0.10607	13.04031329			
0.10612	10.87730821			
0.10617	10.70930313			
0.10622	7.442798048			
0.10626	8.208193984			
0.10631	4.988088904			
0.10636	4.504383824			
0.10641	5.824578744			
0.10645	5.29117468			
0.1065	5.0637696			
0.10655	4.35846452			
0.1066	4.63485944			
0.10665	3.04055436			
0.10669	3.132350296			
0.10674	2.388845216			
0.10679	3.641840136			
0.10684	2.566635056			
0.10688	2.083530992			
0.10693	2.312625912			
0.10698	6.916920832			
0.10703	10.04221575			
0.10708	14.78021067			
0.10713	14.49720559			
0.10717	15.17120153			
0.10722	13.65119645			
0.10727	12.85819137			
0.10732	12.15018629			
0.10737	10.14018121			
0.10741	9.602577144			
0.10746	8.032672064			
0.10751	9.001166984			
0.10756	9.027161904			
0.10761	7.894256824			
0.10766	7.982951744			
0.1077	8.48114768			
0.10775	6.6184426			
0.1078	6.33223752			
0.10785	5.31903244			
0.1079	6.45442736			
0.10795	6.51452228			
0.108	6.9206172			
0.10805	5.74031212			
0.10809	6.357308056			
0.10814	6.021902976			
0.10819	5.867797896			
0.10824	5.023192816			
0.10829	5.443187736			
0.10834	5.510282656			
0.10839	5.316977576			
0.10844	4.823572496			
0.10849	5.063267416			
0.10853	3.204463352			
0.10858	5.034658272			
0.10863	3.486053192			
0.10868	2.525648112			
0.10873	1.892243032			
0.10878	3.199637952			
0.10883	2.508432872			
0.10888	3.633227792			
0.10893	5.822522712			
0.10898	2.420417632			
0.10903	3.721512552			
0.10908	3.245207472			
0.10913	2.986002392			
0.10918	2.406397312			
0.10922	3.508293248			
0.10927	6.921388168			
0.10932	6.280183088			
0.10937	9.848478008			
0.10942	12.47297293			
0.10947	13.41096785			
0.10952	11.49896277			
0.10957	11.65895769			
0.10962	10.50495261			
0.10967	9.659947528			
0.10972	7.695442448			
0.10977	8.282737368			
0.10982	7.461632288			
0.10987	6.412227208			
0.10992	5.081222128			
0.10997	5.766517048			
0.11002	6.364811968			
0.11007	5.200106888			
0.11012	5.971801808			
0.11017	5.743896728			
0.11022	3.471191648			
0.11027	3.419186568			
0.11032	3.429781488			
0.11037	2.554776408			
0.11042	2.227771328			
0.11047	3.560866248			
0.11052	1.795961168			
0.11057	7.425856088			
0.11063	11.98584999			
0.11068	14.86584491			
0.11073	13.47183983			
0.11078	8.768434752			
0.11083	9.271029672			
0.11088	7.852524592			
0.11093	5.949419512			
0.11098	8.578414432			
0.11103	6.509009352			
0.11108	5.151504272			
0.11113	4.936399192			
0.11118	3.348694112			
0.11123	4.712789032			
0.11128	5.922383952			
0.11134	4.272877856			
0.11139	4.520272776			
0.11144	6.049767696			
0.11149	11.20876262			
0.11154	12.22175754			
0.11159	7.529052456			
0.11164	7.497047376			
0.11169	6.151942296			
0.11174	5.731737216			
0.1118	5.27243112			
0.11185	4.74192604			
0.1119	6.75512096			
0.11195	6.87941588			
0.112	4.6857108			
0.11205	5.44110572			
0.1121	4.32740064			
0.11216	4.954494544			
0.11221	5.215889464			
0.11226	5.884084384			
0.11231	3.336379304			
0.11236	3.896774224			
0.11241	2.818969144			
0.11247	0.596593048			
0.11252	0.102219968			
0.11257	2.181952888			
0.11262	2.895347808			
0.11267	6.637842728			
0.11273	10.64163663			
0.11278	10.81963155			
0.11283	8.926826472			
0.11288	5.716121392			
0.11293	7.515016312			
0.11299	5.825510216			
0.11304	6.611305136			
0.11309	3.223900056			
0.11314	4.719594976			
0.11319	4.591089896			
0.11325	4.0107838			
0.1133	3.18247872			
0.11335	2.32437364			
0.1134	3.95206856			
0.11346	4.055462464			
0.11351	3.200457384			
0.11356	4.013152304			
0.11361	4.609547224			
0.11367	5.974641128			
0.11372	9.657036048			
0.11377	12.79253097			
0.11382	10.85252589			
0.11388	8.731619792			
0.11393	6.135914712			
