E(MeV)	pendfb7/Br79:1	
1.56727E-03	4.50561323	
1.56743E-03	4.47995578	
1.56753E-03	4.46729903	
1.56764E-03	4.4589532	
1.56774E-03	4.45573736	
1.56785E-03	4.45867527	
1.56795E-03	4.46875587	
1.56805E-03	4.48747168	
1.56812E-03	4.50564591	
1.56819E-03	4.5291281	
1.56826E-03	4.55866933	
1.56833E-03	4.59512988	
1.56840E-03	4.63949209	
1.56841E-03	4.65038284	
1.56847E-03	4.69674568	
1.56854E-03	4.7652785	
1.56860E-03	4.84552887	
1.56864E-03	4.89708267	
1.56867E-03	4.94244387	
1.56874E-03	5.05857901	
1.56879E-03	5.15680043	
1.56882E-03	5.20192114	
1.56885E-03	5.27027621	
1.56890E-03	5.39862755	
1.56895E-03	5.53955197	
1.56899E-03	5.6566988	
1.56904E-03	5.82798863	
1.56908E-03	5.99352848	
1.56910E-03	6.0715795	
1.56913E-03	6.17627387	
1.56917E-03	6.37625241	
1.56919E-03	6.45343258	
1.56922E-03	6.59571882	
1.56926E-03	6.83352929	
1.56931E-03	7.09696839	
1.56935E-03	7.37821053	
1.56940E-03	7.68957965	
1.56944E-03	8.02089556	
1.56949E-03	8.38446301	
1.56951E-03	8.57744281	
1.56953E-03	8.77568158	
1.56958E-03	9.19557682	
1.56962E-03	9.65178139	
1.56964E-03	9.89258368	
1.56967E-03	10.1398349	
1.56971E-03	10.6662284	
1.56973E-03	10.8688124	
1.56978E-03	11.5199517	
1.56979E-03	11.6685032	
1.56985E-03	12.4612505	
1.56991E-03	13.494338	
1.56996E-03	14.33867	
1.56997E-03	14.5299431	
1.57002E-03	15.3389977	
1.57004E-03	15.6483834	
1.57008E-03	16.4094032	
1.57010E-03	16.8525545	
1.57013E-03	17.5510933	
1.57016E-03	18.1436711	
1.57019E-03	18.7677924	
1.57024E-03	19.847504	
1.57030E-03	21.4085236	
1.57031E-03	21.6862393	
1.57038E-03	23.5766709	
1.57039E-03	23.6512133	
1.57047E-03	25.9134591	
1.57049E-03	26.4713338	
1.57055E-03	28.3928515	
1.57060E-03	29.8402534	
1.57064E-03	30.9951981	
1.57072E-03	33.7057773	
1.57075E-03	34.5331744	
1.57083E-03	37.4616159	
1.57097E-03	42.2668177	
1.57108E-03	45.9668301	
1.57123E-03	51.0472159	
1.57134E-03	54.4291563	
1.57145E-03	57.6905575	
1.57150E-03	58.8699534	
1.57156E-03	60.5833977	
1.57162E-03	61.9567525	
1.57167E-03	62.9102454	
1.57174E-03	64.2111426	
1.57177E-03	64.6801726	
1.57185E-03	65.7150193	
1.57186E-03	65.8515786	
1.57195E-03	66.5775965	
1.57200E-03	66.9076536	
1.57204E-03	67.0006998	
1.57209E-03	67.0545674	
1.57213E-03	66.9745423	
1.57215E-03	66.9132446	
1.57225E-03	66.31999	
1.57228E-03	65.9931245	
1.57235E-03	65.2343426	
1.57236E-03	64.994051	
1.57243E-03	63.9581268	
1.57245E-03	63.6537845	
1.57253E-03	62.0388871	
1.57254E-03	61.9161134	
1.57263E-03	59.856951	
1.57265E-03	59.4526972	
1.57274E-03	56.938402	
1.57276E-03	56.3235546	
1.57285E-03	53.6907155	
1.57291E-03	51.8279212	
1.57296E-03	50.2454812	
1.57313E-03	45.023125	
1.57329E-03	39.7109086	
1.57341E-03	35.9900203	
1.57353E-03	32.4185959	
1.57359E-03	30.4666372	
1.57361E-03	29.9868679	
1.57369E-03	27.6915243	
1.57376E-03	25.9431712	
1.57378E-03	25.5150024	
1.57386E-03	23.4865807	
1.57387E-03	23.2286863	
1.57392E-03	22.2183884	
1.57397E-03	21.0752634	
1.57399E-03	20.605675	
1.57405E-03	19.4360813	
1.57410E-03	18.5863575	
1.57411E-03	18.3289853	
1.57417E-03	17.301501	
1.57422E-03	16.4182852	
1.57423E-03	16.3284051	
1.57429E-03	15.4359116	
1.57435E-03	14.5903218	
1.57441E-03	13.815894	
1.57443E-03	13.4680872	
1.57447E-03	13.0987867	
1.57452E-03	12.4340171	
1.57456E-03	12.0457945	
1.57458E-03	11.8165099	
1.57463E-03	11.3617899	
1.57466E-03	11.1103242	
1.57468E-03	10.8687479	
1.57474E-03	10.4122815	
1.57477E-03	10.1964517	
1.57479E-03	9.99008092	
1.57485E-03	9.60039687	
1.57488E-03	9.41613845	
1.57490E-03	9.24026948	
1.57496E-03	8.90816082	
1.57499E-03	8.75106704	
1.57501E-03	8.60133639	
1.57507E-03	8.31840901	
1.57510E-03	8.18445531	
1.57512E-03	8.05690618	
1.57518E-03	7.81560336	
1.57520E-03	7.70119018	
1.57523E-03	7.59352302	
1.57529E-03	7.38960427	
1.57534E-03	7.19597031	
1.57537E-03	7.10386163	
1.57540E-03	7.01973213	
1.57548E-03	6.78296884	
1.57555E-03	6.59281555	
1.57562E-03	6.41323224	
1.57569E-03	6.25982622	
1.57576E-03	6.11450229	
1.57583E-03	5.97620296	
1.57594E-03	5.79682462	
1.57604E-03	5.62881348	
1.57615E-03	5.48251923	
1.57625E-03	5.34395063	
1.57639E-03	5.18140338	
1.57646E-03	5.10465278	
1.57653E-03	5.03385556	
1.57669E-03	4.88819176	
1.57680E-03	4.78349888	
1.57685E-03	4.74345445	
1.57702E-03	4.61648806	
1.57718E-03	4.49490914	
1.57740E-03	4.34411399	
1.57743E-03	4.32323775	
1.57768E-03	4.17501446	
1.57779E-03	4.11007774	
1.57810E-03	3.95348149	
1.57819E-03	3.90657597	
1.57835E-03	3.83527163	
1.57860E-03	3.72570495	
1.57865E-03	3.70669291	
1.57894E-03	3.5965645	
1.57910E-03	3.53803424	
1.57928E-03	3.48226508	
1.57956E-03	3.39685878	
1.57961E-03	3.3825601	
1.57995E-03	3.29964705	
1.58002E-03	3.28508909	
1.58029E-03	3.23440538	
1.58047E-03	3.20491893	
1.58062E-03	3.18609257	
1.58084E-03	3.16545802	
1.58095E-03	3.15914818	
1.58117E-03	3.15390874	
1.58128E-03	3.15502422	
1.58139E-03	3.15958297	
1.58150E-03	3.16764033	
1.58161E-03	3.17876803	
1.58173E-03	3.19393752	
1.58184E-03	3.21249922	
1.58195E-03	3.23575625	
1.58206E-03	3.26278592	
1.58217E-03	3.29530291	
1.58228E-03	3.33203788	
1.58239E-03	3.37429886	
1.58244E-03	3.39711046	
1.58260E-03	3.4731835	
1.58265E-03	3.50138782	
1.58276E-03	3.56412646	
1.58289E-03	3.64987817	
1.58291E-03	3.66867492	
1.58305E-03	3.77026308	
1.58309E-03	3.80751903	
1.58321E-03	3.91035725	
1.58327E-03	3.97041582	
1.58332E-03	4.02953885	
1.58344E-03	4.16098657	
1.58356E-03	4.30988635	
1.58362E-03	4.38670579	
1.58368E-03	4.47402733	
1.58380E-03	4.64764757	
1.58392E-03	4.85887471	
1.58399E-03	4.98865036	
1.58404E-03	5.08307548	
1.58412E-03	5.25603082	
1.58418E-03	5.3902217	
1.58421E-03	5.45060072	
1.58430E-03	5.66266689	
1.58433E-03	5.74101258	
1.58439E-03	5.89258367	
1.58447E-03	6.1387305	
1.58456E-03	6.40943011	
1.58462E-03	6.58123609	
1.58465E-03	6.70024965	
1.58474E-03	7.01494304	
1.58475E-03	7.04829967	
1.58483E-03	7.35969595	
1.58488E-03	7.57982117	
1.58492E-03	7.73217295	
1.58500E-03	8.1362779	
1.58501E-03	8.17924942	
1.58509E-03	8.58043317	
1.58514E-03	8.86511386	
1.58518E-03	9.06219006	
1.58527E-03	9.58678662	
1.58528E-03	9.64280076	
1.58536E-03	10.1660572	
1.58541E-03	10.5387848	
1.58544E-03	10.797033	
1.58552E-03	11.4162065	
1.58554E-03	11.5622637	
1.58559E-03	12.0172485	
1.58566E-03	12.658906	
1.58567E-03	12.7439911	
1.58573E-03	13.3621208	
1.58581E-03	14.1109625	
1.58588E-03	14.9317316	
1.58589E-03	15.1498337	
1.58595E-03	15.8210707	
1.58598E-03	16.2969406	
1.58602E-03	16.7855615	
1.58607E-03	17.5638924	
1.58608E-03	17.7638018	
1.58614E-03	18.7508966	
1.58616E-03	18.9745102	
1.58621E-03	19.8169212	
1.58625E-03	20.5459221	
1.58627E-03	20.9619768	
1.58633E-03	22.1948555	
1.58639E-03	23.5334265	
1.58642E-03	24.2439659	
1.58645E-03	24.9738207	
1.58651E-03	26.4097295	
1.58658E-03	28.2071684	
1.58660E-03	28.8451822	
1.58664E-03	30.0239536	
1.58669E-03	31.5517316	
1.58670E-03	31.979951	
1.58676E-03	34.0967638	
1.58677E-03	34.5783345	
1.58682E-03	36.3888671	
1.58686E-03	37.9600674	
1.58688E-03	38.8558527	
1.58695E-03	41.5140517	
1.58701E-03	44.3975058	
1.58704E-03	45.9252276	
1.58707E-03	47.2669818	
1.58712E-03	50.0916319	
1.58713E-03	50.5861208	
1.58717E-03	53.1168559	
1.58722E-03	55.7736094	
1.58728E-03	59.7395852	
1.58730E-03	61.5343351	
1.58733E-03	63.3689741	
1.58739E-03	67.9061147	
1.58741E-03	69.2330484	
1.58749E-03	75.4396244	
1.58756E-03	81.806802	
1.58759E-03	84.6789546	
1.58763E-03	88.6599561	
1.58769E-03	94.4304334	
1.58770E-03	96.0158197	
1.58778E-03	103.916573	
1.58779E-03	105.179234	
1.58785E-03	112.383262	
1.58789E-03	117.013807	
1.58794E-03	123.372856	
1.58796E-03	126.891385	
1.58803E-03	135.207295	
1.58805E-03	138.972754	
1.58811E-03	147.870107	
1.58814E-03	151.881488	
1.58820E-03	161.370547	
1.58827E-03	172.703221	
1.58828E-03	174.140986	
1.58840E-03	194.451562	
1.58852E-03	215.985981	
1.58858E-03	227.619117	
1.58866E-03	242.665379	
1.58898E-03	304.877762	
1.58914E-03	335.619696	
1.58915E-03	338.310799	
1.58926E-03	357.401763	
1.58928E-03	362.599845	
1.58937E-03	376.211077	
1.58941E-03	384.310304	
1.58947E-03	392.767884	
1.58954E-03	403.038076	
1.58958E-03	407.6322	
1.58964E-03	416.007296	
1.58970E-03	422.489717	
1.58976E-03	428.25614	
1.58982E-03	432.95733	
1.58987E-03	436.834325	
1.58989E-03	438.04838	
1.58999E-03	443.522834	
1.59000E-03	443.780154	
1.59010E-03	446.116298	
1.59012E-03	446.210144	
1.59020E-03	446.059087	
1.59023E-03	445.442781	
1.59030E-03	443.324899	
1.59033E-03	441.851679	
1.59044E-03	435.784325	
1.59047E-03	434.033634	
1.59054E-03	427.279783	
1.59059E-03	422.774929	
1.59065E-03	416.546293	
1.59071E-03	409.100246	
1.59076E-03	402.781341	
1.59084E-03	393.015596	
1.59088E-03	387.053066	
1.59096E-03	374.380049	
1.59103E-03	363.052831	
1.59109E-03	353.017593	
1.59148E-03	285.680671	
1.59164E-03	258.406324	
1.59178E-03	234.488713	
1.59181E-03	230.204271	
1.59191E-03	215.285883	
1.59197E-03	205.924498	
1.59200E-03	201.499069	
1.59209E-03	189.023562	
1.59219E-03	176.233309	
1.59221E-03	173.37365	
1.59229E-03	163.181669	
1.59233E-03	158.968026	
1.59240E-03	151.034063	
1.59241E-03	149.081644	
1.59247E-03	143.537315	
1.59250E-03	139.889583	
1.59254E-03	136.443948	
1.59259E-03	131.345598	
1.59261E-03	129.744335	
1.59268E-03	123.427653	
1.59275E-03	117.570411	
1.59277E-03	116.128543	
1.59284E-03	110.717159	
1.59286E-03	109.388441	
1.59293E-03	104.406075	
1.59294E-03	103.182122	
1.59301E-03	98.6004412	
1.59303E-03	97.4755828	
1.59310E-03	93.2798312	
1.59313E-03	91.7341	
1.59319E-03	88.3851626	
1.59323E-03	86.5054066	
1.59328E-03	83.8878514	
1.59332E-03	81.7444396	
1.59337E-03	79.754574	
1.59342E-03	77.4086327	
1.59345E-03	75.9555555	
1.59352E-03	73.4561328	
1.59354E-03	72.5430503	
1.59361E-03	69.8503394	
1.59363E-03	69.4024068	
1.59371E-03	66.5400118	
1.59376E-03	65.0222433	
1.59380E-03	63.8485796	
1.59388E-03	61.3449311	
1.59390E-03	61.0283924	
1.59397E-03	59.0730214	
1.59403E-03	57.6025436	
1.59408E-03	56.2594896	
1.59416E-03	54.5357784	
1.59420E-03	53.6993892	
1.59429E-03	51.7829599	
1.59431E-03	51.3634369	
1.59442E-03	49.3038086	
1.59444E-03	49.0037425	
1.59455E-03	47.2336582	
1.59460E-03	46.3607897	
1.59465E-03	45.5734341	
1.59478E-03	43.765293	
1.59479E-03	43.5309546	
1.59494E-03	41.6889512	
1.59495E-03	41.4622189	
1.59508E-03	40.0170823	
1.59513E-03	39.406973	
1.59522E-03	38.4764248	
1.59531E-03	37.5593079	
1.59536E-03	37.0535146	
1.59548E-03	35.8897751	
1.59550E-03	35.7392265	
1.59568E-03	34.2565766	
1.59575E-03	33.6724894	
1.59585E-03	32.8904407	
1.59601E-03	31.7347788	
1.59603E-03	31.6193484	
1.59620E-03	30.4815749	
1.59627E-03	30.0323616	
1.59638E-03	29.4233651	
1.59654E-03	28.521502	
1.59656E-03	28.433696	
1.59673E-03	27.5668262	
1.59691E-03	26.7101019	
1.59702E-03	26.1598735	
1.59714E-03	25.6852173	
1.59737E-03	24.7491136	
1.59742E-03	24.5357147	
1.59760E-03	23.9069833	
1.59782E-03	23.1307273	
1.59783E-03	23.1030495	
1.59805E-03	22.392021	
1.59821E-03	21.9051792	
1.59828E-03	21.7110366	
1.59851E-03	21.0869484	
1.59861E-03	20.8255031	
1.59874E-03	20.5076042	
1.59902E-03	19.8576741	
1.59910E-03	19.6502135	
1.59929E-03	19.2660042	
1.59956E-03	18.7048486	
1.59965E-03	18.5345142	
1.59983E-03	18.1937936	
1.60011E-03	17.7072293	
1.60019E-03	17.5671994	
1.60038E-03	17.2622877	
1.60073E-03	16.7207405	
1.60079E-03	16.6346204	
1.60110E-03	16.2027458	
1.60127E-03	15.9737127	
1.60146E-03	15.7460603	
1.60181E-03	15.3166024	
1.60185E-03	15.2633713	
1.60216E-03	14.929919	
1.60251E-03	14.5520843	
1.60287E-03	14.2166651	
1.60317E-03	13.925437	
1.60322E-03	13.8879521	
1.60375E-03	13.4423794	
1.60384E-03	13.3687988	
1.60419E-03	13.1062752	
1.60463E-03	12.7808399	
1.60472E-03	12.716228	
1.60507E-03	12.4895877	
1.60551E-03	12.2084168	
1.60573E-03	12.0687717	
1.60595E-03	11.9471777	
1.60661E-03	11.5855086	
1.60688E-03	11.4421408	
1.60727E-03	11.2544478	
1.60793E-03	10.9443857	
1.60802E-03	10.9033567	
1.60859E-03	10.6680161	
1.60917E-03	10.4344384	
1.60926E-03	10.4028582	
1.60992E-03	10.1677957	
1.61058E-03	9.93428645	
1.61062E-03	9.91881155	
1.61124E-03	9.72475095	
1.61150E-03	9.6420692	
1.61190E-03	9.53132362	
1.61256E-03	9.34782834	
1.61327E-03	9.15327526	
1.61344E-03	9.11098841	
1.61432E-03	8.90102465	
1.61503E-03	8.73407659	
1.61520E-03	8.69731877	
1.61609E-03	8.51465055	
1.61679E-03	8.36930898	
1.61697E-03	8.33693938	
1.61785E-03	8.1759767	
1.61855E-03	8.04784658	
1.61873E-03	8.01967779	
1.61997E-03	7.82219585	
1.62106E-03	7.65075375	
1.62120E-03	7.629128	
1.62214E-03	7.49911326	
1.62323E-03	7.35121231	
1.62384E-03	7.26892984	
1.62432E-03	7.21205909	
1.62504E-03	7.12651981	
1.62606E-03	7.00717524	
1.62659E-03	6.9466178	
1.62705E-03	6.89439739	
1.62750E-03	6.84289654	
1.62796E-03	6.79235752	
1.62827E-03	6.75938182	
1.62857E-03	6.72717577	
1.62884E-03	6.69967262	
1.62907E-03	6.67676675	
1.62925E-03	6.66026706	
1.62942E-03	6.64453137	
1.62960E-03	6.62979903	
1.62971E-03	6.6206995	
1.62983E-03	6.61233672	
1.62994E-03	6.60488868	
1.63006E-03	6.59858466	
1.63015E-03	6.59478063	
1.63023E-03	6.59193474	
1.63024E-03	6.59181503	
1.63032E-03	6.58876012	
1.63041E-03	6.58682695	
1.63049E-03	6.58649708	
1.63058E-03	6.58806405	
1.63064E-03	6.59029922	
1.63070E-03	6.59361671	
1.63075E-03	6.59813653	
1.63081E-03	6.60398931	
1.63087E-03	6.6113167	
1.63093E-03	6.62027157	
1.63098E-03	6.63101814	
1.63104E-03	6.64373196	
1.63110E-03	6.6585997	
1.63115E-03	6.67581877	
1.63121E-03	6.69559666	
1.63127E-03	6.71815011	
1.63133E-03	6.74370393	
1.63138E-03	6.7724896	
1.63144E-03	6.80474349	
1.63150E-03	6.84069821	
1.63157E-03	6.88690379	
1.63163E-03	6.93867935	
1.63170E-03	6.99637396	
1.63176E-03	7.06031948	
1.63183E-03	7.13082292	
1.63189E-03	7.2081459	
1.63196E-03	7.28942093	
1.63203E-03	7.38942458	
1.63209E-03	7.49348425	
1.63216E-03	7.60496134	
1.63223E-03	7.72836791	
1.63230E-03	7.86925033	
1.63237E-03	8.01880503	
1.63247E-03	8.23091232	
1.63254E-03	8.39976233	
1.63257E-03	8.4588753	
1.63271E-03	8.82055752	
1.63295E-03	9.44516754	
1.63308E-03	9.82489429	
1.63324E-03	10.2378342	
1.63337E-03	10.5675969	
1.63339E-03	10.6091649	
1.63349E-03	10.8229991	
1.63358E-03	10.9906899	
1.63366E-03	11.1194703	
1.63375E-03	11.2452857	
1.63383E-03	11.3320691	
1.63393E-03	11.3955327	
1.63400E-03	11.4229758	
1.63409E-03	11.4280574	
1.63418E-03	11.4006819	
1.63423E-03	11.3710384	
1.63426E-03	11.3425557	
1.63436E-03	11.2356109	
1.63447E-03	11.0813888	
1.63457E-03	10.9024405	
1.63469E-03	10.6554569	
1.63482E-03	10.3672412	
1.63483E-03	10.3434815	
1.63525E-03	9.2280306	
1.63529E-03	9.10606682	
1.63543E-03	8.7525821	
1.63554E-03	8.47285115	
1.63563E-03	8.23814963	
1.63573E-03	8.02343222	
1.63579E-03	7.88849169	
1.63586E-03	7.76034631	
1.63592E-03	7.63903651	
1.63598E-03	7.52460838	
1.63605E-03	7.416968	
1.63611E-03	7.31603321	
1.63616E-03	7.23926511	
1.63621E-03	7.16665895	
1.63626E-03	7.09806212	
1.63632E-03	7.03336394	
1.63637E-03	6.97239093	
1.63642E-03	6.91501021	
1.63647E-03	6.86103634	
1.63652E-03	6.81032304	
1.63657E-03	6.76268066	
1.63662E-03	6.71795712	
1.63667E-03	6.67596497	
1.63670E-03	6.65907943	
1.63673E-03	6.63766304	
1.63678E-03	6.6025934	
1.63683E-03	6.56977668	
1.63688E-03	6.53905014	
1.63693E-03	6.51026379	
1.63699E-03	6.47678583	
1.63706E-03	6.44584985	
1.63712E-03	6.4172109	
1.63719E-03	6.39062831	
1.63725E-03	6.36589255	
1.63732E-03	6.34281037	
1.63738E-03	6.32119485	
1.63744E-03	6.30088941	
1.63751E-03	6.28173998	
1.63752E-03	6.27915338	
1.63757E-03	6.26580237	
1.63766E-03	6.24643166	
1.63774E-03	6.22842474	
1.63783E-03	6.21157418	
1.63791E-03	6.19569636	
1.63800E-03	6.18064324	
1.63813E-03	6.15933217	
1.63826E-03	6.13924396	
1.63836E-03	6.12369444	
1.63848E-03	6.1060575	
1.63866E-03	6.08065573	
1.63869E-03	6.07739976	
1.63885E-03	6.05990475	
1.63903E-03	6.04045855	
1.63927E-03	6.01540501	
1.63952E-03	5.99111961	
1.63976E-03	5.9674309	
1.64013E-03	5.93275899	
1.64046E-03	5.90259749	
1.64086E-03	5.86556824	
1.64103E-03	5.85032719	
1.64127E-03	5.83170834	
1.64168E-03	5.80017371	
1.64229E-03	5.75358761	
1.64290E-03	5.70770999	
1.64351E-03	5.66245559	
1.64445E-03	5.59432604	
1.64490E-03	5.56227558	
1.64531E-03	5.53345048	
1.64571E-03	5.50518081	
1.64599E-03	5.48676045	
1.64626E-03	5.46882963	
1.64647E-03	5.45583669	
1.64667E-03	5.44340918	
1.64681E-03	5.43556101	
1.64694E-03	5.42818842	
1.64702E-03	5.42433771	
1.64708E-03	5.41989852	
1.64717E-03	5.41361608	
1.64727E-03	5.40779985	
1.64736E-03	5.40254895	
1.64745E-03	5.39798246	
1.64755E-03	5.39424234	
1.64761E-03	5.39207943	
1.64768E-03	5.39055638	
1.64775E-03	5.38976417	
1.64782E-03	5.38980405	
1.64789E-03	5.39078798	
1.64796E-03	5.39283899	
1.64803E-03	5.39609126	
1.64810E-03	5.40069005	
1.64817E-03	5.40679133	
1.64824E-03	5.41456112	
1.64831E-03	5.42417443	
1.64838E-03	5.43581388	
1.64845E-03	5.44940652	
1.64851E-03	5.46470584	
1.64858E-03	5.48232523	
1.64865E-03	5.50242967	
1.64871E-03	5.52517008	
1.64878E-03	5.55069841	
1.64884E-03	5.57915697	
1.64891E-03	5.61065977	
1.64897E-03	5.64531454	
1.64904E-03	5.68320175	
1.64911E-03	5.72437459	
1.64916E-03	5.76138503	
1.64923E-03	5.80899632	
1.64929E-03	5.85990069	
1.64931E-03	5.87764755	
1.64939E-03	5.94646367	
1.64949E-03	6.04090077	
1.64959E-03	6.1412668	
1.64974E-03	6.29531134	
1.64986E-03	6.433898	
1.65010E-03	6.71349999	
1.65022E-03	6.85573261	
1.65031E-03	6.95494637	
1.65034E-03	6.98168853	
1.65045E-03	7.0951498	
1.65052E-03	7.16103957	
1.65063E-03	7.25077781	
1.65071E-03	7.30916359	
1.65079E-03	7.35217036	
1.65089E-03	7.39192046	
1.65100E-03	7.41667632	
1.65110E-03	7.42045111	
1.65119E-03	7.40858665	
1.65127E-03	7.3886533	
1.65135E-03	7.35278683	
1.65144E-03	7.30955418	
1.65153E-03	7.2490515	
1.65159E-03	7.20101221	
1.65165E-03	7.15473044	
1.65174E-03	7.06587731	
1.65185E-03	6.95406629	
1.65203E-03	6.75693356	
1.65230E-03	6.44613334	
1.65240E-03	6.32351586	
1.65243E-03	6.29094416	
1.65254E-03	6.16756097	
1.65262E-03	6.07990539	
1.65270E-03	5.99876207	
1.65278E-03	5.92227807	
1.65286E-03	5.8505892	
1.65292E-03	5.80002387	
1.65298E-03	5.75218762	
1.65304E-03	5.70707003	
1.65310E-03	5.66461594	
1.65316E-03	5.62476043	
1.65322E-03	5.58742317	
1.65328E-03	5.55346823	
1.65334E-03	5.52351332	
1.65339E-03	5.49541326	
1.65345E-03	5.46908906	
1.65350E-03	5.44443892	
1.65355E-03	5.421382	
1.65361E-03	5.39980692	
1.65366E-03	5.37963168	
1.65372E-03	5.36075921	
1.65377E-03	5.34309841	
1.65383E-03	5.32656077	
1.65388E-03	5.31106082	
1.65394E-03	5.29651406	
1.65399E-03	5.28284762	
1.65405E-03	5.26998243	
1.65410E-03	5.2578533	
1.65418E-03	5.24271032	
1.65425E-03	5.22861013	
1.65432E-03	5.21542661	
1.65440E-03	5.20303926	
1.65443E-03	5.19732012	
1.65453E-03	5.1844909	
1.65463E-03	5.17281568	
1.65473E-03	5.16191767	
1.65482E-03	5.1516563	
1.65492E-03	5.14191261	
1.65507E-03	5.12806628	
1.65521E-03	5.11492494	
1.65536E-03	5.1023057	
1.65551E-03	5.09007923	
1.65570E-03	5.07422828	
1.65599E-03	5.05113208	
1.65629E-03	5.03272281	
1.65658E-03	5.01469879	
1.65697E-03	4.99109244	
1.65755E-03	4.95631978	
1.65814E-03	4.92207129	
1.65872E-03	4.88818934	
1.65911E-03	4.86579922	
1.65944E-03	4.84853302	
1.66044E-03	4.79722371	
1.66177E-03	4.72947978	
1.66293E-03	4.67030869	
1.66410E-03	4.61167334	
1.66488E-03	4.57294537	
1.66567E-03	4.53427795	
1.66626E-03	4.5056151	
1.66685E-03	4.47734545	
1.66708E-03	4.46625655	
1.66744E-03	4.44707311	
1.66783E-03	4.42618054	
1.66815E-03	4.40929043	
1.66854E-03	4.38987805	
1.66879E-03	4.37738465	
1.66905E-03	4.36539129	
1.66924E-03	4.35684111	
1.66943E-03	4.34881741	
1.66952E-03	4.34545022	
1.66962E-03	4.33956414	
1.66975E-03	4.33282887	
1.66988E-03	4.32668342	
1.67001E-03	4.32130133	
1.67011E-03	4.3175892	
1.67020E-03	4.31524286	
1.67028E-03	4.31352387	
1.67036E-03	4.3125509	
1.67045E-03	4.31246274	
1.67053E-03	4.3134217	
1.67059E-03	4.31494036	
1.67065E-03	4.31724317	
1.67068E-03	4.31849266	
1.67072E-03	4.31962866	
1.67078E-03	4.32249041	
1.67084E-03	4.3264649	
1.67091E-03	4.33168182	
1.67097E-03	4.33828555	
1.67103E-03	4.34642438	
1.67109E-03	4.35626512	
1.67116E-03	4.36798028	
1.67122E-03	4.38175326	
1.67128E-03	4.39777349	
1.67134E-03	4.41624575	
1.67141E-03	4.43736972	
1.67145E-03	4.45399561	
1.67149E-03	4.47212333	
1.67156E-03	4.50229562	
1.67163E-03	4.53625702	
1.67169E-03	4.57425845	
1.67176E-03	4.61651032	
1.67183E-03	4.66324944	
1.67189E-03	4.71464391	
1.67196E-03	4.7708596	
1.67203E-03	4.83202036	
1.67209E-03	4.89820826	
1.67217E-03	4.98598187	
1.67226E-03	5.09029528	
1.67235E-03	5.20327805	
1.67236E-03	5.21405303	
1.67244E-03	5.33013164	
1.67253E-03	5.46505431	
1.67262E-03	5.62262648	
1.67265E-03	5.66896114	
1.67278E-03	5.89892614	
1.67309E-03	6.45504458	
1.67315E-03	6.56282809	
1.67325E-03	6.7342514	
1.67338E-03	6.94998807	
1.67348E-03	7.10775984	
1.67351E-03	7.14824825	
1.67359E-03	7.25400964	
1.67369E-03	7.36053349	
1.67376E-03	7.43350418	
1.67387E-03	7.50590312	
1.67400E-03	7.55862832	
1.67409E-03	7.56772359	
1.67419E-03	7.55243431	
1.67427E-03	7.52444191	
1.67436E-03	7.47259242	
1.67438E-03	7.45702287	
1.67446E-03	7.38268175	
1.67455E-03	7.28722026	
1.67466E-03	7.15726053	
1.67469E-03	7.11344416	
1.67480E-03	6.94917628	
1.67497E-03	6.66639387	
1.67515E-03	6.37362635	
1.67530E-03	6.10725591	
1.67541E-03	5.90570516	
1.67543E-03	5.8800839	
1.67551E-03	5.73559861	
1.67562E-03	5.57329675	
1.67568E-03	5.4707175	
1.67575E-03	5.37292465	
1.67582E-03	5.28012396	
1.67588E-03	5.19240769	
1.67595E-03	5.10981919	
1.67602E-03	5.0312225	
1.67608E-03	4.95784401	
1.67615E-03	4.88953244	
1.67622E-03	4.82614959	
1.67629E-03	4.76748472	
1.67636E-03	4.71332857	
1.67642E-03	4.66344175	
1.67647E-03	4.63243304	
1.67651E-03	4.60313134	
1.67656E-03	4.57545797	
1.67660E-03	4.54933376	
1.67665E-03	4.52467962	
1.67669E-03	4.50166209	
1.67676E-03	4.46986478	
1.67683E-03	4.44065573	
1.67689E-03	4.4138135	
1.67696E-03	4.3891103	
1.67703E-03	4.36634918	
1.67705E-03	4.36011889	
1.67709E-03	4.34655468	
1.67716E-03	4.32884114	
1.67722E-03	4.31251866	
1.67729E-03	4.29743328	
1.67736E-03	4.28344448	
1.67742E-03	4.27042474	
1.67749E-03	4.25825727	
1.67756E-03	4.24684245	
1.67764E-03	4.23263163	
1.67773E-03	4.21940368	
1.67782E-03	4.20699387	
1.67791E-03	4.19526883	
1.67809E-03	4.17343077	
1.67821E-03	4.16285457	
1.67833E-03	4.15285445	
1.67851E-03	4.13867895	
1.67869E-03	4.12524417	
1.67893E-03	4.10815758	
1.67917E-03	4.09176026	
1.67941E-03	4.07588054	
1.67977E-03	4.05281523	
1.68026E-03	4.02253088	
1.68055E-03	4.00501455	
1.68091E-03	3.98459973	
1.68114E-03	3.97141597	
1.68138E-03	3.95866831	
1.68161E-03	3.94651292	
1.68179E-03	3.9379413	
1.68196E-03	3.93003399	
1.68213E-03	3.92341814	
1.68223E-03	3.9200434	
1.68233E-03	3.91715616	
1.68242E-03	3.91486278	
1.68252E-03	3.9132904	
1.68262E-03	3.91259127	
1.68269E-03	3.91274663	
1.68277E-03	3.91357966	
1.68284E-03	3.9151866	
1.68291E-03	3.9176739	
1.68299E-03	3.92115842	
