E(MeV)	pendfb7/Ce142:1	
9.43403E-03	93.5487	
9.43411E-03	92.5494	
9.43423E-03	91.044	
9.43430E-03	89.8233	
9.43442E-03	87.987	
9.43450E-03	86.607	
9.43455E-03	85.685	
9.43481E-03	80.5729	
9.43482E-03	80.2931	
9.43506E-03	74.972	
9.43540E-03	67.3253	
9.43563E-03	62.0371	
9.43581E-03	58.0759	
9.43584E-03	57.3781	
9.43603E-03	53.1975	
9.43609E-03	51.8928	
9.43616E-03	50.5092	
9.43632E-03	47.2581	
9.43633E-03	47.0145	
9.43647E-03	44.5136	
9.43652E-03	43.6057	
9.43661E-03	41.9098	
9.43670E-03	40.4283	
9.43676E-03	39.448	
9.43688E-03	37.4908	
9.43690E-03	37.1327	
9.43700E-03	35.7018	
9.43708E-03	34.5111	
9.43713E-03	33.8587	
9.43724E-03	32.3387	
9.43726E-03	32.1394	
9.43735E-03	30.945	
9.43740E-03	30.3485	
9.43745E-03	29.8031	
9.43755E-03	28.7137	
9.43756E-03	28.5323	
9.43764E-03	27.706	
9.43772E-03	26.8808	
9.43774E-03	26.7308	
9.43784E-03	25.8321	
9.43789E-03	25.3833	
9.43793E-03	24.9765	
9.43803E-03	24.1638	
9.43805E-03	24.0285	
9.43814E-03	23.3246	
9.43821E-03	22.8052	
9.43825E-03	22.5289	
9.43836E-03	21.7841	
9.43837E-03	21.7015	
9.43847E-03	21.1042	
9.43853E-03	20.7066	
9.43858E-03	20.4597	
9.43868E-03	19.8543	
9.43869E-03	19.8096	
9.43879E-03	19.3037	
9.43885E-03	19.0005	
9.43890E-03	18.7864	
9.43901E-03	18.3051	
9.43910E-03	17.9313	
9.43912E-03	17.839	
9.43924E-03	17.3784	
9.43934E-03	17.0104	
9.43939E-03	16.8507	
9.43953E-03	16.3724	
9.43958E-03	16.2132	
9.43968E-03	15.9358	
9.43982E-03	15.5204	
9.43983E-03	15.4973	
9.43997E-03	15.1544	
9.44008E-03	14.8723	
9.44011E-03	14.8013	
9.44026E-03	14.4819	
9.44033E-03	14.3224	
9.44040E-03	14.1846	
9.44055E-03	13.9093	
9.44070E-03	13.6113	
9.44074E-03	13.5528	
9.44092E-03	13.2608	
9.44108E-03	13.008	
9.44110E-03	12.9745	
9.44128E-03	12.7231	
9.44145E-03	12.4887	
9.44147E-03	12.4743	
9.44171E-03	12.1882	
9.44195E-03	11.9024	
9.44196E-03	11.8928	
9.44219E-03	11.6605	
9.44243E-03	11.4204	
9.44252E-03	11.3285	
9.44267E-03	11.2031	
9.44296E-03	10.9661	
9.44309E-03	10.851	
9.44324E-03	10.7462	
9.44352E-03	10.5427	
9.44366E-03	10.441	
9.44380E-03	10.3524	
9.44409E-03	10.1754	
9.44423E-03	10.0844	
9.44437E-03	10.0106	
9.44465E-03	9.85856	
9.44493E-03	9.70665	
9.44501E-03	9.66327	
9.44529E-03	9.53441	
9.44566E-03	9.36884	
9.44582E-03	9.2953	
9.44602E-03	9.21642	
9.44638E-03	9.07453	
9.44663E-03	8.97998	
9.44675E-03	8.93895	
9.44711E-03	8.81593	
9.44743E-03	8.70663	
9.44747E-03	8.69473	
9.44784E-03	8.58767	
9.44832E-03	8.44501	
9.44880E-03	8.32113	
9.44929E-03	8.19733	
9.44977E-03	8.09273	
9.45025E-03	7.98819	
9.45074E-03	7.8837	
9.45122E-03	7.79442	
9.45171E-03	7.70518	
9.45227E-03	7.61574	
9.45283E-03	7.52634	
9.45332E-03	7.44974	
9.45340E-03	7.43903	
9.45396E-03	7.36409	
9.45453E-03	7.28918	
9.45493E-03	7.2357	
9.45509E-03	7.21813	
9.45594E-03	7.12598	
9.45658E-03	7.0558	
9.45731E-03	6.97687	
9.45735E-03	6.97249	
9.45803E-03	6.9124	
9.45876E-03	6.84879	
9.45949E-03	6.7852	
9.45977E-03	6.76048	
9.46021E-03	6.72749	
9.46094E-03	6.67352	
9.46138E-03	6.64055	
9.46203E-03	6.6003	
9.46291E-03	6.54498	
9.46380E-03	6.48967	
9.46461E-03	6.4394	
9.46469E-03	6.43539	
9.46557E-03	6.3913	
9.46646E-03	6.34722	
9.46779E-03	6.28111	
9.46823E-03	6.25908	
9.46912E-03	6.22344	
9.47025E-03	6.17809	
9.47138E-03	6.13275	
9.47186E-03	6.11332	
9.47251E-03	6.09285	
9.47363E-03	6.05704	
9.47476E-03	6.02123	
9.47589E-03	5.98543	
9.47750E-03	5.9343	
9.47759E-03	5.93234	
9.47888E-03	5.90108	
9.48033E-03	5.86592	
9.48178E-03	5.83077	
9.48323E-03	5.79562	
9.48395E-03	5.77805	
9.48468E-03	5.7644	
9.48613E-03	5.73709	
9.48831E-03	5.69614	
9.48976E-03	5.66884	
9.49073E-03	5.65064	
9.49145E-03	5.6403	
9.49315E-03	5.61616	
9.49484E-03	5.59203	
9.49738E-03	5.55584	
9.49992E-03	5.51966	
9.50137E-03	5.49898	
9.50246E-03	5.48731	
9.50516E-03	5.45836	
9.50794E-03	5.42854	
9.51072E-03	5.39873	
9.51201E-03	5.38491	
9.51350E-03	5.37235	
9.51628E-03	5.34893	
9.51911E-03	5.32518	
9.52201E-03	5.30075	
9.52330E-03	5.2899	
9.52491E-03	5.27917	
9.52782E-03	5.25987	
9.53168E-03	5.23413	
9.53545E-03	5.20908	
9.53819E-03	5.19086	
9.53912E-03	5.18613	
9.54278E-03	5.16738	
9.54644E-03	5.14862	
9.55011E-03	5.12986	
9.55377E-03	5.11111	
9.55743E-03	5.09236	
9.56000E-03	5.07923	
9.56110E-03	5.07496	
9.56531E-03	5.05857	
9.56888E-03	5.04468	
9.57245E-03	5.03079	
9.57593E-03	5.01725	
9.57942E-03	5.00372	
9.58290E-03	4.99019	
9.58638E-03	4.97666	
9.58931E-03	4.96527	
9.58967E-03	4.9642	
9.59215E-03	4.95696	
9.59462E-03	4.94972	
9.59709E-03	4.94249	
9.59957E-03	4.93526	
9.60121E-03	4.93044	
9.60286E-03	4.92562	
9.60451E-03	4.9208	
9.60616E-03	4.91599	
9.60781E-03	4.91118	
9.60946E-03	4.90637	
9.61069E-03	4.90277	
9.61193E-03	4.89917	
9.61326E-03	4.8953	
9.61427E-03	4.89237	
9.61527E-03	4.88944	
9.61628E-03	4.88652	
9.61729E-03	4.88359	
9.61830E-03	4.88067	
9.61930E-03	4.87776	
9.62031E-03	4.87485	
9.62118E-03	4.87234	
9.62191E-03	4.87023	
9.62265E-03	4.86812	
9.62338E-03	4.86602	
9.62411E-03	4.86392	
9.62484E-03	4.86183	
9.62558E-03	4.85974	
9.62631E-03	4.85766	
9.62694E-03	4.85587	
9.62748E-03	4.85436	
9.62801E-03	4.85286	
9.62855E-03	4.85137	
9.62908E-03	4.84988	
9.62962E-03	4.8484	
9.62977E-03	4.84797	
9.63015E-03	4.84745	
9.63069E-03	4.84674	
9.63116E-03	4.84611	
9.63156E-03	4.84558	
9.63197E-03	4.84506	
9.63237E-03	4.84455	
9.63278E-03	4.84405	
9.63319E-03	4.84357	
9.63359E-03	4.84309	
9.63400E-03	4.84263	
9.63437E-03	4.84223	
9.63470E-03	4.84188	
9.63503E-03	4.84155	
9.63536E-03	4.84124	
9.63570E-03	4.84095	
9.63603E-03	4.84068	
9.63636E-03	4.84043	
9.63656E-03	4.8403	
9.63669E-03	4.84061	
9.63699E-03	4.84135	
9.63725E-03	4.84202	
9.63751E-03	4.84273	
9.63771E-03	4.84329	
9.63790E-03	4.84387	
9.63809E-03	4.84448	
9.63829E-03	4.84514	
9.63845E-03	4.84573	
9.63849E-03	4.84623	
9.63861E-03	4.84825	
9.63875E-03	4.85032	
9.63887E-03	4.85242	
9.63899E-03	4.8543	
9.63909E-03	4.85594	
9.63918E-03	4.85763	
9.63928E-03	4.85935	
9.63938E-03	4.86113	
9.63948E-03	4.86297	
9.63957E-03	4.86488	
9.63967E-03	4.86686	
9.63974E-03	4.86842	
9.63982E-03	4.87003	
9.63989E-03	4.8717	
9.63993E-03	4.87267	
9.63996E-03	4.87474	
9.64004E-03	4.87946	
9.64011E-03	4.88428	
9.64018E-03	4.8892	
9.64026E-03	4.89424	
9.64033E-03	4.8994	
9.64040E-03	4.90471	
9.64048E-03	4.91018	
9.64054E-03	4.91518	
9.64060E-03	4.92352	
9.64066E-03	4.93199	
9.64072E-03	4.94063	
9.64078E-03	4.94944	
9.64085E-03	4.95844	
9.64091E-03	4.96764	
9.64095E-03	4.97393	
9.64097E-03	4.9787	
9.64103E-03	4.99326	
9.64109E-03	5.00808	
9.64115E-03	5.02318	
9.64121E-03	5.03858	
9.64127E-03	5.05431	
9.64131E-03	5.06503	
9.64133E-03	5.07234	
9.64139E-03	5.09465	
9.64146E-03	5.11737	
9.64152E-03	5.14052	
9.64156E-03	5.15626	
9.64158E-03	5.16629	
9.64164E-03	5.19688	
9.64170E-03	5.22799	
9.64176E-03	5.25968	
9.64180E-03	5.28113	
9.64187E-03	5.32497	
9.64193E-03	5.36957	
9.64199E-03	5.41499	
9.64204E-03	5.4497	
9.64206E-03	5.46409	
9.64213E-03	5.52259	
9.64219E-03	5.58206	
9.64225E-03	5.64256	
9.64229E-03	5.67335	
9.64232E-03	5.70983	
9.64238E-03	5.78394	
9.64245E-03	5.85925	
9.64251E-03	5.94584	
9.64258E-03	6.03375	
9.64260E-03	6.05608	
9.64264E-03	6.13099	
9.64271E-03	6.23232	
9.64274E-03	6.28375	
9.64278E-03	6.34099	
9.64286E-03	6.501	
9.64289E-03	6.5454	
9.64294E-03	6.64373	
9.64301E-03	6.79342	
9.64304E-03	6.84406	
9.64308E-03	6.95559	
9.64316E-03	7.12524	
9.64318E-03	7.18273	
9.64325E-03	7.37156	
9.64333E-03	7.56373	
9.64335E-03	7.63353	
9.64343E-03	7.84589	
9.64347E-03	7.98954	
9.64352E-03	8.14508	
9.64362E-03	8.46096	
9.64374E-03	8.89476	
9.64378E-03	9.04189	
9.64386E-03	9.35882	
9.64394E-03	9.68081	
9.64398E-03	9.85296	
9.64411E-03	10.3767	
9.64423E-03	10.9397	
9.64427E-03	11.1297	
9.64437E-03	11.6146	
9.64451E-03	12.3511	
9.64453E-03	12.4377	
9.64472E-03	13.4888	
9.64476E-03	13.6658	
9.64502E-03	15.1379	
9.64541E-03	17.3521	
9.64549E-03	17.8086	
9.64564E-03	18.6343	
9.64573E-03	19.1036	
9.64586E-03	19.7334	
9.64598E-03	20.2711	
9.64603E-03	20.5108	
9.64618E-03	21.1033	
9.64634E-03	21.6702	
9.64636E-03	21.7342	
9.64647E-03	22.0286	
9.64656E-03	22.2415	
9.64662E-03	22.3597	
9.64676E-03	22.5821	
9.64679E-03	22.6125	
9.64695E-03	22.727	
9.64696E-03	22.7284	
9.64700E-03	22.7333	
9.64716E-03	22.6602	
9.64719E-03	22.6453	
9.64733E-03	22.457	
9.64736E-03	22.4047	
9.64746E-03	22.2073	
9.64756E-03	21.965	
9.64764E-03	21.7367	
9.64771E-03	21.496	
9.64778E-03	21.246	
9.64794E-03	20.6522	
9.64797E-03	20.5244	
9.64814E-03	19.7634	
9.64815E-03	19.6884	
9.64833E-03	18.7829	
9.64840E-03	18.4475	
9.64858E-03	17.4617	
9.64872E-03	16.6462	
9.64921E-03	13.8763	
9.64926E-03	13.5788	
9.64941E-03	12.8121	
9.64950E-03	12.2925	
9.64960E-03	11.8015	
9.64975E-03	11.0753	
9.64976E-03	10.9995	
9.64988E-03	10.4384	
9.64991E-03	10.3277	
9.65001E-03	9.91145	
9.65009E-03	9.56954	
9.65013E-03	9.41139	
9.65025E-03	8.94458	
9.65028E-03	8.82193	
9.65035E-03	8.5956	
9.65043E-03	8.31674	
9.65045E-03	8.26499	
9.65054E-03	7.9593	
9.65057E-03	7.85898	
9.65064E-03	7.67399	
9.65072E-03	7.44661	
9.65074E-03	7.40468	
9.65083E-03	7.15762	
9.65085E-03	7.11708	
9.65091E-03	6.98763	
9.65098E-03	6.82359	
9.65101E-03	6.75175	
9.65106E-03	6.65508	
9.65113E-03	6.52813	
9.65118E-03	6.43417	
9.65119E-03	6.40625	
9.65126E-03	6.29614	
9.65132E-03	6.18758	
9.65134E-03	6.16082	
9.65139E-03	6.08972	
9.65145E-03	5.99634	
9.65150E-03	5.92733	
9.65152E-03	5.90707	
9.65158E-03	5.82733	
9.65165E-03	5.74882	
9.65166E-03	5.72949	
9.65171E-03	5.67876	
9.65178E-03	5.61223	
9.65183E-03	5.56313	
9.65184E-03	5.54935	
9.65191E-03	5.49523	
9.65197E-03	5.44205	
9.65204E-03	5.38976	
9.65207E-03	5.36405	
9.65211E-03	5.34084	
9.65216E-03	5.30668	
9.65222E-03	5.27305	
9.65227E-03	5.23991	
9.65231E-03	5.2145	
9.65233E-03	5.20874	
9.65238E-03	5.18325	
9.65244E-03	5.15818	
9.65249E-03	5.13352	
9.65254E-03	5.10921	
9.65256E-03	5.1039	
9.65260E-03	5.08982	
9.65266E-03	5.07205	
9.65271E-03	5.05459	
9.65276E-03	5.03742	
9.65282E-03	5.02052	
9.65287E-03	5.00387	
9.65288E-03	5.00144	
9.65293E-03	4.99147	
9.65298E-03	4.97998	
9.65304E-03	4.9687	
9.65309E-03	4.95762	
9.65315E-03	4.94671	
9.65320E-03	4.93597	
9.65321E-03	4.93518	
9.65326E-03	4.92797	
9.65333E-03	4.91936	
9.65340E-03	4.91095	
9.65346E-03	4.90271	
9.65353E-03	4.89464	
9.65360E-03	4.88671	
9.65361E-03	4.88482	
9.65366E-03	4.88145	
9.65373E-03	4.87712	
9.65380E-03	4.8729	
9.65387E-03	4.86879	
9.65393E-03	4.86476	
9.65400E-03	4.86081	
9.65407E-03	4.85693	
9.65413E-03	4.85313	
9.65422E-03	4.84814	
9.65431E-03	4.84325	
9.65434E-03	4.8415	
9.65440E-03	4.84003	
9.65449E-03	4.8378	
9.65458E-03	4.83563	
9.65467E-03	4.83351	
9.65476E-03	4.83139	
9.65485E-03	4.82931	
9.65497E-03	4.82659	
9.65510E-03	4.82393	
9.65522E-03	4.82132	
9.65532E-03	4.81917	
9.65534E-03	4.81899	
9.65552E-03	4.81741	
9.65571E-03	4.81588	
9.65589E-03	4.8144	
9.65607E-03	4.81296	
9.65625E-03	4.81154	
9.65650E-03	4.80969	
9.65677E-03	4.80766	
9.65692E-03	4.80656	
9.65722E-03	4.80438	
9.65752E-03	4.80224	
9.65782E-03	4.80012	
9.65812E-03	4.79802	
9.65842E-03	4.79595	
9.65872E-03	4.7939	
9.65902E-03	4.79186	
9.65940E-03	4.78932	
9.65978E-03	4.7868	
9.66015E-03	4.7843	
9.66053E-03	4.78318	
9.66091E-03	4.78206	
9.66129E-03	4.78096	
9.66166E-03	4.77987	
9.66204E-03	4.77879	
9.66251E-03	4.77745	
9.66298E-03	4.77612	
9.66345E-03	4.77481	
9.66392E-03	4.77349	
9.66439E-03	4.77219	
9.66486E-03	4.7709	
9.66557E-03	4.76896	
9.66611E-03	4.76749	
9.66673E-03	4.76583	
9.66734E-03	4.76418	
9.66795E-03	4.76253	
9.66856E-03	4.76089	
9.66917E-03	4.75925	
9.67009E-03	4.7568	
9.67071E-03	4.75518	
9.67155E-03	4.75293	
9.67240E-03	4.75069	
9.67325E-03	4.74845	
9.67410E-03	4.74621	
9.67494E-03	4.74398	
9.67579E-03	4.74175	
9.67664E-03	4.73953	
9.67749E-03	4.73731	
9.67871E-03	4.7341	
9.67994E-03	4.7309	
9.68116E-03	4.7277	
9.68239E-03	4.7245	
9.68361E-03	4.7213	
9.68483E-03	4.71811	
9.68606E-03	4.71492	
9.68691E-03	4.71271	
9.68728E-03	4.71198	
9.68898E-03	4.70869	
9.69067E-03	4.7054	
9.69237E-03	4.70211	
9.69407E-03	4.69882	
9.69576E-03	4.69554	
9.69746E-03	4.69225	
9.70000E-03	4.68733	
9.70254E-03	4.68241	
9.70509E-03	4.67749	
9.70763E-03	4.67257	
9.71017E-03	4.66765	
9.71272E-03	4.66274	
9.71630E-03	4.65582	
9.72007E-03	4.64854	
9.72383E-03	4.64126	
9.72760E-03	4.63398	
9.73175E-03	4.62598	
9.73627E-03	4.61725	
9.74079E-03	4.60852	
9.74757E-03	4.59542	
9.75373E-03	4.58353	
9.75989E-03	4.57164	
9.76659E-03	4.55872	
9.77050E-03	4.55116	
9.77434E-03	4.54497	
9.78469E-03	4.52829	
9.79622E-03	4.50971	
9.80775E-03	4.49112	
9.82120E-03	4.46944	
9.83850E-03	4.44156	
9.85388E-03	4.41679	
9.86925E-03	4.39201	
9.89231E-03	4.35484	
9.91538E-03	4.31768	
9.93075E-03	4.29503	
9.96150E-03	4.24973	
9.99225E-03	4.20443	
1.00230E-02	4.15913	
1.00538E-02	4.11384	
1.00845E-02	4.06854	
1.01153E-02	4.02324	
1.01460E-02	3.97795	
1.01767E-02	3.93265	
1.02075E-02	3.88735	
1.02382E-02	3.84206	
1.02690E-02	3.79676	
1.02997E-02	3.75147	
1.03305E-02	3.70126	
1.03612E-02	3.65104	
1.03920E-02	3.60083	
1.04228E-02	3.55062	
1.04535E-02	3.49353	
1.04766E-02	3.45071	
1.04996E-02	3.40789	
1.05227E-02	3.36508	
1.05458E-02	3.31568	
1.05611E-02	3.28276	
1.05765E-02	3.24983	
1.05919E-02	3.2169	
1.06073E-02	3.17888	
1.06226E-02	3.14085	
1.06380E-02	3.10283	
1.06457E-02	3.08382	
1.06572E-02	3.05074	
1.06687E-02	3.01766	
1.06803E-02	2.98458	
1.06918E-02	2.95151	
1.07033E-02	2.91245	
1.07149E-02	2.8734	
1.07226E-02	2.84737	
1.07302E-02	2.82134	
1.07379E-02	2.79038	
1.07456E-02	2.75943	
1.07533E-02	2.72848	
1.07610E-02	2.69753	
1.07683E-02	2.66306	
1.07756E-02	2.62859	
1.07805E-02	2.60562	
1.07825E-02	2.59462	
1.07886E-02	2.56163	
1.07947E-02	2.52864	
1.07967E-02	2.51765	
1.07988E-02	2.50483	
1.08028E-02	2.47919	
1.08069E-02	2.45355	
1.08110E-02	2.42792	
1.08130E-02	2.4151	
1.08149E-02	2.4007	
1.08188E-02	2.3719	
1.08227E-02	2.3431	
1.08247E-02	2.3287	
1.08267E-02	2.31181	
1.08296E-02	2.28649	
1.08325E-02	2.26116	
1.08354E-02	2.23584	
1.08364E-02	2.2274	
1.08383E-02	2.20768	
1.08413E-02	2.17809	
1.08442E-02	2.14851	
1.08469E-02	2.1173	
1.08496E-02	2.08611	
1.08513E-02	2.06531	
1.08531E-02	2.04107	
1.08549E-02	2.01683	
1.08567E-02	1.99259	
1.08585E-02	1.96837	
1.08604E-02	1.93922	
1.08622E-02	1.91008	
1.08634E-02	1.89066	
1.08647E-02	1.86839	
1.08659E-02	1.84613	
1.08672E-02	1.82388	
1.08684E-02	1.80165	
1.08694E-02	1.78161	
1.08703E-02	1.76158	
1.08713E-02	1.74156	
1.08723E-02	1.72156	
1.08733E-02	1.69878	
1.08742E-02	1.67603	
1.08750E-02	1.65898	
1.08757E-02	1.64194	
1.08762E-02	1.6306	
1.08765E-02	1.6221	
1.08772E-02	1.60513	
1.08778E-02	1.58818	
1.08785E-02	1.57125	
1.08788E-02	1.5628	
1.08789E-02	1.55819	
1.08794E-02	1.5444	
1.08799E-02	1.53063	
1.08804E-02	1.51689	
1.08807E-02	1.50775	
1.08811E-02	1.49864	
1.08814E-02	1.48954	
1.08817E-02	1.48071	
1.08819E-02	1.47412	
1.08822E-02	1.46756	
1.08824E-02	1.46104	
1.08826E-02	1.45674	
1.08827E-02	1.45246	
1.08829E-02	1.44823	
1.08830E-02	1.4451	
1.08831E-02	1.442	
1.08832E-02	1.43895	
1.08833E-02	1.43795	
1.08834E-02	1.43672	
1.08835E-02	1.43495	
1.08836E-02	1.43326	
1.08837E-02	1.43217	
1.08838E-02	1.43114	
1.08839E-02	1.42922	
1.08840E-02	1.42929	
1.08841E-02	1.42947	
1.08842E-02	1.42966	
1.08843E-02	1.43144	
1.08844E-02	1.43404	
1.08845E-02	1.43693	
1.08846E-02	1.4392	
1.08847E-02	1.44539	
1.08848E-02	1.44865	
1.08849E-02	1.45789	
1.08850E-02	1.4631	
1.08851E-02	1.47502	
1.08852E-02	1.49076	
1.08853E-02	1.49892	
1.08854E-02	1.51938	
1.08855E-02	1.53052	
1.08856E-02	1.55732	
1.08857E-02	1.57907	
1.08858E-02	1.60589	
1.08859E-02	1.63348	
1.08860E-02	1.66958	
1.08861E-02	1.70067	
1.08862E-02	1.7518	
1.08863E-02	1.81174	
1.08864E-02	1.85545	
1.08865E-02	1.90279	
1.08866E-02	2.00915	
1.08867E-02	2.03719	
1.08868E-02	2.13227	
1.08869E-02	2.20054	
1.08870E-02	2.31053	
1.08871E-02	2.43414	
1.08872E-02	2.5216	
1.08873E-02	2.62324	
1.08874E-02	2.75931	
1.08875E-02	2.89884	
1.08876E-02	3.00486	
1.08877E-02	3.20358	
1.08878E-02	3.36978	
1.08880E-02	3.6381	
1.08881E-02	3.90272	
1.08882E-02	4.11497	
1.08883E-02	4.21144	
1.08884E-02	4.55311	
1.08885E-02	4.62145	
1.08887E-02	5.13991	
1.08888E-02	5.20956	
1.08893E-02	6.47672	
1.08896E-02	7.03424	
1.08898E-02	7.44986	
1.08900E-02	7.75997	
1.08901E-02	7.84897	
1.08902E-02	8.04074	
1.08904E-02	8.24503	
1.08905E-02	8.41357	
1.08906E-02	8.43534	
1.08907E-02	8.52515	
1.08908E-02	8.54292	
1.08909E-02	8.57609	
1.08910E-02	8.58579	
1.08912E-02	8.55625	
1.08913E-02	8.46855	
1.08915E-02	8.31927	
1.08917E-02	8.17025	
1.08918E-02	7.90798	
1.08919E-02	7.84619	
1.08920E-02	7.57441	
1.08921E-02	7.54976	
1.08923E-02	7.19646	
1.08925E-02	6.70442	
1.08926E-02	6.55353	
1.08928E-02	6.09059	
1.08930E-02	5.59411	
1.08933E-02	4.78757	
1.08934E-02	4.69609	
1.08936E-02	4.29564	
1.08937E-02	3.91866	
1.08939E-02	3.66558	
1.08940E-02	3.35507	
1.08941E-02	3.30597	
1.08942E-02	3.06446	
1.08943E-02	2.86063	
1.08944E-02	2.67938	
1.08945E-02	2.52886	
1.08946E-02	2.45044	
1.08947E-02	2.26761	
1.08948E-02	2.12462	
1.08949E-02	2.00698	
1.08950E-02	1.94604	
1.08951E-02	1.81286	
1.08952E-02	1.73093	
1.08953E-02	1.679	
1.08954E-02	1.57978	
1.08955E-02	1.51233	
1.08956E-02	1.38913	
1.08957E-02	1.36864	
1.08958E-02	1.28588	
1.08959E-02	1.23505	
1.08960E-02	1.19071	
1.08961E-02	1.14908	
1.08962E-02	1.08852	
1.08963E-02	1.04319	
1.08964E-02	1.01315	
1.08965E-02	0.991003	
1.08966E-02	0.959525	
1.08967E-02	0.934556	
1.08968E-02	0.891667	
1.08969E-02	0.881861	
1.08970E-02	0.856354	
1.08971E-02	0.839689	
1.08972E-02	0.824868	
1.08973E-02	0.797813	
1.08974E-02	0.785043	
1.08975E-02	0.772464	
1.08976E-02	0.761603	
1.08977E-02	0.739816	
1.08978E-02	0.732374	
1.08979E-02	0.718072	
1.08980E-02	0.707756	
1.08981E-02	0.697928	
1.08982E-02	0.682238	
1.08984E-02	0.670112	
1.08985E-02	0.658078	
1.08986E-02	0.647018	
1.08988E-02	0.630632	
1.08990E-02	0.614375	
1.08992E-02	0.595536	
1.08993E-02	0.590177	
1.08995E-02	0.566761	
1.08998E-02	0.546184	
1.09001E-02	0.515461	
1.09005E-02	0.484872	
1.09009E-02	0.454398	
1.09012E-02	0.424025	
1.09016E-02	0.39378	
1.09018E-02	0.375914	
1.09019E-02	0.364679	
1.09023E-02	0.336286	
1.09025E-02	0.324302	
1.09027E-02	0.308832	
1.09029E-02	0.287787	
1.09030E-02	0.28246	
1.09033E-02	0.265075	
1.09034E-02	0.257984	
1.09035E-02	0.249187	
1.09037E-02	0.2358	
1.09038E-02	0.234509	
1.09040E-02	0.222733	
1.09041E-02	0.216983	
1.09042E-02	0.212337	
1.09043E-02	0.205604	
1.09044E-02	0.205321	
1.09045E-02	0.199973	
1.09046E-02	0.197787	
1.09047E-02	0.193953	
1.09049E-02	0.1921	
1.09050E-02	0.191028	
1.09051E-02	0.191232	
1.09052E-02	0.192441	
1.09054E-02	0.194608	
1.09055E-02	0.197852	
1.09056E-02	0.202322	
1.09057E-02	0.206798	
1.09058E-02	0.218585	
1.09059E-02	0.225988	
1.09060E-02	0.230207	
1.09061E-02	0.241777	
1.09062E-02	0.256303	
1.09063E-02	0.272667	
1.09064E-02	0.284907	
1.09065E-02	0.313184	
1.09066E-02	0.322768	
1.09067E-02	0.348433	
1.09068E-02	0.374805	
1.09069E-02	0.409262	
1.09070E-02	0.436852	
1.09071E-02	0.486894	
1.09072E-02	0.542574	
1.09073E-02	0.575986	
1.09074E-02	0.630736	
1.09075E-02	0.672223	
1.09076E-02	0.734492	
1.09077E-02	0.828288	
1.09078E-02	0.907603	
1.09079E-02	0.994583	
1.09080E-02	1.12515	
1.09081E-02	1.20332	
1.09082E-02	1.29394	
1.09083E-02	1.44404	
1.09084E-02	1.61841	
1.09085E-02	1.75929	
1.09086E-02	1.91242	
1.09087E-02	2.22552	
1.09088E-02	2.45545	
1.09089E-02	2.54842	
1.09090E-02	2.89801	
1.09091E-02	3.09909	
1.09092E-02	3.61448	
1.09093E-02	3.74813	
1.09094E-02	4.14806	
1.09095E-02	4.53999	
1.09096E-02	5.07177	
1.09097E-02	5.59909	
1.09098E-02	6.1145	
1.09099E-02	6.57824	
1.09100E-02	7.07288	
1.09101E-02	8.16098	
1.09102E-02	8.96434	
1.09103E-02	9.83438	
1.09104E-02	10.7755	
1.09105E-02	11.7899	
1.09106E-02	12.4444	
1.09107E-02	12.8808	
1.09108E-02	14.0518	
1.09109E-02	15.4109	
1.09110E-02	16.87	
1.09111E-02	18.0839	
1.09112E-02	20.0977	
1.09113E-02	21.8048	
1.09114E-02	22.5688	
1.09115E-02	23.6099	
1.09116E-02	25.5165	
1.09117E-02	28.1618	
1.09119E-02	31.4815	
1.09121E-02	35.1979	
1.09123E-02	39.9122	
1.09125E-02	44.7169	
1.09129E-02	54.3404	
1.09132E-02	61.6138	
1.09134E-02	67.1706	
1.09137E-02	74.0782	
1.09140E-02	79.5409	
1.09141E-02	83.0726	
1.09142E-02	84.0797	
1.09143E-02	86.1119	
1.09144E-02	87.8486	
1.09145E-02	89.4669	
1.09146E-02	90.7202	
1.09147E-02	91.4819	
1.09148E-02	92.6195	
1.09149E-02	93.1671	
1.09150E-02	94.2559	
1.09152E-02	95.0944	
1.09154E-02	95.3744	
1.09156E-02	95.0324	
1.09157E-02	94.3953	
1.09158E-02	94.0167	
1.09159E-02	93.1857	
1.09160E-02	92.6289	
1.09161E-02	91.5378	
1.09163E-02	88.5917	
1.09166E-02	84.6195	
1.09168E-02	80.0143	
1.09171E-02	74.9463	
1.09176E-02	64.1038	
1.09177E-02	61.9336	
1.09180E-02	56.5128	
1.09181E-02	53.0019	
1.09183E-02	49.9047	
1.09185E-02	46.7384	
1.09187E-02	43.2321	
1.09188E-02	41.2645	
1.09189E-02	38.8862	
1.09190E-02	37.5918	
1.09191E-02	36.1637	
1.09192E-02	34.4646	
1.09193E-02	32.9637	
1.09194E-02	31.3133	
1.09195E-02	30.8481	
1.09196E-02	29.8681	
1.09197E-02	28.4911	
1.09198E-02	27.19	
1.09199E-02	25.8084	
1.09200E-02	25.4204	
1.09201E-02	23.8967	
1.09203E-02	22.6883	
1.09204E-02	21.7869	
1.09205E-02	21.0296	
1.09206E-02	20.116	
1.09207E-02	19.3671	
1.09208E-02	18.8479	
1.09209E-02	17.9953	
1.09210E-02	17.9008	
1.09211E-02	17.3846	
1.09212E-02	16.6536	
1.09213E-02	16.011	
1.09215E-02	15.352	
1.09216E-02	15.1026	
1.09218E-02	14.2983	
1.09219E-02	13.7631	
