E(MeV)	pendfb7/Ce142:1	
6.03295E-02	17.3125	
6.03325E-02	16.7229	
6.03328E-02	16.6639	
6.03355E-02	16.1888	
6.03373E-02	15.8721	
6.03385E-02	15.679	
6.03403E-02	15.3895	
6.03415E-02	15.2153	
6.03461E-02	14.5622	
6.03464E-02	14.5187	
6.03506E-02	13.985	
6.03524E-02	13.7563	
6.03551E-02	13.4541	
6.03584E-02	13.0847	
6.03596E-02	12.9657	
6.03641E-02	12.5193	
6.03644E-02	12.4896	
6.03686E-02	12.1184	
6.03704E-02	11.9594	
6.03739E-02	11.6865	
6.03764E-02	11.4848	
6.03784E-02	11.3488	
6.03850E-02	10.8888	
6.03851E-02	10.8797	
6.03917E-02	10.4803	
6.03935E-02	10.3714	
6.03980E-02	10.136	
6.04038E-02	9.83776	
6.04044E-02	9.81052	
6.04107E-02	9.52452	
6.04128E-02	9.42919	
6.04191E-02	9.17629	
6.04218E-02	9.06791	
6.04278E-02	8.8534	
6.04308E-02	8.74616	
6.04368E-02	8.55916	
6.04443E-02	8.32544	
6.04458E-02	8.2854	
6.04548E-02	8.04516	
6.04578E-02	7.96509	
6.04684E-02	7.72242	
6.04714E-02	7.6531	
6.04819E-02	7.441	
6.04849E-02	7.38041	
6.04954E-02	7.19346	
6.04984E-02	7.14005	
6.05089E-02	6.97704	
6.05164E-02	6.86061	
6.05225E-02	6.78014	
6.05345E-02	6.61922	
6.05405E-02	6.54897	
6.05525E-02	6.40849	
6.05585E-02	6.34842	
6.05795E-02	6.1382	
6.05856E-02	6.08761	
6.06066E-02	5.91058	
6.06126E-02	5.86743	
6.06351E-02	5.70565	
6.06397E-02	5.6784	
6.06727E-02	5.47863	
6.06757E-02	5.4635	
6.07133E-02	5.27438	
6.07208E-02	5.24265	
6.07584E-02	5.08399	
6.07659E-02	5.05706	
6.08034E-02	4.92244	
6.08335E-02	4.83212	
6.08710E-02	4.71925	
6.09236E-02	4.58731	
6.09387E-02	4.54962	
6.10063E-02	4.40347	
6.10363E-02	4.34692	
6.10964E-02	4.23382	
6.11866E-02	4.08575	
6.12166E-02	4.0364	
6.13913E-02	3.78195	
6.14007E-02	3.76827	
6.14397E-02	3.71151	
6.14513E-02	3.69459	
6.14539E-02	3.69084	
6.14552E-02	3.68898	
6.14561E-02	3.68769	
6.14567E-02	3.68674	
6.14572E-02	3.68611	
6.14576E-02	3.6855	
6.14581E-02	3.68491	
6.14584E-02	3.68447	
6.14588E-02	3.68406	
6.14591E-02	3.6839	
6.14595E-02	3.68377	
6.14598E-02	3.68367	
6.14600E-02	3.68362	
6.14602E-02	3.68358	
6.14605E-02	3.68356	
6.14607E-02	3.68357	
6.14609E-02	3.6836	
6.14611E-02	3.68365	
6.14614E-02	3.68373	
6.14616E-02	3.68384	
6.14618E-02	3.68399	
6.14620E-02	3.68417	
6.14623E-02	3.6844	
6.14624E-02	3.68454	
6.14625E-02	3.68507	
6.14627E-02	3.68589	
6.14629E-02	3.68676	
6.14630E-02	3.68765	
6.14632E-02	3.68858	
6.14634E-02	3.68955	
6.14636E-02	3.69056	
6.14637E-02	3.69161	
6.14639E-02	3.69271	
6.14641E-02	3.69425	
6.14644E-02	3.69587	
6.14646E-02	3.69759	
6.14648E-02	3.69941	
6.14651E-02	3.70133	
6.14653E-02	3.70336	
6.14655E-02	3.70551	
6.14658E-02	3.70777	
6.14660E-02	3.71016	
6.14661E-02	3.71142	
6.14663E-02	3.71442	
6.14665E-02	3.71908	
6.14668E-02	3.72388	
6.14670E-02	3.72884	
6.14674E-02	3.73567	
6.14677E-02	3.74277	
6.14680E-02	3.7501	
6.14685E-02	3.75959	
6.14690E-02	3.7714	
6.14695E-02	3.78358	
6.14701E-02	3.80016	
6.14711E-02	3.82538	
6.14716E-02	3.8376	
6.14721E-02	3.8493	
6.14726E-02	3.86031	
6.14731E-02	3.86913	
6.14735E-02	3.87719	
6.14738E-02	3.88169	
6.14742E-02	3.88511	
6.14747E-02	3.88744	
6.14748E-02	3.88803	
6.14750E-02	3.8872	
6.14754E-02	3.88439	
6.14758E-02	3.88078	
6.14761E-02	3.8774	
6.14766E-02	3.87214	
6.14770E-02	3.8661	
6.14773E-02	3.8607	
6.14774E-02	3.85858	
6.14778E-02	3.84965	
6.14782E-02	3.83841	
6.14787E-02	3.82424	
6.14795E-02	3.80278	
6.14805E-02	3.77248	
6.14811E-02	3.75599	
6.14816E-02	3.74426	
6.14820E-02	3.73288	
6.14823E-02	3.72551	
6.14826E-02	3.71832	
6.14829E-02	3.71133	
6.14831E-02	3.70453	
6.14834E-02	3.69896	
6.14837E-02	3.69413	
6.14840E-02	3.68997	
6.14842E-02	3.68598	
6.14845E-02	3.68216	
6.14848E-02	3.67849	
6.14850E-02	3.67614	
6.14852E-02	3.67385	
6.14853E-02	3.67162	
6.14855E-02	3.66946	
6.14857E-02	3.66735	
6.14859E-02	3.6653	
6.14861E-02	3.6633	
6.14863E-02	3.66136	
6.14864E-02	3.65946	
6.14866E-02	3.65823	
6.14868E-02	3.65704	
6.14870E-02	3.65619	
6.14872E-02	3.65539	
6.14873E-02	3.65463	
6.14875E-02	3.65389	
6.14877E-02	3.6532	
6.14879E-02	3.65253	
6.14881E-02	3.65188	
6.14883E-02	3.65127	
6.14884E-02	3.65068	
6.14886E-02	3.65011	
6.14888E-02	3.64956	
6.14890E-02	3.64903	
6.14893E-02	3.64827	
6.14895E-02	3.64754	
6.14898E-02	3.64684	
6.14901E-02	3.64617	
6.14904E-02	3.64552	
6.14906E-02	3.64489	
6.14908E-02	3.64448	
6.14912E-02	3.64368	
6.14915E-02	3.64291	
6.14919E-02	3.64215	
6.14923E-02	3.64128	
6.14928E-02	3.64043	
6.14934E-02	3.63917	
6.14940E-02	3.63793	
6.14949E-02	3.63629	
6.14962E-02	3.63385	
6.14987E-02	3.62899	
6.15002E-02	3.62621	
6.15055E-02	3.61829	
6.15399E-02	3.56757	
6.16085E-02	3.4662	
6.17000E-02	3.33103	
6.18144E-02	3.14342	
6.18372E-02	3.10158	
6.18965E-02	2.99318	
6.19038E-02	2.97988	
6.19053E-02	2.97709	
6.19063E-02	2.9753	
6.19071E-02	2.97398	
6.19078E-02	2.97266	
6.19083E-02	2.9718	
6.19088E-02	2.97096	
6.19093E-02	2.97013	
6.19096E-02	2.96953	
6.19100E-02	2.96894	
6.19104E-02	2.96838	
6.19107E-02	2.96785	
6.19110E-02	2.96751	
6.19112E-02	2.96718	
6.19115E-02	2.96688	
6.19117E-02	2.96659	
6.19118E-02	2.96648	
6.19120E-02	2.96651	
6.19122E-02	2.96659	
6.19125E-02	2.96669	
6.19127E-02	2.96683	
6.19130E-02	2.967	
6.19132E-02	2.96721	
6.19135E-02	2.96746	
6.19137E-02	2.96775	
6.19140E-02	2.96809	
6.19143E-02	2.96848	
6.19145E-02	2.96892	
6.19148E-02	2.96943	
6.19150E-02	2.96998	
6.19153E-02	2.97154	
6.19155E-02	2.97313	
6.19158E-02	2.9748	
6.19160E-02	2.97653	
6.19163E-02	2.97834	
6.19166E-02	2.98023	
6.19168E-02	2.98218	
6.19171E-02	2.98457	
6.19174E-02	2.98706	
6.19177E-02	2.98965	
6.19180E-02	2.99233	
6.19184E-02	2.99653	
6.19189E-02	3.00091	
6.19194E-02	3.00606	
6.19200E-02	3.01269	
6.19211E-02	3.02419	
6.19216E-02	3.02899	
6.19220E-02	3.03323	
6.19224E-02	3.0369	
6.19228E-02	3.04091	
6.19233E-02	3.04465	
6.19237E-02	3.04744	
6.19241E-02	3.04986	
6.19243E-02	3.05071	
6.19245E-02	3.05023	
6.19250E-02	3.04888	
6.19254E-02	3.04695	
6.19258E-02	3.045	
6.19261E-02	3.04299	
6.19265E-02	3.04042	
6.19269E-02	3.037	
6.19273E-02	3.03331	
6.19276E-02	3.03117	
6.19277E-02	3.02942	
6.19281E-02	3.02334	
6.19286E-02	3.01672	
6.19293E-02	3.006	
6.19306E-02	2.98624	
6.19312E-02	2.97739	
6.19317E-02	2.97035	
6.19320E-02	2.96578	
6.19323E-02	2.96131	
6.19327E-02	2.95696	
6.19330E-02	2.95273	
6.19333E-02	2.94863	
6.19336E-02	2.94562	
6.19338E-02	2.94282	
6.19340E-02	2.94052	
6.19342E-02	2.93857	
6.19345E-02	2.93693	
6.19347E-02	2.93535	
6.19349E-02	2.93381	
6.19351E-02	2.93233	
6.19354E-02	2.9309	
6.19356E-02	2.92951	
6.19358E-02	2.92817	
6.19361E-02	2.92687	
6.19363E-02	2.92561	
6.19365E-02	2.92438	
6.19367E-02	2.92319	
6.19370E-02	2.92204	
6.19372E-02	2.92091	
6.19374E-02	2.91981	
6.19377E-02	2.91874	
6.19379E-02	2.91769	
6.19381E-02	2.91667	
6.19383E-02	2.91566	
6.19386E-02	2.91451	
6.19388E-02	2.91354	
6.19392E-02	2.91211	
6.19395E-02	2.91122	
6.19399E-02	2.91037	
6.19402E-02	2.90954	
6.19405E-02	2.90872	
6.19410E-02	2.90766	
6.19414E-02	2.90662	
6.19419E-02	2.90559	
6.19426E-02	2.90407	
6.19435E-02	2.90207	
6.19449E-02	2.89909	
6.19476E-02	2.89318	
6.19642E-02	2.85739	
6.20117E-02	2.7546	
6.20657E-02	2.62598	
6.21138E-02	2.50059	
6.21618E-02	2.36266	
6.21858E-02	2.28629	
6.22098E-02	2.20992	
6.22458E-02	2.0839	
6.22638E-02	2.01512	
6.22818E-02	1.94635	
6.23178E-02	1.79575	
6.23448E-02	1.67315	
6.23718E-02	1.54138	
6.23989E-02	1.39966	
6.24079E-02	1.34887	
6.24259E-02	1.24728	
6.24439E-02	1.13889	
6.24484E-02	1.1118	
6.24709E-02	0.968567	
6.24934E-02	0.818075	
6.24979E-02	0.786782	
6.25159E-02	0.661622	
6.25249E-02	0.597782	
6.25429E-02	0.470118	
6.25537E-02	0.393531	
6.25609E-02	0.343867	
6.25648E-02	0.316969	
6.25732E-02	0.261043	
6.25759E-02	0.243786	
6.25795E-02	0.220785	
6.25849E-02	0.187766	
6.25894E-02	0.161526	
6.25930E-02	0.141511	
6.25939E-02	0.136744	
6.25963E-02	0.124036	
6.25993E-02	0.108953	
6.26017E-02	0.0974912	
6.26040E-02	0.0872764	
6.26062E-02	0.0776159	
6.26065E-02	0.0763991	
6.26080E-02	0.0703176	
6.26098E-02	0.0634246	
6.26115E-02	0.0574806	
6.26130E-02	0.0524041	
6.26145E-02	0.0476546	
6.26156E-02	0.0443157	
6.26167E-02	0.0411766	
6.26177E-02	0.038527	
6.26188E-02	0.0360497	
6.26198E-02	0.0337502	
6.26203E-02	0.0325747	
6.26208E-02	0.0316352	
6.26218E-02	0.0297106	
6.26225E-02	0.0284726	
6.26233E-02	0.0272761	
6.26240E-02	0.0261914	
6.26248E-02	0.0252213	
6.26255E-02	0.024368	
6.26263E-02	0.0236343	
6.26270E-02	0.0230231	
6.26278E-02	0.022537	
6.26284E-02	0.0222088	
6.26290E-02	0.0220059	
6.26296E-02	0.0218881	
6.26302E-02	0.0218568	
6.26309E-02	0.0219272	
6.26315E-02	0.0220728	
6.26320E-02	0.0222988	
6.26323E-02	0.0224629	
6.26326E-02	0.0226073	
6.26332E-02	0.0229995	
6.26339E-02	0.0236545	
6.26347E-02	0.0244631	
6.26354E-02	0.0254292	
6.26362E-02	0.0265559	
6.26368E-02	0.0277106	
6.26374E-02	0.028851	
6.26380E-02	0.0301007	
6.26386E-02	0.0314617	
6.26392E-02	0.032936	
6.26401E-02	0.0353644	
6.26410E-02	0.0380595	
6.26413E-02	0.0390452	
6.26419E-02	0.0407717	
6.26426E-02	0.0435815	
6.26434E-02	0.0466113	
6.26442E-02	0.0498665	
6.26450E-02	0.0533524	
6.26458E-02	0.0572576	
6.26467E-02	0.061821	
6.26476E-02	0.0667091	
6.26485E-02	0.0719308	
6.26494E-02	0.0774951	
6.26503E-02	0.0834111	
6.26515E-02	0.0918668	
6.26527E-02	0.100987	
6.26539E-02	0.110798	
6.26551E-02	0.121321	
6.26563E-02	0.13186	
6.26574E-02	0.143071	
6.26584E-02	0.154183	
6.26585E-02	0.154977	
6.26596E-02	0.167606	
6.26611E-02	0.185606	
6.26625E-02	0.20299	
6.26638E-02	0.221539	
6.26652E-02	0.241305	
6.26666E-02	0.262337	
6.26671E-02	0.27227	
6.26679E-02	0.28469	
6.26692E-02	0.308419	
6.26706E-02	0.333579	
6.26724E-02	0.369452	
6.26742E-02	0.408121	
6.26761E-02	0.451543	
6.26762E-02	0.453406	
6.26777E-02	0.49064	
6.26792E-02	0.532247	
6.26808E-02	0.576488	
6.26822E-02	0.616778	
6.26824E-02	0.623494	
6.26840E-02	0.673401	
6.26858E-02	0.734176	
6.26876E-02	0.799147	
6.26882E-02	0.822284	
6.26894E-02	0.868566	
6.26912E-02	0.942674	
6.26930E-02	1.02174	
6.26942E-02	1.07796	
6.26948E-02	1.10607	
6.26966E-02	1.19595	
6.26984E-02	1.29171	
6.27002E-02	1.39369	
6.27014E-02	1.46605	
6.27020E-02	1.50225	
6.27038E-02	1.62274	
6.27059E-02	1.76183	
6.27077E-02	1.89425	
6.27079E-02	1.91081	
6.27099E-02	2.0703	
6.27119E-02	2.24097	
6.27140E-02	2.42354	
6.27162E-02	2.64133	
6.27185E-02	2.87591	
6.27200E-02	3.04428	
6.27207E-02	3.12848	
6.27230E-02	3.40033	
6.27252E-02	3.69279	
6.27260E-02	3.79762	
6.27275E-02	4.00732	
6.27297E-02	4.34542	
6.27320E-02	4.70868	
6.27342E-02	5.09883	
6.27365E-02	5.51754	
6.27380E-02	5.81697	
6.27387E-02	5.96671	
6.27410E-02	6.44822	
6.27432E-02	6.96404	
6.27440E-02	7.14805	
6.27455E-02	7.51612	
6.27477E-02	8.10649	
6.27500E-02	8.73712	
6.27527E-02	9.54991	
6.27554E-02	10.4268	
6.27560E-02	10.6366	
6.27581E-02	11.3709	
6.27608E-02	12.3846	
6.27620E-02	12.8671	
6.27635E-02	13.4702	
6.27662E-02	14.6289	
6.27689E-02	15.8609	
6.27696E-02	16.2266	
6.27725E-02	17.6162	
6.27761E-02	19.4939	
6.27803E-02	21.8241	
6.27824E-02	23.052	
6.27848E-02	24.4554	
6.27884E-02	26.6299	
6.27929E-02	29.348	
6.27968E-02	31.7036	
6.27974E-02	32.0469	
6.28013E-02	34.2784	
6.28019E-02	34.5912	
6.28061E-02	36.7802	
6.28064E-02	36.9168	
6.28100E-02	38.5562	
6.28138E-02	40.0175	
6.28139E-02	40.052	
6.28172E-02	41.0745	
6.28179E-02	41.2451	
6.28202E-02	41.8004	
6.28220E-02	42.1179	
6.28232E-02	42.3296	
6.28261E-02	42.6484	
6.28262E-02	42.6652	
6.28298E-02	42.8235	
6.28301E-02	42.8143	
6.28341E-02	42.693	
6.28348E-02	42.6247	
6.28384E-02	42.2602	
6.28406E-02	41.8997	
6.28427E-02	41.5632	
6.28472E-02	40.6295	
6.28532E-02	39.1473	
6.28544E-02	38.8108	
6.28604E-02	37.1288	
6.28652E-02	35.7832	
6.28664E-02	35.4435	
6.28724E-02	33.7454	
6.28772E-02	32.3869	
6.28784E-02	32.0707	
6.28844E-02	30.4898	
6.28862E-02	30.0155	
6.28904E-02	29.0074	
6.28952E-02	27.8553	
6.28964E-02	27.5969	
6.29024E-02	26.3049	
6.29042E-02	25.9173	
6.29084E-02	25.1123	
6.29132E-02	24.1924	
6.29144E-02	23.9885	
6.29204E-02	22.9687	
6.29222E-02	22.6627	
6.29264E-02	22.03	
6.29312E-02	21.3069	
6.29324E-02	21.1465	
6.29384E-02	20.3444	
6.29402E-02	20.1037	
6.29475E-02	19.2477	
6.29492E-02	19.0337	
6.29565E-02	18.2701	
6.29583E-02	18.0793	
6.29655E-02	17.3959	
6.29673E-02	17.2251	
6.29733E-02	16.7048	
6.29745E-02	16.611	
6.29805E-02	16.142	
6.29853E-02	15.7668	
6.29925E-02	15.2745	
6.29973E-02	14.9464	
6.30045E-02	14.5133	
6.30093E-02	14.2246	
6.30165E-02	13.8413	
6.30213E-02	13.5857	
6.30285E-02	13.2446	
6.30333E-02	13.0173	
6.30405E-02	12.7154	
6.30477E-02	12.4135	
6.30585E-02	12.0149	
6.30621E-02	11.8821	
6.30765E-02	11.4171	
6.30801E-02	11.3009	
6.30963E-02	10.8473	
6.30981E-02	10.7969	
6.31161E-02	10.3555	
6.31341E-02	9.96739	
6.31476E-02	9.71525	
6.31611E-02	9.46313	
6.31761E-02	9.22568	
6.31881E-02	9.03573	
6.32121E-02	8.70984	
6.32151E-02	8.6691	
6.32422E-02	8.35136	
6.32482E-02	8.29087	
6.32782E-02	7.98841	
6.33022E-02	7.7831	
6.33142E-02	7.68046	
6.33502E-02	7.41592	
6.33742E-02	7.26279	
6.33862E-02	7.18622	
6.34402E-02	6.89378	
6.34582E-02	6.81053	
6.34822E-02	6.69955	
6.35303E-02	6.5065	
6.35903E-02	6.2994	
6.36533E-02	6.1147	
6.37403E-02	5.90088	
6.37703E-02	5.83994	
6.38304E-02	5.71807	
6.39504E-02	5.51859	
6.40705E-02	5.356	
6.42205E-02	5.18987	
6.44006E-02	5.02953	
6.46106E-02	4.87875	
6.46707E-02	4.8446	
6.48807E-02	4.72507	
6.52109E-02	4.57692	
6.55710E-02	4.45003	
6.56310E-02	4.42888	
6.59311E-02	4.34534	
6.60249E-02	4.31924	
6.60621E-02	4.30889	
6.60964E-02	4.29938	
6.61171E-02	4.29705	
6.61303E-02	4.29559	
6.61319E-02	4.29612	
6.61402E-02	4.2988	
6.61485E-02	4.3015	
6.61548E-02	4.30354	
6.61568E-02	4.30422	
6.61610E-02	4.31074	
6.61652E-02	4.31728	
6.61683E-02	4.3222	
6.61693E-02	4.32384	
6.61714E-02	4.33222	
6.61745E-02	4.34481	
6.61766E-02	4.35322	
6.61776E-02	4.35743	
6.61786E-02	4.36624	
6.61802E-02	4.37948	
6.61818E-02	4.39272	
6.61828E-02	4.40157	
6.61831E-02	4.4056	
6.61844E-02	4.42513	
6.61857E-02	4.44469	
6.61859E-02	4.44811	
6.61866E-02	4.46329	
6.61874E-02	4.48387	
6.61882E-02	4.50252	
6.61883E-02	4.50541	
6.61890E-02	4.53145	
6.61897E-02	4.55317	
6.61898E-02	4.55607	
6.61903E-02	4.58333	
6.61909E-02	4.61481	
6.61913E-02	4.63372	
6.61914E-02	4.64054	
6.61919E-02	4.67463	
6.61923E-02	4.70876	
6.61925E-02	4.72015	
6.61928E-02	4.75069	
6.61933E-02	4.79652	
6.61937E-02	4.85423	
6.61941E-02	4.90691	
6.61946E-02	4.9753	
6.61950E-02	5.04377	
6.61953E-02	5.1083	
6.61956E-02	5.17289	
6.61959E-02	5.2514	
6.61962E-02	5.32996	
6.61965E-02	5.42518	
6.61968E-02	5.52044	
6.61971E-02	5.63531	
6.61975E-02	5.75021	
6.61978E-02	5.88776	
6.61981E-02	6.02544	
6.61984E-02	6.18882	
6.61987E-02	6.3523	
6.61990E-02	6.54299	
6.61993E-02	6.69563	
6.61996E-02	6.95797	
6.61998E-02	7.08918	
6.62000E-02	7.18845	
6.62003E-02	7.43666	
6.62004E-02	7.53602	
6.62006E-02	7.75525	
6.62009E-02	8.03778	
6.62010E-02	8.12029	
6.62014E-02	8.5162	
6.62015E-02	8.59461	
6.62018E-02	8.94153	
6.62020E-02	9.15772	
6.62024E-02	9.549	
6.62027E-02	9.9402	
6.62029E-02	10.1618	
6.62034E-02	10.8686	
6.62035E-02	10.9584	
6.62046E-02	12.5316	
6.62048E-02	12.7563	
6.62055E-02	13.6501	
6.62058E-02	14.0969	
6.62061E-02	14.5146	
6.62065E-02	14.9321	
6.62068E-02	15.3086	
6.62071E-02	15.6848	
6.62073E-02	15.845	
6.62078E-02	16.3253	
6.62083E-02	16.7159	
6.62088E-02	17.0188	
6.62093E-02	17.2268	
6.62098E-02	17.3345	
6.62100E-02	17.3475	
6.62104E-02	17.3209	
6.62105E-02	17.3064	
6.62107E-02	17.2609	
6.62109E-02	17.1924	
6.62112E-02	17.075	
6.62115E-02	16.9181	
6.62117E-02	16.8066	
6.62120E-02	16.5832	
6.62122E-02	16.4439	
6.62125E-02	16.1649	
6.62127E-02	15.9976	
6.62132E-02	15.4954	
6.62139E-02	14.7235	
6.62145E-02	13.868	
6.62149E-02	13.4402	
6.62165E-02	11.2111	
6.62171E-02	10.4177	
6.62173E-02	10.259	
6.62176E-02	9.80128	
6.62178E-02	9.6421	
6.62182E-02	9.19469	
6.62183E-02	9.04562	
6.62186E-02	8.77011	
6.62188E-02	8.49461	
6.62190E-02	8.36874	
6.62194E-02	7.99139	
6.62197E-02	7.67341	
6.62198E-02	7.58414	
6.62200E-02	7.42484	
6.62204E-02	7.18599	
6.62205E-02	7.1064	
6.62207E-02	6.96815	
6.62210E-02	6.76097	
6.62211E-02	6.69194	
6.62213E-02	6.57343	
6.62216E-02	6.39571	
6.62217E-02	6.33651	
6.62219E-02	6.23589	
6.62222E-02	6.085	
6.62223E-02	6.03474	
6.62225E-02	5.95004	
6.62229E-02	5.82305	
6.62230E-02	5.78074	
6.62232E-02	5.70989	
6.62235E-02	5.60372	
6.62236E-02	5.56835	
6.62238E-02	5.50945	
6.62241E-02	5.42112	
6.62242E-02	5.3917	
6.62244E-02	5.34288	
6.62247E-02	5.26966	
6.62248E-02	5.24528	
6.62250E-02	5.20487	
6.62254E-02	5.1241	
6.62259E-02	5.05914	
6.62263E-02	4.99425	
6.62267E-02	4.93797	
6.62272E-02	4.88173	
6.62277E-02	4.8386	
6.62282E-02	4.79551	
6.62286E-02	4.76316	
6.62291E-02	4.73084	
6.62294E-02	4.70931	
6.62297E-02	4.69431	
6.62303E-02	4.66436	
6.62310E-02	4.63444	
6.62313E-02	4.61949	
6.62317E-02	4.60595	
6.62326E-02	4.57888	
6.62334E-02	4.55185	
6.62339E-02	4.53834	
6.62343E-02	4.52941	
6.62356E-02	4.50265	
6.62365E-02	4.48483	
6.62369E-02	4.47889	
6.62382E-02	4.46107	
6.62398E-02	4.43989	
6.62403E-02	4.43283	
6.62414E-02	4.42431	
6.62434E-02	4.4073	
6.62455E-02	4.3903	
6.62465E-02	4.38181	
6.62486E-02	4.37227	
6.62517E-02	4.35799	
6.62548E-02	4.34373	
6.62590E-02	4.33429	
6.62652E-02	4.32015	
6.62715E-02	4.30604	
6.62798E-02	4.29781	
6.62881E-02	4.2896	
6.63005E-02	4.2773	
6.63213E-02	4.26898	
6.63462E-02	4.25902	
6.63985E-02	4.23811	
6.65153E-02	4.21201	
6.68614E-02	4.13463	
6.70691E-02	4.09783	
6.71153E-02	4.08966	
6.76614E-02	3.99291	
6.77938E-02	3.96947	
6.78508E-02	3.96247	
6.78889E-02	3.95781	
6.79093E-02	3.95532	
6.79243E-02	3.95351	
6.79297E-02	3.95494	
6.79433E-02	3.95856	
6.79522E-02	3.96092	
6.79588E-02	3.96271	
6.79638E-02	3.96405	
6.79644E-02	3.96508	
6.79695E-02	3.97288	
6.79746E-02	3.98069	
6.79780E-02	3.98592	
6.79804E-02	3.98959	
6.79814E-02	3.99377	
6.79840E-02	4.00424	
6.79866E-02	4.01473	
6.79891E-02	4.02524	
6.79896E-02	4.02735	
6.79908E-02	4.03703	
6.79925E-02	4.05088	
6.79942E-02	4.06475	
6.79947E-02	4.06892	
6.79955E-02	4.07919	
6.79968E-02	4.09633	
6.79980E-02	4.11349	
6.79981E-02	4.11463	
6.79993E-02	4.13895	
6.80002E-02	4.15633	
6.80007E-02	4.16678	
6.80010E-02	4.17667	
6.80019E-02	4.20143	
6.80024E-02	4.21631	
6.80026E-02	4.22449	
6.80033E-02	4.25316	
6.80039E-02	4.27777	
6.80040E-02	4.28349	
6.80045E-02	4.31357	
6.80051E-02	4.34368	
6.80053E-02	4.3542	
6.80056E-02	4.38099	
6.80062E-02	4.42218	
6.80063E-02	4.43266	
6.80067E-02	4.47409	
6.80070E-02	4.51115	
6.80073E-02	4.53852	
6.80074E-02	4.55114	
6.80078E-02	4.6097	
6.80080E-02	4.63039	
6.80082E-02	4.66907	
6.80086E-02	4.73359	
6.80087E-02	4.74506	
6.80090E-02	4.81135	
6.80093E-02	4.88488	
6.80094E-02	4.89382	
6.80097E-02	4.99456	
6.80100E-02	5.05956	
6.80103E-02	5.14303	
6.80104E-02	5.1996	
6.80105E-02	5.22768	
6.80108E-02	5.32129	
6.80109E-02	5.36189	
6.80110E-02	5.4232	
6.80113E-02	5.53148	
6.80115E-02	5.65358	
6.80118E-02	5.76598	
6.80121E-02	5.94786	
6.80122E-02	6.01486	
6.80123E-02	6.10345	
6.80126E-02	6.26975	
6.80127E-02	6.34731	
6.80128E-02	6.45034	
6.80131E-02	6.64365	
6.80132E-02	6.73391	
6.80134E-02	6.85015	
6.80136E-02	7.02456	
6.80139E-02	7.31173	
6.80142E-02	7.65759	
6.80145E-02	8.01571	
6.80146E-02	8.07273	
6.80148E-02	8.38844	
6.80151E-02	8.70433	
6.80152E-02	8.77501	
6.80155E-02	9.19956	
6.80156E-02	9.41195	
6.80158E-02	9.64758	
6.80161E-02	10.1188	
6.80165E-02	10.8871	
6.80166E-02	11.0597	
6.80169E-02	11.637	
6.80171E-02	11.9963	
6.80174E-02	12.482	
6.80176E-02	13.0014	
6.80179E-02	13.6093	
6.80183E-02	14.3746	
6.80186E-02	15.0413	
6.80192E-02	16.2844	
6.80206E-02	19.5327	
6.80212E-02	20.8111	
6.80214E-02	21.2757	
6.80217E-02	21.9095	
6.80220E-02	22.3318	
6.80223E-02	22.895	
6.80225E-02	23.2702	
6.80228E-02	23.7474	
6.80230E-02	24.0652	
6.80232E-02	24.2854	
6.80236E-02	24.6938	
6.80241E-02	25.1374	
6.80246E-02	25.3674	
6.80247E-02	25.3715	
6.80250E-02	25.4239	
6.80251E-02	25.4324	
6.80254E-02	25.3746	
6.80255E-02	25.3563	
6.80259E-02	25.1825	
6.80263E-02	24.8532	
6.80264E-02	24.7913	
6.80267E-02	24.4353	
6.80270E-02	24.1976	
6.80275E-02	23.4349	
6.80276E-02	23.344	
6.80280E-02	22.5257	
6.80281E-02	22.4226	
6.80286E-02	21.4954	
6.80287E-02	21.3813	
6.80292E-02	20.2404	
6.80294E-02	19.7839	
6.80300E-02	18.4412	
6.80313E-02	15.5725	
6.80315E-02	15.0235	
6.80319E-02	14.3239	
6.80321E-02	13.858	
6.80324E-02	13.1386	
6.80326E-02	12.7516	
6.80329E-02	12.2341	
6.80332E-02	11.7169	
6.80333E-02	11.4781	
6.80337E-02	10.7623	
6.80341E-02	10.1082	
6.80342E-02	9.94474	
6.80345E-02	9.50003	
6.80347E-02	9.20362	
6.80348E-02	9.11496	
6.80351E-02	8.67149	
6.80352E-02	8.53852	
6.80355E-02	8.26251	
6.80358E-02	7.94719	
6.80362E-02	7.53	
6.80363E-02	7.42577	
6.80365E-02	7.21283	
6.80368E-02	6.98485	
6.80370E-02	6.78477	
6.80373E-02	6.58679	
6.80375E-02	6.41412	
6.80378E-02	6.23191	
6.80381E-02	6.03632	
6.80383E-02	5.93864	
6.80384E-02	5.87179	
6.80387E-02	5.72152	
6.80388E-02	5.68812	
6.80391E-02	5.58593	
6.80392E-02	5.5422	
6.80394E-02	5.46608	
6.80397E-02	5.35204	
6.80400E-02	5.25432	
6.80402E-02	5.16932	
6.80403E-02	5.16039	
6.80406E-02	5.08023	
6.80408E-02	5.02685	
6.80410E-02	4.99041	
6.80413E-02	4.91761	
6.80416E-02	4.85692	
6.80419E-02	4.79823	
6.80422E-02	4.76292	
6.80423E-02	4.74477	
6.80426E-02	4.69917	
6.80429E-02	4.65362	
6.80430E-02	4.65071	
6.80434E-02	4.60021	
6.80439E-02	4.54886	
6.80444E-02	4.50864	
6.80449E-02	4.46948	
6.80452E-02	4.45041	
6.80454E-02	4.43615	
6.80461E-02	4.3991	
