MeV	"TL-203(N,TOT)"
5.55974E-03	16.6145
5.56039E-03	16.5956
5.56103E-03	16.5769
5.56188E-03	16.5522
5.56317E-03	16.5153
5.56445E-03	16.4786
5.56617E-03	16.4299
5.56824E-03	16.3713
5.57168E-03	16.2739
5.57582E-03	16.1774
5.58064E-03	16.065
5.58409E-03	15.9849
5.59099E-03	15.8247
5.59650E-03	15.6966
5.59650E-03	15.6966
5.60201E-03	15.5901
5.60976E-03	15.4405
5.61716E-03	15.2979
5.62438E-03	15.1587
5.62919E-03	15.066
5.63160E-03	15.0197
5.63310E-03	14.9942
5.63762E-03	14.9178
5.64077E-03	14.8644
5.64288E-03	14.829
5.64446E-03	14.8025
5.64551E-03	14.7849
5.64655E-03	14.7677
5.64732E-03	14.755
5.64808E-03	14.7425
5.64859E-03	14.7343
5.64911E-03	14.7262
5.64949E-03	14.7202
5.64987E-03	14.7143
5.65013E-03	14.7105
5.65038E-03	14.7068
5.65057E-03	14.7041
5.65076E-03	14.7016
5.65089E-03	14.7
5.65102E-03	14.6985
5.65115E-03	14.6971
5.65124E-03	14.6962
5.65134E-03	14.6954
5.65143E-03	14.6948
5.65153E-03	14.6944
5.65159E-03	14.6943
5.65166E-03	14.6942
5.65172E-03	14.6944
5.65179E-03	14.6947
5.65185E-03	14.6951
5.65191E-03	14.6959
5.65198E-03	14.6968
5.65204E-03	14.6981
5.65209E-03	14.6992
5.65214E-03	14.7006
5.65219E-03	14.7022
5.65225E-03	14.7045
5.65230E-03	14.7071
5.65236E-03	14.7101
5.65242E-03	14.7136
5.65247E-03	14.7176
5.65253E-03	14.7222
5.65259E-03	14.7275
5.65264E-03	14.7334
5.65270E-03	14.7402
5.65276E-03	14.7477
5.65281E-03	14.7562
5.65287E-03	14.7657
5.65293E-03	14.7763
5.65298E-03	14.788
5.65300E-03	14.7914
5.65304E-03	14.8031
5.65310E-03	14.8204
5.65315E-03	14.8391
5.65321E-03	14.8593
5.65327E-03	14.8811
5.65333E-03	14.9046
5.65338E-03	14.9299
5.65344E-03	14.9586
5.65350E-03	14.9895
5.65356E-03	15.0226
5.65362E-03	15.0582
5.65368E-03	15.0961
5.65374E-03	15.1366
5.65380E-03	15.1796
5.65386E-03	15.2253
5.65394E-03	15.2902
5.65402E-03	15.3598
5.65411E-03	15.4436
5.65420E-03	15.533
5.65429E-03	15.6277
5.65441E-03	15.7615
5.65453E-03	15.905
5.65454E-03	15.9146
5.65474E-03	16.1648
5.65501E-03	16.5074
5.65517E-03	16.694
5.65530E-03	16.8375
5.65541E-03	16.9506
5.65553E-03	17.0487
5.65563E-03	17.1216
5.65575E-03	17.1868
5.65585E-03	17.2261
5.65589E-03	17.2357
5.65595E-03	17.2418
5.65600E-03	17.2408
5.65610E-03	17.2271
5.65620E-03	17.196
5.65629E-03	17.1552
5.65640E-03	17.0858
5.65650E-03	17.008
5.65660E-03	16.9232
5.65672E-03	16.8081
5.65685E-03	16.6589
5.65696E-03	16.5276
5.65702E-03	16.4482
5.65743E-03	15.9181
5.65758E-03	15.7289
5.65769E-03	15.5966
5.65778E-03	15.5021
5.65786E-03	15.4121
5.65794E-03	15.3348
5.65802E-03	15.2579
5.65809E-03	15.1857
5.65815E-03	15.1345
5.65821E-03	15.086
5.65827E-03	15.0401
5.65830E-03	15.0227
5.65833E-03	14.999
5.65839E-03	14.9619
5.65845E-03	14.9273
5.65851E-03	14.895
5.65857E-03	14.8659
5.65863E-03	14.8406
5.65868E-03	14.817
5.65873E-03	14.795
5.65879E-03	14.7746
5.65884E-03	14.7556
5.65890E-03	14.738
5.65895E-03	14.7216
5.65900E-03	14.7065
5.65906E-03	14.6925
5.65911E-03	14.6796
5.65916E-03	14.6676
5.65922E-03	14.6566
5.65927E-03	14.6464
5.65933E-03	14.637
5.65938E-03	14.6284
5.65943E-03	14.6204
5.65949E-03	14.613
5.65954E-03	14.6062
5.65960E-03	14.5999
5.65965E-03	14.594
5.65970E-03	14.5886
5.65975E-03	14.5844
5.65979E-03	14.5804
5.65985E-03	14.5754
5.65991E-03	14.5708
5.65997E-03	14.5666
5.66003E-03	14.5625
5.66009E-03	14.5588
5.66015E-03	14.5552
5.66021E-03	14.5519
5.66027E-03	14.5487
5.66033E-03	14.5457
5.66042E-03	14.5414
5.66051E-03	14.5373
5.66060E-03	14.5336
5.66060E-03	14.5335
5.66069E-03	14.5311
5.66078E-03	14.5288
5.66090E-03	14.526
5.66102E-03	14.5233
5.66120E-03	14.5195
5.66138E-03	14.5158
5.66162E-03	14.5111
5.66186E-03	14.5065
5.66222E-03	14.4998
5.66258E-03	14.4932
5.66305E-03	14.4847
5.66353E-03	14.4762
5.66425E-03	14.4637
5.66497E-03	14.4514
5.66545E-03	14.4432
5.66649E-03	14.4256
5.66752E-03	14.4081
5.66908E-03	14.382
5.66959E-03	14.3734
5.67096E-03	14.3507
5.67232E-03	14.3281
5.67368E-03	14.3056
5.67459E-03	14.2907
5.67550E-03	14.276
5.67618E-03	14.265
5.67686E-03	14.2541
5.67747E-03	14.2445
5.67807E-03	14.2351
5.67848E-03	14.2289
5.67888E-03	14.2228
5.67929E-03	14.217
5.67959E-03	14.2127
5.67989E-03	14.2085
5.68010E-03	14.2059
5.68033E-03	14.2029
5.68051E-03	14.2009
5.68069E-03	14.1989
5.68087E-03	14.1972
5.68099E-03	14.1963
5.68111E-03	14.1955
5.68123E-03	14.1949
5.68132E-03	14.1946
5.68141E-03	14.1946
5.68150E-03	14.1947
5.68158E-03	14.1952
5.68167E-03	14.1959
5.68173E-03	14.1966
5.68179E-03	14.1976
5.68185E-03	14.1987
5.68191E-03	14.2001
5.68197E-03	14.2018
5.68203E-03	14.2039
5.68208E-03	14.2059
5.68213E-03	14.2081
5.68218E-03	14.2106
5.68223E-03	14.2135
5.68228E-03	14.2167
5.68233E-03	14.2203
5.68238E-03	14.2243
5.68243E-03	14.2287
5.68248E-03	14.2337
5.68252E-03	14.2393
5.68257E-03	14.2454
5.68262E-03	14.2521
5.68267E-03	14.2596
5.68272E-03	14.2678
5.68277E-03	14.2768
5.68282E-03	14.2866
5.68287E-03	14.2974
5.68292E-03	14.3091
5.68297E-03	14.3219
5.68300E-03	14.3315
5.68302E-03	14.3364
5.68307E-03	14.3566
5.68312E-03	14.3748
5.68317E-03	14.3942
5.68321E-03	14.415
5.68326E-03	14.4371
5.68331E-03	14.4607
5.68336E-03	14.4857
5.68341E-03	14.5123
5.68345E-03	14.5404
5.68350E-03	14.5703
5.68357E-03	14.6182
5.68364E-03	14.6702
5.68371E-03	14.7263
5.68379E-03	14.7867
5.68384E-03	14.8348
5.68390E-03	14.8912
5.68399E-03	14.9813
5.68408E-03	15.0782
5.68417E-03	15.1817
5.68426E-03	15.2913
5.68436E-03	15.4225
5.68443E-03	15.5199
5.68448E-03	15.586
5.68462E-03	15.793
5.68499E-03	16.3376
5.68514E-03	16.5592
5.68527E-03	16.7266
5.68538E-03	16.8558
5.68550E-03	16.9833
5.68562E-03	17.0835
5.68574E-03	17.1583
5.68583E-03	17.2027
5.68590E-03	17.2223
5.68594E-03	17.2285
5.68600E-03	17.2286
5.68611E-03	17.2117
5.68620E-03	17.1782
5.68630E-03	17.1277
5.68640E-03	17.0536
5.68648E-03	16.9848
5.68660E-03	16.8658
5.68671E-03	16.739
5.68684E-03	16.5738
5.68688E-03	16.5203
5.68701E-03	16.3291
5.68743E-03	15.6942
5.68757E-03	15.4855
5.68769E-03	15.32
5.68777E-03	15.2096
5.68786E-03	15.0971
5.68795E-03	14.991
5.68804E-03	14.8914
5.68810E-03	14.8288
5.68816E-03	14.7693
5.68824E-03	14.6963
5.68831E-03	14.6335
5.68838E-03	14.5748
5.68845E-03	14.5203
5.68850E-03	14.4861
5.68855E-03	14.4537
5.68859E-03	14.4229
5.68864E-03	14.3937
5.68867E-03	14.3799
5.68869E-03	14.3676
5.68874E-03	14.3445
5.68879E-03	14.3228
5.68883E-03	14.3025
5.68888E-03	14.2835
5.68893E-03	14.2657
5.68898E-03	14.2461
5.68903E-03	14.2303
5.68908E-03	14.2156
5.68913E-03	14.202
5.68918E-03	14.1894
5.68923E-03	14.1776
5.68928E-03	14.1668
5.68933E-03	14.1567
5.68938E-03	14.1473
5.68943E-03	14.1387
5.68948E-03	14.1307
5.68952E-03	14.1232
5.68957E-03	14.1164
5.68962E-03	14.11
5.68967E-03	14.1041
5.68972E-03	14.0986
5.68977E-03	14.0935
5.68982E-03	14.0888
5.68987E-03	14.0843
5.68992E-03	14.0802
5.68997E-03	14.0764
5.69003E-03	14.0719
5.69009E-03	14.0679
5.69015E-03	14.0642
5.69021E-03	14.0607
5.69027E-03	14.0575
5.69033E-03	14.0545
5.69042E-03	14.0503
5.69050E-03	14.0464
5.69059E-03	14.0428
5.69068E-03	14.0394
5.69077E-03	14.0362
5.69089E-03	14.0322
5.69101E-03	14.0285
5.69113E-03	14.0248
5.69131E-03	14.0196
5.69149E-03	14.0147
5.69167E-03	14.0099
5.69190E-03	14.0037
5.69221E-03	13.996
5.69251E-03	13.9885
5.69271E-03	13.9835
5.69312E-03	13.9738
5.69352E-03	13.9643
5.69393E-03	13.9549
5.69400E-03	13.9532
5.69453E-03	13.9422
5.69514E-03	13.93
5.69582E-03	13.9164
5.69649E-03	13.903
5.69739E-03	13.8852
5.69829E-03	13.8675
5.69964E-03	13.8411
5.70054E-03	13.8235
5.70234E-03	13.7885
5.70486E-03	13.7398
5.70569E-03	13.7236
5.70821E-03	13.6751
5.71198E-03	13.6024
5.71575E-03	13.5298
5.71873E-03	13.4725
5.72021E-03	13.4375
5.72357E-03	13.3589
5.72713E-03	13.2755
5.73079E-03	13.1898
5.73446E-03	13.1041
5.73772E-03	13.0282
5.73812E-03	13.0165
5.74057E-03	12.9464
5.74301E-03	12.8765
5.74536E-03	12.8094
5.74749E-03	12.7487
5.74761E-03	12.7444
5.74987E-03	12.6651
5.75156E-03	12.6057
5.75325E-03	12.5466
5.75460E-03	12.4993
5.75596E-03	12.4523
5.75697E-03	12.4172
5.75799E-03	12.3824
5.75846E-03	12.3665
5.75867E-03	12.3583
5.75934E-03	12.3321
5.75985E-03	12.3126
5.76036E-03	12.2933
5.76070E-03	12.2807
5.76104E-03	12.2682
5.76129E-03	12.2591
5.76151E-03	12.2515
5.76170E-03	12.2449
5.76190E-03	12.2385
5.76203E-03	12.2344
5.76216E-03	12.2305
5.76229E-03	12.2269
5.76242E-03	12.2237
5.76251E-03	12.2216
5.76261E-03	12.2198
5.76271E-03	12.2183
5.76281E-03	12.2174
5.76287E-03	12.2171
5.76294E-03	12.217
5.76300E-03	12.2174
5.76307E-03	12.218
5.76313E-03	12.2191
5.76320E-03	12.2207
5.76326E-03	12.2228
5.76333E-03	12.2255
5.76339E-03	12.2289
5.76346E-03	12.233
5.76352E-03	12.238
5.76357E-03	12.2423
5.76362E-03	12.2472
5.76367E-03	12.2527
5.76372E-03	12.2588
5.76377E-03	12.2657
5.76382E-03	12.2732
5.76387E-03	12.2816
5.76391E-03	12.2908
5.76396E-03	12.3009
5.76401E-03	12.3119
5.76406E-03	12.3239
5.76411E-03	12.337
5.76416E-03	12.3513
5.76421E-03	12.3667
5.76421E-03	12.3689
5.76427E-03	12.3908
5.76434E-03	12.4175
5.76440E-03	12.4467
5.76445E-03	12.4689
5.76447E-03	12.4792
5.76452E-03	12.5095
5.76458E-03	12.5477
5.76465E-03	12.5887
5.76471E-03	12.6325
5.76477E-03	12.6791
5.76484E-03	12.7286
5.76492E-03	12.7991
5.76501E-03	12.8748
5.76509E-03	12.9555
5.76518E-03	13.0411
5.76527E-03	13.1349
5.76538E-03	13.2669
5.76553E-03	13.4412
5.76564E-03	13.5743
5.76576E-03	13.735
5.76601E-03	14.0459
5.76617E-03	14.2305
5.76631E-03	14.382
5.76642E-03	14.4917
5.76653E-03	14.5815
5.76664E-03	14.6554
5.76665E-03	14.6621
5.76674E-03	14.7024
5.76685E-03	14.7315
5.76696E-03	14.7433
5.76700E-03	14.7424
5.76711E-03	14.7258
5.76722E-03	14.6921
5.76732E-03	14.6414
5.76744E-03	14.5672
5.76747E-03	14.5401
5.76752E-03	14.4917
5.76762E-03	14.3978
5.76773E-03	14.2776
5.76787E-03	14.1075
5.76804E-03	13.8829
5.76846E-03	13.3078
5.76860E-03	13.1354
5.76869E-03	13.0125
5.76879E-03	12.8949
5.76889E-03	12.7833
5.76899E-03	12.6781
5.76905E-03	12.6117
5.76908E-03	12.5803
5.76914E-03	12.5263
5.76920E-03	12.4756
5.76926E-03	12.4272
5.76932E-03	12.3814
5.76938E-03	12.3379
5.76943E-03	12.2968
5.76949E-03	12.2579
5.76955E-03	12.2213
5.76961E-03	12.1869
5.76967E-03	12.1545
5.76973E-03	12.124
5.76979E-03	12.0954
5.76985E-03	12.0687
5.76990E-03	12.0436
5.76996E-03	12.02
5.77002E-03	11.998
5.77008E-03	11.9779
5.77015E-03	11.9594
5.77021E-03	11.9422
5.77027E-03	11.9264
5.77034E-03	11.9117
5.77040E-03	11.8981
5.77047E-03	11.8854
5.77053E-03	11.8737
5.77059E-03	11.8628
5.77066E-03	11.8526
5.77072E-03	11.843
5.77078E-03	11.8341
5.77085E-03	11.8256
5.77091E-03	11.8177
5.77097E-03	11.8101
5.77104E-03	11.803
5.77113E-03	11.7928
5.77123E-03	11.7833
5.77132E-03	11.7743
5.77142E-03	11.7657
5.77154E-03	11.7548
5.77167E-03	11.7444
5.77180E-03	11.7343
5.77199E-03	11.7197
5.77214E-03	11.7085
5.77240E-03	11.6895
5.77266E-03	11.6709
5.77292E-03	11.6526
5.77327E-03	11.6285
5.77369E-03	11.5997
5.77394E-03	11.5831
5.77443E-03	11.5499
5.77516E-03	11.5006
5.77590E-03	11.4517
5.77664E-03	11.4024
5.77688E-03	11.3834
5.77786E-03	11.3048
5.77884E-03	11.2264
5.77982E-03	11.1485
5.78080E-03	11.0708
5.78100E-03	11.0551
5.78176E-03	10.9825
5.78271E-03	10.8929
5.78365E-03	10.8037
5.78427E-03	10.7456
5.78460E-03	10.7095
5.78554E-03	10.6056
5.78649E-03	10.5022
5.78681E-03	10.4666
5.78743E-03	10.3868
5.78838E-03	10.2655
5.78917E-03	10.1635
5.78972E-03	10.0944
5.79016E-03	10.0285
5.79081E-03	9.93041
5.79146E-03	9.83283
5.79190E-03	9.76819
5.79212E-03	9.73005
5.79277E-03	9.61633
5.79342E-03	9.50338
5.79408E-03	9.39132
5.79484E-03	9.24082
5.79553E-03	9.10608
5.79560E-03	9.08995
5.79611E-03	8.97804
5.79662E-03	8.86703
5.79698E-03	8.78848
5.79713E-03	8.75196
5.79764E-03	8.62531
5.79815E-03	8.49994
5.79868E-03	8.36914
5.79878E-03	8.34261
5.79920E-03	8.22568
5.79962E-03	8.11005
5.79982E-03	8.0569
5.80004E-03	7.98789
5.80046E-03	7.8604
5.80088E-03	7.73473
5.80095E-03	7.71555
5.80131E-03	7.59824
5.80168E-03	7.47804
5.80187E-03	7.41795
5.80216E-03	7.31428
5.80264E-03	7.14716
5.80291E-03	7.0531
5.80296E-03	7.0363
5.80327E-03	6.91538
5.80359E-03	6.79702
5.80391E-03	6.68151
5.80396E-03	6.66618
5.80420E-03	6.56865
5.80460E-03	6.41854
5.80486E-03	6.32191
5.80489E-03	6.31152
5.80512E-03	6.21943
5.80538E-03	6.1193
5.80564E-03	6.0231
5.80590E-03	5.93128
5.80605E-03	5.88303
5.80617E-03	5.84328
5.80640E-03	5.76848
5.80663E-03	5.69866
5.80686E-03	5.63444
5.80710E-03	5.57655
5.80721E-03	5.5512
5.80733E-03	5.53081
5.80756E-03	5.49822
5.80765E-03	5.48952
5.80779E-03	5.48246
5.80794E-03	5.48214
5.80803E-03	5.48757
5.80820E-03	5.50654
5.80823E-03	5.51101
5.80837E-03	5.54483
5.80845E-03	5.56544
5.80855E-03	5.6035
5.80867E-03	5.65369
5.80872E-03	5.68563
5.80888E-03	5.78388
5.80890E-03	5.7942
5.80896E-03	5.83981
5.80907E-03	5.94133
5.80911E-03	5.97613
5.80925E-03	6.12763
5.80926E-03	6.145
5.80941E-03	6.3528
5.80942E-03	6.36413
5.80957E-03	6.60612
5.80957E-03	6.61152
5.80967E-03	6.80607
5.80972E-03	6.91231
5.80977E-03	7.0311
5.80987E-03	7.27025
5.80989E-03	7.32757
5.81000E-03	7.66929
5.81001E-03	7.69734
5.81012E-03	8.06484
5.81016E-03	8.2088
5.81020E-03	8.35873
5.81027E-03	8.66153
5.81028E-03	8.68004
5.81036E-03	9.03579
5.81040E-03	9.25611
5.81045E-03	9.52172
5.81053E-03	9.93678
5.81054E-03	10.0031
5.81063E-03	10.5381
5.81066E-03	10.7304
5.81072E-03	11.1281
5.81078E-03	11.5993
5.81080E-03	11.7763
5.81089E-03	12.4904
5.81090E-03	12.5418
5.81098E-03	13.2812
5.81101E-03	13.6225
5.81107E-03	14.1492
5.81113E-03	14.8418
5.81115E-03	15.1007
5.81124E-03	16.1448
5.81125E-03	16.2197
5.81133E-03	17.2952
5.81136E-03	17.7908
5.81141E-03	18.5526
5.81148E-03	19.5523
5.81150E-03	19.9249
5.81159E-03	21.4225
5.81159E-03	21.5295
5.81168E-03	23.062
5.81171E-03	23.7654
5.81176E-03	24.8433
5.81183E-03	26.2519
5.81185E-03	26.7746
5.81194E-03	28.8677
5.81194E-03	29.0166
5.81202E-03	31.1396
5.81206E-03	32.1087
5.81211E-03	33.5882
5.81218E-03	35.5098
5.81220E-03	36.2204
5.81228E-03	38.9501
5.81229E-03	39.2482
5.81236E-03	41.6675
5.81241E-03	43.3638
5.81244E-03	44.5457
5.81252E-03	47.8426
5.81254E-03	48.6501
5.81265E-03	53.0662
5.81270E-03	55.2577
5.81272E-03	56.3039
5.81281E-03	60.6764
5.81287E-03	63.5389
5.81291E-03	65.2787
5.81300E-03	70.1211
5.81311E-03	75.8442
5.81314E-03	77.7697
5.81328E-03	85.8808
5.81346E-03	96.8805
5.81369E-03	111.364
5.81370E-03	112.467
5.81392E-03	126.327
5.81409E-03	137.035
5.81416E-03	141.392
5.81425E-03	147.12
5.81433E-03	151.704
5.81442E-03	156.516
5.81448E-03	159.649
5.81454E-03	162.528
5.81465E-03	168.151
5.81477E-03	172.944
5.81483E-03	175.265
5.81488E-03	177.195
5.81499E-03	180.605
5.81500E-03	180.848
5.81509E-03	183.044
5.81511E-03	183.551
5.81521E-03	185.296
5.81527E-03	186.002
5.81535E-03	186.869
5.81538E-03	187.046
5.81544E-03	187.265
5.81552E-03	187.112
5.81559E-03	186.855
5.81567E-03	186.069
5.81574E-03	185.191
5.81580E-03	184.105
5.81592E-03	181.801
5.81598E-03	180.252
5.81609E-03	177.035
5.81615E-03	175.084
5.81627E-03	171.098
5.81633E-03	168.824
5.81644E-03	164.222
5.81667E-03	154.043
5.81691E-03	143.082
5.81702E-03	137.655
5.81708E-03	134.92
5.81726E-03	126.807
5.81743E-03	118.807
5.81749E-03	116.174
5.81755E-03	113.681
5.81766E-03	108.753
5.81772E-03	106.318
5.81778E-03	104.034
5.81789E-03	99.5227
5.81795E-03	97.2962
5.81801E-03	95.2172
5.81813E-03	91.1157
5.81824E-03	87.3314
5.81830E-03	85.4653
5.81836E-03	83.7298
5.81848E-03	80.3079
5.81859E-03	77.1849
5.81865E-03	75.6446
5.81871E-03	74.2239
5.81882E-03	71.4225
5.81894E-03	68.8799
5.81900E-03	67.6256
5.81906E-03	66.473
5.81917E-03	64.1987
5.81929E-03	62.1375
5.81935E-03	61.1198
5.81941E-03	60.1915
5.81955E-03	57.9031
5.81968E-03	56.0873
5.81981E-03	54.2948
5.81994E-03	52.7296
5.82007E-03	51.183
5.82023E-03	49.5438
5.82030E-03	48.824
5.82037E-03	48.1795
5.82051E-03	46.9051
5.82058E-03	46.2745
5.82065E-03	45.7134
5.82079E-03	44.603
5.82086E-03	44.053
5.82093E-03	43.5609
5.82114E-03	42.1019
5.82128E-03	41.2372
5.82142E-03	40.3456
5.82148E-03	40.0239
5.82168E-03	38.9115
5.82171E-03	38.7542
5.82189E-03	37.9198
5.82209E-03	36.9565
5.82215E-03	36.6838
5.82229E-03	36.0907
5.82250E-03	35.2681
5.82258E-03	34.9186
5.82270E-03	34.5093
5.82290E-03	33.7992
5.82302E-03	33.3968
5.82314E-03	33.0405
5.82337E-03	32.3343
5.82346E-03	32.0716
5.82360E-03	31.6812
5.82383E-03	31.0617
5.82389E-03	30.9079
5.82407E-03	30.501
5.82430E-03	29.9624
5.82447E-03	29.5617
5.82465E-03	29.2117
5.82491E-03	28.6911
5.82505E-03	28.4039
5.82520E-03	28.1509
5.82549E-03	27.6485
5.82564E-03	27.399
5.82578E-03	27.1792
5.82607E-03	26.7428
5.82630E-03	26.3957
5.82636E-03	26.32
5.82680E-03	25.7561
5.82706E-03	25.4201
5.82709E-03	25.3875
5.82747E-03	24.9659
5.82781E-03	24.5794
5.82784E-03	24.5518
5.82822E-03	24.1953
5.82860E-03	23.8409
5.82895E-03	23.5156
5.82898E-03	23.4928
5.82935E-03	23.1983
5.82973E-03	22.9053
5.83011E-03	22.6138
5.83062E-03	22.282
5.83113E-03	21.9521
5.83127E-03	21.8584
5.83164E-03	21.6567
5.83214E-03	21.3758
5.83244E-03	21.2161
5.83265E-03	21.1118
5.83316E-03	20.8697
5.83360E-03	20.663
5.83367E-03	20.6332
5.83418E-03	20.4254
5.83476E-03	20.189
5.83505E-03	20.0713
5.83534E-03	19.9732
5.83592E-03	19.778
5.83650E-03	19.5836
5.83708E-03	19.3899
5.83723E-03	19.3417
5.83796E-03	19.1444
5.83883E-03	18.9089
5.83941E-03	18.7525
5.83955E-03	18.7207
5.84028E-03	18.5625
5.84101E-03	18.4049
5.84173E-03	18.2477
5.84232E-03	18.1225
5.84282E-03	18.034
5.84391E-03	17.8452
5.84464E-03	17.7197
5.84522E-03	17.6197
5.84573E-03	17.5485
5.84682E-03	17.3965
5.84791E-03	17.2449
5.84871E-03	17.1341
5.84900E-03	17.1012
5.85009E-03	16.9779
5.85118E-03	16.855
5.85219E-03	16.7405
5.85227E-03	16.7339
5.85336E-03	16.6343
5.85452E-03	16.5283
5.85568E-03	16.4226
5.85684E-03	16.3171
5.85743E-03	16.2762
5.85917E-03	16.1536
5.86091E-03	16.0315
5.86266E-03	15.9096
5.86382E-03	15.8285
5.86462E-03	15.7855
5.86658E-03	15.6801
5.86854E-03	15.575
5.87050E-03	15.4701
5.87079E-03	15.4546
5.87246E-03	15.3827
5.87428E-03	15.3046
5.87660E-03	15.205
5.87777E-03	15.1552
5.87893E-03	15.1148
5.88125E-03	15.0341
5.88358E-03	14.9536
5.88590E-03	14.8731
5.88706E-03	14.833
5.88939E-03	14.7698
5.89288E-03	14.6752
5.89636E-03	14.5808
5.89985E-03	14.4865
5.90101E-03	14.4551
5.90392E-03	14.395
5.90828E-03	14.3052
5.91264E-03	14.2154
5.91729E-03	14.1197
5.92193E-03	14.0242
5.92658E-03	13.9487
5.93298E-03	13.845
5.93821E-03	13.7602
5.94518E-03	13.6472
5.95216E-03	13.5546
5.95913E-03	13.462
5.96843E-03	13.3387
5.97773E-03	13.2155
5.98703E-03	13.0923
5.99632E-03	12.981
6.00770E-03	12.8448
6.01909E-03	12.7087
6.03047E-03	12.5726
6.04185E-03	12.4366
6.05323E-03	12.3007
6.06461E-03	12.1649
6.07599E-03	12.0291
6.08737E-03	11.8934
6.09875E-03	11.738
6.11013E-03	11.5827
6.11867E-03	11.4664
6.12721E-03	11.35
6.13574E-03	11.2138
6.14428E-03	11.0776
6.15281E-03	10.9416
6.15566E-03	10.8963
6.15850E-03	10.8429
6.16420E-03	10.7363
6.16989E-03	10.6298
6.17558E-03	10.5234
6.17842E-03	10.4702
6.17967E-03	10.4426
6.18342E-03	10.3597
6.18716E-03	10.277
6.18942E-03	10.2272
6.19144E-03	10.1827
6.19296E-03	10.1494
6.19448E-03	10.1163
6.19549E-03	10.0943
6.19650E-03	10.0725
6.19726E-03	10.0562
6.19784E-03	10.0441
6.19803E-03	10.0401
6.19841E-03	10.032
6.19879E-03	10.0241
6.19918E-03	10.0163
6.19946E-03	10.0107
6.19967E-03	10.0069
6.19983E-03	10.0041
6.19998E-03	10.0014
6.20014E-03	9.99904
6.20025E-03	9.99764
6.20036E-03	9.99643
6.20046E-03	9.99546
6.20054E-03	9.99493
6.20062E-03	9.9946
6.20070E-03	9.99451
6.20078E-03	9.99469
6.20086E-03	9.99519
6.20094E-03	9.99606
6.20102E-03	9.99737
6.20107E-03	9.99851
6.20113E-03	9.9999
6.20118E-03	10.0015
6.20123E-03	10.0035
6.20130E-03	10.0063
6.20135E-03	10.0091
6.20141E-03	10.0123
6.20146E-03	10.0161
6.20152E-03	10.0203
6.20158E-03	10.0251
6.20163E-03	10.0304
6.20169E-03	10.0364
6.20174E-03	10.0431
6.20180E-03	10.0506
6.20185E-03	10.0588
6.20191E-03	10.0691
6.20197E-03	10.0802
6.20202E-03	10.0923
6.20208E-03	10.1054
6.20213E-03	10.1196
6.20219E-03	10.1349
6.20225E-03	10.1514
6.20230E-03	10.1692
6.20236E-03	10.1882
6.20241E-03	10.2086
6.20245E-03	10.2232
6.20247E-03	10.2335
6.20255E-03	10.2665
6.20262E-03	10.3021
6.20269E-03	10.3401
6.20276E-03	10.3807
6.20283E-03	10.4239
6.20290E-03	10.4697
6.20300E-03	10.5347
6.20310E-03	10.6041
6.20319E-03	10.6776
6.20329E-03	10.7616
6.20343E-03	10.8749
6.20359E-03	11.0171
6.20395E-03	11.344
6.20411E-03	11.4871
6.20412E-03	11.4972
6.20425E-03	11.597
6.20437E-03	11.6806
6.20447E-03	11.7437
6.20458E-03	11.8018
6.20470E-03	11.8519
6.20477E-03	11.8702
6.20481E-03	11.8796
6.20491E-03	11.8916
6.20500E-03	11.8924
6.20511E-03	11.8815
6.20521E-03	11.859
6.20533E-03	11.8183
6.20542E-03	11.777
6.20552E-03	11.7226
6.20562E-03	11.6611
6.20568E-03	11.6158
6.20573E-03	11.5772
6.20587E-03	11.4597
6.20605E-03	11.2929
6.20648E-03	10.8863
6.20664E-03	10.7334
6.20675E-03	10.6415
6.20685E-03	10.5538
6.20695E-03	10.4707
6.20706E-03	10.3927
6.20712E-03	10.3436
6.20721E-03	10.2847
6.20730E-03	10.2297
6.20736E-03	10.1951
6.20742E-03	10.1623
6.20747E-03	10.1367
6.20748E-03	10.1316
6.20753E-03	10.1049
6.20759E-03	10.0798
6.20765E-03	10.0562
6.20771E-03	10.034
6.20777E-03	10.0133
6.20783E-03	9.99391
6.20788E-03	9.97582
6.20794E-03	9.95894
6.20800E-03	9.94322
6.20806E-03	9.92859
6.20811E-03	9.91618
6.20817E-03	9.90457
6.20822E-03	9.89371
6.20827E-03	9.88355
6.20833E-03	9.87405
6.20838E-03	9.86517
6.20843E-03	9.85686
6.20849E-03	9.84908
6.20854E-03	9.8418
6.20859E-03	9.83497
6.20864E-03	9.82857
6.20870E-03	9.82255
6.20875E-03	9.81689
6.20880E-03	9.81156
6.20886E-03	9.80653
6.20891E-03	9.80177
6.20899E-03	9.7951
6.20907E-03	9.78891
6.20915E-03	9.78315
6.20923E-03	9.77776
6.20931E-03	9.77268
6.20939E-03	9.76787
6.20944E-03	9.76479
6.20955E-03	9.7589
6.20959E-03	9.75666
6.20965E-03	9.75395
6.20976E-03	9.74966
6.20987E-03	9.74536
6.20998E-03	9.74122
6.21013E-03	9.73591
6.21036E-03	9.72827
6.21058E-03	9.72087
6.21080E-03	9.71365
6.21110E-03	9.70419
6.21155E-03	9.69026
6.21214E-03	9.67196
6.21274E-03	9.65387
6.21363E-03	9.627
6.21483E-03	9.59106
6.21639E-03	9.54494
6.21825E-03	9.48984
6.22074E-03	9.41663
6.22240E-03	9.36785
6.22322E-03	9.33994
