E(MeV)	mcnp/Bi209:1
0.0505278	10.53496928
0.05058388	10.51446682
0.05061192	10.50858752
0.05063996	10.51010912
0.05065398	10.51673186
0.05068202	10.5603077
0.05070305	10.67112188
0.05072057	10.9649909
0.05072758	11.25109278
0.05073109	11.4809334
0.05073634	12.02986799
0.0507381	12.30443626
0.0507416	13.07953389
0.05074335	13.63201254
0.05074511	14.34606181
0.05074686	15.25897746
0.05074861	16.42070326
0.05075124	18.69074129
0.05075409	21.69885776
0.05075704	24.61192289
0.05075901	25.78838303
0.05076	26.01626601
0.05076197	25.67843096
0.05076295	25.14909562
0.05076689	21.59096348
0.05076973	18.82288528
0.05077251	16.65511419
0.05077437	15.55194092
0.0507753	15.09247156
0.05077715	14.33069791
0.05077901	13.72993556
0.05078087	13.25502106
0.05078458	12.57011532
0.05079015	11.93932864
0.05079758	11.46664382
0.05080871	11.0984322
0.05082728	10.82190373
0.05084955	10.67350511
0.05087183	10.59635336
0.05091638	10.51416368
0.05094608	10.48144014
0.05100549	10.43575565
0.05112429	10.37351622
0.0512431	10.32283107
0.05148071	10.22581121
0.05171832	10.11669073
0.05207473	9.877742312
0.05231234	9.558019696
0.05243115	9.223410729
0.0524757	9.013040216
0.05252025	8.700956336
0.05256481	8.184303304
0.05258708	7.76969076
0.05260936	7.149315757
0.05262421	6.54423961
0.05263534	5.941057176
0.05265019	4.981960896
0.05265391	4.804347679
0.05265576	4.76025464
0.05265762	4.767251443
0.05265948	4.850460697
0.05266134	5.044481987
0.05266319	5.394704386
0.05266412	5.649215363
0.05266505	5.968644298
0.05266598	6.363555013
0.05266691	6.845193807
0.05266784	7.425044187
0.05266877	8.114177704
0.05266947	8.710972963
0.05267087	10.11953856
0.05267157	10.93465905
0.05267297	12.78323272
0.05267438	14.91125603
0.05268	24.24958945
0.0526814	26.15367894
0.0526828	27.65745769
0.0526842	28.70633408
0.05268561	29.29725712
0.05268701	29.45969612
0.05268982	28.79692883
0.05269659	24.95357701
0.05270196	22.06615282
0.05270732	19.89729556
0.0527109	18.78135891
0.05271627	17.47365979
0.05272342	16.20716222
0.05273416	14.91698023
0.05274131	14.30931904
0.05275204	13.62792627
0.05276993	12.86163642
0.0527914	12.26946584
0.05282717	11.6689495
0.05286295	11.30039819
0.05290588	11.00290003
0.05303469	10.48689589
0.05323504	9.964624978
0.05332091	9.715037695
0.05339247	9.446631996
0.05346402	9.058350792
0.05350696	8.705517967
0.05353558	8.367706039
0.05354989	8.139966917
0.05355704	8.002404306
0.05357135	7.649267454
0.05357851	7.411252538
0.05358566	7.099478864
0.05358924	6.901470443
0.05359282	6.672369834
0.0535964	6.449861329
0.05359819	6.405655465
0.05359998	6.517819855
0.05360087	6.682983099
0.05360177	6.961329065
0.05360266	7.376921685
0.05360356	7.966227965
0.05360445	8.732542573
0.05360579	10.22092983
0.05360821	13.49711062
0.05360928	14.85299479
0.05361	15.6159386
0.05361107	16.4330958
0.05361214	16.81068076
0.05361286	16.81465189
0.05361436	16.27216079
0.05361889	12.87136604
0.0536204	11.91619182
0.05362191	11.16596063
0.05362342	10.5892631
0.05362643	9.792139968
0.05362794	9.504721861
0.05363096	9.058925665
0.05363398	8.719140171
0.05364303	8.001275443
0.05366114	6.996575685
0.05367924	6.147795646
0.05368528	5.930700957
0.05369131	5.818174612
0.05369433	5.833804356
0.05369735	5.924603972
0.05370037	6.120577623
0.05370339	6.461878682
0.05370641	7.00261964
0.05370792	7.369125364
0.05370943	7.81248509
0.053712	8.771059133
0.05371457	10.02399665
0.05371714	11.60318717
0.05371971	13.51370959
0.05373	22.86682075
0.05373257	24.84784273
0.05373514	26.37295461
0.05373771	27.37688497
0.05374028	27.86816377
0.05374285	27.91653206
0.05374799	27.1147583
0.05376096	23.41010575
0.05376789	21.62918976
0.05377829	19.55532499
0.05378868	18.0543402
0.05379908	16.94521171
0.05380602	16.36190409
0.05382681	15.08826673
0.0538476	14.25419049
0.0538684	13.66919768
0.05391692	12.81169104
0.05398623	12.14560049
0.05405554	11.76198066
0.05408327	11.65596977
0.05409713	11.61384392
0.05412485	11.56628059
0.05413872	11.58252587
0.05415604	11.7225056
0.05416644	12.00795683
0.0541699	12.19089362
0.0541751	12.64514041
0.05417856	13.17219364
0.0541803	13.5572651
0.05418203	14.06172457
0.05418376	14.73783023
0.05418549	15.65887673
0.05418723	16.93445788
0.05418809	17.73243107
0.05418983	19.76505879
0.05419156	22.4099395
0.05419417	27.44013457
0.05419562	30.42635651
0.05419671	32.49742285
0.05419781	34.23540012
0.05419854	35.10833815
0.0542	36.00975842
0.05420145	35.68381214
0.05420218	35.07787151
0.05420327	33.70913512
0.05420437	31.90385665
0.05420875	23.75320049
0.05421051	21.12280137
0.05421168	19.69737554
0.05421285	18.51074145
0.05421402	17.53172989
0.0542152	16.71999208
0.05421754	15.50788056
0.05421871	15.04968466
0.05422222	14.05779537
0.05422691	13.26073693
0.05423394	12.60090699
0.05423862	12.33569183
0.05424799	11.99872725
0.05426205	11.7261652
0.05428079	11.5320947
0.0543089	11.37241513
0.05435576	11.22532399
0.05441198	11.11495675
0.0544682	11.03446193
0.05458065	10.91471268
0.0546931	10.82463276
0.05488052	10.70904945
0.05495549	10.67011029
0.05510543	10.59911754
0.05518039	10.56532556
0.05525536	10.53239072
0.05529284	10.51864325
0.05531158	10.51523745
0.05533033	10.51872061
0.0553397	10.52638994
0.05535844	10.57621276
0.05536781	10.6429865
0.05537718	10.79662545
0.05538186	10.95046416
0.05538655	11.22568298
0.05539123	11.77478777
0.05539357	12.2704649
0.05539592	13.06625185
0.05539709	13.6381472
0.05539826	14.37483999
0.05539943	15.31857579
0.05540061	16.52115998
0.05540236	18.81982095
0.05540353	20.67910374
0.05540588	24.79143217
0.05540647	25.78145957
0.05540823	28.20558772
0.05540882	28.75337041
0.05541	29.33110753
0.05541117	29.1711703
0.05541176	28.82109505
0.05541264	28.00201637
0.05541352	26.89190392
0.05541819	19.56290942
0.05541959	17.7825358
0.05542029	17.02622895
0.05542169	15.76696035
0.05542309	14.80033917
0.05542449	14.06393258
0.05542729	13.0642996
0.05542869	12.72135315
0.05543149	12.22429775
0.05543429	11.88659926
0.05543988	11.46814078
0.05545388	11.01262422
0.05547067	10.80543136
0.05548187	10.73378268
0.05550426	10.64932533
0.05552665	10.60161914
0.05554904	10.57001278
0.05559383	10.52829728
0.05563861	10.49991362
0.05572818	10.45854606
0.0559521	10.38284552
0.05613124	10.32876984
0.05631037	10.27117135
0.05644472	10.21838714
0.05657908	10.14082648
0.05664625	10.07678633
0.05669104	10.00995325
0.05673582	9.898279404
0.05676941	9.73920305
0.05678061	9.653508271
0.0567974	9.462685111
0.05680859	9.250958672
0.05681419	9.097144469
0.05682259	8.757313549
0.05682539	8.59429844
0.05683099	8.132251063
0.05683379	7.796387111
0.05683659	7.368391677
0.05683799	7.136588423
0.05683939	6.937154595
0.05684079	6.851357345
0.05684149	6.891169739
0.05684219	7.013972469
0.05684289	7.243058552
0.05684359	7.601311542
0.05684429	8.108386996
0.05684499	8.777401945
0.05684569	9.611569536
0.05684639	10.60137097
0.05684709	11.72290049
0.05684806	13.42117307
0.05685	16.77677218
0.0568511	18.27566701
0.05685165	18.84126654
0.05685221	19.27402144
0.0568529	19.60310202
0.05685359	19.7140225
0.05685428	19.62783777
0.05685566	18.99594409
0.05685774	17.45476729
0.0568605	15.48929908
0.05686188	14.74684959
0.05686465	13.70349657
0.05686603	13.34280757
0.0568688	12.81085818
0.05687156	12.43916734
0.05687986	11.77675365
0.05688539	11.5224029
0.05690199	11.09531343
0.05691858	10.88034002
0.05695177	10.66122221
0.05697389	10.57948049
0.05702921	10.46057818
0.05709558	10.38322364
0.05720622	10.30946273
0.05733897	10.25392227
0.05764873	10.1668614
0.05791424	10.10595635
0.05800274	10.08562477
0.05809125	10.06373387
0.0581355	10.05129576
0.05815762	10.04432118
0.05817975	10.03656549
0.05820187	10.02796567
0.05821293	10.02364018
0.058224	10.0203288
0.05823506	10.02125954
0.05824059	10.02749168
0.05824613	10.04618042
0.05825166	10.10202679
0.05825442	10.17658272
0.05825719	10.36291589
0.05825857	10.55869874
0.05825995	10.88988226
0.05826133	11.43047324
0.05826272	12.2621473
0.0582641	13.40704249
0.05826479	14.08470381
0.05826687	16.28804103
0.05826791	17.25905202
0.05826913	18.0482775
0.05827	18.2922154
0.05827043	18.3031074
0.05827174	17.89807232
0.05827286	17.1103732
0.05827455	15.4949105
0.05827624	13.84868602
0.05827736	12.92882404
0.05827849	12.19248018
0.05827962	11.64377966
0.05828075	11.25255694
0.058283	10.79383792
0.05828525	10.56726837
0.05828976	10.36233469
0.05829426	10.26708991
0.05829877	10.21292281
0.05830778	10.15353168
0.05831679	10.12074099
0.0583258	10.10066264
0.05834383	10.07622097
0.05836185	10.06099284
0.05837987	10.05023585
0.05841592	10.03461723
0.05845196	10.02260199
0.05848801	10.0123156
0.0585601	9.994108066
0.05870428	9.961071349
0.05899265	9.896601549
0.05971356	9.707449278
0.06000193	9.606325986
0.0602182	9.511062382
0.06036239	9.431768195
0.06043448	9.383666613
0.06047052	9.355664011
0.06050657	9.32293595
0.06052459	9.303913539
0.0605336	9.293798952
0.06054262	9.284282942
0.06055163	9.279240798
0.06055613	9.283791872
0.06056064	9.305248939
0.06056289	9.333094046
0.06056514	9.394219872
0.06056739	9.548183863
0.06056965	9.9609408
0.06057077	10.35859791
0.0605719	10.95900247
0.06057303	11.80388426
0.06057416	12.90539326
0.06057697	16.28963047
0.0605781	17.48644561
0.060579	18.16435442
0.06057983	18.496072
0.06058	18.52551012
0.06058133	18.29531393
0.06058204	17.86225757
0.06058324	16.76047459
0.06058706	12.58491677
0.06058802	11.81607701
0.06058898	11.21471253
0.06058993	10.76757606
0.06059089	10.43813502
0.0605928	10.03639032
0.06059471	9.82750632
0.06059663	9.707813787
0.06060045	9.577319726
0.06060428	9.505703604
0.06061194	9.427058054
0.06061959	9.382374017
0.06062724	9.353394944
0.06064255	9.314588339
0.06067316	9.264200216
0.06070377	9.225253024
0.06076499	9.153375402
0.06082621	9.078581738
0.06097926	8.846960606
0.06116293	8.395661437
0.06127006	7.940035865
0.06131598	7.658107975
0.06136189	7.291157546
0.0613925	6.980053026
0.06143842	6.373334782
0.06145372	6.125673945
0.06149964	5.276184468
0.06150729	5.143277102
0.06152259	4.957932276
0.06153025	4.948217078
0.0615379	5.03792907
0.06154173	5.138797188
0.06154556	5.293379282
0.06154938	5.513060546
0.06155321	5.81406976
0.06155704	6.215158255
0.06156087	6.738641158
0.06156576	7.619929365
0.06157065	8.784210476
0.06157554	10.27498107
0.06158043	12.11102951
0.06158532	14.26594397
0.06159021	16.6498171
0.0616	21.43206888
0.06160489	23.41802884
0.06160978	24.91847202
0.06161467	25.87156684
0.06161956	26.29970609
0.06162445	26.27533088
0.06163423	25.40362048
0.06165488	22.3866934
0.06167065	20.30404584
0.06168641	18.67019288
0.06169692	17.79514926
0.06171269	16.7348091
0.06174422	15.23291981
0.06177575	14.23889135
0.06182829	13.18252342
0.06187033	12.63441205
0.06193339	12.07119533
0.06203848	11.49438039
0.06222765	10.93917195
0.0623958	10.65858228
0.06260599	10.42634374
0.0627321	10.31947537
0.06281618	10.25602557
0.06285822	10.22727395
0.06287924	10.21518381
0.06290026	10.20766918
0.06292128	10.21225901
0.06293179	10.22703191
0.06294755	10.295532
0.06295281	10.35014208
0.06296332	10.60151171
0.06296594	10.73003718
0.0629712	11.19750942
0.06297383	11.63687105
0.06297514	11.94810568
0.06297645	12.3460568
0.06297776	12.85391446
0.06297908	13.50100955
0.06298039	14.29683502
0.06298302	16.35695848
0.06298504	18.19620923
0.06298787	20.42828072
0.06298858	20.79772535
0.06299	21.19567677
0.06299141	21.10007205
0.06299212	20.87224775
0.06299424	19.62019934
0.06299707	17.28994964
0.06299848	16.15176618
0.06299989	15.14135704
0.0630013	14.28927954
0.06300271	13.59502009
0.06300412	13.04059015
0.06300553	12.60146882
0.06300694	12.25336791
0.06300976	11.7509822
0.06301258	11.4155664
0.06301823	11.00926351
0.06302951	10.64062061
0.0630408	10.47521101
0.06305208	10.38381032
0.06307466	10.28370296
0.06308595	10.25361405
0.0631311	10.17963999
0.06322139	10.10207403
0.06335684	10.02467051
0.06344713	9.980265779
0.06353743	9.936575685
0.06358258	9.913328865
0.06362773	9.887189385
0.0636503	9.872389255
0.06366159	9.864832404
0.06367288	9.858496811
0.06368416	9.857607777
0.0636898	9.864721565
0.06369545	9.888241882
0.06370109	9.961070939
0.06370391	10.05914357
0.06370674	10.29990788
0.06370815	10.54580331
0.06370956	10.95092733
0.06371097	11.5951928
0.06371238	12.55619894
0.06371379	13.86687697
0.06371449	14.63223197
0.06371661	17.14052269
0.06371767	18.27230831
0.06371901	19.29590909
0.06372	19.63508811
0.06372049	19.65385031
0.06372197	19.12373489
0.06372322	18.10922115
0.06372615	14.94299272
0.06372699	14.1029087
0.06372867	12.73285584
0.06373034	11.8019373
0.06373202	11.21392298
0.06373369	10.85878556
0.06373537	10.63783373
0.06373872	10.39465877
0.06374207	10.26504397
0.06374878	10.12976959
0.06375548	10.06036252
0.06376219	10.01786078
0.0637756	9.967812374
0.063789	9.937956008
0.06380241	9.917973898
0.06382923	9.890776249
0.06385604	9.871314365
0.0639365	9.829580509
0.06399013	9.806928414
0.06415104	9.746867842
0.06458012	9.601334586
0.06565282	9.20923075
0.06651098	8.765208638
0.06683279	8.52800765
0.06694006	8.431727587
0.06699369	8.379269697
0.06704733	8.327719907
0.06707414	8.310894719
0.06710096	8.332926818
0.06710766	8.357957786
0.06712107	8.486928341
0.06713113	8.784333246
0.06713448	8.990243192
0.06713783	9.314471716
0.06713951	9.550461584
0.06714119	9.862082053
0.06714286	10.27828489
0.06714454	10.85005389
0.06714621	11.63420903
0.06714789	12.72178125
0.06714872	13.39687795
0.0671504	15.08774605
0.06715124	16.10378892
0.06715292	18.4470349
0.06715595	23.12978619
0.06715696	24.52357544
0.06715797	25.67120604
0.06715865	26.25973947
0.06716	26.89865917
0.06716135	26.77383453
0.06716202	26.43503072
0.06716303	25.61803268
0.06716405	24.48927183
0.06716472	23.62706375
0.06716897	17.70793887
0.06717016	16.30871844
0.06717135	15.10680012
0.06717254	14.09908912
0.06717373	13.26721394
0.06717493	12.58078471
0.06717612	12.02477404
0.06717731	11.56882556
0.0671797	10.87696148
0.06718208	10.39154084
0.06718685	9.768369972
0.067194	9.264064106
0.06719877	9.061206119
0.0672083	8.80780546
0.06723215	8.520453238
0.06726076	8.370368717
0.06731798	8.21846917
0.06739427	8.087002707
0.06754686	7.858569559
0.06792832	7.178948186
0.06819535	6.493858227
0.0682335	6.374123598
0.06830979	6.117389274
0.06832886	6.056455999
0.06834794	6.023205849
0.06836224	6.098388694
0.06836701	6.208965539
0.06837178	6.476935812
0.06837416	6.754404368
0.06837535	6.963438029
0.06837655	7.245568092
0.06837774	7.620203832
0.06837893	8.117244007
0.06838012	8.764873199
0.06838132	9.592434216
0.06838251	10.59140139
0.0683837	11.74548358
0.06838609	14.25646236
0.06838706	15.18812544
0.06838853	16.28055424
0.06839	16.80575853
0.06839097	16.78710108
0.06839146	16.66699017
0.06839293	15.90880782
0.06839391	15.14041455
0.06839821	11.09408693
0.06839965	9.984263121
0.06840108	9.106504032
0.06840252	8.431006244
0.06840396	7.926143581
0.0684054	7.550202507
0.06840827	7.052139905
0.06841115	6.746079219
0.06841402	6.54331539
0.0684169	6.39902013
0.06842265	6.2064201
0.0684284	6.0799358
0.0684514	5.812151608
0.0684859	5.589868337
0.06853189	5.357315807
0.06854339	5.309819217
0.06855489	5.292556568
0.06856064	5.340140518
0.06856351	5.426161027
0.06856495	5.511786265
0.06856639	5.653452254
0.06856782	5.887614575
0.06856926	6.274576095
0.0685707	6.885405257
0.06857214	7.788507924
0.06857357	9.001324158
0.06857429	9.716804503
0.06857645	12.04063325
0.06857789	13.40494314
0.06857894	14.10343355
0.06858	14.45011985
0.06858052	14.47324247
0.06858211	13.95552327
0.06858273	13.54381794
0.06858399	12.45642419
0.06858588	10.56212843
0.06858714	9.372528407
0.06858839	8.372084353
0.06858965	7.57891503
0.06859091	6.989564407
0.06859217	6.567317252
0.06859342	6.271549593
0.06859468	6.06018555
0.0685972	5.793685371
0.06859971	5.636714096
0.06860223	5.531811784
0.06861229	5.3117284
0.06863241	5.123326525
0.06866259	4.971117381
0.06870283	4.83987328
0.06874307	4.773822614
0.06878331	4.792890022
0.06882355	4.935322671
0.06884367	5.071534788
0.06886379	5.266552284
0.06888391	5.530967868
0.06890404	5.881157333
0.06893353	6.573408133
0.06894828	7.013476634
0.06896303	7.530416203
0.06897777	8.126732495
0.06899252	8.81358269
0.06902202	10.44915399
0.06905151	12.42507898
0.06914	19.38332529
0.06916949	21.4155657
0.06919899	22.99879894
0.06922848	24.05795163
0.06925798	24.61206724
0.06928747	24.73567809
0.06934646	24.14204248
0.06937596	23.61105658
0.06949651	21.08696032
0.06961707	18.95528658
0.06973762	17.37701975
0.06981799	16.56438847
0.06993855	15.6039828
0.07005911	14.86638159
0.07021985	14.11573436
0.07034041	13.67174979
0.07042078	13.41605417
0.07050115	13.18774489
0.07054133	13.08927327
0.07058152	13.02850573
0.07060161	13.05182514
0.07062171	13.22277662
0.07062673	13.3305812
0.07063677	13.75296602
0.07064431	14.50550374
0.07064682	14.94282753
0.07064933	15.54671371
0.07065059	15.93658444
0.0706531	16.95284297
0.07065436	17.61712461
0.07065687	19.34181972
0.07065812	20.43391346
0.07066064	23.1381742
0.07066392	27.3807972
0.07066696	31.01659206
0.07066797	31.89583292
0.07067	32.86853875
0.07067202	32.64187746
0.07067303	32.10058759
0.07067455	30.84940382
0.07067607	29.23031045
0.07068004	24.55218174
0.07068296	21.64176334
0.0706849	20.12411947
0.07068588	19.47741802
0.07068782	18.40284317
0.07068977	17.55072408
0.07069171	16.87845154
0.0706956	15.9014665
0.07070144	14.99759522
0.07070923	14.31334277
0.0707209	13.76778096
0.07074036	13.33567484
0.0707637	13.0807255
0.07078706	12.9308108
0.07083376	12.74179065
0.07092716	12.50773628
0.07102055	12.335287
0.07117622	12.10066114
0.07136301	11.86260499
0.07148754	11.71686164
0.07154981	11.64607172
0.0715965	11.60075549
0.07161207	11.59525543
0.07162763	11.60836392
0.07163541	11.63357605
0.07164709	11.74030509
0.07165098	11.82067902
0.07165877	12.17800611
0.07166071	12.3546429
0.0716646	12.95641733
0.07166655	13.46686173
0.07166849	14.18994609
0.07167141	15.79127615
0.07167787	20.33239039
0.07168	20.99161375
0.07168141	20.9460144
0.07168212	20.77821901
0.07168424	19.80294754
0.07168833	17.04032142
0.07168922	16.46996052
0.071691	15.46807537
0.07169279	14.66580251
0.07169457	14.05530212
0.07169635	13.59547721
0.07169813	13.24899047
0.07170348	12.6169321
0.07170705	12.37849541
0.07171419	12.0964919
0.07172132	11.93860259
0.07173559	11.76632615
0.07177127	11.59368994
0.07182834	11.47465183
0.07191396	11.35925943
0.07208518	11.1548004
0.07225641	10.90275229
0.07234202	10.71471895
0.07241336	10.47271459
0.0724419	10.33049045
0.07248471	10.01674104
0.07251325	9.680792271
0.07253465	9.288874967
0.07254892	8.906407129
0.07256319	8.358825589
0.07257746	7.573731282
0.0725846	7.138843607
0.07258816	6.987045515
0.07259173	6.989142704
0.07259351	7.102180743
0.0725953	7.335540496
0.07259708	7.729226849
0.07259887	8.334252811
0.07260026	8.976181801
0.07260165	9.783742873
0.07260304	10.75970574
0.07260443	11.89214276
0.07261	17.17173878
0.07261278	19.38649212
0.07261417	20.1945625
0.07261556	20.77194798
0.07261695	21.12172643
0.07261973	21.23174906
0.07262113	21.0595341
0.07262461	20.26090276
0.07262984	18.78076507
0.07263857	16.79532109
0.07264206	16.2146122
0.07264904	15.31921786
0.07265601	14.67310869
0.07266648	13.99017042
0.07268392	13.27492184
0.07270486	12.75675866
0.07274672	12.1883197
0.07278859	11.86888928
0.07284441	11.59161937
0.07287232	11.4797301
0.07292814	11.26356607
0.07297	11.06089649
0.07298396	10.96844077
0.07300489	10.77818552
0.07301187	10.68913842
0.07302582	10.43665373
0.07303629	10.12477393
0.07303978	9.974304763
0.07304676	9.539470467
0.07305025	9.209487265
0.07305374	8.748682518
0.07305548	8.456761872
0.07305723	8.132624795
0.07305897	7.829015553
0.07306072	7.657391115
0.07306159	7.679636803
0.07306246	7.811970642
0.07306333	8.084145776
0.07306421	8.527773367
0.07306508	9.149146878
0.07306595	9.954214715
0.07306682	10.92689145
0.07307	15.16914242
0.07307143	16.83384615
0.0730723	17.60449816
0.0730731	18.11612098
0.07307391	18.43442421
0.07307553	18.51624358
0.07307633	18.33506534
0.07307795	17.68831405
0.07308199	15.74709511
0.07308522	14.65959446
0.07308683	14.28178869
0.07309168	13.53324776
0.07309491	13.21737344
0.07310138	12.79631061
0.07311754	12.26402568
0.07313047	12.04252394
0.0731628	11.75185714
0.07320159	11.57667405
0.07327917	11.39353252
0.07343432	11.20839825
0.07379634	10.98152911
0.07452039	10.71498177
0.07638225	10.26852287
0.07720973	10.09289517
0.07845096	9.795759059
0.07876127	9.704499513
0.07907158	9.599210927
0.07927845	9.516490344
0.07938188	9.469049468
0.0794336	9.443153877
0.07948532	9.41554631
0.07953704	9.386814565
0.0795629	9.373272512
0.07958876	9.363269832
0.07961462	9.364863756
0.07962755	9.378633703
0.07964048	9.414337729
0.07965341	9.50688782
0.07965987	9.604047201
0.07966957	9.908813387
0.0796728	10.10179532
0.07967603	10.3853946
0.07967927	10.81836463
0.0796825	11.49899304
0.07968411	11.97847475
0.07968573	12.58708065
0.07968734	13.34099179
0.07968896	14.26606556
0.0796922	16.58421046
0.07969707	20.2122882
0.07969805	20.7179086
0.0797	21.2886674
0.07970097	21.33008546
0.07970292	20.92910608
0.07970438	20.26513166
0.07970585	19.37490704
0.07970959	16.75519354
0.07971317	14.58172753
0.07971497	13.73817325
0.07971676	13.05769194
0.07971855	12.51159674
0.07972214	11.71993133
0.07972572	11.19849952
0.0797329	10.57696766
0.07974366	10.12124857
0.07975083	9.952970863
0.07976518	9.75016521
0.07977952	9.63608039
0.07979387	9.562389508
0.07982256	9.469994277
0.07985125	9.412115692
0.07990863	9.334779865
0.0800521	9.203393547
0.08022425	9.058741581
0.08033901	8.952894775
0.08062594	8.615220727
0.08079808	8.325721573
0.08097024	7.914007612
0.0811137	7.403307691
0.08119977	6.970606713
0.08128584	6.385477468
0.08132888	6.014928564
0.08137192	5.57976935
0.08142931	4.909920657
0.08147234	4.426079086
0.08148669	4.311587403
0.08150103	4.253426444
0.08151538	4.282243027
0.08152255	4.344269052
0.08152973	4.453049756
0.0815369	4.616190137
0.08154408	4.8491535
0.08155482	5.341587108
0.08156019	5.665265909
0.08156556	6.055985009
0.08157093	6.516922714
0.0815763	7.052737636
0.08158167	7.669058423
0.08158704	8.372998895
0.08159778	10.01182282
0.08160852	11.91199924
0.08163	16.02850714
0.08164074	17.89570682
0.08165148	19.42245542
0.08166222	20.52685667
0.08167296	21.20384785
0.0816837	21.48928004
0.08170518	21.29610149
0.08171592	20.9741153
0.08175552	19.29244332
0.08178522	18.06868747
0.08181492	17.0314663
0.08185452	15.92621007
0.08191393	14.71795094
0.08197334	13.86971173
0.08203275	13.24821064
0.08207235	12.92019153
0.08219116	12.19638498
0.08230997	11.7102184
0.08242878	11.35749539
0.08266641	10.86592299
0.08290403	10.52032888
0.08330007	10.07443754
0.0836169	9.742273846
0.0836961	9.654336344
0.08385452	9.464192507
0.08393373	9.35862207
0.08401293	9.243198458
0.08405253	9.181371431
0.08409214	9.117633583
0.08413174	9.056251205
0.08417135	9.020172078
0.08419115	9.046823238
0.08421095	9.200198966
0.0842159	9.293685315
0.0842258	9.650696922
0.08422827	9.803541494
0.08423322	10.25913901
0.0842357	10.60149956
0.08423817	11.05845022
0.08424065	11.68009714
0.08424312	12.52317469
0.08424436	13.0532628
0.0842456	13.66657612
0.08424808	15.16612522
0.08425174	17.99061701
0.08425646	21.7417066
0.08425764	22.42820147
0.08426	23.21341354
0.08426118	23.26809407
0.08426354	22.70799306
0.08426531	21.80087894
0.08426708	20.62262271
0.08426944	18.87717615
0.08427346	16.11329072
0.0842748	15.34429254
0.08427748	14.06343563
0.08428017	13.08304043
0.08428285	12.34338195
0.08428553	11.77847786
0.0842909	10.99564093
0.08429358	10.72089951
0.08430163	10.15851894
0.084307	9.913396437
0.08431773	9.587803233
0.08433383	9.30612152
0.08436603	9.005847492
0.08439823	8.828112761
0.0844197	8.733049691
0.0844841	8.487820989
0.08450556	8.412096502
0.08452703	8.342407236
0.08454849	8.290683504
0.08456996	8.314182929
0.08457532	8.355422901
0.08458606	8.569650239
0.08458874	8.676643551
0.08459411	9.03353368
0.08459679	9.332152793
0.08459947	9.770931492
0.08460216	10.43518211
0.08460484	11.44758508
0.08460618	12.13614341
0.08460753	12.98081945
0.08460887	13.98389169
0.08461733	22.3632607
0.08461822	22.97132482
0.08462	23.67565673
0.08462088	23.74366599
0.08462266	23.31395761
0.08462399	22.55520663
0.08462532	21.51562594
0.08462962	17.43411755
0.08463046	16.674606
0.08463214	15.29510902
0.08463382	14.12659745
0.0846355	13.16618124
0.08463718	12.38968813
0.08463886	11.76550568
0.08464223	10.85274392
0.08464391	10.51890953
0.08464728	10.00844825
0.08465064	9.642143385
0.08465401	9.367023662
0.08466074	8.987238998
0.0846742	8.553684363
0.08469438	8.211036709
0.08473476	7.827757546
0.08476167	7.63468596
0.08484243	7.102628046
0.0849501	6.434763934
0.08497701	6.324355046
0.08500393	6.286937846
0.08503085	6.380779676
0.08504431	6.50312052
0.08505777	6.696470899
0.08507429	7.054927233
0.08509082	7.58096708
0.08510735	8.312656583
0.08512388	9.278405522
0.08514041	10.4838699
0.08515694	11.89590683
0.08519	14.96812603
0.08520652	16.36393094
0.08522305	17.50643711
0.08523958	18.3326486
0.08525611	18.83909421
0.08527264	19.05705195
0.0853057	18.91541878
0.08532223	18.67261852
0.08538759	17.33195035
0.08548564	15.57422476
0.08551833	15.12684686
0.08561638	14.09953399
0.08571444	13.3968698
0.08581249	12.89282067
0.08604128	12.13771511
0.08643349	11.45212876
0.08702182	10.92996528
0.08793699	10.49338129
0.08832921	10.35951245
0.08859068	10.27838747
0.08872142	10.23920917
0.0889829	10.16124772
0.08911364	10.12054496
0.08917901	10.09878885
0.08924438	10.07512089
0.08930975	10.04798784
0.08934243	10.03214657
0.08937512	10.01379026
0.0894078	9.992128942
0.08942414	9.980194792
0.08944049	9.969005707
0.08945683	9.964129083
0.089465	9.971253408
0.08947317	9.999236566
0.08948134	10.0824535
0.08948542	10.18121781
0.08948951	10.38515595
0.08949359	10.86038641
0.08949563	11.32535259
0.08949768	12.06822069
0.08949972	13.19444981
0.08950177	14.78589367
0.08950483	17.82367398
0.08950586	18.87272351
0.08950793	20.65402108
0.08950896	21.2506286
0.08951	21.59167022
0.08951051	21.65476798
0.08951155	21.56812976
0.0895131	20.94108854
0.08951489	19.64997581
0.0895202	15.06646269
0.08952171	14.08430024
0.08952323	13.30265843
0.08952474	12.70649692
0.08952626	12.25174645
0.08952929	11.6449319
0.08953232	11.27656568
0.08953838	10.8686967
0.08954444	10.65250999
0.08955656	10.42913756
0.08957474	10.28245588
0.08958686	10.2281132
0.08961111	10.16313668
0.08963535	10.12437882
0.08968384	10.07685772
0.08970809	10.06039183
0.08980507	10.0127971
0.08990205	9.977303404
0.08999903	9.946263443
0.09028997	9.861468973
0.0905809	9.776123132
0.09067788	9.745195216
0.09082335	9.6922707
0.09087184	9.670968255
0.09092033	9.645962526
0.09094457	9.63133571
0.09096882	9.614796665
0.09099306	9.596935931
0.09100518	9.589095787
0.09101731	9.586131416
0.09102943	9.59913634
0.09103549	9.624660283
0.09104155	9.686801156
0.09104761	9.845843518
