E(MeV)	pendfb7/Sm149:1	
2.87414E-04	32.6554564	
2.87426E-04	33.4949701	
2.87430E-04	33.7415191	
2.87446E-04	34.9653238	
2.87454E-04	35.6543438	
2.87463E-04	36.4535243	
2.87481E-04	38.0968405	
2.87482E-04	38.2090335	
2.87498E-04	39.9462565	
2.87509E-04	41.2382976	
2.87516E-04	41.9651949	
2.87533E-04	44.1831076	
2.87537E-04	44.7447636	
2.87551E-04	46.6222386	
2.87565E-04	48.7768016	
2.87568E-04	49.2508749	
2.87585E-04	52.1160157	
2.87589E-04	52.6910582	
2.87603E-04	55.2105211	
2.87609E-04	56.2999114	
2.87620E-04	58.537353	
2.87629E-04	60.2169544	
2.87641E-04	62.7435649	
2.87649E-04	64.4277133	
2.87659E-04	66.6589982	
2.87679E-04	71.3458031	
2.87685E-04	72.9613835	
2.87709E-04	78.9185252	
2.87712E-04	79.795814	
2.87739E-04	87.1376438	
2.87763E-04	94.3040468	
2.87765E-04	94.9711847	
2.87796E-04	104.627441	
2.87800E-04	105.703089	
2.87836E-04	117.804194	
2.87889E-04	135.76423	
2.87916E-04	144.837405	
2.87963E-04	160.303012	
2.87969E-04	162.389041	
2.88003E-04	172.661928	
2.88018E-04	177.103126	
2.88036E-04	182.037209	
2.88051E-04	185.995466	
2.88062E-04	188.707316	
2.88086E-04	193.88714	
2.88091E-04	194.988228	
2.88111E-04	198.696503	
2.88123E-04	200.5984	
2.88142E-04	203.271422	
2.88159E-04	205.065457	
2.88169E-04	206.054641	
2.88194E-04	207.51104	
2.88200E-04	207.770672	
2.88220E-04	207.973023	
2.88228E-04	207.923984	
2.88255E-04	206.864934	
2.88257E-04	206.801623	
2.88289E-04	203.880574	
2.88290E-04	203.745578	
2.88315E-04	200.197833	
2.88324E-04	198.717986	
2.88346E-04	194.661702	
2.88358E-04	192.345226	
2.88376E-04	188.13552	
2.88391E-04	184.594062	
2.88409E-04	180.000226	
2.88427E-04	174.74684	
2.88446E-04	169.282891	
2.88462E-04	164.535654	
2.88493E-04	154.750492	
2.88506E-04	150.462728	
2.88586E-04	124.05634	
2.88626E-04	111.239987	
2.88655E-04	102.328138	
2.88659E-04	100.974827	
2.88689E-04	92.1461046	
2.88693E-04	91.2902424	
2.88710E-04	86.4796511	
2.88730E-04	81.1068273	
2.88731E-04	81.035044	
2.88751E-04	75.9284147	
2.88768E-04	71.8970095	
2.88772E-04	71.0616049	
2.88792E-04	66.5247146	
2.88803E-04	64.247973	
2.88813E-04	62.2692977	
2.88833E-04	58.2998427	
2.88838E-04	57.4324129	
2.88850E-04	55.2188654	
2.88864E-04	52.864148	
2.88873E-04	51.4607478	
2.88878E-04	50.6346875	
2.88892E-04	48.5497449	
2.88906E-04	46.5507402	
2.88908E-04	46.2827011	
2.88920E-04	44.7086201	
2.88934E-04	42.9588777	
2.88943E-04	41.8552702	
2.88947E-04	41.3102069	
2.88961E-04	39.7818596	
2.88968E-04	39.0535221	
2.88975E-04	38.3534739	
2.88989E-04	37.022163	
2.88996E-04	36.3894857	
2.89003E-04	35.78402	
2.89017E-04	34.6362975	
2.89024E-04	34.0927194	
2.89031E-04	33.5740102	
2.89044E-04	32.5946404	
2.89051E-04	32.1327924	
2.89058E-04	31.6987131	
2.89072E-04	30.9172171	
2.89084E-04	30.2142873	
2.89093E-04	29.7622009	
2.89097E-04	29.5699694	
2.89110E-04	29.0025971	
2.89122E-04	28.4744508	
2.89135E-04	28.0043813	
2.89135E-04	27.986405	
2.89148E-04	27.5796466	
2.89160E-04	27.2095547	
2.89173E-04	26.8754887	
2.89176E-04	26.8073469	
2.89192E-04	26.4947272	
2.89205E-04	26.2916279	
2.89218E-04	26.1237122	
2.89224E-04	26.0573922	
2.89230E-04	26.0110259	
2.89243E-04	25.9537713	
2.89256E-04	25.9322787	
2.89268E-04	25.9470031	
2.89272E-04	25.9613872	
2.89283E-04	26.04285	
2.89298E-04	26.1987003	
2.89312E-04	26.4060461	
2.89320E-04	26.5317435	
2.89327E-04	26.6878494	
2.89342E-04	27.0442248	
2.89357E-04	27.4565604	
2.89367E-04	27.803204	
2.89371E-04	27.9379219	
2.89386E-04	28.5106036	
2.89401E-04	29.144463	
2.89415E-04	29.8355876	
2.89415E-04	29.8415532	
2.89430E-04	30.6549898	
2.89445E-04	31.5345344	
2.89459E-04	32.48171	
2.89474E-04	33.4663459	
2.89474E-04	33.4991771	
2.89496E-04	35.2273739	
2.89505E-04	36.0212337	
2.89512E-04	36.5727705	
2.89529E-04	38.1203708	
2.89537E-04	38.9848894	
2.89545E-04	39.7817298	
2.89569E-04	42.3596582	
2.89570E-04	42.4843964	
2.89595E-04	45.4553324	
2.89601E-04	46.1677529	
2.89620E-04	48.6732491	
2.89632E-04	50.219687	
2.89652E-04	52.9961734	
2.89663E-04	54.6000511	
2.89688E-04	58.410902	
2.89693E-04	59.2646162	
2.89724E-04	64.1818589	
2.89724E-04	64.1820218	
2.89767E-04	71.432262	
2.89811E-04	78.8036524	
2.89825E-04	81.29653	
2.89869E-04	88.4601362	
2.89907E-04	94.2921258	
2.89939E-04	98.8362566	
2.89966E-04	102.228108	
2.89973E-04	103.018699	
2.89995E-04	105.326288	
2.90024E-04	107.846672	
2.90028E-04	108.147773	
2.90053E-04	109.761048	
2.90069E-04	110.469063	
2.90082E-04	110.989656	
2.90098E-04	111.371058	
2.90110E-04	111.468472	
2.90125E-04	111.51833	
2.90145E-04	111.217142	
2.90148E-04	111.164527	
2.90174E-04	110.197514	
2.90183E-04	109.712087	
2.90198E-04	108.862619	
2.90219E-04	107.252145	
2.90223E-04	106.966003	
2.90255E-04	103.846098	
2.90285E-04	100.375378	
2.90291E-04	99.670568	
2.90321E-04	95.6763578	
2.90357E-04	90.270089	
2.90362E-04	89.4368441	
2.90411E-04	81.4843185	
2.90493E-04	67.7088423	
2.90509E-04	65.235025	
2.90531E-04	61.6288566	
2.90556E-04	57.606104	
2.90582E-04	53.7518243	
2.90608E-04	50.0844531	
2.90611E-04	49.7195674	
2.90634E-04	46.6466946	
2.90654E-04	44.1379449	
2.90672E-04	41.979662	
2.90676E-04	41.4495026	
2.90693E-04	39.5688445	
2.90710E-04	37.7795425	
2.90727E-04	36.0801285	
2.90733E-04	35.5430829	
2.90744E-04	34.4950381	
2.90761E-04	33.0088137	
2.90778E-04	31.6059255	
2.90784E-04	31.164995	
2.90795E-04	30.3078991	
2.90812E-04	29.0990546	
2.90829E-04	27.9634116	
2.90834E-04	27.608046	
2.90846E-04	26.9212703	
2.90863E-04	25.9567988	
2.90880E-04	25.0541131	
2.90885E-04	24.7725347	
2.90897E-04	24.2313562	
2.90914E-04	23.4737017	
2.90930E-04	22.7662177	
2.90936E-04	22.5459378	
2.90947E-04	22.1247208	
2.90964E-04	21.5359012	
2.90981E-04	20.9866648	
2.90987E-04	20.8156456	
2.90998E-04	20.4922268	
2.91015E-04	20.0402307	
2.91032E-04	19.6184354	
2.91049E-04	19.2241578	
2.91052E-04	19.1501375	
2.91066E-04	18.8756191	
2.91083E-04	18.5548166	
2.91100E-04	18.254312	
2.91117E-04	17.9720707	
2.91125E-04	17.8389139	
2.91134E-04	17.716384	
2.91151E-04	17.4855851	
2.91173E-04	17.1980621	
2.91193E-04	16.966386	
2.91198E-04	16.9062998	
2.91217E-04	16.7113485	
2.91242E-04	16.479163	
2.91283E-04	16.124166	
2.91295E-04	16.0244897	
2.91316E-04	15.8779351	
2.91348E-04	15.6569272	
2.91381E-04	15.4489659	
2.91393E-04	15.3800793	
2.91414E-04	15.2634947	
2.91485E-04	14.9044039	
2.91532E-04	14.6802701	
2.91543E-04	14.6324421	
2.91580E-04	14.4844135	
2.91637E-04	14.2684627	
2.91694E-04	14.0658568	
2.91752E-04	13.8763052	
2.91769E-04	13.8228276	
2.91809E-04	13.7130675	
2.91866E-04	13.5697889	
2.91923E-04	13.4423505	
2.91980E-04	13.332969	
2.91995E-04	13.3106391	
2.92037E-04	13.2592383	
2.92080E-04	13.2245713	
2.92126E-04	13.2054997	
2.92145E-04	13.2061564	
2.92161E-04	13.215201	
2.92195E-04	13.2514058	
2.92230E-04	13.306471	
2.92246E-04	13.3410246	
2.92265E-04	13.4010373	
2.92300E-04	13.5366233	
2.92321E-04	13.63628	
2.92323E-04	13.6476721	
2.92346E-04	13.8015714	
2.92369E-04	13.9753526	
2.92377E-04	14.0450308	
2.92392E-04	14.1923548	
2.92415E-04	14.4470557	
2.92436E-04	14.72652	
2.92453E-04	14.9872683	
2.92454E-04	15.0029786	
2.92470E-04	15.2994044	
2.92483E-04	15.5438075	
2.92488E-04	15.647225	
2.92505E-04	16.0469244	
2.92512E-04	16.2142153	
2.92522E-04	16.502767	
2.92540E-04	17.00883	
2.92541E-04	17.0390182	
2.92557E-04	17.592214	
2.92560E-04	17.6968084	
2.92574E-04	18.2524346	
2.92579E-04	18.4505563	
2.92592E-04	18.9978414	
2.92599E-04	19.3124977	
2.92609E-04	19.8378647	
2.92618E-04	20.2960494	
2.92627E-04	20.782878	
2.92637E-04	21.4160634	
2.92644E-04	21.8440497	
2.92656E-04	22.6884961	
2.92661E-04	23.0334128	
2.92676E-04	24.1308957	
2.92679E-04	24.3638583	
2.92695E-04	25.7618819	
2.92696E-04	25.8487243	
2.92711E-04	27.2755541	
2.92711E-04	27.2951267	
2.92731E-04	29.395217	
2.92737E-04	30.0281893	
2.92751E-04	31.7508822	
2.92762E-04	33.2235675	
2.92770E-04	34.3708322	
2.92781E-04	35.9633945	
2.92797E-04	38.3673978	
2.92800E-04	38.974903	
2.92816E-04	41.7051371	
2.92819E-04	42.3432843	
2.92834E-04	45.2534837	
2.92838E-04	46.0756934	
2.92853E-04	49.1606407	
2.92858E-04	50.1949606	
2.92871E-04	53.4499982	
2.92877E-04	54.7270806	
2.92890E-04	58.1444563	
2.92896E-04	59.6965016	
2.92908E-04	63.2392592	
2.92908E-04	63.2395476	
2.92927E-04	68.8067607	
2.92927E-04	68.8070738	
2.92946E-04	74.8418775	
2.92946E-04	74.8422163	
2.92964E-04	81.3618532	
2.92964E-04	81.3622184	
2.92983E-04	88.3813814	
2.93001E-04	95.9121524	
2.93020E-04	103.984818	
2.93023E-04	105.372332	
2.93038E-04	112.583324	
2.93046E-04	116.312766	
2.93064E-04	125.216214	
2.93069E-04	128.027893	
2.93091E-04	140.084164	
2.93092E-04	140.514421	
2.93115E-04	153.827821	
2.93119E-04	156.120284	
2.93145E-04	171.733344	
2.93154E-04	177.586641	
2.93172E-04	189.624529	
2.93189E-04	200.933211	
2.93200E-04	208.317172	
2.93242E-04	237.456899	
2.93316E-04	290.101161	
2.93345E-04	310.456892	
2.93362E-04	321.981358	
2.93381E-04	334.021164	
2.93402E-04	347.549409	
2.93421E-04	358.503114	
2.93436E-04	367.122757	
2.93455E-04	376.807962	
2.93464E-04	381.323426	
2.93484E-04	390.326974	
2.93495E-04	394.787356	
2.93510E-04	400.496608	
2.93523E-04	404.623318	
2.93534E-04	407.963643	
2.93548E-04	411.5271	
2.93557E-04	413.493434	
2.93577E-04	416.730781	
2.93588E-04	418.118929	
2.93601E-04	419.123445	
2.93614E-04	419.570217	
2.93628E-04	419.482016	
2.93635E-04	419.071219	
2.93658E-04	416.974078	
2.93659E-04	416.764183	
2.93686E-04	411.778992	
2.93717E-04	403.264745	
2.93717E-04	403.264429	
2.93744E-04	393.519744	
2.93745E-04	393.208225	
2.93776E-04	379.631727	
2.93779E-04	378.169418	
2.93810E-04	362.308378	
2.93841E-04	344.572467	
2.93847E-04	340.836365	
2.93887E-04	315.409987	
2.93984E-04	250.916025	
2.94023E-04	225.811788	
2.94051E-04	208.526051	
2.94069E-04	197.338013	
2.94079E-04	191.903944	
2.94100E-04	179.672725	
2.94106E-04	176.285109	
2.94129E-04	164.060271	
2.94131E-04	163.276321	
2.94153E-04	152.716613	
2.94162E-04	148.382053	
2.94176E-04	142.132707	
2.94185E-04	138.160156	
2.94199E-04	132.426162	
2.94208E-04	128.798254	
2.94222E-04	123.58344	
2.94231E-04	120.300047	
2.94245E-04	115.602494	
2.94254E-04	112.628628	
2.94261E-04	110.742201	
2.94276E-04	106.269972	
2.94276E-04	106.233902	
2.94292E-04	102.151364	
2.94297E-04	100.660923	
2.94307E-04	98.3986796	
2.94319E-04	95.7362835	
2.94330E-04	93.3993334	
2.94340E-04	91.4262737	
2.94353E-04	89.1286527	
2.94362E-04	87.7157258	
2.94373E-04	86.049558	
2.94383E-04	84.623688	
2.94392E-04	83.4294871	
2.94404E-04	82.0675488	
2.94413E-04	81.1120775	
2.94425E-04	79.9654097	
2.94429E-04	79.6624146	
2.94446E-04	78.3794783	
2.94468E-04	77.0369516	
2.94468E-04	77.0239895	
2.94493E-04	75.9862831	
2.94499E-04	75.7899977	
2.94515E-04	75.3890192	
2.94530E-04	75.1417965	
2.94538E-04	75.0576553	
2.94560E-04	74.9677377	
2.94587E-04	75.0373828	
2.94618E-04	75.3257994	
2.94648E-04	75.7773062	
2.94651E-04	75.8087893	
2.94682E-04	76.2503285	
2.94686E-04	76.2714514	
2.94720E-04	76.6377438	
2.94733E-04	76.6110735	
2.94771E-04	76.6917237	
2.94805E-04	76.2917874	
2.94832E-04	75.6866616	
2.94864E-04	74.6293109	
2.94899E-04	73.0958798	
2.94918E-04	72.0612931	
2.94926E-04	71.5758216	
2.94961E-04	69.3201557	
2.94970E-04	68.6826882	
2.94994E-04	66.8395123	
2.95035E-04	63.3710995	
2.95087E-04	58.5662036	
2.95104E-04	56.9199784	
2.95174E-04	50.1717697	
2.95182E-04	49.3127393	
2.95226E-04	45.1789147	
2.95254E-04	42.5701406	
2.95277E-04	40.5967558	
2.95299E-04	38.7036325	
2.95322E-04	36.8963353	
2.95344E-04	35.1788544	
2.95367E-04	33.5537044	
2.95378E-04	32.7878762	
2.95389E-04	32.0335591	
2.95412E-04	30.6183732	
2.95429E-04	29.5677247	
2.95449E-04	28.4796222	
2.95466E-04	27.5504319	
2.95468E-04	27.4604598	
2.95488E-04	26.5316837	
2.95507E-04	25.6650683	
2.95527E-04	24.8582906	
2.95532E-04	24.6532202	
2.95546E-04	24.1287256	
2.95566E-04	23.461455	
2.95585E-04	22.8463828	
2.95597E-04	22.4859161	
2.95604E-04	22.2916375	
2.95624E-04	21.8028859	
2.95639E-04	21.4503454	
2.95657E-04	21.0777989	
2.95663E-04	20.9635788	
2.95675E-04	20.7591603	
2.95692E-04	20.4844634	
2.95710E-04	20.2434933	
2.95728E-04	20.0351966	
2.95736E-04	19.9588402	
2.95754E-04	19.8326344	
2.95772E-04	19.7404533	
2.95787E-04	19.6918385	
2.95789E-04	19.688038	
2.95807E-04	19.6991064	
2.95825E-04	19.7480203	
2.95831E-04	19.7785215	
2.95842E-04	19.8603044	
2.95860E-04	20.0273538	
2.95875E-04	20.2054925	
2.95878E-04	20.247413	
2.95895E-04	20.5551854	
2.95913E-04	20.9159947	
2.95919E-04	21.0526306	
2.95926E-04	21.2436518	
2.95939E-04	21.6217852	
2.95948E-04	21.8982074	
2.95953E-04	22.0483754	
2.95966E-04	22.5376932	
2.95978E-04	23.0095244	
2.95979E-04	23.0732424	
2.95992E-04	23.6907852	
2.96006E-04	24.3553467	
2.96007E-04	24.4347019	
2.96019E-04	25.1121262	
2.96032E-04	25.927391	
2.96033E-04	26.024259	
2.96045E-04	26.8455818	
2.96058E-04	27.8293883	
2.96060E-04	27.9456711	
2.96072E-04	28.922581	
2.96080E-04	29.6351547	
2.96085E-04	30.1078178	
2.96098E-04	31.3939587	
2.96100E-04	31.5451393	
2.96111E-04	32.8028549	
2.96119E-04	33.7152133	
2.96125E-04	34.3189169	
2.96139E-04	36.152257	
2.96143E-04	36.5904529	
2.96159E-04	38.8723055	
2.96161E-04	39.1050339	
2.96179E-04	41.8786202	
2.96179E-04	41.9026636	
2.96197E-04	44.935658	
2.96199E-04	45.2790233	
2.96215E-04	48.2818912	
2.96219E-04	49.0044431	
2.96233E-04	51.9354638	
2.96240E-04	53.5143706	
2.96251E-04	55.9003054	
2.96262E-04	58.4804802	
2.96269E-04	60.1877985	
2.96284E-04	63.9210795	
2.96287E-04	64.8076346	
2.96305E-04	69.7695931	
2.96305E-04	69.8538416	
2.96325E-04	75.5946045	
2.96327E-04	76.3246217	
2.96348E-04	82.8924144	
2.96349E-04	83.2859018	
2.96371E-04	90.7587571	
2.96392E-04	98.7516307	
2.96394E-04	99.1949931	
2.96416E-04	108.169215	
2.96418E-04	108.882843	
2.96439E-04	117.663005	
2.96444E-04	119.684394	
2.96470E-04	131.049238	
2.96475E-04	133.161856	
2.96503E-04	146.297367	
2.96522E-04	155.247398	
2.96543E-04	165.782413	
2.96624E-04	205.560253	
2.96670E-04	227.347975	
2.96677E-04	230.517925	
2.96705E-04	242.946969	
2.96712E-04	245.852372	
2.96736E-04	255.267635	
2.96745E-04	258.716745	
2.96768E-04	266.946766	
2.96785E-04	272.118661	
2.96794E-04	274.879196	
2.96818E-04	281.001881	
2.96840E-04	285.644955	
2.96845E-04	286.438406	
2.96870E-04	290.150162	
2.96876E-04	290.772077	
2.96899E-04	292.55702	
2.96909E-04	292.883581	
2.96924E-04	293.027353	
2.96938E-04	292.595455	
2.96953E-04	291.755591	
2.96959E-04	291.222522	
2.96982E-04	288.475602	
2.96985E-04	288.154411	
2.97008E-04	283.948231	
2.97013E-04	282.996843	
2.97043E-04	275.595315	
2.97046E-04	274.967184	
2.97074E-04	266.427931	
2.97079E-04	264.862496	
2.97107E-04	254.836322	
2.97115E-04	251.679367	
2.97146E-04	239.350552	
2.97154E-04	235.84303	
2.97191E-04	219.16425	
2.97201E-04	214.883363	
2.97290E-04	172.844825	
2.97325E-04	156.639118	
2.97342E-04	149.315788	
2.97361E-04	141.049729	
2.97391E-04	128.140405	
2.97395E-04	126.706617	
2.97414E-04	119.003311	
2.97430E-04	112.931904	
2.97437E-04	110.299527	
2.97460E-04	102.091391	
2.97465E-04	100.279328	
2.97483E-04	94.4062522	
2.97495E-04	90.5734276	
2.97504E-04	87.7507434	
2.97519E-04	83.320797	
2.97525E-04	81.5433817	
2.97541E-04	77.1676372	
2.97543E-04	76.6217626	
2.97557E-04	73.0597814	
2.97567E-04	70.5107921	
2.97573E-04	69.168406	
2.97589E-04	65.5086815	
2.97591E-04	64.9237182	
2.97604E-04	62.0939221	
2.97615E-04	59.8664039	
2.97620E-04	58.877535	
2.97636E-04	55.874686	
2.97639E-04	55.290068	
2.97652E-04	53.08741	
2.97663E-04	51.1732416	
2.97665E-04	50.8903125	
2.97678E-04	48.8515179	
2.97690E-04	47.1103908	
2.97692E-04	46.9024841	
2.97705E-04	45.1078975	
2.97718E-04	43.3855154	
2.97720E-04	43.2017302	
2.97731E-04	41.8063731	
2.97745E-04	40.3014118	
2.97749E-04	39.8201928	
2.97758E-04	38.9081822	
2.97771E-04	37.5976978	
2.97778E-04	36.8997381	
2.97784E-04	36.3713726	
2.97797E-04	35.2333525	
2.97808E-04	34.3852768	
2.97811E-04	34.1562565	
2.97824E-04	33.169952	
2.97837E-04	32.2251535	
2.97850E-04	31.3713351	
2.97866E-04	30.3792393	
2.97868E-04	30.2728256	
2.97883E-04	29.4861665	
2.97896E-04	28.7923939	
2.97897E-04	28.738215	
2.97911E-04	28.0664474	
2.97926E-04	27.4242412	
2.97933E-04	27.1246264	
2.97940E-04	26.8339672	
2.97954E-04	26.2919179	
2.97969E-04	25.7725864	
2.97977E-04	25.4931147	
2.97988E-04	25.1445009	
2.98007E-04	24.5727846	
2.98021E-04	24.1759744	
2.98026E-04	24.0417578	
2.98045E-04	23.5684533	
2.98064E-04	23.1173921	
2.98065E-04	23.1008043	
2.98083E-04	22.7263988	
2.98102E-04	22.3542206	
2.98121E-04	21.9971081	
2.98131E-04	21.8266633	
2.98150E-04	21.5228295	
2.98169E-04	21.2329662	
2.98197E-04	20.8267281	
2.98198E-04	20.8073897	
2.98228E-04	20.4391925	
2.98257E-04	20.0865266	
2.98263E-04	20.0185789	
2.98287E-04	19.7736958	
2.98316E-04	19.4784266	
2.98351E-04	19.1374854	
2.98360E-04	19.0604855	
2.98404E-04	18.6918166	
2.98439E-04	18.4073792	
2.98448E-04	18.3430385	
2.98492E-04	18.0321425	
2.98551E-04	17.6314257	
2.98557E-04	17.5926608	
2.98610E-04	17.2835966	
2.98674E-04	16.9199599	
2.98733E-04	16.5967615	
2.98744E-04	16.5442607	
2.98814E-04	16.2181712	
2.98884E-04	15.9017174	
2.98950E-04	15.6106904	
2.98954E-04	15.5955681	
2.99024E-04	15.3264912	
2.99094E-04	15.0648218	
2.99163E-04	14.810291	
2.99167E-04	14.7987832	
2.99233E-04	14.585475	
2.99311E-04	14.3456368	
2.99389E-04	14.1153693	
2.99447E-04	13.949598	
2.99506E-04	13.7905841	
2.99564E-04	13.639459	
2.99622E-04	13.4979232	
2.99681E-04	13.3686014	
2.99720E-04	13.2911106	
2.99758E-04	13.2225598	
2.99797E-04	13.1653107	
2.99826E-04	13.1316658	
2.99856E-04	13.1078812	
2.99880E-04	13.0971299	
2.99904E-04	13.0962252	
2.99929E-04	13.1069665	
2.99943E-04	13.1216759	
2.99953E-04	13.1358403	
2.99977E-04	13.1875359	
2.99995E-04	13.2387423	
3.00014E-04	13.3021601	
3.00032E-04	13.3793754	
3.00040E-04	13.4226642	
3.00050E-04	13.4785459	
3.00068E-04	13.6008283	
3.00087E-04	13.7427574	
3.00105E-04	13.906684	
3.00113E-04	13.9946682	
3.00123E-04	14.1057481	
3.00141E-04	14.3414356	
3.00159E-04	14.6075514	
3.00178E-04	14.9074045	
3.00186E-04	15.0647056	
3.00196E-04	15.2582576	
3.00214E-04	15.6621695	
3.00232E-04	16.1110247	
3.00235E-04	16.1762648	
3.00245E-04	16.4505661	
3.00258E-04	16.8544815	
3.00271E-04	17.2881034	
3.00271E-04	17.2881382	
3.00285E-04	17.7728492	
3.00298E-04	18.2909231	
3.00308E-04	18.6933122	
3.00311E-04	18.8505961	
3.00325E-04	19.4644399	
3.00338E-04	20.1172091	
3.00344E-04	20.432522	
3.00351E-04	20.8258726	
3.00365E-04	21.5897679	
3.00378E-04	22.3981246	
3.00381E-04	22.5535446	
3.00392E-04	23.2788193	
3.00412E-04	24.6989873	
3.00417E-04	25.1172243	
3.00432E-04	26.2715772	
3.00452E-04	27.9770226	
3.00454E-04	28.1422268	
3.00468E-04	29.5282253	
3.00488E-04	31.4325295	
3.00488E-04	31.5068433	
3.00508E-04	33.6642328	
3.00517E-04	34.6393013	
3.00528E-04	35.9791579	
3.00546E-04	38.1732853	
3.00548E-04	38.4498474	
3.00568E-04	41.0946606	
3.00575E-04	42.0733388	
3.00588E-04	43.8975418	
3.00604E-04	46.3232008	
3.00618E-04	48.3868594	
3.00633E-04	50.8667401	
3.00645E-04	52.7563379	
3.00663E-04	55.7050515	
3.00672E-04	57.3708118	
3.00706E-04	63.4223694	
3.00713E-04	64.6513157	
3.00750E-04	71.5091804	
3.00820E-04	84.6391275	
3.00867E-04	93.0316044	
3.00874E-04	94.3405117	
3.00902E-04	98.8609127	
3.00915E-04	100.88192	
3.00948E-04	105.692992	
3.00952E-04	106.244117	
3.00983E-04	110.00155	
3.00985E-04	110.203834	
3.01009E-04	112.511219	
3.01024E-04	113.775343	
3.01038E-04	114.804833	
3.01057E-04	115.905303	
3.01064E-04	116.260648	
3.01091E-04	117.003773	
3.01104E-04	117.26356	
3.01126E-04	117.184083	
3.01133E-04	117.120872	
3.01146E-04	116.750072	
3.01158E-04	116.341978	
3.01182E-04	115.116857	
3.01189E-04	114.647795	
3.01215E-04	112.668931	
3.01232E-04	111.012899	
3.01246E-04	109.624227	
3.01271E-04	106.656128	
3.01275E-04	106.177747	
3.01310E-04	101.397926	
3.01312E-04	101.107924	
3.01345E-04	96.0405354	
3.01357E-04	94.2052892	
3.01468E-04	75.7760176	
3.01479E-04	74.1069235	
3.01505E-04	70.069268	
3.01524E-04	67.3344132	
3.01533E-04	66.1051176	
3.01554E-04	63.3560017	
3.01561E-04	62.5303174	
3.01579E-04	60.3926577	
3.01584E-04	59.8813194	
3.01604E-04	57.9224975	
3.01614E-04	57.0075867	
3.01622E-04	56.3705666	
3.01634E-04	55.4658691	
3.01640E-04	55.0797356	
3.01654E-04	54.2475926	
3.01657E-04	54.0571628	
3.01675E-04	53.3268052	
3.01675E-04	53.3135958	
3.01693E-04	52.8864913	
3.01697E-04	52.8389976	
3.01711E-04	52.7589922	
3.01714E-04	52.7728376	
3.01723E-04	52.8618282	
3.01731E-04	53.0242952	
3.01741E-04	53.2877046	
3.01748E-04	53.5548468	
3.01759E-04	54.0583825	
3.01765E-04	54.3925962	
3.01777E-04	55.1846384	
3.01781E-04	55.5463194	
3.01795E-04	56.6764787	
3.01798E-04	57.0239757	
3.01812E-04	58.5425578	
3.01815E-04	58.8328357	
3.01830E-04	60.7905742	
3.01832E-04	60.9788802	
3.01848E-04	63.426504	
3.01848E-04	63.4446667	
3.01865E-04	66.2188754	
3.01866E-04	66.4645366	
3.01881E-04	69.3260517	
3.01884E-04	69.8995951	
3.01897E-04	72.7728736	
3.01903E-04	74.0560725	
3.01919E-04	77.859552	
3.01922E-04	78.6537422	
3.01941E-04	83.5309299	
3.01942E-04	83.7058867	
3.01961E-04	89.225227	
3.01963E-04	89.8036364	
3.01980E-04	95.1877269	
3.01985E-04	96.6422193	
3.01999E-04	101.571038	
3.02006E-04	104.035388	
3.02026E-04	111.16809	
3.02028E-04	111.87805	
3.02053E-04	121.551595	
3.02064E-04	125.62602	
3.02078E-04	131.462096	
3.02102E-04	141.803546	
3.02114E-04	147.14836	
3.02160E-04	167.92371	
3.02225E-04	197.51934	
3.02264E-04	214.614312	
3.02266E-04	215.702945	
3.02300E-04	229.569946	
3.02302E-04	230.606951	
3.02334E-04	242.753668	
3.02336E-04	243.202746	
3.02364E-04	252.672225	
3.02367E-04	253.485824	
3.02392E-04	260.863789	
3.02400E-04	262.853987	
3.02418E-04	267.09519	
3.02431E-04	269.740441	
3.02442E-04	271.769534	
3.02459E-04	274.325116	
3.02473E-04	276.102646	
3.02492E-04	277.688263	
3.02499E-04	278.134878	
3.02524E-04	278.614688	
3.02531E-04	278.564792	
3.02553E-04	277.508198	
3.02563E-04	276.769014	
3.02577E-04	275.248743	
3.02587E-04	273.914815	
3.02604E-04	271.234924	
3.02614E-04	269.360063	
3.02630E-04	266.045546	
3.02646E-04	262.059929	
3.02664E-04	257.231852	
3.02675E-04	254.206619	
3.02703E-04	245.179066	
3.02705E-04	244.29904	
3.02741E-04	231.118017	
3.02744E-04	230.128961	
3.02780E-04	215.56225	
3.02788E-04	212.324438	
3.02831E-04	193.460626	
3.02900E-04	162.880629	
3.02939E-04	146.317745	
3.02960E-04	137.723447	
3.02965E-04	135.624341	
3.02997E-04	122.920004	
3.03008E-04	118.506029	
3.03020E-04	114.214395	
3.03044E-04	105.471049	
3.03045E-04	105.247448	
3.03070E-04	96.8950778	
3.03080E-04	93.6159253	
3.03095E-04	89.0522261	
3.03107E-04	85.4292613	
3.03112E-04	84.1310508	
3.03128E-04	79.469209	
3.03129E-04	79.2964758	
3.03148E-04	74.2711807	
3.03155E-04	72.6621835	
3.03166E-04	70.0214268	
3.03180E-04	66.5862866	
3.03183E-04	66.0106437	
3.03200E-04	62.2813418	
3.03206E-04	61.0886461	
3.03218E-04	58.7977827	
3.03232E-04	56.1158555	
3.03235E-04	55.5311863	
3.03252E-04	52.5132916	
3.03257E-04	51.6580539	
3.03270E-04	49.7166975	
3.03283E-04	47.6677318	
3.03287E-04	47.1088137	
3.03304E-04	44.7109941	
3.03309E-04	44.1177554	
3.03321E-04	42.5336009	
3.03336E-04	40.8300242	
3.03350E-04	39.1938422	
3.03354E-04	38.8442951	
3.03365E-04	37.714807	
