E(MeV)	pendfb7/Pd110:1	
1.30814417E-03	5.29176609	
1.30851090E-03	5.29166649	
1.30887763E-03	5.29158467	
1.30924436E-03	5.29152284	
1.30961109E-03	5.29148355	
1.30997782E-03	5.2914698	
1.31034455E-03	5.29148512	
1.31071128E-03	5.29153368	
1.31107800E-03	5.29162042	
1.31146508E-03	5.29176001	
1.31172313E-03	5.29188449	
1.31198118E-03	5.29203751	
1.31223923E-03	5.29222243	
1.31249728E-03	5.29244315	
1.31275533E-03	5.29270421	
1.31301338E-03	5.2930109	
1.31324165E-03	5.29332519	
1.31353940E-03	5.29380449	
1.31373790E-03	5.29417357	
1.31393640E-03	5.29458759	
1.31413490E-03	5.29581159	
1.31433340E-03	5.29709197	
1.31453190E-03	5.29843584	
1.31473040E-03	5.29985148	
1.31496860E-03	5.30165876	
1.31512740E-03	5.30293862	
1.31528620E-03	5.30428657	
1.31544500E-03	5.30571078	
1.31560380E-03	5.30722066	
1.31576260E-03	5.30882723	
1.31592140E-03	5.31054336	
1.31606780E-03	5.31223562	
1.31620179E-03	5.31388926	
1.31633578E-03	5.31565603	
1.31646976E-03	5.31755057	
1.31660375E-03	5.3195906	
1.31673774E-03	5.32179682	
1.31687173E-03	5.32419442	
1.31700571E-03	5.32681427	
1.31712481E-03	5.3293614	
1.31722903E-03	5.33178742	
1.31733324E-03	5.33442882	
1.31743745E-03	5.33732558	
1.31754166E-03	5.34053118	
1.31761983E-03	5.34318204	
1.31769798E-03	5.34608909	
1.31777614E-03	5.34930879	
1.31785430E-03	5.35291433	
1.31790640E-03	5.35563143	
1.31792874E-03	5.35750202	
1.31799573E-03	5.36357883	
1.31804039E-03	5.36792949	
1.31808505E-03	5.37256409	
1.31812972E-03	5.37752959	
1.31817438E-03	5.38287771	
1.31821904E-03	5.38867301	
1.31826370E-03	5.39499002	
1.31830837E-03	5.40191766	
1.31834187E-03	5.4075736	
1.31837536E-03	5.41367659	
1.31840886E-03	5.42028536	
1.31844235E-03	5.42745752	
1.31847586E-03	5.43526853	
1.31850190E-03	5.44189097	
1.31850935E-03	5.44439342	
1.31854285E-03	5.45644207	
1.31857634E-03	5.46937737	
1.31860984E-03	5.4833117	
1.31863837E-03	5.49604992	
1.31866443E-03	5.50845559	
1.31869048E-03	5.52165782	
1.31871654E-03	5.53573611	
1.31874259E-03	5.55075411	
1.31876864E-03	5.56679693	
1.31878477E-03	5.5774181	
1.31879469E-03	5.58509578	
1.31882075E-03	5.60646786	
1.31884680E-03	5.62913177	
1.31887286E-03	5.65320933	
1.31889890E-03	5.67878304	
1.31892496E-03	5.70601034	
1.31895101E-03	5.73498622	
1.31895349E-03	5.73792488	
1.31897707E-03	5.76952515	
1.31900312E-03	5.80646799	
1.31902917E-03	5.84559128	
1.31905522E-03	5.8870514	
1.31908128E-03	5.93103027	
1.31910733E-03	5.97766699	
1.31912222E-03	6.00595663	
1.31913339E-03	6.02944349	
1.31915944E-03	6.08726354	
1.31919045E-03	6.16033713	
1.31921775E-03	6.22874871	
1.31924504E-03	6.30121314	
1.31924876E-03	6.31168205	
1.31927234E-03	6.383723	
1.31929963E-03	6.47170135	
1.31932693E-03	6.56459227	
1.31935422E-03	6.66261179	
1.31937530E-03	6.74253884	
1.31938151E-03	6.76778689	
1.31940880E-03	6.8844922	
1.31943610E-03	7.00730068	
1.31946339E-03	7.13643261	
1.31947455E-03	7.19197293	
1.31949069E-03	7.27703604	
1.31951798E-03	7.42786401	
1.31954528E-03	7.58607019	
1.31957257E-03	7.75185867	
1.31957380E-03	7.75968966	
1.31959986E-03	7.93455348	
1.31963584E-03	8.18867716	
1.31966934E-03	8.43883978	
1.31967305E-03	8.46805517	
1.31970283E-03	8.71422431	
1.31973633E-03	9.0053238	
1.31976982E-03	9.31102256	
1.31977230E-03	9.33478304	
1.31980332E-03	9.64544412	
1.31983682E-03	9.9965502	
1.31987155E-03	10.3799442	
1.31988148E-03	10.4941956	
1.31992614E-03	11.0372449	
1.31997080E-03	11.6100794	
1.32002291E-03	12.3417786	
1.32007005E-03	13.0409024	
1.32007502E-03	13.1169993	
1.32012712E-03	13.9554168	
1.32016930E-03	14.6663317	
1.32017923E-03	14.8382914	
1.32023134E-03	15.7787464	
1.32027352E-03	16.5740622	
1.32030329E-03	17.1476351	
1.32037773E-03	18.6473401	
1.32038518E-03	18.8006485	
1.32048939E-03	21.0304244	
1.32071518E-03	25.9759214	
1.32074495E-03	26.6072062	
1.32081542E-03	28.0782887	
1.32087795E-03	29.3099021	
1.32090772E-03	29.8788829	
1.32097918E-03	31.1431221	
1.32104270E-03	32.1350436	
1.32105858E-03	32.3561953	
1.32111416E-03	33.0936399	
1.32113798E-03	33.3668035	
1.32117173E-03	33.7273621	
1.32122532E-03	34.1998072	
1.32123723E-03	34.2938434	
1.32130075E-03	34.6635546	
1.32131663E-03	34.712692	
1.32139944E-03	34.8904697	
1.32139965E-03	34.8903218	
1.32146750E-03	34.7766434	
1.32149231E-03	34.6814107	
1.32152704E-03	34.5129479	
1.32158659E-03	34.0958686	
1.32159850E-03	34.0007503	
1.32164614E-03	33.5311905	
1.32168584E-03	33.0750355	
1.32170966E-03	32.781891	
1.32176524E-03	31.9969339	
1.32178112E-03	31.7614951	
1.32185258E-03	30.5811705	
1.32186648E-03	30.3304054	
1.32193595E-03	29.0324706	
1.32197466E-03	28.2578056	
1.32203024E-03	27.1116438	
1.32234288E-03	20.3083955	
1.32237265E-03	19.6781289	
1.32243220E-03	18.4336403	
1.32249175E-03	17.2354552	
1.32250664E-03	16.9420411	
1.32256867E-03	15.7691716	
1.32260093E-03	15.1832914	
1.32262078E-03	14.8318831	
1.32267289E-03	13.9473984	
1.32270018E-03	13.5049626	
1.32272499E-03	13.1144974	
1.32277710E-03	12.3350349	
1.32279943E-03	12.0186203	
1.32282920E-03	11.6111942	
1.32287387E-03	11.0324622	
1.32289868E-03	10.7275495	
1.32291853E-03	10.492973	
1.32296319E-03	9.99435655	
1.32299669E-03	9.63901153	
1.32299793E-03	9.62643504	
1.32303019E-03	9.31357097	
1.32306369E-03	9.00382078	
1.32309718E-03	8.70881928	
1.32313068E-03	8.44142143	
1.32316417E-03	8.18771361	
1.32319643E-03	7.95634867	
1.32320015E-03	7.93099899	
1.32322745E-03	7.75458052	
1.32325474E-03	7.58617005	
1.32328204E-03	7.42532594	
1.32329568E-03	7.34861455	
1.32330933E-03	7.27651276	
1.32333663E-03	7.13929928	
1.32336392E-03	7.00880685	
1.32339121E-03	6.88467043	
1.32341850E-03	6.76658073	
1.32341974E-03	6.76147597	
1.32344580E-03	6.66083971	
1.32347309E-03	6.56089937	
1.32349418E-03	6.48764816	
1.32350039E-03	6.4674924	
1.32352768E-03	6.38378901	
1.32355498E-03	6.30465323	
1.32358227E-03	6.2298768	
1.32360956E-03	6.15917294	
1.32364057E-03	6.08346065	
1.32364305E-03	6.07774482	
1.32366663E-03	6.02882202	
1.32369268E-03	5.97781763	
1.32371874E-03	5.92964877	
1.32374479E-03	5.88417171	
1.32377084E-03	5.84119503	
1.32379193E-03	5.80829265	
1.32379689E-03	5.80133944	
1.32382295E-03	5.76698845	
1.32384900E-03	5.73468312	
1.32387506E-03	5.7042583	
1.32390110E-03	5.6756154	
1.32392716E-03	5.64858524	
1.32394080E-03	5.63523148	
1.32395321E-03	5.62479586	
1.32397927E-03	5.60428794	
1.32400532E-03	5.5850892	
1.32403137E-03	5.56709381	
1.32405742E-03	5.5502103	
1.32408348E-03	5.53434727	
1.32410953E-03	5.51943704	
1.32413559E-03	5.50539369	
1.32416164E-03	5.49215873	
1.32418893E-03	5.47908476	
1.32421870E-03	5.46566653	
1.32423855E-03	5.45725372	
1.32424848E-03	5.45403071	
1.32427825E-03	5.44509428	
1.32430803E-03	5.43681259	
1.32433780E-03	5.42912864	
1.32437750E-03	5.41970947	
1.32441720E-03	5.41112639	
1.32445690E-03	5.40327297	
1.32449660E-03	5.39605594	
1.32453630E-03	5.38939365	
1.32457600E-03	5.38321489	
1.32461570E-03	5.37745761	
1.32465540E-03	5.37206788	
1.32471495E-03	5.36457181	
1.32473480E-03	5.36227006	
1.32477450E-03	5.35923022	
1.32483902E-03	5.35483381	
1.32491345E-03	5.35032948	
1.32498789E-03	5.34631146	
1.32506233E-03	5.34268348	
1.32513677E-03	5.33937205	
1.32521120E-03	5.3363216	
1.32531045E-03	5.33258658	
1.32540970E-03	5.32916376	
1.32550895E-03	5.32599818	
1.32560820E-03	5.32304906	
1.32573723E-03	5.31948846	
1.32586625E-03	5.31619002	
1.32599528E-03	5.31311378	
1.32612430E-03	5.31022917	
1.32625333E-03	5.30751069	
1.32638235E-03	5.30493809	
1.32651138E-03	5.30249366	
1.32664040E-03	5.30016314	
1.32681223E-03	5.29721455	
1.32695800E-03	5.29484446	
1.32698405E-03	5.29459922	
1.32715587E-03	5.29311586	
1.32732769E-03	5.29174952	
1.32749951E-03	5.29048577	
1.32767133E-03	5.28931237	
1.32784315E-03	5.2882189	
1.32801497E-03	5.28719642	
1.32822585E-03	5.28602731	
1.32843673E-03	5.28494147	
1.32864761E-03	5.28392866	
1.32885849E-03	5.28298021	
1.32906937E-03	5.28208871	
1.32928025E-03	5.28124779	
1.32949113E-03	5.28045197	
1.32970201E-03	5.27969651	
1.32996562E-03	5.27880263	
1.33022922E-03	5.27795845	
1.33049282E-03	5.27715801	
1.33075642E-03	5.27639626	
1.33102002E-03	5.27566888	
1.33128362E-03	5.27497211	
1.33181082E-03	5.27365796	
1.33217987E-03	5.2727919	
1.33254891E-03	5.27196344	
1.33291795E-03	5.27116762	
1.33328699E-03	5.27040028	
1.33365603E-03	5.26965791	
1.33402507E-03	5.26893758	
1.33439411E-03	5.2682368	
1.33476315E-03	5.26755344	
1.33523764E-03	5.26669745	
1.33571212E-03	5.26586385	
1.33618660E-03	5.26504974	
1.33666108E-03	5.26425271	
1.33713556E-03	5.2634707	
1.33761004E-03	5.26270196	
1.33808452E-03	5.26194499	
1.33855900E-03	5.26119848	
1.33919165E-03	5.26021749	
1.33982429E-03	5.25925088	
1.34045693E-03	5.25829677	
1.34108957E-03	5.25735361	
1.34172221E-03	5.2564201	
1.34235485E-03	5.25549503	
1.34330381E-03	5.25412086	
1.34398918E-03	5.2531371	
1.34472726E-03	5.25208487	
1.34546534E-03	5.25103921	
1.34657246E-03	5.24948141	
1.34767959E-03	5.24793454	
1.34878671E-03	5.24639689	
1.34989384E-03	5.24486705	
1.35100096E-03	5.24334388	
1.35210808E-03	5.24182645	
1.35321520E-03	5.24031397	
1.35469136E-03	5.23830395	
1.35616753E-03	5.23630049	
1.35764369E-03	5.23430248	
1.35911985E-03	5.23230885	
1.36059601E-03	5.23031916	
1.36217762E-03	5.22819113	
1.36386466E-03	5.22592496	
1.36555170E-03	5.22366211	
1.36808226E-03	5.22027312	
1.37061283E-03	5.2168895	
1.37314340E-03	5.21351041	
1.37567397E-03	5.21013525	
1.37820453E-03	5.20676359	
1.38073509E-03	5.20339517	
1.38424304E-03	5.19873091	
1.38724052E-03	5.19474998	
1.39023800E-03	5.19077369	
1.39306895E-03	5.18702316	
1.39556685E-03	5.18371819	
1.39806475E-03	5.18041889	
1.39973002E-03	5.17822316	
1.40139528E-03	5.1760312	
1.40306055E-03	5.17384387	
1.40430950E-03	5.17220713	
1.40555844E-03	5.17057436	
1.40668250E-03	5.16910879	
1.40780655E-03	5.16764787	
1.40893061E-03	5.16619286	
1.41005466E-03	5.16474505	
1.41080403E-03	5.1637847	
1.41155340E-03	5.16282904	
1.41249012E-03	5.16164235	
1.41311459E-03	5.16085707	
1.41373907E-03	5.16007733	
1.41436354E-03	5.15930408	
1.41498802E-03	5.15853848	
1.41561249E-03	5.15778213	
1.41608085E-03	5.15722207	
1.41654920E-03	5.15666927	
1.41696552E-03	5.15618487	
1.41738183E-03	5.15570808	
1.41779815E-03	5.15524003	
1.41821446E-03	5.15478216	
1.41863078E-03	5.15433613	
1.41904709E-03	5.15390403	
1.41935933E-03	5.15359059	
1.41967157E-03	5.15328767	
1.42001503E-03	5.15296844	
1.42028564E-03	5.15272876	
1.42055625E-03	5.15250106	
1.42082685E-03	5.15228703	
1.42109746E-03	5.15208867	
1.42136806E-03	5.15190839	
1.42163867E-03	5.15174903	
1.42190927E-03	5.15161406	
1.42213825E-03	5.15152197	
1.42232559E-03	5.15146397	
1.42251293E-03	5.15142367	
1.42270027E-03	5.15140338	
1.42288761E-03	5.15140581	
1.42307495E-03	5.15143414	
1.42326229E-03	5.15149218	
1.42344963E-03	5.15158447	
1.42361629E-03	5.15169977	
1.42376225E-03	5.1518302	
1.42390821E-03	5.15199201	
1.42405417E-03	5.15218959	
1.42420014E-03	5.15242824	
1.42434610E-03	5.15271434	
1.42449206E-03	5.15305586	
1.42460153E-03	5.15335439	
1.42471100E-03	5.15369521	
1.42482073E-03	5.15408626	
1.42493045E-03	5.15453592	
1.42504018E-03	5.15505681	
1.42512247E-03	5.15550448	
1.42520477E-03	5.15601216	
1.42528706E-03	5.15659332	
1.42536935E-03	5.15726632	
1.42542422E-03	5.15777806	
1.42547908E-03	5.15835088	
1.42553394E-03	5.15899648	
1.42558880E-03	5.15972916	
1.42563191E-03	5.16037731	
1.42567502E-03	5.16110015	
1.42571813E-03	5.16190961	
1.42576123E-03	5.16281939	
1.42580434E-03	5.16384618	
1.42580825E-03	5.16395162	
1.42584744E-03	5.16532185	
1.42589055E-03	5.16698687	
1.42592288E-03	5.16835424	
1.42595521E-03	5.1698368	
1.42598754E-03	5.17144813	
1.42601987E-03	5.17320335	
1.42605221E-03	5.17511982	
1.42608453E-03	5.17721428	
1.42611686E-03	5.17950912	
1.42614919E-03	5.1820264	
1.42618152E-03	5.18479111	
1.42621385E-03	5.18783077	
1.42624618E-03	5.19117555	
1.42627850E-03	5.19485734	
1.42630496E-03	5.19814838	
1.42633141E-03	5.2017102	
1.42635786E-03	5.20556699	
1.42638431E-03	5.2097434	
1.42641077E-03	5.21426756	
1.42643722E-03	5.21916421	
1.42646367E-03	5.22446501	
1.42649012E-03	5.23020193	
1.42651658E-03	5.23641139	
1.42654302E-03	5.24312214	
1.42656947E-03	5.25037975	
1.42659592E-03	5.2582222	
1.42662238E-03	5.26669556	
1.42664883E-03	5.27583848	
1.42667528E-03	5.28570147	
1.42670173E-03	5.29633434	
1.42672819E-03	5.30779385	
1.42675464E-03	5.32012607	
1.42678109E-03	5.33339231	
1.42680754E-03	5.34765218	
1.42683399E-03	5.36296769	
1.42684280E-03	5.36841342	
1.42685652E-03	5.37753604	
1.42688396E-03	5.39693853	
1.42691139E-03	5.41767644	
1.42693882E-03	5.43983576	
1.42696625E-03	5.46349805	
1.42699368E-03	5.48874713	
1.42702111E-03	5.51566886	
1.42704854E-03	5.544351	
1.42707597E-03	5.57488291	
1.42710341E-03	5.60736753	
1.42713084E-03	5.641873	
1.42715827E-03	5.67850337	
1.42718570E-03	5.71735155	
1.42721313E-03	5.75851048	
1.42724056E-03	5.80207266	
1.42728170E-03	5.87211324	
1.42731404E-03	5.93130929	
1.42734637E-03	5.99428308	
1.42737575E-03	6.05508446	
1.42737870E-03	6.06143297	
1.42742181E-03	6.16054956	
1.42746491E-03	6.26714985	
1.42749724E-03	6.35219352	
1.42754034E-03	6.47251874	
1.42758345E-03	6.60098379	
1.42762655E-03	6.73766271	
1.42767946E-03	6.91683051	
1.42773236E-03	7.10850913	
1.42778527E-03	7.31262569	
1.42783817E-03	7.52878355	
1.42784600E-03	7.56249096	
1.42789107E-03	7.75976108	
1.42795573E-03	8.05744608	
1.42803410E-03	8.43750651	
1.42812815E-03	8.91605658	
1.42841814E-03	10.4448362	
1.42852003E-03	10.9538287	
1.42861408E-03	11.3863258	
1.42868697E-03	11.6879318	
1.42872380E-03	11.8237017	
1.42874888E-03	11.912974	
1.42881785E-03	12.1239556	
1.42887428E-03	12.2668044	
1.42894012E-03	12.3969662	
1.42901066E-03	12.4903485	
1.42909956E-03	12.5374544	
1.42916976E-03	12.50792	
1.42924108E-03	12.4274334	
1.42929437E-03	12.3350313	
1.42937275E-03	12.1514926	
1.42939469E-03	12.0865237	
1.42943858E-03	11.9504482	
1.42952323E-03	11.6390987	
1.42959769E-03	11.3259627	
1.42967998E-03	10.9451798	
1.42978579E-03	10.4163111	
1.43009145E-03	8.80834801	
1.43017374E-03	8.39299919	
1.43024624E-03	8.04315219	
1.43031678E-03	7.72031741	
1.43035400E-03	7.55891188	
1.43036968E-03	7.49168749	
1.43042259E-03	7.27650193	
1.43047549E-03	7.07348334	
1.43053231E-03	6.86925354	
1.43057542E-03	6.7239494	
1.43061853E-03	6.58695384	
1.43066163E-03	6.45821473	
1.43066750E-03	6.44178269	
1.43070474E-03	6.34028646	
1.43074784E-03	6.23072169	
1.43079095E-03	6.12880801	
1.43082328E-03	6.05725873	
1.43085560E-03	5.98977702	
1.43089676E-03	5.90948677	
1.43093790E-03	5.83529443	
1.43097905E-03	5.76684646	
1.43100648E-03	5.72427034	
1.43103391E-03	5.684027	
1.43106134E-03	5.64602385	
1.43108877E-03	5.61016817	
1.43111621E-03	5.57635556	
1.43114364E-03	5.54451884	
1.43116910E-03	5.51670653	
1.43117107E-03	5.51468083	
1.43119850E-03	5.48825815	
1.43122593E-03	5.46353034	
1.43125336E-03	5.44041123	
1.43128079E-03	5.41881662	
1.43131214E-03	5.39589775	
1.43133859E-03	5.37793911	
1.43136504E-03	5.3611684	
1.43139150E-03	5.34551327	
1.43141795E-03	5.33092122	
1.43144440E-03	5.31732416	
1.43147085E-03	5.30466257	
1.43149731E-03	5.29287504	
1.43152376E-03	5.2819158	
1.43155021E-03	5.27172801	
1.43157665E-03	5.26226532	
1.43160311E-03	5.25346996	
1.43162956E-03	5.24530726	
1.43165601E-03	5.23773102	
1.43168246E-03	5.2307008	
1.43170892E-03	5.22417596	
1.43173537E-03	5.21812535	
1.43176182E-03	5.21251239	
1.43178827E-03	5.20730508	
1.43181473E-03	5.20247161	
1.43184117E-03	5.19798907	
1.43186909E-03	5.19360331	
1.43189995E-03	5.18913709	
1.43193082E-03	5.18503497	
1.43196168E-03	5.1812662	
1.43199254E-03	5.17779867	
1.43202339E-03	5.17460517	
1.43205426E-03	5.17165688	
1.43208512E-03	5.16893314	
1.43211598E-03	5.16641138	
1.43214684E-03	5.16407194	
1.43215663E-03	5.16338194	
1.43217770E-03	5.16221606	
1.43222913E-03	5.1596921	
1.43227028E-03	5.15792456	
1.43231143E-03	5.1563491	
1.43235257E-03	5.15494058	
1.43239372E-03	5.15367616	
1.43243486E-03	5.1525372	
1.43247601E-03	5.15150644	
1.43251715E-03	5.15056995	
1.43257006E-03	5.14948386	
1.43262296E-03	5.14851055	
1.43267587E-03	5.14763119	
1.43272877E-03	5.14683092	
1.43278168E-03	5.14609697	
1.43286103E-03	5.14509896	
1.43294038E-03	5.14420076	
1.43301974E-03	5.1433821	
1.43309909E-03	5.14262813	
1.43320490E-03	5.14170409	
1.43331070E-03	5.1408556	
1.43343687E-03	5.13992338	
1.43354676E-03	5.13916981	
1.43365665E-03	5.13846208	
1.43380318E-03	5.13757914	
1.43394970E-03	5.13675552	
1.43409623E-03	5.13598231	
1.43424275E-03	5.13525264	
1.43438928E-03	5.13456071	
1.43453580E-03	5.13390188	
1.43471754E-03	5.13312468	
1.43489927E-03	5.13238598	
1.43508100E-03	5.13168053	
1.43526273E-03	5.131004	
1.43544447E-03	5.13035273	
1.43562620E-03	5.12972374	
1.43580793E-03	5.12911439	
1.43598966E-03	5.12852246	
1.43623955E-03	5.12773349	
1.43648943E-03	5.12696972	
1.43673931E-03	5.12622765	
1.43698919E-03	5.12550442	
1.43723908E-03	5.12479757	
1.43748896E-03	5.12410513	
1.43773884E-03	5.12342532	
1.43809095E-03	5.12248601	
1.43839762E-03	5.12168329	
1.43870430E-03	5.12089286	
1.43901097E-03	5.12011323	
1.43941987E-03	5.11908822	
1.43982876E-03	5.1180775	
1.44023766E-03	5.11707893	
1.44064655E-03	5.11609081	
1.44105545E-03	5.11511167	
1.44157793E-03	5.11387178	
1.44205498E-03	5.1127491	
1.44253202E-03	5.11163413	
1.44316808E-03	5.11015766	
1.44380414E-03	5.10869097	
1.44444020E-03	5.10723233	
1.44507626E-03	5.10578044	
1.44571232E-03	5.10433434	
1.44634838E-03	5.1028932	
1.44716618E-03	5.1010465	
1.44798397E-03	5.0992057	
1.44880177E-03	5.09736981	
1.45002846E-03	5.09462362	
1.45125515E-03	5.09188495	
1.45248185E-03	5.08915219	
1.45470806E-03	5.08420393	
1.45652538E-03	5.08017291	
1.45834270E-03	5.07614759	
1.46016002E-03	5.07212673	
1.46261341E-03	5.06670418	
1.46670237E-03	5.05767706	
1.46970096E-03	5.05106352	
1.47269953E-03	5.04445388	
1.47605251E-03	5.03706696	
1.48011429E-03	5.02812316	
1.48553000E-03	5.01098372	
1.49023250E-03	4.99610711	
1.49737761E-03	4.97351317	
1.50295522E-03	4.95588423	
1.50923003E-03	4.93606101	
1.51132163E-03	4.92945644	
1.51352443E-03	4.91977583	
1.51793003E-03	4.90042073	
1.52314403E-03	4.87752282	
1.52615522E-03	4.86430373	
1.53067202E-03	4.84448269	
1.53518881E-03	4.82467179	
1.53838691E-03	4.80542631	
1.54158500E-03	4.78618754	
1.54497000E-03	4.76583253	
1.54835500E-03	4.74548708	
1.55174000E-03	4.72515261	
1.55512500E-03	4.70483082	
1.55851000E-03	4.67791122	
1.56189500E-03	4.65100862	
1.56443375E-03	4.63084506	
1.56697250E-03	4.61069563	
1.56866500E-03	4.59727367	
1.56962381E-03	4.58759061	
1.57250021E-03	4.55856546	
1.57441781E-03	4.53923223	
1.57633541E-03	4.5199151	
1.57808292E-03	4.50232801	
1.57983043E-03	4.48475993	
1.58157794E-03	4.46242487	
1.58332544E-03	4.44011896	
1.58463861E-03	4.42338103	
1.58595178E-03	4.40666888	
1.58726495E-03	4.38998786	
1.58857811E-03	4.37334669	
1.58945356E-03	4.36228105	
1.59032900E-03	4.35124331	
1.59128104E-03	4.33591271	
1.59191573E-03	4.32572022	
1.59255041E-03	4.31555506	
1.59318510E-03	4.30542227	
1.59381979E-03	4.29532878	
1.59445448E-03	4.28528324	
1.59493049E-03	4.27778741	
1.59540650E-03	4.27033116	
1.59592695E-03	4.26223346	
1.59644739E-03	4.25420591	
1.59679435E-03	4.24890141	
1.59714132E-03	4.24364186	
1.59748828E-03	4.23843545	
1.59783524E-03	4.23329175	
1.59818220E-03	4.22822292	
1.59845300E-03	4.22432851	
1.59872380E-03	4.22049802	
1.59899460E-03	4.21674255	
1.59926540E-03	4.21307579	
1.59953620E-03	4.20951484	
1.59973930E-03	4.20692638	
1.59994240E-03	4.20442077	
1.60014550E-03	4.20201171	
1.60034860E-03	4.19971598	
1.60051785E-03	4.19790432	
1.60068710E-03	4.19620061	
1.60085635E-03	4.19462321	
1.60102560E-03	4.19319528	
1.60115254E-03	4.19224025	
1.60127948E-03	4.19140274	
1.60140642E-03	4.19070452	
1.60153335E-03	4.19017524	
1.60166029E-03	4.18985685	
1.60176184E-03	4.1897946	
1.60185070E-03	4.18991824	
1.60193955E-03	4.19025169	
1.60202841E-03	4.19085235	
1.60208765E-03	4.19143885	
1.60214689E-03	4.19220834	
1.60220612E-03	4.19319756	
1.60226536E-03	4.19445224	
1.60232460E-03	4.19602799	
1.60236903E-03	4.19746103	
1.60241345E-03	4.19914657	
1.60245788E-03	4.20112501	
1.60250231E-03	4.20344188	
1.60254674E-03	4.20615008	
1.60259117E-03	4.20931053	
1.60263560E-03	4.21299316	
1.60267156E-03	4.21641064	
1.60270330E-03	4.21979275	
1.60273503E-03	4.22355433	
1.60276677E-03	4.22773755	
1.60279850E-03	4.23238329	
1.60281965E-03	4.2358208	
1.60283023E-03	4.23791842	
1.60286197E-03	4.24477474	
1.60289371E-03	4.25225111	
1.60292544E-03	4.26040629	
1.60295717E-03	4.26930915	
1.60298890E-03	4.27903184	
1.60302064E-03	4.28965587	
1.60305238E-03	4.3012626	
1.60308411E-03	4.31393865	
1.60311584E-03	4.32778506	
1.60314758E-03	4.34291147	
1.60315815E-03	4.34841101	
1.60317931E-03	4.36078279	
1.60321105E-03	4.38084815	
1.60324278E-03	4.40254223	
1.60327452E-03	4.42601479	
1.60330625E-03	4.45139551	
1.60332740E-03	4.46945232	
1.60336125E-03	4.50038295	
1.60339510E-03	4.53399317	
1.60342895E-03	4.57049842	
1.60346280E-03	4.61012566	
1.60349665E-03	4.65311327	
1.60353050E-03	4.70359953	
1.60356435E-03	4.7579564	
1.60359820E-03	4.81645504	
1.60363205E-03	4.87937664	
1.60366590E-03	4.94701176	
1.60369975E-03	5.01965951	
1.60373360E-03	5.09762657	
1.60375053E-03	5.13943871	
1.60376745E-03	5.18344652	
1.60380130E-03	5.27743902	
1.60383515E-03	5.3777045	
1.60386900E-03	5.48456717	
1.60390709E-03	5.613108	
1.60391978E-03	5.65900511	
1.60394517E-03	5.75409028	
1.60398325E-03	5.90637136	
1.60402133E-03	6.06876665	
1.60405941E-03	6.241703	
1.60406364E-03	6.26212921	
1.60409749E-03	6.43091496	
1.60413558E-03	6.63217649	
1.60417365E-03	6.84500978	
1.60421174E-03	7.06995352	
1.60424135E-03	7.25597206	
1.60426251E-03	7.39271287	
1.60429636E-03	7.62383399	
1.60433868E-03	7.92690945	
1.60438099E-03	8.24571855	
1.60439368E-03	8.34608721	
1.60442330E-03	8.58543983	
1.60448677E-03	9.12780303	
1.60454600E-03	9.66624393	
1.60455024E-03	9.70550098	
1.60461370E-03	10.3262174	
1.60468140E-03	11.0224975	
1.60471525E-03	11.3864776	
1.60474910E-03	11.7562421	
1.60485065E-03	12.9146823	
1.60520185E-03	17.0777095	
1.60527378E-03	17.8797905	
1.60530763E-03	18.2511535	
1.60540157E-03	19.200662	
1.60543964E-03	19.5478543	
1.60548026E-03	19.9083395	
1.60556150E-03	20.5395734	
1.60558181E-03	20.6736261	
1.60562920E-03	20.973153	
1.60570537E-03	21.3598239	
1.60571044E-03	21.3786582	
1.60577645E-03	21.599354	
1.60585092E-03	21.7433636	
1.60589120E-03	21.7721315	
1.60589953E-03	21.774715	
1.60597532E-03	21.704227	
1.60602863E-03	21.5743858	
1.60605233E-03	21.5090577	
1.60610987E-03	21.2764281	
1.60615049E-03	21.0598547	
1.60619450E-03	20.8093364	
1.60626558E-03	20.3115964	
1.60633159E-03	19.7806623	
1.60636036E-03	19.5219565	
1.60640775E-03	19.0809788	
1.60649661E-03	18.1722975	
1.60652623E-03	17.8451203	
1.60660239E-03	16.9893576	
1.60694089E-03	12.9573609	
1.60700013E-03	12.2745551	
1.60702975E-03	11.9362793	
1.60711860E-03	10.9654289	
1.60716938E-03	10.4392618	
1.60719477E-03	10.1802638	
1.60725189E-03	9.62694667	
1.60730901E-03	9.10052832	
1.60733863E-03	8.84204913	
1.60736613E-03	8.60720101	
1.60742325E-03	8.14798425	
1.60746980E-03	7.7950497	
1.60750788E-03	7.52193679	
1.60751634E-03	7.46277573	
1.60756289E-03	7.15611707	
1.60760943E-03	6.8680501	
1.60765598E-03	6.5979994	
1.60766020E-03	6.57510691	
1.60770252E-03	6.35183103	
1.60773743E-03	6.17877291	
1.60777233E-03	6.01497221	
1.60779560E-03	5.91195103	
1.60781041E-03	5.84861306	
1.60785484E-03	5.67142088	
1.60788446E-03	5.560638	
1.60791408E-03	5.45548422	
1.60794370E-03	5.35574459	
1.60797332E-03	5.26120262	
1.60799870E-03	5.18446169	
1.60800294E-03	5.17226526	
1.60803255E-03	5.09185336	
1.60806217E-03	5.01596255	
1.60809179E-03	4.94440782	
1.60812141E-03	4.87697917	
1.60815103E-03	4.81347018	
1.60818065E-03	4.75367868	
1.60821027E-03	4.6974072	
1.60821873E-03	4.68228552	
