E(MeV)	mcnp/Ag-109:1
0.000432121	6.11171
0.000432312	6.059
0.000432504	6.01205
0.000432743	5.96195
0.000432887	5.93162
0.00043327	5.86462
0.000433654	5.8075
0.000433822	5.78564
0.000434037	5.75789
0.00043442	5.71413
0.000434803	5.675
0.000434902	5.66586
0.000435186	5.63963
0.000435442	5.6181
0.000435569	5.60736
0.000435982	5.57634
0.000436336	5.54972
0.000436522	5.5374
0.000437061	5.50162
0.000437601	5.46922
0.000437869	5.45332
0.000438141	5.43855
0.000438635	5.41181
0.000438681	5.40952
0.000439018	5.39281
0.000439221	5.38482
0.000439401	5.37771
0.000439491	5.37685
0.000439593	5.37586
0.000439761	5.38415
0.00043988	5.38532
0.000439976	5.39778
0.000440031	5.43474
0.000440168	5.4475
0.000440263	5.48838
0.000440359	5.54133
0.000440551	5.60588
0.000440694	5.75877
0.00044079	5.87339
0.000440838	5.93665
0.00044091	5.96165
0.000441	5.98875
0.00044108	6.00275
0.000441177	5.99532
0.000441289	5.96184
0.000441344	5.89558
0.000441515	5.7082
0.000441623	5.61629
0.000441734	5.52956
0.000441785	5.49607
0.000441845	5.45648
0.00044192	5.41757
0.000442055	5.35981
0.000442179	5.35465
0.000442291	5.32265
0.000442402	5.29966
0.00044246	5.27732
0.000442527	5.27067
0.000442595	5.26401
0.00044273	5.25406
0.000442797	5.24958
0.000442847	5.24624
0.000442932	5.24186
0.000443	5.23838
0.000443067	5.2349
0.000443293	5.22327
0.000443738	5.2031
0.000443809	5.20012
0.000443877	5.19732
0.000443944	5.19451
0.000444012	5.1917
0.000444113	5.18749
0.000444214	5.18329
0.000444299	5.17978
0.000444383	5.17627
0.00044445	5.17346
0.000444543	5.1696
0.000444628	5.16606
0.00044472	5.16251
0.000444781	5.16016
0.000444829	5.15829
0.000444894	5.15579
0.000444991	5.15204
0.000445072	5.14891
0.000445168	5.14516
0.000445265	5.14141
0.00044533	5.1389
0.000445427	5.13515
0.000445556	5.13015
0.000445621	5.12765
0.000445685	5.12515
0.000446332	5.10013
0.000446396	5.09763
0.000446461	5.09519
0.000446525	5.09277
0.00044659	5.09034
0.000446655	5.08792
0.000446719	5.0855
0.000446784	5.08308
0.000446849	5.08065
0.000446978	5.07581
0.000447107	5.07096
0.000447236	5.06612
0.000447365	5.06127
0.000447495	5.05643
0.000447624	5.05158
0.000447753	5.04674
0.000447882	5.04189
0.000448141	5.0322
0.000448191	5.03033
0.000448399	5.02252
0.000448658	5.01284
0.000448916	5.00316
0.000449175	4.99348
0.000449433	4.9838
0.000449692	4.97412
0.00044995	4.96444
0.000450467	4.94467
0.000450984	4.92489
0.000451501	4.9051
0.000451753	4.89545
0.000452018	4.88491
0.000452535	4.86434
0.000453052	4.84377
0.000453534	4.82456
0.000454086	4.80172
0.000454425	4.78766
0.000454602	4.78003
0.000455119	4.75782
0.000455316	4.7494
0.000455636	4.73508
0.000456153	4.712
0.000456206	4.70965
0.00045667	4.68802
0.000456929	4.67598
0.000457097	4.66815
0.000457187	4.66373
0.000457446	4.65112
0.000457704	4.6385
0.000457963	4.62588
0.000458221	4.61267
0.000458479	4.59941
0.000458609	4.59277
0.000458738	4.58614
0.000458867	4.5795
0.000458996	4.57254
0.000459126	4.56555
0.000459255	4.55855
0.000459384	4.55156
0.000459449	4.54806
0.000459513	4.54457
0.000459578	4.54107
0.000459643	4.53757
0.000459707	4.53408
0.000459768	4.53076
0.000459836	4.52689
0.000460418	4.49376
0.000460483	4.49008
0.000460547	4.4864
0.000460612	4.48272
0.000460659	4.48003
0.000460741	4.47518
0.000460838	4.46945
0.000460935	4.46372
0.000461064	4.45608
0.000461201	4.44784
0.00046129	4.44246
0.0004614	4.43582
0.000461477	4.43115
0.000461537	4.42753
0.000461677	4.41893
0.000461777	4.41277
0.000461917	4.40415
0.000461995	4.39933
0.000462116	4.39176
0.000462236	4.3843
0.00046244	4.37159
0.000462886	4.34387
0.000463075	4.3323
0.000463155	4.32742
0.000463235	4.32254
0.000463315	4.31767
0.000463395	4.31299
0.000463555	4.30374
0.000463714	4.29448
0.000463776	4.29091
0.000463874	4.28583
0.000464034	4.27755
0.000464194	4.26928
0.000464354	4.26248
0.000464433	4.25924
0.000464513	4.25599
0.000464593	4.25275
0.000464667	4.24976
0.000464753	4.24743
0.000464833	4.24527
0.000464889	4.24375
0.000465112	4.24069
0.000465335	4.24159
0.000465557	4.24777
0.00046578	4.26109
0.000465892	4.27263
0.000465991	4.28296
0.000466051	4.29208
0.000466111	4.30189
0.000466225	4.3205
0.000466331	4.34669
0.000466431	4.37141
0.000466511	4.39875
0.000466561	4.4171
0.000466659	4.45321
0.000466782	4.45747
0.000466872	4.56639
0.000466978	4.64082
0.000467104	4.75015
0.000467227	4.76069
0.000467339	4.88504
0.00046745	5.04097
0.000467561	5.23899
0.000467672	5.49551
0.000467728	5.83606
0.000467784	6.05003
0.000467839	6.30219
0.000467895	6.60121
0.000467951	6.95993
0.000468006	7.39196
0.000468062	7.91769
0.000468118	8.55868
0.000468173	9.34637
0.000468229	10.3153
0.000468285	11.5086
0.00046834	12.9742
0.000468396	14.7767
0.000468452	16.9774
0.000468507	19.6596
0.000468563	22.8958
0.00046873	36.8465
0.000468897	58.7157
0.000469	87.7461
0.000469064	89.3672
0.000469148	101.299
0.000469314	120.275
0.000469426	159.062
0.000469506	195.669
0.000469582	196.24
0.000469649	205.227
0.000469801	212.259
0.000469902	210.187
0.000469985	201.023
0.000470135	188.796
0.000470264	130.636
0.000470402	122.163
0.000470503	100.714
0.000470569	81.3812
0.000470686	53.5528
0.00047077	51.3268
0.000470836	43.91
0.000470903	37.6761
0.00047117	21.9841
0.000471237	19.7112
0.000471304	17.8751
0.00047137	16.3829
0.000471437	15.1649
0.000471486	13.5527
0.000471571	13.3307
0.000471704	12.0353
0.000471838	11.0769
0.00047195	10.1318
0.000472076	9.60505
0.000472203	9.16452
0.000472312	8.83774
0.000472372	8.66977
0.00047247	8.43217
0.000472631	8.08538
0.000472772	8.06843
0.000472906	7.82378
0.000473039	7.41594
0.000473097	7.34419
0.000473155	7.27257
0.000473214	7.20094
0.000473272	7.12932
0.000473389	7.00398
0.000473447	6.94513
0.000473505	6.88627
0.000473564	6.82742
0.000473622	6.77652
0.00047368	6.72725
0.000473739	6.67797
0.000473797	6.62862
0.000473914	6.53931
0.000473972	6.49741
0.00047403	6.45551
0.000474088	6.41361
0.000474205	6.33949
0.000474263	6.30331
0.000474322	6.2672
0.000474375	6.23443
0.000474497	6.16851
0.000474555	6.13701
0.000474613	6.10551
0.00047473	6.04814
0.000474788	6.02037
0.000474846	5.99259
0.000474905	5.96482
0.000474963	5.93989
0.000475021	5.91518
0.00047508	5.89046
0.000475138	5.86574
0.000475255	5.81969
0.000475313	5.79751
0.000475371	5.77533
0.00047543	5.75314
0.000475546	5.71252
0.000475692	5.66232
0.000475838	5.61756
0.00047594	5.58678
0.000476013	5.56479
0.000476086	5.54279
0.0004762	5.50824
0.000476323	5.4745
0.000476402	5.45413
0.000476467	5.43715
0.000476533	5.42014
0.000476612	5.39977
0.000476743	5.36579
0.000476901	5.32896
0.000476953	5.31706
0.000477006	5.30515
0.000477058	5.29325
0.000477111	5.28135
0.000477163	5.26947
0.000477216	5.25756
0.000477268	5.24566
0.000477373	5.22333
0.000477426	5.2127
0.000477478	5.20207
0.000477531	5.19144
0.000477583	5.18081
0.000477636	5.17018
0.000477688	5.15955
0.000477741	5.14892
0.000477846	5.12766
0.000477951	5.10831
0.000478055	5.08899
0.00047816	5.06965
0.000478265	5.05031
0.00047837	5.03097
0.000478475	5.01295
0.00047858	4.99506
0.000478685	4.97717
0.00047879	4.95928
0.000478895	4.94139
0.000479	4.92439
0.000479105	4.90758
0.000479368	4.86557
0.000479448	4.85268
0.000479499	4.84495
0.000479578	4.83294
0.0004797	4.81432
0.000479785	4.80129
0.000479865	4.78917
0.00047996	4.77464
0.000480151	4.74645
0.000480278	4.72775
0.000480405	4.70904
0.000480517	4.69263
0.000480659	4.67214
0.000480787	4.65386
0.000480914	4.6356
0.000481041	4.61735
0.000481168	4.59933
0.000481295	4.58132
0.000481549	4.54533
0.000481804	4.50958
0.000482119	4.46529
0.000482312	4.4383
0.000482386	4.42798
0.000482653	4.39084
0.000482821	4.36778
0.00048292	4.35407
0.000483187	4.31795
0.000483329	4.29936
0.000483454	4.283
0.000483721	4.25015
0.000483838	4.23749
0.000483988	4.22111
0.000484122	4.20892
0.000484255	4.19905
0.000484389	4.19244
0.000484522	4.19048
0.000484656	4.19545
0.000484789	4.21135
0.000484855	4.22519
0.000484923	4.22551
0.00048499	4.2457
0.000485056	4.27398
0.000485123	4.31345
0.00048519	4.36826
0.000485257	4.44456
0.000485323	4.55065
0.000486058	14.8608
0.000486125	17.8146
0.000486191	21.342
0.000486258	25.4535
0.000486358	30.1534
0.000486458	38.189
0.000486558	47.0965
0.000486675	56.3512
0.000486759	66.6392
0.000486809	72.9882
0.000486889	79.9118
0.000487	80.479
0.000487121	82.5942
0.000487263	79.4097
0.000487342	74.382
0.000487421	68.8174
0.000487515	62.3912
0.000487672	54.08
0.000487767	40.3758
0.00048783	33.0087
0.000487893	28.634
0.000487956	24.748
0.000488019	21.3494
0.000488082	18.4331
0.000488648	7.18299
0.000488711	6.82751
0.000488774	6.54006
0.000488837	6.30577
0.0004889	6.11162
0.000489026	5.8098
0.000489089	5.68943
0.000489215	5.58372
0.000489341	5.40521
0.000489467	5.25803
0.000489593	5.13289
0.000489719	5.02399
0.000489845	4.92776
0.000489939	4.78517
0.000490097	4.69179
0.000490348	4.56452
0.0004906	4.45321
0.000490852	4.3537
0.000490956	4.31617
0.000491104	4.26305
0.000491608	4.10024
0.000491973	3.99378
0.000492111	3.9536
0.000492615	3.81755
0.000492867	3.75283
0.000493119	3.69087
0.000493371	3.63464
0.000493497	3.61148
0.000493623	3.5952
0.000493748	3.59097
0.000493874	3.60682
0.000493937	3.62568
0.000494	3.65412
0.000494063	3.69397
0.000494126	3.74714
0.000494189	3.81535
0.000494252	3.90045
0.000494315	4.00339
0.000494378	4.12511
0.000494441	4.26507
0.000494504	4.42256
0.000494567	4.59512
0.000494819	5.34969
0.000494913	5.60496
0.000495039	5.86203
0.000495126	5.96087
0.0004952	5.98605
0.000495258	5.96567
0.000495388	5.92158
0.00049551	5.79679
0.000495835	5.50744
0.000495916	4.4635
0.000495997	4.21469
0.000496159	3.79528
0.000496241	3.63099
0.000496322	3.49697
0.000496403	3.39102
0.000496484	3.30996
0.000496565	3.25025
0.000496728	3.20844
0.00049689	3.16672
0.000497053	3.16692
0.000497215	3.20036
0.000497377	3.26575
0.00049754	3.36733
0.000497702	3.51408
0.000497865	3.72007
0.000498027	4.00652
0.000498189	4.66257
0.00049827	4.96959
0.000498352	5.33903
0.000498433	5.7877
0.000499854	190.661
0.000499976	258.762
0.000500109	400.137
0.000500219	473.98
0.000500321	534.816
0.000500382	565.7
0.000500442	591.028
0.000500497	608.258
0.0005006	624.96
0.00050072	625.631
0.000500808	616.926
0.000500907	593.073
0.000500992	550.66
0.000501077	504.349
0.000501219	452.139
0.000501361	360.538
0.000501417	274.002
0.000501474	242.769
0.000501531	214.058
0.000501587	187.939
0.000501644	164.526
0.000501701	143.786
0.000501757	125.643
0.000501814	109.869
0.000501871	96.3208
0.000501927	84.7288
0.000501984	74.9061
0.000502041	66.5926
0.000502097	59.5926
0.000502211	48.7715
0.000502267	44.6076
0.000502324	41.0977
0.00050238	38.1151
0.000502437	35.575
0.000502494	33.3896
0.000502551	31.4987
0.000502607	29.8498
0.000502664	28.4028
0.000502777	27.1185
0.00050289	24.9435
0.000503004	23.1646
0.000503117	21.6759
0.00050323	20.4101
0.000503344	19.3175
0.000503457	18.3636
0.00050357	17.5223
0.000503684	16.7756
0.00050391	16.1076
0.000504137	14.962
0.000504364	14.0162
0.00050459	13.2216
0.000504686	12.3001
0.000504817	11.963
0.000505044	11.4566
0.00050527	11.0119
0.000505497	10.6188
0.000505703	10.3004
0.00050595	10.2682
0.000506177	9.95368
0.00050663	9.6692
0.00050672	9.09195
0.000507084	8.7579
0.000507228	8.64445
0.000507537	8.40273
0.000507737	8.26738
0.00050799	8.09596
0.000508245	7.94529
0.000508443	7.82834
0.0005085	7.79926
0.000508754	7.66742
0.000508897	7.59334
0.000509008	7.54258
0.000509262	7.42661
0.00050935	7.38662
0.000509517	7.32021
0.000509644	7.26951
0.000509771	7.21878
0.000509898	7.17343
0.000510025	7.12993
0.000510152	7.08642
0.000510257	7.05065
0.000510406	7.00872
0.00051047	6.99095
0.000510534	6.97315
0.000510597	6.95538
0.000510661	6.93758
0.000510788	6.90639
0.000510851	6.8922
0.000510937	6.87317
0.000511163	6.83314
0.000511296	6.81725
0.00051136	6.80967
0.000511487	6.80149
0.000511551	6.79847
0.000511617	6.79534
0.000511709	6.7996
0.000511843	6.80573
0.000512043	6.83983
0.000512123	6.86246
0.000512218	6.89518
0.000512282	6.917
0.000512411	6.98978
0.000512476	7.02822
0.000512608	7.12861
0.000512705	7.22727
0.000512827	7.38151
0.000512973	7.62447
0.00051307	7.84381
0.000513203	7.88888
0.000513316	8.22717
0.00051343	8.67997
0.000513486	9.30156
0.000513543	9.69966
0.0005136	10.1756
0.000513656	10.7459
0.000513713	11.4351
0.00051377	12.2684
0.000513826	13.2822
0.000513883	14.5156
0.00051394	16.0164
0.000513996	17.8368
0.000514053	20.0469
0.00051411	22.7102
0.000514166	25.9144
0.000514223	29.7316
0.00051428	34.2618
0.000514334	45.4967
0.000514393	45.7808
0.000514506	61.0438
0.00051462	80.3842
0.000514723	114.26
0.000514818	116.553
0.000514988	136.996
0.00051513	178.8
0.000515209	222.666
0.000515282	225.989
0.0005154	232.419
0.000515518	239.686
0.000515579	236.852
0.000515752	223.264
0.000515903	204.495
0.000515986	151.876
0.000516119	120.906
0.000516249	111.518
0.000516375	72.5036
0.000517288	18.7548
0.000517374	17.4422
0.000517461	16.3774
0.000517542	14.8048
0.000517634	14.7587
0.00051772	14.1287
0.000517807	13.5848
0.000517893	13.1091
0.000518153	12.314
0.000518326	11.6738
0.000518499	11.146
0.000518672	10.7031
0.000518845	10.3254
0.000519018	9.99985
0.000519191	9.71588
0.000519364	9.46619
0.000519486	9.10514
0.000519711	9.04643
0.000520057	8.86809
0.000520264	8.40484
0.000520403	8.30108
0.000520749	8.08122
0.000521042	7.92078
0.000521095	7.89139
0.000521441	7.72551
0.000521787	7.57889
0.000522134	7.448
0.00052248	7.33007
0.000522597	7.29377
0.000522826	7.22306
0.000522986	7.17778
0.000523172	7.1252
0.000523375	7.07246
0.000523518	7.03524
0.000523667	6.99962
0.000523764	6.97629
0.000523861	6.95295
0.000523958	6.93133
0.000524055	6.90977
0.000524153	6.88819
0.00052421	6.87537
0.000524347	6.84785
0.000524557	6.80563
0.000524639	6.79117
0.00052473	6.77517
0.000524809	6.76421
0.000524903	6.75121
0.000525	6.74567
0.000525076	6.74136
0.000525152	6.74569
0.000525235	6.75913
0.000525335	6.7616
0.000525422	6.79145
0.000525508	6.8409
0.000525595	6.91588
0.000525682	7.02302
0.000525842	7.55995
0.000525941	7.595
0.000526028	7.87981
0.000526173	8.83571
0.000526244	9.14385
0.000526374	9.69215
0.000526504	9.93161
0.000526569	10.1346
0.0005267	10.3844
0.000526767	10.4471
0.000526835	10.34
0.000526944	10.2916
0.000527033	10.1069
0.000527122	9.81101
0.000527276	8.78207
0.000527419	8.15822
0.000527478	7.92409
0.000527537	7.70793
0.000527597	7.51161
0.000527656	7.33598
0.000527715	7.18104
0.000527774	7.04626
0.000527834	6.92995
0.000527893	6.83071
0.000527952	6.74674
0.000528012	6.67611
0.000528071	6.61693
0.00052819	6.526
0.000528308	6.46169
0.000528427	6.41478
0.000528545	6.37887
0.0005286	6.36546
0.000528664	6.3498
0.000528901	6.30307
0.000529138	6.26421
0.000529483	6.21592
0.000529613	6.19769
0.000529924	6.15953
0.000530087	6.13955
0.000530365	6.10851
0.000530561	6.08663
0.000530807	6.06175
0.000531027	6.03937
0.000531137	6.02818
0.000531248	6.01698
0.000531358	6.00579
0.000531468	5.9946
0.000531579	5.984
0.000531799	5.96353
0.000531965	5.94819
0.000532103	5.93539
0.0005322	5.92637
0.000532291	5.91793
0.000532441	5.90402
0.000532613	5.88906
0.000532956	5.85935
0.000533127	5.8445
0.000533298	5.82964
0.000533407	5.8202
0.00053347	5.81507
0.000533641	5.801
0.000533813	5.78694
0.000533984	5.77287
0.000534327	5.74472
0.000535013	5.69112
0.000536254	5.59439
0.000536385	5.58451
0.000537757	5.48133
0.000538151	5.45168
0.000539129	5.37858
0.000539815	5.3273
0.000540048	5.30981
0.0005405	5.27551
0.000540997	5.23782
0.000541186	5.22316
0.000541872	5.17001
0.000541946	5.16429
0.000542558	5.11552
0.000542895	5.08871
0.000543244	5.05988
0.000543843	5.01043
0.00054393	5.00298
0.000544616	4.94393
0.000544792	4.92876
0.000545302	4.88265
0.000545741	4.84293
0.000545988	4.81928
0.000546331	4.78644
0.000546674	4.75358
0.000547016	4.71865
0.000547359	4.6836
0.000547638	4.65513
0.000547702	4.64808
0.000548045	4.61043
0.000548388	4.57279
0.000548587	4.551
0.000548731	4.53389
0.000549074	4.49328
0.000549417	4.45266
0.000549536	4.43863
0.00054976	4.41036
0.00055	4.38014
0.000550103	4.36662
0.000550274	4.34403
0.000550446	4.32142
0.000550617	4.298
0.000550789	4.27435
0.000550959	4.25095
0.000551132	4.22598
0.000551303	4.20126
0.000551433	4.18256
0.000551646	4.15049
0.000551818	4.12468
0.000551907	4.1112
0.000551989	4.09839
0.000552075	4.08498
0.000552161	4.07156
0.000552246	4.05815
0.000552332	4.04475
0.000552504	4.01731
0.000552589	4.00348
0.000552675	3.98964
0.000552761	3.9758
0.000552847	3.96196
0.000552932	3.94795
0.000553018	3.93392
0.000553093	3.92161
0.00055319	3.90584
0.000553275	3.8918
0.000553447	3.86389
0.000553533	3.84998
0.000553747	3.81602
0.000553805	3.80689
0.000554004	3.77721
0.000554219	3.74816
0.000554279	3.74013
0.000554394	3.72825
0.0005545	3.71737
0.000554635	3.71571
0.000554746	3.70506
0.000554867	3.70886
0.000554991	3.70904
0.000555109	3.72468
0.000555169	3.75954
0.000555287	3.82754
0.000555406	3.95331
0.000555465	4.05029
0.000555524	4.17954
0.000555702	4.86962
0.00055588	6.35679
0.000556058	9.28922
0.000556236	14.4895
0.000556295	16.861
0.000556473	26.0818
0.000556562	29.8265
0.000556651	35.9493
0.000556752	49.9328
0.000556829	55.57
0.000556903	60.4389
0.000556984	65.004
0.000557066	68.4796
0.000557153	70.7407
0.000557275	71.3558
0.00055735	71.1247
0.000557413	69.7303
0.000557502	67.6773
0.000557628	63.6274
0.000557695	51.4674
0.000557779	45.6341
0.000557866	39.69
0.000558032	35.4396
0.000559899	93.6297
0.00056005	129.085
0.000560202	156.106
0.000560265	215.822
0.000560353	239.323
0.000560479	266.723
0.000560553	278.603
0.000560676	289.699
0.000560749	290.804
0.000560847	285.717
0.000560931	275.738
0.000561036	256.965
0.000561106	241.404
0.000561211	215.006
0.000561293	193.056
0.000561422	158.796
0.000561527	132.495
0.000561597	116.442
0.000561737	101.841
0.000561807	88.7508
0.000561878	77.2266
0.000561948	67.1911
0.000562088	51.2492
0.000562158	45.0755
0.000562228	39.8961
0.000562298	35.5828
0.000562439	29.0053
0.000562509	26.5167
0.000562579	24.4407
0.000562649	22.6961
0.000562719	21.2264
0.000562789	19.9776
0.00056286	18.914
0.000563	18.0016
0.00056314	16.5466
0.000563281	15.4886
0.000563351	14.7764
0.000563421	14.5525
0.000563491	14.4274
0.000563561	14.4174
0.000563631	14.5465
0.000563692	15.3034
0.000563772	15.3712
0.000563842	16.1757
0.000563912	17.3461
0.000563982	18.9828
0.000564473	57.4599
0.000564543	69.3012
0.000564613	83.328
0.000564684	99.5768
0.000564824	128.084
0.000564929	160.983
0.000565063	243.695
0.000565175	245.787
0.000565262	279.745
0.000565367	303.907
0.000565514	332.033
0.000565601	338.861
0.000565718	336.54
0.000565822	321.673
0.000565946	299.02
0.000566112	263.322
0.000566236	208.866
0.00056636	168.499
0.000566434	113.316
0.000567436	23.3957
0.000567519	21.869
0.000567602	20.6249
0.000567685	19.5933
0.000567768	18.7227
0.000567933	17.3255
0.000568099	16.7521
0.000568264	15.7814
0.00056843	14.9851
0.000568491	14.107
0.000568595	13.7453
0.000568761	13.2502
0.000568927	12.8166
0.000569092	12.4332
0.000569176	12.2602
0.000569258	12.0914
0.000569423	11.7843
0.000569589	11.5067
0.000569862	11.1092
0.00056992	11.0237
0.000570251	10.6165
0.000570547	10.3055
0.00057089	9.98821
0.000571232	9.71188
0.000571575	9.46888
0.000571907	9.46825
0.000572238	9.25996
0.000572569	9.07298
0.000572901	8.90425
0.000573117	8.66306
0.000573289	8.59349
0.00057346	8.52395
0.000573563	8.48213
0.000573631	8.45844
0.000573803	8.39905
0.000573974	8.33967
0.000574146	8.28032
0.000574225	8.25267
0.000574317	8.22526
0.000574403	8.19965
0.000574488	8.174
0.000574574	8.14836
0.00057466	8.12272
0.000574745	8.0971
0.000574831	8.07146
0.00057555	8.05446
0.000575945	7.79015
0.000576073	7.76048
0.000576202	7.73081
0.000576309	7.7085
0.000576373	7.69527
0.00057648	7.67322
0.000576545	7.65998
0.000576663	7.63573
0.0005768	7.60743
0.000576875	7.59205
0.000576946	7.57891
0.000577111	7.54839
0.000577214	7.52929
0.000577379	7.49877
0.000577461	7.4835
0.000577537	7.46947
0.000577709	7.44072
0.000578199	7.35853
0.000578781	7.2702
0.000578862	7.25795
0.000578946	7.24663
0.000579028	7.23553
0.000579111	7.22444
0.000579193	7.21335
0.000579276	7.20225
0.000579358	7.19116
0.000579523	7.16898
0.000579688	7.1468
0.000579853	7.12462
0.000580018	7.10245
0.000580183	7.08026
0.000580348	7.06101
0.000580513	7.04182
0.000580843	7.00342
0.000581173	6.96503
0.000581503	6.92663
0.000581833	6.89287
0.000582163	6.85922
0.000582493	6.82558
0.000582823	6.79194
0.000583153	6.7618
0.000583483	6.73181
0.000583648	6.71682
0.000583813	6.70182
0.000583978	6.68682
0.000584143	6.67182
0.000584307	6.6581
0.000584472	6.64452
0.000584637	6.63094
0.000584802	6.61736
0.000584967	6.60379
0.000585132	6.59022
0.000585215	6.58343
0.000585297	6.57664
0.00058538	6.56985
0.000585462	6.56306
0.000585545	6.55668
0.000585627	6.55044
0.00058571	6.5442
0.000585792	6.53797
0.000585875	6.53173
0.000586617	6.47561
0.0005867	6.46937
0.00058681	6.46103
0.000586947	6.45138
0.000587133	6.4383
0.000587256	6.42959
0.00058736	6.42232
0.000587482	6.41373
0.0005876	6.40538
0.000587738	6.39565
0.000587842	6.38832
0.000587927	6.38238
0.000588028	6.37525
0.000588129	6.36813
0.000588298	6.35687
0.000588433	6.3479
0.0005885	6.34341
0.000588568	6.33892
0.000588635	6.33443
0.000588702	6.32994
0.00058877	6.32545
0.000588837	6.32096
0.000588905	6.31647
0.000588972	6.31198
0.00058904	6.30749
0.000589107	6.303
0.000589175	6.29852
0.000589242	6.29403
0.00058931	6.28953
0.000589377	6.28504
0.000589445	6.28056
0.00058958	6.2719
0.000589647	6.2676
0.000589714	6.2633
0.000589782	6.259
0.000589849	6.25469
0.000589917	6.25038
0.000590052	6.24178
0.000590187	6.23318
0.000590322	6.22457
0.000590457	6.21596
0.000590592	6.20736
0.000590726	6.19875
0.000590861	6.19028
0.000590996	6.18191
0.000591266	6.16517
0.000591536	6.14842
0.000591806	6.13168
0.000592076	6.11493
0.000592346	6.09837
0.000592616	6.08182
0.000592885	6.06528
0.000593155	6.04873
0.000593425	6.03219
0.000593695	6.01556
0.000594235	5.98228
0.000594758	5.95003
0.000595314	5.91495
0.000595854	5.88092
0.000596083	5.8665
0.000596394	5.84628
0.000596745	5.82345
0.000596933	5.81083
0.000597407	5.77909
0.000597473	5.77452
0.000598013	5.73708
0.000598553	5.69819
0.000598732	5.68521
0.000599092	5.65782
0.000599394	5.63487
0.000599632	5.61573
0.000600057	5.58156
0.000600172	5.57168
0.000600712	5.52535
0.000601251	5.47562
0.000601381	5.46363
0.000601712	5.43124
0.000601791	5.42322
0.000602044	5.39742
0.000602331	5.36679
0.000602601	5.33691
0.000602706	5.32515
0.00060287	5.30601
0.000603005	5.29031
0.00060314	5.27412
0.000603275	5.25778
0.000603368	5.24649
0.000603478	5.23282
0.000603545	5.22437
0.000603613	5.21592
0.00060368	5.20747
0.000603815	5.19029
0.000603882	5.18167
0.00060395	5.17305
0.000604017	5.16444
0.000604152	5.14722
0.000604287	5.13016
0.000604362	5.12075
0.000604527	5.10054
0.000604692	5.08156
0.000604827	5.06751
0.000604928	5.05819
0.000605013	5.0509
0.0006051	5.04544
0.000605162	5.04182
0.00060527	5.03901
0.000605355	5.03778
0.000605449	5.04326
0.000605521	5.0475
0.000605604	5.0595
0.000605687	5.07856
0.000605769	5.10737
0.000607218	30.1828
0.000607342	40.492
0.000607467	52.907
0.000607591	62.0849
0.000607715	90.3559
0.000607798	92.7308
0.000607912	98.9399
0.000608029	108.318
0.0006081	114.398
0.000608195	116.191
0.000608277	115.582
0.000608346	112.862
0.000608442	109.066
0.000608579	101.761
0.000608744	88.4305
0.000608854	70.4575
0.00061039	9.00432
0.0006105	8.69704
0.00061061	8.44452
0.00061072	8.23133
0.00061083	8.04785
0.000610894	7.80357
0.000611049	7.74548
0.000611269	7.61843
0.000611488	7.4
0.000611708	7.21794
0.000611927	7.06307
0.000612147	6.9293
0.000612366	6.81211
0.000612586	6.70822
0.000612802	6.53207
0.000613025	6.53095
0.000613464	6.45416
0.000613903	6.31802
0.000614074	6.15834
0.000614342	6.09405
0.000614781	5.99843
0.00061522	5.91046
0.000615346	5.88694
0.000615659	5.82865
0.000615982	5.77232
0.000616098	5.7521
0.000616537	5.6806
0.000616976	5.61472
0.000617254	5.57776
0.000617415	5.55633
0.000617635	5.53107
0.000617854	5.50945
0.000618074	5.49261
0.000618293	5.48213
0.000618513	5.48026
0.000618733	5.49024
0.000618952	5.51682
0.000619162	5.56509
0.000619391	5.56723
0.000619501	5.65287
0.000619611	5.71446
0.00061972	5.79299
0.000619798	5.98491
0.00061994	6.02243
0.00062005	6.1903
0.000620159	6.41221
0.000620269	6.71051
0.000621641	72.5379
0.000621706	103.297
0.000621998	158.779
0.000622135	181.175
0.000622231	193.019
0.000622501	201.958
0.000622601	201.197
0.000622787	189.804
0.000622926	174.17
0.000623137	112.28
0.000623296	85.5417
0.000624411	17.4531
0.000624504	16.25
0.000624568	14.7289
0.000624767	13.3533
0.000624875	13.26
0.000624968	12.7772
0.000625153	11.9862
0.000625284	11.2634
0.000625413	10.9127
0.000625525	10.6344
0.000625629	10.4166
0.00062571	10.2476
0.00062584	10.0177
0.000626056	9.67404
0.000626218	9.45364
0.000626434	9.19356
0.000626638	9.17161
0.000626824	8.97983
0.000627009	8.80878
0.000627381	8.65521
0.00062773	8.18348
0.000627838	8.1273
0.000627946	8.07315
0.000628054	8.01901
0.000628123	7.98421
0.00062827	7.92127
0.000628486	7.82852
0.000628702	7.74764
0.000628866	7.68664
0.000629134	7.59923
0.000629237	7.56562
0.00062935	7.5331
0.000629566	7.47082
0.000629979	7.45859
0.00063035	7.36313
0.000630429	7.26154
0.000630861	7.17522
0.000631093	7.12901
0.000631293	7.09405
0.000631464	7.0643
0.000631725	7.02253
0.000631835	7.00496
0.000632157	6.95827
0.000632392	6.95115
0.000632578	6.92737
0.000632763	6.90792
0.000632949	6.89746
0.000633021	6.91776
0.000633134	6.92122
0.000633227	6.94843
0.00063332	6.99029
0.000633413	7.05018
0.000633598	7.23644
0.000633691	7.36686
0.000633784	7.52224
0.000634062	7.69988
0.000634155	8.29963
0.000634248	8.48788
