E(MeV)	"U-238(N,TOT)"
4.04373E-03	29.985
4.04407E-03	24.503
4.04435E-03	21.1526
4.04467E-03	18.4908
4.04493E-03	17.13
4.04524E-03	16.1291
4.04551E-03	15.5693
4.04586E-03	15.0861
4.04626E-03	14.7346
4.04697E-03	14.3295
4.04830E-03	13.8567
4.04958E-03	13.5732
4.05019E-03	13.4717
4.05058E-03	13.4128
4.05087E-03	13.3765
4.05123E-03	13.3647
4.05169E-03	13.3881
4.05267E-03	13.5495
4.05345E-03	13.5141
4.05457E-03	13.0983
4.05510E-03	12.9408
4.05550E-03	12.8613
4.05589E-03	12.8035
4.05627E-03	12.7584
4.05687E-03	12.694
4.05866E-03	12.509
4.06024E-03	12.2861
4.06083E-03	12.1717
4.06124E-03	12.0852
4.06158E-03	12.004
4.06190E-03	11.9435
4.06223E-03	11.9018
4.06258E-03	11.9323
4.06300E-03	12.2552
4.06335E-03	13.0335
4.06388E-03	15.6019
4.06460E-03	21.5242
4.06510E-03	24.8496
4.06549E-03	25.4234
4.06594E-03	23.6162
4.06671E-03	18.1266
4.06705E-03	16.2633
4.06741E-03	14.9449
4.06766E-03	14.3449
4.06796E-03	13.8834
4.06826E-03	13.5977
4.06856E-03	13.4284
4.06891E-03	13.2836
4.06946E-03	13.1267
4.07058E-03	12.9121
4.07137E-03	12.7962
4.07190E-03	12.7331
4.07245E-03	12.6884
4.07354E-03	12.6146
4.07435E-03	12.5315
4.07537E-03	12.3903
4.07592E-03	12.3249
4.07643E-03	12.2712
4.07726E-03	12.1903
4.07844E-03	12.0785
4.07891E-03	12.0376
4.07924E-03	12.0151
4.07952E-03	12.007
4.07979E-03	12.0179
4.08012E-03	12.0817
4.08053E-03	12.3052
4.08115E-03	12.9859
4.08223E-03	13.9771
4.08290E-03	13.3307
4.08384E-03	11.8277
4.08429E-03	11.3835
4.08462E-03	11.1587
4.08492E-03	11.01
4.08528E-03	10.8617
4.08571E-03	10.6924
4.08622E-03	10.4696
4.08671E-03	10.2273
4.08726E-03	9.92993
4.08794E-03	9.57367
4.08849E-03	9.6304
4.08879E-03	10.3043
4.08906E-03	11.8125
4.08936E-03	15.0398
4.08970E-03	21.3884
4.09012E-03	33.5058
4.09075E-03	54.347
4.09112E-03	61.8025
4.09147E-03	62.6182
4.09191E-03	55.4011
4.09260E-03	36.6263
4.09291E-03	29.4695
4.09320E-03	24.7366
4.09345E-03	21.751
4.09371E-03	19.6793
4.09398E-03	18.2386
4.09431E-03	17.1254
4.09475E-03	16.2678
4.09543E-03	15.4806
4.09631E-03	14.8792
4.09704E-03	14.5461
4.09772E-03	14.3157
4.09926E-03	13.959
4.09975E-03	13.9036
4.10023E-03	13.941
4.10081E-03	14.1492
4.10194E-03	14.6099
4.10284E-03	14.212
4.10390E-03	13.6386
4.10458E-03	13.5168
4.10584E-03	13.5813
4.10676E-03	13.353
4.10771E-03	13.0077
4.10814E-03	12.9144
4.10849E-03	12.8621
4.10876E-03	12.8324
4.10912E-03	12.803
4.10962E-03	12.7678
4.11161E-03	12.6353
4.11591E-03	12.3414
4.11863E-03	12.1071
4.11979E-03	11.9782
4.12019E-03	11.9312
4.12053E-03	11.8946
4.12084E-03	11.8754
4.12114E-03	11.882
4.12145E-03	11.9359
4.12187E-03	12.1335
4.12260E-03	12.8887
4.12342E-03	13.5591
4.12417E-03	13.5232
4.12459E-03	14.2882
4.12497E-03	16.4521
4.12549E-03	21.9013
4.12616E-03	29.224
4.12657E-03	30.7429
4.12702E-03	28.7708
4.12786E-03	20.4875
4.12822E-03	17.6122
4.12851E-03	16.0258
4.12879E-03	15.0309
4.12908E-03	14.3589
4.12935E-03	13.9595
4.12962E-03	13.7182
4.12993E-03	13.566
4.13026E-03	13.5261
4.13060E-03	13.6224
4.13118E-03	14.1597
4.13237E-03	15.7072
4.13318E-03	15.8363
4.13436E-03	14.7333
4.13518E-03	13.5632
4.13566E-03	13.1127
4.13600E-03	12.8978
4.13628E-03	12.7902
4.13656E-03	12.7139
4.13683E-03	12.6542
4.13718E-03	12.6077
4.13774E-03	12.541
4.13908E-03	12.435
4.14022E-03	12.3507
4.14133E-03	12.2754
4.14229E-03	12.2231
4.14359E-03	12.1446
4.14413E-03	12.1137
4.14460E-03	12.0916
4.14506E-03	12.078
4.14560E-03	12.0792
4.14696E-03	12.1427
4.14748E-03	12.2504
4.14812E-03	12.6253
4.14913E-03	13.4796
4.14973E-03	13.4028
4.15084E-03	12.2453
4.15130E-03	11.8915
4.15172E-03	11.7201
4.15199E-03	11.6466
4.15226E-03	11.604
4.15255E-03	11.5691
4.15293E-03	11.5309
4.15371E-03	11.462
4.15544E-03	11.298
4.15608E-03	11.2302
4.15646E-03	11.1958
4.15683E-03	11.1735
4.15719E-03	11.1737
4.15765E-03	11.2275
4.15870E-03	11.5515
4.15936E-03	11.5723
4.16037E-03	11.0066
4.16102E-03	10.6067
4.16150E-03	10.4032
4.16192E-03	10.2581
4.16238E-03	10.1181
4.16289E-03	9.97936
4.16323E-03	9.91788
4.16353E-03	9.91882
4.16380E-03	10.0434
4.16410E-03	10.4174
4.16444E-03	11.288
4.16483E-03	13.1917
4.16556E-03	18.5026
4.16607E-03	21.2371
4.16654E-03	20.8273
4.16706E-03	17.7054
4.16751E-03	15.9072
4.16778E-03	16.9567
4.16801E-03	19.9658
4.16824E-03	25.1
4.16854E-03	35.4458
4.16916E-03	63.6908
4.16958E-03	79.0831
4.16992E-03	83.9421
4.17033E-03	78.8536
4.17107E-03	52.3024
4.17144E-03	39.5285
4.17173E-03	31.7667
4.17202E-03	26.3626
4.17227E-03	23.1965
4.17255E-03	20.7512
4.17287E-03	18.9682
4.17323E-03	17.7083
4.17368E-03	16.7049
4.17429E-03	15.81
4.17475E-03	15.3032
4.17520E-03	14.9168
4.17562E-03	14.6603
4.17631E-03	14.3829
4.17758E-03	14.3167
4.17800E-03	15.0239
4.17844E-03	16.9855
4.17917E-03	22.9479
4.17969E-03	26.7344
4.18012E-03	27.3709
4.18070E-03	24.4839
4.18135E-03	19.8535
4.18174E-03	17.9896
4.18211E-03	17.229
4.18259E-03	17.3322
4.18349E-03	18.0127
4.18421E-03	16.8654
4.18504E-03	14.9337
4.18548E-03	14.3527
4.18600E-03	14.1177
4.18700E-03	13.9959
4.18803E-03	13.5618
4.18866E-03	13.3211
4.18900E-03	13.239
4.18938E-03	13.1788
4.18976E-03	13.1326
4.19021E-03	13.0866
4.19129E-03	12.9827
4.19520E-03	12.6812
4.19758E-03	12.5091
4.19833E-03	12.4567
4.19919E-03	12.4011
4.20060E-03	12.3135
4.20108E-03	12.301
4.20142E-03	12.3163
4.20194E-03	12.4067
4.20296E-03	12.7494
4.20375E-03	12.7184
4.20476E-03	12.1476
4.20534E-03	11.8706
4.20574E-03	11.7442
4.20608E-03	11.6526
4.20650E-03	11.5474
4.20699E-03	11.4142
4.20763E-03	11.2169
4.20820E-03	10.9841
4.20853E-03	10.8389
4.20882E-03	10.7335
4.20910E-03	10.7045
4.20938E-03	10.8677
4.20962E-03	11.3008
4.20989E-03	12.3209
4.21017E-03	14.1402
4.21057E-03	18.5223
4.21128E-03	29.8394
4.21177E-03	35.7182
4.21209E-03	36.636
4.21246E-03	34.5338
4.21324E-03	24.6306
4.21359E-03	20.6986
4.21388E-03	18.2387
4.21419E-03	16.5009
4.21448E-03	15.4439
4.21478E-03	14.7915
4.21507E-03	14.3671
4.21539E-03	14.0747
4.21588E-03	13.7858
4.21645E-03	13.5545
4.21705E-03	13.3918
4.21794E-03	13.2308
4.21870E-03	13.1036
4.21982E-03	12.9143
4.22056E-03	12.79
4.22097E-03	12.7289
4.22155E-03	12.6536
4.22231E-03	12.5587
4.22294E-03	12.482
4.22327E-03	12.4418
4.22358E-03	12.399
4.22389E-03	12.3711
4.22417E-03	12.3718
4.22450E-03	12.4297
4.22483E-03	12.6137
4.22526E-03	13.1699
4.22612E-03	15.2108
4.22669E-03	16.2593
4.22731E-03	16.0211
4.22813E-03	14.3392
4.22865E-03	13.4713
4.22899E-03	13.1216
4.22926E-03	12.9419
4.22955E-03	12.8118
4.22978E-03	12.7502
4.23007E-03	12.6872
4.23038E-03	12.6437
4.23086E-03	12.5944
4.23180E-03	12.5111
4.23259E-03	12.469
4.23332E-03	12.4328
4.23393E-03	12.406
4.23437E-03	12.3931
4.23478E-03	12.396
4.23517E-03	12.434
4.23568E-03	12.5535
4.23677E-03	12.9261
4.23760E-03	12.8478
4.23862E-03	12.412
4.23908E-03	12.2848
4.23942E-03	12.2307
4.23974E-03	12.199
4.24007E-03	12.1786
4.24038E-03	12.1647
4.24077E-03	12.1495
4.24140E-03	12.1281
4.24213E-03	12.104
4.24276E-03	12.0853
4.24337E-03	12.0718
4.24395E-03	12.0663
4.24458E-03	12.076
4.24572E-03	12.1208
4.24652E-03	12.088
4.24759E-03	11.9769
4.24813E-03	11.9376
4.24855E-03	11.9165
4.24899E-03	11.8997
4.24953E-03	11.8823
4.25073E-03	11.8469
4.25306E-03	11.7761
4.25463E-03	11.7085
4.25519E-03	11.687
4.25554E-03	11.6701
4.25583E-03	11.6612
4.25612E-03	11.6663
4.25644E-03	11.7012
4.25679E-03	11.8066
4.25720E-03	12.0908
4.25769E-03	12.7576
4.25829E-03	14.4644
4.25889E-03	17.6208
4.25988E-03	23.9652
4.26037E-03	24.5156
4.26094E-03	21.6109
4.26172E-03	15.7471
4.26214E-03	13.5974
4.26251E-03	12.5347
4.26279E-03	12.0976
4.26308E-03	11.8491
4.26333E-03	11.7423
4.26356E-03	11.6786
4.26387E-03	11.6443
4.26428E-03	11.6127
4.26503E-03	11.5677
4.26678E-03	11.4972
4.26780E-03	11.4577
4.26829E-03	11.4409
4.26863E-03	11.4328
4.26897E-03	11.4307
4.26944E-03	11.4446
4.27047E-03	11.5452
4.27122E-03	11.5673
4.27238E-03	11.3844
4.27299E-03	11.2928
4.27341E-03	11.2539
4.27375E-03	11.2323
4.27409E-03	11.2147
4.27458E-03	11.1933
4.27522E-03	11.1673
4.27568E-03	11.1514
4.27600E-03	11.1443
4.27634E-03	11.1466
4.27668E-03	11.1707
4.27703E-03	11.2374
4.27747E-03	11.4251
4.27841E-03	12.2847
4.27929E-03	12.8322
4.28009E-03	12.2802
4.28107E-03	11.2506
4.28153E-03	10.9821
4.28182E-03	10.8834
4.28213E-03	10.8183
4.28242E-03	10.7773
4.28271E-03	10.7465
4.28310E-03	10.7118
4.28389E-03	10.6492
4.28688E-03	10.3809
4.29017E-03	9.94657
4.29232E-03	9.52165
4.29319E-03	9.29511
4.29384E-03	9.11119
4.29448E-03	8.90597
4.29552E-03	8.47968
4.29630E-03	7.97475
4.29711E-03	7.2496
4.29754E-03	6.91742
4.29779E-03	6.90196
4.29804E-03	7.20065
4.29826E-03	7.89841
4.29849E-03	9.32448
4.29871E-03	11.753
4.29899E-03	16.6129
4.29942E-03	28.6548
4.30010E-03	54.9284
4.30052E-03	67.7136
4.30086E-03	71.3851
4.30118E-03	68.5183
4.30175E-03	52.7379
4.30231E-03	34.782
4.30259E-03	28.1088
4.30288E-03	22.7069
4.30316E-03	19.2227
4.30344E-03	16.9239
4.30375E-03	15.1731
4.30408E-03	13.9239
4.30448E-03	12.8656
4.30482E-03	12.1508
4.30516E-03	11.5869
4.30547E-03	11.3632
4.30578E-03	11.6798
4.30606E-03	12.8329
4.30634E-03	15.0859
4.30665E-03	19.5883
4.30709E-03	29.3679
4.30779E-03	48.3607
4.30816E-03	54.3545
4.30851E-03	54.9776
4.30893E-03	49.3658
4.30966E-03	33.1988
4.31002E-03	26.4209
4.31031E-03	22.5893
4.31057E-03	20.1577
4.31086E-03	18.2791
4.31111E-03	17.2306
4.31142E-03	16.3532
4.31178E-03	15.7052
4.31216E-03	15.2293
4.31251E-03	14.9351
4.31294E-03	14.729
4.31339E-03	14.7249
4.31409E-03	15.1434
4.31575E-03	17.0956
4.31650E-03	17.5577
4.31721E-03	16.406
4.31820E-03	13.6167
4.31862E-03	12.8484
4.31900E-03	12.4599
4.31932E-03	12.28
4.31984E-03	12.179
4.32086E-03	12.0793
4.32155E-03	11.6981
4.32250E-03	10.8235
4.32291E-03	10.4439
4.32330E-03	10.1505
4.32355E-03	10.0828
4.32381E-03	10.2538
4.32405E-03	10.7729
4.32431E-03	11.935
4.32460E-03	14.3962
4.32493E-03	19.003
4.32538E-03	28.677
4.32603E-03	43.725
4.32638E-03	48.4502
4.32677E-03	48.4842
4.32724E-03	42.2039
4.32795E-03	28.4305
4.32834E-03	22.7392
4.32866E-03	19.5777
4.32900E-03	17.4557
4.32938E-03	16.0893
4.32969E-03	15.4591
4.33009E-03	14.8956
4.33060E-03	14.4232
4.33129E-03	13.9755
4.33178E-03	13.7157
4.33217E-03	13.5412
4.33256E-03	13.4028
4.33288E-03	13.3484
4.33326E-03	13.4438
4.33371E-03	13.9005
4.33418E-03	14.9714
4.33516E-03	17.8972
4.33558E-03	18.2967
4.33613E-03	17.4975
4.33693E-03	15.2243
4.33731E-03	14.3647
4.33765E-03	13.8538
4.33796E-03	13.5476
4.33826E-03	13.361
4.33853E-03	13.2516
4.33883E-03	13.1561
4.33918E-03	13.0931
4.33953E-03	13.0622
4.33995E-03	13.066
4.34089E-03	13.3124
4.34188E-03	13.4447
4.34334E-03	12.9329
4.34433E-03	12.5894
4.34488E-03	12.4661
4.34528E-03	12.403
4.34566E-03	12.3595
4.34603E-03	12.3237
4.34641E-03	12.2916
4.34672E-03	12.27
4.34708E-03	12.2551
4.34750E-03	12.2498
4.34821E-03	12.2812
4.34928E-03	12.3165
4.35030E-03	12.1613
4.35094E-03	12.0696
4.35145E-03	12.0603
4.35252E-03	12.1435
4.35335E-03	12.0655
4.35446E-03	11.8041
4.35494E-03	11.7235
4.35528E-03	11.6818
4.35565E-03	11.6422
4.35605E-03	11.605
4.35677E-03	11.5442
4.35919E-03	11.3191
4.36024E-03	11.207
4.36075E-03	11.1571
4.36108E-03	11.1209
4.36149E-03	11.0835
4.36196E-03	11.0682
4.36286E-03	11.135
4.36490E-03	11.3172
4.36577E-03	11.0028
4.36688E-03	9.94334
4.36740E-03	9.41998
4.36777E-03	9.11029
4.36813E-03	8.88723
4.36846E-03	8.93205
4.36872E-03	9.32098
4.36897E-03	10.2012
4.36925E-03	12.1781
4.36951E-03	15.1895
4.36989E-03	22.1266
4.37062E-03	39.9513
4.37104E-03	47.9725
4.37140E-03	49.9106
4.37178E-03	46.6236
4.37253E-03	31.8285
4.37290E-03	24.7496
4.37318E-03	20.7361
4.37347E-03	17.9392
4.37371E-03	16.4732
4.37396E-03	15.7405
4.37425E-03	15.8527
4.37459E-03	17.2867
4.37519E-03	22.9482
4.37587E-03	30.3935
4.37631E-03	32.2052
4.37677E-03	30.3495
4.37756E-03	22.7046
4.37793E-03	19.4919
4.37825E-03	17.513
4.37852E-03	16.374
4.37879E-03	15.5506
4.37910E-03	14.9752
4.37941E-03	14.5914
4.37976E-03	14.3098
4.38028E-03	14.0069
4.38123E-03	13.6422
4.38309E-03	13.1852
4.38541E-03	12.8403
4.38913E-03	12.4693
4.39206E-03	12.2055
4.39295E-03	12.1274
4.39331E-03	12.0825
4.39361E-03	12.0475
4.39392E-03	12.0219
4.39420E-03	12.0156
4.39451E-03	12.0456
4.39489E-03	12.1763
4.39537E-03	12.6256
4.39614E-03	14.0038
4.39685E-03	15.0652
4.39751E-03	14.8404
4.39840E-03	13.4084
4.39888E-03	12.8217
4.39919E-03	12.5712
4.39951E-03	12.4097
4.39976E-03	12.324
4.40003E-03	12.267
4.40029E-03	12.2196
4.40056E-03	12.1969
4.40088E-03	12.1822
4.40120E-03	12.185
4.40161E-03	12.2326
4.40207E-03	12.4009
4.40317E-03	13.0403
4.40392E-03	13.0599
4.40509E-03	12.2767
4.40558E-03	12.0398
4.40593E-03	11.94
4.40621E-03	11.9025
4.40662E-03	11.887
4.40720E-03	11.9083
4.40784E-03	12.0001
4.40840E-03	12.2071
4.40940E-03	12.8401
4.41015E-03	12.9116
4.41125E-03	12.2112
4.41192E-03	11.9611
4.41281E-03	11.9811
4.41400E-03	11.9938
4.41531E-03	11.6672
4.41599E-03	11.5115
4.41640E-03	11.4538
4.41676E-03	11.4188
4.41709E-03	11.3954
4.41741E-03	11.3761
4.41795E-03	11.3477
4.41994E-03	11.248
4.42245E-03	11.0975
4.42306E-03	11.0583
4.42349E-03	11.0333
4.42393E-03	11.0151
4.42440E-03	11.0098
4.42531E-03	11.0254
4.42612E-03	11.0071
4.42690E-03	10.8794
4.42785E-03	10.6554
4.42835E-03	10.5659
4.42879E-03	10.4851
4.42937E-03	10.3864
4.43001E-03	10.2549
4.43058E-03	10.125
4.43103E-03	10.0151
4.43155E-03	9.87329
4.43235E-03	9.6357
4.43354E-03	9.01781
4.43399E-03	8.90911
4.43432E-03	9.29312
4.43469E-03	10.759
4.43496E-03	13.0537
4.43524E-03	16.7847
4.43562E-03	24.3349
4.43627E-03	41.0568
4.43671E-03	49.1773
4.43707E-03	50.9105
4.43756E-03	45.7593
4.43827E-03	31.2523
4.43867E-03	24.5454
4.43899E-03	20.7801
4.43932E-03	18.3119
4.43993E-03	16.1278
4.44063E-03	15.0517
4.44186E-03	13.7046
4.44257E-03	13.1978
4.44317E-03	12.9036
4.44376E-03	12.7141
4.44428E-03	12.5757
4.44518E-03	12.4176
4.44579E-03	12.3261
4.44683E-03	12.2397
4.44762E-03	12.1564
4.44861E-03	12.0235
4.44932E-03	11.9345
4.44978E-03	11.8849
4.45018E-03	11.8477
4.45084E-03	11.8037
4.45239E-03	11.704
4.45356E-03	11.63
4.45527E-03	11.5361
4.45584E-03	11.5119
4.45638E-03	11.4967
4.45734E-03	11.4943
4.45823E-03	11.4758
4.45939E-03	11.3742
4.46005E-03	11.3188
4.46066E-03	11.2805
4.46143E-03	11.2393
4.46237E-03	11.1946
4.46329E-03	11.1585
4.46382E-03	11.1391
4.46415E-03	11.1299
4.46448E-03	11.1267
4.46481E-03	11.1367
4.46515E-03	11.1735
4.46552E-03	11.2714
4.46588E-03	11.4662
4.46691E-03	12.5169
4.46776E-03	13.0815
4.46854E-03	12.5905
4.46967E-03	11.3401
4.47013E-03	11.0662
4.47049E-03	10.9582
4.47086E-03	10.9146
4.47125E-03	10.9309
4.47172E-03	11.0326
4.47307E-03	11.5799
4.47384E-03	11.6572
4.47515E-03	11.0433
4.47582E-03	10.7418
4.47627E-03	10.6236
4.47668E-03	10.5587
4.47706E-03	10.5185
4.47741E-03	10.4911
4.47786E-03	10.461
4.47872E-03	10.4074
4.47970E-03	10.3483
4.48119E-03	10.2621
4.48266E-03	10.171
4.48386E-03	10.0858
4.48527E-03	9.97658
4.48619E-03	9.90917
4.48689E-03	9.86222
4.48730E-03	9.84444
4.48758E-03	9.8545
4.48788E-03	9.92118
4.48816E-03	10.0448
4.48854E-03	10.4224
4.48894E-03	11.1775
4.48986E-03	14.1278
4.49048E-03	15.3554
4.49097E-03	14.8546
4.49198E-03	11.4331
4.49256E-03	10.0254
4.49293E-03	9.55455
4.49322E-03	9.33273
4.49356E-03	9.18276
4.49394E-03	9.08723
4.49432E-03	9.00832
4.49513E-03	8.87141
4.49577E-03	8.77164
4.49622E-03	8.72126
4.49668E-03	8.70661
4.49771E-03	8.79513
4.49844E-03	8.75969
4.49930E-03	8.35435
4.50017E-03	7.83882
4.50062E-03	7.62791
4.50092E-03	7.52908
4.50133E-03	7.46848
4.50174E-03	7.56999
4.50214E-03	7.90582
4.50303E-03	9.34153
4.50366E-03	9.94206
4.50427E-03	9.36804
4.50509E-03	7.6394
4.50594E-03	6.22438
4.50714E-03	4.70897
4.50783E-03	3.84419
4.50849E-03	3.0565
4.50902E-03	2.49952
4.50942E-03	2.30583
4.50967E-03	2.46289
4.50995E-03	3.12797
4.51014E-03	4.10567
4.51034E-03	5.86
4.51055E-03	8.95595
4.51077E-03	13.7887
4.51100E-03	21.2334
4.51124E-03	32.6933
4.51154E-03	52.1902
4.51204E-03	98.0035
4.51266E-03	161.802
4.51311E-03	190.808
4.51344E-03	194.827
4.51385E-03	179.308
4.51446E-03	130.813
4.51492E-03	94.2876
4.51526E-03	72.9563
4.51556E-03	58.9243
4.51584E-03	49.4273
4.51618E-03	41.3344
4.51656E-03	35.3858
4.51705E-03	30.5675
4.51771E-03	26.6315
4.51855E-03	23.5304
4.51983E-03	20.6742
4.52171E-03	18.1994
4.52324E-03	16.9551
4.52571E-03	15.5954
4.52663E-03	15.1935
4.52709E-03	15.0206
4.52749E-03	14.8856
4.52790E-03	14.7777
4.52837E-03	14.7377
4.52943E-03	14.9111
4.53010E-03	14.914
4.53125E-03	14.3523
4.53201E-03	13.9409
4.53269E-03	13.6566
4.53325E-03	13.4589
4.53370E-03	13.3294
4.53436E-03	13.1542
4.53545E-03	12.8752
4.53748E-03	12.3148
4.53817E-03	12.0965
4.53872E-03	11.9105
4.53924E-03	11.7279
4.54037E-03	11.2602
4.54121E-03	10.6604
4.54188E-03	10.1722
4.54218E-03	10.224
4.54245E-03	10.6878
4.54271E-03	11.7635
4.54299E-03	14.014
4.54329E-03	18.0329
4.54369E-03	26.3171
4.54445E-03	46.4113
4.54487E-03	53.5395
4.54519E-03	54.5991
4.54564E-03	49.6765
4.54635E-03	34.8467
4.54673E-03	27.6199
4.54706E-03	23.1759
4.54739E-03	20.2706
4.54766E-03	18.6329
4.54795E-03	17.5191
4.54831E-03	16.6335
4.54866E-03	16.094
4.54915E-03	15.5647
4.54964E-03	15.198
4.55011E-03	14.9426
4.55063E-03	14.7445
4.55171E-03	14.5338
4.55250E-03	14.3056
4.55356E-03	13.8647
4.55412E-03	13.668
4.55456E-03	13.5627
4.55505E-03	13.4653
4.55559E-03	13.3672
4.55684E-03	13.1728
4.55812E-03	12.9933
4.55914E-03	12.8558
4.55973E-03	12.7819
4.56020E-03	12.7375
4.56061E-03	12.7242
4.56108E-03	12.7611
4.56175E-03	12.9456
4.56312E-03	13.3956
4.56394E-03	13.0193
4.56502E-03	12.0018
4.56551E-03	11.6284
4.56582E-03	11.4534
4.56616E-03	11.3226
4.56645E-03	11.3548
4.56677E-03	11.6771
4.56705E-03	12.3928
4.56735E-03	13.8087
4.56773E-03	16.8076
4.56835E-03	24.1935
4.56891E-03	30.1099
4.56934E-03	31.6154
4.56982E-03	29.4161
4.57059E-03	21.9608
4.57098E-03	18.6837
4.57133E-03	16.7278
4.57160E-03	15.6829
4.57191E-03	14.9165
4.57217E-03	14.5316
4.57247E-03	14.2534
4.57288E-03	14.096
4.57374E-03	14.1955
4.57456E-03	14.2816
4.57534E-03	13.8864
4.57628E-03	13.2229
4.57677E-03	13.0246
4.57712E-03	12.9303
4.57747E-03	12.8595
4.57778E-03	12.8102
4.57818E-03	12.7674
4.57889E-03	12.6982
4.58098E-03	12.5155
4.58193E-03	12.4426
4.58240E-03	12.4087
4.58276E-03	12.3867
4.58313E-03	12.3707
4.58363E-03	12.3674
4.58469E-03	12.4236
4.58547E-03	12.4025
4.58669E-03	12.1659
4.58722E-03	12.0703
4.58773E-03	11.998
4.58820E-03	11.9502
4.58919E-03	11.8822
4.58994E-03	11.7951
4.59096E-03	11.6031
4.59162E-03	11.4363
4.59204E-03	11.3057
4.59241E-03	11.2109
4.59274E-03	11.1601
4.59308E-03	11.2269
4.59335E-03	11.462
4.59368E-03	12.1393
4.59408E-03	13.7584
4.59458E-03	17.2849
4.59536E-03	23.5933
4.59579E-03	25.1736
4.59621E-03	24.4612
4.59703E-03	19.2622
4.59744E-03	16.6933
4.59782E-03	15.0515
4.59816E-03	14.1348
4.59848E-03	13.5767
4.59874E-03	13.2942
4.59903E-03	13.0912
4.59931E-03	12.9547
4.59964E-03	12.835
4.60015E-03	12.716
4.60060E-03	12.6558
4.60120E-03	12.6448
4.60262E-03	12.7852
4.60364E-03	12.6984
4.60509E-03	12.2603
4.60567E-03	12.1328
4.60606E-03	12.0783
4.60643E-03	12.0432
4.60690E-03	12.015
4.60794E-03	11.9752
4.60875E-03	11.9227
4.60991E-03	11.8087
4.61053E-03	11.7554
4.61114E-03	11.712
4.61173E-03	11.6732
4.61215E-03	11.6499
4.61246E-03	11.6374
4.61275E-03	11.6354
4.61302E-03	11.6566
4.61334E-03	11.7247
4.61375E-03	11.9448
4.61427E-03	12.4968
4.61528E-03	13.9458
4.61587E-03	14.0505
4.61670E-03	12.8523
4.61727E-03	12.1779
4.61763E-03	12.2896
4.61808E-03	13.3203
4.61872E-03	16.2016
4.61937E-03	19.0232
4.61987E-03	19.4434
4.62046E-03	17.829
4.62115E-03	15.2092
4.62162E-03	14.0533
4.62249E-03	13.1696
4.62324E-03	12.634
4.62419E-03	12.002
4.62466E-03	11.812
4.62500E-03	11.7214
4.62534E-03	11.6573
4.62569E-03	11.605
4.62615E-03	11.5422
4.62698E-03	11.4359
4.62771E-03	11.3456
4.62814E-03	11.2957
4.62850E-03	11.2503
4.62899E-03	11.1963
4.62968E-03	11.133
4.63100E-03	11.0094
4.63139E-03	11.1784
4.63175E-03	11.7142
4.63216E-03	13.0518
4.63266E-03	15.9827
4.63348E-03	21.7676
4.63394E-03	23.1314
4.63439E-03	22.2019
4.63525E-03	17.1177
4.63567E-03	14.9696
4.63607E-03	13.6256
4.63631E-03	13.1021
4.63663E-03	12.6393
4.63697E-03	12.3562
4.63729E-03	12.1827
4.63764E-03	12.0506
4.63809E-03	11.9457
4.63852E-03	11.8581
4.63890E-03	11.8116
4.63928E-03	11.7808
4.63969E-03	11.7868
4.64015E-03	11.8862
4.64067E-03	12.1567
4.64183E-03	13.347
4.64260E-03	13.5889
4.64361E-03	12.4934
4.64432E-03	11.7083
4.64473E-03	11.4877
4.64519E-03	11.3886
4.64613E-03	11.3516
4.64700E-03	11.232
4.64805E-03	11.0175
4.64855E-03	10.9468
4.64900E-03	10.8981
4.64947E-03	10.8546
4.65012E-03	10.7941
4.65267E-03	10.5346
4.65363E-03	10.4109
4.65419E-03	10.3425
4.65464E-03	10.2776
4.65525E-03	10.205
4.65644E-03	10.0537
4.65773E-03	9.73362
4.65896E-03	9.3198
4.65979E-03	8.84808
4.66064E-03	8.1682
4.66106E-03	7.88743
4.66133E-03	7.86201
4.66157E-03	8.09615
4.66183E-03	8.80133
4.66206E-03	10.0883
4.66233E-03	12.6789
4.66262E-03	17.1989
4.66299E-03	25.8532
4.66371E-03	47.7939
4.66412E-03	57.8138
4.66452E-03	61.012
4.66489E-03	57.662
4.66564E-03	40.3432
4.66610E-03	29.9725
4.66642E-03	24.8223
4.66678E-03	20.9051
4.66740E-03	17.347
4.66835E-03	14.9952
4.66890E-03	14.2181
4.66935E-03	13.7656
4.66979E-03	13.4615
4.67017E-03	13.2547
4.67069E-03	13.0229
4.67149E-03	12.75
4.67239E-03	12.506
4.67368E-03	12.2308
4.67470E-03	12.0562
4.67563E-03	11.8965
4.67610E-03	11.839
4.67642E-03	11.8079
4.67678E-03	11.788
4.67729E-03	11.8013
4.67834E-03	11.9722
4.67914E-03	11.9652
4.68026E-03	11.5565
4.68089E-03	11.3415
4.68134E-03	11.2405
4.68167E-03	11.1855
4.68200E-03	11.1399
4.68246E-03	11.0836
4.68328E-03	10.9896
4.68715E-03	10.5261
4.68921E-03	10.2245
4.69078E-03	9.94005
4.69241E-03	9.53061
4.69298E-03	9.33138
4.69338E-03	9.1963
4.69364E-03	9.12176
4.69392E-03	9.09721
4.69417E-03	9.1564
4.69449E-03	9.48454
4.69486E-03	10.4018
4.69521E-03	11.9914
4.69585E-03	16.6617
4.69650E-03	21.4171
4.69697E-03	22.3842
4.69741E-03	20.9101
4.69828E-03	14.8505
4.69871E-03	12.4185
4.69900E-03	11.2629
4.69930E-03	10.4353
4.69956E-03	9.90122
4.69982E-03	9.5147
4.70020E-03	9.10442
