E(MeV)	mcnp/Mn55:1
0.01493813	2.481591866
0.01493908	2.64634729
0.01494003	2.898609722
0.01494097	3.2573975
0.01494192	3.744326236
0.01494287	4.351085596
0.01494382	5.044771299
0.01494476	5.754535
0.01494571	6.408790063
0.01494642	6.799269863
0.01494701	7.030462078
0.01494761	7.161601798
0.014948	7.185972782
0.01494839	7.1612628
0.01494898	7.032694336
0.01494927	6.931477991
0.01495016	6.486226585
0.01495076	6.09669016
0.01495314	4.339625677
0.01495433	3.59795966
0.01495552	3.047989129
0.01495671	2.684122689
0.0149579	2.465963794
0.01495909	2.345263569
0.01496028	2.282012484
0.01496147	2.249348525
0.01496266	2.231803525
0.01496504	2.214614331
0.01496742	2.20560884
0.01497217	2.194767373
0.01497693	2.187279521
0.01498645	2.176664832
0.01500548	2.16073267
0.01502451	2.146544138
0.01510064	2.092987368
0.01525289	1.98906031
0.01555739	1.787231974
0.01593801	1.542951928
0.0160522	1.471556468
0.01609027	1.449117765
0.0161093	1.439508615
0.01612833	1.434367997
0.01613784	1.437963209
0.0161426	1.445299972
0.01614736	1.463250599
0.01614974	1.482032278
0.01615212	1.521623817
0.01615331	1.562106943
0.0161545	1.634154089
0.01615569	1.764908014
0.01615688	1.997885347
0.01615747	2.169399349
0.01615807	2.393340842
0.01615866	2.670775755
0.01615926	3.018922264
0.01615985	3.431842902
0.01616045	3.926050866
0.01616104	4.483079312
0.01616164	5.114104488
0.01616223	5.784294241
0.01616342	7.198474616
0.01616461	8.499713968
0.01616535	9.135637977
0.0161658	9.426426949
0.0161664	9.680182415
0.016167	9.766734012
0.01616752	9.701920421
0.01616807	9.495557245
0.01616893	8.917085904
0.01616988	7.995878248
0.01617216	5.337775769
0.01617292	4.523791744
0.01617368	3.812345595
0.01617444	3.218521709
0.0161752	2.743160658
0.01617596	2.376771078
0.01617672	2.103771923
0.01617748	1.906238311
0.01617824	1.766685773
0.01617976	1.603073362
0.01618128	1.525073104
0.0161828	1.485418367
0.01618584	1.447404874
0.01619193	1.415151564
0.01619801	1.399022044
0.01620409	1.388880384
0.01621626	1.375111543
0.01624059	1.355238165
0.01631358	1.306291571
0.01645956	1.212704829
0.01665421	1.086445199
0.01694618	0.886146949
0.01718948	0.697043716
0.01733547	0.565430925
0.01743279	0.467761643
0.01753012	0.36635799
0.01755445	0.342752015
0.01757878	0.321693742
0.01760311	0.30499011
0.01761527	0.299238832
0.01762744	0.296165222
0.0176396	0.296564901
0.01765177	0.301680587
0.01766393	0.313286353
0.0176761	0.333605444
0.01768218	0.348161352
0.01768826	0.366899978
0.01769434	0.390510545
0.01770043	0.420271189
0.01770651	0.458120904
0.01770955	0.482001128
0.0177126	0.51737263
0.01771412	0.548567103
0.01771564	0.600656135
0.01771716	0.686600539
0.01771868	0.816575014
0.0177202	0.987713128
0.01772248	1.261762976
0.017724	1.389127918
0.01772477	1.420401931
0.017725	1.424759104
0.01772688	1.3766938
0.01772744	1.337972149
0.01772855	1.241379844
0.01772966	1.134891153
0.01773187	0.957285165
0.01773298	0.902252098
0.01773409	0.871205176
0.0177363	0.864012717
0.01773852	0.898994886
0.01774295	1.016673378
0.01774738	1.171198343
0.01775181	1.368290252
0.01775402	1.487515529
0.01775624	1.625174597
0.01775846	1.784492692
0.01776068	1.97010197
0.01776289	2.186913845
0.01776511	2.444730622
0.01776732	2.751599433
0.01776954	3.12435027
0.01777175	3.578853098
0.01777397	4.146705163
0.01777618	4.862851834
0.01777729	5.297148754
0.0177784	5.794300106
0.0177795	6.361494842
0.01778061	7.024828053
0.01778172	7.799460404
0.01778283	8.71050392
0.01778393	9.77890491
0.01778504	11.06298176
0.01778615	12.6016961
0.01778726	14.45185644
0.01778836	16.65586637
0.01778947	19.32096625
0.01779058	22.49178331
0.01779169	26.21326409
0.0177928	30.49440907
0.01779391	35.28720805
0.01779686	49.2892118
0.01779759	52.60234992
0.01779869	57.05194251
0.01779979	60.51492752
0.01780053	62.12231214
0.01780126	63.05171313
0.017802	63.28359145
0.01780273	62.7988546
0.01780346	61.62498793
0.01780419	59.81190789
0.01780529	56.04662326
0.0178064	51.30093344
0.01780903	38.51902179
0.01781078	30.49039299
0.01781194	25.84145696
0.01781253	23.71876739
0.01781369	20.02730434
0.01781486	16.91855474
0.01781603	14.3587417
0.0178172	12.2654215
0.01781836	10.56978651
0.01781953	9.169462184
0.0178207	8.018391768
0.01782187	7.066072019
0.01782303	6.278641408
0.0178242	5.611306002
0.01782537	5.046907142
0.01782654	4.566228737
0.0178277	4.157436302
0.01782887	3.80161084
0.01783004	3.493016591
0.01783121	3.224014554
0.01783354	2.783011166
0.01783588	2.438356789
0.01783821	2.168656706
0.01784055	1.954576233
0.01784288	1.785793617
0.01784522	1.651915908
0.01784755	1.547529437
0.01784988	1.467152457
0.01785221	1.407132051
0.01785455	1.364422492
0.01785688	1.337000463
0.01785922	1.322764385
0.01786389	1.329550686
0.01786856	1.37895914
0.01787323	1.468295109
0.0178779	1.597093039
0.01788257	1.766925
0.01788723	1.980719055
0.0178919	2.244655052
0.01789657	2.56557344
0.01790124	2.953010963
0.01790591	3.419224566
0.01791058	3.979803664
0.01791525	4.654483347
0.01791992	5.468206609
0.01792458	6.450175992
0.01792925	7.644180156
0.01793392	9.097947282
0.01793859	10.87310657
0.01794326	13.04470404
0.01794793	15.7009727
0.0179526	18.93834489
0.01795727	22.85029395
0.01796136	26.8909288
0.01796545	31.52016712
0.01796954	36.6743016
0.01797772	47.67662916
0.01798181	52.77581733
0.0179859	56.96885422
0.01799	59.79785221
0.01799409	60.96072811
0.01799818	60.43552929
0.01800227	58.43627111
0.01800636	55.33724758
0.01801863	43.58260739
0.01802273	39.76829071
0.01802888	34.60032188
0.01803504	30.16991306
0.0180412	26.45932813
0.01804736	23.37526923
0.01805351	20.81606121
0.01805967	18.67718698
0.01806583	16.88202805
0.01807199	15.3648571
0.01807814	14.07522493
0.0180843	12.96743068
0.01809046	12.01075712
0.01810277	10.45245272
0.01810893	9.811886595
0.01812125	8.745791816
0.01813356	7.894605461
0.01814588	7.196717866
0.01815819	6.62140581
0.01817051	6.140002591
0.01818282	5.733106912
0.01819514	5.385076553
0.01821978	4.824016969
0.01823209	4.595735129
0.01826904	4.059455557
0.01829367	3.78899777
0.01831831	3.569137631
0.01834294	3.38832372
0.0183922	3.112409626
0.01841684	3.00712404
0.0184661	2.84308003
0.01851537	2.726372299
0.01856463	2.645903554
0.0186139	2.593969856
0.01868779	2.560629301
0.01872474	2.562921153
0.01876169	2.586498738
0.018774	2.608292968
0.01878632	2.664044926
0.0187894	2.694865801
0.01879248	2.745524095
0.01879556	2.846592011
0.0187971	2.946790971
0.01879864	3.125366187
0.01879941	3.265104989
0.01880018	3.455164184
0.01880095	3.711769112
0.01880172	4.053622484
0.01880249	4.500659119
0.01880326	5.071891062
0.01880403	5.782323975
0.0188048	6.63915001
0.01880557	7.637698427
0.01880634	8.757884906
0.01880749	10.57101478
0.01880922	13.19793753
0.01881038	14.51442038
0.01881109	15.01917336
0.018812	15.26118446
0.01881291	15.02454772
0.0188138	14.35710221
0.01881487	13.09163768
0.01881579	11.73571442
0.01881732	9.307606023
0.01881855	7.50159538
0.01881916	6.716761964
0.01881977	6.020523213
0.01882039	5.407112552
0.018821	4.894553412
0.01882161	4.466610457
0.01882222	4.115156803
0.01882284	3.826516373
0.01882345	3.599920896
0.01882406	3.420555935
0.01882529	3.167628479
0.01882651	3.014226117
0.01882774	2.91806615
0.01883019	2.813963133
0.01883265	2.760565094
0.01883755	2.70747991
0.01884245	2.682414029
0.01885226	2.663484889
0.01887187	2.664179766
0.01891109	2.702154904
0.01895031	2.7576355
0.01900915	2.863403955
0.01908759	3.043779631
0.0191072	3.096293894
0.0191121	3.110389517
0.01911455	3.118948851
0.01911701	3.132141634
0.01911946	3.156126551
0.01912191	3.195111351
0.01912497	3.248989363
0.0191262	3.262571448
0.019127	3.266880478
0.01912744	3.267601813
0.01912878	3.262937882
0.01913146	3.233256741
0.0191336	3.208333261
0.01913575	3.193919263
0.01913789	3.190283979
0.01914003	3.192977068
0.01914432	3.20455898
0.01916147	3.258239774
0.01926435	3.6396465
0.01933294	3.955597229
0.01940153	4.330261416
0.01947012	4.773579639
0.01953871	5.297883674
0.0196073	5.918470709
0.01967589	6.654349377
0.01974448	7.529199094
0.01981307	8.5725918
0.01988166	9.821525639
0.01995025	11.32230376
0.02001884	13.13273817
0.02008743	15.32124744
0.02015602	17.97649936
0.02019031	19.5123626
0.02019888	19.92385935
0.02020746	20.35546529
0.0202096	20.47590082
0.02021174	20.62413721
0.02021388	20.84975852
0.02021495	21.01972595
0.02021603	21.24973238
0.0202171	21.54877576
0.02021817	21.92503558
0.02021924	22.37245066
0.02022192	23.61285099
0.02022326	24.11340086
0.02022407	24.31623194
0.020225	24.43183221
0.02022632	24.36909791
0.02022725	24.18106292
0.02022787	24.00457576
0.02022911	23.57645425
0.02023036	23.11744842
0.0202316	22.70823044
0.02023285	22.38673564
0.02023409	22.17117906
0.02023534	22.04810847
0.02023658	21.99823881
0.02023782	21.9975233
0.02024031	22.07464881
0.02024529	22.32222461
0.02025026	22.59122873
0.0202652	23.43823014
0.02030502	25.886993
0.02034483	28.61646094
0.02038465	31.650913
0.02046201	38.42950374
0.0204749	39.66319803
0.02048135	40.30825241
0.02048457	40.64228884
0.02048739	40.93250471
0.020488	40.99398653
0.02048885	41.07873323
0.02049868	42.05570899
0.0205085	43.12202637
0.02065592	59.37509832
0.02073978	67.80523722
0.02078171	71.04843597
0.02080267	72.32956216
0.02080791	72.61615993
0.02081053	72.78040704
0.02081184	72.88710734
0.02081315	73.02829025
0.02081446	73.22338451
0.02081577	73.49232214
0.02081708	73.84726227
0.02081839	74.2816699
0.02082101	75.22518397
0.02082199	75.51532555
0.02082298	75.7242967
0.02082373	75.8121575
0.020824	75.82765837
0.02082446	75.83408562
0.02082565	75.73872484
0.02082694	75.48356761
0.02082954	74.75907254
0.02083127	74.33442092
0.02083299	74.05305777
0.02083472	73.90835946
0.02083645	73.86132361
0.02083818	73.86858532
0.02084163	73.94112405
0.02084509	74.02683711
0.020852	74.17947619
0.0208666	74.3891744
0.02091041	74.19341085
0.02096883	72.06385355
0.02102725	68.20509624
0.02108567	63.22059666
0.02120251	52.13119396
0.02126093	46.79988998
0.02131935	41.88162347
0.02138231	37.12262546
0.02144527	32.93115652
0.02150823	29.27097468
0.0215712	26.08548286
0.02163416	23.31466032
0.02169713	20.89908069
0.02176009	18.78674331
0.02182306	16.93098902
0.02188602	15.29310784
0.02194899	13.83934212
0.02201195	12.54220668
0.02207492	11.3778316
0.02213788	10.32690415
0.02226381	8.500472226
0.02227955	8.293444567
0.02229529	8.091727129
0.02230316	7.99285562
0.02231103	7.897278417
0.02231299	7.877859801
0.02231496	7.866983025
0.02231693	7.874828649
0.0223189	7.914336245
0.02232087	7.992278306
0.02232382	8.144923181
0.0223253	8.199719356
0.02232628	8.214515584
0.022327	8.211852632
0.02232909	8.138136813
0.02233097	8.009562404
0.02233223	7.911544896
0.02233474	7.737960298
0.02233725	7.623773634
0.0223385	7.586932771
0.02233975	7.559008525
0.02234226	7.517962934
0.02234728	7.454248009
0.02236734	7.217348367
0.02248773	5.913431415
0.02254792	5.323279861
0.02258805	4.953236667
0.02260812	4.78151073
0.02261815	4.707004619
0.02262316	4.679010118
0.02262818	4.669773499
0.02263068	4.685863647
0.02263319	4.751416892
0.02263444	4.829796273
0.0226357	4.970542789
0.02263695	5.209489101
0.02263821	5.601453049
0.02263946	6.19691814
0.02264072	7.05424707
0.02264197	8.177120966
0.02264385	10.27214156
0.02264542	12.10750078
0.02264699	13.59594108
0.02264793	14.1497585
0.022649	14.37517512
0.02264965	14.2862953
0.02265027	14.04575658
0.02265122	13.41022626
0.02265227	12.4083841
0.02265354	10.94773669
0.02265481	9.428018949
0.02265565	8.484131257
0.0226565	7.625046473
0.02265734	6.892663802
0.02265818	6.283568247
0.02265902	5.793820085
0.02265987	5.407771151
0.02266071	5.118371457
0.02266156	4.900967067
0.02266325	4.628891258
0.02266493	4.485993384
0.02266662	4.405488427
0.02267	4.317580024
0.02267675	4.217311117
0.02269025	4.076544772
0.02271725	3.841052664
0.02274425	3.621031389
0.02281175	3.10343211
0.02286576	2.718225534
0.02291976	2.361690036
0.02297376	2.040827355
0.02302776	1.766975372
0.02305476	1.653422179
0.02308177	1.560625116
0.02310877	1.492819052
0.02313577	1.455989734
0.02316277	1.457986107
0.02318977	1.507878753
0.02320327	1.554696707
0.02321677	1.620098544
0.02323027	1.705534644
0.02324377	1.813774507
0.02325727	1.948030485
0.02327077	2.112034382
0.02328427	2.310132476
0.02329778	2.547579288
0.02331128	2.829949809
0.02332478	3.164343626
0.02333828	3.558892313
0.02335178	4.023148638
0.02336528	4.568343886
0.02337878	5.207690047
0.02339228	5.956734122
0.02340579	6.834422746
0.02341929	7.860876428
0.02343279	9.06170177
0.02344629	10.46588793
0.02345979	12.10674876
0.02347329	14.02200881
0.02348679	16.25347472
0.02350029	18.84602328
0.0235138	21.858704
0.02353182	26.58031731
0.02354985	32.16387325
0.02356787	38.63139717
0.02360392	53.38963315
0.02362195	60.81211275
0.02363997	67.40411821
0.023658	72.42643405
0.02367602	75.3488198
0.02369405	76.01164147
0.02371207	74.63162936
0.0237301	71.65655101
0.02376615	63.23136636
0.0238022	54.19320825
0.02382135	49.74011909
0.02385965	42.00095475
0.0238788	38.72337106
0.0239171	33.21318715
0.0239554	28.85174513
0.02397455	27.01599344
0.02401285	23.89266941
0.024032	22.56455255
0.0240703	20.26545821
0.0241086	18.35087167
0.0241469	16.74077353
0.0241852	15.3703552
0.0242235	14.19099045
0.0243001	12.26435288
0.02432882	11.65990703
0.02435755	11.11224103
0.02438148	10.71293505
0.02438627	10.64814909
0.02439106	10.59816414
0.02439585	10.58616256
0.02439824	10.62513456
0.02440064	10.76236481
0.02440303	11.15122346
0.02440423	11.53074947
0.02440543	12.09874761
0.02440662	12.89637913
0.02440782	13.96899011
0.02440902	15.30732726
0.02441291	20.38083969
0.02441426	21.65997583
0.02441501	22.09407604
0.024416	22.30337949
0.02441686	22.13261653
0.02441777	21.60991031
0.02441888	20.56624376
0.02441983	19.41380348
0.02442268	15.5335604
0.02442331	14.75057075
0.02442458	13.37400791
0.02442584	12.30684216
0.02442711	11.5200365
0.02442837	10.9789388
0.02442964	10.61520782
0.02443217	10.22288467
0.0244347	10.04182258
0.02443723	9.937223855
0.02444229	9.799287125
0.02444735	9.694210973
0.0244676	9.363792136
0.02449797	8.942154025
0.02453846	8.436899118
0.02465993	7.161385943
0.02474092	6.455713114
0.0248219	5.833794203
0.02498387	4.773665603
0.02514584	3.882337751
0.02522683	3.480579569
0.0253888	2.739822125
0.02559126	1.900581882
0.02563175	1.742873499
0.02567224	1.589432299
0.02569249	1.51706644
0.02569502	1.509870513
0.02569755	1.506791159
0.02569881	1.509248575
0.02570008	1.517017664
0.02570134	1.53289299
0.02570261	1.560626884
0.02570514	1.662955638
0.02570767	1.825853648
0.0257102	1.993589023
0.02571178	2.057210178
0.02571287	2.069236675
0.025713	2.068731034
0.02571554	1.980026794
0.02571937	1.692889192
0.02572089	1.589860111
0.02572242	1.510378678
0.02572395	1.455535136
0.02572548	1.420562333
0.025727	1.399262716
0.02572853	1.385886617
0.02573159	1.369734932
0.0257377	1.346621252
0.02576214	1.260708391
0.02582324	1.065025431
0.02583546	1.0331899
0.02584768	1.007918702
0.0258599	0.994885232
0.02586601	0.997734251
0.02587212	1.013373204
0.02587823	1.052096138
0.02588128	1.087528541
0.02588434	1.142539898
0.02588739	1.23081415
0.02588892	1.296404532
0.02589045	1.385363275
0.02589197	1.509375856
0.0258935	1.691080995
0.02589503	1.964119271
0.02589579	2.149167621
0.02589656	2.381139191
0.02589732	2.663782265
0.02589808	3.010512657
0.02589884	3.432621085
0.02589961	3.948572501
0.02590037	4.555060552
0.02590114	5.275788982
0.0259019	6.09565128
0.02590267	7.034219031
0.0259042	9.176730783
0.02590573	11.52895916
0.02590764	14.29082024
0.02590879	15.57577906
0.02591016	16.48880972
0.025911	16.64997222
0.02591155	16.58188391
0.02591293	15.82760322
0.02591367	15.11634869
0.02591437	14.28470299
0.02591977	6.476114123
0.02592071	5.414179085
0.02592164	4.525034815
0.02592258	3.784055094
0.02592352	3.187015362
0.02592446	2.714256863
0.0259254	2.344535722
0.02592634	2.057453565
0.02592728	1.834916568
0.02592822	1.66178785
0.02593009	1.419122465
0.02593197	1.260641425
0.02593385	1.15111163
0.02593573	1.070873315
0.02593948	0.960574317
0.02594324	0.887234804
0.02594699	0.83483636
0.02595075	0.795049238
0.02595826	0.73711552
0.02596577	0.694975445
0.02597328	0.662264987
0.02598829	0.611505152
0.02600331	0.571935225
0.02601833	0.540217603
0.02603335	0.514947699
0.02604836	0.495858841
0.02606338	0.483211556
0.0260784	0.477671177
0.02609342	0.480191362
0.02610844	0.492028202
0.02612346	0.514779118
0.02613848	0.550453076
0.0261535	0.601573486
0.02616851	0.671273831
0.02618353	0.763690015
0.02619855	0.882885769
0.02620606	0.954469839
0.02621357	1.036376313
0.02622107	1.128980293
0.02622858	1.233794395
0.02623609	1.352241356
0.0262436	1.486106293
0.02625111	1.637461494
0.02625862	1.808721298
0.02626613	2.002707761
0.02627364	2.222729249
0.02628114	2.472332233
0.02628865	2.756775958
0.02629616	3.081188962
0.02630367	3.452040578
0.02631118	3.877030589
0.02631869	4.36534303
0.0263262	4.927945215
0.02633371	5.577934135
0.02634122	6.330925009
0.02634873	7.205462666
0.02635624	8.223410985
0.02636375	9.410230785
0.02637126	10.79498139
0.02637877	12.40976571
0.02638628	14.28842971
0.02639379	16.46477662
0.02640206	19.23101051
0.02641034	22.39231913
0.02641861	25.9064651
0.02643516	33.42354457
0.02644344	36.90525372
0.02645172	39.74419372
0.02646	41.60671444
0.02646827	42.29653589
0.02647655	41.81491594
0.02648482	40.34474474
0.0264931	38.164434
0.02651793	30.31246213
0.02652621	27.86467655
0.0265416	23.95201236
0.02654929	22.32559658
0.02655699	20.9194756
0.02657238	18.64021581
0.02658778	16.95674003
0.02660317	15.77282467
0.02661857	14.991967
0.02663396	14.54584651
0.02664936	14.38539159
0.02666475	14.47844277
0.02668014	14.80476735
0.02669553	15.35368914
0.02671093	16.12234256
0.02672632	17.11195501
0.02674172	18.33033385
0.02675711	19.7854979
0.02677251	21.50318485
0.02679882	25.03825796
0.02682513	29.36171221
0.02685144	34.47113329
0.02690406	46.41798637
0.02693037	52.52308549
0.02695668	57.96332899
0.026983	62.12490124
0.02700931	64.55428275
0.02703562	65.10722186
0.02706193	63.95872066
0.02708824	61.48565946
0.02714086	54.45461266
0.02719349	46.89263625
0.02722665	42.50408214
0.02725982	38.56393379
0.02729298	35.0922565
0.02732615	32.05798443
0.02735931	29.41579491
0.02739248	27.11289522
0.02745881	23.33907156
0.02749197	21.78750509
0.0275583	19.19571324
0.02759147	18.10694057
0.0276578	16.25338601
0.02772413	14.7366942
0.02779046	13.47352484
0.02785679	12.40839498
0.02792312	11.4986215
0.02805578	10.02620354
0.02820502	8.757543939
0.02822161	8.635972987
0.0282299	8.576821022
0.02823404	8.54785888
0.02823819	8.521795274
0.02824026	8.513961994
0.02824233	8.516060295
0.0282444	8.536900304
0.02824648	8.585916237
0.02825063	8.759013628
0.0282527	8.837272513
0.028254	8.862135126
0.028255	8.863527466
0.02825805	8.771183571
0.02826089	8.608492251
0.02826279	8.503481097
0.02826468	8.421652045
0.02826657	8.365097073
0.02826846	8.328519195
0.02827036	8.304377995
0.02827225	8.286925667
0.02827414	8.272407116
0.02827793	8.246069277
0.02828551	8.195378267
0.02831581	8.000896103
0.02849759	6.993403593
0.02858848	6.571154553
0.02864907	6.315336006
0.02867937	6.197334031
0.02870209	6.121830185
0.02870967	6.106704177
0.02871724	6.111917924
0.02872103	6.143742169
0.02872292	6.185832645
0.02872482	6.271953069
0.02872671	6.44386145
0.0287286	6.770311052
0.02873049	7.337943297
0.02873239	8.222722153
0.02873333	8.779478827
0.02873523	10.07852193
0.02873712	11.40025563
0.02873902	12.42482349
0.02874061	12.81561334
0.028741	12.83154425
0.02874203	12.71701579
0.02874317	12.34055931
0.02874507	11.2628889
0.02874735	9.640895512
0.02874812	9.10653204
0.02874964	8.164677144
0.02875116	7.421668381
0.02875268	6.885594974
0.02875421	6.524633577
0.02875573	6.298150581
0.02875725	6.15973669
0.0287603	6.022471151
0.02876335	5.961832168
0.0287664	5.925762766
0.02877249	5.877848898
0.02879078	5.786855945
0.02883954	5.605048132
0.02898582	5.134842158
0.0291321	4.720643026
0.02932714	4.231222614
0.02952218	3.795506104
0.02981474	3.207251082
0.03000978	2.828235229
0.0301073	2.623889806
0.03013168	2.568607798
0.03015606	2.511201069
0.03020482	2.394674812
0.03023529	2.350483347
0.03024748	2.370298001
0.03025358	2.402805819
0.03026272	2.509906303
0.03026577	2.57304407
0.03026881	2.658173529
0.03027186	2.774360613
0.03027491	2.934247101
0.03027796	3.158108045
0.03027948	3.303062569
0.030281	3.477488875
0.03028252	3.688817522
0.03028405	3.948566111
0.03028557	4.265958893
0.0302871	4.661714986
0.03028862	5.15177778
0.03029015	5.76950773
0.03029167	6.539441054
0.03029319	7.502802936
0.03029471	8.699786874
0.03029624	10.17841168
0.03029776	11.94537392
0.03029852	12.94236363
0.03030005	15.16467941
0.03030234	18.90009561
0.03030425	22.12813691
0.03030568	24.39274892
0.03030712	26.35577992
0.03030808	27.40784129
0.03031	28.72570557
0.03031095	28.94473344
0.03031191	28.86605862
0.03031287	28.4962223
0.03031383	27.85824886
0.03031574	25.93147067
0.0303167	24.71862575
0.03032026	19.66936501
0.03032156	17.86854002
0.03032416	14.67020203
0.03032546	13.31717789
0.03032676	12.13146145
0.03032806	11.1027375
0.03032936	10.21555467
0.03033066	9.452430204
0.03033196	8.795941362
0.03033456	7.740202889
0.03033586	7.314459158
0.03033847	6.613218434
0.03034107	6.068499594
0.03034367	5.634489334
0.03034627	5.282108306
0.03035147	4.747989895
0.03035407	4.541899722
0.03035928	4.212490853
0.03036188	4.079699996
0.03036968	3.767303031
0.03038009	3.479001099
0.03039569	3.198106022
0.0304113	3.013649429
0.03044252	2.778543984
0.03046333	2.672044846
0.03050496	2.516512166
0.0305674	2.350063503
0.03069227	2.107767398
0.03098365	1.679296301
0.03131664	1.267786239
0.03156639	0.990832097
0.03160801	0.948008342
0.03161841	0.938401594
0.03162361	0.933988184
0.03162882	0.931359392
0.03163142	0.933774457
0.03163402	0.946468067
0.03163532	0.9615606
0.03163662	0.986853162
0.03163923	1.085852374
0.03164183	1.271890957
0.03164443	1.534644006
0.03164768	1.840026913
0.03164947	1.915970678
0.03165	1.919804291
0.03165067	1.911798453
0.0316516	1.877623479
0.03165408	1.680724651
0.0316578	1.287834543
0.03166028	1.090953209
0.03166276	0.9761183
0.03166524	0.921545895
0.03166772	0.898821776
0.03167021	0.889199926
0.03167517	0.880443378
0.03168014	0.874257842
0.03169007	0.863290789
0.03170992	0.843764855
0.0317124	0.842894036
0.03171488	0.845471929
0.03171736	0.856590842
0.03171985	0.884139318
0.03172233	0.933703266
0.03172481	1.000096945
0.03172729	1.061560067
0.03172884	1.084149069
0.03173	1.088871496
0.03173361	1.035562396
0.03173474	1.004254718
0.03173927	0.881939887
0.03174153	0.84441944
0.03174379	0.823218884
0.03174605	0.81244372
0.03174832	0.806863295
0.03175284	0.800773148
0.03175737	0.795976572
0.03176642	0.786768369
0.03180263	0.751299469
0.03201986	0.553311895
0.03216468	0.435720723
0.03223709	0.382760704
0.03227329	0.361229302
0.03228234	0.360176643
0.03228686	0.364168489
0.03228912	0.370905243
0.03229139	0.388390416
0.03229365	0.433772349
0.03229591	0.544091626
0.03229817	0.781063678
0.0322993	0.969854158
0.03230044	1.217411033
0.03230157	1.520921791
0.0323027	1.876431096
0.03230383	2.269012395
0.03230497	2.677992567
0.03230666	3.237361823
0.03230807	3.585496783
0.03230921	3.744320433
0.03231	3.7784692
0.03231156	3.657129175
0.0323122	3.539624205
0.03231391	3.075056509
0.03231733	1.882388205
0.03231903	1.3658757
0.03232074	0.971108184
0.03232245	0.703164951
0.03232416	0.538184286
0.03232586	0.444870805
0.03232757	0.3943855
0.03232928	0.367809789
0.03233099	0.353342908
0.03233441	0.338936175
0.03233783	0.331113501
0.0323515	0.313734972
0.0323925	0.284136082
0.03239933	0.281054263
0.03240275	0.283758891
0.03240446	0.290044297
0.03240617	0.303841654
0.03240787	0.329973038
0.03240958	0.374358285
0.032413	0.528857919
0.03241642	0.726639845
0.03241855	0.810833156
0.03241973	0.828362395
0.03242	0.828965386
0.0324219	0.797394569
0.03242539	0.620697641
0.03242714	0.516333793
0.03243063	0.358716198
0.03243238	0.313690512
0.03243413	0.286829485
0.03243587	0.272195772
0.03243762	0.264540585
0.03244112	0.258206086
0.03244811	0.253004211
0.03247607	0.237663364
0.03253198	0.211214876
0.03258789	0.188824636
0.03264381	0.170686497
0.03269972	0.157193637
0.03275564	0.148763327
0.03278359	0.146614294
0.03281155	0.146019008
0.03283951	0.147011935
0.03286747	0.149688546
0.03289542	0.154152634
0.03292338	0.160525787
0.03295133	0.168938517
0.03297929	0.17955477
0.03300724	0.192557575
0.0330352	0.20819669
0.03306316	0.226788587
0.03309112	0.248792546
0.03311907	0.274916177
0.03314703	0.306423185
0.03317499	0.345419918
0.03318897	0.369144927
0.03320295	0.397473381
0.03321692	0.432378069
0.0332309	0.477295971
0.03323789	0.505701113
0.03324488	0.540575411
0.03325187	0.584382486
0.03325886	0.641415195
0.03326585	0.718834132
0.03326934	0.768648631
0.03327284	0.829306522
0.03327633	0.904520936
0.03327983	1.000691296
0.03328332	1.126091528
0.03328682	1.295689196
0.03328856	1.40342037
0.03329031	1.533339342
0.03329206	1.691431101
0.03329381	1.886887812
0.03329555	2.131200484
0.0332973	2.445795475
0.03329905	2.856068284
0.0333008	3.399097448
0.03330167	3.733218219
0.03330254	4.119243404
0.03330341	4.564854856
0.03330429	5.084346682
0.03330516	5.673846582
0.03330604	6.354271967
0.03330691	7.116008487
0.03330779	7.980201212
0.03330866	8.927557319
0.03330953	9.963535208
0.03331128	12.27404528
0.03331543	17.99659741
0.03331608	18.7510043
0.03331706	19.726874
0.03331804	20.46547187
0.03331869	20.80488925
0.03332	21.08906223
0.0333213	20.82549878
0.03332195	20.49603543
0.03332293	19.77173174
0.03332391	18.80901134
0.03332456	18.06257063
0.03332647	15.53855269
0.03332836	12.86212848
0.03332962	11.14460719
0.0333315	8.846049038
0.03333213	8.165044933
0.03333276	7.532284196
0.03333402	6.411388804
0.03333528	5.474541988
0.03333653	4.708771894
0.03333779	4.078913492
0.03333905	3.567870282
0.03334031	3.153420518
0.03334157	2.816226148
0.03334283	2.540234462
0.03334409	2.312549949
0.03334535	2.123037933
0.03334786	1.829878181
0.03335038	1.614870306
0.03335289	1.453760477
0.03335541	1.329166254
0.03335792	1.231762942
0.03336044	1.153781466
0.03336548	1.03914806
0.03337051	0.961063914
0.03337554	0.906387418
0.03338057	0.867797368
0.03338561	0.840615258
0.03339568	0.808003953
0.03340575	0.793331562
0.03341581	0.790232798
0.03342588	0.795089756
0.03344602	0.81873858
0.03346615	0.854111484
0.03348629	0.897943017
0.03352655	1.002630426
0.03356682	1.125771294
0.03360709	1.266131307
0.03364736	1.423861324
0.03368762	1.59983687
0.03372789	1.795498056
0.03376816	2.012464791
0.03380843	2.252664242
0.03384869	2.518211853
0.03388896	2.81168902
0.03392923	3.135766522
0.0339695	3.493486658
0.03400976	3.888127528
0.03405003	4.323636398
0.0340903	4.804080028
0.03413057	5.334067326
0.03417083	5.918546389
0.0342111	6.563440036
0.03425137	7.274820292
0.03429164	8.062030193
0.03437217	9.884782273
