E(MeV)	Sr-86
1.05321E-02	2.86778E+00
1.05339E-02	2.85826E+00
1.05351E-02	2.85184E+00
1.05363E-02	2.84543E+00
1.05376E-02	2.83904E+00
1.05385E-02	2.83426E+00
1.05394E-02	2.82950E+00
1.05403E-02	2.82476E+00
1.05412E-02	2.82005E+00
1.05418E-02	2.81692E+00
1.05424E-02	2.81382E+00
1.05430E-02	2.81089E+00
1.05434E-02	2.80871E+00
1.05438E-02	2.80655E+00
1.05443E-02	2.80442E+00
1.05446E-02	2.80302E+00
1.05449E-02	2.80165E+00
1.05451E-02	2.80030E+00
1.05454E-02	2.79932E+00
1.05456E-02	2.79837E+00
1.05458E-02	2.79745E+00
1.05460E-02	2.79657E+00
1.05462E-02	2.79602E+00
1.05463E-02	2.79549E+00
1.05464E-02	2.79500E+00
1.05466E-02	2.79455E+00
1.05467E-02	2.79415E+00
1.05469E-02	2.79380E+00
1.05470E-02	2.79358E+00
1.05471E-02	2.79339E+00
1.05472E-02	2.79324E+00
1.05473E-02	2.79316E+00
1.05475E-02	2.79315E+00
1.05476E-02	2.79322E+00
1.05477E-02	2.79339E+00
1.05478E-02	2.79365E+00
1.05479E-02	2.79389E+00
1.05480E-02	2.79418E+00
1.05481E-02	2.79454E+00
1.05482E-02	2.79544E+00
1.05483E-02	2.79599E+00
1.05484E-02	2.79663E+00
1.05485E-02	2.79735E+00
1.05486E-02	2.79907E+00
1.05487E-02	2.80008E+00
1.05488E-02	2.80120E+00
1.05489E-02	2.80244E+00
1.05490E-02	2.80530E+00
1.05491E-02	2.80693E+00
1.05492E-02	2.80872E+00
1.05493E-02	2.81066E+00
1.05494E-02	2.81414E+00
1.05495E-02	2.81793E+00
1.05496E-02	2.82088E+00
1.05497E-02	2.82469E+00
1.05498E-02	2.82882E+00
1.05499E-02	2.83328E+00
1.05500E-02	2.83809E+00
1.05501E-02	2.84327E+00
1.05502E-02	2.84884E+00
1.05503E-02	2.85481E+00
1.05504E-02	2.86121E+00
1.05505E-02	2.87049E+00
1.05506E-02	2.88401E+00
1.05507E-02	2.89280E+00
1.05508E-02	2.90212E+00
1.05510E-02	2.91708E+00
1.05511E-02	2.93327E+00
1.05513E-02	2.95073E+00
1.05514E-02	2.96951E+00
1.05516E-02	2.98961E+00
1.05517E-02	3.01103E+00
1.05518E-02	3.03379E+00
1.05520E-02	3.05788E+00
1.05521E-02	3.08325E+00
1.05523E-02	3.11601E+00
1.05525E-02	3.15776E+00
1.05528E-02	3.20867E+00
1.05530E-02	3.27274E+00
1.05539E-02	3.46450E+00
1.05542E-02	3.54083E+00
1.05545E-02	3.59674E+00
1.05547E-02	3.63512E+00
1.05549E-02	3.66532E+00
1.05551E-02	3.69596E+00
1.05553E-02	3.71391E+00
1.05555E-02	3.73546E+00
1.05558E-02	3.74550E+00
1.05560E-02	3.74795E+00
1.05562E-02	3.74300E+00
1.05564E-02	3.73039E+00
1.05566E-02	3.71349E+00
1.05568E-02	3.69597E+00
1.05569E-02	3.67750E+00
1.05570E-02	3.66838E+00
1.05573E-02	3.62762E+00
1.05575E-02	3.58624E+00
1.05577E-02	3.52993E+00
1.05581E-02	3.45576E+00
1.05590E-02	3.22840E+00
1.05593E-02	3.16763E+00
1.05595E-02	3.11491E+00
1.05597E-02	3.07484E+00
1.05599E-02	3.03683E+00
1.05601E-02	3.00107E+00
1.05602E-02	2.97852E+00
1.05604E-02	2.95702E+00
1.05605E-02	2.93039E+00
1.05606E-02	2.91728E+00
1.05607E-02	2.91275E+00
1.05608E-02	2.89677E+00
1.05609E-02	2.88168E+00
1.05610E-02	2.86747E+00
1.05611E-02	2.85412E+00
1.05613E-02	2.84160E+00
1.05614E-02	2.82988E+00
1.05615E-02	2.81894E+00
1.05616E-02	2.80872E+00
1.05617E-02	2.79922E+00
1.05618E-02	2.79122E+00
1.05619E-02	2.78415E+00
1.05620E-02	2.77751E+00
1.05622E-02	2.77128E+00
1.05623E-02	2.76544E+00
1.05624E-02	2.75998E+00
1.05625E-02	2.75486E+00
1.05626E-02	2.75006E+00
1.05627E-02	2.74558E+00
1.05628E-02	2.74137E+00
1.05629E-02	2.73743E+00
1.05630E-02	2.73374E+00
1.05631E-02	2.73028E+00
1.05632E-02	2.72704E+00
1.05633E-02	2.72440E+00
1.05634E-02	2.72202E+00
1.05635E-02	2.71980E+00
1.05636E-02	2.71774E+00
1.05637E-02	2.71582E+00
1.05638E-02	2.71403E+00
1.05639E-02	2.71236E+00
1.05640E-02	2.71131E+00
1.05641E-02	2.70978E+00
1.05642E-02	2.70835E+00
1.05643E-02	2.70701E+00
1.05644E-02	2.70575E+00
1.05645E-02	2.70456E+00
1.05646E-02	2.70343E+00
1.05647E-02	2.70236E+00
1.05648E-02	2.70135E+00
1.05649E-02	2.70038E+00
1.05650E-02	2.69945E+00
1.05651E-02	2.69857E+00
1.05653E-02	2.69730E+00
1.05654E-02	2.69609E+00
1.05656E-02	2.69494E+00
1.05657E-02	2.69384E+00
1.05659E-02	2.69277E+00
1.05660E-02	2.69174E+00
1.05663E-02	2.69041E+00
1.05665E-02	2.68911E+00
1.05667E-02	2.68785E+00
1.05669E-02	2.68661E+00
1.05672E-02	2.68479E+00
1.05675E-02	2.68283E+00
1.05679E-02	2.68080E+00
1.05683E-02	2.67880E+00
1.05687E-02	2.67616E+00
1.05692E-02	2.67355E+00
1.05697E-02	2.67096E+00
1.05704E-02	2.66710E+00
1.05711E-02	2.66326E+00
1.05719E-02	2.65945E+00
1.05726E-02	2.65565E+00
1.05736E-02	2.65061E+00
1.05745E-02	2.64559E+00
1.05755E-02	2.64029E+00
1.05771E-02	2.63194E+00
1.05788E-02	2.62360E+00
1.05804E-02	2.61528E+00
1.05825E-02	2.60421E+00
1.05847E-02	2.59315E+00
1.05879E-02	2.57659E+00
1.05911E-02	2.56005E+00
1.05948E-02	2.54094E+00
1.05964E-02	2.53278E+00
1.06001E-02	2.51441E+00
1.06054E-02	2.48819E+00
1.06145E-02	2.44362E+00
1.06155E-02	2.43838E+00
1.06243E-02	2.39515E+00
1.06330E-02	2.35193E+00
1.06436E-02	2.29955E+00
1.06532E-02	2.25243E+00
1.06627E-02	2.20532E+00
1.06723E-02	2.15823E+00
1.06771E-02	2.13469E+00
1.06824E-02	2.10662E+00
1.06877E-02	2.07857E+00
1.06983E-02	2.02248E+00
1.07078E-02	1.97202E+00
1.07110E-02	1.95521E+00
1.07174E-02	1.91858E+00
1.07264E-02	1.86672E+00
1.07344E-02	1.82098E+00
1.07423E-02	1.77121E+00
1.07476E-02	1.73805E+00
1.07503E-02	1.72148E+00
1.07529E-02	1.70339E+00
1.07582E-02	1.66723E+00
1.07635E-02	1.63109E+00
1.07662E-02	1.61303E+00
1.07688E-02	1.59331E+00
1.07741E-02	1.55391E+00
1.07768E-02	1.53422E+00
1.07795E-02	1.51283E+00
1.07834E-02	1.48077E+00
1.07874E-02	1.44874E+00
1.07910E-02	1.41721E+00
1.07946E-02	1.38571E+00
1.07970E-02	1.36473E+00
1.07982E-02	1.35317E+00
1.08017E-02	1.31854E+00
1.08053E-02	1.28394E+00
1.08065E-02	1.27243E+00
1.08089E-02	1.24704E+00
1.08125E-02	1.20901E+00
1.08137E-02	1.19636E+00
1.08161E-02	1.16860E+00
1.08184E-02	1.14088E+00
1.08208E-02	1.11320E+00
1.08232E-02	1.08315E+00
1.08256E-02	1.05315E+00
1.08277E-02	1.02452E+00
1.08299E-02	9.95951E-01
1.08304E-02	9.88824E-01
1.08320E-02	9.65720E-01
1.08341E-02	9.34983E-01
1.08352E-02	9.19654E-01
1.08362E-02	9.03014E-01
1.08383E-02	8.69823E-01
1.08399E-02	8.45005E-01
1.08405E-02	8.36089E-01
1.08426E-02	8.00538E-01
1.08435E-02	7.85033E-01
1.08442E-02	7.73142E-01
1.08458E-02	7.44684E-01
1.08474E-02	7.16318E-01
1.08476E-02	7.11607E-01
1.08490E-02	6.86246E-01
1.08505E-02	6.55930E-01
1.08513E-02	6.42094E-01
1.08521E-02	6.24687E-01
1.08537E-02	5.92700E-01
1.08542E-02	5.83418E-01
1.08553E-02	5.59594E-01
1.08571E-02	5.21987E-01
1.08573E-02	5.17835E-01
1.08583E-02	4.96003E-01
1.08595E-02	4.69949E-01
1.08601E-02	4.57002E-01
1.08607E-02	4.43490E-01
1.08619E-02	4.16652E-01
1.08631E-02	3.90017E-01
1.08633E-02	3.84148E-01
1.08643E-02	3.63107E-01
1.08653E-02	3.39275E-01
1.08667E-02	3.08352E-01
1.08677E-02	2.87992E-01
1.08686E-02	2.67865E-01
1.08688E-02	2.63606E-01
1.08695E-02	2.48571E-01
1.08703E-02	2.32417E-01
1.08704E-02	2.29846E-01
1.08713E-02	2.13437E-01
1.08714E-02	2.12238E-01
1.08721E-02	1.99335E-01
1.08723E-02	1.96024E-01
1.08728E-02	1.87430E-01
1.08732E-02	1.81852E-01
1.08735E-02	1.77615E-01
1.08740E-02	1.70557E-01
1.08741E-02	1.69586E-01
1.08744E-02	1.65880E-01
1.08748E-02	1.61933E-01
1.08750E-02	1.59909E-01
1.08752E-02	1.58495E-01
1.08755E-02	1.55641E-01
1.08758E-02	1.53820E-01
1.08759E-02	1.53313E-01
1.08761E-02	1.52421E-01
1.08764E-02	1.51403E-01
1.08766E-02	1.50794E-01
1.08769E-02	1.50630E-01
1.08772E-02	1.50909E-01
1.08773E-02	1.51238E-01
1.08775E-02	1.51647E-01
1.08777E-02	1.52665E-01
1.08779E-02	1.53981E-01
1.08781E-02	1.55315E-01
1.08782E-02	1.56334E-01
1.08784E-02	1.58617E-01
1.08786E-02	1.61089E-01
1.08788E-02	1.63516E-01
1.08789E-02	1.64712E-01
1.08790E-02	1.66314E-01
1.08791E-02	1.69350E-01
1.08793E-02	1.72592E-01
1.08795E-02	1.76104E-01
1.08796E-02	1.78487E-01
1.08798E-02	1.84273E-01
1.08800E-02	1.89163E-01
1.08802E-02	1.95024E-01
1.08804E-02	2.00093E-01
1.08806E-02	2.08485E-01
1.08808E-02	2.16089E-01
1.08809E-02	2.19898E-01
1.08810E-02	2.24367E-01
1.08812E-02	2.31496E-01
1.08813E-02	2.39016E-01
1.08814E-02	2.44354E-01
1.08815E-02	2.49818E-01
1.08817E-02	2.61525E-01
1.08819E-02	2.74057E-01
1.08822E-02	2.87747E-01
1.08824E-02	3.02366E-01
1.08825E-02	3.10169E-01
1.08826E-02	3.18131E-01
1.08828E-02	3.31844E-01
1.08830E-02	3.48561E-01
1.08832E-02	3.66586E-01
1.08834E-02	3.85808E-01
1.08836E-02	4.06170E-01
1.08837E-02	4.20568E-01
1.08838E-02	4.27888E-01
1.08840E-02	4.51186E-01
1.08841E-02	4.74209E-01
1.08843E-02	5.02375E-01
1.08845E-02	5.30417E-01
1.08846E-02	5.36357E-01
1.08847E-02	5.60457E-01
1.08849E-02	5.92354E-01
1.08851E-02	6.14853E-01
1.08853E-02	6.62559E-01
1.08855E-02	7.00975E-01
1.08856E-02	7.14529E-01
1.08857E-02	7.42064E-01
1.08860E-02	7.88797E-01
1.08861E-02	8.32446E-01
1.08862E-02	8.45075E-01
1.08864E-02	9.06029E-01
1.08865E-02	9.35065E-01
1.08867E-02	9.71771E-01
1.08869E-02	1.04262E+00
1.08871E-02	1.11943E+00
1.08873E-02	1.18366E+00
1.08874E-02	1.20224E+00
1.08876E-02	1.29194E+00
1.08877E-02	1.33482E+00
1.08879E-02	1.38901E+00
1.08881E-02	1.49397E+00
1.08883E-02	1.60820E+00
1.08885E-02	1.70403E+00
1.08886E-02	1.73176E+00
1.08888E-02	1.86625E+00
1.08889E-02	1.93085E+00
1.08891E-02	2.01249E+00
1.08893E-02	2.17150E+00
1.08895E-02	2.34541E+00
1.08897E-02	2.49231E+00
1.08898E-02	2.53473E+00
1.08900E-02	2.74214E+00
1.08901E-02	2.84243E+00
1.08902E-02	2.96905E+00
1.08904E-02	3.10688E+00
1.08905E-02	3.21802E+00
1.08906E-02	3.39984E+00
1.08907E-02	3.49153E+00
1.08909E-02	3.72526E+00
1.08910E-02	3.79250E+00
1.08911E-02	4.01016E+00
1.08912E-02	4.08720E+00
1.08913E-02	4.24276E+00
1.08914E-02	4.49102E+00
1.08915E-02	4.59230E+00
1.08916E-02	4.75675E+00
1.08918E-02	5.04100E+00
1.08919E-02	5.34523E+00
1.08920E-02	5.60576E+00
1.08921E-02	5.67148E+00
1.08922E-02	6.02128E+00
1.08923E-02	6.08338E+00
1.08924E-02	6.37131E+00
1.08925E-02	6.61064E+00
1.08927E-02	7.14406E+00
1.08928E-02	7.57143E+00
1.08929E-02	7.83154E+00
1.08930E-02	8.02869E+00
1.08931E-02	8.51752E+00
1.08932E-02	8.74064E+00
1.08933E-02	9.04058E+00
1.08934E-02	9.50566E+00
1.08935E-02	9.81033E+00
1.08936E-02	1.03378E+01
1.08938E-02	1.11799E+01
1.08940E-02	1.19437E+01
1.08941E-02	1.27653E+01
1.08942E-02	1.34113E+01
1.08943E-02	1.36474E+01
1.08944E-02	1.45957E+01
1.08946E-02	1.56144E+01
1.08947E-02	1.60504E+01
1.08948E-02	1.67078E+01
1.08949E-02	1.75655E+01
1.08951E-02	1.91340E+01
1.08952E-02	2.04776E+01
1.08953E-02	2.10506E+01
1.08954E-02	2.19140E+01
1.08955E-02	2.30361E+01
1.08957E-02	2.52060E+01
1.08958E-02	2.56476E+01
1.08959E-02	2.75591E+01
1.08960E-02	2.80386E+01
1.08961E-02	3.01084E+01
1.08962E-02	3.06275E+01
1.08964E-02	3.28612E+01
1.08966E-02	3.58234E+01
1.08968E-02	3.96447E+01
1.08969E-02	4.06722E+01
1.08970E-02	4.30789E+01
1.08972E-02	4.59929E+01
1.08975E-02	5.05791E+01
1.08978E-02	5.67334E+01
1.08981E-02	6.32956E+01
1.08983E-02	6.69980E+01
1.08985E-02	7.25600E+01
1.08993E-02	9.00599E+01
1.08998E-02	1.00622E+02
1.08999E-02	1.03011E+02
1.09001E-02	1.07508E+02
1.09002E-02	1.11087E+02
1.09004E-02	1.13944E+02
1.09006E-02	1.18405E+02
1.09007E-02	1.19839E+02
1.09009E-02	1.23569E+02
1.09010E-02	1.25225E+02
1.09013E-02	1.28492E+02
1.09014E-02	1.29664E+02
1.09016E-02	1.31966E+02
1.09017E-02	1.32830E+02
1.09018E-02	1.33910E+02
1.09020E-02	1.34782E+02
1.09021E-02	1.35298E+02
1.09023E-02	1.35665E+02
1.09024E-02	1.35964E+02
1.09025E-02	1.35974E+02
1.09026E-02	1.35813E+02
1.09028E-02	1.35292E+02
1.09029E-02	1.34838E+02
1.09031E-02	1.33605E+02
1.09032E-02	1.32810E+02
1.09034E-02	1.31185E+02
1.09035E-02	1.29788E+02
1.09037E-02	1.28015E+02
1.09038E-02	1.25883E+02
1.09040E-02	1.23873E+02
1.09042E-02	1.21283E+02
1.09046E-02	1.14108E+02
1.09051E-02	1.05393E+02
1.09059E-02	8.94486E+01
1.09063E-02	8.10802E+01
1.09066E-02	7.50927E+01
1.09068E-02	7.23268E+01
1.09069E-02	6.93364E+01
1.09071E-02	6.67291E+01
1.09072E-02	6.39209E+01
1.09074E-02	6.14717E+01
1.09075E-02	6.04921E+01
1.09077E-02	5.72350E+01
1.09079E-02	5.41792E+01
1.09080E-02	5.20804E+01
1.09081E-02	5.12535E+01
1.09083E-02	4.85056E+01
1.09085E-02	4.59545E+01
1.09087E-02	4.42078E+01
1.09089E-02	4.12656E+01
1.09090E-02	4.08145E+01
1.09092E-02	3.91811E+01
1.09093E-02	3.77568E+01
1.09094E-02	3.72055E+01
1.09096E-02	3.53742E+01
1.09098E-02	3.36929E+01
1.09099E-02	3.25456E+01
1.09100E-02	3.19548E+01
1.09103E-02	3.03384E+01
1.09105E-02	2.86247E+01
1.09106E-02	2.83626E+01
1.09108E-02	2.71778E+01
1.09109E-02	2.66765E+01
1.09110E-02	2.59547E+01
1.09112E-02	2.51556E+01
1.09114E-02	2.39504E+01
1.09115E-02	2.37821E+01
1.09117E-02	2.30618E+01
1.09118E-02	2.25394E+01
1.09119E-02	2.22224E+01
1.09121E-02	2.14125E+01
1.09122E-02	2.10705E+01
1.09124E-02	2.03537E+01
1.09125E-02	2.00216E+01
1.09126E-02	1.96911E+01
1.09128E-02	1.92374E+01
1.09130E-02	1.84850E+01
1.09131E-02	1.83508E+01
1.09134E-02	1.75498E+01
1.09135E-02	1.74169E+01
1.09137E-02	1.68216E+01
1.09139E-02	1.64660E+01
1.09140E-02	1.61457E+01
1.09143E-02	1.56144E+01
1.09144E-02	1.55181E+01
1.09147E-02	1.49436E+01
1.09150E-02	1.44149E+01
1.09152E-02	1.41559E+01
1.09154E-02	1.38409E+01
1.09156E-02	1.35272E+01
1.09158E-02	1.32430E+01
1.09161E-02	1.28185E+01
1.09162E-02	1.26910E+01
1.09166E-02	1.21833E+01
1.09171E-02	1.17256E+01
1.09172E-02	1.16116E+01
1.09175E-02	1.13006E+01
1.09177E-02	1.10940E+01
1.09179E-02	1.09094E+01
1.09183E-02	1.05415E+01
1.09185E-02	1.04040E+01
1.09188E-02	1.01621E+01
1.09193E-02	9.80074E+00
1.09199E-02	9.41064E+00
1.09201E-02	9.26931E+00
1.09204E-02	9.08030E+00
1.09209E-02	8.79774E+00
1.09215E-02	8.48880E+00
1.09217E-02	8.37683E+00
1.09220E-02	8.22538E+00
1.09225E-02	7.99888E+00
1.09231E-02	7.71892E+00
1.09235E-02	7.55156E+00
1.09238E-02	7.44246E+00
1.09245E-02	7.19532E+00
1.09252E-02	6.95980E+00
1.09258E-02	6.77717E+00
1.09259E-02	6.73903E+00
1.09266E-02	6.54140E+00
1.09270E-02	6.41252E+00
1.09273E-02	6.35220E+00
1.09280E-02	6.17848E+00
1.09283E-02	6.09184E+00
1.09287E-02	5.99989E+00
1.09295E-02	5.81652E+00
1.09296E-02	5.80769E+00
1.09304E-02	5.65184E+00
1.09309E-02	5.55438E+00
1.09312E-02	5.49512E+00
1.09320E-02	5.34853E+00
1.09322E-02	5.32257E+00
1.09328E-02	5.21642E+00
1.09337E-02	5.08766E+00
1.09341E-02	5.01722E+00
1.09349E-02	4.91109E+00
1.09360E-02	4.76757E+00
1.09361E-02	4.75324E+00
1.09370E-02	4.64026E+00
1.09380E-02	4.52281E+00
1.09381E-02	4.51590E+00
1.09391E-02	4.40538E+00
1.09400E-02	4.31989E+00
1.09402E-02	4.29738E+00
1.09413E-02	4.19749E+00
1.09423E-02	4.10818E+00
1.09434E-02	4.01902E+00
1.09439E-02	3.97453E+00
1.09447E-02	3.91645E+00
1.09460E-02	3.81987E+00
1.09466E-02	3.78130E+00
1.09474E-02	3.73045E+00
1.09487E-02	3.64586E+00
1.09492E-02	3.61207E+00
1.09500E-02	3.56712E+00
1.09513E-02	3.49232E+00
1.09519E-02	3.46245E+00
1.09533E-02	3.38950E+00
1.09549E-02	3.31338E+00
1.09566E-02	3.23696E+00
1.09578E-02	3.18121E+00
1.09583E-02	3.16307E+00
1.09600E-02	3.09579E+00
1.09617E-02	3.02861E+00
1.09618E-02	3.02603E+00
1.09635E-02	2.96939E+00
1.09658E-02	2.89023E+00
1.09661E-02	2.88225E+00
1.09678E-02	2.83044E+00
1.09702E-02	2.75880E+00
1.09726E-02	2.69565E+00
1.09749E-02	2.63259E+00
1.09773E-02	2.57660E+00
1.09797E-02	2.52068E+00
1.09821E-02	2.47046E+00
1.09845E-02	2.42030E+00
1.09869E-02	2.37600E+00
1.09895E-02	2.32682E+00
1.09922E-02	2.27768E+00
1.09962E-02	2.21347E+00
1.10001E-02	2.14933E+00
1.10041E-02	2.09238E+00
1.10081E-02	2.03548E+00
1.10121E-02	1.98405E+00
1.10161E-02	1.93267E+00
1.10187E-02	1.90129E+00
1.10240E-02	1.83856E+00
1.10293E-02	1.78102E+00
1.10346E-02	1.72352E+00
1.10399E-02	1.67053E+00
1.10452E-02	1.61758E+00
1.10505E-02	1.56871E+00
1.10558E-02	1.51987E+00
1.10612E-02	1.47106E+00
1.10665E-02	1.42569E+00
1.10739E-02	1.36221E+00
1.10760E-02	1.34408E+00
1.10771E-02	1.33502E+00
1.10813E-02	1.30085E+00
1.10866E-02	1.25816E+00
1.10919E-02	1.21551E+00
1.10959E-02	1.18356E+00
1.10978E-02	1.16867E+00
1.10995E-02	1.15528E+00
1.11029E-02	1.12916E+00
1.11052E-02	1.11178E+00
1.11075E-02	1.09443E+00
1.11098E-02	1.07712E+00
1.11115E-02	1.06417E+00
1.11132E-02	1.05126E+00
1.11149E-02	1.03841E+00
1.11164E-02	1.02704E+00
1.11174E-02	1.01997E+00
1.11183E-02	1.01293E+00
1.11193E-02	1.00594E+00
1.11202E-02	9.98990E-01
1.11212E-02	9.92108E-01
1.11219E-02	9.87214E-01
1.11226E-02	9.82374E-01
1.11231E-02	9.79182E-01
1.11237E-02	9.75020E-01
1.11243E-02	9.70930E-01
1.11248E-02	9.67917E-01
1.11253E-02	9.64963E-01
1.11257E-02	9.62080E-01
1.11262E-02	9.59286E-01
1.11265E-02	9.57485E-01
1.11268E-02	9.55747E-01
1.11271E-02	9.54085E-01
1.11275E-02	9.52523E-01
1.11277E-02	9.51434E-01
1.11279E-02	9.50436E-01
1.11282E-02	9.49519E-01
1.11283E-02	9.48955E-01
1.11285E-02	9.48487E-01
1.11286E-02	9.48239E-01
1.11287E-02	9.48222E-01
1.11289E-02	9.48302E-01
1.11290E-02	9.48468E-01
1.11291E-02	9.48741E-01
1.11293E-02	9.49137E-01
1.11294E-02	9.49672E-01
1.11295E-02	9.50368E-01
1.11297E-02	9.51248E-01
1.11298E-02	9.52339E-01
1.11299E-02	9.53669E-01
1.11300E-02	9.55276E-01
1.11301E-02	9.56518E-01
1.11302E-02	9.57911E-01
1.11303E-02	9.59469E-01
1.11304E-02	9.61442E-01
1.11305E-02	9.63711E-01
1.11306E-02	9.66191E-01
1.11307E-02	9.68900E-01
1.11308E-02	9.75082E-01
1.11309E-02	9.79151E-01
1.11310E-02	9.82932E-01
1.11311E-02	9.85769E-01
1.11312E-02	9.92135E-01
1.11313E-02	9.97456E-01
1.11314E-02	1.00318E+00
1.11315E-02	1.01594E+00
1.11316E-02	1.02304E+00
1.11317E-02	1.03068E+00
1.11318E-02	1.03885E+00
1.11319E-02	1.04809E+00
1.11320E-02	1.05827E+00
1.11321E-02	1.08067E+00
1.11322E-02	1.09297E+00
1.11323E-02	1.10607E+00
1.11324E-02	1.12002E+00
1.11325E-02	1.13542E+00
1.11326E-02	1.15792E+00
1.11327E-02	1.18217E+00
1.11328E-02	1.20210E+00
1.11329E-02	1.22318E+00
1.11330E-02	1.24573E+00
1.11331E-02	1.29668E+00
1.11333E-02	1.33847E+00
1.11334E-02	1.38348E+00
1.11335E-02	1.40932E+00
1.11337E-02	1.48674E+00
1.11338E-02	1.54441E+00
1.11339E-02	1.60727E+00
1.11341E-02	1.67451E+00
1.11342E-02	1.73121E+00
1.11343E-02	1.80230E+00
1.11344E-02	1.87717E+00
1.11345E-02	1.95007E+00
1.11347E-02	2.08315E+00
1.11349E-02	2.19930E+00
1.11351E-02	2.36556E+00
1.11353E-02	2.52708E+00
1.11354E-02	2.60396E+00
1.11355E-02	2.69783E+00
1.11358E-02	2.96838E+00
1.11361E-02	3.29710E+00
1.11368E-02	4.06538E+00
1.11370E-02	4.25059E+00
1.11372E-02	4.37660E+00
1.11375E-02	4.62346E+00
1.11377E-02	4.80606E+00
1.11378E-02	4.90377E+00
1.11379E-02	4.97975E+00
1.11381E-02	5.07680E+00
1.11382E-02	5.10777E+00
1.11384E-02	5.20688E+00
1.11385E-02	5.23412E+00
1.11386E-02	5.27675E+00
1.11388E-02	5.31825E+00
1.11389E-02	5.32476E+00
1.11390E-02	5.32648E+00
1.11392E-02	5.30745E+00
1.11393E-02	5.29588E+00
1.11395E-02	5.25595E+00
1.11396E-02	5.19854E+00
1.11398E-02	5.12789E+00
1.11399E-02	5.05287E+00
1.11400E-02	5.02136E+00
1.11402E-02	4.85476E+00
1.11403E-02	4.77066E+00
1.11404E-02	4.69467E+00
1.11407E-02	4.46345E+00
1.11410E-02	4.16617E+00
1.11413E-02	3.88942E+00
1.11414E-02	3.74998E+00
1.11420E-02	3.13412E+00
1.11423E-02	2.90044E+00
1.11426E-02	2.61636E+00
1.11427E-02	2.49258E+00
1.11428E-02	2.43526E+00
1.11430E-02	2.29144E+00
1.11431E-02	2.15428E+00
1.11432E-02	2.12938E+00
1.11433E-02	2.02630E+00
1.11435E-02	1.90593E+00
1.11436E-02	1.80859E+00
1.11437E-02	1.72826E+00
1.11439E-02	1.65679E+00
1.11440E-02	1.58950E+00
1.11441E-02	1.52663E+00
1.11442E-02	1.46720E+00
1.11443E-02	1.45223E+00
1.11444E-02	1.41210E+00
1.11445E-02	1.36057E+00
1.11446E-02	1.31539E+00
1.11447E-02	1.26823E+00
1.11448E-02	1.22702E+00
1.11449E-02	1.19599E+00
1.11450E-02	1.17892E+00
1.11452E-02	1.13196E+00
1.11453E-02	1.10337E+00
1.11454E-02	1.07669E+00
1.11455E-02	1.05712E+00
1.11456E-02	1.03536E+00
1.11457E-02	1.01959E+00
1.11458E-02	1.00467E+00
1.11459E-02	9.77186E-01
1.11460E-02	9.71780E-01
1.11461E-02	9.53853E-01
1.11462E-02	9.43346E-01
1.11463E-02	9.33442E-01
1.11464E-02	9.24105E-01
1.11465E-02	9.06993E-01
1.11466E-02	8.99145E-01
1.11467E-02	8.91752E-01
1.11468E-02	8.85466E-01
1.11469E-02	8.79556E-01
1.11470E-02	8.73999E-01
1.11471E-02	8.63844E-01
1.11472E-02	8.59202E-01
1.11473E-02	8.54822E-01
1.11474E-02	8.50690E-01
1.11475E-02	8.46779E-01
1.11476E-02	8.39566E-01
1.11477E-02	8.36234E-01
1.11478E-02	8.32155E-01
1.11480E-02	8.28406E-01
1.11481E-02	8.24945E-01
1.11482E-02	8.21739E-01
1.11484E-02	8.18753E-01
1.11485E-02	8.15966E-01
1.11486E-02	8.13350E-01
1.11487E-02	8.10889E-01
1.11489E-02	8.08556E-01
1.11490E-02	8.06340E-01
1.11492E-02	8.03542E-01
1.11493E-02	8.00893E-01
1.11494E-02	7.99639E-01
1.11495E-02	7.98133E-01
1.11497E-02	7.95993E-01
1.11499E-02	7.93946E-01
1.11501E-02	7.91333E-01
1.11504E-02	7.88828E-01
1.11506E-02	7.86411E-01
1.11509E-02	7.82911E-01
1.11513E-02	7.79530E-01
1.11516E-02	7.76238E-01
1.11520E-02	7.73017E-01
1.11525E-02	7.68811E-01
1.11529E-02	7.64684E-01
1.11534E-02	7.60724E-01
1.11541E-02	7.55027E-01
1.11547E-02	7.49416E-01
1.11554E-02	7.43876E-01
1.11561E-02	7.38393E-01
1.11567E-02	7.32959E-01
1.11576E-02	7.26139E-01
1.11585E-02	7.19376E-01
1.11594E-02	7.12659E-01
1.11603E-02	7.05980E-01
1.11613E-02	6.98635E-01
1.11628E-02	6.87676E-01
1.11643E-02	6.76770E-01
1.11657E-02	6.65907E-01
1.11672E-02	6.55077E-01
1.11692E-02	6.40677E-01
1.11712E-02	6.26315E-01
1.11722E-02	6.19151E-01
1.11741E-02	6.05252E-01
1.11761E-02	5.91379E-01
1.11799E-02	5.64995E-01
1.11836E-02	5.38653E-01
1.11885E-02	5.04454E-01
1.11893E-02	4.99199E-01
1.11934E-02	4.71247E-01
1.12007E-02	4.21745E-01
1.12032E-02	4.05261E-01
1.12092E-02	3.66133E-01
1.12137E-02	3.36816E-01
1.12182E-02	3.08621E-01
1.12224E-02	2.82799E-01
1.12272E-02	2.53496E-01
1.12291E-02	2.42235E-01
1.12348E-02	2.09726E-01
1.12351E-02	2.07653E-01
1.12400E-02	1.80728E-01
1.12430E-02	1.64919E-01
1.12445E-02	1.57024E-01
1.12483E-02	1.38170E-01
