E(MeV)	j33-k300/In115K3:1
0.000611211	4.92521
0.000611351	4.82411
0.00061149	4.75638
0.00061163	4.71361
0.000611805	4.69
0.000611946	4.68976
0.000612051	4.7012
0.000612121	4.73862
0.000612192	4.78579
0.000612255	4.85927
0.000613515	46.5854
0.000613674	52.6484
0.00061375	68.1208
0.000614577	75.0078
0.000614777	69.5515
0.000615996	8.19486
0.000616064	7.92023
0.000616132	7.69505
0.000616239	7.50767
0.000616358	7.26679
0.000616517	7.05573
0.000616676	6.8336
0.000616915	6.65496
0.000617153	6.43889
0.000617391	6.26549
0.000617535	6.12835
0.000617665	6.06956
0.000617762	6.04558
0.000617827	6.05886
0.000617892	6.09091
0.000617957	6.14907
0.000619021	24.2394
0.000619143	27.26
0.000619221	32.6603
0.000620062	38.6104
0.000620269	35.6013
0.000620337	27.0098
0.000620405	24.284
0.000621483	7.33646
0.000621548	7.14522
0.000621678	7.04347
0.000621808	6.88606
0.000622035	6.76914
0.000622327	6.61925
0.000622654	6.36879
0.000622979	6.28252
0.000623094	6.25418
0.000623208	6.22584
0.000623301	6.20702
0.000624919	5.98175
0.000625045	5.96919
0.000625114	5.96234
0.000625962	5.89007
0.000626035	5.88498
0.000626188	5.87426
0.000626251	5.86983
0.000626314	5.86541
0.000627586	5.791
0.000627658	5.78747
0.00062773	5.78394
0.000627837	5.77865
0.000627944	5.77335
0.000628088	5.76629
0.000628231	5.75923
0.000628422	5.74981
0.000628613	5.7404
0.000628804	5.73099
0.000628891	5.72671
0.00062909	5.71959
0.000629377	5.70937
0.000629644	5.69983
0.000629988	5.68757
0.000630504	5.66918
0.000631038	5.6501
0.000631113	5.64743
0.000631611	5.63397
0.000632375	5.61334
0.00063333	5.58754
0.000634285	5.56174
0.000635698	5.52356
0.000637958	5.46249
0.000639611	5.41786
0.0006405	5.38306
0.000641755	5.33392
0.00064199	5.34257
0.000642157	5.37805
0.000642269	5.43138
0.000642353	5.49708
0.000642428	5.58277
0.000642499	5.69384
0.000642571	5.84168
0.000642642	6.0344
0.000643227	9.41767
0.000643311	10.1667
0.000643471	11.1235
0.00064356	13.0016
0.000643627	13.9788
0.000643793	15.4098
0.000644119	15.8584
0.000644374	14.1827
0.000644559	13.2581
0.000644643	11.1904
0.000644727	10.289
0.000645164	6.9232
0.000645235	6.64101
0.000645306	6.41586
0.000645378	6.24143
0.000645451	6.11025
0.000645524	6.02011
0.000645719	5.96582
0.00064579	6.0148
0.000645861	6.10218
0.000645932	6.23265
0.000646003	6.41088
0.000646074	6.64175
0.000646309	7.80321
0.000646384	8.31982
0.000646453	8.89718
0.000646699	9.46661
0.000646788	11.633
0.000646917	12.7917
0.000646983	13.177
0.000647049	13.4715
0.000647309	13.5858
0.000647376	13.3413
0.000647443	12.9993
0.00064751	12.5746
0.000647617	12.0843
0.000647818	11.2098
0.000647902	9.49626
0.000647986	8.84046
0.000648426	6.53905
0.000648509	6.31495
0.000648593	6.14084
0.000648676	6.00748
0.000648771	5.90632
0.000648904	5.8213
0.000649105	5.73883
0.000649461	5.664
0.00065013	5.5926
0.000650512	5.48763
0.000652214	5.35736
0.000652349	5.35001
0.00065261	5.33582
0.000652843	5.34985
0.000652989	5.39442
0.000653076	5.44826
0.000653163	5.53444
0.000654101	12.4598
0.000654171	13.7889
0.000654343	15.2078
0.000654437	18.8655
0.000654506	20.7522
0.000655154	23.1622
0.000655224	22.1471
0.000655294	20.9209
0.000655487	19.5821
0.000655575	15.6979
0.00065646	6.56602
0.000656547	6.37633
0.000656635	6.2363
0.000656722	6.13251
0.000656897	6.0547
0.00065713	5.94878
0.000657444	5.86265
0.000657734	5.74584
0.000657968	5.71086
0.000658127	5.6957
0.000658275	5.68165
0.000658373	5.67228
0.000658471	5.66292
0.00065855	5.65542
0.000660218	5.56095
0.00066034	5.55586
0.000660423	5.55241
0.000661276	5.52059
0.00066135	5.51859
0.000661507	5.51438
0.000662947	5.47584
0.000663021	5.47387
0.000663131	5.47091
0.000663242	5.46795
0.000663365	5.46466
0.000663512	5.46072
0.000663659	5.45677
0.000663807	5.45282
0.000664003	5.44756
0.0006642	5.4423
0.000664495	5.43441
0.000664593	5.43179
0.000664789	5.42687
0.000665065	5.42001
0.000665418	5.41118
0.000665949	5.39794
0.000666499	5.38421
0.000667089	5.3695
0.000667875	5.34988
0.000667991	5.34697
0.000668858	5.31585
0.00066984	5.28055
0.00067001	5.27445
0.000671294	5.20432
0.00067172	5.18108
0.000671958	5.19054
0.000672076	5.21698
0.000672195	5.27457
0.000672284	5.35139
0.000673288	13.4484
0.000673359	15.0053
0.000673558	16.67
0.00067363	21.5441
0.000673701	23.1964
0.000674361	26.0618
0.000674432	24.8667
0.000674504	23.4234
0.000674701	21.8486
0.000675752	6.50464
0.000675841	6.32731
0.000675959	6.19627
0.000676078	6.07154
0.000676256	5.9844
0.000676482	5.89488
0.000676803	5.81897
0.00067723	5.74501
0.000677943	5.67635
0.000678288	5.57504
0.000679156	5.51448
0.000680739	5.4335
0.000681178	5.42266
0.000681398	5.44111
0.000681563	5.48914
0.000681673	5.55232
0.000681755	5.62444
0.000681837	5.72472
0.00068192	5.86022
0.000682002	6.0384
0.000682079	6.24958
0.000682219	6.4691
0.000682293	6.76172
0.00068237	7.10428
0.000682453	7.51157
0.000682563	8.00207
0.000682756	8.72557
0.000682848	10.0735
0.000683657	11.0362
0.000683914	10.468
0.000683997	8.77829
0.000684079	8.26465
0.000684162	7.793
0.000684244	7.37259
0.000684324	7.00794
0.000684398	6.70892
0.000684472	6.4757
0.000684546	6.28253
0.000684694	6.03748
0.000684804	5.89778
0.000684914	5.78686
0.000685079	5.70999
0.00068531	5.6365
0.000685661	5.57979
0.000686277	5.53484
0.000688123	5.49094
0.000692493	5.41944
0.000692717	5.29338
0.000692885	5.31065
0.000692997	5.35701
0.000693081	5.41979
0.000693165	5.49302
0.000693249	5.59685
0.000693434	6.00837
0.000693843	7.96233
0.000693927	8.59521
0.000694188	9.28904
0.000694277	11.5723
0.000695039	12.5967
0.000695156	11.9462
0.00069534	10.9963
0.000695424	9.45887
0.000695508	8.80642
0.000695698	7.52905
0.000696119	6.05978
0.000696203	5.91853
0.000696315	5.81077
0.000696427	5.70669
0.000696599	5.63501
0.000696832	5.56459
0.000697109	5.51037
0.000697311	5.47508
0.000697513	5.46559
0.000697647	5.47893
0.000697755	5.51015
0.000697854	5.61785
0.00069797	5.62319
0.000698083	5.72071
0.000698201	5.85997
0.000698304	6.04989
0.000698433	6.24958
0.000698713	6.5414
0.00069884	7.22393
0.000698945	7.48703
0.00069904	7.6494
0.000699131	7.73829
0.00069921	7.76633
0.000699294	7.74355
0.000699393	7.67302
0.000699479	7.53487
0.000699582	7.37514
0.000699853	7.14909
0.000699999	6.50213
0.000700112	6.1929
0.000700225	5.99108
0.000700316	5.82685
0.000700424	5.72053
0.000700585	5.62275
0.000700784	5.5211
0.000701059	5.44756
0.000701216	5.3843
0.000701755	5.34245
0.00070271	5.29905
0.000702972	5.30774
0.000703136	5.33722
0.000703246	5.37734
0.000703355	5.44286
0.000703459	5.53758
0.000703537	5.63522
0.000703615	5.76025
0.000703771	5.91653
0.000703862	6.10721
0.000703935	6.37352
0.000704034	6.62791
0.000704138	7.01475
0.000704371	7.47143
0.000704459	8.56083
0.000704546	8.93837
0.000704625	9.26614
0.000704705	9.50227
0.000705106	9.54027
0.000705194	9.3057
0.000705308	8.99261
0.000705555	8.51598
0.000705665	7.41033
0.000705807	6.7709
0.000706148	5.95693
0.000707056	9.24094
0.000707348	10.8852
0.000707439	13.5061
0.00070827	15.0657
0.000708399	14.1435
0.000708533	12.6979
0.000708613	11.179
0.000708698	10.3212
0.000709325	6.40168
0.00070941	6.20402
0.000709494	6.0531
0.000709607	5.9388
0.00070972	5.82876
0.000709833	5.75269
0.000710059	5.69905
0.000710398	5.63027
0.000710963	5.57062
0.000711122	5.50095
0.000711452	5.48007
0.000711672	5.46614
0.000711782	5.45918
0.000711931	5.44979
0.00071208	5.44366
0.000712179	5.44003
0.000712253	5.4373
0.000712327	5.43458
0.000714125	5.36872
0.000715119	5.33948
0.000715331	5.33327
0.00071679	5.29038
0.000716867	5.28812
0.000716944	5.28586
0.00071706	5.28246
0.000717175	5.27906
0.000717291	5.27567
0.00071744	5.2713
0.000717567	5.26757
0.00071777	5.27437
0.000717898	5.27868
0.00071799	5.29628
0.000718064	5.31059
0.000718175	5.35359
0.000718285	5.42427
0.000718388	5.52442
0.000718482	5.65548
0.000718772	6.13477
0.000718855	6.39268
0.000719021	7.0915
0.000719104	7.51646
0.000719278	9.03745
0.000719353	9.49587
0.000719446	10.0222
0.000719532	10.4501
0.000720368	9.91175
0.000720552	9.2272
0.000720662	8.16746
0.000720745	7.58193
0.000720907	6.84372
0.000721212	6.00523
0.000721315	5.84081
0.000721425	5.70644
0.000721702	5.52865
0.000721923	5.45781
0.000722144	5.40512
0.000722324	5.37767
0.00072255	5.36945
0.000722679	5.3847
0.000722808	5.41434
0.000722954	5.46711
0.000723051	5.56323
0.000723147	5.65341
0.00072325	5.7666
0.00072339	5.91118
0.000723695	6.14605
0.000723824	6.72124
0.000723936	6.93134
0.000724035	7.06749
0.000724122	7.14051
0.000724216	7.16279
0.000724324	7.14132
0.00072441	7.06096
0.000724627	6.82994
0.000724897	6.59837
0.000725026	6.09588
0.000725144	5.88438
0.000725252	5.72115
0.000725359	5.60028
0.000725521	5.5046
0.000725671	5.40241
0.000725822	5.34358
0.000725922	5.3133
0.000726047	5.32475
0.00072618	5.32876
0.000726283	5.36804
0.000726385	5.43611
0.00072646	5.54056
0.000726535	5.64787
0.00072661	5.78625
0.000726685	5.96053
0.000726876	6.59703
0.000726951	6.92741
0.000727029	7.30327
0.000727112	7.73714
0.000727392	8.24333
0.00072748	10.0475
0.000727558	10.5609
0.000727631	11.2369
0.000728217	10.8594
0.000728333	10.4055
0.000728566	9.72563
0.000728649	8.27921
0.000728732	7.80221
0.00072881	7.3674
0.000728888	7.0059
0.000728965	6.6898
0.000729043	6.419
0.000729126	6.19133
0.000729209	5.99112
0.000729293	5.8307
0.000729376	5.70403
0.000729487	5.60514
0.00072962	5.50704
0.000729753	5.42602
0.000730019	5.37124
0.000730112	5.28988
0.000730599	5.21907
0.000731038	5.18192
0.000731223	5.18154
0.000731346	5.19093
0.000731438	5.22129
0.00073153	5.26733
0.000732668	15.2021
0.000732858	16.988
0.000732931	21.2543
0.000733654	25.6274
0.000733728	24.5025
0.000733811	23.1796
0.000733923	19.1309
0.000734037	16.6994
0.000734922	6.99474
0.000735138	6.42504
0.00073523	6.2602
0.000735353	6.13779
0.000735482	6.02046
0.000735685	5.93428
0.000735955	5.84276
0.000736447	5.76284
0.000736938	5.66969
0.000737914	5.52845
0.000739249	5.52785
0.000741294	5.46216
0.000747272	5.39927
0.000750245	5.22871
0.000750424	5.22516
0.000750774	5.23332
0.000750993	5.26893
0.000751157	5.3341
0.000751261	5.40398
0.000751359	5.49865
0.000751458	5.62801
0.000751556	5.79868
0.000751649	6.0027
0.000751901	6.41795
0.00075201	6.77475
0.000752258	7.1973
0.00075235	8.21935
0.000752435	8.56999
0.000752521	8.85389
0.000752662	9.21007
0.000753024	9.11634
0.000753112	8.89738
0.000753225	8.62148
0.000753488	8.20434
0.000753597	7.17691
0.00075368	6.78923
0.000753762	6.53003
0.000753842	6.30166
0.00075392	6.10811
0.000754024	5.94964
0.000754128	5.77869
0.000754232	5.64815
0.000754342	5.55087
0.000754451	5.47663
0.00075467	5.42398
0.000754982	5.36035
0.000755502	5.31701
0.000757255	5.28249
0.000757672	5.21359
0.000758117	5.20502
0.00075844	5.22678
0.000758634	5.27247
0.000758796	5.34641
0.000758904	5.42117
0.000759011	5.52077
0.000759119	5.64775
0.000759259	5.85421
0.000759346	6.0021
0.000759721	6.71203
0.00075985	6.91413
0.000759949	7.02806
0.000760054	7.09914
0.000760242	7.11568
0.000760333	7.08477
0.000760419	7.01411
0.000760505	6.9136
0.000760628	6.78677
0.000760919	6.5747
0.000761067	6.03931
0.000761189	5.80351
0.00076131	5.64433
0.000761458	5.51739
0.00076162	5.4026
0.000761781	5.31875
0.000761965	5.23114
0.000762396	5.22705
0.000763369	5.15494
0.000763808	5.13872
0.000764422	5.11893
0.000765125	5.09634
0.000765827	5.07374
0.000766915	5.03871
0.000767179	5.03024
0.000767289	5.02671
0.000767398	5.02318
0.000769268	4.93118
0.000769428	4.92105
0.000770518	4.83966
0.000770658	4.82748
0.000770743	4.82017
0.000773372	21.3342
0.000773481	28.394
0.00077361	30.061
0.000774493	34.571
0.000774574	32.1303
0.000774718	24.7341
0.000776979	5.75849
0.000777126	5.61881
0.000778085	5.41826
0.000778168	5.405
0.000778372	5.3723
0.000779779	5.19004
0.000779882	5.17722
0.000780027	5.15928
0.000780138	5.14561
0.000780358	5.11828
0.000780579	5.09094
0.000780927	5.0478
0.000781217	5.042
0.00078131	5.03748
0.00078149	5.0439
0.000781584	5.07942
0.000781677	5.13584
0.000782963	22.3661
0.000785895	5.69367
0.000786058	5.61707
0.000787686	5.37402
0.000789017	18.6686
0.000789117	24.9009
0.000790152	27.6343
0.00079024	23.1126
0.000790385	19.3434
0.000791527	6.68602
0.000791622	6.48877
0.000791747	6.34026
0.000791894	6.19512
0.000792062	6.07506
0.000792314	5.97649
0.000792669	5.87016
0.000792794	5.74043
0.00079295	5.71075
0.00079309	5.70141
0.00079323	5.71424
0.000793344	5.75117
0.000793458	5.82434
0.000793544	5.91221
0.000793629	6.03703
0.00079371	6.19785
0.000794222	8.04527
0.000794308	8.60189
0.000794393	9.2673
0.000794626	9.99098
0.000794726	12.0784
0.000795547	13.6098
0.000795656	12.0602
0.000795881	11.9835
0.000795967	10.1315
0.000796052	9.44284
0.000796138	8.80966
0.00079622	8.24312
0.000796691	6.36501
0.000796776	6.20117
0.00079689	6.07354
0.000797004	5.94722
0.000797158	5.85783
0.000797352	5.77612
0.000797643	5.71091
0.000798186	5.65071
0.000798708	5.58182
0.000798794	5.54548
0.000799052	5.54477
0.000799224	5.56397
0.000799385	5.60605
0.000799547	5.67855
0.000799702	5.79203
0.000799848	5.94478
0.000800213	6.12188
0.000800342	6.62336
0.000800467	6.76914
0.000800577	6.86827
0.000800742	6.91732
0.000800832	6.89326
0.000800961	6.841
0.000801127	6.72264
0.000801439	6.51723
0.0008016	6.0867
0.000801761	5.89423
0.000801922	5.74096
0.000802127	5.62811
0.000802277	5.53418
0.000802578	5.49078
0.000803223	5.44234
0.000803534	5.38948
0.000804824	5.34566
0.000805158	5.33433
0.000805909	5.31406
0.000806775	5.29072
0.000806921	5.28677
0.000807068	5.28281
0.000807178	5.27985
0.000808772	5.23685
0.000808907	5.23321
0.000808995	5.23084
0.000809922	5.20584
0.000810028	5.20299
0.000810155	5.19955
0.000811835	5.49763
0.000811981	5.59954
0.000812201	5.75835
0.000812421	5.88105
0.000812567	5.88288
0.000812715	5.9077
0.000812899	5.90322
0.000813059	5.84389
0.000813155	5.67238
0.000813439	5.45871
0.000813595	5.36348
0.000813762	5.34787
0.000813916	5.29008
0.000814018	5.26635
0.00081412	5.27898
0.000814227	5.3202
0.000815095	7.48725
0.00081521	8.25517
0.000815318	8.85077
0.000815407	9.38275
0.000816091	9.98902
0.000816197	9.65934
0.000816477	9.18692
0.000816588	7.79557
0.000816982	6.14282
0.000817065	5.93286
0.000817148	5.76029
0.000817231	5.62234
0.000817315	5.51615
0.000817491	5.39299
0.000818794	11.7477
0.000818925	13.4562
0.00081902	15.238
0.000819951	16.4305
0.000820172	15.3825
0.000820261	12.526
0.000821045	6.40749
0.000821134	6.18978
0.000821223	6.0087
0.000821312	5.87034
0.000821431	5.76487
0.000821585	5.66174
0.000821775	5.57055
0.00082206	5.49726
0.000822487	5.35686
0.0008232	5.35679
0.0008246	5.27708
0.000826475	5.16669
0.000827138	4.98169
0.000827425	4.96011
0.00082752	4.95981
0.00082771	4.97954
0.000827829	5.01749
0.000827918	5.06811
0.000828007	5.14638
0.000828096	5.26245
0.000829099	12.0847
0.000829297	13.4733
0.000829392	16.6915
0.000830548	17.6003
0.000830637	14.2689
0.000830726	12.938
0.000831575	6.14825
0.000831664	5.95079
0.000831843	5.71899
0.000831994	5.59441
0.000832145	5.48477
0.000832448	5.40875
0.000832849	5.30685
0.000833655	5.21421
0.000834075	5.07226
0.000834351	5.0102
0.000834482	4.98785
0.000834613	4.995
0.000834712	5.02788
0.00083481	5.08092
0.000836004	16.5734
0.000836207	18.9104
0.000837215	27.725
0.000837309	25.8548
0.000837488	23.5828
0.000838728	6.35152
0.000838826	6.18084
0.000838958	6.05245
0.000839128	5.92664
0.000839384	5.81209
0.00083964	5.69619
0.000840034	5.61392
0.00084069	5.51967
0.000841753	5.40719
0.000843037	5.28047
0.0008462	5.16545
0.00084744	4.9121
0.000848542	4.79343
0.000849489	4.66306
0.000850694	4.52127
0.000850866	4.3003
0.000850952	4.27989
0.000851081	4.27696
0.000851167	4.28987
0.000851253	4.31721
0.000852839	43.6478
0.000853011	50.8734
0.000854113	69.6401
0.000854282	62.2577
0.000855927	7.59215
0.000856057	7.40809
0.000856186	7.18366
0.000856358	7.00256
0.00085653	6.80579
0.000856737	6.64344
0.000857047	6.47953
0.000857356	6.27662
0.000857765	6.10857
0.00085831	5.92179
0.000858612	5.71448
0.00085882	5.62605
0.000858944	5.59823
0.000860409	20.0956
0.000860614	22.9099
0.000861697	31.0466
0.00086185	28.4443
0.000863454	20.6667
0.000864709	26.2093
0.000865916	7.34028
0.000866016	7.13057
0.000866115	6.97064
0.000866281	6.84671
0.000866481	6.69357
0.00086678	6.56318
0.000867185	6.42387
0.000867493	6.29089
0.000867672	6.22691
0.000867865	6.21422
0.000867995	6.23617
0.000868125	6.28141
0.000868254	6.35928
0.00086836	6.47614
0.000868481	6.60273
0.000868644	6.78439
0.000868972	7.07859
0.000869115	7.74588
0.000869231	7.99156
0.000869344	8.13875
0.000869513	8.23721
0.00086962	8.21493
0.000869746	8.1324
0.000869854	7.96705
0.000870027	7.7776
0.000870265	7.42019
0.000870394	6.91254
0.000870502	6.66526
0.00087061	6.48581
0.000870718	6.33317
0.000870878	6.20709
0.000871032	6.06496
0.000871237	5.96826
0.000871545	5.88317
0.00087203	5.80871
0.0008725	5.68934
0.000872598	5.67891
0.000872876	5.66573
0.000873061	5.68055
0.000873212	5.72416
0.000873328	5.79095
0.000874382	9.67154
0.000874583	10.538
0.000874692	12.404
0.000874785	13.363
0.000875714	13.2465
0.000875934	12.4039
0.000876953	6.29947
0.000877092	6.15972
0.000877231	6.04357
0.00087744	5.96526
0.000877741	5.88979
0.000878436	5.82447
0.000879809	5.73796
0.000880496	5.63616
0.00088071	5.60163
0.000881033	5.59892
0.000881247	5.62157
0.000881408	5.67216
0.000881569	5.73936
0.000881779	5.83713
0.000882214	6.0102
0.000882381	6.44316
0.000882529	6.5719
0.000882631	6.63783
0.000882772	6.65115
0.000882892	6.62449
0.000883038	6.56302
0.000883502	6.44965
0.000883717	5.98371
0.000883878	5.8021
0.000884023	5.6985
0.000884205	5.62859
0.000884479	5.56672
0.000885048	5.51163
0.000887489	5.4594
0.00088914	5.3189
0.000889365	5.19432
0.000889493	5.20832
0.000889589	5.24375
0.000889686	5.29464
0.000890932	15.151
0.000891076	17.4788
0.000891179	20.4482
0.000892217	22.5169
0.000892429	20.6419
0.000892525	16.5591
0.00089354	6.72035
0.000893636	6.5174
0.000893733	6.36422
0.000893861	6.24803
0.000894015	6.13386
0.00089417	6.03728
0.000894478	5.96765
0.000894992	5.8709
0.000895506	5.76576
0.000896487	5.69172
0.000896817	5.59039
0.000897038	5.57381
0.000897203	5.58508
0.000897314	5.62121
0.000897424	5.66772
0.000897534	5.74007
0.000897636	5.84637
0.00089773	5.98248
0.000897823	6.14554
0.000897917	6.34959
0.000898096	6.8449
0.000898195	7.19556
0.000898383	7.58902
0.000898528	8.40797
0.00089863	9.04985
0.00089881	9.77043
0.000899547	9.5479
0.000899838	9.1067
0.000899948	7.87981
0.000900058	7.44811
0.000900157	7.06194
0.000900257	6.76035
0.000900356	6.50436
0.000900455	6.29269
0.000900565	6.12177
0.000900675	5.97358
0.000900786	5.86187
0.000900896	5.77903
0.000901083	5.71822
0.000901271	5.64959
0.000901645	5.6077
0.000902704	5.55998
0.00090449	5.49069
0.000904918	5.41611
0.000905239	5.40976
0.000905479	5.42859
0.000905656	5.47426
0.000905848	5.53425
0.000906094	5.62973
0.000906441	5.79164
0.000906616	6.03392
0.000906774	6.12092
0.000906988	6.16096
0.000907168	6.13658
0.000907377	6.05818
0.000907773	5.91969
0.000907955	5.63258
0.000908195	5.52674
0.000908436	5.42524
0.00090881	5.36168
0.000911323	5.30876
0.000911461	5.13289
0.000911669	5.1293
0.000911801	5.14417
0.000911895	5.17984
0.000911989	5.22755
0.000912084	5.30284
0.000913206	13.3926
0.000913397	15.1789
0.000913498	18.4747
0.000914506	19.996
0.000914736	18.4803
0.00091483	14.7783
0.000915786	6.58595
0.00091588	6.37978
0.000915974	6.22272
0.0009161	6.10307
0.000916225	5.98574
0.000916414	5.90169
0.00091664	5.81406
0.000917093	5.7428
0.000917822	5.64946
0.000918961	5.5538
0.000920961	5.45553
0.000921063	5.32862
0.000921317	5.32728
0.000921487	5.34488
0.0009216	5.39107
0.000921714	5.45033
0.000922608	8.25888
0.000922761	8.94406
0.000922938	10.0564
0.000923871	12.4674
0.000924079	11.5559
0.000924249	10.5008
0.000924362	9.32281
0.000925279	5.88302
0.000925392	5.76952
0.000925573	5.6874
0.000925754	5.60022
0.000926116	5.54618
0.000926795	5.48385
0.000928586	5.41978
0.000929632	5.32053
0.000929959	5.279
0.000930123	5.28872
0.000930286	5.31304
0.00093045	5.36253
0.000930559	5.45018
0.000930668	5.53703
0.000930793	5.65139
0.0009309	5.82082
0.000931028	5.99748
0.000931213	6.24838
0.000931429	6.66706
0.000931569	7.17544
0.000931686	7.4664
0.000931792	7.66046
0.000931892	7.78005
0.000932053	7.84461
0.000932157	7.80932
0.000932336	7.60017
0.000932471	7.434
0.000932772	7.15477
0.000932903	6.47682
0.000933034	6.209
0.000933143	5.97707
0.000933252	5.81499
0.000933361	5.68135
0.00093347	5.57417
0.000933623	5.49026
0.000933775	5.4047
0.000934004	5.34705
0.00093432	5.2941
0.00093504	5.25478
0.000938309	5.20791
0.000940303	5.06142
0.000941679	4.95539
0.000941787	4.87146
0.000942055	4.87057
0.000942217	4.88841
0.000942378	4.9218
0.000942539	4.98095
0.000942692	5.07249
0.000942845	5.19276
0.00094327	5.34377
0.000943425	5.83003
0.000943541	5.97299
0.000943661	6.04601
0.00094382	6.08445
0.000943949	6.06149
0.000944164	5.91469
0.000944367	5.77452
0.000944641	5.51097
0.000944797	5.14527
0.000944926	4.96445
0.000945055	4.83759
0.000945184	4.73269
0.000945323	4.6492
0.000945474	4.58188
0.000945587	4.5372
0.000945701	4.52641
0.000947569	40.7572
0.000948735	54.9016
0.000948945	49.7021
0.00095058	7.20429
0.000950704	6.97432
0.000950828	6.79612
0.000950993	6.6529
0.000951241	6.49822
0.000951564	6.3152
0.000951878	6.12961
0.000952349	5.9833
0.000953149	5.80243
0.000953805	5.55088
0.000954061	5.37084
0.000954275	5.3157
0.00095439	5.32502
0.000955915	23.9574
0.000956092	27.4533
0.000957262	35.6245
0.000957456	32.2773
0.000958839	7.3223
0.000958946	7.10597
0.000959053	6.94141
0.00095921	6.81359
0.000959445	6.67088
0.00095968	6.51708
0.000960108	6.40366
0.000960536	6.2515
0.000961135	6.13911
0.000962076	6.02038
0.000963445	5.88599
0.000965033	5.74964
0.000970861	5.6341
0.000971774	5.29668
0.000972114	5.24534
0.000972309	5.26576
0.000972455	5.31241
0.000972611	5.37435
0.000972773	5.47345
0.000972936	5.61542
0.00097335	5.79576
0.000973497	6.33696
0.000973627	6.49889
0.000973744	6.60146
0.000973925	6.65991
0.000974051	6.63874
0.000974193	6.56591
0.000974349	6.42807
0.000974751	6.22874
0.000974913	5.64523
0.000975075	5.44006
0.000975227	5.27095
0.000975358	5.14841
0.000975488	5.07118
0.000975619	5.02224
0.000977482	27.4739
0.000978854	35.851
0.000980781	7.33713
0.000980902	7.50411
0.000981033	7.74616
0.000981371	8.06575
0.000981502	8.97703
0.000981603	9.27851
0.000981705	9.45596
0.000982098	9.50916
0.000982308	9.16382
0.000982501	8.84482
0.00098272	8.26375
0.000982868	7.59534
0.000982967	7.19341
0.000983065	6.95955
0.00098318	6.75585
0.000983312	6.55629
0.000983443	6.37502
0.000983575	6.23695
0.00098375	6.13384
0.000983969	6.03676
0.000984298	5.95799
0.000984889	5.88594
0.000986007	5.80636
0.000987912	5.70429
0.000991769	5.57893
0.000993212	5.35843
0.000994378	5.25186
0.000995237	5.1349
0.000995391	5.03325
0.000995544	5.02674
0.00099566	5.03842
0.000995775	5.06964
0.000997302	23.2788
0.000997447	27.2486
0.000998654	35.8531
0.00099884	32.6864
0.001000387	7.05477
0.001000502	6.87879
0.001000655	6.74484
0.001000885	6.61008
0.001001192	6.46507
0.001001607	6.32922
0.001002021	6.19894
0.001002616	6.10273
0.001003571	5.99971
0.001004685	5.88356
0.001005071	5.79126
0.00100536	5.77747
0.001005586	5.79135
0.001005778	5.83129
0.001005971	5.89554
0.00100618	5.9926
0.001006614	6.13259
0.001006803	6.46061
0.001006967	6.56348
0.001007193	6.61134
0.001007377	6.58591
0.001007592	6.50174
0.001007997	6.35158
0.001008189	6.03259
0.001008436	5.90797
0.001008586	5.79145
0.001008886	5.74242
0.001009315	5.68107
0.001010515	5.64018
0.001015108	5.59194
0.001017766	5.48085
0.001018123	5.42732
0.001018434	5.43678
0.001018648	5.47799
0.001018836	5.54117
0.001018997	5.62921
0.001019206	5.73164
0.001019571	5.89763
0.001019747	6.21512
0.00101991	6.33685
0.001020033	6.40638
0.001020176	6.42431
0.001020343	6.40548
0.001020498	6.33326
0.001021019	6.22877
0.001021159	5.79437
0.001021373	5.69686
0.001021588	5.57932
0.001021861	5.4996
0.001022317	5.43973
0.001023433	5.39591
0.001028312	5.35763
0.001030884	5.23601
0.001032528	5.15052
0.00103357	5.07251
0.001033784	5.01983
0.001033956	5.03185
0.001034084	5.06831
0.001035491	8.89012
0.001035598	10.6803
0.00103664	11.2149
0.001036868	10.4612
0.001036982	8.99166
0.001037873	5.56065
0.001037993	5.40245
0.001038113	5.28443
0.001038298	5.19612
0.001038507	5.09922
0.001038822	5.02335
0.001040057	4.94052
0.001040305	4.6833
0.00104047	4.65406
0.001040594	4.66523
0.001042321	31.754
0.001042428	38.0238
0.001043714	47.9899
0.001043873	42.1602
0.001045588	7.28966
0.001045712	7.09173
0.001045877	6.9368
0.001046125	6.77474
0.001046373	6.59086
0.001046598	6.45115
0.001046823	6.35365
0.001046992	6.28819
0.001047161	6.27049
0.001047273	6.2953
0.001047387	6.34575
0.0010475	6.43341
0.001048159	7.99112
0.001048341	8.57189
0.001048498	9.44479
0.001048609	10.2006
0.001049682	10.356
0.001049909	9.75252
0.001050045	8.66704
0.001050795	6.3608
0.001050914	6.21427
0.001051034	6.10402
0.001051193	6.02156
0.001051384	5.94264
0.001051719	5.87829
0.001052358	5.80689
0.001052938	5.7221
0.001053131	5.67442
0.001053421	5.67155
0.001053615	5.69636
0.001053819	5.74375
0.001054034	5.83029
0.001054356	5.96584
0.001054613	6.2331
0.001054774	6.44567
0.001054931	6.54475
0.001055163	6.60688
0.001055326	6.58478
0.001055507	6.50917
0.001056009	6.37582
0.001056203	5.91039
0.001056375	5.75804
0.001056546	5.64948
0.001056804	5.56577
0.001057074	5.47816
0.001057443	5.4196
0.001057688	5.37394
0.001057809	5.38322
0.00105793	5.40922
0.00105925	11.4795
0.001059482	12.7475
0.001060926	15.323
0.001062251	6.13982
