E(MeV)	pendfb7/Pd104:1	
1.05104762E-03	5.67706364	
1.05438129E-03	5.62431071	
1.05771496E-03	5.57843455	
1.06104864E-03	5.53264335	
1.06438231E-03	5.48692815	
1.06771598E-03	5.44128474	
1.07104965E-03	5.39570757	
1.07438332E-03	5.35019525	
1.07771699E-03	5.30474488	
1.08105066E-03	5.2593573	
1.08438433E-03	5.214032	
1.08806999E-03	5.16399699	
1.09175564E-03	5.11404329	
1.09544130E-03	5.06417907	
1.09912695E-03	5.00818637	
1.10281261E-03	4.95230143	
1.10557685E-03	4.91046467	
1.10649826E-03	4.89654374	
1.10834109E-03	4.86422145	
1.11110533E-03	4.81582037	
1.11386956E-03	4.76751187	
1.11663381E-03	4.71930748	
1.11755522E-03	4.70327904	
1.11939805E-03	4.66549538	
1.12216229E-03	4.6089557	
1.12492653E-03	4.55257229	
1.12676936E-03	4.50881804	
1.12938003E-03	4.44699108	
1.13168356E-03	4.39259909	
1.13398710E-03	4.32850707	
1.13629063E-03	4.26463674	
1.13782632E-03	4.22219661	
1.13936201E-03	4.17261113	
1.14089769E-03	4.1231681	
1.14243338E-03	4.07388421	
1.14396907E-03	4.01665603	
1.14550476E-03	3.95963084	
1.14704045E-03	3.90283607	
1.14857614E-03	3.83781455	
1.15011183E-03	3.77309389	
1.15164752E-03	3.70034384	
1.15279928E-03	3.64604125	
1.15318320E-03	3.62802444	
1.15395105E-03	3.58691957	
1.15510282E-03	3.52554584	
1.15625458E-03	3.46449208	
1.15740635E-03	3.39580808	
1.15855811E-03	3.32753551	
1.15966521E-03	3.25495237	
1.16068297E-03	3.18864385	
1.16170073E-03	3.11524495	
1.16271849E-03	3.04240158	
1.16373625E-03	2.96151427	
1.16475400E-03	2.88132783	
1.16581578E-03	2.78797205	
1.16652363E-03	2.7262936	
1.16687755E-03	2.69571061	
1.16723148E-03	2.66165099	
1.16793933E-03	2.5941082	
1.16829325E-03	2.56065692	
1.16864718E-03	2.52406528	
1.16935503E-03	2.45160017	
1.16970895E-03	2.41577699	
1.17006288E-03	2.37630546	
1.17082518E-03	2.29233628	
1.17123355E-03	2.24794692	
1.17143774E-03	2.22359657	
1.17205030E-03	2.15144573	
1.17245868E-03	2.10402432	
1.17266287E-03	2.07823056	
1.17327543E-03	2.00202238	
1.17368380E-03	1.95217863	
1.17395605E-03	1.91616039	
1.17450055E-03	1.84554523	
1.17477280E-03	1.81098692	
1.17504505E-03	1.77372913	
1.17558955E-03	1.70102282	
1.17586180E-03	1.66570237	
1.17603877E-03	1.64102997	
1.17639269E-03	1.59311341	
1.17674662E-03	1.54702543	
1.17692358E-03	1.52530635	
1.17701206E-03	1.5136911	
1.17718902E-03	1.49209849	
1.17734557E-03	1.4747687	
1.17748169E-03	1.46172195	
1.17758379E-03	1.45366154	
1.17768588E-03	1.44756255	
1.17778797E-03	1.44396671	
1.17789007E-03	1.44352398	
1.17795813E-03	1.44534951	
1.17802619E-03	1.44875712	
1.17809425E-03	1.45440981	
1.17816232E-03	1.46258222	
1.17823038E-03	1.47354959	
1.17829844E-03	1.48758708	
1.17836650E-03	1.50495592	
1.17842912E-03	1.52408365	
1.17849174E-03	1.54639088	
1.17855436E-03	1.57200107	
1.17861697E-03	1.60098899	
1.17867959E-03	1.63339062	
1.17874221E-03	1.66916655	
1.17883614E-03	1.72890677	
1.17891645E-03	1.78529855	
1.17901446E-03	1.85972051	
1.17936294E-03	2.14485949	
1.17946639E-03	2.22344385	
1.17957529E-03	2.29609824	
1.17965697E-03	2.34134404	
1.17973320E-03	2.37484996	
1.17973864E-03	2.37653379	
1.17981487E-03	2.39986665	
1.17989981E-03	2.41311296	
1.17997604E-03	2.41329283	
1.18004138E-03	2.40442154	
1.18011435E-03	2.38469788	
1.18020419E-03	2.34662174	
1.18029403E-03	2.29432079	
1.18037571E-03	2.23571268	
1.18045738E-03	2.1680775	
1.18055539E-03	2.07733456	
1.18065885E-03	1.97346391	
1.18087120E-03	1.75063332	
1.18096377E-03	1.65403873	
1.18105633E-03	1.56219813	
1.18114890E-03	1.47565028	
1.18124146E-03	1.39554158	
1.18126324E-03	1.37838796	
1.18133539E-03	1.32210143	
1.18142932E-03	1.25655777	
1.18152324E-03	1.19877945	
1.18156816E-03	1.17473531	
1.18161717E-03	1.14888832	
1.18171110E-03	1.10639728	
1.18180715E-03	1.06960434	
1.18182952E-03	1.06244084	
1.18190426E-03	1.03907842	
1.18200137E-03	1.01407427	
1.18202927E-03	1.00858343	
1.18216322E-03	0.983270256	
1.18223648E-03	0.973017379	
1.18226033E-03	0.969878288	
1.18238981E-03	0.957155939	
1.18240916E-03	0.955837001	
1.18251929E-03	0.949220919	
1.18256254E-03	0.947833257	
1.18266210E-03	0.945328399	
1.18271351E-03	0.944339293	
1.18276166E-03	0.94467077	
1.18286122E-03	0.945988303	
1.18293590E-03	0.947462998	
1.18295249E-03	0.948144838	
1.18303546E-03	0.952080897	
1.18311843E-03	0.95654893	
1.18317236E-03	0.959819543	
1.18320140E-03	0.962113672	
1.18326777E-03	0.967785151	
1.18334244E-03	0.974645239	
1.18340882E-03	0.981218028	
1.18341711E-03	0.982186207	
1.18348349E-03	0.990409516	
1.18354572E-03	0.998540514	
1.18360794E-03	1.00709663	
1.18365773E-03	1.01426313	
1.18374069E-03	1.02860496	
1.18379047E-03	1.03762387	
1.18384025E-03	1.04696587	
1.18388174E-03	1.05500709	
1.18392323E-03	1.06328731	
1.18396471E-03	1.07188695	
1.18398960E-03	1.07766701	
1.18403316E-03	1.08813888	
1.18407672E-03	1.09890314	
1.18412235E-03	1.1105022	
1.18417213E-03	1.1235457	
1.18421103E-03	1.13403017	
1.18425718E-03	1.14681114	
1.18426340E-03	1.14858388	
1.18430074E-03	1.1601422	
1.18433807E-03	1.17197686	
1.18438163E-03	1.18612218	
1.18442519E-03	1.20063945	
1.18447497E-03	1.21769973	
1.18449986E-03	1.22646694	
1.18451645E-03	1.23271307	
1.18455794E-03	1.24870455	
1.18459942E-03	1.26507346	
1.18464506E-03	1.28353787	
1.18469484E-03	1.30423695	
1.18473632E-03	1.32200975	
1.18474877E-03	1.3276721	
1.18479233E-03	1.34801983	
1.18483588E-03	1.3688581	
1.18487737E-03	1.38918536	
1.18493960E-03	1.42057277	
1.18496033E-03	1.43140219	
1.18500182E-03	1.45431421	
1.18506405E-03	1.48985186	
1.18512627E-03	1.52660905	
1.18519265E-03	1.56723741	
1.18520094E-03	1.57247776	
1.18524243E-03	1.60024463	
1.18529221E-03	1.63445066	
1.18534199E-03	1.66958044	
1.18539841E-03	1.71055577	
1.18546147E-03	1.75787281	
1.18546976E-03	1.76431362	
1.18552452E-03	1.80901049	
1.18558758E-03	1.86223803	
1.18565395E-03	1.92024814	
1.18567552E-03	1.93981495	
1.18572365E-03	1.98535233	
1.18579334E-03	2.0537745	
1.18586304E-03	2.12482638	
1.18588460E-03	2.14767977	
1.18593605E-03	2.20451813	
1.18601238E-03	2.29226966	
1.18608871E-03	2.3837324	
1.18609700E-03	2.3940934	
1.18616504E-03	2.48285341	
1.18624967E-03	2.59814844	
1.18631936E-03	2.69719259	
1.18633595E-03	2.72170605	
1.18638905E-03	2.80339482	
1.18645875E-03	2.91477611	
1.18652844E-03	3.03053494	
1.18653508E-03	3.04200724	
1.18659814E-03	3.15495755	
1.18669106E-03	3.3290954	
1.18673420E-03	3.41375461	
1.18676075E-03	3.46778189	
1.18685368E-03	3.66570426	
1.18693333E-03	3.84462345	
1.18694660E-03	3.87553779	
1.18702625E-03	4.07038649	
1.18710590E-03	4.27445911	
1.18713245E-03	4.34577983	
1.18718555E-03	4.49353505	
1.18726520E-03	4.72578036	
1.18733158E-03	4.92883213	
1.18734485E-03	4.97091015	
1.18742450E-03	5.23572773	
1.18750415E-03	5.51373269	
1.18753070E-03	5.61113641	
1.18758380E-03	5.81163695	
1.18766345E-03	6.12770809	
1.18774310E-03	6.4680694	
1.18779620E-03	6.70715858	
1.18782607E-03	6.84490376	
1.18791568E-03	7.28185855	
1.18792895E-03	7.35055053	
1.18800529E-03	7.75505783	
1.18806170E-03	8.07253966	
1.18809489E-03	8.26391305	
1.18818450E-03	8.81303491	
1.18819445E-03	8.87797253	
1.18827410E-03	9.4102384	
1.18832720E-03	9.78842985	
1.18836371E-03	10.0549515	
1.18845332E-03	10.7526769	
1.18845995E-03	10.8078737	
1.18854292E-03	11.5154899	
1.18859270E-03	11.9698673	
1.18863253E-03	12.3427378	
1.18872214E-03	13.2414653	
1.18872545E-03	13.2771328	
1.18881174E-03	14.2303233	
1.18885820E-03	14.7824193	
1.18890135E-03	15.306929	
1.18895777E-03	16.0458611	
1.18899095E-03	16.4892529	
1.18905733E-03	17.4468571	
1.18908056E-03	17.7889741	
1.18914030E-03	18.7278779	
1.18915689E-03	19.0031083	
1.18920004E-03	19.7337519	
1.18925645E-03	20.7426826	
1.18925977E-03	20.8033619	
1.18931951E-03	21.9574441	
1.18935602E-03	22.7043938	
1.18937925E-03	23.1900799	
1.18943899E-03	24.5138194	
1.18945558E-03	24.904218	
1.18949872E-03	25.9417251	
1.18955514E-03	27.3839096	
1.18955846E-03	27.4707646	
1.18961820E-03	29.133187	
1.18965470E-03	30.2160447	
1.18967794E-03	30.9217224	
1.18973435E-03	32.7459155	
1.18975427E-03	33.4308783	
1.18978745E-03	34.5939096	
1.18982064E-03	35.8296238	
1.18984055E-03	36.5828956	
1.18988702E-03	38.4520682	
1.18989365E-03	38.7231893	
1.18994675E-03	41.0338037	
1.18995339E-03	41.341844	
1.18999985E-03	43.5318391	
1.19001977E-03	44.5337416	
1.19005295E-03	46.2301256	
1.19008614E-03	48.042159	
1.19010605E-03	49.1475778	
1.19015252E-03	51.9046447	
1.19015915E-03	52.3048333	
1.19021225E-03	55.732015	
1.19021889E-03	56.1910418	
1.19026535E-03	59.4561269	
1.19028527E-03	60.9562773	
1.19031845E-03	63.4973342	
1.19035164E-03	66.222102	
1.19037155E-03	67.8848272	
1.19041802E-03	72.0459265	
1.19042465E-03	72.6500064	
1.19047775E-03	77.8381098	
1.19048439E-03	78.5346162	
1.19053085E-03	83.488675	
1.19055077E-03	85.763621	
1.19058064E-03	89.2320327	
1.19061714E-03	93.7498742	
1.19062710E-03	95.0036191	
1.19067356E-03	101.221355	
1.19068352E-03	102.63916	
1.19072002E-03	107.918873	
1.19074989E-03	112.51168	
1.19076649E-03	115.105688	
1.19081295E-03	122.817274	
1.19081627E-03	123.402664	
1.19085941E-03	131.126389	
1.19088264E-03	135.540333	
1.19090587E-03	140.022292	
1.19094902E-03	148.848617	
1.19095234E-03	149.537594	
1.19099880E-03	159.748218	
1.19100875E-03	162.0631	
1.19104526E-03	170.659944	
1.19106185E-03	174.790204	
1.19109172E-03	182.309562	
1.19111495E-03	188.484707	
1.19113819E-03	194.729605	
1.19116805E-03	203.190881	
1.19118465E-03	207.944306	
1.19122115E-03	218.9498	
1.19123111E-03	221.991293	
1.19130080E-03	244.640689	
1.19135557E-03	263.886664	
1.19138045E-03	273.114431	
1.19141033E-03	284.330593	
1.19145015E-03	300.194597	
1.19148334E-03	313.571161	
1.19153644E-03	336.368946	
1.19155635E-03	345.0156	
1.19162273E-03	375.520508	
1.19162604E-03	377.056837	
1.19169242E-03	409.406624	
1.19170901E-03	417.927223	
1.19179198E-03	460.917024	
1.19181853E-03	475.393007	
1.19188822E-03	513.772589	
1.19221678E-03	705.104628	
1.19230970E-03	758.853072	
1.19234024E-03	775.809549	
1.19241059E-03	814.3756	
1.19245440E-03	836.897994	
1.19251148E-03	865.777547	
1.19253803E-03	877.933955	
1.19261768E-03	913.743965	
1.19269733E-03	944.563618	
1.19277698E-03	970.343707	
1.19285663E-03	990.583785	
1.19293628E-03	1004.89511	
1.19300000E-03	1011.39708	
1.19301859E-03	1013.08348	
1.19308496E-03	1014.64321	
1.19309558E-03	1014.76131	
1.19316461E-03	1009.59593	
1.19322302E-03	1004.50681	
1.19325488E-03	999.049661	
1.19330267E-03	990.279841	
1.19334515E-03	979.910132	
1.19338232E-03	970.448595	
1.19342480E-03	957.184206	
1.19346795E-03	943.338175	
1.19350445E-03	929.68681	
1.19355357E-03	910.939561	
1.19359074E-03	895.026473	
1.19364384E-03	871.90012	
1.19371022E-03	840.325412	
1.19374340E-03	824.293672	
1.19387615E-03	755.596803	
1.19410847E-03	630.640667	
1.19419144E-03	586.23469	
1.19421799E-03	572.481262	
1.19429100E-03	534.980929	
1.19432750E-03	516.981763	
1.19439056E-03	486.201316	
1.19442043E-03	472.373198	
1.19449012E-03	440.423598	
1.19455982E-03	410.552829	
1.19457309E-03	404.920962	
1.19462951E-03	382.23705	
1.19463947E-03	378.274198	
1.19469920E-03	355.722692	
1.19470584E-03	353.245097	
1.19477222E-03	329.829949	
1.19477885E-03	327.62501	
1.19483195E-03	310.16963	
1.19483859E-03	308.006674	
1.19488505E-03	293.788833	
1.19490497E-03	287.750244	
1.19493815E-03	278.325014	
1.19497134E-03	268.98887	
1.19499125E-03	263.7523	
1.19503772E-03	251.653208	
1.19504435E-03	250.042175	
1.19509745E-03	237.273164	
1.19510409E-03	235.693244	
1.19515719E-03	223.928625	
1.19517047E-03	221.02154	
1.19522357E-03	210.212568	
1.19523684E-03	207.545635	
1.19528994E-03	197.632787	
1.19530322E-03	195.185204	
1.19535632E-03	186.101459	
1.19536959E-03	183.86025	
1.19542269E-03	175.539984	
1.19543597E-03	173.485475	
1.19548907E-03	165.865354	
1.19550234E-03	163.984951	
1.19555544E-03	157.004594	
1.19556872E-03	155.280515	
1.19562182E-03	148.963573	
1.19565832E-03	144.67771	
1.19569483E-03	140.785592	
1.19574295E-03	135.719494	
1.19575457E-03	134.60369	
1.19581430E-03	128.932394	
1.19582758E-03	127.686453	
1.19589395E-03	122.000896	
1.19591221E-03	120.457584	
1.19597360E-03	115.709666	
1.19599684E-03	113.935676	
1.19605325E-03	109.98595	
1.19608146E-03	108.035698	
1.19613290E-03	104.765402	
1.19616609E-03	102.681181	
1.19621255E-03	100.02558	
1.19627893E-03	96.2768793	
1.19629220E-03	95.6009554	
1.19637185E-03	91.5920631	
1.19639177E-03	90.6033078	
1.19650460E-03	85.5340876	
1.19661080E-03	81.294579	
1.19663735E-03	80.2480223	
1.19671700E-03	77.4241504	
1.19677010E-03	75.5645365	
1.19682320E-03	73.8824932	
1.19690285E-03	71.3892899	
1.19692940E-03	70.6337008	
1.19703560E-03	67.646041	
1.19714180E-03	64.9474139	
1.19716835E-03	64.2798287	
1.19726128E-03	62.1384492	
1.19730110E-03	61.2307163	
1.19738075E-03	59.5604403	
1.19743385E-03	58.4584136	
1.19750023E-03	57.2104857	
1.19761970E-03	54.9872411	
1.19763298E-03	54.7423487	
1.19773918E-03	52.9944	
1.19783210E-03	51.4789405	
1.19785865E-03	51.0898693	
1.19797813E-03	49.3549333	
1.19803123E-03	48.5902319	
1.19809760E-03	47.7270779	
1.19823035E-03	46.0170877	
1.19825690E-03	45.706626	
1.19841620E-03	43.8637427	
1.19842948E-03	43.7115627	
1.19857550E-03	42.187001	
1.19862860E-03	41.6377002	
1.19873480E-03	40.6381343	
1.19885428E-03	39.5237214	
1.19889410E-03	39.1862053	
1.19905340E-03	37.8479698	
1.19907995E-03	37.6267112	
1.19921270E-03	36.6175588	
1.19930563E-03	35.9166841	
1.19937200E-03	35.4675296	
1.19957113E-03	34.1318687	
1.19964414E-03	33.6464585	
1.19977025E-03	32.905926	
1.19996938E-03	31.7469479	
1.19998265E-03	31.670323	
1.20016850E-03	30.7162296	
1.20032117E-03	29.9386941	
1.20036763E-03	29.7249283	
1.20056675E-03	28.8159932	
1.20059994E-03	28.6655658	
1.20076588E-03	27.9821259	
1.20093182E-03	27.3035137	
1.20096500E-03	27.1806253	
1.20119732E-03	26.3267316	
1.20126369E-03	26.0845853	
1.20142963E-03	25.5340151	
1.20159557E-03	24.9874445	
1.20166194E-03	24.7919777	
1.20189425E-03	24.1128026	
1.20209338E-03	23.5344757	
1.20212657E-03	23.4496425	
1.20247504E-03	22.5663926	
1.20259119E-03	22.2745882	
1.20282350E-03	21.7574366	
1.20308900E-03	21.1711793	
1.20312219E-03	21.1057815	
1.20342088E-03	20.521597	
1.20358682E-03	20.1991959	
1.20371957E-03	19.9677508	
1.20401825E-03	19.4504554	
1.20408463E-03	19.336173	
1.20431694E-03	18.981195	
1.20461563E-03	18.5275437	
1.20474838E-03	18.3272771	
1.20506366E-03	17.9092917	
1.20541213E-03	17.4506499	
1.20581038E-03	16.9946681	
1.20620863E-03	16.5416512	
1.20660688E-03	16.1458504	
1.20690557E-03	15.8507417	
1.20700513E-03	15.7628853	
1.20740338E-03	15.4135157	
1.20760250E-03	15.2397519	
1.20780163E-03	15.0860988	
1.20819988E-03	14.7804337	
1.20853175E-03	14.5269848	
1.20863132E-03	14.4603737	
1.20909594E-03	14.1512657	
1.20946100E-03	13.9096454	
1.20956057E-03	13.8517274	
1.21002519E-03	13.5828893	
1.21045663E-03	13.3344322	
1.21048982E-03	13.3175788	
1.21095444E-03	13.0827946	
1.21145225E-03	12.8325918	
1.21165138E-03	12.7453196	
1.21211600E-03	12.5428122	
1.21271338E-03	12.2836022	
1.21277975E-03	12.254933	
1.21331075E-03	12.0569906	
1.21390813E-03	11.8353369	
1.21410725E-03	11.7617613	
1.21450550E-03	11.6334797	
1.21510288E-03	11.4418765	
1.21543475E-03	11.335841	
1.21570025E-03	11.2612354	
1.21676225E-03	10.9645152	
1.21689500E-03	10.9325342	
1.21762513E-03	10.7577248	
1.21835525E-03	10.5836289	
1.21875350E-03	10.4890118	
1.21908538E-03	10.4224339	
1.21981550E-03	10.2765301	
1.22054563E-03	10.1311316	
1.22081113E-03	10.0784275	
1.22127575E-03	10.0001904	
1.22237094E-03	9.81653109	
1.22300150E-03	9.71124364	
1.22353250E-03	9.63517989	
1.22472725E-03	9.4648202	
1.22519188E-03	9.39883681	
1.22592200E-03	9.3094271	
1.22711675E-03	9.16371443	
1.22751500E-03	9.11531551	
1.22831150E-03	9.03333184	
1.22950625E-03	8.91080577	
1.23070100E-03	8.7886731	
1.23189575E-03	8.68669212	
1.23309050E-03	8.58501651	
1.23388700E-03	8.51741322	
1.23428525E-03	8.48867574	
1.23548000E-03	8.40270413	
1.23707300E-03	8.28840582	
1.23866600E-03	8.19358869	
1.24025900E-03	8.09905899	
1.24185200E-03	8.00478045	
1.24331225E-03	7.93211072	
1.24477250E-03	7.85960654	
1.24503800E-03	7.84645153	
1.24623275E-03	7.79667301	
1.24769300E-03	7.73596448	
1.24928600E-03	7.66987048	
1.25087900E-03	7.60390513	
1.25247200E-03	7.55068357	
1.25406500E-03	7.49756761	
1.25579075E-03	7.44013387	
1.25725100E-03	7.39162352	
1.25751650E-03	7.38466445	
1.25924225E-03	7.33952848	
1.26176450E-03	7.27371322	
1.26415400E-03	7.21151809	
1.26627800E-03	7.15636012	
1.26654350E-03	7.15100294	
1.26893300E-03	7.10292407	
1.27132250E-03	7.05497813	
1.27371200E-03	7.00716623	
1.27583600E-03	6.96478626	
1.27591097E-03	6.96362115	
1.27810993E-03	6.9295687	
1.28024174E-03	6.89668774	
1.28237354E-03	6.86395896	
1.28379474E-03	6.84223388	
1.28521595E-03	6.82059498	
1.28663715E-03	6.79905481	
1.28720563E-03	6.79048436	
1.28805835E-03	6.78069115	
1.28947955E-03	6.76450285	
1.29063579E-03	6.75144844	
1.29179202E-03	6.7385162	
1.29294826E-03	6.72572693	
1.29410449E-03	6.71310549	
1.29487531E-03	6.70479835	
1.29564613E-03	6.69659194	
1.29662449E-03	6.68634843	
1.29760284E-03	6.67633023	
1.29825507E-03	6.66979714	
1.29890731E-03	6.663399	
1.29955954E-03	6.65715531	
1.29985600E-03	6.65439785	
1.30021177E-03	6.6527253	
1.30086400E-03	6.64986315	
1.30138375E-03	6.64774979	
1.30190350E-03	6.64580573	
1.30242325E-03	6.64405402	
1.30294300E-03	6.64252241	
1.30346275E-03	6.64124356	
1.30398250E-03	6.64025569	
1.30450225E-03	6.63960404	
1.30502200E-03	6.63934348	
1.30551813E-03	6.63952176	
1.30601425E-03	6.64019088	
1.30634500E-03	6.64095285	
1.30667575E-03	6.6420033	
1.30700650E-03	6.64337818	
1.30733725E-03	6.64511925	
1.30766800E-03	6.64727535	
1.30795150E-03	6.64949706	
1.30823500E-03	6.65210794	
1.30851850E-03	6.65515689	
1.30880200E-03	6.65870082	
1.30908550E-03	6.66280625	
1.30936900E-03	6.66755132	
1.30965250E-03	6.67302831	
1.30993600E-03	6.6793469	
1.31014075E-03	6.68450689	
1.31034550E-03	6.69023193	
1.31055025E-03	6.69658898	
1.31075500E-03	6.70365558	
1.31095975E-03	6.71152192	
1.31116450E-03	6.72029348	
1.31119600E-03	6.72180126	
1.31136925E-03	6.73296277	
1.31157400E-03	6.74732883	
1.31173150E-03	6.75928719	
1.31188900E-03	6.77213519	
1.31204650E-03	6.78597914	
1.31220400E-03	6.80094213	
1.31236150E-03	6.81716748	
1.31251900E-03	6.83482305	
1.31267650E-03	6.85410683	
1.31283400E-03	6.87525398	
1.31296000E-03	6.89370083	
1.31308600E-03	6.9136903	
1.31321200E-03	6.93542284	
1.31333800E-03	6.9591357	
1.31346400E-03	6.98921513	
1.31359000E-03	7.02190271	
1.31371600E-03	7.05762185	
1.31384200E-03	7.0969035	
1.31394438E-03	7.13190824	
1.31404675E-03	7.17017091	
1.31414913E-03	7.21228751	
1.31425150E-03	7.25900752	
1.31428300E-03	7.27486403	
1.31432829E-03	7.30038773	
1.31440507E-03	7.34733114	
1.31448185E-03	7.39860566	
1.31455863E-03	7.45503109	
1.31463541E-03	7.51763124	
1.31470038E-03	7.57636549	
1.31475550E-03	7.63125688	
1.31475944E-03	7.63559853	
1.31481850E-03	7.70672324	
1.31487757E-03	7.78491698	
1.31493663E-03	7.87134777	
1.31499569E-03	7.96743511	
1.31503507E-03	8.03767495	
1.31507050E-03	8.10588817	
1.31507444E-03	8.11415518	
1.31511382E-03	8.20297887	
1.31515319E-03	8.29865649	
1.31519257E-03	8.40198986	
1.31523194E-03	8.51375545	
1.31527132E-03	8.63492075	
1.31530675E-03	8.75276434	
1.31535400E-03	8.93489545	
1.31540125E-03	9.13541898	
1.31543275E-03	9.28042898	
1.31546425E-03	9.43534193	
1.31549575E-03	9.609665	
1.31552725E-03	9.79548174	
1.31555875E-03	9.99365865	
1.31559025E-03	10.2051106	
1.31562175E-03	10.4308012	
1.31565325E-03	10.6823027	
1.31568475E-03	10.9501167	
1.31571625E-03	11.2353525	
1.31573988E-03	11.4632612	
1.31574775E-03	11.5421264	
1.31577925E-03	11.8775678	
1.31582257E-03	12.3734805	
1.31585800E-03	12.8135003	
1.31586391E-03	12.889418	
1.31590525E-03	13.4627706	
1.31594660E-03	14.081719	
1.31595723E-03	14.2533432	
1.31598794E-03	14.7634204	
1.31602929E-03	15.5021329	
1.31605645E-03	16.0235914	
1.31607063E-03	16.3034574	
1.31611197E-03	17.1778085	
1.31615332E-03	18.1140623	
1.31615568E-03	18.1711989	
1.31619466E-03	19.1386377	
1.31623600E-03	20.2325133	
1.31625490E-03	20.7660673	
1.31628010E-03	21.4944316	
1.31632420E-03	22.8528054	
1.31635413E-03	23.8335099	
1.31636830E-03	24.3070749	
1.31641240E-03	25.8700308	
1.31643445E-03	26.6970741	
1.31645650E-03	27.538782	
1.31650060E-03	29.31478	
1.31652895E-03	30.5165372	
1.31654470E-03	31.1956665	
1.31660613E-03	34.0002315	
1.31662345E-03	34.8376386	
1.31665810E-03	36.5376748	
1.31671795E-03	39.6414606	
1.31672740E-03	40.1383142	
1.31679670E-03	43.9915513	
1.31682820E-03	45.8298277	
1.31686600E-03	48.062138	
1.31695105E-03	53.3084288	
1.31695420E-03	53.5127337	
1.31730700E-03	76.6030251	
1.31731015E-03	76.7992514	
1.31742040E-03	83.6034099	
1.31743300E-03	84.3243281	
1.31750545E-03	88.408591	
1.31752750E-03	89.540497	
1.31758420E-03	92.3940704	
1.31762200E-03	94.0836478	
1.31765665E-03	95.5873598	
1.31772280E-03	98.0674937	
1.31772595E-03	98.1665094	
1.31778580E-03	99.9683912	
1.31779840E-03	100.25499	
1.31786833E-03	101.751386	
1.31788912E-03	102.025859	
1.31793952E-03	102.605573	
1.31799320E-03	102.835676	
1.31799962E-03	102.852224	
1.31806804E-03	102.541204	
1.31808064E-03	102.387866	
1.31813860E-03	101.595448	
1.31816380E-03	101.079825	
1.31819530E-03	100.388313	
1.31825830E-03	98.6207041	
1.31833863E-03	95.7040117	
1.31834020E-03	95.6445866	
1.31840635E-03	92.7175889	
1.31848510E-03	88.802888	
1.31849140E-03	88.4561995	
1.31857645E-03	83.655215	
1.31861740E-03	81.157242	
1.31868040E-03	77.2504491	
1.31900800E-03	55.783108	
1.31902060E-03	54.9839591	
1.31908990E-03	50.6196087	
1.31914660E-03	47.1717339	
1.31915290E-03	46.7925479	
1.31923165E-03	42.2565775	
1.31924110E-03	41.7398469	
1.31929465E-03	38.8461661	
1.31933560E-03	36.7395021	
1.31934820E-03	36.0994792	
1.31940490E-03	33.3645695	
1.31941593E-03	32.8622917	
1.31946160E-03	30.8108985	
1.31949625E-03	29.3488057	
1.31951830E-03	28.4321033	
1.31957500E-03	26.2284899	
1.31957658E-03	26.1710641	
1.31962540E-03	24.4264228	
1.31965690E-03	23.3735915	
1.31967580E-03	22.7529239	
1.31971360E-03	21.5859142	
1.31973723E-03	20.8949618	
1.31975140E-03	20.4877413	
1.31978920E-03	19.4611635	
1.31980338E-03	19.0976611	
1.31982700E-03	18.5030752	
1.31986480E-03	17.606846	
1.31988213E-03	17.220229	
1.31990260E-03	16.7729877	
1.31994040E-03	15.9976213	
1.31996088E-03	15.6035542	
1.31997820E-03	15.2790991	
1.32001600E-03	14.6165321	
1.32004750E-03	14.0973792	
1.32007900E-03	13.6066829	
1.32011050E-03	13.1593632	
1.32014200E-03	12.7376847	
1.32017350E-03	12.3402778	
1.32019713E-03	12.0593638	
1.32020500E-03	11.9700192	
1.32023650E-03	11.6340463	
1.32026800E-03	11.3184437	
1.32029950E-03	11.0219911	
1.32033100E-03	10.7435127	
1.32036250E-03	10.4818788	
1.32039400E-03	10.2360068	
1.32042550E-03	10.0186645	
1.32045700E-03	9.81506436	
1.32048850E-03	9.62426949	
1.32052000E-03	9.44539139	
1.32055150E-03	9.27889957	
1.32055938E-03	9.23933094	
1.32059875E-03	9.05740767	
1.32063813E-03	8.8897842	
1.32067750E-03	8.73522686	
1.32070900E-03	8.62101296	
1.32071688E-03	8.59410435	
1.32075625E-03	8.47035515	
1.32079563E-03	8.35624507	
1.32083500E-03	8.25089713	
1.32087438E-03	8.15340535	
1.32091375E-03	8.06304449	
1.32094525E-03	7.99586989	
1.32095313E-03	7.98032318	
1.32099250E-03	7.90841593	
1.32105157E-03	7.81010234	
1.32111063E-03	7.72179746	
1.32117363E-03	7.63698009	
1.32122088E-03	7.57883614	
1.32124450E-03	7.55227127	
1.32129175E-03	7.50370096	
1.32136263E-03	7.43850105	
1.32143350E-03	7.37971334	
1.32150438E-03	7.32629773	
1.32162250E-03	7.24704531	
1.32168550E-03	7.20952045	
1.32171700E-03	7.1925065	
1.32181150E-03	7.14656061	
1.32190600E-03	7.10485146	
1.32200050E-03	7.06671086	
1.32215800E-03	7.00969451	
1.32228400E-03	6.96895002	
1.32241000E-03	6.93177977	
1.32253600E-03	6.89765112	
1.32266200E-03	6.86993572	
1.32278800E-03	6.84449273	
1.32291400E-03	6.82103784	
1.32307150E-03	6.7941567	
1.32322900E-03	6.76962859	
1.32338650E-03	6.7471378	
1.32354400E-03	6.72642247	
1.32370150E-03	6.70726333	
1.32385900E-03	6.68947532	
1.32401650E-03	6.67290112	
1.32423307E-03	6.65184895	
1.32441025E-03	6.63593846	
