E(MeV)	pendfb7/Zn:1
9.45720E-02	8.59641
9.45835E-02	8.40804
9.45920E-02	8.26679
9.46006E-02	8.12556
9.46092E-02	7.98438
9.46143E-02	7.89969
9.46177E-02	7.84671
9.46246E-02	7.74077
9.46315E-02	7.63487
9.46383E-02	7.52901
9.46452E-02	7.4232
9.46509E-02	7.34563
9.46566E-02	7.26811
9.46606E-02	7.21389
9.46609E-02	7.21075
9.46652E-02	7.16378
9.46680E-02	7.13252
9.46686E-02	7.12629
9.46703E-02	7.11601
9.46720E-02	7.1058
9.46737E-02	7.09565
9.46749E-02	7.09499
9.46760E-02	7.10217
9.46772E-02	7.10941
9.46782E-02	7.11599
9.46783E-02	7.11673
9.46792E-02	7.1337
9.46802E-02	7.15287
9.46806E-02	7.15929
9.46813E-02	7.18273
9.46823E-02	7.21797
9.46833E-02	7.25332
9.46836E-02	7.2612
9.46844E-02	7.30314
9.46854E-02	7.35717
9.46858E-02	7.38123
9.46863E-02	7.4161
9.46878E-02	7.51507
9.46881E-02	7.53644
9.46893E-02	7.62808
9.46927E-02	7.90318
9.46938E-02	7.99478
9.46941E-02	8.01308
9.46950E-02	8.07267
9.46961E-02	8.14697
9.46963E-02	8.15808
9.46973E-02	8.2001
9.46982E-02	8.23493
9.46984E-02	8.24602
9.46992E-02	8.25522
9.47002E-02	8.26754
9.47003E-02	8.26887
9.47005E-02	8.2645
9.47013E-02	8.25224
9.47022E-02	8.23673
9.47023E-02	8.23477
9.47033E-02	8.19161
9.47041E-02	8.15427
9.47043E-02	8.14503
9.47055E-02	8.0631
9.47062E-02	8.0157
9.47067E-02	7.97583
9.47090E-02	7.78441
9.47115E-02	7.57787
9.47126E-02	7.48802
9.47131E-02	7.45764
9.47142E-02	7.37802
9.47150E-02	7.32125
9.47154E-02	7.30375
9.47165E-02	7.24263
9.47174E-02	7.19327
9.47178E-02	7.18131
9.47191E-02	7.13362
9.47199E-02	7.10194
9.47204E-02	7.09341
9.47217E-02	7.06793
9.47230E-02	7.04258
9.47232E-02	7.03943
9.47243E-02	7.03369
9.47252E-02	7.02937
9.47265E-02	7.02294
9.47265E-02	7.02287
9.47282E-02	7.03337
9.47308E-02	7.04905
9.47308E-02	7.0499
9.47343E-02	7.10404
9.47365E-02	7.13796
9.47378E-02	7.16948
9.47422E-02	7.27596
9.47430E-02	7.30273
9.47480E-02	7.46349
9.47487E-02	7.49579
9.47536E-02	7.70449
9.47546E-02	7.75544
9.47593E-02	8.00337
9.47605E-02	8.08305
9.47649E-02	8.3706
9.47664E-02	8.48403
9.47686E-02	8.65756
9.47723E-02	8.96976
9.47724E-02	8.98105
9.47761E-02	9.34335
9.47791E-02	9.6666
9.47799E-02	9.74625
9.47844E-02	10.2842
9.47896E-02	10.9881
9.47910E-02	11.1975
9.47949E-02	11.7733
9.47999E-02	12.6049
9.48001E-02	12.6336
9.48062E-02	13.7156
9.48069E-02	13.8459
9.48121E-02	14.8225
9.48174E-02	15.7987
9.48226E-02	16.7746
9.48236E-02	16.9697
9.48261E-02	17.3866
9.48298E-02	18.0176
9.48306E-02	18.1604
9.48320E-02	18.3714
9.48351E-02	18.8458
9.48364E-02	19.0135
9.48404E-02	19.525
9.48412E-02	19.6101
9.48456E-02	20.0679
9.48460E-02	20.0944
9.48508E-02	20.4653
9.48512E-02	20.4821
9.48561E-02	20.7171
9.48564E-02	20.7241
9.48599E-02	20.794
9.48620E-02	20.8358
9.48627E-02	20.839
9.48676E-02	20.8031
9.48683E-02	20.7822
9.48749E-02	20.5839
9.48802E-02	20.3143
9.48822E-02	20.2127
9.48874E-02	19.8683
9.48927E-02	19.5096
9.48934E-02	19.4689
9.48981E-02	19.1211
9.49017E-02	18.8597
9.49053E-02	18.5985
9.49084E-02	18.3664
9.49119E-02	18.1153
9.49132E-02	18.0334
9.49215E-02	17.524
9.49230E-02	17.436
9.49265E-02	17.2423
9.49300E-02	17.0484
9.49319E-02	16.9425
9.49351E-02	16.766
9.49370E-02	16.66
9.49382E-02	16.5777
9.49480E-02	15.9402
9.49515E-02	15.714
9.49550E-02	15.488
9.49585E-02	15.2621
9.49601E-02	15.1595
9.49615E-02	15.0793
9.49644E-02	14.9076
9.49684E-02	14.6787
9.49720E-02	14.4728
9.49723E-02	14.4528
9.49763E-02	14.2534
9.49803E-02	14.054
9.49838E-02	13.8746
9.49842E-02	13.857
9.49902E-02	13.5938
9.49957E-02	13.3482
9.49961E-02	13.3328
9.50020E-02	13.1024
9.50075E-02	12.8912
9.50107E-02	12.7645
9.50119E-02	12.7247
9.50164E-02	12.5755
9.50208E-02	12.4264
9.50253E-02	12.2774
9.50273E-02	12.2078
9.50275E-02	12.2036
9.50309E-02	12.1069
9.50333E-02	12.0396
9.50357E-02	11.9724
9.50380E-02	11.9052
9.50398E-02	11.8549
9.50416E-02	11.8047
9.50428E-02	11.7712
9.50440E-02	11.7378
9.50452E-02	11.7125
9.50463E-02	11.6874
9.50472E-02	11.6686
9.50481E-02	11.6498
9.50490E-02	11.6311
9.50499E-02	11.6125
9.50505E-02	11.6002
9.50511E-02	11.5879
9.50514E-02	11.5818
9.50517E-02	11.5796
9.50523E-02	11.5753
9.50529E-02	11.5711
9.50535E-02	11.5669
9.50541E-02	11.5629
9.50547E-02	11.559
9.50553E-02	11.5552
9.50557E-02	11.5525
9.50558E-02	11.5516
9.50561E-02	11.5554
9.50566E-02	11.5612
9.50570E-02	11.5672
9.50575E-02	11.5733
9.50579E-02	11.5795
9.50584E-02	11.5863
9.50585E-02	11.588
9.50590E-02	11.6044
9.50595E-02	11.6254
9.50601E-02	11.6467
9.50606E-02	11.6682
9.50611E-02	11.69
9.50612E-02	11.692
9.50617E-02	11.7248
9.50622E-02	11.7612
9.50628E-02	11.7978
9.50630E-02	11.8105
9.50633E-02	11.8453
9.50639E-02	11.8986
9.50645E-02	11.9629
9.50653E-02	12.0332
9.50656E-02	12.0663
9.50660E-02	12.117
9.50667E-02	12.2127
9.50674E-02	12.3088
9.50682E-02	12.4216
9.50682E-02	12.4248
9.50693E-02	12.5914
9.50726E-02	13.1232
9.50739E-02	13.3272
9.50741E-02	13.3646
9.50750E-02	13.4694
9.50759E-02	13.5815
9.50765E-02	13.6525
9.50767E-02	13.666
9.50774E-02	13.7158
9.50781E-02	13.7611
9.50783E-02	13.7794
9.50788E-02	13.79
9.50795E-02	13.8042
9.50796E-02	13.8064
9.50800E-02	13.7974
9.50808E-02	13.7777
9.50811E-02	13.7673
9.50813E-02	13.7558
9.50821E-02	13.6941
9.50828E-02	13.6338
9.50829E-02	13.6218
9.50837E-02	13.5307
9.50845E-02	13.42
9.50846E-02	13.4013
9.50855E-02	13.2518
9.50866E-02	13.0507
9.50874E-02	12.9158
9.50881E-02	12.7821
9.50907E-02	12.251
9.50911E-02	12.1699
9.50919E-02	12.0284
9.50927E-02	11.8699
9.50936E-02	11.712
9.50939E-02	11.6595
9.50942E-02	11.6033
9.50947E-02	11.5248
9.50953E-02	11.4354
9.50958E-02	11.3612
9.50958E-02	11.3492
9.50964E-02	11.2772
9.50970E-02	11.2056
9.50976E-02	11.1344
9.50981E-02	11.0635
9.50984E-02	11.0282
9.50987E-02	11.0018
9.50992E-02	10.9536
9.50997E-02	10.91
9.51002E-02	10.8666
9.51006E-02	10.8234
9.51010E-02	10.7933
9.51011E-02	10.7838
9.51016E-02	10.7524
9.51021E-02	10.7211
9.51025E-02	10.69
9.51030E-02	10.659
9.51035E-02	10.6281
9.51035E-02	10.6251
9.51040E-02	10.6053
9.51044E-02	10.5835
9.51049E-02	10.5617
9.51054E-02	10.5401
9.51058E-02	10.5185
9.51063E-02	10.497
9.51068E-02	10.4756
9.51069E-02	10.472
9.51075E-02	10.4558
9.51080E-02	10.4396
9.51085E-02	10.4235
9.51091E-02	10.4074
9.51098E-02	10.3861
9.51105E-02	10.3648
9.51112E-02	10.3436
9.51119E-02	10.3225
9.51123E-02	10.3119
9.51126E-02	10.3046
9.51133E-02	10.2899
9.51144E-02	10.268
9.51155E-02	10.2461
9.51165E-02	10.2243
9.51176E-02	10.2025
9.51186E-02	10.1828
9.51198E-02	10.1579
9.51216E-02	10.1206
9.51235E-02	10.0833
9.51251E-02	10.0506
9.51253E-02	10.0469
9.51277E-02	10.0066
9.51302E-02	9.9664
9.51326E-02	9.92618
9.51351E-02	9.88598
9.51389E-02	9.82312
9.51430E-02	9.75513
9.51457E-02	9.71151
9.51472E-02	9.6906
9.51513E-02	9.63225
9.51568E-02	9.55447
9.51624E-02	9.47672
9.51679E-02	9.399
9.51734E-02	9.32129
9.51736E-02	9.3187
9.51817E-02	9.21972
9.51903E-02	9.11477
9.51989E-02	9.00984
9.52075E-02	8.90493
9.52082E-02	8.89594
9.52139E-02	8.8332
9.52194E-02	8.77318
9.52244E-02	8.71856
9.52260E-02	8.70036
9.52293E-02	8.66397
9.52327E-02	8.62758
9.52360E-02	8.59122
9.52385E-02	8.56396
9.52401E-02	8.5458
9.52418E-02	8.52766
9.52431E-02	8.51255
9.52448E-02	8.49444
9.52459E-02	8.48238
9.52470E-02	8.47034
9.52481E-02	8.45831
9.52492E-02	8.4463
9.52503E-02	8.43431
9.52514E-02	8.42235
9.52523E-02	8.4124
9.52533E-02	8.40248
9.52542E-02	8.39258
9.52551E-02	8.38271
9.52560E-02	8.37287
9.52563E-02	8.3696
9.52570E-02	8.36727
9.52579E-02	8.36381
9.52588E-02	8.36038
9.52597E-02	8.35698
9.52606E-02	8.3536
9.52619E-02	8.34915
9.52631E-02	8.34473
9.52637E-02	8.34815
9.52669E-02	8.36595
9.52684E-02	8.37411
9.52697E-02	8.38112
9.52698E-02	8.38218
9.52707E-02	8.38867
9.52717E-02	8.39545
9.52724E-02	8.40111
9.52733E-02	8.40742
9.52743E-02	8.41435
9.52749E-02	8.41844
9.52756E-02	8.42323
9.52766E-02	8.42997
9.52774E-02	8.4358
9.52782E-02	8.44123
9.52785E-02	8.44145
9.52791E-02	8.44186
9.52796E-02	8.43922
9.52806E-02	8.43318
9.52820E-02	8.42536
9.52833E-02	8.41748
9.52848E-02	8.40884
9.52873E-02	8.37361
9.52885E-02	8.35603
9.52897E-02	8.33849
9.52906E-02	8.32536
9.52916E-02	8.31227
9.52925E-02	8.2992
9.52934E-02	8.28617
9.52943E-02	8.27316
9.52953E-02	8.26018
9.52962E-02	8.24723
9.52971E-02	8.23431
9.52980E-02	8.22141
9.52989E-02	8.20853
9.52999E-02	8.19567
9.53008E-02	8.18283
9.53017E-02	8.17
9.53026E-02	8.15719
9.53040E-02	8.138
9.53050E-02	8.12479
9.53054E-02	8.11992
9.53069E-02	8.10533
9.53084E-02	8.09075
9.53104E-02	8.07134
9.53123E-02	8.05194
9.53143E-02	8.03255
9.53172E-02	8.00348
9.53202E-02	7.97443
9.53237E-02	7.9474
9.53272E-02	7.92039
9.53318E-02	7.88437
9.53388E-02	7.83037
9.53471E-02	7.76643
9.53554E-02	7.70251
9.53585E-02	7.67883
9.53664E-02	7.62715
9.53775E-02	7.5556
9.53953E-02	7.44033
9.54076E-02	7.36085
9.54137E-02	7.32662
9.54321E-02	7.22394
9.54559E-02	7.09145
9.54714E-02	7.00491
9.54796E-02	6.96498
9.55016E-02	6.85863
9.55199E-02	6.76989
9.55382E-02	6.68115
9.55463E-02	6.64171
9.55494E-02	6.62747
9.55545E-02	6.60373
9.55666E-02	6.54748
9.55746E-02	6.50998
9.55806E-02	6.48187
9.55867E-02	6.45376
9.55907E-02	6.4348
9.55948E-02	6.41584
9.55978E-02	6.40163
9.56009E-02	6.38743
9.56029E-02	6.37797
9.56047E-02	6.36993
9.56064E-02	6.36191
9.56081E-02	6.35389
9.56094E-02	6.34789
9.56094E-02	6.34777
9.56107E-02	6.34175
9.56120E-02	6.33561
9.56129E-02	6.33153
9.56137E-02	6.32745
9.56146E-02	6.32339
9.56155E-02	6.31934
9.56163E-02	6.3153
9.56172E-02	6.31139
9.56180E-02	6.30761
9.56188E-02	6.30385
9.56196E-02	6.30011
9.56204E-02	6.29639
9.56212E-02	6.29269
9.56221E-02	6.28901
9.56229E-02	6.28536
9.56235E-02	6.28241
9.56243E-02	6.27903
9.56249E-02	6.27634
9.56251E-02	6.27625
9.56258E-02	6.27583
9.56263E-02	6.27556
9.56269E-02	6.27526
9.56274E-02	6.27703
9.56284E-02	6.2815
9.56294E-02	6.286
9.56309E-02	6.29281
9.56330E-02	6.30237
9.56336E-02	6.30775
9.56348E-02	6.32118
9.56359E-02	6.33294
9.56370E-02	6.3438
9.56379E-02	6.35374
9.56388E-02	6.36267
9.56396E-02	6.3706
9.56404E-02	6.37868
9.56412E-02	6.38691
9.56420E-02	6.39507
9.56428E-02	6.40317
9.56436E-02	6.4112
9.56445E-02	6.41956
9.56446E-02	6.42075
9.56452E-02	6.42251
9.56460E-02	6.42501
9.56470E-02	6.42769
9.56479E-02	6.43025
9.56480E-02	6.42984
9.56491E-02	6.42529
9.56503E-02	6.42027
9.56526E-02	6.41101
9.56537E-02	6.39999
9.56551E-02	6.38601
9.56561E-02	6.37606
9.56572E-02	6.36615
9.56579E-02	6.35874
9.56587E-02	6.35135
9.56595E-02	6.34325
9.56604E-02	6.33518
9.56612E-02	6.32714
9.56620E-02	6.31913
9.56629E-02	6.31114
9.56638E-02	6.30269
9.56644E-02	6.29691
9.56653E-02	6.28827
9.56662E-02	6.27964
9.56671E-02	6.27104
9.56672E-02	6.27008
9.56680E-02	6.26499
9.56690E-02	6.25928
9.56699E-02	6.25358
9.56708E-02	6.24789
9.56717E-02	6.24222
9.56729E-02	6.23466
9.56740E-02	6.22837
9.56755E-02	6.21895
9.56770E-02	6.20954
9.56785E-02	6.20014
9.56801E-02	6.19075
9.56811E-02	6.18449
9.56821E-02	6.18034
9.56841E-02	6.17205
9.56872E-02	6.15961
9.56908E-02	6.1447
9.56941E-02	6.13146
9.56990E-02	6.1116
9.57022E-02	6.09837
9.57088E-02	6.07191
9.57153E-02	6.04546
9.57165E-02	6.0405
9.57254E-02	6.01141
9.57356E-02	5.97836
9.57509E-02	5.92879
9.57682E-02	5.87263
9.57804E-02	5.83298
9.57855E-02	5.81922
9.58028E-02	5.77244
9.58201E-02	5.72567
9.58330E-02	5.69059
9.58445E-02	5.65965
9.58552E-02	5.63077
9.58623E-02	5.61153
9.58694E-02	5.59229
9.58709E-02	5.58817
9.58747E-02	5.57986
9.58801E-02	5.56823
9.58854E-02	5.55661
9.58890E-02	5.54888
9.58926E-02	5.54115
9.58953E-02	5.53509
9.58974E-02	5.53071
9.58994E-02	5.52633
9.59009E-02	5.52306
9.59024E-02	5.5198
9.59035E-02	5.51763
9.59045E-02	5.51548
9.59052E-02	5.51387
9.59060E-02	5.51227
9.59067E-02	5.51068
9.59075E-02	5.50911
9.59080E-02	5.50807
9.59085E-02	5.50704
9.59090E-02	5.50602
9.59095E-02	5.50502
9.59100E-02	5.50403
9.59105E-02	5.50306
9.59110E-02	5.50222
9.59114E-02	5.50141
9.59119E-02	5.50061
9.59123E-02	5.49984
9.59128E-02	5.49909
9.59132E-02	5.49837
9.59137E-02	5.49768
9.59139E-02	5.49738
9.59140E-02	5.49762
9.59143E-02	5.49845
9.59146E-02	5.4993
9.59148E-02	5.50017
9.59151E-02	5.50107
9.59154E-02	5.50198
9.59157E-02	5.50292
9.59160E-02	5.50389
9.59163E-02	5.50488
9.59166E-02	5.50591
9.59169E-02	5.50696
9.59172E-02	5.50805
9.59175E-02	5.50918
9.59178E-02	5.51034
9.59181E-02	5.51154
9.59184E-02	5.51279
9.59186E-02	5.51369
9.59187E-02	5.51467
9.59190E-02	5.51799
9.59193E-02	5.52135
9.59198E-02	5.52649
9.59200E-02	5.52999
9.59204E-02	5.5339
9.59207E-02	5.53788
9.59210E-02	5.54193
9.59214E-02	5.54606
9.59217E-02	5.55028
9.59222E-02	5.55675
9.59222E-02	5.55695
9.59227E-02	5.56788
9.59232E-02	5.57936
9.59236E-02	5.59104
9.59241E-02	5.60294
9.59246E-02	5.61504
9.59251E-02	5.62737
9.59257E-02	5.64375
9.59262E-02	5.66144
9.59269E-02	5.68832
9.59276E-02	5.71562
9.59284E-02	5.74329
9.59294E-02	5.78303
9.59299E-02	5.80434
9.59309E-02	5.84612
9.59329E-02	5.93504
9.59340E-02	5.9845
9.59349E-02	6.02389
9.59350E-02	6.02487
9.59357E-02	6.04763
9.59366E-02	6.07225
9.59372E-02	6.0906
9.59380E-02	6.1106
9.59380E-02	6.11087
9.59388E-02	6.11847
9.59395E-02	6.12458
9.59400E-02	6.12821
9.59401E-02	6.12855
9.59407E-02	6.12266
9.59414E-02	6.11543
9.59420E-02	6.10864
9.59424E-02	6.1039
9.59426E-02	6.10004
9.59432E-02	6.08134
9.59441E-02	6.05622
9.59449E-02	6.03228
9.59449E-02	6.03153
9.59458E-02	5.99186
9.59469E-02	5.94122
9.59486E-02	5.86433
9.59497E-02	5.81279
9.59504E-02	5.78363
9.59514E-02	5.74101
9.59523E-02	5.70214
9.59529E-02	5.67337
9.59536E-02	5.64495
9.59540E-02	5.62688
9.59542E-02	5.61929
9.59548E-02	5.60065
9.59553E-02	5.58688
9.59557E-02	5.57329
9.59562E-02	5.55987
9.59566E-02	5.54663
9.59571E-02	5.53357
9.59575E-02	5.52067
9.59576E-02	5.51897
9.59580E-02	5.51176
9.59584E-02	5.50359
9.59589E-02	5.49558
9.59593E-02	5.48771
9.59597E-02	5.47997
9.59602E-02	5.47237
9.59606E-02	5.46489
9.59609E-02	5.45997
9.59612E-02	5.4551
9.59615E-02	5.45027
9.59616E-02	5.44884
9.59618E-02	5.44691
9.59621E-02	5.44421
9.59624E-02	5.44155
9.59627E-02	5.43893
9.59630E-02	5.43635
9.59633E-02	5.43379
9.59636E-02	5.43127
9.59639E-02	5.42878
9.59642E-02	5.42632
9.59645E-02	5.42389
9.59648E-02	5.42148
9.59651E-02	5.4191
9.59654E-02	5.41673
9.59656E-02	5.41462
9.59657E-02	5.41452
9.59660E-02	5.41346
9.59664E-02	5.41191
9.59669E-02	5.4104
9.59673E-02	5.40892
9.59678E-02	5.40747
9.59682E-02	5.40605
9.59685E-02	5.40511
9.59690E-02	5.40363
9.59695E-02	5.40217
9.59699E-02	5.40073
9.59704E-02	5.3993
9.59709E-02	5.39789
9.59714E-02	5.39649
9.59718E-02	5.3951
9.59725E-02	5.39303
9.59733E-02	5.39098
9.59740E-02	5.38895
9.59747E-02	5.38692
9.59756E-02	5.38423
9.59766E-02	5.38155
9.59780E-02	5.37755
9.59794E-02	5.37528
9.59809E-02	5.37302
9.59828E-02	5.37002
9.59850E-02	5.36647
9.59876E-02	5.36236
9.59915E-02	5.35622
9.59942E-02	5.35213
9.59994E-02	5.34396
9.60046E-02	5.33579
9.60102E-02	5.32704
9.60158E-02	5.31829
9.60243E-02	5.30517
9.60261E-02	5.30228
9.60327E-02	5.29614
9.60383E-02	5.29089
9.60439E-02	5.28565
9.60495E-02	5.28043
9.60545E-02	5.2758
9.60578E-02	5.27273
9.60611E-02	5.26966
9.60644E-02	5.26661
9.60669E-02	5.26433
9.60694E-02	5.26206
9.60719E-02	5.2598
9.60736E-02	5.25831
9.60752E-02	5.25683
9.60765E-02	5.25574
9.60777E-02	5.25466
9.60785E-02	5.25395
9.60794E-02	5.25326
9.60802E-02	5.25328
9.60808E-02	5.25331
9.60815E-02	5.25335
9.60821E-02	5.25342
9.60827E-02	5.2535
9.60833E-02	5.25499
9.60837E-02	5.256
9.60841E-02	5.25703
9.60846E-02	5.25807
9.60850E-02	5.25913
9.60854E-02	5.26022
9.60858E-02	5.26134
9.60862E-02	5.26248
9.60866E-02	5.26365
9.60871E-02	5.26487
9.60875E-02	5.26612
9.60878E-02	5.26709
9.60881E-02	5.26809
9.60884E-02	5.26912
9.60887E-02	5.27018
9.60890E-02	5.27128
9.60893E-02	5.27241
9.60897E-02	5.27383
9.60901E-02	5.27531
9.60902E-02	5.27589
9.60905E-02	5.27831
9.60908E-02	5.28222
9.60912E-02	5.28622
9.60916E-02	5.29031
9.60919E-02	5.2945
9.60923E-02	5.29879
9.60927E-02	5.30319
9.60928E-02	5.30403
9.60931E-02	5.31023
9.60934E-02	5.31798
9.60938E-02	5.32586
9.60942E-02	5.33389
9.60946E-02	5.34206
9.60949E-02	5.35041
9.60953E-02	5.35892
9.60957E-02	5.36762
9.60961E-02	5.3765
9.60961E-02	5.37718
9.60964E-02	5.38999
9.60968E-02	5.40404
9.60972E-02	5.4183
9.60976E-02	5.43386
9.60980E-02	5.45023
9.60984E-02	5.46689
9.60988E-02	5.48384
9.60989E-02	5.48499
9.60992E-02	5.50604
9.60998E-02	5.53658
9.61003E-02	5.56767
9.61009E-02	5.59929
9.61011E-02	5.60893
9.61014E-02	5.63609
9.61021E-02	5.68331
9.61029E-02	5.73928
9.61037E-02	5.79607
9.61037E-02	5.80018
9.61046E-02	5.87468
9.61079E-02	6.14608
9.61091E-02	6.24299
9.61093E-02	6.26054
9.61100E-02	6.30614
9.61108E-02	6.35179
9.61114E-02	6.39071
9.61115E-02	6.39848
9.61121E-02	6.42042
9.61130E-02	6.45026
9.61137E-02	6.47333
9.61137E-02	6.47393
9.61144E-02	6.48175
9.61149E-02	6.48518
9.61150E-02	6.48373
9.61157E-02	6.47451
9.61163E-02	6.46382
9.61169E-02	6.45419
9.61171E-02	6.44209
9.61180E-02	6.40316
9.61187E-02	6.36936
9.61191E-02	6.35162
9.61196E-02	6.31435
9.61205E-02	6.25187
9.61215E-02	6.17295
9.61219E-02	6.14274
9.61228E-02	6.06966
9.61253E-02	5.85989
9.61263E-02	5.77684
9.61269E-02	5.72208
9.61277E-02	5.67047
9.61284E-02	5.6197
9.61289E-02	5.58636
9.61294E-02	5.55345
9.61298E-02	5.52819
9.61299E-02	5.52245
9.61304E-02	5.49709
9.61309E-02	5.47216
9.61313E-02	5.45307
9.61317E-02	5.43424
9.61320E-02	5.41832
9.61321E-02	5.4164
9.61325E-02	5.40322
9.61329E-02	5.39029
9.61332E-02	5.37759
9.61336E-02	5.36512
9.61340E-02	5.35287
9.61344E-02	5.34083
9.61348E-02	5.32898
9.61352E-02	5.31733
9.61352E-02	5.3157
9.61356E-02	5.30923
9.61360E-02	5.30186
9.61364E-02	5.29465
9.61367E-02	5.28759
9.61371E-02	5.28068
9.61373E-02	5.2768
9.61374E-02	5.27594
9.61377E-02	5.2729
9.61380E-02	5.26992
9.61383E-02	5.26702
9.61386E-02	5.26418
9.61390E-02	5.2614
9.61393E-02	5.25869
9.61396E-02	5.25602
9.61399E-02	5.25341
9.61402E-02	5.25084
9.61405E-02	5.24832
9.61408E-02	5.24584
9.61411E-02	5.2434
9.61414E-02	5.241
9.61415E-02	5.2397
9.61417E-02	5.2394
9.61420E-02	5.23877
9.61423E-02	5.23817
9.61426E-02	5.2376
9.61431E-02	5.23678
9.61435E-02	5.23601
9.61440E-02	5.23529
9.61444E-02	5.2346
9.61449E-02	5.23395
9.61453E-02	5.23332
9.61458E-02	5.23272
9.61462E-02	5.23214
9.61469E-02	5.2314
9.61475E-02	5.23066
9.61481E-02	5.22994
9.61488E-02	5.22924
9.61494E-02	5.22856
9.61504E-02	5.22757
9.61513E-02	5.22659
9.61517E-02	5.22618
9.61519E-02	5.22629
9.61532E-02	5.22693
9.61545E-02	5.22759
9.61564E-02	5.22861
9.61583E-02	5.22964
9.61609E-02	5.23104
9.61634E-02	5.23245
9.61672E-02	5.23459
9.61714E-02	5.23694
9.61756E-02	5.23936
9.61798E-02	5.24179
9.61855E-02	5.24505
9.61900E-02	5.24765
9.61911E-02	5.24918
9.61968E-02	5.2566
9.62024E-02	5.26404
9.62081E-02	5.27149
9.62137E-02	5.27896
9.62174E-02	5.28383
9.62185E-02	5.28626
9.62233E-02	5.29683
9.62280E-02	5.30742
9.62328E-02	5.31803
9.62364E-02	5.32601
9.62400E-02	5.33401
9.62418E-02	5.33803
9.62435E-02	5.34207
9.62447E-02	5.34479
9.62448E-02	5.34499
9.62459E-02	5.34926
9.62468E-02	5.35275
9.62477E-02	5.35625
9.62486E-02	5.3598
9.62495E-02	5.36338
9.62501E-02	5.36579
9.62507E-02	5.36824
9.62513E-02	5.37071
9.62519E-02	5.37322
9.62525E-02	5.37568
9.62531E-02	5.37819
9.62536E-02	5.38074
9.62542E-02	5.38334
9.62548E-02	5.386
9.62554E-02	5.38871
9.62559E-02	5.39149
9.62565E-02	5.39434
9.62571E-02	5.39727
9.62577E-02	5.40027
9.62583E-02	5.40335
9.62585E-02	5.40471
9.62588E-02	5.40746
9.62594E-02	5.41236
9.62600E-02	5.41735
9.62606E-02	5.42243
9.62611E-02	5.42759
9.62617E-02	5.43285
9.62626E-02	5.44088
9.62635E-02	5.44909
9.62643E-02	5.45743
9.62658E-02	5.47156
9.62678E-02	5.49185
9.62691E-02	5.50379
9.62700E-02	5.51308
9.62708E-02	5.51983
9.62717E-02	5.52743
9.62723E-02	5.53264
9.62730E-02	5.53863
9.62738E-02	5.54494
9.62747E-02	5.55084
9.62752E-02	5.55444
9.62760E-02	5.55966
9.62768E-02	5.56397
9.62775E-02	5.56781
9.62782E-02	5.57157
9.62783E-02	5.57187
9.62790E-02	5.57434
9.62799E-02	5.57678
9.62808E-02	5.57916
9.62818E-02	5.58131
9.62835E-02	5.58502
9.62854E-02	5.58888
9.62865E-02	5.59138
9.62872E-02	5.59318
9.62880E-02	5.5951
9.62882E-02	5.59572
9.62887E-02	5.59929
9.62895E-02	5.60455
9.62902E-02	5.60995
9.62909E-02	5.61551
9.62915E-02	5.61978
9.62920E-02	5.62413
9.62926E-02	5.62856
9.62932E-02	5.63307
9.62937E-02	5.63765
9.62943E-02	5.64231
9.62950E-02	5.64861
9.62954E-02	5.65181
9.62956E-02	5.65498
9.62963E-02	5.66457
9.62969E-02	5.67423
9.62976E-02	5.68396
9.62985E-02	5.69703
9.62986E-02	5.69867
9.62994E-02	5.71019
9.63003E-02	5.72344
9.63012E-02	5.73675
9.63021E-02	5.75013
9.63025E-02	5.75685
9.63034E-02	5.77622
9.63048E-02	5.80536
9.63061E-02	5.8346
9.63075E-02	5.86392
9.63079E-02	5.87373
9.63088E-02	5.89981
9.63103E-02	5.94427
9.63115E-02	5.97835
9.63116E-02	5.98175
9.63128E-02	6.02951
9.63141E-02	6.07738
9.63151E-02	6.11509
9.63154E-02	6.1285
9.63166E-02	6.19121
9.63179E-02	6.25409
9.63180E-02	6.26309
9.63188E-02	6.31157
9.63197E-02	6.37158
9.63204E-02	6.41169
9.63207E-02	6.44047
9.63217E-02	6.51978
9.63227E-02	6.59929
9.63237E-02	6.69773
9.63244E-02	6.77402
9.63247E-02	6.80117
9.63257E-02	6.92095
9.63262E-02	6.98643
9.63264E-02	7.01644
9.63271E-02	7.12664
9.63280E-02	7.25382
9.63280E-02	7.26183
9.63288E-02	7.40638
9.63293E-02	7.49492
9.63296E-02	7.56074
9.63304E-02	7.73037
9.63307E-02	7.7776
9.63313E-02	7.9209
9.63320E-02	8.10872
9.63321E-02	8.12159
9.63329E-02	8.35358
9.63334E-02	8.49565
9.63337E-02	8.60045
9.63344E-02	8.84038
9.63347E-02	8.94557
9.63353E-02	9.18778
9.63360E-02	9.46522
9.63363E-02	9.5642
9.63372E-02	9.98087
9.63374E-02	10.0604
9.63381E-02	10.4423
9.63387E-02	10.7349
9.63391E-02	10.9359
9.63401E-02	11.4896
9.63402E-02	11.5453
9.63412E-02	12.2151
9.63416E-02	12.4387
9.63423E-02	12.9279
9.63432E-02	13.5402
9.63438E-02	13.9977
9.63448E-02	14.7176
9.63482E-02	17.227
9.63484E-02	17.4156
9.63497E-02	18.352
9.63500E-02	18.5288
9.63508E-02	19.0703
9.63516E-02	19.5205
9.63519E-02	19.7131
9.63527E-02	20.1352
9.63530E-02	20.2616
