E(MeV)	pendfb7/Gd152:1	
1.240E-05	5821.55168	
1.240E-05	5772.25381	
1.240E-05	5506.50541	
1.241E-05	5435.59004	
1.242E-05	4970.32892	
1.243E-05	4076.7858	
1.244E-05	3927.31802	
1.245E-05	3495.36347	
1.245E-05	3264.68089	
1.245E-05	3219.43622	
1.246E-05	3022.7352	
1.246E-05	2884.0016	
1.247E-05	2608.47742	
1.247E-05	2558.02363	
1.247E-05	2414.6416	
1.247E-05	2279.15472	
1.248E-05	2231.99127	
1.248E-05	2060.87305	
1.248E-05	2025.32439	
1.249E-05	1889.98639	
1.249E-05	1796.2645	
1.249E-05	1768.89462	
1.249E-05	1688.10922	
1.249E-05	1655.36819	
1.250E-05	1611.66946	
1.250E-05	1549.00532	
1.250E-05	1463.02597	
1.250E-05	1449.54649	
1.251E-05	1356.94356	
1.251E-05	1329.37937	
1.251E-05	1270.78267	
1.251E-05	1208.7615	
1.251E-05	1190.67061	
1.252E-05	1106.72992	
1.252E-05	1100.49427	
1.252E-05	1041.80095	
1.253E-05	1004.31394	
1.253E-05	998.747954	
1.253E-05	981.460001	
1.253E-05	925.515612	
1.253E-05	918.06591	
1.254E-05	873.809681	
1.254E-05	841.742761	
1.254E-05	825.875137	
1.254E-05	781.55619	
1.254E-05	769.762465	
1.255E-05	740.62542	
1.255E-05	727.708257	
1.255E-05	702.65003	
1.255E-05	667.722068	
1.256E-05	644.485762	
1.256E-05	635.305763	
1.256E-05	597.205141	
1.256E-05	593.335328	
1.257E-05	562.869404	
1.257E-05	553.185902	
1.257E-05	531.513125	
1.257E-05	528.318504	
1.258E-05	503.270736	
1.258E-05	477.411505	
1.258E-05	474.767847	
1.259E-05	454.040188	
1.259E-05	439.295522	
1.259E-05	432.559334	
1.259E-05	430.354699	
1.260E-05	413.080185	
1.260E-05	395.101163	
1.261E-05	389.540133	
1.261E-05	378.654135	
1.261E-05	362.937904	
1.261E-05	362.558649	
1.262E-05	355.649677	
1.262E-05	347.491479	
1.263E-05	333.313447	
1.263E-05	327.158999	
1.263E-05	320.265785	
1.264E-05	308.780481	
1.264E-05	304.382131	
1.264E-05	302.927685	
1.265E-05	290.136317	
1.265E-05	277.076754	
1.265E-05	275.870657	
1.266E-05	269.08878	
1.266E-05	265.310003	
1.267E-05	254.445531	
1.267E-05	250.280425	
1.268E-05	236.343541	
1.269E-05	226.135059	
1.269E-05	224.534798	
1.270E-05	216.814764	
1.270E-05	213.84429	
1.271E-05	204.304779	
1.272E-05	196.133464	
1.272E-05	195.524438	
1.273E-05	187.640751	
1.274E-05	187.013021	
1.275E-05	180.319244	
1.275E-05	179.343988	
1.276E-05	173.687132	
1.277E-05	166.255897	
1.277E-05	163.729185	
1.278E-05	159.529645	
1.279E-05	153.375073	
1.280E-05	150.847828	
1.281E-05	147.76426	
1.282E-05	142.621402	
1.283E-05	137.810342	
1.283E-05	136.880477	
1.284E-05	133.442389	
1.286E-05	129.375562	
1.287E-05	125.690269	
1.287E-05	124.402144	
1.289E-05	119.928975	
1.291E-05	116.229855	
1.291E-05	115.785047	
1.292E-05	112.055001	
1.294E-05	108.565393	
1.294E-05	108.201293	
1.296E-05	105.426379	
1.297E-05	102.493288	
1.299E-05	99.728317	
1.300E-05	98.5730594	
1.301E-05	96.6876362	
1.303E-05	93.9215557	
1.305E-05	91.3285583	
1.307E-05	88.8884537	
1.309E-05	87.2124118	
1.309E-05	86.6308854	
1.311E-05	84.619177	
1.315E-05	81.7996384	
1.317E-05	79.9657929	
1.317E-05	79.6672556	
1.320E-05	77.4337931	
1.323E-05	75.3463774	
1.324E-05	74.366062	
1.326E-05	73.4448623	
1.329E-05	71.7131465	
1.332E-05	70.0784915	
1.335E-05	68.6360142	
1.338E-05	67.2690206	
1.341E-05	65.8107673	
1.343E-05	65.0440086	
1.345E-05	64.3361627	
1.349E-05	63.0001844	
1.352E-05	61.7337908	
1.354E-05	61.1311078	
1.356E-05	60.5764098	
1.360E-05	59.5208165	
1.365E-05	58.0251472	
1.369E-05	57.2268812	
1.369E-05	57.0912396	
1.374E-05	56.0188097	
1.379E-05	54.9976019	
1.383E-05	54.1704268	
1.384E-05	54.0334149	
1.391E-05	52.764103	
1.398E-05	51.5678307	
1.402E-05	50.9176886	
1.405E-05	50.4767729	
1.413E-05	49.4781799	
1.420E-05	48.5157454	
1.422E-05	48.3022158	
1.428E-05	47.6516378	
1.435E-05	46.8384741	
1.442E-05	46.1274526	
1.443E-05	46.0603393	
1.453E-05	45.1336112	
1.463E-05	44.2328398	
1.472E-05	43.439539	
1.473E-05	43.370738	
1.483E-05	42.6104484	
1.494E-05	41.8624702	
1.503E-05	41.1850538	
1.509E-05	40.7988392	
1.525E-05	39.8308639	
1.535E-05	39.239409	
1.541E-05	38.907785	
1.557E-05	38.0523262	
1.574E-05	37.2174644	
1.575E-05	37.1678468	
1.578E-05	36.9749268	
1.583E-05	36.7725246	
1.588E-05	36.5206278	
1.594E-05	36.2687322	
1.596E-05	36.1796593	
1.618E-05	35.1902439	
1.623E-05	34.9737337	
1.641E-05	34.255091	
1.664E-05	33.3547066	
1.669E-05	33.1569661	
1.687E-05	32.4967706	
1.711E-05	31.6669393	
1.716E-05	31.4844543	
1.747E-05	30.4917648	
1.784E-05	29.3296681	
1.789E-05	29.1707388	
1.821E-05	28.251867	
1.860E-05	27.1829021	
1.865E-05	27.0256868	
1.899E-05	26.1717065	
1.939E-05	25.1659436	
1.945E-05	25.0279816	
1.991E-05	23.9539978	
1.994E-05	23.8980857	
2.005E-05	23.6410944	
2.028E-05	23.1280634	
2.050E-05	22.6546341	
2.108E-05	21.4430251	
2.114E-05	21.3178407	
2.167E-05	20.278622	
2.204E-05	19.5696002	
2.228E-05	19.1271796	
2.291E-05	17.9957118	
2.298E-05	17.8792729	
2.385E-05	16.4097138	
2.429E-05	15.6781895	
2.436E-05	15.5788139	
2.483E-05	14.8325491	
2.487E-05	14.7757204	
2.489E-05	14.7490732	
2.492E-05	14.6994808	
2.494E-05	14.6664195	
2.496E-05	14.6416239	
2.497E-05	14.6168287	
2.499E-05	14.5920342	
2.500E-05	14.575505	
2.501E-05	14.5589761	
2.502E-05	14.5424477	
2.503E-05	14.5259198	
2.504E-05	14.5093925	
2.505E-05	14.4944129	
2.506E-05	14.4809807	
2.507E-05	14.467549	
2.508E-05	14.4541179	
2.509E-05	14.4406872	
2.510E-05	14.4272571	
2.511E-05	14.4138276	
2.511E-05	14.4003987	
2.512E-05	14.3851671	
2.514E-05	14.3681331	
2.515E-05	14.3510999	
2.516E-05	14.3340678	
2.517E-05	14.3170364	
2.519E-05	14.2914909	
2.520E-05	14.2659469	
2.522E-05	14.2404044	
2.524E-05	14.2063495	
2.527E-05	14.163783	
2.531E-05	14.1041926	
2.539E-05	13.9699014	
2.593E-05	13.1633737	
2.646E-05	12.3767902	
2.682E-05	11.8465293	
2.720E-05	11.3103274	
2.758E-05	10.7783516	
2.797E-05	10.2526247	
2.811E-05	10.0592018	
2.835E-05	9.74220493	
2.872E-05	9.25282476	
2.901E-05	8.8885665	
2.920E-05	8.65715612	
2.932E-05	8.51289798	
2.962E-05	8.14673719	
2.991E-05	7.82144277	
3.019E-05	7.5261654	
3.047E-05	7.25336504	
3.068E-05	7.06551404	
3.090E-05	6.89639808	
3.111E-05	6.74861251	
3.113E-05	6.73834006	
3.132E-05	6.63186675	
3.144E-05	6.58166778	
3.146E-05	6.57244065	
3.152E-05	6.55279352	
3.156E-05	6.54235022	
3.164E-05	6.52516242	
3.171E-05	6.50896031	
3.171E-05	6.50754543	
3.185E-05	6.50591455	
3.190E-05	6.50519672	
3.191E-05	6.50540928	
3.206E-05	6.54066883	
3.210E-05	6.55366584	
3.217E-05	6.58768936	
3.225E-05	6.62595906	
3.228E-05	6.65149228	
3.237E-05	6.72068832	
3.239E-05	6.73551553	
3.244E-05	6.79068999	
3.251E-05	6.8632032	
3.253E-05	6.88850509	
3.256E-05	6.93102784	
3.262E-05	7.0129748	
3.266E-05	7.07828224	
3.267E-05	7.09176666	
3.271E-05	7.15434826	
3.274E-05	7.21854175	
3.278E-05	7.29256971	
3.280E-05	7.31786216	
3.282E-05	7.36091876	
3.285E-05	7.4341541	
3.288E-05	7.49636352	
3.290E-05	7.55969469	
3.292E-05	7.59574884	
3.293E-05	7.61327696	
3.295E-05	7.66652499	
3.297E-05	7.72645526	
3.299E-05	7.77500074	
3.300E-05	7.82409974	
3.302E-05	7.86752999	
3.304E-05	7.91456231	
3.305E-05	7.94621219	
3.306E-05	7.98771757	
3.307E-05	8.03152546	
3.309E-05	8.07569484	
3.310E-05	8.10906276	
3.311E-05	8.1426395	
3.312E-05	8.17642691	
3.313E-05	8.21042619	
3.314E-05	8.24463923	
3.314E-05	8.26756708	
3.315E-05	8.29059005	
3.316E-05	8.31370899	
3.316E-05	8.33692333	
3.317E-05	8.36412797	
3.318E-05	8.38755037	
3.319E-05	8.41106838	
3.319E-05	8.43468275	
3.320E-05	8.45839284	
3.321E-05	8.48219948	
3.321E-05	8.50444457	
3.322E-05	8.52675627	
3.322E-05	8.54913551	
3.323E-05	8.57158208	
3.323E-05	8.5940962	
3.324E-05	8.61667772	
3.324E-05	8.63932777	
3.325E-05	8.66204631	
3.326E-05	8.68483378	
3.326E-05	8.69853937	
3.326E-05	8.72143814	
3.327E-05	8.74440678	
3.328E-05	8.76744678	
3.328E-05	8.79055841	
3.329E-05	8.81374244	
3.329E-05	8.83699926	
3.330E-05	8.8603306	
3.330E-05	8.88373697	
3.331E-05	8.90721934	
3.331E-05	8.93077833	
3.332E-05	8.95441586	
3.333E-05	8.97813262	
3.333E-05	9.0066986	
3.334E-05	9.03843274	
3.335E-05	9.0702863	
3.335E-05	9.10226236	
3.336E-05	9.13436212	
3.337E-05	9.16658871	
3.337E-05	9.19894334	
3.338E-05	9.23685636	
3.339E-05	9.26949682	
3.339E-05	9.30774863	
3.340E-05	9.35169476	
3.341E-05	9.39035251	
3.342E-05	9.44034009	
3.343E-05	9.49065531	
3.344E-05	9.53001917	
3.345E-05	9.57525685	
3.346E-05	9.6207652	
3.346E-05	9.64365659	
3.347E-05	9.66896422	
3.348E-05	9.72623906	
3.349E-05	9.79029669	
3.350E-05	9.85480101	
3.351E-05	9.91975971	
3.352E-05	9.99174571	
3.353E-05	10.0709215	
3.355E-05	10.1507818	
3.356E-05	10.2313385	
3.358E-05	10.3194083	
3.359E-05	10.4152007	
3.359E-05	10.4359427	
3.361E-05	10.5198879	
3.362E-05	10.6277523	
3.364E-05	10.7444865	
3.366E-05	10.870364	
3.367E-05	10.9976833	
3.369E-05	11.1264837	
3.371E-05	11.2732056	
3.373E-05	11.3889549	
3.373E-05	11.4427048	
3.376E-05	11.6244087	
3.378E-05	11.8087422	
3.380E-05	12.0146579	
3.382E-05	12.128932	
3.383E-05	12.2507642	
3.386E-05	12.498684	
3.388E-05	12.7510462	
3.390E-05	12.96538	
3.391E-05	13.0339311	
3.393E-05	13.2780126	
3.396E-05	13.5259625	
3.399E-05	13.8628468	
3.399E-05	13.9120488	
3.402E-05	14.2264558	
3.405E-05	14.5471594	
3.407E-05	14.8739548	
3.408E-05	14.9850098	
3.410E-05	15.2216015	
3.413E-05	15.5831498	
3.416E-05	16.076107	
3.417E-05	16.2025294	
3.420E-05	16.5727967	
3.423E-05	17.0899554	
3.426E-05	17.5847578	
3.426E-05	17.622448	
3.430E-05	18.2015641	
3.433E-05	18.7953091	
3.435E-05	19.160878	
3.436E-05	19.4207587	
3.439E-05	20.0869789	
3.443E-05	20.7707644	
3.444E-05	20.9580928	
3.446E-05	21.507458	
3.449E-05	22.2764976	
3.453E-05	23.0140686	
3.453E-05	23.0698699	
3.456E-05	23.9294896	
3.459E-05	24.7543338	
3.459E-05	24.8162869	
3.463E-05	25.7713423	
3.466E-05	26.6884479	
3.466E-05	26.7573745	
3.469E-05	27.8207258	
3.473E-05	28.8457429	
3.473E-05	29.1540603	
3.477E-05	30.5908851	
3.479E-05	31.2533631	
3.481E-05	32.125324	
3.485E-05	33.7534249	
3.486E-05	33.941427	
3.489E-05	35.5254642	
3.493E-05	36.9658333	
3.493E-05	37.4002836	
3.497E-05	39.4317905	
3.499E-05	40.3719575	
3.501E-05	41.6131239	
3.505E-05	43.9393587	
3.506E-05	44.2090965	
3.509E-05	46.4891526	
3.512E-05	48.5711789	
3.513E-05	49.2015982	
3.517E-05	52.1620612	
3.519E-05	53.5386469	
3.521E-05	55.3445515	
3.524E-05	57.2348482	
3.525E-05	58.8089428	
3.528E-05	61.2827593	
3.529E-05	62.5715768	
3.532E-05	65.7254346	
3.533E-05	66.6653835	
3.537E-05	70.6125453	
3.537E-05	71.127818	
3.541E-05	76.0016016	
3.545E-05	81.3637105	
3.546E-05	81.9868707	
3.548E-05	85.2430521	
3.550E-05	88.619689	
3.551E-05	89.3270416	
3.553E-05	93.7283973	
3.555E-05	96.0300474	
3.557E-05	100.039736	
3.559E-05	103.413202	
3.560E-05	106.496438	
3.563E-05	111.589165	
3.564E-05	113.526833	
3.567E-05	120.66295	
3.567E-05	121.197277	
3.570E-05	129.639931	
3.571E-05	130.829684	
3.573E-05	138.806844	
3.575E-05	142.232346	
3.577E-05	148.583739	
3.578E-05	154.132684	
3.580E-05	159.332899	
3.582E-05	166.946535	
3.583E-05	171.192581	
3.585E-05	179.751937	
3.586E-05	181.238809	
3.587E-05	189.037439	
3.589E-05	197.370478	
3.589E-05	198.854057	
3.592E-05	209.3304	
3.592E-05	213.715135	
3.594E-05	222.204717	
3.594E-05	224.477225	
3.596E-05	236.049468	
3.597E-05	239.893307	
3.598E-05	248.485925	
3.600E-05	257.460849	
3.600E-05	261.828976	
3.602E-05	276.177363	
3.602E-05	276.860807	
3.604E-05	291.831527	
3.605E-05	298.544994	
3.606E-05	307.123646	
3.608E-05	322.729134	
3.608E-05	329.61459	
3.610E-05	349.739364	
3.611E-05	354.54268	
3.612E-05	372.755285	
3.613E-05	380.15913	
3.614E-05	392.278801	
3.615E-05	402.651993	
3.615E-05	413.386548	
3.616E-05	427.126857	
3.617E-05	436.186223	
3.618E-05	453.802977	
3.619E-05	459.426777	
3.620E-05	482.94291	
3.621E-05	508.478153	
3.622E-05	515.166981	
3.623E-05	536.019299	
3.624E-05	550.600766	
3.624E-05	565.748954	
3.625E-05	585.634927	
3.626E-05	598.025342	
3.627E-05	624.087442	
3.627E-05	633.123624	
3.628E-05	666.436072	
3.628E-05	671.39498	
3.630E-05	710.563544	
3.630E-05	713.313906	
3.631E-05	750.56797	
3.632E-05	765.653453	
3.632E-05	794.012047	
3.633E-05	823.908321	
3.634E-05	841.192028	
3.634E-05	872.219841	
3.635E-05	893.02314	
3.636E-05	925.044037	
3.636E-05	950.048597	
3.637E-05	994.236395	
3.637E-05	1012.6808	
3.638E-05	1061.67189	
3.639E-05	1082.09628	
3.639E-05	1136.3389	
3.640E-05	1153.3255	
3.641E-05	1219.30658	
3.641E-05	1225.57906	
3.642E-05	1305.24485	
3.642E-05	1312.29881	
3.643E-05	1389.23845	
3.643E-05	1393.03404	
3.644E-05	1473.66298	
3.644E-05	1490.3786	
3.645E-05	1565.96194	
3.645E-05	1598.23475	
3.646E-05	1666.45413	
3.646E-05	1686.73495	
3.647E-05	1782.49156	
3.647E-05	1793.6793	
3.647E-05	1886.6316	
3.648E-05	1911.00143	
3.648E-05	1986.73098	
3.648E-05	2039.84332	
3.649E-05	2122.40596	
3.649E-05	2180.65044	
3.650E-05	2271.20765	
3.650E-05	2335.10992	
3.651E-05	2434.47205	
3.651E-05	2504.59561	
3.652E-05	2613.62878	
3.652E-05	2690.57291	
3.653E-05	2810.19518	
3.653E-05	2894.59152	
3.653E-05	3025.64608	
3.654E-05	3106.52104	
3.654E-05	3261.66622	
3.655E-05	3324.67355	
3.655E-05	3506.66005	
3.655E-05	3561.37464	
3.656E-05	3758.8223	
3.656E-05	3818.05745	
3.657E-05	4031.70141	
3.657E-05	4095.73482	
3.658E-05	4326.5387	
3.658E-05	4395.6401	
3.658E-05	4644.53252	
3.659E-05	4718.95818	
3.659E-05	4986.81302	
3.659E-05	5066.79981	
3.660E-05	5354.1967	
3.660E-05	5418.4667	
3.661E-05	5749.50909	
3.661E-05	5957.60107	
3.662E-05	6292.18557	
3.662E-05	6542.72511	
3.663E-05	6827.02647	
3.663E-05	7177.5118	
3.664E-05	7399.53444	
3.664E-05	7861.37763	
3.665E-05	8009.594	
3.665E-05	8596.92203	
3.666E-05	8882.10571	
3.667E-05	9445.38708	
3.667E-05	9919.68765	
3.668E-05	10343.7815	
3.669E-05	11211.0398	
3.669E-05	11773.9028	
3.671E-05	12962.9899	
3.675E-05	16408.9504	
3.675E-05	16790.4632	
3.676E-05	17759.3924	
3.677E-05	18115.74	
3.678E-05	18956.0709	
3.678E-05	19252.3399	
3.679E-05	19975.1568	
3.680E-05	20254.4566	
3.681E-05	20796.8464	
3.681E-05	21018.4757	
3.682E-05	21422.4827	
3.682E-05	21626.022	
3.683E-05	21806.9919	
3.684E-05	21977.9832	
3.684E-05	22106.4145	
3.685E-05	22214.327	
3.685E-05	22283.3263	
3.686E-05	22341.6107	
3.686E-05	22344.8443	
3.687E-05	22286.9851	
3.687E-05	22242.2285	
3.688E-05	22121.3798	
3.689E-05	22021.5728	
3.689E-05	21780.0038	
3.690E-05	21592.8718	
3.690E-05	21396.3525	
3.691E-05	21040.5125	
3.692E-05	20361.2607	
3.692E-05	20265.722	
3.693E-05	19746.6512	
3.694E-05	19375.4635	
3.695E-05	18595.3015	
3.695E-05	18179.0714	
3.696E-05	17315.9601	
3.697E-05	16483.7768	
3.702E-05	12783.9288	
3.702E-05	12328.3334	
3.703E-05	11330.013	
3.704E-05	10785.7594	
3.705E-05	10402.1395	
3.706E-05	9581.87634	
3.706E-05	9483.60514	
3.707E-05	8652.9353	
3.707E-05	8591.60765	
3.708E-05	7963.83389	
3.708E-05	7934.62565	
3.709E-05	7374.65199	
3.709E-05	7265.4174	
3.710E-05	6822.08517	
3.710E-05	6644.80923	
3.711E-05	6210.99552	
3.711E-05	6070.54168	
3.712E-05	5804.0279	
3.712E-05	5544.2814	
3.713E-05	5420.79404	
3.713E-05	5140.30605	
3.713E-05	5063.88174	
3.714E-05	4766.5978	
3.714E-05	4731.21036	
3.715E-05	4421.77705	
3.716E-05	4136.07928	
3.716E-05	4105.24053	
3.717E-05	3871.18964	
3.717E-05	3814.56309	
3.718E-05	3573.07558	
3.718E-05	3547.20646	
3.718E-05	3302.30833	
3.719E-05	3079.03373	
3.719E-05	3057.87143	
3.720E-05	2879.76808	
3.720E-05	2836.35416	
3.721E-05	2697.14363	
3.721E-05	2635.58101	
3.722E-05	2529.80262	
3.722E-05	2453.63544	
3.723E-05	2376.45967	
3.723E-05	2288.71838	
3.724E-05	2235.9033	
3.724E-05	2139.15653	
3.725E-05	2106.97984	
3.725E-05	2009.39238	
3.725E-05	1988.77366	
3.726E-05	1891.0158	
3.726E-05	1880.21743	
3.727E-05	1783.69704	
3.727E-05	1749.31297	
3.728E-05	1685.07126	
3.729E-05	1631.81506	
3.729E-05	1594.33218	
3.730E-05	1533.8899	
3.730E-05	1511.10118	
3.731E-05	1445.25356	
3.731E-05	1410.72064	
3.732E-05	1364.33853	
3.732E-05	1320.49949	
3.733E-05	1290.40343	
3.734E-05	1239.13327	
3.734E-05	1222.71985	
3.735E-05	1160.50847	
3.735E-05	1155.61887	
3.736E-05	1092.20877	
3.736E-05	1085.39416	
3.737E-05	1034.40072	
3.738E-05	1017.94588	
3.739E-05	981.279461	
3.739E-05	956.973837	
3.740E-05	932.388249	
3.741E-05	898.497761	
3.741E-05	873.055327	
3.742E-05	842.47863	
3.743E-05	819.505808	
3.744E-05	791.850466	
3.745E-05	771.02019	
3.746E-05	745.905304	
3.746E-05	726.944725	
3.747E-05	704.072248	
3.748E-05	684.605757	
3.749E-05	665.825987	
3.750E-05	644.080845	
3.750E-05	630.722284	
3.751E-05	607.18044	
3.752E-05	598.426339	
3.753E-05	573.533775	
3.754E-05	565.501332	
3.755E-05	542.742919	
3.756E-05	532.451308	
3.757E-05	514.409655	
3.758E-05	502.295899	
3.759E-05	488.289642	
3.760E-05	474.788882	
3.761E-05	452.69259	
3.762E-05	449.347263	
3.763E-05	426.074649	
3.764E-05	421.041049	
3.765E-05	404.624863	
3.767E-05	392.802951	
3.768E-05	375.325289	
3.769E-05	367.100451	
3.770E-05	356.018232	
3.772E-05	343.963485	
3.773E-05	338.152697	
3.775E-05	323.099463	
3.776E-05	313.854371	
3.777E-05	303.993126	
3.779E-05	292.090232	
3.780E-05	286.517859	
3.782E-05	272.521285	
3.783E-05	270.499217	
3.785E-05	254.922475	
3.786E-05	252.748414	
3.789E-05	238.361073	
3.789E-05	236.707197	
3.792E-05	223.404766	
3.792E-05	222.187519	
3.795E-05	209.864464	
3.796E-05	209.014416	
3.799E-05	197.582219	
3.799E-05	197.041035	
3.802E-05	186.425751	
3.802E-05	186.144195	
3.805E-05	176.28465	
3.805E-05	176.220521	
3.809E-05	167.189731	
3.809E-05	167.072802	
3.812E-05	158.759406	
3.813E-05	156.440151	
3.815E-05	151.200082	
3.817E-05	146.97006	
3.819E-05	144.325664	
3.821E-05	140.161717	
3.823E-05	136.844879	
3.824E-05	134.097023	
3.827E-05	130.851779	
3.828E-05	129.270436	
3.830E-05	125.703568	
3.831E-05	125.048836	
3.834E-05	121.442477	
3.834E-05	121.399025	
3.837E-05	118.491725	
3.837E-05	118.341471	
3.840E-05	116.216765	
3.841E-05	115.856908	
3.844E-05	114.634048	
3.844E-05	114.516685	
3.847E-05	113.838941	
3.847E-05	113.834641	
3.850E-05	113.891519	
3.850E-05	113.939699	
3.852E-05	114.532891	
3.853E-05	114.661325	
3.854E-05	115.676743	
3.855E-05	116.035646	
3.856E-05	117.149554	
3.857E-05	118.135781	
3.858E-05	118.562434	
3.859E-05	120.343342	
3.860E-05	121.088524	
3.861E-05	122.479355	
3.862E-05	124.301621	
3.862E-05	125.018917	
3.863E-05	126.392452	
3.864E-05	128.496231	
3.864E-05	128.70299	
3.865E-05	130.712476	
3.866E-05	132.913835	
3.866E-05	133.326491	
3.867E-05	135.51758	
3.867E-05	137.75016	
3.868E-05	138.188123	
3.868E-05	140.278427	
3.869E-05	142.50591	
3.869E-05	144.461658	
3.869E-05	144.811039	
3.870E-05	147.413012	
3.871E-05	151.030443	
3.871E-05	151.5232	
3.872E-05	154.28674	
3.872E-05	157.663759	
3.873E-05	159.382407	
3.873E-05	160.652697	
3.874E-05	163.552867	
3.874E-05	166.495634	
3.874E-05	166.993711	
3.875E-05	169.759298	
3.875E-05	173.126758	
3.876E-05	176.450733	
3.876E-05	177.704313	
3.876E-05	179.831323	
3.877E-05	183.391014	
3.877E-05	186.344484	
3.877E-05	186.582238	
3.878E-05	190.922371	
3.878E-05	195.088071	
3.878E-05	196.084136	
3.879E-05	199.332289	
3.879E-05	204.283686	
3.879E-05	207.08024	
3.880E-05	208.603122	
3.880E-05	213.238453	
3.880E-05	217.945315	
3.881E-05	219.539635	
3.881E-05	222.992628	
3.881E-05	228.253756	
3.882E-05	231.462689	
3.882E-05	233.768531	
3.882E-05	239.626575	
3.883E-05	244.796123	
3.883E-05	246.525389	
3.883E-05	254.458621	
3.884E-05	262.560939	
3.884E-05	271.629211	
3.885E-05	280.897313	
3.885E-05	283.006609	
3.885E-05	291.575743	
3.886E-05	299.741529	
3.886E-05	300.335655	
3.886E-05	308.620149	
3.887E-05	317.705573	
3.887E-05	319.691208	
3.887E-05	328.280781	
3.887E-05	339.971259	
3.888E-05	345.948494	
3.888E-05	352.432713	
3.888E-05	365.685532	
3.889E-05	372.47515	
3.889E-05	381.644604	
3.889E-05	395.719171	
3.890E-05	402.433239	
3.890E-05	410.727598	
3.890E-05	426.615066	
3.891E-05	436.362591	
3.891E-05	443.336621	
3.891E-05	461.155765	
3.891E-05	467.231985	
3.892E-05	480.243695	
3.892E-05	500.199846	
3.892E-05	507.007581	
3.892E-05	521.651867	
3.893E-05	544.11778	
3.893E-05	551.783457	
3.893E-05	568.267646	
3.894E-05	598.690507	
3.894E-05	602.168535	
3.894E-05	632.052877	
3.895E-05	658.937558	
3.895E-05	667.192514	
3.895E-05	705.356322	
3.896E-05	722.802674	
3.896E-05	746.201931	
3.897E-05	789.488608	
3.897E-05	794.437016	
3.897E-05	836.838071	
3.897E-05	874.976007	
3.898E-05	886.646455	
3.898E-05	940.584215	
3.898E-05	965.228143	
3.899E-05	997.78074	
3.899E-05	1031.22446	
3.899E-05	1059.48877	
3.900E-05	1124.78271	
3.900E-05	1139.69165	
3.900E-05	1195.27918	
3.901E-05	1260.49203	
3.901E-05	1269.16821	
3.901E-05	1349.24796	
3.902E-05	1394.89985	
3.902E-05	1433.66849	
3.902E-05	1523.09073	
3.902E-05	1543.47141	
3.903E-05	1618.98507	
3.903E-05	1707.40808	
3.903E-05	1719.09116	
3.904E-05	1826.7191	
3.904E-05	1888.18411	
3.905E-05	1978.85046	
3.905E-05	2085.64679	
3.905E-05	2141.77897	
3.906E-05	2300.67616	
3.906E-05	2315.82281	
3.907E-05	2502.68391	
3.907E-05	2534.69876	
3.907E-05	2701.8918	
3.908E-05	2787.70541	
3.908E-05	2912.83887	
3.909E-05	3059.43218	
3.909E-05	3135.54882	
3.909E-05	3349.80718	
3.910E-05	3370.04782	
3.910E-05	3618.28478	
3.911E-05	3735.06194	
3.911E-05	4011.37506	
3.912E-05	4238.6916	
3.912E-05	4427.90242	
3.913E-05	4864.04751	
3.913E-05	4888.866	
3.915E-05	5478.09423	
3.915E-05	5661.6082	
3.917E-05	6353.36696	
3.919E-05	7401.94276	
3.920E-05	7975.29076	
3.921E-05	8179.60463	
3.922E-05	8570.74728	
3.922E-05	8665.57163	
3.923E-05	9071.91283	
3.923E-05	9114.46892	
3.924E-05	9438.60327	
3.925E-05	9577.97241	
3.925E-05	9736.36264	
3.926E-05	9948.70755	
3.926E-05	9995.58905	
3.927E-05	10245.2484	
3.927E-05	10267.9969	
3.928E-05	10395.8578	
3.928E-05	10408.9771	
3.929E-05	10501.9388	
3.929E-05	10510.0272	
3.930E-05	10555.8326	
3.930E-05	10562.839	
3.931E-05	10562.3724	
3.932E-05	10539.1383	
3.932E-05	10527.497	
3.933E-05	10427.6655	
3.933E-05	10404.1391	
3.934E-05	10251.4229	
3.934E-05	10229.5763	
3.935E-05	10051.0604	
3.935E-05	10006.4435	
3.936E-05	9781.3292	
3.936E-05	9714.73522	
3.937E-05	9464.56314	
3.937E-05	9349.58795	
3.938E-05	9065.95522	
3.939E-05	8937.80473	
3.939E-05	8625.97218	
3.940E-05	8486.0784	
3.941E-05	7858.81331	
3.942E-05	7759.07437	
3.945E-05	6205.42081	
3.946E-05	5632.31087	
3.947E-05	5583.12362	
3.948E-05	5151.65443	
3.948E-05	4919.30961	
3.949E-05	4635.12009	
3.949E-05	4470.95318	
3.950E-05	4235.62642	
3.951E-05	4049.80054	
3.951E-05	3929.23725	
3.952E-05	3657.64602	
3.952E-05	3638.83706	
3.953E-05	3367.30448	
3.953E-05	3297.73052	
3.954E-05	3112.93006	
3.954E-05	2984.14109	
3.954E-05	2875.40936	
3.955E-05	2711.84748	
3.955E-05	2668.86535	
3.956E-05	2476.98759	
3.956E-05	2463.88068	
3.956E-05	2406.09963	
3.957E-05	2300.3201	
3.957E-05	2240.27211	
3.958E-05	2136.1586	
3.958E-05	2086.54302	
3.959E-05	1985.23512	
3.959E-05	1944.62507	
3.959E-05	1846.54381	
3.960E-05	1813.89223	
3.960E-05	1719.3666	
3.960E-05	1693.69886	
3.961E-05	1602.96599	
3.961E-05	1583.30872	
3.962E-05	1511.35321	
3.962E-05	1482.38045	
3.962E-05	1426.7014	
