E(MeV)	"ENDF/B-VIII.b5: SE-82(N,TOT)"	
1.45529E-02	119.601	
1.45585E-02	113.176	
1.45613E-02	109.964	
1.45641E-02	107.047	
1.45697E-02	101.215	
1.45753E-02	95.9714	
1.45781E-02	93.3495	
1.45809E-02	91.0041	
1.45865E-02	86.3139	
1.45921E-02	82.1294	
1.45949E-02	80.0375	
1.45977E-02	78.1722	
1.46033E-02	74.4418	
1.46089E-02	71.114	
1.46118E-02	69.4502	
1.46146E-02	67.9636	
1.46202E-02	64.9905	
1.46258E-02	62.3286	
1.46286E-02	60.9978	
1.46314E-02	59.8032	
1.46370E-02	57.4142	
1.46426E-02	55.2642	
1.46454E-02	54.1893	
1.46482E-02	53.2191	
1.46538E-02	51.2788	
1.46594E-02	49.5227	
1.46622E-02	48.6447	
1.46650E-02	47.8477	
1.46706E-02	46.2538	
1.46734E-02	45.5391	
1.46818E-02	43.3953	
1.46902E-02	41.495	
1.46930E-02	40.8616	
1.46986E-02	39.7332	
1.47043E-02	38.6049	
1.47071E-02	38.1002	
1.47155E-02	36.5861	
1.47239E-02	35.2257	
1.47267E-02	34.7722	
1.47323E-02	33.9541	
1.47379E-02	33.136	
1.47407E-02	32.7667	
1.47491E-02	31.6588	
1.47498E-02	31.5665	
1.47579E-02	30.6107	
1.47624E-02	30.0704	
1.47673E-02	29.556	
1.47799E-02	28.2333	
1.47910E-02	27.2211	
1.47979E-02	26.5865	
1.48020E-02	26.2506	
1.48114E-02	25.4858	
1.48127E-02	25.3936	
1.48225E-02	24.6782	
1.48313E-02	24.0423	
1.48357E-02	23.7651	
1.48470E-02	23.0445	
1.48514E-02	22.7674	
1.48584E-02	22.3753	
1.48724E-02	21.5912	
1.48865E-02	20.9028	
1.48935E-02	20.5586	
1.49005E-02	20.2518	
1.49145E-02	19.6383	
1.49285E-02	19.0819	
1.49425E-02	18.5825	
1.49565E-02	18.0831	
1.49706E-02	17.648	
1.49846E-02	17.2129	
1.49986E-02	16.8308	
1.50126E-02	16.4487	
1.50266E-02	16.1108	
1.50406E-02	15.7728	
1.50476E-02	15.6224	
1.50687E-02	15.1711	
1.50897E-02	14.7774	
1.51107E-02	14.3837	
1.51317E-02	14.0462	
1.51528E-02	13.7088	
1.51738E-02	13.4165	
1.51948E-02	13.1243	
1.52158E-02	12.8691	
1.52334E-02	12.6564	
1.52369E-02	12.6139	
1.52649E-02	12.3198	
1.52929E-02	12.0258	
1.53175E-02	11.8076	
1.53420E-02	11.5893	
1.53542E-02	11.4802	
1.53665E-02	11.387	
1.53910E-02	11.2004	
1.54173E-02	11.0005	
1.54436E-02	10.8319	
1.54699E-02	10.6633	
1.54962E-02	10.4947	
1.55224E-02	10.3528	
1.55619E-02	10.14	
1.55750E-02	10.0691	
1.56013E-02	9.95001	
1.56363E-02	9.79127	
1.56714E-02	9.63253	
1.57064E-02	9.50046	
1.57414E-02	9.3684	
1.57765E-02	9.23635	
1.58115E-02	9.12555	
1.58466E-02	9.01476	
1.58816E-02	8.90397	
1.58991E-02	8.85742	
1.59517E-02	8.71777	
1.60042E-02	8.57813	
1.60568E-02	8.46148	
1.61094E-02	8.34484	
1.61444E-02	8.26707	
1.61619E-02	8.23477	
1.62320E-02	8.10553	
1.63021E-02	7.97631	
1.63722E-02	7.86939	
1.64422E-02	7.76248	
1.64773E-02	7.70903	
1.65123E-02	7.66474	
1.65824E-02	7.57618	
1.66525E-02	7.48762	
1.66875E-02	7.44333	
1.67226E-02	7.40701	
1.67926E-02	7.33436	
1.68627E-02	7.26172	
1.69328E-02	7.18907	
1.69678E-02	7.15937	
1.70730E-02	7.07026	
1.71781E-02	6.98116	
1.72131E-02	6.95146	
1.72832E-02	6.90288	
1.74234E-02	6.80572	
1.75635E-02	6.70856	
1.75986E-02	6.68864	
1.76336E-02	6.66872	
1.77913E-02	6.57909	
1.78438E-02	6.54921	
1.79840E-02	6.46953	
1.81242E-02	6.40323	
1.82643E-02	6.33692	
1.84045E-02	6.27061	
1.85446E-02	6.20431	
1.86848E-02	6.1458	
1.88250E-02	6.08729	
1.89651E-02	6.02879	
1.91053E-02	5.97028	
1.92454E-02	5.91178	
1.93506E-02	5.86791	
1.94557E-02	5.82404	
1.95675E-02	5.77737	
1.96510E-02	5.74254	
1.97345E-02	5.7077	
1.98180E-02	5.67287	
1.98597E-02	5.65545	
1.99478E-02	5.61867	
2.00360E-02	5.5819	
2.01100E-02	5.54567	
2.01840E-02	5.50944	
2.02580E-02	5.47322	
2.03320E-02	5.437	
2.04060E-02	5.40078	
2.04800E-02	5.36457	
2.05540E-02	5.32076	
2.06280E-02	5.27696	
2.07020E-02	5.23317	
2.07760E-02	5.18938	
2.08130E-02	5.1675	
2.08315E-02	5.15407	
2.08870E-02	5.11379	
2.09425E-02	5.07352	
2.09980E-02	5.03325	
2.10535E-02	4.99299	
2.10720E-02	4.97957	
2.11090E-02	4.94665	
2.11645E-02	4.89727	
2.12200E-02	4.8479	
2.12570E-02	4.81499	
2.12755E-02	4.79854	
2.12940E-02	4.77852	
2.13310E-02	4.73848	
2.13680E-02	4.69845	
2.14050E-02	4.65843	
2.14420E-02	4.61842	
2.14790E-02	4.57019	
2.15160E-02	4.52197	
2.15530E-02	4.47376	
2.15715E-02	4.44967	
2.15900E-02	4.42108	
2.16270E-02	4.36393	
2.16640E-02	4.30679	
2.16825E-02	4.27824	
2.17103E-02	4.22797	
2.17380E-02	4.17772	
2.17657E-02	4.1275	
2.17750E-02	4.11076	
2.17935E-02	4.07189	
2.18212E-02	4.01361	
2.18490E-02	3.95536	
2.18768E-02	3.88815	
2.19045E-02	3.82097	
2.19230E-02	3.77621	
2.19322E-02	3.75059	
2.19600E-02	3.67375	
2.19785E-02	3.62255	
2.19970E-02	3.56454	
2.20155E-02	3.50655	
2.20340E-02	3.4486	
2.20525E-02	3.38234	
2.20710E-02	3.31612	
2.20895E-02	3.24994	
2.21080E-02	3.17454	
2.21288E-02	3.08979	
2.21357E-02	3.06156	
2.21496E-02	2.99784	
2.21635E-02	2.93417	
2.21774E-02	2.87055	
2.21913E-02	2.80029	
2.22051E-02	2.7301	
2.22239E-02	2.62629	
2.22384E-02	2.54564	
2.22530E-02	2.4583	
2.22578E-02	2.42922	
2.22648E-02	2.38438	
2.22787E-02	2.29482	
2.22856E-02	2.25007	
2.23004E-02	2.14689	
2.23078E-02	2.09536	
2.23115E-02	2.06761	
2.23226E-02	1.98447	
2.23300E-02	1.92912	
2.23337E-02	1.89935	
2.23448E-02	1.81017	
2.23522E-02	1.75082	
2.23559E-02	1.71893	
2.23670E-02	1.62343	
2.23744E-02	1.5599	
2.23781E-02	1.52604	
2.23892E-02	1.42472	
2.23929E-02	1.39103	
2.24003E-02	1.31993	
2.24114E-02	1.21359	
2.24225E-02	1.10251	
2.24299E-02	1.02868	
2.24373E-02	0.95224	
2.24447E-02	0.876025	
2.24521E-02	0.800058	
2.24595E-02	0.723644	
2.24669E-02	0.647542	
2.24743E-02	0.571791	
2.24757E-02	0.557661	
2.24817E-02	0.498197	
2.24854E-02	0.461821	
2.24891E-02	0.42673	
2.24919E-02	0.4006	
2.24958E-02	0.365118	
2.24974E-02	0.350615	
2.25018E-02	0.313068	
2.25020E-02	0.311353	
2.25057E-02	0.281975	
2.25078E-02	0.265342	
2.25087E-02	0.258758	
2.25116E-02	0.237555	
2.25138E-02	0.222664	
2.25142E-02	0.219956	
2.25164E-02	0.206302	
2.25183E-02	0.195152	
2.25195E-02	0.18864	
2.25201E-02	0.185136	
2.25215E-02	0.177694	
2.25226E-02	0.172413	
2.25242E-02	0.16543	
2.25247E-02	0.163176	
2.25254E-02	0.160115	
2.25264E-02	0.156199	
2.25276E-02	0.152079	
2.25285E-02	0.149118	
2.25294E-02	0.146387	
2.25303E-02	0.143894	
2.25311E-02	0.142085	
2.25318E-02	0.140452	
2.25326E-02	0.138999	
2.25331E-02	0.13803	
2.25336E-02	0.137276	
2.25342E-02	0.136459	
2.25348E-02	0.135769	
2.25351E-02	0.135524	
2.25353E-02	0.135358	
2.25357E-02	0.135052	
2.25362E-02	0.134806	
2.25367E-02	0.134648	
2.25372E-02	0.134579	
2.25377E-02	0.134601	
2.25381E-02	0.134717	
2.25386E-02	0.13489	
2.25389E-02	0.135111	
2.25393E-02	0.135392	
2.25397E-02	0.135734	
2.25401E-02	0.136137	
2.25403E-02	0.136441	
2.25405E-02	0.136686	
2.25407E-02	0.136958	
2.25411E-02	0.137562	
2.25414E-02	0.138184	
2.25418E-02	0.13886	
2.25421E-02	0.13959	
2.25425E-02	0.140376	
2.25428E-02	0.141218	
2.25432E-02	0.142179	
2.25436E-02	0.143239	
2.25440E-02	0.14437	
2.25443E-02	0.145572	
2.25447E-02	0.146847	
2.25451E-02	0.148237	
2.25455E-02	0.149796	
2.25457E-02	0.150528	
2.25459E-02	0.151477	
2.25464E-02	0.153276	
2.25468E-02	0.155167	
2.25472E-02	0.157153	
2.25476E-02	0.159235	
2.25480E-02	0.161413	
2.25486E-02	0.164472	
2.25491E-02	0.16771	
2.25497E-02	0.171203	
2.25499E-02	0.172332	
2.25503E-02	0.175027	
2.25509E-02	0.179083	
2.25514E-02	0.183349	
2.25521E-02	0.188291	
2.25528E-02	0.193985	
2.25535E-02	0.200004	
2.25541E-02	0.206356	
2.25545E-02	0.209711	
2.25549E-02	0.213932	
2.25556E-02	0.220593	
2.25564E-02	0.229952	
2.25573E-02	0.239874	
2.25582E-02	0.250594	
2.25591E-02	0.262636	
2.25598E-02	0.273166	
2.25600E-02	0.275438	
2.25609E-02	0.289165	
2.25619E-02	0.30441	
2.25627E-02	0.31818	
2.25638E-02	0.337584	
2.25650E-02	0.358228	
2.25653E-02	0.365538	
2.25661E-02	0.380324	
2.25670E-02	0.400834	
2.25680E-02	0.422408	
2.25690E-02	0.446363	
2.25693E-02	0.452958	
2.25706E-02	0.485786	
2.25716E-02	0.513094	
2.25727E-02	0.544468	
2.25731E-02	0.555499	
2.25738E-02	0.577747	
2.25749E-02	0.612908	
2.25764E-02	0.662706	
2.25772E-02	0.689183	
2.25776E-02	0.705857	
2.25790E-02	0.758878	
2.25804E-02	0.81529	
2.25809E-02	0.835282	
2.25818E-02	0.875524	
2.25832E-02	0.939653	
2.25846E-02	1.00775	
2.25859E-02	1.08047	
2.25873E-02	1.15761	
2.25883E-02	1.21214	
2.25887E-02	1.23957	
2.25901E-02	1.32677	
2.25915E-02	1.41917	
2.25920E-02	1.45192	
2.25931E-02	1.53096	
2.25947E-02	1.65771	
2.25957E-02	1.73311	
2.25964E-02	1.79374	
2.25981E-02	1.93979	
2.25994E-02	2.06135	
2.25997E-02	2.09626	
2.26014E-02	2.26434	
2.26031E-02	2.44416	
2.26047E-02	2.63747	
2.26064E-02	2.84424	
2.26068E-02	2.89337	
2.26081E-02	3.06623	
2.26097E-02	3.30388	
2.26105E-02	3.4169	
2.26114E-02	3.5588	
2.26131E-02	3.83201	
2.26142E-02	4.02686	
2.26147E-02	4.12475	
2.26164E-02	4.43885	
2.26179E-02	4.73764	
2.26180E-02	4.77514	
2.26199E-02	5.1779	
2.26206E-02	5.35202	
2.26218E-02	5.63585	
2.26234E-02	6.03777	
2.26238E-02	6.13263	
2.26257E-02	6.67218	
2.26262E-02	6.81139	
2.26277E-02	7.25817	
2.26290E-02	7.68192	
2.26296E-02	7.89445	
2.26316E-02	8.58571	
2.26317E-02	8.65716	
2.26335E-02	9.33749	
2.26345E-02	9.76484	
2.26354E-02	10.1545	
2.26373E-02	11.0001	
2.26374E-02	11.0425	
2.26393E-02	12.0091	
2.26401E-02	12.409	
2.26413E-02	13.0605	
2.26428E-02	13.9858	
2.26432E-02	14.204	
2.26451E-02	15.4487	
2.26456E-02	15.7706	
2.26471E-02	16.8033	
2.26484E-02	17.7848	
2.26490E-02	18.2766	
2.26510E-02	19.8792	
2.26512E-02	20.0449	
2.26529E-02	21.6227	
2.26539E-02	22.6138	
2.26549E-02	23.5168	
2.26567E-02	25.4751	
2.26568E-02	25.5733	
2.26587E-02	27.8053	
2.26595E-02	28.7254	
2.26607E-02	30.2233	
2.26623E-02	32.3393	
2.26626E-02	32.8381	
2.26646E-02	35.6615	
2.26650E-02	36.3846	
2.26665E-02	38.7022	
2.26681E-02	41.3435	
2.26685E-02	41.966	
2.26704E-02	45.4589	
2.26713E-02	47.1527	
2.26728E-02	50.0087	
2.26751E-02	54.8854	
2.26766E-02	58.1336	
2.26775E-02	60.0628	
2.26806E-02	67.356	
2.26830E-02	73.0759	
2.26861E-02	80.6711	
2.26891E-02	87.9836	
2.26893E-02	88.2376	
2.26913E-02	93.0107	
2.26922E-02	95.0127	
2.26934E-02	97.5026	
2.26953E-02	101.331	
2.26955E-02	101.728	
2.26974E-02	104.995	
2.26976E-02	105.392	
2.26994E-02	108.13	
2.27000E-02	108.86	
2.27016E-02	110.866	
2.27024E-02	111.556	
2.27039E-02	112.857	
2.27048E-02	113.378	
2.27061E-02	114.08	
2.27072E-02	114.301	
2.27085E-02	114.548	
2.27096E-02	114.411	
2.27105E-02	114.299	
2.27121E-02	113.662	
2.27125E-02	113.524	
2.27146E-02	112.094	
2.27151E-02	111.769	
2.27177E-02	109.326	
2.27184E-02	108.621	
2.27204E-02	106.344	
2.27243E-02	101.166	
2.27271E-02	97.1702	
2.27307E-02	91.9833	
2.27340E-02	87.204	
2.27374E-02	82.4338	
2.27379E-02	81.6404	
2.27407E-02	77.9601	
2.27429E-02	75.0224	
2.27440E-02	73.6796	
2.27463E-02	70.9995	
2.27479E-02	68.9922	
2.27485E-02	68.3786	
2.27507E-02	65.9278	
2.27512E-02	65.316	
2.27529E-02	63.6115	
2.27546E-02	61.9101	
2.27562E-02	60.3341	
2.27579E-02	58.7614	
2.27596E-02	57.3069	
2.27612E-02	55.8555	
2.27629E-02	54.5401	
2.27651E-02	52.7891	
2.27662E-02	51.9148	
2.27677E-02	50.8792	
2.27703E-02	49.0696	
2.27712E-02	48.4242	
2.27729E-02	47.391	
2.27755E-02	45.786	
2.27762E-02	45.328	
2.27781E-02	44.3074	
2.27807E-02	42.8806	
2.27812E-02	42.5752	
2.27845E-02	40.9381	
2.27862E-02	40.1208	
2.27873E-02	39.6324	
2.27903E-02	38.3315	
2.27912E-02	37.9255	
2.27932E-02	37.1223	
2.27962E-02	35.9554	
2.27992E-02	34.9039	
2.28012E-02	34.182	
2.28036E-02	33.4098	
2.28062E-02	32.5796	
2.28080E-02	32.0421	
2.28114E-02	31.0759	
2.28151E-02	30.1057	
2.28169E-02	29.6212	
2.28188E-02	29.1897	
2.28225E-02	28.3277	
2.28243E-02	27.8973	
2.28262E-02	27.5181	
2.28299E-02	26.7608	
2.28317E-02	26.3826	
2.28354E-02	25.7126	
2.28391E-02	25.0436	
2.28410E-02	24.7424	
2.28466E-02	23.8399	
2.28522E-02	23.0355	
2.28541E-02	22.7677	
2.28579E-02	22.2857	
2.28616E-02	21.8042	
2.28635E-02	21.5865	
2.28691E-02	20.9343	
2.28748E-02	20.3449	
2.28806E-02	19.7562	
2.28864E-02	19.2469	
2.28921E-02	18.7381	
2.28979E-02	18.2933	
2.29035E-02	17.8595	
2.29109E-02	17.3546	
2.29146E-02	17.1023	
2.29183E-02	16.8818	
2.29257E-02	16.4412	
2.29294E-02	16.2211	
2.29331E-02	16.0306	
2.29405E-02	15.6501	
2.29442E-02	15.46	
2.29479E-02	15.294	
2.29553E-02	14.9624	
2.29590E-02	14.7968	
2.29627E-02	14.651	
2.29701E-02	14.3596	
2.29738E-02	14.2141	
2.29775E-02	14.0851	
2.29886E-02	13.6984	
2.29997E-02	13.363	
2.30108E-02	13.0278	
2.30219E-02	12.7421	
2.30330E-02	12.4567	
2.30441E-02	12.2106	
2.30552E-02	11.9648	
2.30663E-02	11.7507	
2.30774E-02	11.5368	
2.30913E-02	11.306	
2.31052E-02	11.0755	
2.31144E-02	10.9411	
2.31283E-02	10.7396	
2.31421E-02	10.5651	
2.31567E-02	10.3819	
2.31616E-02	10.3209	
2.31713E-02	10.2164	
2.31879E-02	10.0374	
2.31949E-02	9.96285	
2.32018E-02	9.89941	
2.32157E-02	9.77257	
2.32296E-02	9.6458	
2.32365E-02	9.58243	
2.32434E-02	9.5287	
2.32642E-02	9.36759	
2.32781E-02	9.26024	
2.32851E-02	9.21484	
2.33012E-02	9.10895	
2.33197E-02	8.98797	
2.33290E-02	8.92751	
2.33383E-02	8.87673	
2.33568E-02	8.77522	
2.33753E-02	8.67375	
2.33845E-02	8.62302	
2.33938E-02	8.58007	
2.34122E-02	8.49418	
2.34307E-02	8.40832	
2.34400E-02	8.36541	
2.34585E-02	8.29329	
2.34862E-02	8.18516	
2.35140E-02	8.07707	
2.35418E-02	7.98854	
2.35695E-02	7.90003	
2.35972E-02	7.81155	
2.36065E-02	7.78207	
2.36250E-02	7.73357	
2.36527E-02	7.66083	
2.36805E-02	7.58812	
2.36990E-02	7.53966	
2.37360E-02	7.45905	
2.37730E-02	7.37847	
2.38100E-02	7.29791	
2.38470E-02	7.23185	
2.38840E-02	7.1658	
2.39210E-02	7.09977	
2.39580E-02	7.03376	
2.39950E-02	6.97994	
2.40320E-02	6.92614	
2.40690E-02	6.87234	
2.41060E-02	6.81855	
2.41430E-02	6.76477	
2.41985E-02	6.69795	
2.42540E-02	6.63114	
2.43095E-02	6.56434	
2.43650E-02	6.49755	
2.43835E-02	6.47529	
2.44205E-02	6.43635	
2.44760E-02	6.37795	
2.45246E-02	6.32685	
2.45731E-02	6.27576	
2.46217E-02	6.22467	
2.46703E-02	6.17359	
2.47166E-02	6.12487	
2.47629E-02	6.07614	
2.48093E-02	6.02743	
2.48732E-02	5.96017	
2.49262E-02	5.90452	
2.49791E-02	5.84887	
2.50321E-02	5.79324	
2.50851E-02	5.73762	
2.51380E-02	5.67329	
2.51909E-02	5.60897	
2.52263E-02	5.56611	
2.52616E-02	5.52324	
2.52969E-02	5.48039	
2.53322E-02	5.42966	
2.53674E-02	5.37894	
2.54028E-02	5.32823	
2.54204E-02	5.30287	
2.54557E-02	5.25218	
2.54910E-02	5.19175	
2.55263E-02	5.13133	
2.55616E-02	5.07094	
2.55792E-02	5.04075	
2.55969E-02	5.00493	
2.56410E-02	4.91542	
2.56675E-02	4.86174	
2.56852E-02	4.82597	
2.56940E-02	4.80467	
2.57204E-02	4.74078	
2.57469E-02	4.67693	
2.57734E-02	4.6131	
2.57999E-02	4.53812	
2.58263E-02	4.46318	
2.58440E-02	4.41325	
2.58528E-02	4.38454	
2.58705E-02	4.32716	
2.58881E-02	4.2698	
2.58969E-02	4.24114	
2.59058E-02	4.20846	
2.59234E-02	4.14312	
2.59411E-02	4.07781	
2.59499E-02	4.04517	
2.59587E-02	4.00849	
2.59764E-02	3.93517	
2.59852E-02	3.89854	
2.59951E-02	3.85267	
2.60150E-02	3.761	
2.60249E-02	3.7152	
2.60299E-02	3.68936	
2.60448E-02	3.61192	
2.60597E-02	3.53452	
2.60646E-02	3.50875	
2.60743E-02	3.45248	
2.60889E-02	3.36814	
2.60937E-02	3.34005	
2.61035E-02	3.27816	
2.61174E-02	3.18963	
2.61220E-02	3.16015	
2.61313E-02	3.0951	
2.61449E-02	2.99917	
2.61493E-02	2.96826	
2.61582E-02	2.90021	
2.61714E-02	2.79825	
2.61758E-02	2.76431	
2.61846E-02	2.68914	
2.61979E-02	2.57654	
2.62023E-02	2.53907	
2.62111E-02	2.45744	
2.62199E-02	2.37593	
2.62288E-02	2.28866	
2.62376E-02	2.20151	
2.62464E-02	2.1082	
2.62552E-02	2.01504	
2.62641E-02	1.9154	
2.62729E-02	1.81595	
2.62817E-02	1.7107	
2.62861E-02	1.6582	
2.62905E-02	1.60312	
2.62994E-02	1.49324	
2.63082E-02	1.37872	
2.63126E-02	1.32164	
2.63170E-02	1.26219	
2.63236E-02	1.17327	
2.63281E-02	1.11416	
2.63303E-02	1.08359	
2.63369E-02	0.992158	
2.63435E-02	0.901056	
2.63501E-02	0.810321	
2.63560E-02	0.729855	
2.63616E-02	0.65461	
2.63639E-02	0.62294	
2.63671E-02	0.581015	
2.63717E-02	0.521356	
2.63726E-02	0.509273	
2.63775E-02	0.449262	
2.63782E-02	0.440722	
2.63816E-02	0.400328	
2.63842E-02	0.371221	
2.63852E-02	0.359511	
2.63881E-02	0.329006	
2.63888E-02	0.321996	
2.63910E-02	0.300292	
2.63933E-02	0.278663	
2.63934E-02	0.277388	
2.63955E-02	0.259299	
2.63972E-02	0.244765	
2.63980E-02	0.238722	
2.63990E-02	0.231262	
2.64003E-02	0.22185	
2.64016E-02	0.213312	
2.64024E-02	0.208512	
2.64029E-02	0.20542	
2.64038E-02	0.199976	
2.64048E-02	0.194895	
2.64057E-02	0.190529	
2.64065E-02	0.186968	
2.64067E-02	0.186074	
2.64074E-02	0.183099	
2.64082E-02	0.180377	
2.64089E-02	0.17792	
2.64096E-02	0.175794	
2.64103E-02	0.174038	
2.64106E-02	0.173397	
2.64110E-02	0.172578	
2.64117E-02	0.171405	
2.64124E-02	0.170485	
2.64130E-02	0.169827	
2.64137E-02	0.169444	
2.64141E-02	0.169334	
2.64144E-02	0.16934	
2.64146E-02	0.169367	
2.64150E-02	0.169579	
2.64155E-02	0.169915	
2.64159E-02	0.170376	
2.64163E-02	0.170966	
2.64168E-02	0.171766	
2.64172E-02	0.17254	
2.64176E-02	0.173424	
2.64181E-02	0.174538	
2.64185E-02	0.175793	
2.64189E-02	0.17719	
2.64194E-02	0.178733	
2.64197E-02	0.180087	
2.64198E-02	0.180447	
2.64203E-02	0.182399	
2.64207E-02	0.184504	
2.64212E-02	0.186767	
2.64216E-02	0.18894	
2.64219E-02	0.191246	
2.64223E-02	0.193685	
2.64229E-02	0.197601	
2.64235E-02	0.201831	
2.64241E-02	0.206385	
2.64247E-02	0.210896	
2.64250E-02	0.213965	
2.64252E-02	0.215546	
2.64257E-02	0.220559	
2.64263E-02	0.225854	
2.64268E-02	0.231433	
2.64274E-02	0.237809	
2.64280E-02	0.245603	
2.64287E-02	0.25388	
2.64294E-02	0.262651	
2.64295E-02	0.263888	
2.64300E-02	0.272085	
2.64307E-02	0.282065	
2.64313E-02	0.292586	
2.64320E-02	0.303659	
2.64327E-02	0.315303	
2.64336E-02	0.331741	
2.64339E-02	0.337825	
2.64342E-02	0.34487	
2.64350E-02	0.36156	
2.64358E-02	0.379178	
2.64366E-02	0.397762	
2.64374E-02	0.417341	
2.64382E-02	0.438168	
2.64392E-02	0.467606	
2.64403E-02	0.499028	
2.64409E-02	0.51857	
2.64414E-02	0.532664	
2.64424E-02	0.568659	
2.64433E-02	0.600394	
2.64442E-02	0.63549	
2.64445E-02	0.64437	
2.64455E-02	0.685582	
2.64467E-02	0.739296	
2.64476E-02	0.782021	
2.64482E-02	0.807879	
2.64488E-02	0.840472	
2.64500E-02	0.902951	
2.64512E-02	0.969459	
2.64520E-02	1.01924	
2.64524E-02	1.04036	
2.64536E-02	1.11613	
2.64549E-02	1.20275	
2.64558E-02	1.26652	
2.64562E-02	1.29863	
2.64575E-02	1.40147	
2.64588E-02	1.51124	
2.64593E-02	1.55027	
2.64602E-02	1.62884	
2.64615E-02	1.75449	
2.64628E-02	1.88844	
2.64641E-02	2.03204	
2.64655E-02	2.18501	
2.64663E-02	2.29364	
2.64668E-02	2.34827	
2.64681E-02	2.52273	
2.64694E-02	2.7085	
2.64699E-02	2.77442	
2.64708E-02	2.90697	
2.64721E-02	3.11856	
2.64734E-02	3.34374	
2.64747E-02	3.58445	
2.64760E-02	3.84166	
2.64762E-02	3.87609	
2.64778E-02	4.20918	
2.64787E-02	4.40851	
2.64794E-02	4.56859	
2.64810E-02	4.95658	
2.64813E-02	5.04945	
2.64826E-02	5.3757	
2.64840E-02	5.77738	
2.64842E-02	5.82778	
2.64858E-02	6.31633	
2.64866E-02	6.60881	
2.64873E-02	6.84357	
2.64889E-02	7.41269	
2.64893E-02	7.54895	
2.64905E-02	8.02757	
2.64919E-02	8.61696	
2.64921E-02	8.69084	
2.64937E-02	9.40774	
2.64946E-02	9.8369	
2.64953E-02	10.1814	
2.64969E-02	11.0165	
2.64972E-02	11.2164	
2.64985E-02	11.9185	
2.64999E-02	12.783	
2.65000E-02	12.8914	
2.65016E-02	13.9421	
2.65025E-02	14.5708	
2.65032E-02	15.0752	
2.65048E-02	16.297	
2.65052E-02	16.5892	
2.65064E-02	17.6147	
2.65078E-02	18.8752	
2.65080E-02	19.0331	
2.65096E-02	20.5611	
2.65105E-02	21.4727	
2.65112E-02	22.2038	
2.65128E-02	23.9684	
2.65131E-02	24.3886	
2.65143E-02	25.8622	
2.65158E-02	27.6642	
2.65159E-02	27.8899	
2.65175E-02	30.0588	
2.65184E-02	31.3502	
2.65194E-02	32.7728	
2.65211E-02	35.4108	
2.65212E-02	35.689	
2.65231E-02	38.812	
2.65246E-02	41.5032	
2.65249E-02	42.1373	
2.65274E-02	46.8776	
2.65297E-02	51.4726	
2.65327E-02	57.9389	
2.65334E-02	59.6197	
2.65367E-02	67.027	
2.65389E-02	71.957	
2.65408E-02	76.0707	
2.65411E-02	76.8298	
2.65432E-02	81.1705	
2.65435E-02	81.7601	
2.65451E-02	84.9056	
2.65462E-02	86.9072	
2.65471E-02	88.3752	
2.65482E-02	90.2912	
2.65490E-02	91.409	
2.65500E-02	92.7861	
2.65503E-02	93.1853	
2.65523E-02	95.4782	
2.65525E-02	95.7181	
2.65546E-02	97.4394	
2.65547E-02	97.5552	
2.65569E-02	98.6451	
2.65570E-02	98.6804	
2.65592E-02	99.1068	
2.65599E-02	99.1018	
2.65616E-02	98.798	
2.65619E-02	98.7334	
2.65639E-02	97.8812	
2.65640E-02	97.8719	
2.65660E-02	96.5784	
2.65675E-02	95.3316	
2.65688E-02	94.3024	
2.65715E-02	91.5362	
2.65756E-02	86.7865	
2.65759E-02	86.4572	
2.65793E-02	82.1834	
2.65825E-02	78.2458	
2.65857E-02	74.3164	
2.65874E-02	72.1383	
2.65888E-02	70.5152	
2.65920E-02	66.8719	
2.65922E-02	66.67	
2.65941E-02	64.6299	
2.65962E-02	62.4078	
2.65969E-02	61.6682	
2.65984E-02	60.3297	
2.66005E-02	58.3252	
2.66017E-02	57.158	
2.66037E-02	55.5121	
2.66065E-02	53.1234	
2.66068E-02	52.8526	
2.66100E-02	50.4213	
2.66121E-02	48.9343	
2.66135E-02	47.9442	
2.66146E-02	47.2619	
2.66171E-02	45.6723	
2.66195E-02	44.2426	
2.66220E-02	42.8151	
2.66224E-02	42.6114	
2.66245E-02	41.5321	
2.66270E-02	40.2746	
2.66277E-02	39.9158	
2.66307E-02	38.5653	
2.66330E-02	37.5341	
2.66333E-02	37.3932	
2.66361E-02	36.2666	
2.66383E-02	35.4228	
2.66390E-02	35.1718	
2.66418E-02	34.1694	
2.66435E-02	33.5436	
2.66446E-02	33.2074	
2.66488E-02	31.8644	
2.66531E-02	30.6592	
2.66541E-02	30.3583	
2.66563E-02	29.8154	
2.66594E-02	29.002	
2.66598E-02	28.9215	
2.66633E-02	28.1176	
2.66666E-02	27.3748	
2.66668E-02	27.3218	
2.66704E-02	26.6165	
2.66738E-02	25.9296	
2.66739E-02	25.914	
2.66792E-02	24.9811	
2.66811E-02	24.6549	
2.66827E-02	24.3927	
2.66869E-02	23.7448	
2.66883E-02	23.5244	
2.66910E-02	23.1448	
2.66952E-02	22.5698	
2.66960E-02	22.4536	
2.66993E-02	22.0458	
2.67042E-02	21.4428	
2.67055E-02	21.2974	
2.67118E-02	20.6147	
2.67124E-02	20.5422	
2.67179E-02	20.0057	
2.67206E-02	19.7378	
2.67239E-02	19.46	
2.67298E-02	18.9468	
2.67322E-02	18.738	
2.67358E-02	18.4736	
2.67417E-02	18.0278	
2.67435E-02	17.8958	
2.67477E-02	17.6196	
