E(MeV)	"GA-71(N,TOT)"
3.11641E-04	122.454
3.11953E-04	120.04
3.12576E-04	115.225
3.12888E-04	113.041
3.13511E-04	108.685
3.13823E-04	106.703
3.14447E-04	102.748
3.14758E-04	100.943
3.15382E-04	97.3408
3.15694E-04	95.6911
3.16317E-04	92.4001
3.16629E-04	90.8886
3.17252E-04	87.8729
3.17564E-04	86.5111
3.18500E-04	82.4358
3.18655E-04	81.7581
3.19435E-04	78.7498
3.20058E-04	76.3486
3.20370E-04	75.2793
3.21461E-04	71.5466
3.21773E-04	70.5852
3.22864E-04	67.2308
3.23176E-04	66.3638
3.24150E-04	63.6627
3.24598E-04	62.5282
3.25436E-04	60.4136
3.26060E-04	58.9792
3.26800E-04	57.2812
3.27521E-04	55.7831
3.28320E-04	54.1283
3.28982E-04	52.8939
3.29840E-04	51.3011
3.30444E-04	50.2809
3.31512E-04	48.483
3.31905E-04	47.8876
3.33259E-04	45.8467
3.33659E-04	45.3067
3.34828E-04	43.732
3.35007E-04	43.4916
3.36582E-04	41.6143
3.37076E-04	41.0268
3.38184E-04	39.8756
3.39146E-04	38.8809
3.39787E-04	38.2974
3.40702E-04	37.4694
3.41102E-04	37.1523
3.42417E-04	36.1166
3.42776E-04	35.8363
3.43854E-04	35.1236
3.44413E-04	34.7567
3.44972E-04	34.452
3.46091E-04	33.848
3.47209E-04	33.3843
3.47768E-04	33.1556
3.48238E-04	33.0221
3.49177E-04	32.7605
3.50116E-04	32.6257
3.50585E-04	32.5616
3.51055E-04	32.5577
3.51597E-04	32.558
3.52042E-04	32.6188
3.52668E-04	32.7099
3.52819E-04	32.7542
3.53595E-04	32.9895
3.53668E-04	33.0122
3.54372E-04	33.354
3.54667E-04	33.5007
3.55148E-04	33.8392
3.55666E-04	34.2101
3.55907E-04	34.441
3.56629E-04	35.1443
3.57352E-04	36.035
3.58074E-04	37.126
3.58796E-04	38.455
3.59278E-04	39.5241
3.59519E-04	40.0634
3.59736E-04	40.6416
3.60241E-04	42.0039
3.60386E-04	42.454
3.60723E-04	43.5141
3.60819E-04	43.8548
3.61204E-04	45.2277
3.61253E-04	45.4209
3.61686E-04	47.1728
3.61686E-04	47.1728
3.62119E-04	49.1627
3.62168E-04	49.3856
3.62553E-04	51.3986
3.62649E-04	51.9059
3.62986E-04	53.9147
3.63131E-04	54.7833
3.63492E-04	57.2261
3.63552E-04	57.6365
3.63829E-04	59.7314
3.63913E-04	60.3731
3.64166E-04	62.4967
3.64274E-04	63.4128
3.64503E-04	65.5505
3.64636E-04	66.7962
3.64840E-04	68.9284
3.64997E-04	70.5696
3.65177E-04	72.6712
3.65358E-04	74.7868
3.65515E-04	76.8267
3.65719E-04	79.5111
3.65813E-04	80.886
3.66080E-04	84.8265
3.66203E-04	86.8344
3.66379E-04	89.7278
3.66463E-04	91.27
3.66723E-04	96.0547
3.66733E-04	96.2329
3.66969E-04	101.046
3.66983E-04	101.365
3.67205E-04	106.286
3.67243E-04	107.214
3.67441E-04	111.998
3.67503E-04	113.647
3.67677E-04	118.238
3.67764E-04	120.737
3.67913E-04	125.069
3.68067E-04	129.947
3.68149E-04	132.557
3.68370E-04	140.359
3.68438E-04	142.748
3.68573E-04	147.993
3.68630E-04	150.252
3.68775E-04	156.349
3.68823E-04	158.392
3.68977E-04	165.459
3.69016E-04	167.235
3.69179E-04	175.41
3.69208E-04	176.861
3.69382E-04	186.301
3.69401E-04	187.357
3.69594E-04	198.828
3.69642E-04	201.938
3.69767E-04	210.07
3.69815E-04	213.498
3.69988E-04	225.899
3.69998E-04	226.591
3.70152E-04	238.697
3.70162E-04	239.51
3.70306E-04	251.778
3.70335E-04	254.421
3.70460E-04	265.93
3.70509E-04	270.704
3.70614E-04	281.262
3.70682E-04	288.519
3.70769E-04	297.895
3.70836E-04	305.784
3.70923E-04	315.982
3.71038E-04	330.636
3.71058E-04	333.094
3.71192E-04	351.566
3.71241E-04	358.659
3.71327E-04	371.506
3.71443E-04	389.939
3.71462E-04	393.028
3.71578E-04	412.992
3.71597E-04	416.335
3.71712E-04	437.959
3.71732E-04	441.58
3.71847E-04	465.026
3.71867E-04	468.955
3.72001E-04	498.661
3.72021E-04	503.303
3.72175E-04	540.653
3.72194E-04	545.733
3.72290E-04	571.28
3.72367E-04	593.16
3.72406E-04	604.165
3.72522E-04	639.514
3.72541E-04	645.825
3.72637E-04	677.559
3.72714E-04	704.746
3.72753E-04	718.42
3.72868E-04	762.333
3.72888E-04	770.256
3.73022E-04	826.018
3.73061E-04	843.381
3.73167E-04	891.386
3.73234E-04	924.51
3.73311E-04	962.563
3.73408E-04	1013.98
3.73456E-04	1039.81
3.73581E-04	1112.1
3.73600E-04	1123.27
3.73745E-04	1212.95
3.73754E-04	1219.31
3.73889E-04	1308.66
3.73928E-04	1335.79
3.74082E-04	1444.65
3.74159E-04	1502.46
3.74371E-04	1661.72
3.74621E-04	1853.23
3.74689E-04	1904.63
3.74824E-04	2001.52
3.74910E-04	2063.5
3.74975E-04	2105.26
3.75076E-04	2169.76
3.75127E-04	2197.41
3.75242E-04	2259.95
3.75279E-04	2275.5
3.75398E-04	2325.91
3.75430E-04	2336.03
3.75530E-04	2366.3
3.75561E-04	2372.05
3.75663E-04	2390.42
3.75692E-04	2392.4
3.75777E-04	2397.61
3.75825E-04	2395.07
3.75914E-04	2389.76
3.75955E-04	2382.34
3.76052E-04	2364.28
3.76085E-04	2354.13
3.76189E-04	2322.34
3.76215E-04	2311.51
3.76326E-04	2265.66
3.76345E-04	2256
3.76463E-04	2196.31
3.76492E-04	2179.41
3.76639E-04	2092.88
3.76673E-04	2071.1
3.76769E-04	2008.57
3.76974E-04	1866.3
3.77159E-04	1737.35
3.77335E-04	1616.04
3.77484E-04	1513.33
3.77511E-04	1496.14
3.77665E-04	1396.48
3.77684E-04	1384.75
3.77838E-04	1291.28
3.77857E-04	1280.38
3.78012E-04	1193.59
3.78031E-04	1183.54
3.78185E-04	1103.61
3.78204E-04	1094.41
3.78358E-04	1021.24
3.78378E-04	1012.88
3.78541E-04	942.189
3.78551E-04	938.361
3.78676E-04	888.863
3.78724E-04	871.132
3.78811E-04	839.391
3.78898E-04	809.847
3.78946E-04	793.522
3.79071E-04	754.027
3.79081E-04	751.005
3.79216E-04	711.635
3.79244E-04	703.916
3.79379E-04	668.071
3.79418E-04	657.87
3.79514E-04	634.539
3.79553E-04	625.243
3.79649E-04	603.787
3.79726E-04	586.69
3.79784E-04	574.955
3.79899E-04	551.576
3.79919E-04	548.005
3.80073E-04	519.57
3.80121E-04	511.411
3.80246E-04	490.319
3.80323E-04	478.382
3.80420E-04	463.532
3.80477E-04	455.323
3.80593E-04	438.973
3.80631E-04	433.943
3.80766E-04	416.409
3.80786E-04	414.093
3.80940E-04	395.639
3.80940E-04	395.639
3.81132E-04	374.464
3.81171E-04	370.566
3.81325E-04	355.063
3.81402E-04	347.915
3.81518E-04	337.241
3.81556E-04	333.954
3.81710E-04	320.856
3.81749E-04	317.88
3.81941E-04	303.065
3.81999E-04	298.637
3.82134E-04	289.399
3.82288E-04	278.883
3.82327E-04	276.532
3.82519E-04	264.825
3.82601E-04	259.871
3.82808E-04	248.534
3.82842E-04	246.698
3.83083E-04	234.643
3.83097E-04	233.989
3.83328E-04	223.577
3.83444E-04	218.392
3.83559E-04	213.778
3.83791E-04	204.587
3.83805E-04	204.015
3.84022E-04	196.336
3.84166E-04	191.24
3.84368E-04	184.719
3.84407E-04	183.484
3.84715E-04	174.418
3.84763E-04	173.008
3.84946E-04	168.161
3.85120E-04	163.585
3.85235E-04	160.817
3.85476E-04	155.072
3.85524E-04	154.025
3.85813E-04	147.767
3.85832E-04	147.351
3.86102E-04	142.028
3.86189E-04	140.323
3.86391E-04	136.673
3.86545E-04	133.903
3.86825E-04	129.377
3.87080E-04	125.261
3.87258E-04	122.68
3.87499E-04	119.208
3.87643E-04	117.318
3.87980E-04	112.925
3.88029E-04	112.357
3.88414E-04	107.832
3.88462E-04	107.269
3.88799E-04	103.686
3.88944E-04	102.156
3.89184E-04	99.831
3.89425E-04	97.5145
3.89570E-04	96.2696
3.89955E-04	92.9616
3.90147E-04	91.3128
3.90340E-04	89.8603
3.90822E-04	86.2422
3.90870E-04	85.8817
3.91303E-04	83.0055
3.91592E-04	81.0949
3.91785E-04	79.9589
3.92266E-04	77.1291
3.92315E-04	76.847
3.92748E-04	74.5711
3.93037E-04	73.0587
3.93230E-04	72.1501
3.93759E-04	69.6614
3.93952E-04	68.8422
3.94482E-04	66.5995
3.94674E-04	65.8699
3.95397E-04	63.1462
3.95445E-04	62.9653
3.96119E-04	60.7238
3.96408E-04	59.7666
3.96841E-04	58.4822
3.97371E-04	56.918
3.97564E-04	56.4073
3.98334E-04	54.372
3.98334E-04	54.372
3.99201E-04	52.3134
3.99298E-04	52.0855
4.00068E-04	50.4331
4.00261E-04	50.0215
4.00935E-04	48.7426
4.01705E-04	47.2859
4.01802E-04	47.1259
4.02669E-04	45.6904
4.03150E-04	44.8953
4.03632E-04	44.1928
4.04595E-04	42.7923
4.05558E-04	41.5496
4.06040E-04	40.9301
4.06521E-04	40.375
4.07484E-04	39.2679
4.08448E-04	38.2888
4.09411E-04	37.3121
4.10856E-04	36.0284
4.11337E-04	35.6019
4.12300E-04	34.8459
4.13263E-04	34.0923
4.13745E-04	33.758
4.14829E-04	33.0078
4.15431E-04	32.592
4.16033E-04	32.2251
4.17236E-04	31.4928
4.17838E-04	31.1276
4.19042E-04	30.4818
4.20246E-04	29.8378
4.20848E-04	29.5519
4.22654E-04	28.6969
4.24581E-04	27.8798
4.25303E-04	27.5741
4.26025E-04	27.3017
4.28192E-04	26.4863
4.30360E-04	25.7598
4.31082E-04	25.5182
4.32527E-04	25.0936
4.34694E-04	24.4582
4.35416E-04	24.2468
4.36861E-04	23.8811
4.39028E-04	23.3335
4.39750E-04	23.1514
4.41195E-04	22.8322
4.43362E-04	22.3543
4.44085E-04	22.1952
4.45529E-04	21.908
4.46974E-04	21.6214
4.48419E-04	21.3657
4.51308E-04	20.8553
4.52753E-04	20.6006
4.54198E-04	20.3795
4.57087E-04	19.938
4.58532E-04	19.7175
4.59977E-04	19.5241
4.62866E-04	19.1378
4.64311E-04	18.945
4.65949E-04	18.7529
4.69224E-04	18.3691
4.70862E-04	18.1774
4.72114E-04	18.0497
4.75869E-04	17.6671
4.79226E-04	17.3255
4.82583E-04	17.0303
4.87427E-04	16.6048
4.90865E-04	16.3423
4.94304E-04	16.0802
4.96645E-04	15.9019
4.98985E-04	15.7457
5.04265E-04	15.3939
5.06025E-04	15.2768
5.10543E-04	15.0151
5.15945E-04	14.7027
5.17746E-04	14.5986
5.22101E-04	14.3798
5.27625E-04	14.1026
5.29467E-04	14.0103
5.33202E-04	13.8483
5.39151E-04	13.5906
5.45183E-04	13.3295
5.50938E-04	13.1143
5.56747E-04	12.8973
5.60675E-04	12.7508
5.62639E-04	12.687
5.68585E-04	12.494
5.76607E-04	12.234
5.80646E-04	12.1032
5.84121E-04	12.0043
5.91449E-04	11.796
5.97228E-04	11.6319
6.03007E-04	11.468
6.06860E-04	11.3589
6.08786E-04	11.3069
6.11675E-04	11.229
6.16732E-04	11.0928
6.20344E-04	10.9956
6.24197E-04	10.8921
6.28049E-04	10.7887
6.29976E-04	10.7371
6.33828E-04	10.634
6.38162E-04	10.5182
6.41052E-04	10.4413
6.42497E-04	10.4029
6.43941E-04	10.3584
6.46744E-04	10.2722
6.48101E-04	10.2305
6.50815E-04	10.1473
6.52851E-04	10.0852
6.54887E-04	10.0233
6.56245E-04	9.98215
6.56980E-04	9.95502
6.59185E-04	9.87397
6.60655E-04	9.82017
6.62125E-04	9.76657
6.63458E-04	9.71815
6.64792E-04	9.66996
6.66126E-04	9.61174
6.67459E-04	9.55381
6.68793E-04	9.49622
6.70126E-04	9.43901
6.71460E-04	9.36934
6.72794E-04	9.30018
6.73794E-04	9.2487
6.74794E-04	9.19763
6.75461E-04	9.16388
6.75794E-04	9.14263
6.76794E-04	9.07938
6.77795E-04	9.01673
6.78795E-04	8.95476
6.79462E-04	8.91398
6.79795E-04	8.889
6.80795E-04	8.81497
6.81462E-04	8.76622
6.82129E-04	8.71801
6.82796E-04	8.66032
6.83462E-04	8.60332
6.84275E-04	8.53491
6.84713E-04	8.49881
6.85088E-04	8.46039
6.85629E-04	8.40577
6.86171E-04	8.35194
6.86713E-04	8.29899
6.87213E-04	8.25103
6.87255E-04	8.24601
6.87797E-04	8.18195
6.88422E-04	8.10966
6.89047E-04	8.03937
6.89297E-04	8.01202
6.89464E-04	7.98935
6.89880E-04	7.93381
6.90297E-04	7.87956
6.90714E-04	7.82675
6.90964E-04	7.79604
6.91131E-04	7.77049
6.91631E-04	7.69629
6.92131E-04	7.62516
6.92464E-04	7.57971
6.92631E-04	7.55787
6.92798E-04	7.53056
6.93131E-04	7.47792
6.93464E-04	7.42752
6.93798E-04	7.37963
6.93881E-04	7.36846
6.94204E-04	7.31445
6.94475E-04	7.27183
6.94746E-04	7.23164
6.95017E-04	7.19414
6.95131E-04	7.17956
6.95288E-04	7.15468
6.95559E-04	7.11493
6.95829E-04	7.07901
6.96069E-04	7.05081
6.96132E-04	7.04461
6.96382E-04	7.01251
6.96694E-04	6.97989
6.96903E-04	6.96294
6.97111E-04	6.95032
6.97319E-04	6.94257
6.97528E-04	6.94025
6.97715E-04	6.94339
6.97965E-04	6.95629
6.98215E-04	6.98066
6.98382E-04	7.00423
6.98382E-04	7.00423
6.98549E-04	7.04095
6.98715E-04	7.08511
6.98882E-04	7.13762
6.98966E-04	7.16842
6.99038E-04	7.2
6.99184E-04	7.27153
6.99299E-04	7.33482
6.99330E-04	7.35465
6.99476E-04	7.45731
6.99622E-04	7.57138
6.99632E-04	7.58045
6.99768E-04	7.71043
6.99799E-04	7.74356
6.99914E-04	7.87696
7.00049E-04	8.05016
7.00059E-04	8.06514
7.00191E-04	8.2702
7.00274E-04	8.41096
7.00307E-04	8.47269
7.00416E-04	8.68792
7.00424E-04	8.70581
7.00541E-04	8.97406
7.00557E-04	9.01528
7.00658E-04	9.28227
7.00699E-04	9.40178
7.00774E-04	9.63525
7.00841E-04	9.85798
7.00891E-04	10.0382
7.00947E-04	10.2557
7.01008E-04	10.5059
7.01053E-04	10.7089
7.01112E-04	10.9864
7.01160E-04	11.2286
7.01203E-04	11.467
7.01266E-04	11.8275
7.01295E-04	12.0081
7.01349E-04	12.3634
7.01387E-04	12.6258
7.01433E-04	12.9662
7.01479E-04	13.3304
7.01516E-04	13.647
7.01570E-04	14.1379
7.01599E-04	14.4169
7.01639E-04	14.8206
7.01662E-04	15.0658
7.01708E-04	15.585
7.01724E-04	15.7833
7.01776E-04	16.4406
7.01787E-04	16.5784
7.01837E-04	17.2815
7.01849E-04	17.4663
7.01912E-04	18.4509
7.01912E-04	18.451
7.01968E-04	19.4427
7.01970E-04	19.4811
7.02024E-04	20.542
7.02027E-04	20.5846
7.02081E-04	21.7645
7.02083E-04	21.8119
7.02137E-04	23.1272
7.02139E-04	23.1801
7.02193E-04	24.6491
7.02195E-04	24.7082
7.02233E-04	25.833
7.02250E-04	26.357
7.02270E-04	27.0413
7.02306E-04	28.2604
7.02308E-04	28.3354
7.02345E-04	29.7501
7.02362E-04	30.4103
7.02383E-04	31.2658
7.02400E-04	31.9845
7.02420E-04	32.9175
7.02458E-04	34.6805
7.02458E-04	34.6806
7.02495E-04	36.6077
7.02502E-04	36.9455
7.02533E-04	38.6914
7.02545E-04	39.4258
7.02570E-04	40.9443
7.02589E-04	42.1416
7.02608E-04	43.3796
7.02633E-04	45.1145
7.02645E-04	46.0115
7.02677E-04	48.3677
7.02683E-04	48.8548
7.02720E-04	51.9253
7.02720E-04	51.9253
7.02758E-04	55.2576
7.02764E-04	55.8414
7.02795E-04	58.8532
7.02808E-04	60.1186
7.02833E-04	62.7294
7.02852E-04	64.7852
7.02870E-04	66.9003
7.02889E-04	69.1193
7.02908E-04	71.4032
7.02935E-04	74.8804
7.02954E-04	77.3357
7.02981E-04	81.1501
7.02995E-04	83.1609
7.03027E-04	87.9891
7.03036E-04	89.4519
7.03073E-04	95.4266
7.03077E-04	96.2348
7.03118E-04	103.498
7.03119E-04	103.535
7.03160E-04	111.401
7.03164E-04	112.276
7.03201E-04	119.836
7.03210E-04	121.758
7.03242E-04	128.885
7.03269E-04	134.971
7.03279E-04	137.389
7.03323E-04	148.158
7.03327E-04	149.323
7.03375E-04	162.134
7.03376E-04	162.424
7.03423E-04	175.865
7.03430E-04	177.852
7.03472E-04	190.492
7.03484E-04	194.395
7.03520E-04	206.046
7.03553E-04	217.328
7.03573E-04	224.258
7.03620E-04	241.067
7.03626E-04	243.517
7.03680E-04	263.821
7.03686E-04	266.459
7.03756E-04	294.714
7.03786E-04	307.275
7.03826E-04	324.344
7.03920E-04	365.436
7.03920E-04	365.437
7.04140E-04	465.235
7.04217E-04	499.392
7.04223E-04	502.242
7.04297E-04	532.93
7.04320E-04	542.433
7.04367E-04	560.257
7.04417E-04	578.703
7.04433E-04	584.31
7.04503E-04	606.797
7.04507E-04	607.808
7.04577E-04	626.661
7.04577E-04	626.661
7.04647E-04	641.749
7.04648E-04	642.048
7.04713E-04	652.369
7.04718E-04	652.977
7.04777E-04	658.927
7.04780E-04	659.225
7.04800E-04	660.225
7.04849E-04	662.005
7.04866E-04	662.049
7.04894E-04	661.557
7.04932E-04	659.79
7.04951E-04	658.506
7.04999E-04	653.472
7.05023E-04	650.497
7.05067E-04	643.427
7.05096E-04	638.113
7.05147E-04	626.973
7.05167E-04	622.223
7.05227E-04	605.993
7.05237E-04	603.133
7.05307E-04	581.086
7.05307E-04	581.086
7.05387E-04	552.803
7.05387E-04	552.802
7.05467E-04	521.967
7.05480E-04	516.574
7.05587E-04	472.727
7.05760E-04	399.762
7.05854E-04	361.029
7.05920E-04	334.666
7.05954E-04	321.706
7.05987E-04	309.269
7.06054E-04	284.89
7.06112E-04	264.887
7.06140E-04	255.585
7.06171E-04	245.799
7.06205E-04	235.208
7.06230E-04	227.934
7.06270E-04	216.275
7.06289E-04	211.247
7.06335E-04	198.79
7.06347E-04	195.736
7.06390E-04	185.253
7.06400E-04	182.738
7.06436E-04	174.642
7.06457E-04	169.989
7.06482E-04	164.694
7.06513E-04	158.231
7.06527E-04	155.377
7.06569E-04	147.421
7.06573E-04	146.669
7.06619E-04	138.609
7.06625E-04	137.536
7.06665E-04	131.138
7.06682E-04	128.511
7.06711E-04	124.186
7.06738E-04	120.279
7.06763E-04	116.889
7.06794E-04	112.766
7.06807E-04	111.217
7.06850E-04	105.932
7.06894E-04	101.096
7.06907E-04	99.7481
7.06938E-04	96.5893
7.06963E-04	94.1244
7.06982E-04	92.3932
7.07021E-04	88.8294
7.07025E-04	88.4792
7.07069E-04	84.8944
7.07084E-04	83.7278
7.07113E-04	81.5566
7.07142E-04	79.4292
7.07146E-04	79.132
7.07200E-04	75.5392
7.07209E-04	75.0026
7.07257E-04	72.162
7.07292E-04	70.1228
7.07313E-04	69.0283
7.07369E-04	66.1585
7.07375E-04	65.848
7.07426E-04	63.5794
7.07459E-04	62.1069
7.07482E-04	61.1784
7.07538E-04	58.9593
7.07542E-04	58.7988
7.07594E-04	56.9558
7.07626E-04	55.8762
7.07651E-04	55.0793
7.07709E-04	53.2697
7.07726E-04	52.7992
7.07801E-04	50.7459
7.07834E-04	49.8569
7.07869E-04	49.0096
7.07938E-04	47.4053
7.07959E-04	46.9282
7.07984E-04	46.4112
7.08076E-04	44.5577
7.08084E-04	44.3937
7.08167E-04	42.9044
7.08209E-04	42.1789
7.08259E-04	41.3831
7.08334E-04	40.2191
7.08351E-04	39.9825
7.08442E-04	38.7127
7.08476E-04	38.2609
7.08534E-04	37.5388
7.08617E-04	36.5317
7.08651E-04	36.1688
7.08767E-04	34.932
7.08830E-04	34.2847
7.08884E-04	33.7866
7.09001E-04	32.7384
7.09043E-04	32.3718
7.09118E-04	31.7813
7.09234E-04	30.8818
7.09255E-04	30.7242
7.09351E-04	30.0711
7.09468E-04	29.2909
7.09613E-04	28.4236
7.09676E-04	28.0595
7.09759E-04	27.6258
7.09905E-04	26.8823
7.09989E-04	26.4653
7.10051E-04	26.1899
7.10197E-04	25.5595
7.10301E-04	25.1168
7.10343E-04	24.9596
7.10489E-04	24.4187
7.10614E-04	23.9624
7.10635E-04	23.8944
7.10801E-04	23.3593
7.10926E-04	22.9646
7.10968E-04	22.8481
7.11135E-04	22.3897
7.11301E-04	21.9384
7.11343E-04	21.8271
7.11468E-04	21.5344
7.11718E-04	20.9593
7.11760E-04	20.8653
7.11968E-04	20.4496
7.12176E-04	20.0412
7.12176E-04	20.0412
7.12385E-04	19.6825
7.12593E-04	19.3289
7.12593E-04	19.3289
7.12802E-04	19.0191
7.13010E-04	18.7134
7.13093E-04	18.5929
7.13322E-04	18.3025
7.13635E-04	17.9136
7.13677E-04	17.8626
7.13906E-04	17.6165
7.14177E-04	17.3297
7.14260E-04	17.2426
7.14448E-04	17.0741
7.14719E-04	16.8338
7.14990E-04	16.5963
7.15135E-04	16.4698
7.15260E-04	16.3779
7.15667E-04	16.0832
7.15969E-04	15.867
7.15969E-04	15.867
7.16302E-04	15.6636
7.16636E-04	15.4625
7.16802E-04	15.363
7.16969E-04	15.2789
7.17302E-04	15.1125
7.17636E-04	14.9477
7.18053E-04	14.7442
7.18136E-04	14.7103
7.18469E-04	14.5765
7.18886E-04	14.4109
7.19303E-04	14.2468
7.19720E-04	14.1059
7.20136E-04	13.9663
7.20553E-04	13.8475
7.21178E-04	13.6713
7.21803E-04	13.497
7.22345E-04	13.376
7.22887E-04	13.2562
7.23429E-04	13.1374
7.23929E-04	13.0285
7.23971E-04	13.0211
7.24512E-04	12.9262
7.25054E-04	12.832
7.25867E-04	12.6918
7.26054E-04	12.6597
7.26471E-04	12.6019
7.27138E-04	12.5102
7.27805E-04	12.4192
7.28471E-04	12.3287
7.28805E-04	12.2837
7.29138E-04	12.2471
7.30138E-04	12.1383
7.31139E-04	12.0304
7.31472E-04	11.9947
7.32139E-04	11.9373
7.33139E-04	11.8518
7.34139E-04	11.7669
7.35139E-04	11.6824
7.35473E-04	11.6544
7.36140E-04	11.6084
7.37140E-04	11.5397
7.38140E-04	11.4713
7.38140E-04	11.4713
7.39474E-04	11.3966
7.40807E-04	11.3224
7.42141E-04	11.2485
7.43474E-04	11.1749
7.43474E-04	11.1749
7.44808E-04	11.1164
7.46142E-04	11.0581
7.47475E-04	11
7.48809E-04	10.9422
7.48809E-04	10.9422
7.50809E-04	10.8739
7.52810E-04	10.8059
7.55060E-04	10.7298
7.57310E-04	10.654
7.57477E-04	10.6484
7.59728E-04	10.5904
7.61561E-04	10.5433
7.63395E-04	10.4963
7.66146E-04	10.426
7.68813E-04	10.358
7.71480E-04	10.3056
7.74147E-04	10.2532
7.76814E-04	10.201
7.80148E-04	10.1358
7.83482E-04	10.0708
7.87483E-04	10.0101
7.90851E-04	9.95919
7.92884E-04	9.92845
7.96952E-04	9.86706
8.00586E-04	9.81228
8.04220E-04	9.75757
8.06037E-04	9.736
8.11488E-04	9.67141
8.16489E-04	9.61223
8.24824E-04	9.51372
8.31492E-04	9.43501
8.38160E-04	9.3712
8.44461E-04	9.31095
8.50763E-04	9.25074
8.59664E-04	9.16575
8.64115E-04	9.12328
8.68566E-04	9.08797
8.78168E-04	9.01186
8.86370E-04	8.94687
8.98672E-04	8.84946
9.06874E-04	8.78455
9.10975E-04	8.75729
9.23544E-04	8.67381
9.36113E-04	8.59036
9.49320E-04	8.50272
9.62713E-04	8.41388
9.79722E-04	8.31747
9.91254E-04	8.25212
1.00791E-03	8.15782
1.01705E-03	8.10609
1.03072E-03	8.02874
1.03246E-03	8.01887
1.03894E-03	7.98229
1.04129E-03	7.97026
1.04837E-03	7.93421
1.05398E-03	7.90563
1.05774E-03	7.88655
1.06151E-03	7.86746
1.06418E-03	7.85397
1.06655E-03	7.84209
1.06812E-03	7.8342
1.06970E-03	7.82634
1.07127E-03	7.81853
1.07246E-03	7.81271
1.07364E-03	7.80693
1.07482E-03	7.80122
1.07561E-03	7.79744
1.07633E-03	7.79399
1.07700E-03	7.79087
1.07767E-03	7.78778
1.07833E-03	7.78474
1.07900E-03	7.78176
1.07967E-03	7.77885
1.08017E-03	7.77673
1.08067E-03	7.77466
1.08117E-03	7.77267
1.08170E-03	7.77064
1.08206E-03	7.76932
1.08242E-03	7.76807
1.08279E-03	7.76689
1.08315E-03	7.76579
1.08352E-03	7.7648
1.08379E-03	7.76414
1.08406E-03	7.76357
1.08436E-03	7.76303
1.08461E-03	7.7627
1.08485E-03	7.76247
1.08509E-03	7.76236
1.08533E-03	7.76238
1.08558E-03	7.76256
1.08582E-03	7.76293
1.08600E-03	7.76334
1.08618E-03	7.76391
1.08633E-03	7.7645
1.08649E-03	7.76522
1.08664E-03	7.76609
1.08679E-03	7.76712
1.08694E-03	7.76835
1.08709E-03	7.76981
1.08724E-03	7.77153
1.08739E-03	7.77356
1.08752E-03	7.77545
1.08764E-03	7.77763
1.08776E-03	7.78014
1.08785E-03	7.78229
1.08794E-03	7.78471
1.08803E-03	7.78744
1.08812E-03	7.79055
1.08821E-03	7.79411
1.08830E-03	7.79824
1.08839E-03	7.80262
1.08845E-03	7.80672
1.08852E-03	7.81138
1.08859E-03	7.81669
1.08866E-03	7.82279
1.08870E-03	7.82735
1.08875E-03	7.83238
1.08880E-03	7.83793
1.08884E-03	7.84406
1.08885E-03	7.84519
1.08889E-03	7.85157
1.08893E-03	7.85995
1.08898E-03	7.86915
1.08902E-03	7.87926
1.08907E-03	7.89039
1.08911E-03	7.90159
1.08915E-03	7.91269
1.08919E-03	7.92474
1.08922E-03	7.93782
1.08926E-03	7.95204
1.08930E-03	7.96748
1.08934E-03	7.98426
1.08938E-03	8.00249
1.08941E-03	8.02228
1.08945E-03	8.04377
1.08949E-03	8.06709
1.08953E-03	8.09237
1.08956E-03	8.11977
1.08960E-03	8.14943
1.08964E-03	8.18152
1.08968E-03	8.21619
1.08971E-03	8.24976
1.08976E-03	8.29821
1.08980E-03	8.35118
1.08985E-03	8.40896
1.08989E-03	8.47189
1.08994E-03	8.54025
1.08999E-03	8.61442
1.09003E-03	8.69465
1.09008E-03	8.78126
1.09012E-03	8.8745
1.09012E-03	8.87452
1.09017E-03	8.97766
1.09020E-03	9.06908
1.09025E-03	9.18554
1.09030E-03	9.30952
1.09034E-03	9.44117
1.09039E-03	9.5806
1.09043E-03	9.72785
1.09050E-03	9.96337
1.09056E-03	10.1988
1.09064E-03	10.4858
1.09071E-03	10.7906
1.09080E-03	11.1943
1.09088E-03	11.5928
1.09092E-03	11.7499
1.09125E-03	13.3715
1.09137E-03	13.9189
1.09147E-03	14.3384
1.09155E-03	14.6568
1.09162E-03	14.9006
1.09170E-03	15.1217
1.09176E-03	15.2564
1.09177E-03	15.2782
1.09185E-03	15.4203
1.09194E-03	15.4972
1.09198E-03	15.5097
1.09200E-03	15.513
1.09206E-03	15.4954
1.09213E-03	15.4365
1.09221E-03	15.3046
1.09228E-03	15.1597
1.09236E-03	14.9518
1.09243E-03	14.7194
1.09251E-03	14.4223
1.09252E-03	14.4111
1.09261E-03	14.0214
1.09273E-03	13.4813
1.09290E-03	12.6524
1.09309E-03	11.712
1.09319E-03	11.2395
1.09328E-03	10.8309
1.09335E-03	10.5218
1.09343E-03	10.2156
1.09349E-03	9.96864
1.09356E-03	9.73776
1.09363E-03	9.5233
1.09367E-03	9.38944
1.09371E-03	9.26718
1.09371E-03	9.26291
1.09377E-03	9.11248
1.09382E-03	8.98352
1.09386E-03	8.89328
1.09390E-03	8.80835
1.09394E-03	8.72863
1.09398E-03	8.6539
1.09402E-03	8.58399
