E(MeV)	Hf-180	
4.60119E-03	44.4689	
4.60139E-03	40.8095	
4.60147E-03	39.2678	
4.60152E-03	38.3814	
4.60164E-03	36.1991	
4.60173E-03	34.4815	
4.60177E-03	33.8465	
4.60180E-03	33.2441	
4.60189E-03	31.7609	
4.60195E-03	30.8845	
4.60195E-03	30.7937	
4.60201E-03	29.8981	
4.60207E-03	29.0146	
4.60212E-03	28.2303	
4.60213E-03	28.1496	
4.60219E-03	27.3539	
4.60224E-03	26.6484	
4.60225E-03	26.5755	
4.60231E-03	25.7856	
4.60236E-03	25.2201	
4.60237E-03	25.1548	
4.60242E-03	24.5755	
4.60247E-03	24.0046	
4.60248E-03	23.9733	
4.60253E-03	23.4849	
4.60258E-03	22.9757	
4.60259E-03	22.892	
4.60263E-03	22.5098	
4.60269E-03	22.0581	
4.60270E-03	21.9345	
4.60274E-03	21.6493	
4.60279E-03	21.2606	
4.60285E-03	20.878	
4.60287E-03	20.7103	
4.60290E-03	20.5663	
4.60294E-03	20.2826	
4.60299E-03	20.0028	
4.60304E-03	19.7268	
4.60304E-03	19.7097	
4.60309E-03	19.4922	
4.60313E-03	19.2634	
4.60318E-03	19.0377	
4.60321E-03	18.8983	
4.60323E-03	18.8275	
4.60328E-03	18.6413	
4.60332E-03	18.4575	
4.60337E-03	18.2759	
4.60338E-03	18.231	
4.60342E-03	18.1177	
4.60346E-03	17.9685	
4.60351E-03	17.821	
4.60356E-03	17.6752	
4.60361E-03	17.5569	
4.60365E-03	17.4473	
4.60370E-03	17.3387	
4.60374E-03	17.2311	
4.60378E-03	17.1245	
4.60380E-03	17.0963	
4.60383E-03	17.0339	
4.60387E-03	16.9495	
4.60392E-03	16.8659	
4.60396E-03	16.7829	
4.60402E-03	16.6731	
4.60403E-03	16.6513	
4.60408E-03	16.5799	
4.60414E-03	16.4915	
4.60420E-03	16.4038	
4.60426E-03	16.3168	
4.60427E-03	16.2995	
4.60432E-03	16.2436	
4.60438E-03	16.1742	
4.60444E-03	16.1053	
4.60450E-03	16.0367	
4.60456E-03	15.9685	
4.60463E-03	15.887	
4.60464E-03	15.8765	
4.60472E-03	15.8037	
4.60481E-03	15.7313	
4.60489E-03	15.6592	
4.60497E-03	15.5874	
4.60510E-03	15.4802	
4.60516E-03	15.4242	
4.60522E-03	15.3845	
4.60535E-03	15.3015	
4.60547E-03	15.2188	
4.60564E-03	15.1088	
4.60570E-03	15.0697	
4.60580E-03	15.0135	
4.60594E-03	14.9388	
4.60612E-03	14.8457	
4.60630E-03	14.7528	
4.60641E-03	14.6972	
4.60648E-03	14.6673	
4.60672E-03	14.5679	
4.60695E-03	14.4688	
4.60712E-03	14.3995	
4.60719E-03	14.3758	
4.60743E-03	14.2968	
4.60767E-03	14.2179	
4.60794E-03	14.1255	
4.60821E-03	14.0371	
4.60826E-03	14.0232	
4.60859E-03	13.9398	
4.60891E-03	13.8565	
4.60923E-03	13.7734	
4.60945E-03	13.7165	
4.60955E-03	13.6956	
4.60987E-03	13.6291	
4.61019E-03	13.5626	
4.61056E-03	13.4855	
4.61087E-03	13.4214	
4.61098E-03	13.4029	
4.61141E-03	13.3344	
4.61183E-03	13.266	
4.61226E-03	13.1977	
4.61268E-03	13.1294	
4.61329E-03	13.0321	
4.61332E-03	13.0282	
4.61393E-03	12.9522	
4.61449E-03	12.8828	
4.61505E-03	12.8135	
4.61560E-03	12.7442	
4.61603E-03	12.6918	
4.61635E-03	12.659	
4.61709E-03	12.5832	
4.61783E-03	12.5074	
4.61858E-03	12.4317	
4.61876E-03	12.4127	
4.61932E-03	12.3649	
4.62027E-03	12.2833	
4.62143E-03	12.1839	
4.62259E-03	12.0845	
4.62317E-03	12.0348	
4.62375E-03	11.9927	
4.62492E-03	11.9084	
4.62608E-03	11.8242	
4.62724E-03	11.74	
4.62898E-03	11.6137	
4.63037E-03	11.5127	
4.63177E-03	11.4118	
4.63200E-03	11.395	
4.63333E-03	11.2997	
4.63490E-03	11.1879	
4.63647E-03	11.0762	
4.63804E-03	10.9645	
4.63960E-03	10.8528	
4.64117E-03	10.7412	
4.64268E-03	10.6337	
4.64274E-03	10.629	
4.64431E-03	10.5028	
4.64588E-03	10.3766	
4.64686E-03	10.2972	
4.64744E-03	10.244	
4.64849E-03	10.1483	
4.64953E-03	10.0526	
4.65058E-03	9.95697	
4.65104E-03	9.9145	
4.65162E-03	9.85179	
4.65267E-03	9.73899	
4.65371E-03	9.62625	
4.65476E-03	9.51359	
4.65487E-03	9.50108	
4.65580E-03	9.3829	
4.65659E-03	9.28325	
4.65749E-03	9.16892	
4.65749E-03	9.16892	
4.65844E-03	9.02573	
4.65908E-03	8.93034	
4.65972E-03	8.83502	
4.66010E-03	8.77875	
4.66036E-03	8.73315	
4.66100E-03	8.62178	
4.66164E-03	8.51051	
4.66184E-03	8.47514	
4.66222E-03	8.39935	
4.66274E-03	8.29451	
4.66326E-03	8.18976	
4.66358E-03	8.12581	
4.66379E-03	8.07819	
4.66431E-03	7.95587	
4.66483E-03	7.83368	
4.66527E-03	7.73199	
4.66535E-03	7.70866	
4.66588E-03	7.56884	
4.66631E-03	7.45249	
4.66633E-03	7.44814	
4.66689E-03	7.2787	
4.66727E-03	7.16592	
4.66736E-03	7.13993	
4.66765E-03	7.04189	
4.66802E-03	6.91461	
4.66840E-03	6.78754	
4.66878E-03	6.64483	
4.66916E-03	6.50239	
4.66921E-03	6.48053	
4.66959E-03	6.32116	
4.66988E-03	6.19883	
4.67008E-03	6.11336	
4.67017E-03	6.07272	
4.67046E-03	5.93754	
4.67067E-03	5.84312	
4.67075E-03	5.79897	
4.67104E-03	5.65213	
4.67125E-03	5.54961	
4.67133E-03	5.50152	
4.67159E-03	5.3576	
4.67183E-03	5.22999	
4.67183E-03	5.22999	
4.67206E-03	5.09026	
4.67229E-03	4.9509	
4.67241E-03	4.88144	
4.67252E-03	4.80502	
4.67276E-03	4.65264	
4.67299E-03	4.50082	
4.67299E-03	4.50082	
4.67322E-03	4.33632	
4.67342E-03	4.19298	
4.67343E-03	4.18861	
4.67362E-03	4.0494	
4.67378E-03	3.92809	
4.67380E-03	3.90968	
4.67399E-03	3.76311	
4.67417E-03	3.61726	
4.67420E-03	3.59914	
4.67436E-03	3.46464	
4.67454E-03	3.31187	
4.67461E-03	3.25499	
4.67473E-03	3.1559	
4.67490E-03	3.01574	
4.67504E-03	2.89375	
4.67519E-03	2.77276	
4.67533E-03	2.65295	
4.67548E-03	2.53446	
4.67555E-03	2.47131	
4.67562E-03	2.42101	
4.67576E-03	2.31562	
4.67577E-03	2.31366	
4.67587E-03	2.24167	
4.67592E-03	2.21248	
4.67598E-03	2.17568	
4.67602E-03	2.15285	
4.67610E-03	2.11696	
4.67615E-03	2.09569	
4.67622E-03	2.07157	
4.67625E-03	2.06022	
4.67632E-03	2.045	
4.67633E-03	2.04366	
4.67639E-03	2.03832	
4.67645E-03	2.03994	
4.67646E-03	2.04054	
4.67652E-03	2.05158	
4.67654E-03	2.0559	
4.67656E-03	2.06523	
4.67662E-03	2.09217	
4.67663E-03	2.09786	
4.67670E-03	2.14592	
4.67671E-03	2.151	
4.67675E-03	2.18788	
4.67680E-03	2.23777	
4.67680E-03	2.23778	
4.67684E-03	2.29776	
4.67688E-03	2.35836	
4.67689E-03	2.36726	
4.67694E-03	2.44858	
4.67698E-03	2.53518	
4.67698E-03	2.54109	
4.67703E-03	2.66165	
4.67705E-03	2.69185	
4.67708E-03	2.77611	
4.67711E-03	2.87813	
4.67712E-03	2.90399	
4.67716E-03	3.04698	
4.67718E-03	3.09951	
4.67721E-03	3.20599	
4.67724E-03	3.32121	
4.67725E-03	3.35868	
4.67728E-03	3.52304	
4.67731E-03	3.66229	
4.67733E-03	3.74678	
4.67738E-03	3.99438	
4.67738E-03	4.01134	
4.67742E-03	4.26846	
4.67745E-03	4.41685	
4.67746E-03	4.49195	
4.67749E-03	4.73245	
4.67753E-03	4.9893	
4.67753E-03	5.03554	
4.67758E-03	5.38664	
4.67762E-03	5.76841	
4.67766E-03	6.18466	
4.67768E-03	6.33316	
4.67770E-03	6.54256	
4.67774E-03	6.95746	
4.67774E-03	6.98961	
4.67778E-03	7.47199	
4.67782E-03	7.98801	
4.67786E-03	8.54421	
4.67790E-03	9.09548	
4.67790E-03	9.1382	
4.67794E-03	9.65943	
4.67798E-03	10.4094	
4.67799E-03	10.5067	
4.67803E-03	11.292	
4.67805E-03	11.6278	
4.67808E-03	12.191	
4.67811E-03	12.9762	
4.67813E-03	13.2194	
4.67818E-03	14.3965	
4.67820E-03	14.9592	
4.67823E-03	15.668	
4.67829E-03	17.1956	
4.67833E-03	18.344	
4.67836E-03	19.1254	
4.67838E-03	19.7362	
4.67842E-03	21.2168	
4.67843E-03	21.5131	
4.67848E-03	23.1999	
4.67850E-03	23.838	
4.67854E-03	25.3349	
4.67859E-03	27.1652	
4.67860E-03	27.6251	
4.67865E-03	30.0799	
4.67867E-03	30.8619	
4.67871E-03	32.4333	
4.67876E-03	34.7775	
4.67878E-03	35.787	
4.67884E-03	38.9448	
4.67885E-03	39.4889	
4.67892E-03	43.4642	
4.67892E-03	43.4972	
4.67899E-03	47.8964	
4.67901E-03	49.0767	
4.67907E-03	52.63	
4.67910E-03	55.1482	
4.67915E-03	58.148	
4.67920E-03	61.6694	
4.67923E-03	64.1923	
4.67932E-03	70.5943	
4.67934E-03	72.2865	
4.67942E-03	79.0768	
4.67952E-03	87.8746	
4.67955E-03	89.8772	
4.67967E-03	101.255	
4.67988E-03	121.072	
4.67994E-03	126.87	
4.68008E-03	140.219	
4.68017E-03	149.088	
4.68022E-03	153.321	
4.68033E-03	163.433	
4.68036E-03	165.779	
4.68048E-03	175.876	
4.68050E-03	177.288	
4.68059E-03	184.299	
4.68070E-03	191.756	
4.68072E-03	192.955	
4.68081E-03	198.093	
4.68082E-03	198.614	
4.68091E-03	202.347	
4.68095E-03	204.436	
4.68100E-03	205.889	
4.68107E-03	208.068	
4.68112E-03	209.081	
4.68118E-03	210.148	
4.68122E-03	210.563	
4.68126E-03	210.911	
4.68131E-03	210.974	
4.68133E-03	210.837	
4.68142E-03	210.102	
4.68144E-03	209.946	
4.68151E-03	208.492	
4.68153E-03	208.118	
4.68162E-03	205.428	
4.68165E-03	204.337	
4.68176E-03	199.908	
4.68179E-03	198.498	
4.68190E-03	192.809	
4.68193E-03	191.135	
4.68204E-03	184.398	
4.68211E-03	179.453	
4.68213E-03	178.214	
4.68232E-03	164.834	
4.68253E-03	148.529	
4.68267E-03	137.923	
4.68280E-03	128.404	
4.68283E-03	125.943	
4.68289E-03	121.275	
4.68299E-03	114.292	
4.68301E-03	113.13	
4.68307E-03	108.762	
4.68314E-03	104.25	
4.68317E-03	102.357	
4.68327E-03	96.2628	
4.68328E-03	95.8288	
4.68334E-03	92.0204	
4.68341E-03	87.8254	
4.68341E-03	87.8248	
4.68350E-03	83.5824	
4.68355E-03	80.5631	
4.68358E-03	79.4517	
4.68365E-03	76.1301	
4.68366E-03	75.6143	
4.68374E-03	72.0173	
4.68374E-03	72.0169	
4.68382E-03	68.6896	
4.68383E-03	68.2158	
4.68390E-03	65.5851	
4.68393E-03	64.7113	
4.68398E-03	62.7042	
4.68403E-03	61.1046	
4.68407E-03	60.0159	
4.68414E-03	57.8461	
4.68415E-03	57.4857	
4.68420E-03	55.8625	
4.68426E-03	54.245	
4.68427E-03	53.954	
4.68434E-03	52.2142	
4.68438E-03	51.3471	
4.68441E-03	50.5681	
4.68448E-03	49.0153	
4.68450E-03	48.7573	
4.68455E-03	47.5982	
4.68461E-03	46.4432	
4.68462E-03	46.2356	
4.68469E-03	44.9934	
4.68473E-03	44.3742	
4.68476E-03	43.8168	
4.68484E-03	42.6131	
4.68484E-03	42.5208	
4.68492E-03	41.3558	
4.68496E-03	40.8583	
4.68501E-03	40.1997	
4.68510E-03	39.1059	
4.68513E-03	38.6699	
4.68519E-03	38.104	
4.68527E-03	37.1642	
4.68531E-03	36.7893	
4.68536E-03	36.2994	
4.68545E-03	35.4852	
4.68548E-03	35.1605	
4.68553E-03	34.7327	
4.68562E-03	34.0216	
4.68566E-03	33.7379	
4.68574E-03	33.1522	
4.68583E-03	32.4848	
4.68585E-03	32.355	
4.68596E-03	31.6343	
4.68602E-03	31.3025	
4.68608E-03	30.9661	
4.68619E-03	30.343	
4.68630E-03	29.769	
4.68630E-03	29.728	
4.68642E-03	29.1969	
4.68657E-03	28.4902	
4.68657E-03	28.4631	
4.68672E-03	27.8749	
4.68685E-03	27.3349	
4.68687E-03	27.2731	
4.68704E-03	26.6768	
4.68713E-03	26.3486	
4.68722E-03	26.0606	
4.68741E-03	25.4859	
4.68746E-03	25.3335	
4.68760E-03	24.9709	
4.68778E-03	24.478	
4.68789E-03	24.2013	
4.68797E-03	24.0171	
4.68815E-03	23.5968	
4.68831E-03	23.2363	
4.68834E-03	23.1851	
4.68855E-03	22.7768	
4.68874E-03	22.4031	
4.68878E-03	22.3351	
4.68901E-03	21.9471	
4.68924E-03	21.5597	
4.68931E-03	21.4534	
4.68948E-03	21.215	
4.68971E-03	20.8866	
4.68988E-03	20.6407	
4.68994E-03	20.5702	
4.69017E-03	20.2884	
4.69043E-03	19.9719	
4.69046E-03	19.9368	
4.69072E-03	19.662	
4.69101E-03	19.357	
4.69104E-03	19.3266	
4.69131E-03	19.0929	
4.69160E-03	18.8336	
4.69189E-03	18.5747	
4.69192E-03	18.5488	
4.69218E-03	18.3515	
4.69247E-03	18.1325	
4.69267E-03	17.9794	
4.69281E-03	17.8874	
4.69322E-03	17.63	
4.69363E-03	17.373	
4.69380E-03	17.263	
4.69403E-03	17.1415	
4.69444E-03	16.9291	
4.69485E-03	16.7169	
4.69493E-03	16.6715	
4.69525E-03	16.5312	
4.69566E-03	16.3528	
4.69610E-03	16.1619	
4.69612E-03	16.1514	
4.69665E-03	15.9627	
4.69717E-03	15.7741	
4.69769E-03	15.5858	
4.69784E-03	15.5335	
4.69821E-03	15.423	
4.69874E-03	15.2701	
4.69926E-03	15.1174	
4.69958E-03	15.0241	
4.69978E-03	14.9747	
4.70036E-03	14.8335	
4.70100E-03	14.6783	
4.70132E-03	14.6007	
4.70164E-03	14.5348	
4.70228E-03	14.403	
4.70292E-03	14.2714	
4.70306E-03	14.2414	
4.70356E-03	14.155	
4.70451E-03	13.9874	
4.70527E-03	13.8555	
4.70541E-03	13.8344	
4.70620E-03	13.721	
4.70724E-03	13.5699	
4.70829E-03	13.4188	
4.70840E-03	13.4021	
4.70933E-03	13.291	
4.71038E-03	13.1662	
4.71142E-03	13.0414	
4.71154E-03	13.0276	
4.71247E-03	12.9329	
4.71351E-03	12.8264	
4.71456E-03	12.72	
4.71467E-03	12.7082	
4.71612E-03	12.581	
4.71769E-03	12.4437	
4.71885E-03	12.342	
4.71926E-03	12.3119	
4.72083E-03	12.1958	
4.72240E-03	12.0798	
4.72396E-03	11.9639	
4.72553E-03	11.8479	
4.72559E-03	11.8436	
4.72710E-03	11.747	
4.72919E-03	11.6133	
4.73093E-03	11.5019	
4.73302E-03	11.3683	
4.73441E-03	11.2792	
4.73511E-03	11.2363	
4.73581E-03	11.1933	
4.73790E-03	11.0645	
4.73999E-03	10.9357	
4.74155E-03	10.8391	
4.74312E-03	10.7425	
4.74469E-03	10.646	
4.74626E-03	10.5495	
4.74695E-03	10.5067	
4.74730E-03	10.4823	
4.74835E-03	10.409	
4.74939E-03	10.3357	
4.75044E-03	10.2625	
4.75122E-03	10.2076	
4.75200E-03	10.1528	
4.75218E-03	10.1405	
4.75279E-03	10.0884	
4.75331E-03	10.0435	
4.75384E-03	9.9987	
4.75436E-03	9.95393	
4.75489E-03	9.90922	
4.75541E-03	9.86458	
4.75572E-03	9.83809	
4.75580E-03	9.82886	
4.75620E-03	9.78443	
4.75659E-03	9.74008	
4.75685E-03	9.71033	
4.75712E-03	9.68039	
4.75738E-03	9.65051	
4.75765E-03	9.62072	
4.75785E-03	9.59843	
4.75794E-03	9.58793	
4.75805E-03	9.57144	
4.75825E-03	9.54028	
4.75845E-03	9.50922	
4.75858E-03	9.4886	
4.75871E-03	9.46806	
4.75885E-03	9.44763	
4.75897E-03	9.42864	
4.75906E-03	9.41608	
4.75914E-03	9.40361	
4.75922E-03	9.39126	
4.75930E-03	9.37393	
4.75937E-03	9.36106	
4.75943E-03	9.3483	
4.75949E-03	9.33567	
4.75955E-03	9.32321	
4.75962E-03	9.31094	
4.75968E-03	9.29888	
4.75974E-03	9.28708	
4.75978E-03	9.27937	
4.75982E-03	9.27181	
4.75987E-03	9.2644	
4.75991E-03	9.25717	
4.75995E-03	9.25014	
4.75999E-03	9.24331	
4.76003E-03	9.23672	
4.76007E-03	9.23039	
4.76012E-03	9.22433	
4.76013E-03	9.2229	
4.76016E-03	9.21792	
4.76020E-03	9.21084	
4.76024E-03	9.20531	
4.76028E-03	9.20012	
4.76032E-03	9.19532	
4.76036E-03	9.19093	
4.76040E-03	9.18698	
4.76044E-03	9.18352	
4.76048E-03	9.18057	
4.76051E-03	9.17819	
4.76055E-03	9.1764	
4.76059E-03	9.17526	
4.76063E-03	9.17481	
4.76067E-03	9.1751	
4.76071E-03	9.17618	
4.76075E-03	9.1781	
4.76079E-03	9.18093	
4.76083E-03	9.18471	
4.76087E-03	9.18951	
4.76090E-03	9.19539	
4.76094E-03	9.20242	
4.76098E-03	9.21066	
4.76103E-03	9.22225	
4.76105E-03	9.22823	
4.76107E-03	9.23731	
4.76111E-03	9.25712	
4.76115E-03	9.27866	
4.76120E-03	9.30202	
4.76124E-03	9.3273	
4.76128E-03	9.35459	
4.76132E-03	9.38398	
4.76136E-03	9.41556	
4.76139E-03	9.43885	
4.76140E-03	9.45191	
4.76144E-03	9.49611	
4.76149E-03	9.54278	
4.76153E-03	9.592	
4.76159E-03	9.67079	
4.76161E-03	9.69911	
4.76165E-03	9.76408	
4.76170E-03	9.85018	
4.76177E-03	9.95956	
4.76179E-03	9.99829	
4.76183E-03	10.0851	
4.76189E-03	10.2222	
4.76195E-03	10.3663	
4.76196E-03	10.3914	
4.76202E-03	10.5325	
4.76208E-03	10.7088	
4.76214E-03	10.8921	
4.76217E-03	10.9875	
4.76222E-03	11.1451	
4.76231E-03	11.4735	
4.76233E-03	11.5305	
4.76241E-03	11.8371	
4.76248E-03	12.1548	
4.76252E-03	12.3261	
4.76269E-03	13.0931	
4.76292E-03	14.2286	
4.76301E-03	14.6941	
4.76316E-03	15.4679	
4.76325E-03	15.9282	
4.76329E-03	16.1089	
4.76340E-03	16.6231	
4.76349E-03	17.0254	
4.76356E-03	17.344	
4.76362E-03	17.5568	
4.76365E-03	17.6622	
4.76375E-03	18.0035	
4.76386E-03	18.3102	
4.76386E-03	18.3292	
4.76396E-03	18.5215	
4.76400E-03	18.5902	
4.76407E-03	18.6881	
4.76410E-03	18.7204	
4.76420E-03	18.7779	
4.76423E-03	18.7836	
4.76428E-03	18.7712	
4.76439E-03	18.7068	
4.76448E-03	18.577	
4.76456E-03	18.4322	
4.76460E-03	18.3591	
4.76471E-03	18.0891	
4.76472E-03	18.0577	
4.76483E-03	17.7016	
4.76487E-03	17.562	
4.76499E-03	17.1365	
4.76504E-03	16.916	
4.76525E-03	16.0681	
4.76537E-03	15.5088	
4.76550E-03	14.9629	
4.76562E-03	14.4346	
4.76566E-03	14.2651	
4.76572E-03	14.0092	
4.76580E-03	13.7006	
4.76588E-03	13.4024	
4.76596E-03	13.1149	
4.76604E-03	12.8384	
4.76608E-03	12.6966	
4.76611E-03	12.595	
4.76616E-03	12.425	
4.76622E-03	12.2604	
4.76627E-03	12.1011	
4.76633E-03	11.9469	
4.76633E-03	11.9327	
4.76638E-03	11.8084	
4.76644E-03	11.6759	
4.76649E-03	11.5481	
4.76655E-03	11.4248	
4.76659E-03	11.3335	
4.76660E-03	11.3087	
4.76664E-03	11.2312	
4.76669E-03	11.1475	
4.76674E-03	11.0664	
4.76678E-03	10.9879	
4.76683E-03	10.9118	
4.76686E-03	10.8572	
4.76687E-03	10.8406	
4.76692E-03	10.779	
4.76697E-03	10.7194	
4.76701E-03	10.6617	
4.76706E-03	10.6058	
4.76710E-03	10.5516	
4.76715E-03	10.499	
4.76717E-03	10.4815	
4.76720E-03	10.4542	
4.76724E-03	10.4139	
4.76729E-03	10.375	
4.76733E-03	10.3372	
4.76738E-03	10.3042	
4.76741E-03	10.2755	
4.76745E-03	10.2475	
4.76749E-03	10.22	
4.76752E-03	10.1931	
4.76756E-03	10.1667	
4.76757E-03	10.1584	
4.76760E-03	10.1451	
4.76763E-03	10.126	
4.76767E-03	10.1072	
4.76771E-03	10.0889	
4.76774E-03	10.0709	
4.76778E-03	10.0532	
4.76782E-03	10.0359	
4.76785E-03	10.0188	
4.76789E-03	10.002	
4.76793E-03	9.98536	
4.76796E-03	9.96899	
4.76800E-03	9.95282	
4.76806E-03	9.9289	
4.76809E-03	9.91321	
4.76811E-03	9.90732	
4.76816E-03	9.88999	
4.76822E-03	9.87296	
4.76828E-03	9.85617	
4.76833E-03	9.83961	
4.76839E-03	9.82324	
4.76844E-03	9.80704	
4.76850E-03	9.79099	
4.76857E-03	9.77074	
4.76861E-03	9.75737	
4.76863E-03	9.75299	
4.76870E-03	9.73856	
4.76877E-03	9.72424	
4.76887E-03	9.70294	
4.76897E-03	9.68181	
4.76907E-03	9.66082	
4.76920E-03	9.63299	
4.76933E-03	9.6053	
4.76947E-03	9.57771	
4.76960E-03	9.55022	
4.76967E-03	9.53968	
4.76987E-03	9.50818	
4.77007E-03	9.47678	
4.77027E-03	9.44545	
4.77054E-03	9.40378	
4.77086E-03	9.35387	
4.77123E-03	9.29576	
4.77153E-03	9.25019	
4.77161E-03	9.23958	
4.77198E-03	9.19015	
4.77254E-03	9.11612	
4.77310E-03	9.04221	
4.77366E-03	8.96838	
4.77434E-03	8.87884	
4.77503E-03	8.78938	
4.77548E-03	8.72978	
4.77639E-03	8.61067	
4.77730E-03	8.49166	
4.77820E-03	8.37275	
4.77879E-03	8.29587	
4.77911E-03	8.24874	
4.78002E-03	8.11533	
4.78093E-03	7.98201	
4.78173E-03	7.86447	
4.78200E-03	7.82532	
4.78253E-03	7.73682	
4.78333E-03	7.60417	
4.78414E-03	7.47163	
4.78494E-03	7.32468	
4.78574E-03	7.17787	
4.78585E-03	7.15831	
4.78654E-03	7.01645	
4.78734E-03	6.85294	
4.78777E-03	6.76584	
4.78814E-03	6.68111	
4.78895E-03	6.49978	
4.78905E-03	6.47563	
4.78975E-03	6.30368	
4.79028E-03	6.17158	
4.79033E-03	6.15838	
4.79082E-03	6.02868	
4.79135E-03	5.88473	
4.79140E-03	5.87036	
4.79186E-03	5.73741	
4.79234E-03	5.59683	
4.79247E-03	5.55783	
4.79282E-03	5.4471	
4.79330E-03	5.29401	
4.79354E-03	5.21758	
4.79378E-03	5.13383	
4.79426E-03	4.96661	
4.79461E-03	4.84606	
4.79474E-03	4.79539	
4.79522E-03	4.61335	
4.79555E-03	4.49022	
4.79565E-03	4.45067	
4.79601E-03	4.30154	
4.79637E-03	4.1527	
4.79649E-03	4.10464	
4.79674E-03	3.99639	
4.79710E-03	3.83672	
4.79720E-03	3.79455	
4.79746E-03	3.66978	
4.79783E-03	3.50054	
4.79790E-03	3.4658	
4.79819E-03	3.3232	
4.79852E-03	3.15997	
4.79863E-03	3.10748	
4.79882E-03	3.00763	
4.79912E-03	2.8528	
4.79927E-03	2.77566	
4.79942E-03	2.69467	
4.79972E-03	2.53333	
4.80002E-03	2.37268	
4.80004E-03	2.36126	
4.80032E-03	2.20743	
4.80062E-03	2.04266	
4.80087E-03	1.90223	
4.80119E-03	1.72792	
4.80141E-03	1.61255	
4.80147E-03	1.57817	
4.80162E-03	1.50065	
4.80183E-03	1.39076	
4.80205E-03	1.28708	
4.80210E-03	1.26142	
4.80226E-03	1.18898	
4.80232E-03	1.16514	
4.80248E-03	1.09827	
4.80260E-03	1.04921	
4.80272E-03	1.00765	
4.80273E-03	1.00395	
4.80286E-03	0.963922	
4.80291E-03	0.951285	
4.80296E-03	0.937537	
4.80307E-03	0.91004	
4.80309E-03	0.90692	
4.80316E-03	0.893982	
4.80325E-03	0.881222	
4.80327E-03	0.878035	
4.80333E-03	0.872477	
4.80339E-03	0.86863	
4.80346E-03	0.867112	
4.80352E-03	0.868736	
4.80360E-03	0.874317	
4.80362E-03	0.876305	
4.80362E-03	0.87646	
4.80369E-03	0.887604	
4.80375E-03	0.898399	
4.80378E-03	0.90633	
4.80380E-03	0.911869	
4.80387E-03	0.931912	
4.80393E-03	0.955961	
4.80394E-03	0.960675	
4.80399E-03	0.983741	
4.80405E-03	1.01295	
4.80410E-03	1.04439	
4.80410E-03	1.04601	
4.80416E-03	1.08588	
4.80422E-03	1.13162	
4.80427E-03	1.17364	
4.80428E-03	1.18292	
4.80434E-03	1.24092	
4.80439E-03	1.28593	
4.80443E-03	1.33738	
4.80443E-03	1.33902	
4.80448E-03	1.39887	
4.80453E-03	1.47099	
4.80459E-03	1.55343	
4.80459E-03	1.55771	
4.80465E-03	1.64903	
4.80469E-03	1.7289	
4.80474E-03	1.81945	
4.80475E-03	1.84104	
4.80479E-03	1.91759	
4.80484E-03	2.02302	
4.80489E-03	2.13585	
4.80491E-03	2.20292	
4.80493E-03	2.25713	
4.80499E-03	2.41011	
4.80502E-03	2.49668	
4.80505E-03	2.57605	
4.80510E-03	2.76486	
4.80514E-03	2.87679	
4.80517E-03	2.98967	
4.80523E-03	3.23574	
4.80525E-03	3.32412	
4.80528E-03	3.43547	
4.80533E-03	3.6737	
4.80536E-03	3.80156	
4.80539E-03	3.93032	
4.80544E-03	4.20659	
4.80547E-03	4.35473	
4.80550E-03	4.50392	
4.80555E-03	4.82388	
4.80558E-03	4.99542	
4.80560E-03	5.16808	
4.80566E-03	5.53819	
4.80568E-03	5.73715	
4.80571E-03	5.97752	
4.80576E-03	6.36361	
4.80579E-03	6.57357	
4.80581E-03	6.77558	
4.80587E-03	7.36773	
4.80589E-03	7.53911	
4.80594E-03	8.01304	
4.80599E-03	8.55155	
4.80600E-03	8.64396	
4.80604E-03	9.12748	
4.80609E-03	9.74122	
4.80610E-03	9.91669	
4.80614E-03	10.3966	
4.80619E-03	11.0874	
4.80619E-03	11.095	
4.80624E-03	11.8573	
4.80627E-03	12.4043	
4.80629E-03	12.679	
4.80634E-03	13.5562	
4.80636E-03	13.8675	
4.80639E-03	14.4925	
4.80644E-03	15.4899	
4.80650E-03	16.6005	
4.80653E-03	17.3122	
4.80655E-03	17.8838	
4.80661E-03	19.2602	
4.80661E-03	19.3145	
4.80667E-03	20.737	
4.80670E-03	21.5551	
4.80673E-03	22.3177	
4.80679E-03	24.0083	
4.80684E-03	25.818	
4.80687E-03	26.7461	
4.80690E-03	27.7494	
4.80696E-03	29.7322	
4.80696E-03	29.8088	
4.80702E-03	32.0055	
4.80704E-03	33.0427	
4.80707E-03	34.3434	
4.80713E-03	36.6427	
4.80713E-03	36.8274	
4.80721E-03	40.381	
4.80721E-03	40.5936	
4.80729E-03	44.2222	
4.80730E-03	44.9108	
4.80736E-03	48.3637	
4.80738E-03	49.5984	
4.80744E-03	52.8193	
4.80751E-03	57.3268	
4.80752E-03	57.5932	
4.80759E-03	62.7051	
4.80764E-03	66.0307	
4.80767E-03	68.1536	
4.80775E-03	73.9476	
4.80777E-03	75.6507	
4.80782E-03	80.0912	
4.80790E-03	86.2172	
4.80790E-03	86.5788	
4.80802E-03	96.9583	
4.80802E-03	97.7815	
4.80813E-03	108.091	
4.80820E-03	114.66	
4.80825E-03	119.925	
4.80836E-03	132.402	
4.80845E-03	142.592	
4.80852E-03	149.875	
4.80873E-03	175.796	
4.80884E-03	188.153	
4.80901E-03	208.71	
