E(MeV)	"TA-181(N,TOT)"	
4.33106E-04	5.29822E+00	
4.33124E-04	5.33998E+00	
4.33143E-04	5.38851E+00	
4.33154E-04	5.42060E+00	
4.33162E-04	5.44705E+00	
4.33180E-04	5.51739E+00	
4.33199E-04	5.59745E+00	
4.33218E-04	5.68844E+00	
4.33223E-04	5.71795E+00	
4.33236E-04	5.79681E+00	
4.33255E-04	5.92102E+00	
4.33273E-04	6.06067E+00	
4.33275E-04	6.07172E+00	
4.33287E-04	6.18072E+00	
4.33292E-04	6.22440E+00	
4.33301E-04	6.31472E+00	
4.33315E-04	6.46162E+00	
4.33327E-04	6.59056E+00	
4.33329E-04	6.62230E+00	
4.33343E-04	6.80233E+00	
4.33357E-04	6.99679E+00	
4.33361E-04	7.05715E+00	
4.33373E-04	7.24620E+00	
4.33387E-04	7.47310E+00	
4.33396E-04	7.64344E+00	
4.33400E-04	7.71977E+00	
4.33413E-04	7.99185E+00	
4.33427E-04	8.28267E+00	
4.33431E-04	8.37591E+00	
4.33440E-04	8.60187E+00	
4.33453E-04	8.94590E+00	
4.33457E-04	9.05588E+00	
4.33467E-04	9.32113E+00	
4.33480E-04	9.72394E+00	
4.33484E-04	9.85239E+00	
4.33493E-04	1.01620E+01	
4.33507E-04	1.06310E+01	
4.33511E-04	1.07802E+01	
4.33520E-04	1.11396E+01	
4.33533E-04	1.16826E+01	
4.33537E-04	1.18549E+01	
4.33547E-04	1.22679E+01	
4.33557E-04	1.27661E+01	
4.33560E-04	1.28935E+01	
4.33573E-04	1.35652E+01	
4.33577E-04	1.37792E+01	
4.33591E-04	1.45081E+01	
4.33597E-04	1.48962E+01	
4.33607E-04	1.54515E+01	
4.33617E-04	1.61239E+01	
4.33623E-04	1.64675E+01	
4.33637E-04	1.74666E+01	
4.33639E-04	1.75594E+01	
4.33655E-04	1.87341E+01	
4.33657E-04	1.88992E+01	
4.33671E-04	1.99934E+01	
4.33676E-04	2.04361E+01	
4.33687E-04	2.13383E+01	
4.33695E-04	2.21019E+01	
4.33708E-04	2.32687E+01	
4.33714E-04	2.38889E+01	
4.33729E-04	2.53620E+01	
4.33733E-04	2.58079E+01	
4.33750E-04	2.76220E+01	
4.33753E-04	2.78623E+01	
4.33772E-04	3.00596E+01	
4.33774E-04	3.03708E+01	
4.33797E-04	3.31989E+01	
4.33798E-04	3.33332E+01	
4.33822E-04	3.65122E+01	
4.33823E-04	3.65863E+01	
4.33846E-04	3.99049E+01	
4.33849E-04	4.02217E+01	
4.33872E-04	4.37226E+01	
4.33878E-04	4.47458E+01	
4.33903E-04	4.86646E+01	
4.33917E-04	5.09820E+01	
4.33926E-04	5.25338E+01	
4.33955E-04	5.76215E+01	
4.33957E-04	5.79089E+01	
4.33993E-04	6.46111E+01	
4.34023E-04	7.01246E+01	
4.34047E-04	7.44556E+01	
4.34100E-04	8.43663E+01	
4.34143E-04	9.19163E+01	
4.34147E-04	9.26619E+01	
4.34185E-04	9.89257E+01	
4.34190E-04	9.95620E+01	
4.34223E-04	1.04416E+02	
4.34226E-04	1.04859E+02	
4.34257E-04	1.08719E+02	
4.34266E-04	1.09650E+02	
4.34288E-04	1.11961E+02	
4.34298E-04	1.12851E+02	
4.34318E-04	1.14525E+02	
4.34330E-04	1.15301E+02	
4.34344E-04	1.16110E+02	
4.34363E-04	1.16907E+02	
4.34373E-04	1.17263E+02	
4.34390E-04	1.17643E+02	
4.34395E-04	1.17671E+02	
4.34421E-04	1.17660E+02	
4.34424E-04	1.17640E+02	
4.34455E-04	1.16808E+02	
4.34458E-04	1.16649E+02	
4.34489E-04	1.15007E+02	
4.34516E-04	1.12898E+02	
4.34523E-04	1.12261E+02	
4.34550E-04	1.09543E+02	
4.34557E-04	1.08761E+02	
4.34580E-04	1.05961E+02	
4.34593E-04	1.04234E+02	
4.34618E-04	1.00780E+02	
4.34626E-04	9.95664E+01	
4.34663E-04	9.38095E+01	
4.34668E-04	9.30095E+01	
4.34710E-04	8.58108E+01	
4.34724E-04	8.33936E+01	
4.34774E-04	7.44987E+01	
4.34818E-04	6.64902E+01	
4.34860E-04	5.93122E+01	
4.34890E-04	5.42758E+01	
4.34895E-04	5.35787E+01	
4.34926E-04	4.87477E+01	
4.34936E-04	4.71539E+01	
4.34950E-04	4.51960E+01	
4.34974E-04	4.18224E+01	
4.34982E-04	4.06782E+01	
4.34998E-04	3.86461E+01	
4.35016E-04	3.62836E+01	
4.35022E-04	3.56642E+01	
4.35040E-04	3.34920E+01	
4.35051E-04	3.23094E+01	
4.35061E-04	3.11513E+01	
4.35077E-04	2.95066E+01	
4.35083E-04	2.89692E+01	
4.35104E-04	2.69396E+01	
4.35120E-04	2.55262E+01	
4.35131E-04	2.46264E+01	
4.35136E-04	2.41869E+01	
4.35152E-04	2.29301E+01	
4.35157E-04	2.25309E+01	
4.35168E-04	2.17527E+01	
4.35184E-04	2.06425E+01	
4.35200E-04	1.96157E+01	
4.35211E-04	1.89631E+01	
4.35213E-04	1.88044E+01	
4.35227E-04	1.80460E+01	
4.35237E-04	1.74658E+01	
4.35240E-04	1.73250E+01	
4.35253E-04	1.66527E+01	
4.35264E-04	1.61391E+01	
4.35267E-04	1.60152E+01	
4.35280E-04	1.54242E+01	
4.35293E-04	1.48607E+01	
4.35299E-04	1.46457E+01	
4.35307E-04	1.43367E+01	
4.35320E-04	1.38463E+01	
4.35333E-04	1.33792E+01	
4.35347E-04	1.29539E+01	
4.35360E-04	1.25492E+01	
4.35368E-04	1.23180E+01	
4.35373E-04	1.21709E+01	
4.35387E-04	1.18212E+01	
4.35400E-04	1.14885E+01	
4.35403E-04	1.14251E+01	
4.35413E-04	1.11838E+01	
4.35431E-04	1.07998E+01	
4.35437E-04	1.06800E+01	
4.35449E-04	1.04522E+01	
4.35467E-04	1.01327E+01	
4.35472E-04	1.00551E+01	
4.35485E-04	9.84693E+00	
4.35503E-04	9.58408E+00	
4.35521E-04	9.33764E+00	
4.35524E-04	9.30331E+00	
4.35539E-04	9.11991E+00	
4.35557E-04	8.91786E+00	
4.35568E-04	8.80514E+00	
4.35575E-04	8.73293E+00	
4.35593E-04	8.56631E+00	
4.35611E-04	8.40914E+00	
4.35621E-04	8.32651E+00	
4.35629E-04	8.26532E+00	
4.35647E-04	8.13514E+00	
4.35665E-04	8.01167E+00	
4.35674E-04	7.95120E+00	
4.35689E-04	7.86440E+00	
4.35713E-04	7.73141E+00	
4.35737E-04	7.60617E+00	
4.35754E-04	7.52051E+00	
4.35761E-04	7.49072E+00	
4.35785E-04	7.38914E+00	
4.35812E-04	7.28195E+00	
4.35834E-04	7.19536E+00	
4.35841E-04	7.17206E+00	
4.35870E-04	7.07465E+00	
4.35914E-04	6.93645E+00	
4.35958E-04	6.81792E+00	
4.36002E-04	6.70546E+00	
4.36031E-04	6.63328E+00	
4.36035E-04	6.62468E+00	
4.36090E-04	6.50719E+00	
4.36149E-04	6.38806E+00	
4.36170E-04	6.34612E+00	
4.36207E-04	6.28098E+00	
4.36266E-04	6.18224E+00	
4.36326E-04	6.08411E+00	
4.36373E-04	6.01144E+00	
4.36387E-04	5.99164E+00	
4.36478E-04	5.86955E+00	
4.36547E-04	5.78128E+00	
4.36624E-04	5.68645E+00	
4.36662E-04	5.64105E+00	
4.36701E-04	5.59947E+00	
4.36778E-04	5.52028E+00	
4.36855E-04	5.44508E+00	
4.36932E-04	5.37401E+00	
4.37009E-04	5.30727E+00	
4.37086E-04	5.24520E+00	
4.37164E-04	5.18716E+00	
4.37244E-04	5.13413E+00	
4.37304E-04	5.09892E+00	
4.37365E-04	5.06812E+00	
4.37425E-04	5.04231E+00	
4.37485E-04	5.02219E+00	
4.37525E-04	5.01315E+00	
4.37545E-04	5.00971E+00	
4.37605E-04	5.00707E+00	
4.37665E-04	5.01357E+00	
4.37705E-04	5.02391E+00	
4.37745E-04	5.03987E+00	
4.37765E-04	5.05111E+00	
4.37785E-04	5.06605E+00	
4.37825E-04	5.10358E+00	
4.37865E-04	5.15022E+00	
4.37885E-04	5.17902E+00	
4.37905E-04	5.21286E+00	
4.37935E-04	5.27221E+00	
4.37945E-04	5.29490E+00	
4.37965E-04	5.34646E+00	
4.37995E-04	5.43404E+00	
4.38005E-04	5.46725E+00	
4.38025E-04	5.53954E+00	
4.38055E-04	5.67121E+00	
4.38065E-04	5.72076E+00	
4.38085E-04	5.83011E+00	
4.38105E-04	5.95220E+00	
4.38112E-04	5.99904E+00	
4.38135E-04	6.16931E+00	
4.38139E-04	6.20148E+00	
4.38165E-04	6.43231E+00	
4.38166E-04	6.44198E+00	
4.38184E-04	6.63046E+00	
4.38195E-04	6.75362E+00	
4.38202E-04	6.83883E+00	
4.38220E-04	7.07240E+00	
4.38225E-04	7.14175E+00	
4.38238E-04	7.33473E+00	
4.38245E-04	7.44558E+00	
4.38256E-04	7.62977E+00	
4.38265E-04	7.79034E+00	
4.38274E-04	7.96025E+00	
4.38285E-04	8.18123E+00	
4.38292E-04	8.33010E+00	
4.38305E-04	8.62400E+00	
4.38310E-04	8.74371E+00	
4.38325E-04	9.12497E+00	
4.38328E-04	9.20574E+00	
4.38345E-04	9.69108E+00	
4.38346E-04	9.72135E+00	
4.38364E-04	1.02979E+01	
4.38365E-04	1.03318E+01	
4.38380E-04	1.08684E+01	
4.38385E-04	1.10561E+01	
4.38394E-04	1.14106E+01	
4.38400E-04	1.16575E+01	
4.38408E-04	1.20001E+01	
4.38414E-04	1.22684E+01	
4.38422E-04	1.26421E+01	
4.38432E-04	1.31295E+01	
4.38436E-04	1.33342E+01	
4.38450E-04	1.40811E+01	
4.38464E-04	1.48977E+01	
4.38468E-04	1.51408E+01	
4.38478E-04	1.57764E+01	
4.38485E-04	1.61964E+01	
4.38492E-04	1.67232E+01	
4.38499E-04	1.72281E+01	
4.38506E-04	1.77449E+01	
4.38514E-04	1.83439E+01	
4.38520E-04	1.88452E+01	
4.38529E-04	1.95490E+01	
4.38534E-04	2.00285E+01	
4.38544E-04	2.08488E+01	
4.38548E-04	2.12994E+01	
4.38558E-04	2.22487E+01	
4.38562E-04	2.26630E+01	
4.38573E-04	2.37544E+01	
4.38576E-04	2.41240E+01	
4.38588E-04	2.53825E+01	
4.38597E-04	2.65110E+01	
4.38602E-04	2.71100E+01	
4.38613E-04	2.84417E+01	
4.38617E-04	2.89672E+01	
4.38629E-04	3.05151E+01	
4.38632E-04	3.09552E+01	
4.38647E-04	3.30751E+01	
4.38649E-04	3.35145E+01	
4.38661E-04	3.53444E+01	
4.38670E-04	3.67977E+01	
4.38676E-04	3.77456E+01	
4.38691E-04	4.02859E+01	
4.38705E-04	4.30090E+01	
4.38712E-04	4.42619E+01	
4.38722E-04	4.63313E+01	
4.38733E-04	4.84719E+01	
4.38742E-04	5.03527E+01	
4.38754E-04	5.30068E+01	
4.38761E-04	5.46540E+01	
4.38772E-04	5.73019E+01	
4.38780E-04	5.92599E+01	
4.38796E-04	6.32999E+01	
4.38799E-04	6.41380E+01	
4.38818E-04	6.93180E+01	
4.38820E-04	6.97622E+01	
4.38838E-04	7.48131E+01	
4.38844E-04	7.67002E+01	
4.38857E-04	8.05904E+01	
4.38868E-04	8.40916E+01	
4.38881E-04	8.82205E+01	
4.38899E-04	9.43446E+01	
4.38910E-04	9.79214E+01	
4.38935E-04	1.06996E+02	
4.38938E-04	1.08165E+02	
4.38975E-04	1.21707E+02	
4.38978E-04	1.23256E+02	
4.39020E-04	1.39762E+02	
4.39036E-04	1.46265E+02	
4.39107E-04	1.75065E+02	
4.39117E-04	1.79483E+02	
4.39164E-04	1.98009E+02	
4.39174E-04	2.01675E+02	
4.39205E-04	2.12970E+02	
4.39220E-04	2.18347E+02	
4.39239E-04	2.24714E+02	
4.39261E-04	2.31508E+02	
4.39271E-04	2.34488E+02	
4.39292E-04	2.40089E+02	
4.39297E-04	2.41387E+02	
4.39325E-04	2.47937E+02	
4.39351E-04	2.52788E+02	
4.39379E-04	2.56886E+02	
4.39406E-04	2.59467E+02	
4.39411E-04	2.59837E+02	
4.39430E-04	2.60769E+02	
4.39434E-04	2.60886E+02	
4.39456E-04	2.60949E+02	
4.39464E-04	2.60770E+02	
4.39486E-04	2.59649E+02	
4.39497E-04	2.58859E+02	
4.39517E-04	2.56719E+02	
4.39527E-04	2.55376E+02	
4.39550E-04	2.51799E+02	
4.39554E-04	2.51111E+02	
4.39579E-04	2.46195E+02	
4.39586E-04	2.44484E+02	
4.39609E-04	2.38787E+02	
4.39622E-04	2.35366E+02	
4.39644E-04	2.29041E+02	
4.39661E-04	2.23886E+02	
4.39685E-04	2.15898E+02	
4.39693E-04	2.13138E+02	
4.39725E-04	2.01549E+02	
4.39733E-04	1.98699E+02	
4.39776E-04	1.82174E+02	
4.39867E-04	1.46659E+02	
4.39891E-04	1.37468E+02	
4.39907E-04	1.31458E+02	
4.39939E-04	1.19743E+02	
4.39943E-04	1.18315E+02	
4.39971E-04	1.08595E+02	
4.39972E-04	1.08324E+02	
4.40003E-04	9.80969E+01	
4.40032E-04	8.92656E+01	
4.40035E-04	8.83196E+01	
4.40061E-04	8.10298E+01	
4.40067E-04	7.92676E+01	
4.40080E-04	7.58845E+01	
4.40098E-04	7.11599E+01	
4.40099E-04	7.09620E+01	
4.40118E-04	6.63589E+01	
4.40121E-04	6.57080E+01	
4.40138E-04	6.20287E+01	
4.40144E-04	6.06432E+01	
4.40161E-04	5.72224E+01	
4.40167E-04	5.59369E+01	
4.40180E-04	5.33490E+01	
4.40190E-04	5.15988E+01	
4.40200E-04	4.97401E+01	
4.40213E-04	4.76064E+01	
4.40220E-04	4.63859E+01	
4.40235E-04	4.39444E+01	
4.40240E-04	4.32768E+01	
4.40258E-04	4.05963E+01	
4.40260E-04	4.04014E+01	
4.40279E-04	3.77579E+01	
4.40281E-04	3.75529E+01	
4.40299E-04	3.53315E+01	
4.40304E-04	3.47933E+01	
4.40319E-04	3.31010E+01	
4.40327E-04	3.22908E+01	
4.40339E-04	3.10504E+01	
4.40347E-04	3.02917E+01	
4.40359E-04	2.91763E+01	
4.40367E-04	2.84636E+01	
4.40377E-04	2.76131E+01	
4.40387E-04	2.67968E+01	
4.40395E-04	2.61737E+01	
4.40407E-04	2.52770E+01	
4.40413E-04	2.48542E+01	
4.40431E-04	2.36387E+01	
4.40437E-04	2.32497E+01	
4.40449E-04	2.25266E+01	
4.40467E-04	2.14867E+01	
4.40485E-04	2.05601E+01	
4.40497E-04	1.99673E+01	
4.40503E-04	1.96920E+01	
4.40521E-04	1.89002E+01	
4.40527E-04	1.86466E+01	
4.40539E-04	1.81760E+01	
4.40557E-04	1.74985E+01	
4.40575E-04	1.68940E+01	
4.40587E-04	1.65065E+01	
4.40593E-04	1.63264E+01	
4.40611E-04	1.58070E+01	
4.40617E-04	1.56403E+01	
4.40629E-04	1.53300E+01	
4.40647E-04	1.48819E+01	
4.40667E-04	1.44402E+01	
4.40687E-04	1.40156E+01	
4.40707E-04	1.36422E+01	
4.40727E-04	1.32823E+01	
4.40757E-04	1.28083E+01	
4.40767E-04	1.26579E+01	
4.40787E-04	1.23808E+01	
4.40807E-04	1.21165E+01	
4.40817E-04	1.19960E+01	
4.40847E-04	1.16506E+01	
4.40867E-04	1.14294E+01	
4.40877E-04	1.13297E+01	
4.40907E-04	1.10419E+01	
4.40927E-04	1.08576E+01	
4.40947E-04	1.06873E+01	
4.40967E-04	1.05240E+01	
4.40985E-04	1.03887E+01	
4.41021E-04	1.01281E+01	
4.41047E-04	9.94581E+00	
4.41057E-04	9.88236E+00	
4.41111E-04	9.55281E+00	
4.41127E-04	9.45907E+00	
4.41165E-04	9.25533E+00	
4.41207E-04	9.03878E+00	
4.41219E-04	8.98245E+00	
4.41273E-04	8.73849E+00	
4.41327E-04	8.50294E+00	
4.41381E-04	8.29700E+00	
4.41435E-04	8.09805E+00	
4.41447E-04	8.05553E+00	
4.41507E-04	7.86066E+00	
4.41543E-04	7.74793E+00	
4.41568E-04	7.67549E+00	
4.41615E-04	7.54480E+00	
4.41686E-04	7.35875E+00	
4.41745E-04	7.21545E+00	
4.41758E-04	7.18710E+00	
4.41811E-04	7.07670E+00	
4.41865E-04	6.97418E+00	
4.41918E-04	6.88073E+00	
4.41951E-04	6.83046E+00	
4.41972E-04	6.80206E+00	
4.42026E-04	6.74296E+00	
4.42061E-04	6.71282E+00	
4.42088E-04	6.69687E+00	
4.42097E-04	6.69385E+00	
4.42127E-04	6.69176E+00	
4.42162E-04	6.70145E+00	
4.42198E-04	6.72739E+00	
4.42205E-04	6.73522E+00	
4.42222E-04	6.76137E+00	
4.42246E-04	6.80790E+00	
4.42269E-04	6.86639E+00	
4.42276E-04	6.88647E+00	
4.42293E-04	6.94483E+00	
4.42317E-04	7.04161E+00	
4.42324E-04	7.07361E+00	
4.42341E-04	7.16392E+00	
4.42364E-04	7.31021E+00	
4.42371E-04	7.35671E+00	
4.42382E-04	7.44208E+00	
4.42400E-04	7.59287E+00	
4.42418E-04	7.76051E+00	
4.42419E-04	7.76740E+00	
4.42425E-04	7.83178E+00	
4.42436E-04	7.95807E+00	
4.42454E-04	8.17914E+00	
4.42466E-04	8.35055E+00	
4.42472E-04	8.42692E+00	
4.42489E-04	8.70944E+00	
4.42502E-04	8.92543E+00	
4.42504E-04	8.96133E+00	
4.42521E-04	9.29737E+00	
4.42538E-04	9.64865E+00	
4.42555E-04	1.00779E+01	
4.42569E-04	1.04404E+01	
4.42573E-04	1.05299E+01	
4.42590E-04	1.10323E+01	
4.42593E-04	1.11366E+01	
4.42607E-04	1.15875E+01	
4.42617E-04	1.19341E+01	
4.42624E-04	1.21958E+01	
4.42641E-04	1.28343E+01	
4.42658E-04	1.35928E+01	
4.42664E-04	1.38640E+01	
4.42676E-04	1.43903E+01	
4.42688E-04	1.50185E+01	
4.42693E-04	1.52561E+01	
4.42710E-04	1.61963E+01	
4.42712E-04	1.63117E+01	
4.42727E-04	1.72191E+01	
4.42736E-04	1.77636E+01	
4.42744E-04	1.83214E+01	
4.42760E-04	1.93669E+01	
4.42761E-04	1.95066E+01	
4.42782E-04	2.10396E+01	
4.42783E-04	2.11447E+01	
4.42800E-04	2.24841E+01	
4.42803E-04	2.27894E+01	
4.42818E-04	2.40344E+01	
4.42828E-04	2.49568E+01	
4.42836E-04	2.56877E+01	
4.42852E-04	2.73265E+01	
4.42859E-04	2.80619E+01	
4.42876E-04	2.98952E+01	
4.42883E-04	3.06335E+01	
4.42901E-04	3.26574E+01	
4.42925E-04	3.56091E+01	
4.42948E-04	3.87277E+01	
4.42949E-04	3.88370E+01	
4.42974E-04	4.22357E+01	
4.42976E-04	4.26107E+01	
4.43004E-04	4.67122E+01	
4.43008E-04	4.73536E+01	
4.43040E-04	5.23897E+01	
4.43076E-04	5.84314E+01	
4.43079E-04	5.90610E+01	
4.43112E-04	6.47648E+01	
4.43134E-04	6.87374E+01	
4.43172E-04	7.56851E+01	
4.43237E-04	8.77356E+01	
4.43298E-04	9.84425E+01	
4.43333E-04	1.04408E+02	
4.43341E-04	1.05694E+02	
4.43371E-04	1.10515E+02	
4.43415E-04	1.16971E+02	
4.43459E-04	1.22843E+02	
4.43510E-04	1.28899E+02	
4.43519E-04	1.29882E+02	
4.43561E-04	1.34393E+02	
4.43571E-04	1.35376E+02	
4.43608E-04	1.39139E+02	
4.43635E-04	1.42031E+02	
4.43652E-04	1.43762E+02	
4.43691E-04	1.48039E+02	
4.43726E-04	1.52242E+02	
4.43737E-04	1.53619E+02	
4.43764E-04	1.57214E+02	
4.43789E-04	1.60887E+02	
4.43798E-04	1.62185E+02	
4.43823E-04	1.66377E+02	
4.43848E-04	1.70824E+02	
4.43857E-04	1.72418E+02	
4.43895E-04	1.80129E+02	
4.43903E-04	1.81661E+02	
4.43938E-04	1.89460E+02	
4.43959E-04	1.94342E+02	
4.43988E-04	2.01454E+02	
4.44112E-04	2.32181E+02	
4.44115E-04	2.32704E+02	
4.44156E-04	2.41951E+02	
4.44161E-04	2.42874E+02	
4.44197E-04	2.49771E+02	
4.44201E-04	2.50529E+02	
4.44237E-04	2.56016E+02	
4.44241E-04	2.56626E+02	
4.44267E-04	2.59416E+02	
4.44281E-04	2.60679E+02	
4.44293E-04	2.61555E+02	
4.44300E-04	2.61881E+02	
4.44328E-04	2.62796E+02	
4.44331E-04	2.62813E+02	
4.44363E-04	2.62233E+02	
4.44368E-04	2.61984E+02	
4.44383E-04	2.60967E+02	
4.44403E-04	2.59335E+02	
4.44414E-04	2.58098E+02	
4.44430E-04	2.56018E+02	
4.44448E-04	2.53231E+02	
4.44461E-04	2.50859E+02	
4.44477E-04	2.47706E+02	
4.44497E-04	2.43252E+02	
4.44510E-04	2.39978E+02	
4.44531E-04	2.34670E+02	
4.44544E-04	2.30868E+02	
4.44568E-04	2.23833E+02	
4.44572E-04	2.22370E+02	
4.44606E-04	2.11164E+02	
4.44611E-04	2.09376E+02	
4.44650E-04	1.95318E+02	
4.44676E-04	1.85671E+02	
4.44705E-04	1.74873E+02	
4.44769E-04	1.50507E+02	
4.44811E-04	1.34871E+02	
4.44830E-04	1.27770E+02	
4.44839E-04	1.24791E+02	
4.44867E-04	1.15133E+02	
4.44876E-04	1.12084E+02	
4.44890E-04	1.07520E+02	
4.44913E-04	1.00210E+02	
4.44918E-04	9.87084E+01	
4.44936E-04	9.32993E+01	
4.44950E-04	8.94853E+01	
4.44959E-04	8.67605E+01	
4.44981E-04	8.09575E+01	
4.44983E-04	8.05961E+01	
4.45006E-04	7.48803E+01	
4.45013E-04	7.32237E+01	
4.45029E-04	6.95634E+01	
4.45043E-04	6.64869E+01	
4.45052E-04	6.46306E+01	
4.45066E-04	6.18916E+01	
4.45075E-04	6.01971E+01	
4.45088E-04	5.76875E+01	
4.45097E-04	5.61507E+01	
4.45111E-04	5.38452E+01	
4.45112E-04	5.36501E+01	
4.45128E-04	5.13424E+01	
4.45134E-04	5.04104E+01	
4.45143E-04	4.91896E+01	
4.45157E-04	4.73270E+01	
4.45158E-04	4.71811E+01	
4.45173E-04	4.53575E+01	
4.45179E-04	4.46182E+01	
4.45188E-04	4.36801E+01	
4.45202E-04	4.22430E+01	
4.45203E-04	4.21398E+01	
4.45218E-04	4.07759E+01	
4.45225E-04	4.02240E+01	
4.45234E-04	3.95508E+01	
4.45248E-04	3.85227E+01	
4.45249E-04	3.84561E+01	
4.45264E-04	3.75340E+01	
4.45272E-04	3.70902E+01	
4.45279E-04	3.67395E+01	
4.45294E-04	3.60771E+01	
4.45297E-04	3.59822E+01	
4.45313E-04	3.54580E+01	
4.45321E-04	3.52612E+01	
4.45333E-04	3.50583E+01	
4.45336E-04	3.50128E+01	
4.45346E-04	3.49018E+01	
4.45352E-04	3.48769E+01	
4.45366E-04	3.48905E+01	
4.45371E-04	3.49179E+01	
4.45380E-04	3.50082E+01	
4.45381E-04	3.50334E+01	
4.45393E-04	3.52680E+01	
4.45404E-04	3.55301E+01	
4.45407E-04	3.56137E+01	
4.45421E-04	3.61036E+01	
4.45427E-04	3.63741E+01	
4.45437E-04	3.68427E+01	
4.45448E-04	3.73967E+01	
4.45454E-04	3.77533E+01	
4.45468E-04	3.86867E+01	
4.45470E-04	3.88383E+01	
4.45487E-04	4.01138E+01	
4.45489E-04	4.02598E+01	
4.45503E-04	4.15866E+01	
4.45509E-04	4.21252E+01	
4.45520E-04	4.32451E+01	
4.45529E-04	4.42887E+01	
4.45542E-04	4.58153E+01	
4.45550E-04	4.67400E+01	
4.45565E-04	4.87534E+01	
4.45569E-04	4.93563E+01	
4.45587E-04	5.19484E+01	
4.45588E-04	5.20690E+01	
4.45604E-04	5.48020E+01	
4.45610E-04	5.57957E+01	
4.45622E-04	5.78843E+01	
4.45633E-04	5.99220E+01	
4.45645E-04	6.23608E+01	
4.45655E-04	6.44365E+01	
4.45668E-04	6.72690E+01	
4.45678E-04	6.93547E+01	
4.45692E-04	7.26091E+01	
4.45700E-04	7.46757E+01	
4.45715E-04	7.83885E+01	
4.45726E-04	8.13215E+01	
4.45738E-04	8.45708E+01	
4.45749E-04	8.73889E+01	
4.45766E-04	9.23265E+01	
4.45778E-04	9.60399E+01	
4.45797E-04	1.01810E+02	
4.45808E-04	1.05278E+02	
4.45828E-04	1.11918E+02	
4.45837E-04	1.15071E+02	
4.45868E-04	1.25861E+02	
4.45874E-04	1.28076E+02	
4.45915E-04	1.42792E+02	
4.46009E-04	1.77705E+02	
4.46039E-04	1.88462E+02	
4.46057E-04	1.94789E+02	
4.46091E-04	2.06262E+02	
4.46096E-04	2.07852E+02	
4.46130E-04	2.18003E+02	
4.46136E-04	2.19767E+02	
4.46161E-04	2.26372E+02	
4.46171E-04	2.28792E+02	
4.46197E-04	2.34680E+02	
4.46200E-04	2.35432E+02	
4.46225E-04	2.39922E+02	
4.46238E-04	2.41899E+02	
4.46252E-04	2.43718E+02	
4.46275E-04	2.46321E+02	
4.46281E-04	2.46781E+02	
4.46310E-04	2.48459E+02	
4.46313E-04	2.48541E+02	
4.46345E-04	2.48625E+02	
4.46346E-04	2.48602E+02	
4.46355E-04	2.48203E+02	
4.46375E-04	2.47186E+02	
4.46405E-04	2.44261E+02	
4.46410E-04	2.43659E+02	
4.46434E-04	2.40046E+02	
4.46439E-04	2.39209E+02	
4.46469E-04	2.33508E+02	
4.46474E-04	2.32449E+02	
4.46503E-04	2.25703E+02	
4.46512E-04	2.23482E+02	
4.46540E-04	2.15590E+02	
4.46549E-04	2.13038E+02	
4.46582E-04	2.02835E+02	
4.46583E-04	2.02432E+02	
4.46630E-04	1.86729E+02	
4.46634E-04	1.85369E+02	
4.46689E-04	1.65661E+02	
4.46746E-04	1.45189E+02	
4.46783E-04	1.31988E+02	
4.46795E-04	1.27692E+02	
4.46820E-04	1.19315E+02	
4.46842E-04	1.12195E+02	
4.46851E-04	1.09225E+02	
4.46876E-04	1.01555E+02	
4.46882E-04	9.96952E+01	
4.46906E-04	9.29408E+01	
4.46913E-04	9.07546E+01	
4.46929E-04	8.65279E+01	
4.46941E-04	8.32603E+01	
4.46955E-04	7.97028E+01	
4.46969E-04	7.62701E+01	
4.46977E-04	7.44300E+01	
4.46997E-04	6.98085E+01	
4.46999E-04	6.94659E+01	
4.47021E-04	6.48431E+01	
4.47024E-04	6.42863E+01	
4.47043E-04	6.05378E+01	
4.47049E-04	5.93970E+01	
4.47064E-04	5.65350E+01	
4.47074E-04	5.49063E+01	
4.47086E-04	5.28251E+01	
4.47099E-04	5.07879E+01	
4.47102E-04	5.02183E+01	
4.47119E-04	4.77810E+01	
4.47124E-04	4.70535E+01	
4.47139E-04	4.49453E+01	
4.47149E-04	4.36657E+01	
4.47160E-04	4.23252E+01	
4.47174E-04	4.05981E+01	
4.47180E-04	3.99098E+01	
4.47199E-04	3.78288E+01	
4.47200E-04	3.76875E+01	
4.47221E-04	3.56635E+01	
4.47224E-04	3.53500E+01	
4.47241E-04	3.38134E+01	
4.47249E-04	3.31292E+01	
4.47262E-04	3.21186E+01	
4.47274E-04	3.11386E+01	
4.47282E-04	3.05707E+01	
4.47303E-04	2.91487E+01	
4.47323E-04	2.78746E+01	
4.47333E-04	2.72929E+01	
4.47337E-04	2.70753E+01	
4.47356E-04	2.60284E+01	
4.47362E-04	2.57276E+01	
4.47375E-04	2.50726E+01	
4.47391E-04	2.43562E+01	
4.47395E-04	2.41906E+01	
4.47414E-04	2.33989E+01	
4.47430E-04	2.27920E+01	
4.47434E-04	2.26534E+01	
4.47453E-04	2.19898E+01	
4.47469E-04	2.14804E+01	
4.47473E-04	2.13639E+01	
4.47492E-04	2.08055E+01	
4.47508E-04	2.03760E+01	
4.47512E-04	2.02776E+01	
4.47531E-04	1.98049E+01	
4.47547E-04	1.94406E+01	
4.47550E-04	1.93569E+01	
4.47570E-04	1.89538E+01	
