MeV	"I-127(N,TOT)"	
1.20536E-03	7.12443	
1.20537E-03	7.06089	
1.20541E-03	6.90941	
1.20544E-03	6.82263	
1.20545E-03	6.77003	
1.20549E-03	6.64484	
1.20552E-03	6.57329	
1.20553E-03	6.53078	
1.20557E-03	6.43005	
1.20561E-03	6.33464	
1.20564E-03	6.28041	
1.20565E-03	6.2491	
1.20569E-03	6.17574	
1.20574E-03	6.09074	
1.20576E-03	6.06668	
1.20579E-03	6.01982	
1.20583E-03	5.97087	
1.20584E-03	5.96201	
1.20587E-03	5.93248	
1.20591E-03	5.90028	
1.20596E-03	5.8668	
1.20600E-03	5.84452	
1.20605E-03	5.83477	
1.20609E-03	5.83213	
1.20614E-03	5.83577	
1.20616E-03	5.84174	
1.20618E-03	5.84855	
1.20623E-03	5.87188	
1.20627E-03	5.90149	
1.20631E-03	5.93727	
1.20633E-03	5.94833	
1.20637E-03	6.00092	
1.20643E-03	6.06895	
1.20649E-03	6.15203	
1.20650E-03	6.17464	
1.20657E-03	6.29978	
1.20665E-03	6.4356	
1.20667E-03	6.48377	
1.20681E-03	6.77606	
1.20690E-03	6.97086	
1.20698E-03	7.13723	
1.20705E-03	7.26249	
1.20706E-03	7.29275	
1.20714E-03	7.42283	
1.20720E-03	7.50936	
1.20727E-03	7.57323	
1.20733E-03	7.61549	
1.20739E-03	7.63672	
1.20745E-03	7.63549	
1.20751E-03	7.6102	
1.20758E-03	7.557	
1.20764E-03	7.48911	
1.20769E-03	7.4163	
1.20775E-03	7.29868	
1.20781E-03	7.17756	
1.20782E-03	7.16629	
1.20789E-03	6.97515	
1.20798E-03	6.72447	
1.20811E-03	6.35792	
1.20827E-03	5.84997	
1.20837E-03	5.5467	
1.20844E-03	5.35266	
1.20850E-03	5.19564	
1.20855E-03	5.05499	
1.20860E-03	4.92176	
1.20866E-03	4.79632	
1.20871E-03	4.6788	
1.20876E-03	4.56924	
1.20880E-03	4.50057	
1.20883E-03	4.43534	
1.20887E-03	4.37346	
1.20890E-03	4.31487	
1.20895E-03	4.24001	
1.20900E-03	4.17075	
1.20903E-03	4.12752	
1.20906E-03	4.08651	
1.20911E-03	4.03281	
1.20916E-03	3.97773	
1.20921E-03	3.93043	
1.20926E-03	3.88683	
1.20931E-03	3.8466	
1.20935E-03	3.80938	
1.20940E-03	3.77488	
1.20945E-03	3.74074	
1.20951E-03	3.70807	
1.20956E-03	3.67767	
1.20961E-03	3.64923	
1.20967E-03	3.6225	
1.20974E-03	3.59008	
1.20981E-03	3.55996	
1.20988E-03	3.53165	
1.20991E-03	3.51808	
1.20999E-03	3.49196	
1.21009E-03	3.45497	
1.21020E-03	3.42021	
1.21030E-03	3.38739	
1.21041E-03	3.35639	
1.21050E-03	3.33184	
1.21052E-03	3.32666	
1.21062E-03	3.29758	
1.21072E-03	3.27102	
1.21081E-03	3.24637	
1.21091E-03	3.22389	
1.21101E-03	3.20392	
1.21102E-03	3.20166	
1.21111E-03	3.18531	
1.21121E-03	3.17003	
1.21127E-03	3.16223	
1.21134E-03	3.1567	
1.21140E-03	3.15384	
1.21147E-03	3.15415	
1.21153E-03	3.16174	
1.21158E-03	3.17037	
1.21163E-03	3.1824	
1.21165E-03	3.18798	
1.21169E-03	3.2021	
1.21174E-03	3.22823	
1.21179E-03	3.25957	
1.21184E-03	3.30519	
1.21188E-03	3.3396	
1.21189E-03	3.35949	
1.21191E-03	3.38074	
1.21194E-03	3.42933	
1.21197E-03	3.47474	
1.21198E-03	3.48322	
1.21201E-03	3.54732	
1.21202E-03	3.56057	
1.21205E-03	3.62259	
1.21208E-03	3.70525	
1.21209E-03	3.71374	
1.21212E-03	3.80263	
1.21213E-03	3.85797	
1.21215E-03	3.91266	
1.21218E-03	4.0237	
1.21221E-03	4.15147	
1.21223E-03	4.23758	
1.21224E-03	4.29211	
1.21228E-03	4.44892	
1.21231E-03	4.62619	
1.21233E-03	4.77658	
1.21234E-03	4.81945	
1.21236E-03	5.00042	
1.21237E-03	5.03619	
1.21240E-03	5.24998	
1.21243E-03	5.52765	
1.21246E-03	5.83597	
1.21249E-03	6.16054	
1.21252E-03	6.51778	
1.21253E-03	6.55742	
1.21256E-03	6.90972	
1.21259E-03	7.32739	
1.21261E-03	7.74647	
1.21262E-03	7.81066	
1.21264E-03	8.19998	
1.21265E-03	8.3255	
1.21267E-03	8.69095	
1.21268E-03	8.9721	
1.21270E-03	9.21912	
1.21272E-03	9.68261	
1.21275E-03	10.3983	
1.21276E-03	10.4638	
1.21278E-03	11.0587	
1.21279E-03	11.3219	
1.21281E-03	11.7655	
1.21283E-03	12.2578	
1.21284E-03	12.5204	
1.21286E-03	13.276	
1.21289E-03	14.1897	
1.21290E-03	14.3872	
1.21292E-03	15.1111	
1.21293E-03	15.591	
1.21295E-03	16.0891	
1.21297E-03	16.8967	
1.21299E-03	17.6701	
1.21300E-03	18.2961	
1.21302E-03	19.1228	
1.21305E-03	20.0237	
1.21306E-03	20.6766	
1.21308E-03	21.567	
1.21310E-03	22.3418	
1.21311E-03	23.2098	
1.21313E-03	24.1245	
1.21316E-03	25.86	
1.21317E-03	26.0044	
1.21321E-03	28.5857	
1.21326E-03	31.6667	
1.21331E-03	34.9719	
1.21335E-03	37.7336	
1.21336E-03	38.5118	
1.21340E-03	41.6054	
1.21341E-03	42.2545	
1.21346E-03	45.7065	
1.21347E-03	46.973	
1.21352E-03	51.3171	
1.21353E-03	51.9871	
1.21360E-03	58.1622	
1.21365E-03	62.3945	
1.21371E-03	67.842	
1.21382E-03	78.1325	
1.21391E-03	85.8509	
1.21399E-03	92.387	
1.21400E-03	93.3075	
1.21406E-03	97.7983	
1.21407E-03	98.7088	
1.21412E-03	102.163	
1.21413E-03	102.699	
1.21419E-03	106.215	
1.21424E-03	108.931	
1.21426E-03	109.68	
1.21430E-03	111.476	
1.21432E-03	111.89	
1.21437E-03	113.369	
1.21438E-03	113.524	
1.21443E-03	114.282	
1.21444E-03	114.37	
1.21449E-03	114.506	
1.21451E-03	114.459	
1.21453E-03	114.303	
1.21454E-03	114.169	
1.21459E-03	113.339	
1.21464E-03	111.842	
1.21466E-03	111.29	
1.21471E-03	109.489	
1.21472E-03	108.941	
1.21476E-03	106.885	
1.21478E-03	105.772	
1.21482E-03	103.316	
1.21485E-03	101.414	
1.21490E-03	98.4829	
1.21492E-03	97.0288	
1.21499E-03	91.5843	
1.21500E-03	91.0108	
1.21509E-03	83.464	
1.21510E-03	83.0201	
1.21527E-03	67.7581	
1.21528E-03	67.5346	
1.21537E-03	59.6501	
1.21540E-03	56.8771	
1.21544E-03	53.9755	
1.21549E-03	49.8952	
1.21550E-03	49.165	
1.21555E-03	45.7537	
1.21557E-03	44.5069	
1.21560E-03	42.4992	
1.21562E-03	40.7428	
1.21565E-03	39.422	
1.21568E-03	37.2202	
1.21572E-03	34.8448	
1.21574E-03	33.9701	
1.21576E-03	32.7335	
1.21578E-03	31.6015	
1.21580E-03	30.7462	
1.21583E-03	29.0701	
1.21584E-03	28.8678	
1.21587E-03	27.1163	
1.21588E-03	26.7507	
1.21591E-03	25.4804	
1.21593E-03	24.6298	
1.21595E-03	23.9485	
1.21598E-03	22.6923	
1.21602E-03	21.4437	
1.21603E-03	20.9454	
1.21605E-03	20.3157	
1.21608E-03	19.3625	
1.21609E-03	19.2569	
1.21612E-03	18.2839	
1.21613E-03	17.9436	
1.21616E-03	17.3803	
1.21619E-03	16.5284	
1.21622E-03	15.7555	
1.21624E-03	15.4015	
1.21626E-03	15.035	
1.21629E-03	14.4252	
1.21632E-03	13.9553	
1.21634E-03	13.5572	
1.21635E-03	13.4504	
1.21638E-03	12.9855	
1.21639E-03	12.7853	
1.21640E-03	12.553	
1.21643E-03	12.1487	
1.21645E-03	11.8876	
1.21646E-03	11.7678	
1.21649E-03	11.4206	
1.21652E-03	11.1217	
1.21655E-03	10.7894	
1.21658E-03	10.5006	
1.21661E-03	10.2421	
1.21664E-03	9.99411	
1.21665E-03	9.91396	
1.21667E-03	9.76728	
1.21670E-03	9.55399	
1.21672E-03	9.439	
1.21673E-03	9.35473	
1.21676E-03	9.17079	
1.21678E-03	9.03184	
1.21679E-03	8.99612	
1.21682E-03	8.80607	
1.21686E-03	8.62247	
1.21688E-03	8.52545	
1.21690E-03	8.45411	
1.21693E-03	8.30236	
1.21697E-03	8.15516	
1.21698E-03	8.11616	
1.21700E-03	8.02389	
1.21704E-03	7.90067	
1.21708E-03	7.78076	
1.21713E-03	7.62766	
1.21718E-03	7.48013	
1.21721E-03	7.41956	
1.21724E-03	7.34755	
1.21729E-03	7.22653	
1.21733E-03	7.14097	
1.21735E-03	7.11307	
1.21741E-03	6.99592	
1.21748E-03	6.87351	
1.21752E-03	6.80542	
1.21755E-03	6.76148	
1.21762E-03	6.66165	
1.21769E-03	6.56414	
1.21770E-03	6.53692	
1.21778E-03	6.45109	
1.21787E-03	6.34473	
1.21795E-03	6.24819	
1.21796E-03	6.2418	
1.21805E-03	6.15432	
1.21816E-03	6.05646	
1.21820E-03	6.01453	
1.21827E-03	5.95713	
1.21839E-03	5.86526	
1.21846E-03	5.8102	
1.21851E-03	5.78019	
1.21863E-03	5.70455	
1.21875E-03	5.63023	
1.21886E-03	5.56114	
1.21898E-03	5.49682	
1.21913E-03	5.42033	
1.21925E-03	5.36142	
1.21927E-03	5.353	
1.21941E-03	5.29496	
1.21959E-03	5.21883	
1.21967E-03	5.18674	
1.21977E-03	5.15072	
1.21996E-03	5.08877	
1.22014E-03	5.02775	
1.22030E-03	4.97613	
1.22033E-03	4.96894	
1.22051E-03	4.91931	
1.22072E-03	4.86161	
1.22093E-03	4.80814	
1.22094E-03	4.80523	
1.22116E-03	4.75794	
1.22137E-03	4.71126	
1.22159E-03	4.66512	
1.22178E-03	4.62519	
1.22181E-03	4.62029	
1.22202E-03	4.58159	
1.22224E-03	4.54332	
1.22250E-03	4.498	
1.22263E-03	4.47517	
1.22276E-03	4.45524	
1.22301E-03	4.41513	
1.22327E-03	4.37563	
1.22351E-03	4.33999	
1.22370E-03	4.31244	
1.22385E-03	4.28957	
1.22401E-03	4.26704	
1.22417E-03	4.24488	
1.22433E-03	4.22318	
1.22448E-03	4.202	
1.22460E-03	4.18654	
1.22466E-03	4.17892	
1.22472E-03	4.1701	
1.22484E-03	4.15273	
1.22494E-03	4.1385	
1.22503E-03	4.12606	
1.22512E-03	4.1143	
1.22518E-03	4.10692	
1.22524E-03	4.10002	
1.22526E-03	4.09779	
1.22530E-03	4.09248	
1.22536E-03	4.08499	
1.22542E-03	4.07836	
1.22547E-03	4.07408	
1.22551E-03	4.0705	
1.22556E-03	4.06776	
1.22561E-03	4.0648	
1.22565E-03	4.06292	
1.22570E-03	4.06239	
1.22573E-03	4.0629	
1.22576E-03	4.0642	
1.22579E-03	4.06637	
1.22582E-03	4.0695	
1.22585E-03	4.0737	
1.22589E-03	4.08016	
1.22591E-03	4.0862	
1.22594E-03	4.09337	
1.22597E-03	4.10177	
1.22599E-03	4.1115	
1.22602E-03	4.12269	
1.22605E-03	4.13544	
1.22607E-03	4.1499	
1.22610E-03	4.16621	
1.22613E-03	4.1845	
1.22615E-03	4.20494	
1.22618E-03	4.22769	
1.22621E-03	4.25293	
1.22623E-03	4.28085	
1.22626E-03	4.3116	
1.22629E-03	4.34541	
1.22632E-03	4.38249	
1.22634E-03	4.41495	
1.22637E-03	4.47083	
1.22640E-03	4.52193	
1.22642E-03	4.57718	
1.22645E-03	4.63273	
1.22647E-03	4.69232	
1.22650E-03	4.75614	
1.22652E-03	4.82439	
1.22655E-03	4.89729	
1.22657E-03	4.97758	
1.22661E-03	5.10816	
1.22662E-03	5.1557	
1.22665E-03	5.25416	
1.22669E-03	5.41453	
1.22672E-03	5.58823	
1.22676E-03	5.77582	
1.22677E-03	5.80466	
1.22680E-03	5.98438	
1.22682E-03	6.13234	
1.22686E-03	6.35553	
1.22687E-03	6.45048	
1.22690E-03	6.59743	
1.22693E-03	6.85672	
1.22697E-03	7.13039	
1.22698E-03	7.2456	
1.22700E-03	7.42384	
1.22706E-03	7.8962	
1.22709E-03	8.18146	
1.22711E-03	8.40599	
1.22716E-03	8.95403	
1.22719E-03	9.22255	
1.22722E-03	9.53759	
1.22729E-03	10.3859	
1.22730E-03	10.4704	
1.22738E-03	11.4483	
1.22739E-03	11.5882	
1.22748E-03	12.7928	
1.22760E-03	14.3628	
1.22770E-03	15.5478	
1.22778E-03	16.4998	
1.22784E-03	17.2451	
1.22792E-03	17.9354	
1.22798E-03	18.4281	
1.22804E-03	18.8594	
1.22810E-03	19.1832	
1.22811E-03	19.2004	
1.22816E-03	19.3796	
1.22820E-03	19.4683	
1.22822E-03	19.4863	
1.22825E-03	19.5057	
1.22831E-03	19.4593	
1.22836E-03	19.325	
1.22840E-03	19.1708	
1.22843E-03	19.0457	
1.22849E-03	18.6974	
1.22850E-03	18.6479	
1.22855E-03	18.2869	
1.22856E-03	18.2245	
1.22861E-03	17.7352	
1.22869E-03	16.9993	
1.22873E-03	16.5686	
1.22877E-03	16.059	
1.22883E-03	15.383	
1.22893E-03	14.2366	
1.22897E-03	13.6966	
1.22905E-03	12.7603	
1.22907E-03	12.4141	
1.22913E-03	11.7234	
1.22920E-03	10.901	
1.22926E-03	10.2759	
1.22932E-03	9.6836	
1.22936E-03	9.22793	
1.22940E-03	8.8936	
1.22942E-03	8.73363	
1.22944E-03	8.57582	
1.22947E-03	8.27466	
1.22951E-03	7.98785	
1.22954E-03	7.71527	
1.22956E-03	7.58602	
1.22958E-03	7.45958	
1.22962E-03	7.22054	
1.22965E-03	7.02784	
1.22968E-03	6.80268	
1.22970E-03	6.72216	
1.22972E-03	6.59524	
1.22976E-03	6.40341	
1.22980E-03	6.22413	
1.22982E-03	6.11125	
1.22983E-03	6.08817	
1.22985E-03	6.00666	
1.22987E-03	5.90781	
1.22990E-03	5.81364	
1.22992E-03	5.72394	
1.22995E-03	5.63852	
1.22996E-03	5.60949	
1.22997E-03	5.56007	
1.23000E-03	5.48711	
1.23002E-03	5.41783	
1.23005E-03	5.33837	
1.23008E-03	5.27226	
1.23011E-03	5.20966	
1.23013E-03	5.15034	
1.23015E-03	5.11664	
1.23016E-03	5.09609	
1.23019E-03	5.04766	
1.23021E-03	5.00193	
1.23024E-03	4.95871	
1.23027E-03	4.91785	
1.23029E-03	4.87916	
1.23032E-03	4.84251	
1.23035E-03	4.80771	
1.23036E-03	4.78788	
1.23037E-03	4.77609	
1.23040E-03	4.74825	
1.23043E-03	4.72187	
1.23046E-03	4.69686	
1.23048E-03	4.67309	
1.23051E-03	4.65048	
1.23054E-03	4.62892	
1.23057E-03	4.60166	
1.23058E-03	4.59652	
1.23061E-03	4.57864	
1.23064E-03	4.56229	
1.23068E-03	4.53914	
1.23072E-03	4.51743	
1.23076E-03	4.49697	
1.23080E-03	4.4776	
1.23084E-03	4.46102	
1.23088E-03	4.44467	
1.23093E-03	4.43059	
1.23097E-03	4.41712	
1.23102E-03	4.39996	
1.23108E-03	4.38358	
1.23113E-03	4.36784	
1.23119E-03	4.35282	
1.23124E-03	4.34043	
1.23133E-03	4.32279	
1.23141E-03	4.30588	
1.23149E-03	4.28957	
1.23158E-03	4.27386	
1.23165E-03	4.2595	
1.23166E-03	4.25876	
1.23174E-03	4.2461	
1.23182E-03	4.23398	
1.23185E-03	4.23105	
1.23191E-03	4.22249	
1.23197E-03	4.21436	
1.23203E-03	4.20672	
1.23209E-03	4.19967	
1.23216E-03	4.19333	
1.23221E-03	4.18887	
1.23226E-03	4.18506	
1.23229E-03	4.18269	
1.23233E-03	4.1808	
1.23237E-03	4.17945	
1.23240E-03	4.17872	
1.23244E-03	4.17867	
1.23248E-03	4.17939	
1.23252E-03	4.18096	
1.23255E-03	4.1835	
1.23259E-03	4.18711	
1.23263E-03	4.19192	
1.23267E-03	4.19804	
1.23270E-03	4.20563	
1.23273E-03	4.21158	
1.23275E-03	4.21828	
1.23278E-03	4.22581	
1.23280E-03	4.23419	
1.23283E-03	4.24349	
1.23285E-03	4.25376	
1.23288E-03	4.26506	
1.23290E-03	4.27744	
1.23293E-03	4.29097	
1.23295E-03	4.30569	
1.23298E-03	4.32846	
1.23302E-03	4.35363	
1.23305E-03	4.38134	
1.23308E-03	4.41173	
1.23312E-03	4.44496	
1.23315E-03	4.48117	
1.23318E-03	4.5205	
1.23322E-03	4.56308	
1.23325E-03	4.60906	
1.23328E-03	4.65853	
1.23332E-03	4.7116	
1.23335E-03	4.7707	
1.23338E-03	4.83359	
1.23341E-03	4.9003	
1.23346E-03	5.00762	
1.23351E-03	5.12372	
1.23356E-03	5.25303	
1.23361E-03	5.39073	
1.23366E-03	5.53648	
1.23373E-03	5.74229	
1.23374E-03	5.78586	
1.23380E-03	5.98918	
1.23389E-03	6.29044	
1.23397E-03	6.59233	
1.23409E-03	7.04362	
1.23419E-03	7.39657	
1.23421E-03	7.48554	
1.23427E-03	7.67629	
1.23434E-03	7.89819	
1.23440E-03	8.05226	
1.23444E-03	8.17075	
1.23450E-03	8.28528	
1.23456E-03	8.39178	
1.23462E-03	8.46543	
1.23468E-03	8.51377	
1.23470E-03	8.52026	
1.23474E-03	8.52671	
1.23476E-03	8.52717	
1.23481E-03	8.5058	
1.23486E-03	8.46687	
1.23492E-03	8.38413	
1.23494E-03	8.36556	
1.23498E-03	8.2783	
1.23504E-03	8.15751	
1.23510E-03	7.99845	
1.23515E-03	7.86335	
1.23518E-03	7.77015	
1.23520E-03	7.70182	
1.23527E-03	7.47817	
1.23540E-03	7.0277	
1.23541E-03	6.99233	
1.23554E-03	6.52441	
1.23562E-03	6.22581	
1.23563E-03	6.20353	
1.23569E-03	5.98517	
1.23575E-03	5.78899	
1.23581E-03	5.62135	
1.23586E-03	5.46358	
1.23590E-03	5.36415	
1.23593E-03	5.26935	
1.23597E-03	5.17928	
1.23601E-03	5.09386	
1.23604E-03	5.02026	
1.23608E-03	4.92688	
1.23611E-03	4.86838	
1.23614E-03	4.8128	
1.23617E-03	4.76007	
1.23620E-03	4.71009	
1.23623E-03	4.66279	
1.23626E-03	4.61805	
1.23629E-03	4.57578	
1.23632E-03	4.5359	
1.23634E-03	4.51082	
1.23635E-03	4.49902	
1.23638E-03	4.46579	
1.23641E-03	4.43461	
1.23644E-03	4.40537	
1.23647E-03	4.37796	
1.23650E-03	4.35228	
1.23654E-03	4.32437	
1.23657E-03	4.29851	
1.23661E-03	4.27455	
1.23664E-03	4.25235	
1.23668E-03	4.23175	
1.23671E-03	4.21262	
1.23675E-03	4.19484	
1.23678E-03	4.17829	
1.23681E-03	4.16482	
1.23685E-03	4.15236	
1.23688E-03	4.14082	
1.23692E-03	4.1301	
1.23695E-03	4.12012	
1.23699E-03	4.11081	
1.23702E-03	4.10209	
1.23706E-03	4.0939	
1.23709E-03	4.08619	
1.23713E-03	4.0789	
1.23716E-03	4.07199	
1.23719E-03	4.06687	
1.23720E-03	4.06569	
1.23724E-03	4.05907	
1.23729E-03	4.05259	
1.23734E-03	4.04652	
1.23739E-03	4.04081	
1.23744E-03	4.03539	
1.23750E-03	4.02854	
1.23757E-03	4.02204	
1.23763E-03	4.01582	
1.23770E-03	4.00983	
1.23780E-03	4.00117	
1.23789E-03	3.99282	
1.23798E-03	3.98558	
1.23799E-03	3.98495	
1.23809E-03	3.97924	
1.23822E-03	3.9719	
1.23833E-03	3.96579	
1.23843E-03	3.96084	
1.23852E-03	3.95606	
1.23857E-03	3.95375	
1.23866E-03	3.94929	
1.23873E-03	3.94614	
1.23880E-03	3.9432	
1.23887E-03	3.94051	
1.23892E-03	3.93889	
1.23897E-03	3.93743	
1.23901E-03	3.93616	
1.23906E-03	3.93505	
1.23910E-03	3.93436	
1.23914E-03	3.93389	
1.23918E-03	3.93364	
1.23922E-03	3.93366	
1.23926E-03	3.93397	
1.23930E-03	3.93461	
1.23934E-03	3.93561	
1.23938E-03	3.93701	
1.23942E-03	3.93885	
1.23946E-03	3.94117	
1.23950E-03	3.94459	
1.23954E-03	3.94858	
1.23958E-03	3.9532	
1.23962E-03	3.95849	
1.23966E-03	3.9645	
1.23970E-03	3.9713	
1.23974E-03	3.97891	
1.23978E-03	3.9874	
1.23982E-03	3.9968	
1.23986E-03	4.00716	
1.23991E-03	4.01875	
1.23995E-03	4.03193	
1.23999E-03	4.04629	
1.24003E-03	4.06186	
1.24008E-03	4.07864	
1.24012E-03	4.09665	
1.24016E-03	4.11587	
1.24022E-03	4.14331	
1.24027E-03	4.17274	
1.24034E-03	4.21204	
1.24043E-03	4.26232	
1.24054E-03	4.33289	
1.24071E-03	4.43852	
1.24079E-03	4.48419	
1.24088E-03	4.53353	
1.24095E-03	4.5661	
1.24100E-03	4.59013	
1.24107E-03	4.61163	
1.24114E-03	4.62959	
1.24120E-03	4.64017	
1.24126E-03	4.64448	
1.24130E-03	4.6443	
1.24136E-03	4.63877	
1.24142E-03	4.62966	
1.24147E-03	4.61653	
1.24152E-03	4.60146	
1.24158E-03	4.57735	
1.24163E-03	4.55075	
1.24170E-03	4.51465	
1.24176E-03	4.47904	
1.24182E-03	4.44078	
1.24193E-03	4.36955	
1.24215E-03	4.2131	
1.24223E-03	4.16039	
1.24231E-03	4.11237	
1.24236E-03	4.08205	
1.24241E-03	4.05327	
1.24246E-03	4.02611	
1.24251E-03	4.00064	
1.24256E-03	3.97691	
1.24260E-03	3.96027	
1.24264E-03	3.94103	
1.24268E-03	3.92792	
1.24271E-03	3.91558	
1.24274E-03	3.90402	
1.24278E-03	3.89319	
1.24281E-03	3.8831	
1.24285E-03	3.87372	
1.24288E-03	3.86502	
1.24291E-03	3.85697	
1.24295E-03	3.84956	
1.24298E-03	3.84276	
1.24302E-03	3.83655	
1.24305E-03	3.83089	
1.24309E-03	3.82577	
1.24312E-03	3.82117	
1.24315E-03	3.81705	
1.24319E-03	3.81313	
1.24323E-03	3.80974	
1.24326E-03	3.80686	
1.24330E-03	3.80445	
1.24334E-03	3.80251	
1.24337E-03	3.80102	
1.24341E-03	3.79996	
1.24345E-03	3.79932	
1.24349E-03	3.79909	
1.24352E-03	3.79925	
1.24357E-03	3.79994	
1.24360E-03	3.80096	
1.24364E-03	3.80236	
1.24368E-03	3.80413	
1.24372E-03	3.80628	
1.24375E-03	3.80878	
1.24379E-03	3.81162	
1.24385E-03	3.81652	
1.24390E-03	3.82213	
1.24396E-03	3.82841	
1.24400E-03	3.83299	
1.24402E-03	3.83535	
1.24409E-03	3.84559	
1.24419E-03	3.85958	
1.24442E-03	3.89532	
1.24450E-03	3.90664	
1.24458E-03	3.91704	
1.24464E-03	3.92439	
1.24472E-03	3.93135	
1.24479E-03	3.9359	
1.24485E-03	3.93888	
1.24492E-03	3.93996	
1.24498E-03	3.93944	
1.24500E-03	3.93883	
1.24507E-03	3.93567	
1.24512E-03	3.93193	
1.24518E-03	3.92638	
1.24523E-03	3.92032	
1.24531E-03	3.90992	
1.24538E-03	3.8972	
1.24545E-03	3.88527	
1.24554E-03	3.86652	
1.24567E-03	3.84026	
1.24585E-03	3.80093	
1.24593E-03	3.78223	
1.24599E-03	3.7703	
1.24605E-03	3.75891	
1.24611E-03	3.74812	
1.24617E-03	3.73798	
1.24623E-03	3.72874	
1.24629E-03	3.72038	
1.24633E-03	3.71451	
1.24637E-03	3.70898	
1.24641E-03	3.70379	
1.24646E-03	3.69892	
1.24650E-03	3.69436	
1.24654E-03	3.6901	
1.24658E-03	3.68613	
1.24663E-03	3.68244	
1.24667E-03	3.67888	
1.24672E-03	3.67537	
1.24676E-03	3.67213	
1.24681E-03	3.66915	
1.24686E-03	3.6664	
1.24690E-03	3.66386	
1.24695E-03	3.66153	
1.24700E-03	3.65938	
1.24704E-03	3.6574	
1.24709E-03	3.65558	
1.24715E-03	3.6534	
1.24718E-03	3.65241	
1.24724E-03	3.65063	
1.24731E-03	3.64911	
1.24735E-03	3.64816	
1.24740E-03	3.64737	
1.24745E-03	3.64678	
1.24749E-03	3.64638	
1.24754E-03	3.64622	
1.24759E-03	3.64632	
1.24763E-03	3.64671	
1.24767E-03	3.64731	
1.24771E-03	3.64809	
1.24775E-03	3.64913	
1.24778E-03	3.65044	
1.24782E-03	3.65207	
1.24785E-03	3.65404	
1.24789E-03	3.65639	
1.24792E-03	3.65916	
1.24796E-03	3.66241	
1.24800E-03	3.66616	
1.24803E-03	3.67048	
1.24807E-03	3.67542	
1.24810E-03	3.68103	
1.24814E-03	3.68738	
1.24818E-03	3.69451	
1.24821E-03	3.70252	
1.24825E-03	3.71144	
1.24828E-03	3.72136	
1.24832E-03	3.73235	
1.24836E-03	3.74448	
1.24839E-03	3.7578	
1.24843E-03	3.77377	
1.24846E-03	3.78724	
1.24849E-03	3.80172	
1.24852E-03	3.81723	
1.24855E-03	3.83382	
1.24858E-03	3.8515	
1.24861E-03	3.87032	
1.24862E-03	3.87512	
1.24866E-03	3.90128	
1.24870E-03	3.93501	
1.24875E-03	3.97146	
1.24880E-03	4.01065	
1.24884E-03	4.05254	
1.24889E-03	4.09709	
1.24893E-03	4.14592	
1.24900E-03	4.21624	
1.24906E-03	4.29081	
1.24914E-03	4.38893	
1.24930E-03	4.59942	
1.24943E-03	4.75499	
1.24952E-03	4.87207	
1.24960E-03	4.95439	
1.24966E-03	5.0128	
1.24972E-03	5.05648	
1.24977E-03	5.0975	
1.24984E-03	5.13394	
1.24991E-03	5.15738	
1.24994E-03	5.16304	
1.24997E-03	5.16684	
1.25000E-03	5.16652	
1.25006E-03	5.15831	
1.25012E-03	5.13707	
1.25018E-03	5.11077	
1.25025E-03	5.06387	
1.25032E-03	5.00497	
1.25038E-03	4.94468	
1.25045E-03	4.86544	
1.25054E-03	4.75824	
1.25063E-03	4.64015	
1.25065E-03	4.61376	
1.25084E-03	4.34387	
1.25093E-03	4.22809	
1.25100E-03	4.14007	
1.25105E-03	4.07739	
1.25111E-03	4.0179	
1.25116E-03	3.96514	
1.25120E-03	3.91706	
1.25125E-03	3.87199	
1.25130E-03	3.82995	
1.25135E-03	3.79092	
1.25138E-03	3.76654	
1.25141E-03	3.74346	
1.25144E-03	3.72164	
1.25148E-03	3.70105	
1.25151E-03	3.68165	
1.25154E-03	3.6634	
1.25157E-03	3.64626	
1.25160E-03	3.63018	
1.25164E-03	3.61511	
1.25167E-03	3.60101	
1.25170E-03	3.58783	
1.25173E-03	3.57552	
1.25176E-03	3.56403	
1.25180E-03	3.55331	
1.25183E-03	3.54331	
1.25186E-03	3.53399	
1.25189E-03	3.52531	
1.25192E-03	3.51721	
1.25195E-03	3.50966	
1.25199E-03	3.50261	
1.25202E-03	3.49603	
1.25205E-03	3.48988	
1.25208E-03	3.48413	
1.25211E-03	3.47875	
1.25215E-03	3.4737	
1.25219E-03	3.46668	
1.25224E-03	3.46027	
1.25229E-03	3.45437	
1.25234E-03	3.44893	
1.25239E-03	3.44388	
1.25243E-03	3.43916	
1.25250E-03	3.43332	
1.25256E-03	3.4279	
1.25263E-03	3.42283	
1.25270E-03	3.41746	
1.25279E-03	3.41131	
1.25288E-03	3.405	
1.25296E-03	3.39983	
1.25298E-03	3.39867	
1.25304E-03	3.39306	
1.25317E-03	3.3822	
1.25330E-03	3.37143	
1.25343E-03	3.36115	
1.25353E-03	3.35379	
1.25363E-03	3.34675	
1.25373E-03	3.34008	
1.25383E-03	3.33056	
1.25393E-03	3.3214	
1.25403E-03	3.31284	
1.25409E-03	3.30753	
1.25416E-03	3.30261	
1.25420E-03	3.30012	
1.25423E-03	3.29701	
1.25429E-03	3.29054	
1.25436E-03	3.28474	
1.25443E-03	3.27975	
1.25447E-03	3.27697	
1.25451E-03	3.2747	
1.25456E-03	3.27304	
1.25460E-03	3.27207	
1.25461E-03	3.27205	
1.25465E-03	3.27078	
1.25469E-03	3.27021	
