E(MeV)	pendfb7/Br81:1	
5.08321E-03	8.63862768	
5.08329E-03	8.65723069	
5.08334E-03	8.66823579	
5.08347E-03	8.69205483	
5.08363E-03	8.71308649	
5.08378E-03	8.72532147	
5.08400E-03	8.7287134	
5.08414E-03	8.72205274	
5.08430E-03	8.70570157	
5.08443E-03	8.68602728	
5.08455E-03	8.6641586	
5.08469E-03	8.63193164	
5.08487E-03	8.58290395	
5.08504E-03	8.52816367	
5.08524E-03	8.45786316	
5.08547E-03	8.36872636	
5.08617E-03	8.07739515	
5.08639E-03	7.98891935	
5.08655E-03	7.92827904	
5.08671E-03	7.87074083	
5.08683E-03	7.82986321	
5.08697E-03	7.78418851	
5.08707E-03	7.75325712	
5.08717E-03	7.72392663	
5.08728E-03	7.69620816	
5.08738E-03	7.67009544	
5.08748E-03	7.6455764	
5.08758E-03	7.62261921	
5.08768E-03	7.60118427	
5.08778E-03	7.58122116	
5.08788E-03	7.56267963	
5.08795E-03	7.55107519	
5.08804E-03	7.53691885	
5.08808E-03	7.53090885	
5.08813E-03	7.52423933	
5.08822E-03	7.51290019	
5.08830E-03	7.50240254	
5.08839E-03	7.49269697	
5.08848E-03	7.48373869	
5.08857E-03	7.47547906	
5.08863E-03	7.46971633	
5.08870E-03	7.46430237	
5.08876E-03	7.45921787	
5.08883E-03	7.4544463	
5.08889E-03	7.44996861	
5.08896E-03	7.44576913	
5.08903E-03	7.44183073	
5.08909E-03	7.43813756	
5.08916E-03	7.43467442	
5.08922E-03	7.43142677	
5.08931E-03	7.42740757	
5.08939E-03	7.42387716	
5.08947E-03	7.42076896	
5.08955E-03	7.41788816	
5.08963E-03	7.4152162	
5.08971E-03	7.41273493	
5.08979E-03	7.41042855	
5.08987E-03	7.40828227	
5.08995E-03	7.40628282	
5.09003E-03	7.40441744	
5.09011E-03	7.40267533	
5.09019E-03	7.40104656	
5.09031E-03	7.39879727	
5.09043E-03	7.39675792	
5.09055E-03	7.39490901	
5.09066E-03	7.39332022	
5.09076E-03	7.39203434	
5.09085E-03	7.39104891	
5.09096E-03	7.38979928	
5.09107E-03	7.38884948	
5.09117E-03	7.38801486	
5.09127E-03	7.38730063	
5.09137E-03	7.38671491	
5.09147E-03	7.38626792	
5.09157E-03	7.38597278	
5.09167E-03	7.38584538	
5.09177E-03	7.3859046	
5.09187E-03	7.38617253	
5.09197E-03	7.38667464	
5.09207E-03	7.38744012	
5.09214E-03	7.38811275	
5.09220E-03	7.3889277	
5.09227E-03	7.38989657	
5.09234E-03	7.39103201	
5.09240E-03	7.39234701	
5.09247E-03	7.393856	
5.09254E-03	7.39557417	
5.09261E-03	7.397518	
5.09267E-03	7.39970402	
5.09274E-03	7.40215061	
5.09281E-03	7.40515158	
5.09289E-03	7.40882459	
5.09297E-03	7.41296099	
5.09305E-03	7.41759794	
5.09313E-03	7.42277627	
5.09321E-03	7.4285369	
5.09329E-03	7.43492299	
5.09337E-03	7.44197832	
5.09345E-03	7.44975074	
5.09353E-03	7.45828668	
5.09361E-03	7.46763435	
5.09369E-03	7.4778413	
5.09377E-03	7.48895931	
5.09385E-03	7.50103639	
5.09393E-03	7.51412142	
5.09401E-03	7.52826059	
5.09408E-03	7.54153719	
5.09417E-03	7.55989578	
5.09418E-03	7.56165962	
5.09426E-03	7.58147206	
5.09435E-03	7.60477834	
5.09444E-03	7.62969887	
5.09453E-03	7.65627489	
5.09462E-03	7.68454883	
5.09470E-03	7.71454542	
5.09482E-03	7.7572481	
5.09494E-03	7.8030533	
5.09504E-03	7.84357504	
5.09516E-03	7.89496024	
5.09528E-03	7.94924796	
5.09544E-03	8.02586108	
5.09560E-03	8.10680256	
5.09583E-03	8.23039321	
5.09643E-03	8.56290687	
5.09667E-03	8.69397819	
5.09688E-03	8.79765108	
5.09706E-03	8.87402008	
5.09721E-03	8.93400093	
5.09734E-03	8.97745777	
5.09747E-03	9.01603376	
5.09753E-03	9.02889725	
5.09763E-03	9.04897361	
5.09778E-03	9.06802168	
5.09800E-03	9.0756311	
5.09814E-03	9.0682165	
5.09830E-03	9.04763442	
5.09843E-03	9.02200611	
5.09855E-03	8.99311285	
5.09869E-03	8.95014813	
5.09887E-03	8.88431529	
5.09902E-03	8.81910361	
5.09912E-03	8.77071059	
5.09920E-03	8.733159	
5.09941E-03	8.62059358	
5.10018E-03	8.17695885	
5.10039E-03	8.05657683	
5.10057E-03	7.96116602	
5.10073E-03	7.88292705	
5.10087E-03	7.81482175	
5.10101E-03	7.75093442	
5.10111E-03	7.71077222	
5.10120E-03	7.67259039	
5.10130E-03	7.63638864	
5.10139E-03	7.60216646	
5.10148E-03	7.57382456	
5.10159E-03	7.53954343	
5.10169E-03	7.50763096	
5.10170E-03	7.50652118	
5.10177E-03	7.48906905	
5.10184E-03	7.47158148	
5.10191E-03	7.4550545	
5.10198E-03	7.43945691	
5.10205E-03	7.424758	
5.10212E-03	7.41091978	
5.10220E-03	7.39790956	
5.10227E-03	7.38569191	
5.10234E-03	7.37423104	
5.10241E-03	7.363491	
5.10248E-03	7.35343597	
5.10255E-03	7.34403036	
5.10264E-03	7.33383156	
5.10271E-03	7.32571345	
5.10278E-03	7.31813695	
5.10285E-03	7.31106631	
5.10292E-03	7.30447379	
5.10300E-03	7.29832593	
5.10307E-03	7.29259422	
5.10314E-03	7.28725041	
5.10321E-03	7.28226748	
5.10328E-03	7.27761968	
5.10336E-03	7.2732831	
5.10343E-03	7.26923281	
5.10350E-03	7.26544916	
5.10357E-03	7.26190984	
5.10364E-03	7.25859599	
5.10371E-03	7.2554894	
5.10379E-03	7.25257304	
5.10386E-03	7.24983102	
5.10393E-03	7.24724891	
5.10400E-03	7.24481192	
5.10407E-03	7.24250866	
5.10416E-03	7.23985673	
5.10424E-03	7.23758663	
5.10432E-03	7.23543664	
5.10440E-03	7.23339481	
5.10448E-03	7.23144954	
5.10460E-03	7.2286916	
5.10472E-03	7.22609924	
5.10484E-03	7.2236469	
5.10496E-03	7.22131262	
5.10508E-03	7.2190785	
5.10520E-03	7.21692821	
5.10532E-03	7.21484915	
5.10547E-03	7.21216888	
5.10563E-03	7.2095741	
5.10579E-03	7.20704842	
5.10603E-03	7.2033612	
5.10627E-03	7.19976725	
5.10651E-03	7.1962441	
5.10685E-03	7.19140098	
5.10720E-03	7.18641152	
5.10755E-03	7.18148727	
5.10790E-03	7.17661455	
5.10842E-03	7.16938121	
5.10895E-03	7.16221957	
5.10948E-03	7.15511435	
5.11018E-03	7.14570936	
5.11088E-03	7.13636606	
5.11158E-03	7.12707106	
5.11228E-03	7.11781463	
5.11333E-03	7.10403611	
5.11438E-03	7.0903108	
5.11542E-03	7.07662662	
5.11700E-03	7.05616042	
5.11857E-03	7.03575044	
5.12067E-03	7.00860337	
5.12232E-03	6.98726333	
5.12479E-03	6.95531276	
5.12727E-03	6.92342644	
5.12821E-03	6.91130245	
5.12975E-03	6.88724492	
5.13222E-03	6.84844249	
5.13466E-03	6.81031742	
5.13702E-03	6.7734881	
5.13938E-03	6.736731	
5.14095E-03	6.71227131	
5.14142E-03	6.70494556	
5.14252E-03	6.68245527	
5.14410E-03	6.6503715	
5.14567E-03	6.61833848	
5.14716E-03	6.58796004	
5.14858E-03	6.5592344	
5.14999E-03	6.530568	
5.15086E-03	6.51309081	
5.15141E-03	6.4987647	
5.15282E-03	6.46200309	
5.15424E-03	6.42532933	
5.15565E-03	6.38875679	
5.15636E-03	6.37052925	
5.15707E-03	6.34781252	
5.15825E-03	6.3100548	
5.15919E-03	6.27992528	
5.16013E-03	6.24987275	
5.16108E-03	6.21990695	
5.16202E-03	6.18254606	
5.16297E-03	6.14529608	
5.16391E-03	6.10817172	
5.16485E-03	6.07119011	
5.16501E-03	6.06505183	
5.16568E-03	6.03273351	
5.16674E-03	5.98161481	
5.16745E-03	5.9476845	
5.16815E-03	5.91389061	
5.16886E-03	5.87194723	
5.16957E-03	5.83017618	
5.17028E-03	5.78859867	
5.17099E-03	5.747242	
5.17130E-03	5.72898291	
5.17181E-03	5.69205311	
5.17236E-03	5.65250177	
5.17291E-03	5.61314777	
5.17346E-03	5.57401599	
5.17366E-03	5.5601292	
5.17401E-03	5.5291908	
5.17456E-03	5.48134603	
5.17511E-03	5.43381745	
5.17560E-03	5.3916853	
5.17602E-03	5.35654809	
5.17604E-03	5.35451104	
5.17647E-03	5.30998308	
5.17690E-03	5.26576661	
5.17733E-03	5.22190023	
5.17759E-03	5.19621081	
5.17777E-03	5.17504724	
5.17820E-03	5.12375791	
5.17863E-03	5.07297063	
5.17902E-03	5.02729507	
5.17916E-03	5.01148541	
5.17938E-03	4.98222808	
5.17973E-03	4.93483893	
5.18009E-03	4.88799353	
5.18034E-03	4.85460396	
5.18044E-03	4.83899066	
5.18079E-03	4.78347684	
5.18115E-03	4.72875752	
5.18150E-03	4.67494644	
5.18182E-03	4.62798768	
5.18209E-03	4.58766712	
5.18231E-03	4.55662712	
5.18237E-03	4.54615548	
5.18264E-03	4.49821962	
5.18292E-03	4.45133144	
5.18319E-03	4.40564637	
5.18347E-03	4.36135056	
5.18374E-03	4.3186736	
5.18399E-03	4.28130828	
5.18422E-03	4.24904021	
5.18445E-03	4.21854432	
5.18468E-03	4.19012301	
5.18485E-03	4.17039188	
5.18495E-03	4.15974658	
5.18502E-03	4.15485793	
5.18519E-03	4.14484379	
5.18536E-03	4.13690037	
5.18542E-03	4.13498713	
5.18553E-03	4.1379875	
5.18570E-03	4.14534536	
5.18577E-03	4.14973874	
5.18588E-03	4.16340039	
5.18601E-03	4.1832496	
5.18614E-03	4.21616806	
5.18625E-03	4.24673037	
5.18627E-03	4.25413313	
5.18640E-03	4.30610016	
5.18642E-03	4.31787236	
5.18653E-03	4.37279093	
5.18660E-03	4.41520711	
5.18665E-03	4.45399975	
5.18678E-03	4.5441036	
5.18691E-03	4.67131489	
5.18704E-03	4.81897141	
5.18707E-03	4.85155709	
5.18716E-03	4.9698069	
5.18719E-03	5.01424894	
5.18726E-03	5.13334669	
5.18731E-03	5.20439607	
5.18737E-03	5.32070832	
5.18743E-03	5.42540952	
5.18748E-03	5.53454463	
5.18754E-03	5.68111923	
5.18758E-03	5.77765549	
5.18766E-03	5.97571234	
5.18769E-03	6.05313703	
5.18778E-03	6.31368878	
5.18780E-03	6.36419816	
5.18790E-03	6.69997823	
5.18801E-03	7.11042978	
5.18802E-03	7.14043752	
5.18809E-03	7.4668708	
5.18811E-03	7.55477141	
5.18819E-03	7.89562695	
5.18822E-03	8.05091285	
5.18828E-03	8.36735207	
5.18831E-03	8.53822427	
5.18838E-03	8.88582799	
5.18841E-03	9.07319967	
5.18847E-03	9.45412627	
5.18850E-03	9.66052211	
5.18858E-03	10.197808	
5.18860E-03	10.2975853	
5.18870E-03	11.0233255	
5.18872E-03	11.2438732	
5.18881E-03	11.9344953	
5.18885E-03	12.2995748	
5.18892E-03	12.9370204	
5.18897E-03	13.4721892	
5.18903E-03	14.0362145	
5.18910E-03	14.7689261	
5.18914E-03	15.2371532	
5.18923E-03	16.1965498	
5.18926E-03	16.544915	
5.18937E-03	17.9615312	
5.18948E-03	19.4979551	
5.18951E-03	19.9282193	
5.18959E-03	21.1507576	
5.18965E-03	22.0780402	
5.18971E-03	22.9548853	
5.18979E-03	24.4152277	
5.18982E-03	24.9526476	
5.18993E-03	26.9414062	
5.18994E-03	27.084845	
5.19006E-03	29.3522265	
5.19018E-03	31.7544309	
5.19022E-03	32.5919323	
5.19030E-03	34.2843645	
5.19042E-03	37.1092309	
5.19045E-03	37.8504196	
5.19061E-03	41.5914802	
5.19074E-03	44.7320126	
5.19080E-03	46.3088611	
5.19108E-03	53.7218645	
5.19135E-03	60.8988113	
5.19158E-03	67.1761496	
5.19170E-03	70.2763545	
5.19182E-03	73.2542397	
5.19190E-03	75.2103026	
5.19198E-03	77.0527201	
5.19214E-03	80.6682084	
5.19220E-03	81.9851532	
5.19235E-03	84.9944617	
5.19240E-03	86.0361923	
5.19256E-03	88.7281308	
5.19260E-03	89.2817664	
5.19274E-03	91.2305488	
5.19276E-03	91.5163954	
5.19292E-03	93.2609985	
5.19300E-03	93.8546077	
5.19309E-03	94.4889347	
5.19314E-03	94.7020145	
5.19328E-03	95.2324022	
5.19333E-03	95.2496846	
5.19348E-03	95.2130609	
5.19352E-03	95.0795338	
5.19368E-03	94.3943691	
5.19371E-03	94.1633793	
5.19384E-03	93.2462298	
5.19392E-03	92.4052563	
5.19399E-03	91.6677139	
5.19413E-03	89.8838662	
5.19415E-03	89.6791038	
5.19432E-03	87.0442491	
5.19434E-03	86.6777542	
5.19451E-03	83.7323531	
5.19458E-03	82.4506425	
5.19484E-03	77.2078567	
5.19486E-03	76.8884991	
5.19539E-03	64.9937043	
5.19561E-03	60.1354474	
5.19577E-03	56.6931822	
5.19580E-03	56.0103697	
5.19592E-03	53.3743498	
5.19607E-03	50.2739619	
5.19608E-03	50.1195394	
5.19624E-03	47.1397542	
5.19631E-03	45.7046406	
5.19639E-03	44.2908666	
5.19654E-03	41.5681765	
5.19655E-03	41.4992694	
5.19670E-03	39.0551623	
5.19672E-03	38.6100108	
5.19680E-03	37.4795131	
5.19690E-03	35.9473103	
5.19703E-03	34.2051846	
5.19706E-03	33.7749437	
5.19715E-03	32.5702571	
5.19721E-03	31.7772584	
5.19728E-03	31.0399007	
5.19737E-03	29.9482966	
5.19740E-03	29.6110767	
5.19750E-03	28.6113987	
5.19753E-03	28.2814213	
5.19759E-03	27.6719462	
5.19769E-03	26.7669983	
5.19778E-03	25.9418306	
5.19784E-03	25.3972487	
5.19787E-03	25.1469508	
5.19798E-03	24.3422277	
5.19800E-03	24.1586089	
5.19808E-03	23.5689282	
5.19816E-03	23.041503	
5.19819E-03	22.8379706	
5.19830E-03	22.1589671	
5.19832E-03	22.0346341	
5.19840E-03	21.5444361	
5.19851E-03	20.9495854	
5.19855E-03	20.7098101	
5.19861E-03	20.4044676	
5.19872E-03	19.8949281	
5.19879E-03	19.5773902	
5.19883E-03	19.4136361	
5.19893E-03	18.9763699	
5.19902E-03	18.6075703	
5.19904E-03	18.5512252	
5.19918E-03	18.0500363	
5.19926E-03	17.7750702	
5.19932E-03	17.5832359	
5.19946E-03	17.1570435	
5.19954E-03	16.9346524	
5.19960E-03	16.7606981	
5.19975E-03	16.3964997	
5.19978E-03	16.3063759	
5.19989E-03	16.0729654	
5.20003E-03	15.7649541	
5.20015E-03	15.5106394	
5.20017E-03	15.4675138	
5.20031E-03	15.2111538	
5.20045E-03	14.9569978	
5.20051E-03	14.8519271	
5.20061E-03	14.7074606	
5.20078E-03	14.4390225	
5.20088E-03	14.2970672	
5.20096E-03	14.1911381	
5.20114E-03	13.9661234	
5.20131E-03	13.7427963	
5.20137E-03	13.6787176	
5.20149E-03	13.5463547	
5.20173E-03	13.300168	
5.20192E-03	13.1007255	
5.20196E-03	13.0646163	
5.20220E-03	12.8693152	
5.20244E-03	12.6754699	
5.20267E-03	12.4828744	
5.20284E-03	12.3424521	
5.20291E-03	12.3013442	
5.20322E-03	12.0972934	
5.20354E-03	11.8947129	
5.20358E-03	11.8645121	
5.20385E-03	11.7202602	
5.20416E-03	11.551643	
5.20432E-03	11.4678113	
5.20448E-03	11.3963525	
5.20479E-03	11.2542717	
5.20511E-03	11.1129713	
5.20515E-03	11.0982849	
5.20554E-03	10.952403	
5.20593E-03	10.8073905	
5.20629E-03	10.6775667	
5.20633E-03	10.6657797	
5.20672E-03	10.5485682	
5.20711E-03	10.4319481	
5.20747E-03	10.3274589	
5.20751E-03	10.317937	
5.20790E-03	10.2232024	
5.20837E-03	10.110065	
5.20888E-03	9.98811634	
5.20892E-03	9.98040353	
5.20947E-03	9.87307256	
5.21002E-03	9.76629096	
5.21030E-03	9.71314714	
5.21057E-03	9.66900707	
5.21112E-03	9.58116788	
5.21167E-03	9.4937325	
5.21185E-03	9.46574727	
5.21222E-03	9.41697699	
5.21273E-03	9.35182973	
5.21340E-03	9.2641376	
5.21368E-03	9.22872505	
5.21386E-03	9.21044984	
5.21431E-03	9.16397942	
5.21476E-03	9.11774905	
5.21521E-03	9.07177711	
5.21566E-03	9.02608779	
5.21612E-03	8.98071889	
5.21645E-03	8.95461797	
5.21678E-03	8.92875255	
5.21711E-03	8.90317004	
5.21744E-03	8.87794143	
5.21769E-03	8.85931579	
5.21794E-03	8.84101958	
5.21819E-03	8.82315095	
5.21833E-03	8.81296803	
5.21835E-03	8.81196026	
5.21852E-03	8.80405704	
5.21869E-03	8.79653521	
5.21883E-03	8.79029905	
5.21896E-03	8.78526333	
5.21908E-03	8.78062105	
5.21921E-03	8.7764447	
5.21934E-03	8.77281979	
5.21943E-03	8.77052341	
5.21953E-03	8.76864299	
5.21962E-03	8.76723313	
5.21972E-03	8.76635572	
5.21981E-03	8.76607941	
5.21991E-03	8.76648094	
5.22000E-03	8.76764537	
5.22001E-03	8.76786436	
5.22009E-03	8.77303042	
5.22019E-03	8.77978543	
5.22028E-03	8.78761395	
5.22038E-03	8.79664313	
5.22047E-03	8.80700474	
5.22054E-03	8.81472628	
5.22060E-03	8.82315248	
5.22066E-03	8.83233218	
5.22073E-03	8.84231662	
5.22079E-03	8.85315937	
5.22087E-03	8.86899223	
5.22095E-03	8.88450632	
5.22096E-03	8.88721051	
5.22104E-03	8.91209173	
5.22112E-03	8.93901831	
5.22121E-03	8.96815461	
5.22129E-03	8.99965744	
5.22138E-03	9.03370332	
5.22146E-03	9.07045756	
5.22154E-03	9.11010587	
5.22162E-03	9.14779224	
5.22163E-03	9.15360887	
5.22171E-03	9.20629687	
5.22180E-03	9.26240814	
5.22188E-03	9.32213472	
5.22196E-03	9.3856376	
5.22205E-03	9.45309365	
5.22212E-03	9.51625243	
5.22213E-03	9.52563654	
5.22223E-03	9.6250409	
5.22233E-03	9.73058414	
5.22243E-03	9.84246823	
5.22253E-03	9.96085013	
5.22262E-03	10.0858849	
5.22268E-03	10.1649376	
5.22272E-03	10.2223769	
5.22282E-03	10.3727274	
5.22292E-03	10.5298116	
5.22305E-03	10.7524559	
5.22319E-03	10.9868787	
5.22328E-03	11.1506074	
5.22332E-03	11.2378871	
5.22350E-03	11.6028682	
5.22369E-03	12.0157278	
5.22439E-03	13.5855606	
5.22464E-03	14.1365369	
5.22477E-03	14.3949223	
5.22486E-03	14.5798383	
5.22505E-03	14.9176343	
5.22519E-03	15.1305051	
5.22524E-03	15.2101943	
5.22540E-03	15.40469	
5.22558E-03	15.5866122	
5.22561E-03	15.6047471	
5.22572E-03	15.6767134	
5.22589E-03	15.7387234	
5.22592E-03	15.7433617	
5.22600E-03	15.7422059	
5.22617E-03	15.7034494	
5.22632E-03	15.6314913	
5.22633E-03	15.6203311	
5.22647E-03	15.5018001	
5.22659E-03	15.3650657	
5.22671E-03	15.2148243	
5.22674E-03	15.1703664	
5.22693E-03	14.8643493	
5.22707E-03	14.6075303	
5.22711E-03	14.5461706	
5.22729E-03	14.1483243	
5.22753E-03	13.6188816	
5.22821E-03	12.0319811	
5.22840E-03	11.6013241	
5.22849E-03	11.410525	
5.22857E-03	11.2428324	
5.22872E-03	10.9209141	
5.22888E-03	10.6139087	
5.22900E-03	10.3942151	
5.22908E-03	10.2540428	
5.22912E-03	10.1886409	
5.22921E-03	10.0478316	
5.22931E-03	9.89779278	
5.22940E-03	9.75450735	
5.22950E-03	9.61793499	
5.22960E-03	9.48794667	
5.22967E-03	9.40147708	
5.22970E-03	9.36775742	
5.22980E-03	9.26164521	
5.22990E-03	9.16160749	
5.22998E-03	9.0811558	
5.23005E-03	9.0179586	
5.23012E-03	8.95741906	
5.23019E-03	8.89944202	
5.23024E-03	8.85582306	
5.23026E-03	8.8456278	
5.23033E-03	8.8004064	
5.23040E-03	8.75745039	
5.23047E-03	8.71665901	
5.23053E-03	8.67792618	
5.23060E-03	8.64116311	
5.23067E-03	8.60626512	
5.23074E-03	8.57313481	
5.23081E-03	8.54167663	
5.23088E-03	8.51179723	
5.23095E-03	8.48340574	
5.23102E-03	8.456414	
5.23110E-03	8.42539497	
5.23118E-03	8.39951833	
5.23125E-03	8.37494389	
5.23132E-03	8.35157321	
5.23137E-03	8.33822624	
5.23140E-03	8.33150371	
5.23147E-03	8.31573537	
5.23155E-03	8.30092744	
5.23162E-03	8.28700196	
5.23169E-03	8.27389138	
5.23177E-03	8.26153199	
5.23184E-03	8.24986087	
5.23192E-03	8.23881949	
5.23199E-03	8.22835629	
5.23206E-03	8.21842187	
5.23214E-03	8.20897165	
5.23221E-03	8.19996188	
5.23229E-03	8.19135229	
5.23239E-03	8.18043573	
5.23248E-03	8.17009149	
5.23255E-03	8.16320406	
5.23258E-03	8.16102706	
5.23267E-03	8.1552089	
5.23277E-03	8.14841313	
5.23287E-03	8.14199677	
5.23305E-03	8.13201473	
5.23318E-03	8.12456122	
5.23332E-03	8.11749344	
5.23346E-03	8.11074714	
5.23360E-03	8.1042681	
5.23374E-03	8.09801227	
5.23394E-03	8.0889696	
5.23415E-03	8.08025493	
5.23436E-03	8.07179715	
5.23457E-03	8.06354512	
5.23484E-03	8.05279636	
5.23514E-03	8.04153437	
5.23543E-03	8.03048181	
5.23573E-03	8.01959867	
5.23579E-03	8.01745022	
5.23603E-03	8.01100367	
5.23642E-03	8.00044108	
5.23682E-03	7.99005112	
5.23721E-03	7.97980455	
5.23761E-03	7.96967873	
5.23800E-03	7.95965567	
5.23853E-03	7.94626206	
5.23907E-03	7.93300143	
5.23960E-03	7.91985146	
5.24013E-03	7.90679475	
5.24084E-03	7.88950722	
5.24155E-03	7.87233531	
5.24226E-03	7.85525917	
5.24297E-03	7.83826321	
5.24337E-03	7.82886547	
5.24398E-03	7.81819642	
5.24485E-03	7.80290396	
5.24573E-03	7.78768077	
5.24661E-03	7.77251621	
5.24778E-03	7.7523735	
5.24894E-03	7.73230372	
5.25011E-03	7.71229431	
5.25128E-03	7.69233624	
5.25245E-03	7.67242199	
5.25294E-03	7.66406427	
5.25379E-03	7.65353954	
5.25529E-03	7.63485735	
5.25679E-03	7.61622032	
5.25829E-03	7.59762201	
5.25979E-03	7.57905727	
5.26204E-03	7.55126441	
5.26430E-03	7.52352771	
5.26599E-03	7.50277609	
5.26680E-03	7.49523619	
5.26943E-03	7.47099809	
5.27206E-03	7.44680831	
5.27470E-03	7.42266349	
5.27733E-03	7.39856048	
5.27908E-03	7.38251425	
5.27985E-03	7.37548968	
5.28177E-03	7.36246942	
5.28446E-03	7.34428553	
5.28695E-03	7.32756788	
5.28860E-03	7.31644851	
5.29025E-03	7.30535232	
5.29191E-03	7.29428247	
5.29356E-03	7.28324301	
5.29522E-03	7.272239	
5.29687E-03	7.26127696	
5.29816E-03	7.2527325	
5.29957E-03	7.24351746	
5.30097E-03	7.23435563	
5.30190E-03	7.22828301	
5.30284E-03	7.22224378	
5.30376E-03	7.21632469	
5.30377E-03	7.2162747	
5.30471E-03	7.21261963	
5.30552E-03	7.20950212	
5.30620E-03	7.20690834	
5.30688E-03	7.20435328	
5.30756E-03	7.20184279	
5.30825E-03	7.1993841	
5.30893E-03	7.196986	
5.30961E-03	7.19465941	
5.31012E-03	7.19296935	
5.31064E-03	7.19133385	
5.31114E-03	7.18978005	
5.31165E-03	7.18829685	
5.31215E-03	7.18689567	
5.31266E-03	7.18559042	
5.31316E-03	7.18439816	
5.31354E-03	7.18359079	
5.31392E-03	7.18286989	
5.31430E-03	7.18224863	
5.31468E-03	7.18174309	
5.31501E-03	7.18141359	
5.31534E-03	7.18120138	
5.31566E-03	7.18112566	
5.31599E-03	7.18121045	
5.31624E-03	7.18139755	
5.31649E-03	7.1817084	
5.31673E-03	7.18216351	
5.31698E-03	7.18278915	
5.31722E-03	7.18361973	
5.31741E-03	7.1844022	
5.31742E-03	7.1846063	
5.31765E-03	7.18851791	
5.31782E-03	7.1916557	
5.31799E-03	7.19500601	
5.31816E-03	7.19861235	
5.31833E-03	7.20252955	
5.31850E-03	7.20682779	
5.31861E-03	7.2099475	
5.31873E-03	7.21330647	
5.31884E-03	7.21694211	
5.31896E-03	7.220897	
5.31907E-03	7.22522086	
5.31917E-03	7.22942017	
5.31926E-03	7.23340735	
5.31933E-03	7.2367976	
5.31935E-03	7.23831067	
5.31944E-03	7.24573612	
5.31952E-03	7.2535715	
5.31961E-03	7.26186455	
5.31970E-03	7.27066801	
5.31979E-03	7.28003896	
5.31988E-03	7.29004349	
5.31997E-03	7.30075073	
5.32006E-03	7.3122374	
5.32009E-03	7.3166467	
5.32014E-03	7.32730596	
5.32023E-03	7.34484116	
5.32032E-03	7.36342882	
5.32041E-03	7.38317527	
5.32050E-03	7.40419249	
5.32058E-03	7.42413476	
5.32064E-03	7.44183385	
5.32065E-03	7.44289477	
5.32072E-03	7.46715163	
5.32078E-03	7.49248222	
5.32085E-03	7.5189523	
5.32092E-03	7.54664561	
5.32099E-03	7.57563326	
5.32106E-03	7.60600554	
5.32110E-03	7.62191963	
5.32113E-03	7.64113	
5.32120E-03	7.68110295	
5.32127E-03	7.72271148	
5.32134E-03	7.76605895	
5.32141E-03	7.81122593	
5.32148E-03	7.85831978	
5.32155E-03	7.90742223	
5.32162E-03	7.96655534	
5.32171E-03	8.04837436	
5.32180E-03	8.12819575	
5.32188E-03	8.21170304	
5.32193E-03	8.26347038	
5.32197E-03	8.30379953	
5.32205E-03	8.40679831	
5.32214E-03	8.51396532	
5.32222E-03	8.62544258	
5.32231E-03	8.74135906	
5.32242E-03	8.91986306	
5.32253E-03	9.10715796	
5.32265E-03	9.30400697	
5.32267E-03	9.34044172	
5.32278E-03	9.55228593	
5.32291E-03	9.81449081	
5.32299E-03	9.9857673	
5.32304E-03	10.0938588	
5.32316E-03	10.3944141	
5.32331E-03	10.7363745	
5.32332E-03	10.7748955	
5.32346E-03	11.1460638	
5.32368E-03	11.7198841	
5.32372E-03	11.832936	
5.32440E-03	13.803543	
5.32463E-03	14.4230724	
5.32466E-03	14.5030689	
5.32487E-03	15.0342417	
5.32496E-03	15.2479746	
5.32503E-03	15.4108362	
5.32518E-03	15.7030813	
5.32529E-03	15.9047431	
5.32535E-03	16.0002954	
5.32549E-03	16.1954112	
5.32556E-03	16.2724594	
5.32566E-03	16.3533266	
5.32583E-03	16.4577477	
5.32600E-03	16.5157362	
5.32614E-03	16.4823945	
5.32627E-03	16.4246724	
5.32641E-03	16.2945152	
5.32652E-03	16.1840894	
5.32655E-03	16.143764	
5.32669E-03	15.9298843	
5.32681E-03	15.7226209	
5.32687E-03	15.6074483	
5.32701E-03	15.3120154	
5.32704E-03	15.255008	
5.32723E-03	14.777942	
5.32737E-03	14.4145251	
5.32746E-03	14.1942188	
5.32823E-03	11.9644535	
5.32837E-03	11.5804265	
5.32843E-03	11.4150307	
5.32863E-03	10.8933067	
5.32874E-03	10.5952426	
5.32876E-03	10.5551619	
5.32889E-03	10.241503	
5.32903E-03	9.93855399	
5.32906E-03	9.86908884	
5.32916E-03	9.66165206	
5.32929E-03	9.40089608	
5.32939E-03	9.21002703	
5.32944E-03	9.12963461	
5.32951E-03	9.01469787	
5.32962E-03	8.83501395	
5.32971E-03	8.7056651	
5.32979E-03	8.58084913	
5.32982E-03	8.5451769	
5.32988E-03	8.46949259	
5.32996E-03	8.36622917	
5.33005E-03	8.26710812	
5.33013E-03	8.17197542	
5.33019E-03	8.10434919	
5.33022E-03	8.08349548	
5.33031E-03	8.00120785	
5.33040E-03	7.92028424	
5.33050E-03	7.84341333	
5.33057E-03	7.78494874	
5.33059E-03	7.77225544	
5.33069E-03	7.71233657	
5.33078E-03	7.65574647	
5.33088E-03	7.6022402	
5.33095E-03	7.56208817	
5.33100E-03	7.54012943	
5.33107E-03	7.51442638	
5.33113E-03	7.48980944	
5.33119E-03	7.46621113	
5.33128E-03	7.43478271	
5.33136E-03	7.40923588	
