E(MeV)	Sr-88
1.15928E-01	8.58167E+00
1.15930E-01	8.54987E+00
1.15931E-01	8.53303E+00
1.15932E-01	8.50921E+00
1.15933E-01	8.49965E+00
1.15934E-01	8.48000E+00
1.15935E-01	8.46818E+00
1.15936E-01	8.45741E+00
1.15937E-01	8.44814E+00
1.15938E-01	8.44126E+00
1.15939E-01	8.43485E+00
1.15940E-01	8.43141E+00
1.15941E-01	8.42884E+00
1.15942E-01	8.42601E+00
1.15943E-01	8.42445E+00
1.15944E-01	8.42326E+00
1.15945E-01	8.42239E+00
1.15946E-01	8.42160E+00
1.15947E-01	8.42121E+00
1.15948E-01	8.42092E+00
1.15949E-01	8.42080E+00
1.15950E-01	8.42071E+00
1.15951E-01	8.42069E+00
1.15952E-01	8.42072E+00
1.15953E-01	8.42077E+00
1.15954E-01	8.42085E+00
1.15955E-01	8.42092E+00
1.15956E-01	8.42106E+00
1.15957E-01	8.42113E+00
1.15958E-01	8.42124E+00
1.15959E-01	8.42137E+00
1.15960E-01	8.42152E+00
1.15961E-01	8.42166E+00
1.15963E-01	8.42186E+00
1.15965E-01	8.42206E+00
1.15967E-01	8.42236E+00
1.15970E-01	8.42266E+00
1.15971E-01	8.42287E+00
1.15975E-01	8.42328E+00
1.15978E-01	8.42369E+00
1.15981E-01	8.42410E+00
1.15987E-01	8.42476E+00
1.15992E-01	8.42548E+00
1.15998E-01	8.42621E+00
1.16004E-01	8.42694E+00
1.16012E-01	8.42791E+00
1.16023E-01	8.42936E+00
1.16031E-01	8.43034E+00
1.16046E-01	8.43229E+00
1.16065E-01	8.43462E+00
1.16096E-01	8.43853E+00
1.16153E-01	8.44581E+00
1.16243E-01	8.45714E+00
1.16425E-01	8.48020E+00
1.16576E-01	8.49922E+00
1.16707E-01	8.51588E+00
1.16870E-01	8.53648E+00
1.16901E-01	8.54042E+00
1.16963E-01	8.55254E+00
1.17010E-01	8.56163E+00
1.17039E-01	8.56724E+00
1.17059E-01	8.57110E+00
1.17072E-01	8.57368E+00
1.17082E-01	8.57567E+00
1.17089E-01	8.57707E+00
1.17095E-01	8.57812E+00
1.17100E-01	8.57917E+00
1.17103E-01	8.57988E+00
1.17106E-01	8.58041E+00
1.17109E-01	8.58093E+00
1.17110E-01	8.58127E+00
1.17112E-01	8.58162E+00
1.17113E-01	8.58188E+00
1.17114E-01	8.58206E+00
1.17115E-01	8.58224E+00
1.17116E-01	8.58242E+00
1.17117E-01	8.58256E+00
1.17118E-01	8.58285E+00
1.17119E-01	8.58306E+00
1.17120E-01	8.58328E+00
1.17121E-01	8.58352E+00
1.17122E-01	8.58384E+00
1.17123E-01	8.58430E+00
1.17124E-01	8.58471E+00
1.17125E-01	8.58521E+00
1.17126E-01	8.58582E+00
1.17127E-01	8.58657E+00
1.17128E-01	8.58785E+00
1.17129E-01	8.58908E+00
1.17130E-01	8.59059E+00
1.17131E-01	8.59245E+00
1.17132E-01	8.59577E+00
1.17133E-01	8.59815E+00
1.17134E-01	8.60242E+00
1.17135E-01	8.60577E+00
1.17136E-01	8.61242E+00
1.17137E-01	8.62237E+00
1.17138E-01	8.62770E+00
1.17139E-01	8.64095E+00
1.17140E-01	8.64897E+00
1.17141E-01	8.65933E+00
1.17143E-01	8.68677E+00
1.17144E-01	8.69811E+00
1.17145E-01	8.70724E+00
1.17146E-01	8.71411E+00
1.17147E-01	8.71943E+00
1.17148E-01	8.72980E+00
1.17149E-01	8.73350E+00
1.17150E-01	8.73837E+00
1.17151E-01	8.74010E+00
1.17152E-01	8.74110E+00
1.17153E-01	8.74064E+00
1.17154E-01	8.73553E+00
1.17155E-01	8.72522E+00
1.17156E-01	8.71737E+00
1.17157E-01	8.70682E+00
1.17160E-01	8.68045E+00
1.17161E-01	8.67163E+00
1.17162E-01	8.66488E+00
1.17163E-01	8.65528E+00
1.17164E-01	8.64750E+00
1.17165E-01	8.64146E+00
1.17166E-01	8.63599E+00
1.17167E-01	8.62883E+00
1.17168E-01	8.62527E+00
1.17169E-01	8.62058E+00
1.17170E-01	8.61782E+00
1.17171E-01	8.61454E+00
1.17172E-01	8.61166E+00
1.17173E-01	8.60909E+00
1.17174E-01	8.60678E+00
1.17175E-01	8.60518E+00
1.17176E-01	8.60299E+00
1.17177E-01	8.60123E+00
1.17178E-01	8.60052E+00
1.17179E-01	8.60033E+00
1.17180E-01	8.60019E+00
1.17181E-01	8.60006E+00
1.17182E-01	8.60021E+00
1.17183E-01	8.60042E+00
1.17184E-01	8.60071E+00
1.17185E-01	8.60087E+00
1.17186E-01	8.60110E+00
1.17187E-01	8.60134E+00
1.17189E-01	8.60190E+00
1.17191E-01	8.60239E+00
1.17193E-01	8.60304E+00
1.17196E-01	8.60369E+00
1.17200E-01	8.60472E+00
1.17204E-01	8.60575E+00
1.17210E-01	8.60730E+00
1.17216E-01	8.60885E+00
1.17224E-01	8.61093E+00
1.17236E-01	8.61404E+00
1.17253E-01	8.61819E+00
1.17261E-01	8.62026E+00
1.17293E-01	8.62857E+00
1.17347E-01	8.64241E+00
1.17430E-01	8.66356E+00
1.17617E-01	8.71143E+00
1.17773E-01	8.77140E+00
1.17928E-01	8.83138E+00
1.18084E-01	8.89136E+00
1.18240E-01	8.97730E+00
1.18357E-01	9.04175E+00
1.18474E-01	9.10621E+00
1.18591E-01	9.19346E+00
1.18708E-01	9.28072E+00
1.18777E-01	9.33273E+00
1.18812E-01	9.36670E+00
1.18917E-01	9.46865E+00
1.19021E-01	9.57059E+00
1.19056E-01	9.60457E+00
1.19126E-01	9.69218E+00
1.19230E-01	9.82360E+00
1.19300E-01	9.91121E+00
1.19334E-01	9.96626E+00
1.19439E-01	1.01314E+01
1.19509E-01	1.02415E+01
1.19543E-01	1.03088E+01
1.19613E-01	1.04435E+01
1.19683E-01	1.05782E+01
1.19752E-01	1.07426E+01
1.19822E-01	1.09070E+01
1.19864E-01	1.10055E+01
1.19905E-01	1.11255E+01
1.19981E-01	1.13424E+01
1.20023E-01	1.14651E+01
1.20045E-01	1.15382E+01
1.20056E-01	1.15788E+01
1.20061E-01	1.15950E+01
1.20064E-01	1.16052E+01
1.20066E-01	1.16113E+01
1.20067E-01	1.16154E+01
1.20068E-01	1.16195E+01
1.20069E-01	1.16226E+01
1.20070E-01	1.16257E+01
1.20071E-01	1.16278E+01
1.20072E-01	1.16325E+01
1.20073E-01	1.16366E+01
1.20074E-01	1.16387E+01
1.20075E-01	1.16429E+01
1.20076E-01	1.16458E+01
1.20077E-01	1.16503E+01
1.20078E-01	1.16550E+01
1.20079E-01	1.16582E+01
1.20080E-01	1.16633E+01
1.20081E-01	1.16688E+01
1.20082E-01	1.16727E+01
1.20083E-01	1.16790E+01
1.20084E-01	1.16838E+01
1.20085E-01	1.16918E+01
1.20086E-01	1.16974E+01
1.20087E-01	1.17050E+01
1.20088E-01	1.17147E+01
1.20089E-01	1.17198E+01
1.20090E-01	1.17359E+01
1.20093E-01	1.17562E+01
1.20094E-01	1.17683E+01
1.20095E-01	1.17752E+01
1.20096E-01	1.17806E+01
1.20097E-01	1.17900E+01
1.20098E-01	1.17933E+01
1.20099E-01	1.18014E+01
1.20100E-01	1.18046E+01
1.20101E-01	1.18076E+01
1.20102E-01	1.18104E+01
1.20103E-01	1.18111E+01
1.20104E-01	1.18114E+01
1.20105E-01	1.18109E+01
1.20106E-01	1.18099E+01
1.20107E-01	1.18080E+01
1.20110E-01	1.18030E+01
1.20111E-01	1.18016E+01
1.20112E-01	1.18004E+01
1.20113E-01	1.17991E+01
1.20114E-01	1.17986E+01
1.20115E-01	1.17987E+01
1.20116E-01	1.17991E+01
1.20117E-01	1.18004E+01
1.20118E-01	1.18016E+01
1.20119E-01	1.18031E+01
1.20120E-01	1.18057E+01
1.20121E-01	1.18077E+01
1.20122E-01	1.18111E+01
1.20123E-01	1.18135E+01
1.20124E-01	1.18173E+01
1.20125E-01	1.18200E+01
1.20126E-01	1.18227E+01
1.20127E-01	1.18269E+01
1.20128E-01	1.18313E+01
1.20129E-01	1.18334E+01
1.20130E-01	1.18378E+01
1.20131E-01	1.18408E+01
1.20133E-01	1.18482E+01
1.20134E-01	1.18542E+01
1.20136E-01	1.18602E+01
1.20139E-01	1.18722E+01
1.20146E-01	1.18984E+01
1.20147E-01	1.19020E+01
1.20158E-01	1.19412E+01
1.20174E-01	1.19981E+01
1.20205E-01	1.21120E+01
1.20267E-01	1.23809E+01
1.20329E-01	1.26499E+01
1.20392E-01	1.29608E+01
1.20423E-01	1.31163E+01
1.20454E-01	1.32930E+01
1.20516E-01	1.36466E+01
1.20578E-01	1.40500E+01
1.20609E-01	1.42517E+01
1.20641E-01	1.44827E+01
1.20703E-01	1.49446E+01
1.20765E-01	1.54753E+01
1.20796E-01	1.57407E+01
1.20827E-01	1.60467E+01
1.20889E-01	1.66587E+01
1.20952E-01	1.73490E+01
1.21014E-01	1.81105E+01
1.21076E-01	1.89514E+01
1.21138E-01	1.98807E+01
1.21201E-01	2.09081E+01
1.21263E-01	2.20439E+01
1.21325E-01	2.32989E+01
1.21387E-01	2.46835E+01
1.21450E-01	2.62076E+01
1.21512E-01	2.78793E+01
1.21574E-01	2.97034E+01
1.21636E-01	3.16794E+01
1.21699E-01	3.37994E+01
1.21792E-01	3.72046E+01
1.21948E-01	4.30834E+01
1.21979E-01	4.42592E+01
1.22010E-01	4.53329E+01
1.22041E-01	4.64066E+01
1.22072E-01	4.73456E+01
1.22103E-01	4.82846E+01
1.22119E-01	4.86735E+01
1.22150E-01	4.94514E+01
1.22166E-01	4.97560E+01
1.22197E-01	5.03651E+01
1.22212E-01	5.05743E+01
1.22243E-01	5.09926E+01
1.22259E-01	5.10926E+01
1.22284E-01	5.12525E+01
1.22296E-01	5.13325E+01
1.22313E-01	5.13532E+01
1.22321E-01	5.13233E+01
1.22366E-01	5.11514E+01
1.22368E-01	5.11303E+01
1.22414E-01	5.06225E+01
1.22461E-01	4.98303E+01
1.22492E-01	4.91399E+01
1.22508E-01	4.87946E+01
1.22555E-01	4.75281E+01
1.22570E-01	4.71059E+01
1.22617E-01	4.56465E+01
1.22632E-01	4.51600E+01
1.22757E-01	4.08820E+01
1.22850E-01	3.76614E+01
1.22881E-01	3.65879E+01
1.22912E-01	3.55864E+01
1.22975E-01	3.35836E+01
1.23037E-01	3.17284E+01
1.23099E-01	3.00024E+01
1.23161E-01	2.84073E+01
1.23224E-01	2.69401E+01
1.23286E-01	2.55950E+01
1.23348E-01	2.43643E+01
1.23410E-01	2.32398E+01
1.23473E-01	2.22128E+01
1.23535E-01	2.12953E+01
1.23566E-01	2.08365E+01
1.23597E-01	2.04356E+01
1.23659E-01	1.96337E+01
1.23722E-01	1.89313E+01
1.23753E-01	1.85802E+01
1.23784E-01	1.82717E+01
1.23846E-01	1.76548E+01
1.23908E-01	1.71112E+01
1.23939E-01	1.68394E+01
1.23971E-01	1.65991E+01
1.24033E-01	1.61185E+01
1.24095E-01	1.56921E+01
1.24126E-01	1.54789E+01
1.24157E-01	1.52925E+01
1.24220E-01	1.49198E+01
1.24251E-01	1.47335E+01
1.24282E-01	1.45728E+01
1.24344E-01	1.42516E+01
1.24375E-01	1.40910E+01
1.24437E-01	1.38124E+01
1.24500E-01	1.35338E+01
1.24531E-01	1.34143E+01
1.24624E-01	1.30556E+01
1.24655E-01	1.29361E+01
1.24718E-01	1.27328E+01
1.24811E-01	1.24279E+01
1.24904E-01	1.21703E+01
1.24998E-01	1.19127E+01
1.25091E-01	1.16962E+01
1.25184E-01	1.14798E+01
1.25278E-01	1.12984E+01
1.25371E-01	1.11170E+01
1.25402E-01	1.10565E+01
1.25464E-01	1.09566E+01
1.25558E-01	1.08066E+01
1.25651E-01	1.06566E+01
1.25745E-01	1.05264E+01
1.25791E-01	1.04612E+01
1.25830E-01	1.04070E+01
1.25854E-01	1.03744E+01
1.25869E-01	1.03529E+01
1.25881E-01	1.03367E+01
1.25888E-01	1.03260E+01
1.25894E-01	1.03179E+01
1.25900E-01	1.03098E+01
1.25904E-01	1.03045E+01
1.25907E-01	1.03004E+01
1.25909E-01	1.02978E+01
1.25910E-01	1.02951E+01
1.25912E-01	1.02931E+01
1.25913E-01	1.02918E+01
1.25914E-01	1.02904E+01
1.25915E-01	1.02891E+01
1.25916E-01	1.02881E+01
1.25917E-01	1.02863E+01
1.25918E-01	1.02852E+01
1.25919E-01	1.02832E+01
1.25920E-01	1.02813E+01
1.25921E-01	1.02793E+01
1.25922E-01	1.02774E+01
1.25923E-01	1.02756E+01
1.25924E-01	1.02739E+01
1.25925E-01	1.02723E+01
1.25926E-01	1.02711E+01
1.25927E-01	1.02701E+01
1.25928E-01	1.02695E+01
1.25929E-01	1.02693E+01
1.25930E-01	1.02695E+01
1.25931E-01	1.02704E+01
1.25932E-01	1.02723E+01
1.25933E-01	1.02740E+01
1.25934E-01	1.02776E+01
1.25935E-01	1.02825E+01
1.25936E-01	1.02885E+01
1.25937E-01	1.02923E+01
1.25938E-01	1.03089E+01
1.25939E-01	1.03325E+01
1.25941E-01	1.03520E+01
1.25943E-01	1.03850E+01
1.25944E-01	1.04024E+01
1.25945E-01	1.04172E+01
1.25946E-01	1.04278E+01
1.25947E-01	1.04455E+01
1.25948E-01	1.04554E+01
1.25949E-01	1.04634E+01
1.25950E-01	1.04750E+01
1.25951E-01	1.04792E+01
1.25952E-01	1.04841E+01
1.25953E-01	1.04851E+01
1.25954E-01	1.04849E+01
1.25955E-01	1.04838E+01
1.25956E-01	1.04788E+01
1.25957E-01	1.04681E+01
1.25958E-01	1.04493E+01
1.25960E-01	1.04179E+01
1.25961E-01	1.04043E+01
1.25962E-01	1.03941E+01
1.25963E-01	1.03750E+01
1.25964E-01	1.03690E+01
1.25965E-01	1.03522E+01
1.25966E-01	1.03421E+01
1.25967E-01	1.03329E+01
1.25968E-01	1.03265E+01
1.25969E-01	1.03176E+01
1.25970E-01	1.03097E+01
1.25971E-01	1.03025E+01
1.25972E-01	1.02959E+01
1.25973E-01	1.02908E+01
1.25974E-01	1.02853E+01
1.25975E-01	1.02814E+01
1.25976E-01	1.02764E+01
1.25977E-01	1.02716E+01
1.25978E-01	1.02665E+01
1.25979E-01	1.02631E+01
1.25980E-01	1.02613E+01
1.25981E-01	1.02596E+01
1.25982E-01	1.02585E+01
1.25983E-01	1.02570E+01
1.25984E-01	1.02556E+01
1.25985E-01	1.02545E+01
1.25986E-01	1.02524E+01
1.25987E-01	1.02510E+01
1.25988E-01	1.02496E+01
1.25990E-01	1.02477E+01
1.25991E-01	1.02452E+01
1.25994E-01	1.02415E+01
1.25998E-01	1.02366E+01
1.26002E-01	1.02317E+01
1.26007E-01	1.02243E+01
1.26014E-01	1.02146E+01
1.26022E-01	1.02048E+01
1.26033E-01	1.01901E+01
1.26048E-01	1.01705E+01
1.26074E-01	1.01353E+01
1.26077E-01	1.01314E+01
1.26101E-01	1.01061E+01
1.26143E-01	1.00607E+01
1.26192E-01	1.00080E+01
1.26233E-01	9.96438E+00
1.26265E-01	9.93002E+00
1.26281E-01	9.91284E+00
1.26296E-01	9.89652E+00
1.26311E-01	9.88021E+00
1.26323E-01	9.86798E+00
1.26331E-01	9.85983E+00
1.26336E-01	9.85372E+00
1.26342E-01	9.84761E+00
1.26346E-01	9.84280E+00
1.26349E-01	9.83959E+00
1.26352E-01	9.83638E+00
1.26355E-01	9.83319E+00
1.26358E-01	9.83079E+00
1.26359E-01	9.82920E+00
1.26361E-01	9.82761E+00
1.26362E-01	9.82642E+00
1.26363E-01	9.82524E+00
1.26364E-01	9.82446E+00
1.26365E-01	9.82291E+00
1.26366E-01	9.82234E+00
1.26367E-01	9.82015E+00
1.26368E-01	9.81818E+00
1.26369E-01	9.81662E+00
1.26370E-01	9.81434E+00
1.26371E-01	9.81215E+00
1.26372E-01	9.81059E+00
1.26373E-01	9.80912E+00
1.26374E-01	9.80734E+00
1.26375E-01	9.80585E+00
1.26376E-01	9.80497E+00
1.26377E-01	9.80420E+00
1.26378E-01	9.80400E+00
1.26379E-01	9.80436E+00
1.26380E-01	9.80531E+00
1.26381E-01	9.80738E+00
1.26382E-01	9.81064E+00
1.26383E-01	9.81355E+00
1.26384E-01	9.81912E+00
1.26385E-01	9.82869E+00
1.26386E-01	9.84097E+00
1.26387E-01	9.86510E+00
1.26388E-01	9.87566E+00
1.26389E-01	9.88826E+00
1.26390E-01	9.90470E+00
1.26391E-01	9.92948E+00
1.26393E-01	9.98112E+00
1.26394E-01	1.00020E+01
1.26395E-01	1.00266E+01
1.26396E-01	1.00455E+01
1.26397E-01	1.00747E+01
1.26398E-01	1.00889E+01
1.26399E-01	1.01005E+01
1.26400E-01	1.01175E+01
1.26401E-01	1.01247E+01
1.26402E-01	1.01336E+01
1.26403E-01	1.01367E+01
1.26404E-01	1.01367E+01
1.26405E-01	1.01241E+01
1.26406E-01	1.01198E+01
1.26407E-01	1.00889E+01
1.26410E-01	1.00323E+01
1.26411E-01	1.00159E+01
1.26412E-01	1.00001E+01
1.26413E-01	9.98805E+00
1.26414E-01	9.96787E+00
1.26415E-01	9.95236E+00
1.26416E-01	9.93796E+00
1.26417E-01	9.92259E+00
1.26418E-01	9.91314E+00
1.26419E-01	9.90007E+00
1.26420E-01	9.88820E+00
1.26421E-01	9.87738E+00
1.26422E-01	9.87068E+00
1.26423E-01	9.86006E+00
1.26424E-01	9.85263E+00
1.26425E-01	9.84837E+00
1.26426E-01	9.84563E+00
1.26427E-01	9.84233E+00
1.26428E-01	9.84007E+00
1.26429E-01	9.83793E+00
1.26430E-01	9.83590E+00
1.26431E-01	9.83331E+00
1.26432E-01	9.83130E+00
1.26433E-01	9.82870E+00
1.26434E-01	9.82760E+00
1.26435E-01	9.82543E+00
1.26436E-01	9.82256E+00
1.26437E-01	9.82114E+00
1.26438E-01	9.81900E+00
1.26439E-01	9.81758E+00
1.26440E-01	9.81475E+00
1.26442E-01	9.81193E+00
1.26444E-01	9.80769E+00
1.26446E-01	9.80346E+00
1.26449E-01	9.79783E+00
1.26452E-01	9.79271E+00
1.26455E-01	9.78997E+00
1.26459E-01	9.78678E+00
1.26465E-01	9.78199E+00
1.26470E-01	9.77721E+00
1.26478E-01	9.77084E+00
1.26489E-01	9.76129E+00
1.26501E-01	9.75175E+00
1.26516E-01	9.73902E+00
1.26538E-01	9.72084E+00
1.26559E-01	9.70267E+00
1.26603E-01	9.66633E+00
1.26681E-01	9.60092E+00
1.26707E-01	9.57912E+00
1.26775E-01	9.53559E+00
1.26896E-01	9.45730E+00
1.27017E-01	9.37902E+00
1.27144E-01	9.29683E+00
1.27284E-01	9.22525E+00
1.27423E-01	9.15367E+00
1.27513E-01	9.10771E+00
1.27599E-01	9.06349E+00
1.27658E-01	9.03300E+00
1.27691E-01	9.01624E+00
1.27707E-01	9.00786E+00
1.27735E-01	8.99355E+00
1.27753E-01	8.98400E+00
1.27772E-01	8.97446E+00
1.27787E-01	8.96688E+00
1.27798E-01	8.96127E+00
1.27806E-01	8.95706E+00
1.27814E-01	8.95286E+00
1.27820E-01	8.95006E+00
1.27825E-01	8.94726E+00
1.27830E-01	8.94479E+00
1.27835E-01	8.94232E+00
1.27838E-01	8.94068E+00
1.27841E-01	8.93904E+00
1.27844E-01	8.93740E+00
1.27847E-01	8.93617E+00
1.27849E-01	8.93495E+00
1.27851E-01	8.93414E+00
1.27853E-01	8.93105E+00
1.27855E-01	8.92797E+00
1.27857E-01	8.92566E+00
1.27858E-01	8.92335E+00
1.27859E-01	8.92181E+00
1.27860E-01	8.92028E+00
1.27861E-01	8.91876E+00
1.27862E-01	8.91761E+00
1.27863E-01	8.91648E+00
1.27864E-01	8.91459E+00
1.27865E-01	8.91310E+00
1.27866E-01	8.91163E+00
1.27867E-01	8.91055E+00
1.27868E-01	8.90950E+00
1.27869E-01	8.90801E+00
1.27870E-01	8.90661E+00
1.27871E-01	8.90560E+00
1.27872E-01	8.90458E+00
1.27873E-01	8.90375E+00
1.27874E-01	8.90315E+00
1.27875E-01	8.90287E+00
1.27876E-01	8.90302E+00
1.27877E-01	8.90353E+00
1.27878E-01	8.90487E+00
1.27879E-01	8.90714E+00
1.27880E-01	8.91053E+00
1.27881E-01	8.91352E+00
1.27882E-01	8.92176E+00
1.27883E-01	8.93583E+00
1.27884E-01	8.94648E+00
1.27885E-01	8.96661E+00
1.27886E-01	8.98303E+00
1.27887E-01	9.00414E+00
1.27888E-01	9.01886E+00
1.27889E-01	9.07144E+00
1.27890E-01	9.11103E+00
1.27893E-01	9.18668E+00
1.27894E-01	9.21502E+00
1.27895E-01	9.25652E+00
1.27896E-01	9.28232E+00
1.27897E-01	9.32688E+00
1.27898E-01	9.34916E+00
1.27899E-01	9.36757E+00
1.27900E-01	9.39512E+00
1.27901E-01	9.40717E+00
1.27902E-01	9.41281E+00
1.27903E-01	9.41076E+00
1.27904E-01	9.40689E+00
1.27905E-01	9.39633E+00
1.27906E-01	9.36713E+00
1.27907E-01	9.33922E+00
1.27910E-01	9.26303E+00
1.27911E-01	9.23406E+00
1.27912E-01	9.21069E+00
1.27913E-01	9.17653E+00
1.27914E-01	9.15967E+00
1.27915E-01	9.13824E+00
1.27916E-01	9.11806E+00
1.27917E-01	9.09178E+00
1.27918E-01	9.07562E+00
1.27919E-01	9.05322E+00
1.27920E-01	9.03941E+00
1.27921E-01	9.02569E+00
1.27922E-01	9.01817E+00
1.27923E-01	9.01134E+00
1.27924E-01	9.00312E+00
1.27925E-01	8.99750E+00
1.27926E-01	8.99059E+00
1.27927E-01	8.98594E+00
1.27928E-01	8.98019E+00
1.27929E-01	8.97605E+00
1.27930E-01	8.97071E+00
1.27931E-01	8.96650E+00
1.27932E-01	8.96543E+00
1.27933E-01	8.96414E+00
1.27934E-01	8.96332E+00
1.27935E-01	8.96253E+00
1.27936E-01	8.96154E+00
1.27937E-01	8.96037E+00
1.27938E-01	8.95967E+00
1.27939E-01	8.95806E+00
1.27940E-01	8.95715E+00
1.27941E-01	8.95624E+00
1.27943E-01	8.95488E+00
1.27944E-01	8.95353E+00
1.27946E-01	8.95217E+00
1.27948E-01	8.95037E+00
1.27950E-01	8.94858E+00
1.27952E-01	8.94665E+00
1.27955E-01	8.94458E+00
1.27958E-01	8.94148E+00
1.27962E-01	8.93839E+00
1.27965E-01	8.93530E+00
1.27970E-01	8.93119E+00
1.27974E-01	8.92707E+00
1.27979E-01	8.92296E+00
1.27986E-01	8.91680E+00
1.27988E-01	8.91475E+00
1.27993E-01	8.91323E+00
1.28001E-01	8.91020E+00
1.28013E-01	8.90566E+00
1.28021E-01	8.90264E+00
1.28037E-01	8.89659E+00
1.28053E-01	8.89054E+00
1.28073E-01	8.88310E+00
1.28093E-01	8.87567E+00
1.28133E-01	8.86079E+00
1.28178E-01	8.84406E+00
1.28253E-01	8.81618E+00
1.28330E-01	8.78732E+00
1.28473E-01	8.73427E+00
1.28615E-01	8.69465E+00
1.28829E-01	8.63521E+00
1.29043E-01	8.57578E+00
1.29256E-01	8.51635E+00
1.29328E-01	8.49654E+00
1.29470E-01	8.46683E+00
1.29684E-01	8.42227E+00
1.29897E-01	8.37771E+00
1.30040E-01	8.34800E+00
1.30325E-01	8.28859E+00
1.30467E-01	8.25888E+00
1.30609E-01	8.23606E+00
1.30845E-01	8.19830E+00
1.31081E-01	8.16055E+00
1.31316E-01	8.12280E+00
1.31552E-01	8.08505E+00
1.31787E-01	8.04730E+00
1.32023E-01	8.00955E+00
1.32141E-01	7.99068E+00
1.32317E-01	7.96262E+00
1.32435E-01	7.94391E+00
1.32530E-01	7.92890E+00
1.32565E-01	7.92325E+00
1.32619E-01	7.91477E+00
1.32652E-01	7.90940E+00
1.32676E-01	7.90558E+00
1.32692E-01	7.90304E+00
1.32708E-01	7.90057E+00
1.32723E-01	7.89817E+00
1.32735E-01	7.89637E+00
1.32742E-01	7.89517E+00
1.32750E-01	7.89397E+00
1.32757E-01	7.89277E+00
1.32763E-01	7.89188E+00
1.32768E-01	7.89101E+00
1.32774E-01	7.89013E+00
1.32778E-01	7.88955E+00
1.32781E-01	7.88897E+00
1.32785E-01	7.88838E+00
1.32789E-01	7.88780E+00
1.32792E-01	7.88734E+00
1.32794E-01	7.88700E+00
1.32796E-01	7.88666E+00
1.32798E-01	7.88633E+00
1.32800E-01	7.88599E+00
1.32802E-01	7.88574E+00
1.32804E-01	7.88549E+00
1.32805E-01	7.88524E+00
1.32807E-01	7.88499E+00
1.32808E-01	7.88483E+00
1.32809E-01	7.88466E+00
1.32810E-01	7.88455E+00
1.32811E-01	7.88444E+00
1.32812E-01	7.88425E+00
1.32813E-01	7.88417E+00
1.32814E-01	7.88402E+00
1.32815E-01	7.88390E+00
1.32816E-01	7.88378E+00
1.32817E-01	7.88367E+00
1.32818E-01	7.88363E+00
1.32819E-01	7.88359E+00
1.32820E-01	7.88360E+00
1.32821E-01	7.88344E+00
1.32822E-01	7.88326E+00
1.32823E-01	7.88317E+00
1.32824E-01	7.88325E+00
1.32825E-01	7.88354E+00
1.32826E-01	7.88409E+00
1.32827E-01	7.88497E+00
1.32828E-01	7.88616E+00
1.32829E-01	7.88790E+00
1.32830E-01	7.89020E+00
1.32831E-01	7.89316E+00
1.32832E-01	7.89686E+00
1.32833E-01	7.90059E+00
1.32834E-01	7.91007E+00
1.32835E-01	7.91850E+00
1.32836E-01	7.93255E+00
1.32837E-01	7.94770E+00
1.32838E-01	7.95666E+00
1.32839E-01	7.96838E+00
1.32840E-01	7.98180E+00
1.32842E-01	8.01949E+00
1.32844E-01	8.03529E+00
1.32845E-01	8.04917E+00
1.32846E-01	8.07049E+00
1.32847E-01	8.07816E+00
1.32848E-01	8.08617E+00
1.32849E-01	8.09213E+00
1.32850E-01	8.09989E+00
1.32851E-01	8.10236E+00
1.32852E-01	8.10367E+00
1.32853E-01	8.10276E+00
1.32854E-01	8.10097E+00
1.32855E-01	8.09757E+00
1.32856E-01	8.07947E+00
1.32857E-01	8.06387E+00
1.32860E-01	8.02596E+00
1.32861E-01	8.01367E+00
1.32862E-01	8.00191E+00
1.32863E-01	7.99466E+00
1.32864E-01	7.98108E+00
1.32865E-01	7.97479E+00
1.32866E-01	7.96454E+00
1.32867E-01	7.95562E+00
1.32868E-01	7.94676E+00
1.32869E-01	7.93903E+00
1.32870E-01	7.93481E+00
1.32871E-01	7.92907E+00
1.32872E-01	7.92492E+00
1.32873E-01	7.92002E+00
1.32874E-01	7.91674E+00
1.32875E-01	7.91281E+00
1.32876E-01	7.91013E+00
1.32877E-01	7.90763E+00
1.32878E-01	7.90451E+00
1.32879E-01	7.90231E+00
1.32880E-01	7.90129E+00
1.32881E-01	7.90095E+00
1.32882E-01	7.90057E+00
1.32883E-01	7.90033E+00
1.32884E-01	7.90010E+00
1.32885E-01	7.89980E+00
1.32886E-01	7.89961E+00
1.32887E-01	7.89942E+00
1.32888E-01	7.89923E+00
1.32889E-01	7.89895E+00
1.32890E-01	7.89882E+00
1.32891E-01	7.89864E+00
1.32892E-01	7.89847E+00
1.32893E-01	7.89829E+00
1.32894E-01	7.89803E+00
1.32896E-01	7.89777E+00
1.32897E-01	7.89760E+00
1.32899E-01	7.89726E+00
1.32900E-01	7.89692E+00
1.32903E-01	7.89648E+00
1.32905E-01	7.89604E+00
1.32908E-01	7.89561E+00
1.32911E-01	7.89517E+00
1.32914E-01	7.89459E+00
1.32917E-01	7.89401E+00
1.32921E-01	7.89343E+00
1.32926E-01	7.89256E+00
1.32931E-01	7.89156E+00
1.32938E-01	7.89050E+00
1.32944E-01	7.88943E+00
1.32952E-01	7.88802E+00
1.32960E-01	7.88660E+00
1.32969E-01	7.88518E+00
1.32981E-01	7.88306E+00
1.32993E-01	7.88094E+00
1.33014E-01	7.87740E+00
1.33035E-01	7.87387E+00
1.33066E-01	7.86857E+00
