E(MeV)	mcnp/Cu-65:1
0.01838845	20.39535482
0.01839657	20.03800766
0.01842092	19.07192336
0.0185021	16.46612807
0.01853457	15.61981374
0.01863199	13.5620637
0.01869693	12.48467941
0.01876187	11.57537387
0.01882681	10.78805316
0.01885928	10.41425738
0.0188674	10.31354398
0.01887552	10.19399224
0.01887755	10.15632754
0.01887958	10.11306558
0.01888059	10.08987091
0.01888161	10.06679129
0.01888262	10.04689208
0.01888364	10.03414488
0.01888567	10.05593465
0.0188877	10.18153461
0.01888922	10.34766546
0.01889074	10.5399183
0.01889176	10.65506045
0.01889224	10.69928494
0.01889299	10.75108847
0.01889426	10.78361146
0.01889629	10.70255748
0.01889832	10.53489349
0.01890035	10.37328786
0.01890136	10.3096778
0.01890237	10.25807313
0.01890338	10.2167377
0.0189044	10.18308472
0.01890643	10.13197988
0.01890846	10.09271594
0.01891657	9.976899891
0.01894092	9.720114091
0.01902207	9.024312635
0.01915191	8.079439921
0.01928175	7.230127502
0.01933044	6.90893379
0.0193629	6.671187532
0.01937913	6.522848834
0.01938318	6.477397142
0.0193913	6.360801109
0.01939536	6.278226054
0.01939738	6.22872533
0.01939941	6.185923601
0.01940042	6.181221244
0.01940144	6.205103457
0.01940245	6.279145919
0.01940347	6.434819849
0.01940448	6.703012129
0.0194055	7.120087109
0.01940651	7.693631572
0.01940753	8.422905541
0.01940905	9.672265191
0.01941006	10.47684593
0.01941057	10.83350461
0.01941133	11.26561557
0.019412	11.52256698
0.01941255	11.63451332
0.01941339	11.6262073
0.01941382	11.54085512
0.01941467	11.22989774
0.01941637	10.22038405
0.01941694	9.830228291
0.01941807	9.074598105
0.01941921	8.408624177
0.01942034	7.886833095
0.01942148	7.501847747
0.01942261	7.23778874
0.01942375	7.058719217
0.01942488	6.939299148
0.01942602	6.855640882
0.01942829	6.747374954
0.01943056	6.675646174
0.01943509	6.576081819
0.01943963	6.503268351
0.01945778	6.307100124
0.01950317	5.959813
0.01955764	5.579155823
0.01963025	5.058351854
0.01968471	4.646330717
0.01975732	4.087805487
0.01979363	3.841985414
0.01981179	3.747802205
0.01983902	3.678904943
0.01985717	3.722201718
0.01986625	3.786346241
0.01987532	3.88967046
0.0198844	4.043866225
0.01989347	4.26374907
0.01990255	4.570049419
0.01991163	4.989836341
0.01992071	5.560051846
0.01992978	6.321488732
0.01993432	6.795532681
0.01993886	7.351974809
0.0199434	8.000864607
0.01994794	8.756528504
0.01995248	9.637137459
0.01995702	10.66425221
0.01996155	11.86045417
0.01996609	13.26074722
0.01997063	14.89731763
0.01997517	16.81006927
0.01997971	19.04418002
0.01998425	21.64974026
0.01998879	24.68234745
0.01999333	28.20027372
0.01999916	33.48903888
0.02000499	39.68933975
0.02001082	46.81032625
0.02002249	62.713401
0.02002833	70.51368679
0.02003416	77.31887526
0.02004	82.39791081
0.02004583	85.23537196
0.02005166	85.71596766
0.02005749	84.08194167
0.02006333	80.78349977
0.020075	71.69347069
0.02008083	66.82141164
0.02008667	62.04369074
0.02009373	56.66220638
0.0201008	51.81309152
0.02010787	47.52799539
0.02011494	43.77498631
0.02012201	40.49970305
0.02012908	37.64204536
0.02014322	32.95426765
0.02015736	29.32326192
0.0201715	26.46110996
0.02017857	25.24994596
0.02018564	24.15105676
0.02018917	23.63984477
0.02019094	23.40033374
0.02019271	23.18360144
0.02019447	23.0019543
0.02019801	22.73301167
0.02019966	22.60883587
0.02020022	22.5595907
0.02020122	22.45929604
0.02020324	22.20794214
0.02020425	22.06417172
0.02020627	21.76696131
0.02020829	21.48556907
0.0202103	21.23412619
0.02021232	21.00563299
0.02021636	20.59051399
0.02022443	19.8409279
0.02024864	17.99458448
0.02026479	17.00178093
0.02029707	15.4287586
0.0203455	13.74800081
0.02037778	12.9177552
0.02042621	11.95163337
0.0204585	11.43905044
0.02052307	10.62474293
0.02061992	9.74467431
0.0206845	9.28976979
0.02070064	9.171555323
0.02070265	9.153528626
0.02070467	9.134290884
0.02070568	9.125001134
0.02070669	9.117007413
0.02070871	9.11129273
0.02071073	9.134148155
0.02071477	9.296482544
0.02071603	9.35526036
0.02071679	9.383332433
0.02071721	9.39531745
0.02071806	9.410473817
0.02071949	9.406663408
0.02072063	9.380036288
0.02072405	9.245697314
0.02072634	9.169825163
0.02072748	9.142707444
0.02072862	9.121482503
0.02072976	9.10464704
0.02073091	9.09073398
0.02073319	9.068501484
0.02073548	9.049915825
0.02075375	8.934983662
0.02082685	8.577014808
0.02089995	8.270891725
0.0209365	8.122625557
0.02095477	8.042849072
0.02097305	7.947118488
0.02097761	7.917177133
0.02098675	7.837719566
0.02099132	7.778088833
0.0209936	7.738499262
0.02099589	7.690980875
0.02099703	7.667230233
0.02099817	7.649033225
0.02099931	7.64579067
0.02100046	7.673291357
0.0210016	7.75261604
0.02100274	7.908420379
0.02100388	8.161673995
0.02100617	8.971293317
0.02100788	9.706725024
0.02100902	10.13785746
0.02101	10.40649242
0.0210102	10.4462726
0.02101076	10.52758002
0.02101139	10.56437166
0.02101238	10.50791721
0.02101337	10.33066348
0.02101535	9.760953803
0.02101634	9.448832968
0.02101733	9.160901036
0.02101833	8.912305828
0.02101932	8.714131882
0.02102031	8.561376473
0.0210213	8.447073904
0.02102229	8.362690259
0.02102427	8.253004707
0.02102626	8.186500497
0.02103022	8.105982803
0.02103419	8.053307566
0.02104212	7.982489319
0.02105005	7.932443837
0.02106591	7.857121723
0.02110556	7.720005208
0.02120072	7.467692542
0.02151793	6.845609317
0.02170825	6.553354592
0.02180342	6.423821193
0.02188272	6.331003431
0.0219303	6.300363326
0.02194616	6.305308613
0.02196995	6.362565062
0.02198184	6.45371434
0.02199374	6.685282759
0.0219977	6.839421524
0.02200365	7.256191679
0.02200563	7.488980804
0.0220086	8.019226454
0.0220096	8.277096935
0.02201158	8.992622627
0.02201257	9.50414994
0.02201356	10.17015512
0.02201455	11.04729993
0.02201554	12.20900465
0.02201653	13.74484889
0.02201703	14.69443716
0.02201802	16.98280533
0.02201852	18.36820418
0.02201951	21.60880576
0.0220205	25.52637915
0.02202199	32.54960301
0.02202447	45.28939261
0.02202578	50.81633932
0.02202704	54.14657485
0.022028	54.98089404
0.02202863	54.6639253
0.02202894	54.25916598
0.02203021	51.02872203
0.02203141	46.10984941
0.02203273	39.51419645
0.02203361	34.9266764
0.02203494	28.35998247
0.02203627	22.74402009
0.02203671	21.14580799
0.0220376	18.31948937
0.02203848	16.03456938
0.02203936	14.2020051
0.02204024	12.75349611
0.02204113	11.60706743
0.02204201	10.7225953
0.0220429	10.02266371
0.02204378	9.477200142
0.02204467	9.037573994
0.02204555	8.686637802
0.02204643	8.398988028
0.0220482	7.956635787
0.02205174	7.396008191
0.02205704	6.941033199
0.02206588	6.577038402
0.02207648	6.372527486
0.02208709	6.26287419
0.0221083	6.14382706
0.02214365	6.042344329
0.02220021	5.937723206
0.02221435	5.912744614
0.02223556	5.865712553
0.02223909	5.853411444
0.02224086	5.845932855
0.02224263	5.837449138
0.02224439	5.828837243
0.02224616	5.823322693
0.02224793	5.828952587
0.0222497	5.858762891
0.02225147	5.925524827
0.02225324	6.029974403
0.02225501	6.150558245
0.02225678	6.247727284
0.02225722	6.263631019
0.02225788	6.279653192
0.0222592	6.282176933
0.02226119	6.222464787
0.02226252	6.158816876
0.02226517	6.035847411
0.0222665	5.990787211
0.02226783	5.95830239
0.02226915	5.93601542
0.02227048	5.920540379
0.02227181	5.909517701
0.02227314	5.901193732
0.02227579	5.888917273
0.02227845	5.879610492
0.02228906	5.853441125
0.02232091	5.801686784
0.02242708	5.665643407
0.0226394	5.407498201
0.02280926	5.18284922
0.02286234	5.092529047
0.0228942	5.008681102
0.02290481	4.961343407
0.02291012	4.926988879
0.02291543	4.878302423
0.02291808	4.844095635
0.02292074	4.798631379
0.02292206	4.771474015
0.02292339	4.742944546
0.02292472	4.718797002
0.02292605	4.711143366
0.02292737	4.74084646
0.0229287	4.838613249
0.02293003	5.038203885
0.02293136	5.363618058
0.02293334	6.063230919
0.022935	6.728013467
0.02293641	7.203748376
0.02293716	7.381881265
0.02293762	7.458273175
0.02293889	7.528613558
0.02293967	7.472253512
0.02294046	7.34907491
0.02294202	6.972123562
0.0229428	6.751469795
0.02294359	6.527620788
0.02294515	6.129358542
0.02294672	5.824489984
0.02294828	5.619113411
0.02294985	5.487512603
0.02295141	5.404774787
0.02295298	5.349576942
0.02295611	5.280166918
0.02295924	5.235384286
0.02296864	5.155933359
0.0229749	5.122533378
0.02298743	5.075329121
0.02303753	4.961267574
0.02308763	4.87001994
0.02310015	4.845305781
0.02311268	4.816095068
0.02311894	4.79661973
0.02312207	4.784414991
0.02312364	4.778546756
0.02312521	4.77540852
0.02312677	4.78036471
0.02312834	4.803498931
0.0231299	4.858591002
0.02313147	4.959818582
0.0231346	5.289588564
0.02313656	5.496719178
0.02313734	5.553836704
0.02313813	5.589424117
0.02313878	5.599995664
0.02313982	5.581441612
0.02314138	5.483695773
0.02314346	5.284152251
0.0231445	5.183207804
0.02314659	5.019610821
0.02314867	4.920870281
0.02314971	4.890928596
0.02315076	4.869697627
0.0231518	4.854843552
0.02315284	4.844041437
0.02315493	4.829209634
0.02315909	4.810560516
0.02316326	4.79677182
0.0231716	4.77522475
0.02320494	4.710786863
0.02330497	4.53997967
0.023405	4.361328409
0.02353837	4.10398262
0.02360506	3.981323055
0.02364673	3.911506457
0.02365507	3.880606737
0.02365715	3.867780026
0.02365924	3.855040065
0.02366132	3.854489017
0.02366341	3.895770565
0.02366549	4.022069425
0.02366862	4.409878195
0.02366966	4.564733956
0.0236707	4.707617723
0.02367168	4.815965155
0.02367218	4.857457406
0.02367269	4.888646971
0.02367357	4.914417094
0.02367579	4.832994462
0.02367756	4.672592936
0.02367934	4.499245449
0.02368111	4.360845869
0.02368289	4.269292221
0.02368466	4.217566243
0.02368644	4.191045978
0.02368998	4.174768429
0.02370063	4.215477166
0.02370772	4.280435026
0.02372191	4.510287645
0.02373255	4.817032252
0.0237361	4.959962999
0.0237432	5.334599831
0.02375029	5.878794806
0.02375384	6.244340701
0.02375739	6.695591698
0.02376093	7.256235743
0.02376448	7.963520246
0.02376803	8.862043334
0.02377158	10.01665338
0.02377335	10.71575335
0.02377512	11.51576828
0.02377689	12.43326163
0.02377867	13.49308169
0.02378044	14.70361836
0.02378222	16.10014792
0.02378399	17.68819626
0.02378577	19.50441553
0.02378779	21.84688205
0.02378982	24.50055449
0.02379185	27.42058989
0.02379388	30.5265275
0.02379794	36.69457881
0.02379997	39.33326869
0.023802	41.35986187
0.02380402	42.57010257
0.02380605	42.85714107
0.02380808	42.20366417
0.02381011	40.71340283
0.02381214	38.57592124
0.02381417	36.01941524
0.02381823	30.48350371
0.02382118	26.65464043
0.02382414	23.24897888
0.02382709	20.36222189
0.02383005	17.95542861
0.023833	15.98238524
0.02383596	14.35639572
0.02383891	13.02089673
0.02384187	11.90974368
0.02384482	10.98466727
0.02384778	10.20308511
0.02385073	9.541949486
0.02385664	8.487118595
0.0238596	8.062707702
0.02386551	7.3676158
0.02386846	7.081234636
0.02387733	6.394233165
0.02388324	6.040891225
0.02388915	5.74858169
0.02389506	5.503656759
0.02390688	5.117552746
0.02392462	4.710407463
0.02393644	4.512356481
0.02396009	4.223409396
0.02398373	4.035682981
0.02400738	3.925664388
0.02403102	3.893182609
0.02405466	3.957893012
0.02406648	4.039699064
0.0240783	4.165983952
0.02409012	4.349701764
0.02410195	4.609163401
0.02411377	4.969311424
0.02412559	5.466214111
0.02413741	6.142269787
0.02414332	6.568756652
0.02414924	7.077314318
0.02415515	7.676397557
0.02416106	8.383115074
0.02416697	9.217700991
0.02417288	10.20404309
0.02417879	11.3698997
0.0241847	12.74680369
0.02419061	14.36975016
0.02419653	16.27976531
0.02420321	18.81359612
0.02420989	21.77665552
0.02421657	25.18514304
0.02423663	36.71789866
0.02424331	40.16980903
0.02425	42.84562299
0.02425668	44.44752335
0.02426336	44.85793662
0.02427004	44.14430563
0.02427673	42.48432586
0.02429678	35.10850625
0.02430978	30.26191116
0.02431609	28.13547689
0.02432872	24.44376785
0.02433503	22.86990953
0.02434765	20.19363567
0.02436028	18.03994263
0.02436659	17.13148239
0.02437922	15.56240378
0.02439184	14.26319063
0.02440447	13.18135871
0.02441709	12.27166032
0.02442972	11.4970597
0.02444234	10.83168278
0.02446759	9.747716316
0.02449284	8.902512792
0.02450547	8.547345866
0.02453072	7.933207063
0.02455597	7.417525029
0.02460647	6.592108647
0.02468222	5.65950215
0.02473273	5.151536676
0.02480848	4.48911783
0.02488423	3.944010632
0.02490948	3.808884367
0.02493473	3.719951425
0.02494735	3.701715486
0.0249726	3.74457534
0.02498523	3.822465652
0.02499785	3.953891972
0.02501048	4.156334167
0.0250231	4.452865069
0.02503573	4.875797777
0.02504835	5.460340814
0.02505466	5.830531051
0.02506098	6.271621529
0.02506729	6.788992116
0.0250736	7.395022249
0.02507991	8.103759321
0.02508623	8.932505551
0.02509254	9.896393585
0.02509886	11.01784875
0.02510517	12.3147809
0.02511149	13.81847355
0.02512067	16.38725021
0.02512986	19.4395822
0.02513905	22.99100595
0.02515743	31.03354995
0.02516662	35.02534932
0.02517581	38.55271104
0.025185	41.23574464
0.02519418	42.83184739
0.02520337	43.28825547
0.02521256	42.72391726
0.02522175	41.34846383
0.02524932	35.07246628
0.02526534	31.14599097
0.02528241	27.11443691
0.02528924	25.42336156
0.02529436	23.97483296
0.02529949	22.06372951
0.02530119	21.23455914
0.0253029	20.28987891
0.02530461	19.30265122
0.02530546	18.84661296
0.02530717	18.16980433
0.02530803	18.03741713
0.02530888	18.10069157
0.02531016	18.63160352
0.02531102	19.30413305
0.02531187	20.20715552
0.02531294	21.62233181
0.02531431	23.69927111
0.02531569	25.78012276
0.02531732	27.77879693
0.02531878	28.87617523
0.02532023	29.26383658
0.02532169	29.06702692
0.02532266	28.71058365
0.0253246	27.73263603
0.02532557	27.20664351
0.02532751	26.22123768
0.02532848	25.78456083
0.02533236	24.40785581
0.02533624	23.42951717
0.02534206	22.32756958
0.02535177	20.95072122
0.02537118	18.95634376
0.02538671	17.73429661
0.02542553	15.47974282
0.02544106	14.78477138
0.02547211	13.63569738
0.02551869	12.33182897
0.02559633	10.82705381
0.02565844	9.957257259
0.02570502	9.408798973
0.02573608	9.065525441
0.02577489	8.618644495
0.02578266	8.516159528
0.0257943	8.33334692
0.02579624	8.295190804
0.02579819	8.253409577
0.02580013	8.210671627
0.02580207	8.176382967
0.02580401	8.174726319
0.02580595	8.246930203
0.02580789	8.435679656
0.0258108	8.930121017
0.02581177	9.112812026
0.02581274	9.276883772
0.02581335	9.362623897
0.025814	9.434167391
0.02581467	9.483062739
0.02581545	9.505546347
0.02581662	9.469956553
0.02581819	9.312349141
0.02581897	9.202376563
0.02582054	8.956535927
0.0258221	8.723068547
0.02582367	8.529895136
0.02582523	8.386440144
0.0258268	8.283018697
0.02582836	8.208472799
0.02582993	8.150797632
0.02583306	8.060910115
0.02583932	7.912182812
0.02585184	7.62015968
0.0258675	7.164605384
0.02587689	6.782209693
0.02588628	6.237203874
0.02589255	5.7192956
0.02589568	5.397364333
0.02589881	5.043788586
0.02590037	4.876666267
0.02590194	4.747666175
0.0259035	4.711717983
0.02590428	4.754678037
0.02590507	4.859700579
0.02590585	5.042764721
0.02590663	5.32585337
0.02590741	5.731867756
0.0259082	6.292320862
0.02590898	7.015181762
0.02590976	7.924547842
0.02591054	9.031695223
0.02591133	10.35634697
0.02591211	11.8543843
0.02591329	14.42121331
0.02591447	17.21487443
0.02591535	19.32330925
0.02591623	21.34227434
0.02591755	23.98406416
0.02591888	25.92072682
0.02591976	26.70982265
0.02592064	27.08597406
0.02592206	26.87410223
0.02592368	25.64308468
0.02592529	23.79131943
0.02592636	22.42554544
0.02592798	20.3998852
0.02592906	19.16883765
0.02593121	17.11911655
0.02593229	16.29225717
0.02593445	14.98166326
0.0259366	14.02342072
0.02594091	12.73828129
0.02594307	12.28791876
0.02594738	11.61157025
0.02595384	10.92816963
0.02595815	10.60190343
0.02596893	10.03190431
0.02598186	9.595469727
0.02599478	9.296609448
0.02603357	8.752220898
0.0260939	8.287763586
0.02619733	7.813463463
0.02630075	7.48883437
0.02647314	7.093374179
0.02667999	6.742238186
0.02688685	6.462023783
0.0269558	6.372042683
0.02697304	6.346182552
0.02699028	6.314243591
0.0269989	6.291542895
0.02700321	6.275854582
0.02700536	6.266143628
0.02700752	6.254526569
0.02700967	6.241198279
0.02701075	6.234550009
0.02701183	6.229077643
0.0270129	6.226482532
0.02701398	6.229286476
0.02701614	6.265954158
0.02701829	6.370348391
0.02701937	6.454337291
0.02702152	6.670750497
0.02702314	6.842109477
0.02702462	6.966027094
0.02702524	7.001462887
0.02702605	7.029832055
0.02702767	7.023285302
0.0270301	6.88786902
0.02703172	6.761252045
0.02703334	6.642106718
0.02703496	6.54745383
0.02703658	6.480628294
0.02703821	6.436516403
0.02703983	6.408360392
0.02704145	6.389676274
0.02704307	6.376407629
0.0270447	6.366190296
0.02705119	6.339289998
0.02706416	6.307191698
0.02707714	6.284616328
0.02712905	6.218350565
0.02744051	5.914877388
0.02775196	5.62425207
0.02777791	5.596147647
0.02781684	5.54657997
0.02782982	5.523067787
0.02783631	5.505812833
0.02783793	5.500219419
0.02783955	5.494050225
0.02784117	5.487698723
0.0278428	5.482445129
0.02784442	5.481382312
0.02784604	5.489841943
0.02784766	5.515141984
0.02784929	5.56449864
0.02785172	5.684222972
0.02785415	5.825282673
0.02785516	5.873634084
0.02785578	5.89682138
0.02785622	5.90965336
0.02785711	5.925461141
0.02785846	5.922721337
0.02786071	5.858712636
0.02786341	5.741148938
0.02786521	5.672300841
0.02786701	5.622133577
0.02786881	5.589369765
0.02787061	5.56886828
0.02787241	5.555635886
0.02787421	5.546310654
0.02787781	5.532955267
0.02788501	5.514348386
0.0278994	5.487335435
0.0279138	5.464086168
0.02797138	5.370433961
0.02801456	5.275977278
0.02802896	5.231570119
0.02804335	5.170877491
0.02805055	5.128356953
0.02806134	5.031604197
0.02806494	4.980640658
0.02806854	4.911209661
0.02807034	4.868673666
0.02807214	4.826290579
0.02807394	4.801483244
0.02807574	4.834493227
0.02807754	4.994946121
0.02807934	5.369085136
0.02808024	5.657321363
0.02808114	6.014895463
0.02808204	6.433795015
0.02808384	7.379551674
0.02808474	7.849392018
0.02808586	8.36453905
0.028087	8.750960239
0.02808766	8.892172129
0.02808906	8.969291496
0.02808986	8.881590732
0.02809147	8.472503589
0.02809389	7.56485519
0.0280955	6.979834244
0.02809711	6.51009653
0.02809872	6.17283158
0.02810033	5.947456354
0.02810193	5.801766639
0.02810354	5.704724861
0.02810515	5.637057795
0.02810676	5.586582092
0.02810998	5.513520856
0.0281132	5.460704889
0.02811963	5.384973639
0.02812607	5.329278282
0.02815181	5.175679351
0.02817755	5.038633063
0.02820973	4.817500241
0.02822904	4.612847483
0.02824834	4.279911894
0.02825478	4.114206222
0.02826443	3.770158784
0.02826765	3.61965961
0.02827408	3.259849065
0.0282773	3.090564955
0.02827891	3.053738277
0.02828052	3.106788511
0.02828132	3.19233049
0.02828213	3.33947772
0.02828293	3.564487233
0.02828374	3.897123364
0.02828454	4.35626254
0.02828535	4.983123689
0.02828615	5.791653451
0.02828696	6.829265532
0.02828776	8.090840896
0.02828857	9.618282417
0.02828937	11.36971842
0.02829058	14.42341702
0.02829179	17.81423383
0.02829319	21.81672924
0.02829405	24.11248799
0.02829535	27.033671
0.028296	28.14891677
0.02829665	28.98858306
0.0282973	29.53244993
0.02829795	29.77277416
0.02829908	29.48905673
0.02830054	27.97832965
0.02830199	25.58446175
0.02830442	20.85516382
0.02830636	17.40625312
0.02830733	15.95051666
0.0283083	14.69346064
0.02830927	13.62690067
0.02831024	12.73229642
0.02831121	11.98625694
0.02831218	11.36454845
0.02831413	10.40267294
0.02831607	9.712734253
0.02831801	9.194697369
0.02831995	8.790881795
0.0283219	8.464802796
0.02832578	7.974083359
0.02832967	7.618437644
0.02833355	7.349023192
0.02834131	6.964137574
0.02835297	6.599060468
0.0283685	6.305751052
0.02838404	6.116195183
0.02840735	5.929197725
0.02843842	5.769549171
0.02848503	5.61414293
0.02857825	5.419591728
0.02867147	5.27773261
0.02871808	5.216693762
0.02873362	5.200333256
0.02874915	5.190812893
0.02875692	5.193023386
0.02876469	5.20768637
0.02876857	5.225364652
0.02877246	5.258569204
0.02877634	5.326616471
0.02878023	5.51150014
0.02878217	5.741486113
0.02878314	5.931618683
0.02878411	6.198557716
0.02878508	6.567906569
0.02878605	7.068017574
0.02878702	7.726698257
0.028788	8.5757604
0.02878897	9.607846933
0.02878994	10.8211706
0.02879188	13.62457112
0.02879406	16.68481529
0.02879528	17.92041512
0.02879592	18.34242653
0.02879669	18.60782468
0.028797	18.63590013
0.02879807	18.38243332
0.02879937	17.39762412
0.02880097	15.4276669
0.02880463	10.21037249
0.02880555	9.146789936
0.02880646	8.259940172
0.02880738	7.530274466
0.02880829	6.960875801
0.02880921	6.518604081
0.02881012	6.189711778
0.02881104	5.943618426
0.02881287	5.633007767
0.0288147	5.464052848
0.02881653	5.366038268
0.02882019	5.259565117
0.02882385	5.200910703
0.02883484	5.113868237
0.02884216	5.082012942
0.02885681	5.0376075
0.02887145	5.002849983
0.0288861	4.971746045
0.02894469	4.84946228
0.02903258	4.615600549
0.02907651	4.446462035
0.02912045	4.205560779
0.02915707	3.900222126
0.02917904	3.632200559
0.02920101	3.253688998
0.02920834	3.092421118
0.02922298	2.707869275
0.0292303	2.494453808
0.02923763	2.304267564
0.02924129	2.250923424
0.02924312	2.248209495
0.02924495	2.271326162
0.02924678	2.331878788
0.02924861	2.446914404
0.02925044	2.64176914
0.02925136	2.781186778
0.02925228	2.956513127
0.02925319	3.172964472
0.02925411	3.444764388
0.02925502	3.777248817
0.02925594	4.191330611
0.02925685	4.693769011
0.02925777	5.314059025
0.02925868	6.059202376
0.0292596	6.968281691
0.02926051	8.045013119
0.02926143	9.336721817
0.02926234	10.83670163
0.02926326	12.59529437
0.02926417	14.58441207
0.02926509	16.84796509
0.02926601	19.35253179
0.02926693	22.0694589
0.02926957	30.55979964
0.02927046	33.42415861
0.02927223	38.62269072
0.029274	42.60667074
0.02927488	43.97070967
0.02927576	44.87273921
0.02927664	45.30043962
0.02927753	45.26052403
0.0292793	43.90894563
0.02928107	41.24138017
0.0292832	37.05275745
0.02928535	32.56601621
0.02928678	29.74620701
0.0292882	27.19439809
0.02928963	24.91474685
0.02929106	22.9285266
0.02929249	21.21527569
0.02929391	19.75323948
0.02929534	18.48789784
0.02929677	17.39790317
0.02929963	15.63358133
0.02930249	14.28161417
0.02930677	12.77585071
0.02930963	12.00710685
0.02931535	10.83991095
0.0293182	10.38904933
0.02932392	9.663189935
0.02932963	9.108852283
0.0293382	8.486074629
0.02934963	7.901205219
0.02936677	7.316250212
0.0293782	7.041562318
0.02939534	6.732759076
0.0294182	6.441266851
0.02945248	6.144652356
0.02950962	5.838023777
0.02960104	5.539516255
0.02961246	5.503633507
0.02962389	5.458564606
0.02962674	5.443396139
0.0296296	5.424947993
0.02963103	5.414640146
0.02963246	5.404509648
0.02963389	5.3965345
0.02963532	5.39447987
0.02963674	5.404152406
0.02963817	5.433290027
0.0296396	5.489406491
0.02964246	5.69227876
0.0296446	5.889611337
0.02964675	6.053126023
0.02964725	6.078356361
0.02964811	6.107026738
0.02964955	6.111258695
0.02965185	6.020705254
0.02965415	5.871021319
0.02965645	5.7311989
0.02965875	5.633321924
0.0296599	5.600067593
0.02966105	5.574925526
0.0296622	5.55589669
0.02966335	5.541250864
0.02966565	5.52014577
0.02967025	5.492994205
0.02967485	5.473622736
0.02968405	5.444816963
0.02970245	5.402790194
0.02975767	5.311478964
0.0299049	5.137055354
0.03016256	4.905656962
0.03045703	4.655180508
0.03056745	4.544477476
0.03067788	4.405604226
0.03071469	4.348537874
0.0307515	4.286242628
0.0307791	4.248130972
0.03079291	4.257201374
0.03079751	4.278416317
0.03080211	4.32487478
0.03080671	4.436489983
0.03080901	4.55904307
0.03081131	4.795058017
0.03081246	4.990350527
0.03081361	5.265494767
0.03081476	5.647501369
0.03081591	6.165238226
0.03081706	6.844396128
0.03081821	7.700044983
0.03081936	8.727761977
0.03082108	10.50749311
0.03082281	12.36285697
0.03082396	13.45278805
0.03082535	14.42372157
0.03082629	14.78397492
0.030827	14.87317461
0.03082747	14.8425333
0.03082864	14.46359909
0.03082948	13.94906386
0.03083039	13.20594816
0.03083251	11.03263364
0.03083432	9.115565936
0.03083493	8.523880059
0.03083614	7.478658249
0.03083735	6.624878853
0.03083856	5.960654297
0.03083977	5.463812726
0.03084098	5.102781248
0.03084219	4.8449322
0.0308434	4.661588978
0.03084582	4.433819559
0.03084824	4.304847679
0.03085308	4.162322972
0.03085792	4.078167569
0.03086276	4.017475736
0.03088696	3.80244399
0.03090633	3.624632878
0.03092569	3.397943977
0.03093537	3.258953124
0.03094506	3.107772139
0.03095474	2.976760242
0.03095958	2.959889074
0.030962	2.985367109
0.03096442	3.052373524
0.03096684	3.186738656
0.03096805	3.291762408
0.03096926	3.431837356
0.03097047	3.617047888
0.03097168	3.860276962
0.03097289	4.177720867
0.0309741	4.589269315
0.03097531	5.118553954
0.03097652	5.792393341
0.03097773	6.639316273
0.03097894	7.68687065
0.03098015	8.957569468
0.03098075	9.674754076
0.03098196	11.29724635
0.03098379	14.16058491
0.03098649	18.93544255
0.03098919	23.44292547
0.030991	25.69830988
0.0309928	26.99214636
0.0309946	27.23069261
0.0309964	26.49466278
0.03099821	25.00349335
0.03099946	23.69230629
0.03100324	19.35710962
0.0310045	18.01285195
0.03100702	15.67322047
0.03100954	13.82369472
0.0310108	13.06413983
0.03101332	11.81508054
0.0310171	10.44685577
0.03102087	9.483084243
0.03102591	8.575826168
0.03102843	8.230037507
0.03103347	7.682174019
0.03104102	7.099496411
0.03104858	6.691372292
0.03105866	6.305981942
0.03107378	5.919938943
0.03108889	5.662745921
0.03110905	5.428616476
0.0311292	5.263555723
0.03115944	5.089442052
0.03124005	4.81979339
0.03134082	4.630242355
0.03156251	4.370642368
0.03180436	4.148840385
0.03212682	3.851485552
0.03216713	3.810911003
0.03220744	3.769171599
0.03222759	3.748119483
0.03224775	3.727926889
0.03225782	3.719997868
0.03226286	3.718037582
0.0322679	3.720528537
0.03227042	3.7277992
0.03227294	3.748929582
0.03227546	3.806387545
0.03227798	3.943585318
0.0322805	4.212661932
0.03228302	4.621555274
0.03228617	5.161727342
0.03228743	5.305716908
0.032289	5.375953696
0.03229041	5.322984717
0.03229184	5.167685474
0.03229565	4.509574698
0.03229756	4.206504213
0.03229946	3.985943409
0.03230137	3.845112952
0.03230328	3.76485624
0.03230519	3.721842276
0.03230709	3.698784618
0.032309	3.685256201
0.03231281	3.669568328
0.03232044	3.651155086
0.03233569	3.62577199
0.03235094	3.603258968
0.03238144	3.558029766
0.03242719	3.479530583
0.03244244	3.447123149
0.03247294	3.360579531
0.03248056	3.330435675
0.03249581	3.244899216
0.03250344	3.179098239
0.03251106	3.078689607
0.03251487	3.006076214
0.03251678	2.965544936
0.03251869	2.931388517
0.03252059	2.925798533
0.0325225	2.995063679
0.03252345	3.080226857
0.0325244	3.214470313
0.03252535	3.409932321
0.03252631	3.680612516
0.03252726	4.028195127
0.03252821	4.45651922
0.03252916	4.959100668
0.03253012	5.526367113
0.03253107	6.121212631
0.0325325	7.005217562
0.03253346	7.534336434
0.03253486	8.125188089
0.03253539	8.276489694
0.03253647	8.444554229
0.0325373	8.443246329
0.03253855	8.242413995
0.03253939	7.994504798
0.03254022	7.683237481
0.03254189	6.945467915
0.03254273	6.560064051
0.03254439	5.850374713
0.03254606	5.265682767
0.03254773	4.830529534
0.0325494	4.526108082
0.03255106	4.319937337
