E(MeV)	"ENDF/B-VIII.b5: SE-76(N,TOT)"	
4.31955E-03	109.199	
4.31976E-03	104.09	
4.31982E-03	102.563	
4.31997E-03	99.3907	
4.32014E-03	95.7791	
4.32018E-03	94.973	
4.32039E-03	90.9576	
4.32045E-03	89.7571	
4.32060E-03	87.2488	
4.32077E-03	84.3918	
4.32081E-03	83.75	
4.32104E-03	80.2722	
4.32108E-03	79.5951	
4.32129E-03	76.833	
4.32141E-03	75.171	
4.32153E-03	73.6387	
4.32173E-03	71.1955	
4.32178E-03	70.6713	
4.32203E-03	67.9428	
4.32206E-03	67.61	
4.32228E-03	65.4396	
4.32238E-03	64.3643	
4.32252E-03	63.0959	
4.32271E-03	61.4137	
4.32277E-03	60.9111	
4.32306E-03	58.5232	
4.32320E-03	57.4659	
4.32341E-03	55.9622	
4.32368E-03	54.0017	
4.32375E-03	53.5882	
4.32409E-03	51.446	
4.32419E-03	50.83	
4.32443E-03	49.4793	
4.32470E-03	48.0236	
4.32477E-03	47.6331	
4.32512E-03	45.9463	
4.32520E-03	45.5257	
4.32546E-03	44.3919	
4.32571E-03	43.2901	
4.32581E-03	42.8712	
4.32618E-03	41.4091	
4.32622E-03	41.2788	
4.32655E-03	40.0743	
4.32672E-03	39.4618	
4.32692E-03	38.8323	
4.32729E-03	37.6602	
4.32748E-03	37.0442	
4.32766E-03	36.5601	
4.32821E-03	35.0303	
4.32826E-03	34.885	
4.32858E-03	34.1185	
4.32905E-03	32.9716	
4.32952E-03	31.9595	
4.32984E-03	31.2864	
4.33000E-03	30.9867	
4.33047E-03	30.09	
4.33063E-03	29.7917	
4.33095E-03	29.2575	
4.33142E-03	28.458	
4.33213E-03	27.3829	
4.33223E-03	27.224	
4.33268E-03	26.6173	
4.33310E-03	26.0475	
4.33331E-03	25.7952	
4.33394E-03	25.0402	
4.33426E-03	24.6636	
4.33458E-03	24.3334	
4.33521E-03	23.6745	
4.33542E-03	23.4554	
4.33584E-03	23.0681	
4.33647E-03	22.4884	
4.33658E-03	22.3919	
4.33710E-03	21.9687	
4.33780E-03	21.4091	
4.33803E-03	21.2273	
4.33856E-03	20.8529	
4.33933E-03	20.321	
4.33948E-03	20.2157	
4.34009E-03	19.8416	
4.34085E-03	19.3759	
4.34093E-03	19.3298	
4.34161E-03	18.9589	
4.34238E-03	18.5479	
4.34352E-03	18.0093	
4.34431E-03	17.6385	
4.34444E-03	17.5847	
4.34536E-03	17.2091	
4.34614E-03	16.8944	
4.34629E-03	16.8413	
4.34721E-03	16.5115	
4.34796E-03	16.2409	
4.34813E-03	16.1897	
4.34951E-03	15.7598	
4.35040E-03	15.484	
4.35089E-03	15.3518	
4.35207E-03	15.035	
4.35283E-03	14.8329	
4.35326E-03	14.7336	
4.35444E-03	14.4591	
4.35536E-03	14.2458	
4.35563E-03	14.1926	
4.35681E-03	13.9536	
4.35799E-03	13.7149	
4.35977E-03	13.4008	
4.36063E-03	13.2498	
4.36109E-03	13.1798	
4.36253E-03	12.96	
4.36398E-03	12.7406	
4.36457E-03	12.6509	
4.36543E-03	12.5403	
4.36688E-03	12.3533	
4.36799E-03	12.209	
4.36905E-03	12.0937	
4.37122E-03	11.8563	
4.37312E-03	11.6479	
4.37352E-03	11.612	
4.37589E-03	11.3964	
4.37825E-03	11.1811	
4.38062E-03	10.9978	
4.38299E-03	10.8147	
4.38536E-03	10.6557	
4.38773E-03	10.4969	
4.39010E-03	10.3603	
4.39246E-03	10.2238	
4.39404E-03	10.1329	
4.39720E-03	9.97761	
4.40036E-03	9.82246	
4.40352E-03	9.69237	
4.40667E-03	9.5624	
4.40983E-03	9.43254	
4.41299E-03	9.32574	
4.41614E-03	9.21903	
4.41930E-03	9.11238	
4.41983E-03	9.09462	
4.42404E-03	8.97611	
4.42878E-03	8.8429	
4.43088E-03	8.78374	
4.43351E-03	8.72197	
4.43825E-03	8.61085	
4.44298E-03	8.49981	
4.44351E-03	8.48748	
4.44772E-03	8.40405	
4.45246E-03	8.31024	
4.45614E-03	8.23731	
4.45719E-03	8.21986	
4.46351E-03	8.11522	
4.46982E-03	8.01064	
4.47509E-03	7.92353	
4.47614E-03	7.90923	
4.48245E-03	7.82343	
4.48877E-03	7.73768	
4.49824E-03	7.6091	
4.50666E-03	7.51358	
4.51508E-03	7.4181	
4.52350E-03	7.32265	
4.53192E-03	7.24161	
4.54034E-03	7.16059	
4.54876E-03	7.07959	
4.55507E-03	7.01886	
4.56139E-03	6.96586	
4.57402E-03	6.85991	
4.58665E-03	6.75398	
4.59086E-03	6.71868	
4.59928E-03	6.65632	
4.60770E-03	6.59397	
4.62454E-03	6.46929	
4.64138E-03	6.34464	
4.64875E-03	6.29012	
4.65612E-03	6.23927	
4.67085E-03	6.13758	
4.68558E-03	6.03591	
4.70137E-03	5.927	
4.71716E-03	5.81811	
4.73400E-03	5.70197	
4.75084E-03	5.58585	
4.76768E-03	5.46976	
4.78663E-03	5.33918	
4.81031E-03	5.16417	
4.82451E-03	5.0592	
4.83399E-03	4.98923	
4.83872E-03	4.95111	
4.85244E-03	4.84075	
4.86590E-03	4.73243	
4.87039E-03	4.69633	
4.87488E-03	4.65669	
4.88386E-03	4.57742	
4.89284E-03	4.49818	
4.89733E-03	4.45858	
4.90069E-03	4.42576	
4.90743E-03	4.36014	
4.91504E-03	4.28601	
4.91928E-03	4.2447	
4.92140E-03	4.22183	
4.92777E-03	4.15327	
4.93271E-03	4.10009	
4.93436E-03	4.08238	
4.93765E-03	4.04286	
4.94273E-03	3.98199	
4.94630E-03	3.93926	
4.94808E-03	3.91791	
4.94987E-03	3.89379	
4.95343E-03	3.84559	
4.95691E-03	3.79868	
4.95860E-03	3.77589	
4.96030E-03	3.7496	
4.96284E-03	3.71022	
4.96537E-03	3.6709	
4.96791E-03	3.63165	
4.96876E-03	3.6186	
4.97041E-03	3.58896	
4.97288E-03	3.54459	
4.97452E-03	3.51508	
4.97535E-03	3.50036	
4.97617E-03	3.48308	
4.97782E-03	3.44858	
4.97947E-03	3.41417	
4.98111E-03	3.37985	
4.98194E-03	3.36274	
4.98258E-03	3.34677	
4.98386E-03	3.31491	
4.98514E-03	3.28315	
4.98642E-03	3.25148	
4.98706E-03	3.23571	
4.98770E-03	3.21691	
4.98898E-03	3.17945	
4.99026E-03	3.14216	
4.99090E-03	3.1236	
4.99122E-03	3.11263	
4.99218E-03	3.07984	
4.99301E-03	3.05185	
4.99383E-03	3.02399	
4.99401E-03	3.01783	
4.99465E-03	2.99233	
4.99548E-03	2.95971	
4.99630E-03	2.92727	
4.99676E-03	2.90937	
4.99712E-03	2.89271	
4.99795E-03	2.85546	
4.99859E-03	2.82672	
4.99877E-03	2.81718	
4.99937E-03	2.7864	
4.99996E-03	2.75582	
5.00056E-03	2.72545	
5.00069E-03	2.7185	
5.00115E-03	2.69111	
5.00175E-03	2.65577	
5.00234E-03	2.62077	
5.00248E-03	2.61278	
5.00293E-03	2.58199	
5.00353E-03	2.5424	
5.00367E-03	2.53337	
5.00399E-03	2.50894	
5.00444E-03	2.47438	
5.00490E-03	2.4402	
5.00518E-03	2.41996	
5.00536E-03	2.40435	
5.00582E-03	2.36584	
5.00609E-03	2.34308	
5.00627E-03	2.32595	
5.00673E-03	2.28382	
5.00701E-03	2.25894	
5.00708E-03	2.25186	
5.00751E-03	2.20769	
5.00783E-03	2.17572	
5.00792E-03	2.16675	
5.00815E-03	2.14124	
5.00847E-03	2.10618	
5.00865E-03	2.08655	
5.00879E-03	2.06991	
5.00911E-03	2.03193	
5.00939E-03	2.00018	
5.00943E-03	1.99416	
5.00975E-03	1.95309	
5.01000E-03	1.92172	
5.01012E-03	1.90787	
5.01026E-03	1.88911	
5.01051E-03	1.85576	
5.01067E-03	1.83531	
5.01076E-03	1.82224	
5.01101E-03	1.78772	
5.01126E-03	1.75489	
5.01131E-03	1.74923	
5.01145E-03	1.72945	
5.01164E-03	1.70466	
5.01177E-03	1.68897	
5.01197E-03	1.66498	
5.01213E-03	1.64859	
5.01228E-03	1.6338	
5.01243E-03	1.62089	
5.01245E-03	1.6197	
5.01259E-03	1.61182	
5.01274E-03	1.60554	
5.01278E-03	1.60476	
5.01290E-03	1.60485	
5.01298E-03	1.60684	
5.01305E-03	1.61054	
5.01315E-03	1.61818	
5.01318E-03	1.62061	
5.01326E-03	1.63058	
5.01333E-03	1.64167	
5.01336E-03	1.64742	
5.01345E-03	1.66717	
5.01348E-03	1.67418	
5.01357E-03	1.70105	
5.01362E-03	1.71634	
5.01369E-03	1.74469	
5.01373E-03	1.76115	
5.01381E-03	1.80017	
5.01383E-03	1.80998	
5.01393E-03	1.86857	
5.01401E-03	1.92533	
5.01403E-03	1.93905	
5.01409E-03	1.98908	
5.01413E-03	2.02219	
5.01417E-03	2.06135	
5.01423E-03	2.1195	
5.01425E-03	2.14262	
5.01431E-03	2.20398	
5.01433E-03	2.23519	
5.01438E-03	2.30047	
5.01441E-03	2.33937	
5.01446E-03	2.40844	
5.01449E-03	2.4563	
5.01454E-03	2.5289	
5.01457E-03	2.58713	
5.01462E-03	2.66295	
5.01465E-03	2.73311	
5.01469E-03	2.81158	
5.01473E-03	2.88094	
5.01477E-03	2.97692	
5.01483E-03	3.10568	
5.01485E-03	3.15853	
5.01492E-03	3.35815	
5.01493E-03	3.35971	
5.01500E-03	3.57976	
5.01502E-03	3.64957	
5.01508E-03	3.82239	
5.01512E-03	3.97376	
5.01514E-03	4.01965	
5.01520E-03	4.25788	
5.01522E-03	4.33902	
5.01527E-03	4.51468	
5.01532E-03	4.74665	
5.01533E-03	4.78889	
5.01540E-03	5.08543	
5.01542E-03	5.20259	
5.01546E-03	5.40311	
5.01552E-03	5.7074	
5.01553E-03	5.74108	
5.01559E-03	6.1055	
5.01562E-03	6.26978	
5.01567E-03	6.56088	
5.01572E-03	6.88749	
5.01574E-03	6.97715	
5.01580E-03	7.38952	
5.01588E-03	7.99027	
5.01589E-03	8.05889	
5.01596E-03	8.63767	
5.01597E-03	8.74875	
5.01604E-03	9.33164	
5.01605E-03	9.3714	
5.01612E-03	10.0351	
5.01619E-03	10.745	
5.01625E-03	11.3005	
5.01627E-03	11.4914	
5.01636E-03	12.4895	
5.01637E-03	12.6467	
5.01645E-03	13.5604	
5.01648E-03	13.8987	
5.01655E-03	14.7659	
5.01661E-03	15.5497	
5.01662E-03	15.7973	
5.01671E-03	16.9533	
5.01673E-03	17.3562	
5.01682E-03	18.6636	
5.01688E-03	19.5303	
5.01693E-03	20.4554	
5.01703E-03	22.1231	
5.01706E-03	22.5591	
5.01717E-03	24.6795	
5.01719E-03	25.0184	
5.01731E-03	27.3179	
5.01732E-03	27.5934	
5.01743E-03	29.7425	
5.01752E-03	31.6842	
5.01758E-03	33.0674	
5.01776E-03	36.9723	
5.01780E-03	37.8249	
5.01797E-03	41.9148	
5.01828E-03	49.4646	
5.01835E-03	51.2045	
5.01859E-03	57.059	
5.01871E-03	59.8149	
5.01881E-03	62.1255	
5.01898E-03	65.6497	
5.01900E-03	66.2496	
5.01919E-03	70.0006	
5.01934E-03	72.5219	
5.01940E-03	73.4856	
5.01949E-03	74.7621	
5.01959E-03	76.1669	
5.01963E-03	76.691	
5.01972E-03	77.6579	
5.01980E-03	78.3634	
5.01989E-03	79.1518	
5.01995E-03	79.4614	
5.02000E-03	79.7634	
5.02005E-03	80.0088	
5.02017E-03	80.3361	
5.02021E-03	80.4054	
5.02029E-03	80.3805	
5.02037E-03	80.293	
5.02047E-03	79.955	
5.02053E-03	79.7029	
5.02064E-03	78.9438	
5.02070E-03	78.5132	
5.02080E-03	77.6245	
5.02085E-03	77.1067	
5.02097E-03	75.7256	
5.02100E-03	75.3587	
5.02114E-03	73.2969	
5.02116E-03	73.0703	
5.02129E-03	70.9411	
5.02138E-03	69.3997	
5.02148E-03	67.5101	
5.02163E-03	64.5288	
5.02167E-03	63.7706	
5.02197E-03	57.5468	
5.02232E-03	49.9459	
5.02252E-03	45.8715	
5.02264E-03	43.3898	
5.02271E-03	41.917	
5.02287E-03	38.666	
5.02291E-03	37.9581	
5.02304E-03	35.5846	
5.02309E-03	34.5875	
5.02316E-03	33.3948	
5.02328E-03	31.4445	
5.02342E-03	29.1214	
5.02346E-03	28.5535	
5.02353E-03	27.4834	
5.02364E-03	25.9103	
5.02375E-03	24.4635	
5.02381E-03	23.7627	
5.02386E-03	23.0896	
5.02395E-03	22.0242	
5.02397E-03	21.8007	
5.02408E-03	20.6032	
5.02410E-03	20.4385	
5.02419E-03	19.4965	
5.02424E-03	18.9991	
5.02428E-03	18.6598	
5.02438E-03	17.7705	
5.02439E-03	17.6954	
5.02448E-03	16.9554	
5.02453E-03	16.5232	
5.02458E-03	16.1894	
5.02468E-03	15.4711	
5.02478E-03	14.8208	
5.02482E-03	14.525	
5.02488E-03	14.2129	
5.02498E-03	13.6428	
5.02499E-03	13.5628	
5.02507E-03	13.125	
5.02513E-03	12.8423	
5.02517E-03	12.6422	
5.02527E-03	12.197	
5.02535E-03	11.8967	
5.02543E-03	11.5792	
5.02546E-03	11.4455	
5.02551E-03	11.2856	
5.02559E-03	11.011	
5.02565E-03	10.7991	
5.02567E-03	10.7472	
5.02575E-03	10.5095	
5.02583E-03	10.2759	
5.02584E-03	10.2431	
5.02591E-03	10.0664	
5.02599E-03	9.8637	
5.02603E-03	9.76399	
5.02607E-03	9.67429	
5.02619E-03	9.41072	
5.02622E-03	9.34938	
5.02631E-03	9.17245	
5.02640E-03	8.9887	
5.02643E-03	8.94985	
5.02655E-03	8.75049	
5.02663E-03	8.62436	
5.02664E-03	8.6068	
5.02674E-03	8.46509	
5.02684E-03	8.32558	
5.02685E-03	8.31055	
5.02698E-03	8.14345	
5.02713E-03	7.96691	
5.02718E-03	7.91407	
5.02728E-03	7.81	
5.02743E-03	7.66301	
5.02751E-03	7.58539	
5.02758E-03	7.52548	
5.02772E-03	7.39819	
5.02773E-03	7.39513	
5.02787E-03	7.28655	
5.02807E-03	7.14044	
5.02817E-03	7.0684	
5.02823E-03	7.02861	
5.02842E-03	6.91087	
5.02861E-03	6.79463	
5.02868E-03	6.75632	
5.02881E-03	6.69032	
5.02906E-03	6.56004	
5.02919E-03	6.49572	
5.02932E-03	6.43944	
5.02957E-03	6.32827	
5.02970E-03	6.27329	
5.02982E-03	6.22459	
5.03008E-03	6.12823	
5.03021E-03	6.08054	
5.03039E-03	6.02228	
5.03065E-03	5.93579	
5.03092E-03	5.85005	
5.03127E-03	5.75175	
5.03163E-03	5.65445	
5.03198E-03	5.57221	
5.03234E-03	5.4907	
5.03270E-03	5.40985	
5.03305E-03	5.34154	
5.03349E-03	5.25815	
5.03360E-03	5.23746	
5.03393E-03	5.18385	
5.03436E-03	5.11294	
5.03469E-03	5.06013	
5.03480E-03	5.04491	
5.03524E-03	4.98448	
5.03568E-03	4.92443	
5.03579E-03	4.9095	
5.03611E-03	4.87143	
5.03655E-03	4.82098	
5.03710E-03	4.75829	
5.03743E-03	4.72089	
5.03765E-03	4.70028	
5.03819E-03	4.64906	
5.03874E-03	4.59812	
5.03929E-03	4.54744	
5.03940E-03	4.53734	
5.03983E-03	4.50368	
5.04065E-03	4.44091	
5.04136E-03	4.38682	
5.04224E-03	4.3311	
5.04311E-03	4.27569	
5.04377E-03	4.23433	
5.04399E-03	4.22292	
5.04486E-03	4.1775	
5.04574E-03	4.13227	
5.04661E-03	4.08722	
5.04705E-03	4.06476	
5.04749E-03	4.04606	
5.04847E-03	4.00414	
5.04957E-03	3.95772	
5.05033E-03	3.92534	
5.05066E-03	3.91359	
5.05176E-03	3.87456	
5.05285E-03	3.83564	
5.05449E-03	3.77745	
5.05613E-03	3.72671	
5.05755E-03	3.68286	
5.05930E-03	3.63556	
5.06105E-03	3.58838	
5.06280E-03	3.54131	
5.06368E-03	3.51781	
5.06455E-03	3.49738	
5.06718E-03	3.43622	
5.06980E-03	3.37519	
5.07068E-03	3.35488	
5.07243E-03	3.31895	
5.07418E-03	3.28308	
5.07768E-03	3.21143	
5.08118E-03	3.13989	
5.08132E-03	3.13705	
5.08468E-03	3.07474	
5.08893E-03	2.99601	
5.09318E-03	2.91737	
5.09602E-03	2.86498	
5.10169E-03	2.76512	
5.10735E-03	2.66536	
5.11350E-03	2.55737	
5.12058E-03	2.43287	
5.12767E-03	2.30846	
5.13381E-03	2.20072	
5.14089E-03	2.07649	
5.14137E-03	2.06789	
5.14940E-03	1.92186	
5.15790E-03	1.76739	
5.16144E-03	1.70308	
5.16428E-03	1.64967	
5.17065E-03	1.52961	
5.17703E-03	1.40966	
5.18057E-03	1.34308	
5.18331E-03	1.29043	
5.18955E-03	1.17075	
5.19578E-03	1.0512	
5.20173E-03	0.937226	
5.20769E-03	0.823412	
5.21147E-03	0.751263	
5.21354E-03	0.712652	
5.21921E-03	0.607531	
5.22488E-03	0.5059	
5.22526E-03	0.499141	
5.22979E-03	0.421375	
5.23017E-03	0.415161	
5.23319E-03	0.365583	
5.23527E-03	0.332843	
5.23603E-03	0.320975	
5.23830E-03	0.286807	
5.24038E-03	0.256797	
5.24226E-03	0.230808	
5.24415E-03	0.20605	
5.24567E-03	0.187233	
5.24576E-03	0.186062	
5.24718E-03	0.169376	
5.24859E-03	0.153577	
5.24963E-03	0.142607	
5.24968E-03	0.142112	
5.25086E-03	0.130383	
5.25181E-03	0.121528	
5.25275E-03	0.113163	
5.25355E-03	0.106455	
5.25379E-03	0.104598	
5.25438E-03	0.0999938	
5.25504E-03	0.0951428	
5.25570E-03	0.0905728	
5.25634E-03	0.0864408	
5.25693E-03	0.0828628	
5.25740E-03	0.0801768	
5.25776E-03	0.0782674	
5.25823E-03	0.0758645	
5.25833E-03	0.0754173	
5.25870E-03	0.0736605	
5.25908E-03	0.0720262	
5.25941E-03	0.0706873	
5.25969E-03	0.0696084	
5.25998E-03	0.0685938	
5.26026E-03	0.0676444	
5.26052E-03	0.0668321	
5.26076E-03	0.0661425	
5.26099E-03	0.0654998	
5.26123E-03	0.0649047	
5.26147E-03	0.0643576	
5.26170E-03	0.0638591	
5.26194E-03	0.0634098	
5.26212E-03	0.0631053	
5.26229E-03	0.0628291	
5.26246E-03	0.0625969	
5.26262E-03	0.0623896	
5.26279E-03	0.0622075	
5.26295E-03	0.0620508	
5.26305E-03	0.0619758	
5.26312E-03	0.0619263	
5.26329E-03	0.0618366	
5.26345E-03	0.0617729	
5.26362E-03	0.0617353	
5.26376E-03	0.061724	
5.26390E-03	0.0617323	
5.26404E-03	0.0617601	
5.26418E-03	0.0618077	
5.26432E-03	0.0618752	
5.26448E-03	0.0619709	
5.26458E-03	0.062051	
5.26469E-03	0.0621426	
5.26480E-03	0.0622455	
5.26490E-03	0.06236	
5.26501E-03	0.0624861	
5.26512E-03	0.0626238	
5.26527E-03	0.0628434	
5.26541E-03	0.0630678	
5.26555E-03	0.0633134	
5.26569E-03	0.0635802	
5.26584E-03	0.0638683	
5.26598E-03	0.0641779	
5.26612E-03	0.0645092	
5.26626E-03	0.0648622	
5.26640E-03	0.0652373	
5.26654E-03	0.0656343	
5.26671E-03	0.0661258	
5.26688E-03	0.0666476	
5.26704E-03	0.0672003	
5.26721E-03	0.0677839	
5.26739E-03	0.0684892	
5.26758E-03	0.0692536	
5.26777E-03	0.0700596	
5.26796E-03	0.0709075	
5.26820E-03	0.0720269	
5.26843E-03	0.073213	
5.26867E-03	0.0744668	
5.26891E-03	0.0757888	
5.26919E-03	0.0774666	
5.26947E-03	0.0792452	
5.26976E-03	0.0811261	
5.27004E-03	0.0831106	
5.27037E-03	0.0855587	
5.27070E-03	0.0881519	
5.27098E-03	0.090501	
5.27103E-03	0.0908969	
5.27136E-03	0.0938169	
5.27174E-03	0.0973408	
5.27212E-03	0.101067	
5.27250E-03	0.104999	
5.27287E-03	0.109141	
5.27335E-03	0.114619	
5.27382E-03	0.120438	
5.27401E-03	0.122905	
5.27429E-03	0.126636	
5.27476E-03	0.13321	
5.27533E-03	0.141583	
5.27590E-03	0.150497	
5.27646E-03	0.159967	
5.27703E-03	0.170009	
5.27769E-03	0.182471	
5.27779E-03	0.184369	
5.27835E-03	0.195833	
5.27902E-03	0.210062	
5.27968E-03	0.225172	
5.28043E-03	0.243556	
5.28119E-03	0.263169	
5.28157E-03	0.273614	
5.28194E-03	0.284115	
5.28270E-03	0.30644	
5.28341E-03	0.328618	
5.28412E-03	0.352048	
5.28483E-03	0.376774	
5.28534E-03	0.396061	
5.28577E-03	0.411915	
5.28648E-03	0.439975	
5.28733E-03	0.47558	
5.28818E-03	0.513378	
5.28903E-03	0.553467	
5.28912E-03	0.558186	
5.28988E-03	0.596076	
5.29073E-03	0.6412	
5.29158E-03	0.688931	
5.29196E-03	0.711564	
5.29271E-03	0.756958	
5.29385E-03	0.830183	
5.29479E-03	0.895743	
5.29498E-03	0.908891	
5.29588E-03	0.975425	
5.29687E-03	1.05339	
5.29763E-03	1.11651	
5.29786E-03	1.13629	
5.29885E-03	1.2245	
5.29985E-03	1.31815	
5.30046E-03	1.37968	
5.30084E-03	1.41763	
5.30197E-03	1.53892	
5.30311E-03	1.66861	
5.30334E-03	1.6975	
5.30424E-03	1.80752	
5.30537E-03	1.95604	
5.30632E-03	2.08828	
5.30651E-03	2.1148	
5.30766E-03	2.28838	
5.30883E-03	2.47601	
5.30929E-03	2.55511	
5.31000E-03	2.67703	
5.31117E-03	2.89228	
5.31149E-03	2.95417	
5.31234E-03	3.12289	
5.31354E-03	3.37701	
5.31389E-03	3.4548	
5.31481E-03	3.66544	
5.31608E-03	3.97612	
5.31629E-03	4.03034	
5.31735E-03	4.31121	
5.31862E-03	4.67231	
5.31868E-03	4.69332	
5.31988E-03	5.06207	
5.32117E-03	5.4885	
5.32122E-03	5.5042	
5.32255E-03	5.98327	
5.32310E-03	6.1966	
5.32388E-03	6.50227	
5.32502E-03	6.98512	
5.32521E-03	7.06504	
5.32655E-03	7.67631	
5.32695E-03	7.8785	
5.32784E-03	8.32106	
5.32888E-03	8.8819	
5.32912E-03	9.00955	
5.33039E-03	9.75575	
5.33092E-03	10.0911	
5.33167E-03	10.565	
5.33294E-03	11.4431	
5.33319E-03	11.6269	
5.33425E-03	12.4195	
5.33470E-03	12.7901	
5.33561E-03	13.532	
5.33621E-03	14.073	
5.33697E-03	14.75	
5.33772E-03	15.4916	
5.33833E-03	16.0855	
5.33923E-03	17.0624	
5.33969E-03	17.5514	
5.34075E-03	18.8044	
5.34105E-03	19.1628	
5.34226E-03	20.7392	
5.34241E-03	20.9365	
5.34377E-03	22.8921	
5.34407E-03	23.3635	
5.34468E-03	24.3075	
5.34558E-03	25.8203	
5.34588E-03	26.3593	
5.34649E-03	27.4388	
5.34740E-03	29.171	
5.34770E-03	29.798	
5.34868E-03	31.8379	
5.34891E-03	32.354	
5.34981E-03	34.4198	
5.35012E-03	35.1716	
5.35095E-03	37.2406	
5.35133E-03	38.269	
5.35208E-03	40.3278	
5.35269E-03	42.132	
5.35322E-03	43.7122	
5.35420E-03	46.9309	
5.35435E-03	47.4265	
5.35533E-03	50.9472	
5.35537E-03	51.0827	
5.35639E-03	55.0668	
5.35647E-03	55.3885	
5.35741E-03	59.4124	
5.35760E-03	60.2905	
5.35843E-03	64.157	
5.35873E-03	65.6925	
5.35945E-03	69.3423	
5.35987E-03	71.6521	
5.36047E-03	75.0144	
5.36100E-03	78.233	
5.36149E-03	81.2242	
5.36213E-03	85.5067	
5.36251E-03	88.0277	
5.36327E-03	93.5514	
5.36353E-03	95.4863	
5.36440E-03	102.454	
5.36455E-03	103.666	
5.36554E-03	112.307	
5.36557E-03	112.639	
5.36659E-03	122.482	
5.36667E-03	123.281	
5.36761E-03	133.274	
5.36780E-03	135.462	
5.36863E-03	145.097	
5.36894E-03	148.928	
5.36965E-03	158.032	
5.37007E-03	163.783	
5.37067E-03	172.155	
5.37143E-03	183.546	
5.37170E-03	187.535	
5.37272E-03	204.225	
5.37279E-03	205.56	
5.37374E-03	222.253	
5.37415E-03	230.134	
5.37476E-03	241.604	
5.37578E-03	262.208	
5.37597E-03	266.241	
5.37691E-03	286.413	
5.37889E-03	331.174	
5.38007E-03	358.084	
5.38088E-03	376.737	
5.38116E-03	382.905	
5.38226E-03	406.736	
5.38247E-03	411.252	
5.38335E-03	428.6	
5.38363E-03	433.983	
5.38418E-03	443.34	
5.38450E-03	448.935	
5.38500E-03	456.161	
5.38538E-03	461.668	
5.38582E-03	466.859	
5.38625E-03	471.864	
5.38655E-03	474.405	
5.38700E-03	478.256	
5.38712E-03	479.28	
5.38783E-03	482.97	
5.38797E-03	483.674	
5.38866E-03	484.984	
5.38881E-03	485.265	
5.38949E-03	484.352	
5.38965E-03	484.145	
5.39033E-03	481.157	
5.39048E-03	480.489	
5.39131E-03	474.49	
5.39142E-03	473.389	
5.39214E-03	466.395	
5.39252E-03	461.722	
5.39339E-03	450.958	
5.39416E-03	439.498	
5.39463E-03	432.505	
5.39652E-03	401.038	
5.39854E-03	365.842	
5.40000E-03	340.528	
5.40023E-03	336.585	
5.40136E-03	317.945	
5.40181E-03	310.494	
5.40272E-03	296.577	
5.40340E-03	286.147	
5.40408E-03	276.549	
5.40499E-03	263.76	
5.40544E-03	257.934	
5.40635E-03	246.288	
5.40658E-03	243.378	
5.40726E-03	235.473	
5.40816E-03	224.938	
5.40952E-03	210.692	
5.40975E-03	208.319	
5.41088E-03	197.638	
5.41134E-03	193.369	
5.41224E-03	185.552	
5.41240E-03	184.25	
5.41360E-03	174.637	
5.41376E-03	173.436	
5.41466E-03	166.849	
5.41512E-03	163.558	
5.41572E-03	159.542	
5.41648E-03	154.525	
5.41678E-03	152.686	
5.41784E-03	146.254	
5.41889E-03	140.356	
5.41920E-03	138.672	
5.41995E-03	134.803	
5.42056E-03	131.71	
5.42154E-03	127.083	
5.42192E-03	125.305	
5.42267E-03	122.026	
5.42328E-03	119.404	
5.42388E-03	116.993	
5.42479E-03	113.378	
5.42509E-03	112.273	
5.42630E-03	107.854	
5.42751E-03	103.876	
5.42857E-03	100.396	
5.42932E-03	98.1957	
5.43084E-03	93.7975	
5.43114E-03	93.0151	
5.43250E-03	89.4964	
5.43310E-03	87.9332	
5.43401E-03	85.8387	
5.43537E-03	82.6984	
5.43552E-03	82.3858	
5.43703E-03	79.2615	
5.43770E-03	77.8952	
5.43855E-03	76.3173	
5.44002E-03	73.5834	
5.44006E-03	73.5201	
5.44232E-03	69.7291	
5.44234E-03	69.6975	
5.44384E-03	67.44	
5.44467E-03	66.1832	
5.44561E-03	64.8868	
5.44699E-03	62.9948	
5.44739E-03	62.5013	
5.44916E-03	60.2932	
5.44952E-03	59.8471	
5.45094E-03	58.251	
5.45216E-03	56.8791	
5.45361E-03	55.3996	
5.45480E-03	54.1819	
5.45627E-03	52.8303	
5.45831E-03	50.96	
5.45890E-03	50.484	
5.46145E-03	48.4121	
5.46182E-03	48.1053	
5.46400E-03	46.5452	
5.46579E-03	45.257	
5.46655E-03	44.777	
5.46910E-03	43.1576	
5.46976E-03	42.738	
5.47165E-03	41.6692	
5.47373E-03	40.4939	
5.47448E-03	40.1116	
5.47732E-03	38.6785	
5.47770E-03	38.4875	
5.48015E-03	37.3686	
5.48148E-03	36.7664	
5.48299E-03	36.1419	
5.48525E-03	35.2055	
5.48582E-03	34.9969	
5.48866E-03	33.9545	
5.49092E-03	33.1208	
5.49243E-03	32.6339	
5.49621E-03	31.417	
5.49659E-03	31.2954	
5.49999E-03	30.3293	
5.50226E-03	29.6854	
5.50377E-03	29.3041	
5.50755E-03	28.3513	
5.50793E-03	28.2561	
5.51133E-03	27.49	
5.51360E-03	26.9795	
5.51511E-03	26.6737	
5.51889E-03	25.9095	
5.51927E-03	25.8331	
5.52267E-03	25.2221	
5.52645E-03	24.5435	
5.52682E-03	24.4756	
