E(MeV)	Sm 152
3.42965E-03	7.66686
3.42970E-03	8.22865
3.42972E-03	8.4887
3.42976E-03	8.88137
3.42980E-03	9.39958
3.42981E-03	9.58941
3.42987E-03	10.3577
3.42987E-03	10.413
3.42993E-03	11.1924
3.42995E-03	11.5533
3.42998E-03	12.0979
3.43002E-03	12.8165
3.43004E-03	13.0795
3.43010E-03	14.2179
3.43014E-03	15.1403
3.43017E-03	15.7938
3.43019E-03	16.1224
3.43023E-03	17.1697
3.43025E-03	17.5404
3.43028E-03	18.2862
3.43032E-03	19.4738
3.43037E-03	20.7413
3.43040E-03	21.6374
3.43041E-03	22.0883
3.43048E-03	24.0255
3.43048E-03	24.2201
3.43055E-03	26.5242
3.43055E-03	26.6679
3.43061E-03	29.038
3.43062E-03	29.6022
3.43068E-03	31.7762
3.43070E-03	32.8332
3.43074E-03	34.7537
3.43079E-03	36.9003
3.43081E-03	37.8678
3.43086E-03	40.6631
3.43086E-03	40.9843
3.43092E-03	44.3294
3.43093E-03	44.7869
3.43098E-03	47.9135
3.43100E-03	49.285
3.43104E-03	51.7454
3.43107E-03	54.1526
3.43110E-03	55.8343
3.43115E-03	59.8564
3.43116E-03	60.3048
3.43122E-03	65.069
3.43124E-03	67.0882
3.43128E-03	70.1298
3.43133E-03	74.9539
3.43134E-03	75.4915
3.43140E-03	81.1679
3.43142E-03	83.5881
3.43149E-03	90.2674
3.43151E-03	92.8763
3.43158E-03	100.073
3.43160E-03	102.869
3.43167E-03	110.584
3.43172E-03	117.286
3.43176E-03	121.769
3.43184E-03	132.808
3.43185E-03	133.6
3.43196E-03	149.463
3.43197E-03	150.301
3.43212E-03	172.438
3.43220E-03	185.423
3.43230E-03	200.268
3.43244E-03	222.882
3.43259E-03	246.381
3.43262E-03	250.878
3.43274E-03	268.805
3.43276E-03	270.59
3.43286E-03	285.409
3.43292E-03	292.777
3.43298E-03	300.887
3.43303E-03	306.013
3.43309E-03	313.181
3.43313E-03	317.708
3.43319E-03	322.673
3.43325E-03	328.135
3.43330E-03	331.613
3.43337E-03	336.763
3.43339E-03	337.724
3.43346E-03	341.651
3.43350E-03	343.014
3.43356E-03	344.996
3.43361E-03	345.787
3.43367E-03	346.65
3.43370E-03	346.694
3.43373E-03	346.411
3.43379E-03	345.777
3.43385E-03	344.168
3.43390E-03	342.68
3.43394E-03	340.394
3.43400E-03	337.485
3.43406E-03	333.49
3.43412E-03	329.444
3.43418E-03	324.369
3.43424E-03	319.252
3.43430E-03	313.246
3.43436E-03	307.199
3.43448E-03	293.636
3.43467E-03	271.148
3.43473E-03	263.098
3.43497E-03	230.875
3.43515E-03	206.832
3.43521E-03	198.841
3.43527E-03	191.265
3.43539E-03	176.16
3.43548E-03	165.532
3.43551E-03	162.001
3.43557E-03	155.354
3.43563E-03	148.729
3.43566E-03	145.64
3.43575E-03	136.407
3.43581E-03	130.734
3.43587E-03	125.079
3.43590E-03	122.481
3.43598E-03	114.978
3.43599E-03	114.741
3.43608E-03	107.667
3.43610E-03	106.023
3.43617E-03	101.102
3.43621E-03	97.9046
3.43624E-03	96.1639
3.43631E-03	91.5377
3.43633E-03	90.5767
3.43638E-03	87.2374
3.43641E-03	85.4854
3.43645E-03	83.2216
3.43650E-03	80.6431
3.43653E-03	79.4561
3.43659E-03	76.2031
3.43660E-03	75.9313
3.43667E-03	72.6789
3.43668E-03	72.1386
3.43674E-03	69.6211
3.43682E-03	66.5941
3.43686E-03	65.0145
3.43690E-03	63.7309
3.43698E-03	61.046
3.43698E-03	60.919
3.43706E-03	58.6403
3.43710E-03	57.2782
3.43714E-03	56.363
3.43722E-03	54.235
3.43722E-03	54.0332
3.43729E-03	52.3107
3.43734E-03	51.1365
3.43737E-03	50.4838
3.43745E-03	48.7764
3.43746E-03	48.6954
3.43753E-03	47.2231
3.43757E-03	46.4892
3.43762E-03	45.633
3.43772E-03	43.8606
3.43782E-03	42.2926
3.43787E-03	41.5404
3.43792E-03	40.8168
3.43802E-03	39.4776
3.43802E-03	39.4314
3.43812E-03	38.1866
3.43817E-03	37.6351
3.43826E-03	36.6395
3.43832E-03	35.9782
3.43839E-03	35.2281
3.43847E-03	34.4807
3.43853E-03	33.9471
3.43866E-03	32.7507
3.43869E-03	32.4856
3.43881E-03	31.5536
3.43892E-03	30.7407
3.43896E-03	30.4318
3.43911E-03	29.4051
3.43914E-03	29.2004
3.43926E-03	28.4686
3.43937E-03	27.83
3.43942E-03	27.5838
3.43956E-03	26.7653
3.43959E-03	26.602
3.43972E-03	26.0165
3.43987E-03	25.2863
3.44007E-03	24.4025
3.44011E-03	24.2393
3.44027E-03	23.6004
3.44047E-03	22.8473
3.44047E-03	22.8219
3.44068E-03	22.1381
3.44083E-03	21.6327
3.44088E-03	21.4763
3.44108E-03	20.8741
3.44119E-03	20.5625
3.44128E-03	20.3044
3.44149E-03	19.7696
3.44155E-03	19.6115
3.44176E-03	19.1057
3.44203E-03	18.4794
3.44204E-03	18.4639
3.44232E-03	17.8934
3.44240E-03	17.7241
3.44260E-03	17.3682
3.44288E-03	16.8627
3.44295E-03	16.7195
3.44315E-03	16.4023
3.44343E-03	15.9602
3.44351E-03	15.8408
3.44371E-03	15.555
3.44406E-03	15.0637
3.44408E-03	15.0305
3.44446E-03	14.5581
3.44461E-03	14.3695
3.44483E-03	14.1178
3.44521E-03	13.6992
3.44536E-03	13.532
3.44559E-03	13.31
3.44596E-03	12.9406
3.44611E-03	12.7931
3.44634E-03	12.5943
3.44671E-03	12.2636
3.44686E-03	12.1314
3.44709E-03	11.9511
3.44761E-03	11.5309
3.44765E-03	11.5037
3.44821E-03	11.0966
3.44874E-03	10.7173
3.44878E-03	10.6926
3.44934E-03	10.3233
3.44986E-03	9.97922
3.44988E-03	9.96779
3.45039E-03	9.65975
3.45090E-03	9.35222
3.45106E-03	9.24983
3.45137E-03	9.06802
3.45160E-03	8.93011
3.45213E-03	8.61633
3.45267E-03	8.30325
3.45303E-03	8.09495
3.45338E-03	7.88703
3.45374E-03	7.67953
3.45392E-03	7.57159
3.45407E-03	7.48397
3.45437E-03	7.29985
3.45467E-03	7.11616
3.45485E-03	7.00977
3.45497E-03	6.92767
3.45528E-03	6.73243
3.45558E-03	6.53782
3.45577E-03	6.41447
3.45588E-03	6.3386
3.45618E-03	6.13091
3.45634E-03	6.02753
3.45645E-03	5.9401
3.45669E-03	5.76601
3.45685E-03	5.65629
3.45693E-03	5.58806
3.45717E-03	5.40297
3.45736E-03	5.26193
3.45741E-03	5.21543
3.45759E-03	5.06685
3.45777E-03	4.91913
3.45787E-03	4.84087
3.45795E-03	4.76683
3.45813E-03	4.60933
3.45825E-03	4.50506
3.45828E-03	4.47746
3.45841E-03	4.35851
3.45857E-03	4.21119
3.45873E-03	4.0655
3.45876E-03	4.0367
3.45885E-03	3.95306
3.45897E-03	3.84026
3.45909E-03	3.72892
3.45921E-03	3.6193
3.45933E-03	3.51171
3.45940E-03	3.44863
3.45945E-03	3.40929
3.45956E-03	3.32078
3.45962E-03	3.2708
3.45965E-03	3.25189
3.45975E-03	3.19292
3.45979E-03	3.16564
3.45984E-03	3.14374
3.45990E-03	3.11693
3.45993E-03	3.10875
3.45999E-03	3.09569
3.46000E-03	3.09504
3.46006E-03	3.09203
3.46007E-03	3.09187
3.46012E-03	3.10104
3.46016E-03	3.10909
3.46018E-03	3.1196
3.46018E-03	3.11995
3.46024E-03	3.15175
3.46024E-03	3.15608
3.46030E-03	3.19751
3.46031E-03	3.21049
3.46036E-03	3.27328
3.46037E-03	3.28351
3.46041E-03	3.3476
3.46043E-03	3.38136
3.46046E-03	3.43843
3.46049E-03	3.50509
3.46051E-03	3.54749
3.46055E-03	3.63528
3.46056E-03	3.67745
3.46061E-03	3.82957
3.46061E-03	3.83229
3.46066E-03	4.00813
3.46068E-03	4.07875
3.46071E-03	4.21419
3.46075E-03	4.37403
3.46076E-03	4.45043
3.46081E-03	4.71983
3.46082E-03	4.72454
3.46085E-03	4.93643
3.46088E-03	5.14485
3.46089E-03	5.18756
3.46093E-03	5.46474
3.46095E-03	5.63953
3.46097E-03	5.76704
3.46100E-03	6.09723
3.46102E-03	6.21576
3.46104E-03	6.45687
3.46106E-03	6.65129
3.46108E-03	6.84836
3.46111E-03	7.1303
3.46112E-03	7.27302
3.46115E-03	7.65779
3.46116E-03	7.81403
3.46120E-03	8.31846
3.46122E-03	8.5431
3.46124E-03	8.86203
3.46126E-03	9.22685
3.46128E-03	9.44823
3.46131E-03	9.99877
3.46132E-03	10.0782
3.46136E-03	10.8441
3.46136E-03	10.8727
3.46140E-03	11.6075
3.46141E-03	11.7702
3.46144E-03	12.3942
3.46146E-03	12.7772
3.46148E-03	13.2342
3.46150E-03	13.8731
3.46153E-03	14.4422
3.46155E-03	15.0537
3.46158E-03	15.6721
3.46162E-03	16.9947
3.46166E-03	18.1305
3.46168E-03	18.7343
3.46172E-03	19.8525
3.46174E-03	20.6125
3.46176E-03	21.4894
3.46180E-03	22.7131
3.46182E-03	23.3606
3.46186E-03	25.1155
3.46187E-03	25.4952
3.46193E-03	27.9296
3.46193E-03	28.0665
3.46199E-03	30.6903
3.46200E-03	31.4651
3.46205E-03	33.4973
3.46207E-03	34.8224
3.46210E-03	36.4916
3.46213E-03	38.2545
3.46216E-03	39.6773
3.46222E-03	43.4328
3.46228E-03	46.6132
3.46230E-03	48.2783
3.46234E-03	50.7932
3.46240E-03	54.7686
3.46242E-03	56.1014
3.46249E-03	61.7177
3.46249E-03	61.7185
3.46258E-03	68.6434
3.46262E-03	71.7594
3.46268E-03	76.9796
3.46282E-03	88.2963
3.46285E-03	91.5995
3.46307E-03	110.895
3.46308E-03	111.799
3.46323E-03	125.249
3.46327E-03	128.804
3.46334E-03	133.821
3.46343E-03	141.271
3.46344E-03	142.036
3.46353E-03	148.824
3.46354E-03	149.516
3.46362E-03	154.958
3.46364E-03	156.18
3.46371E-03	160.367
3.46374E-03	161.94
3.46380E-03	164.497
3.46384E-03	166.286
3.46391E-03	169.037
3.46393E-03	169.779
3.46400E-03	171.619
3.46402E-03	172.097
3.46410E-03	173.373
3.46412E-03	173.677
3.46416E-03	173.91
3.46420E-03	174.07
3.46427E-03	173.705
3.46431E-03	173.407
3.46437E-03	172.322
3.46441E-03	171.549
3.46447E-03	169.781
3.46451E-03	168.557
3.46457E-03	166.157
3.46461E-03	164.518
3.46467E-03	161.55
3.46472E-03	159.539
3.46478E-03	156.077
3.46482E-03	153.739
3.46492E-03	147.269
3.46493E-03	146.572
3.46502E-03	140.241
3.46520E-03	127.484
3.46520E-03	127.109
3.46538E-03	113.527
3.46551E-03	103.397
3.46554E-03	101.718
3.46560E-03	96.8834
3.46569E-03	90.4763
3.46571E-03	89.113
3.46579E-03	83.9679
3.46584E-03	80.563
3.46587E-03	78.9539
3.46594E-03	74.5604
3.46594E-03	74.1834
3.46602E-03	69.69
3.46603E-03	68.9467
3.46610E-03	65.4624
3.46613E-03	63.7321
3.46615E-03	62.7647
3.46621E-03	59.561
3.46622E-03	58.9252
3.46627E-03	56.5689
3.46632E-03	54.5228
3.46634E-03	53.7151
3.46640E-03	51.0447
3.46641E-03	50.5146
3.46647E-03	48.5723
3.46651E-03	46.8869
3.46653E-03	46.2278
3.46659E-03	44.0496
3.46661E-03	43.6177
3.46666E-03	42.0503
3.46671E-03	40.5932
3.46672E-03	40.1987
3.46678E-03	38.5039
3.46680E-03	37.9005
3.46684E-03	36.9312
3.46690E-03	35.5089
3.46691E-03	35.44
3.46697E-03	34.1058
3.46700E-03	33.3935
3.46703E-03	32.8463
3.46709E-03	31.6707
3.46710E-03	31.5211
3.46716E-03	30.6111
3.46720E-03	29.8679
3.46722E-03	29.6063
3.46728E-03	28.6871
3.46730E-03	28.4061
3.46732E-03	28.1126
3.46738E-03	27.3829
3.46740E-03	27.1139
3.46743E-03	26.7083
3.46749E-03	26.0676
3.46751E-03	25.822
3.46755E-03	25.4756
3.46760E-03	24.9154
3.46762E-03	24.6926
3.46766E-03	24.3901
3.46770E-03	24.0177
3.46771E-03	23.9025
3.46777E-03	23.4576
3.46782E-03	23.0152
3.46785E-03	22.8267
3.46791E-03	22.4195
3.46799E-03	21.8539
3.46800E-03	21.811
3.46808E-03	21.3582
3.46815E-03	20.9363
3.46816E-03	20.8791
3.46825E-03	20.4125
3.46830E-03	20.1744
3.46832E-03	20.0661
3.46843E-03	19.5972
3.46852E-03	19.1968
3.46854E-03	19.1409
3.46865E-03	18.746
3.46875E-03	18.3532
3.46876E-03	18.3387
3.46886E-03	18.0136
3.46897E-03	17.6774
3.46900E-03	17.5905
3.46908E-03	17.3732
3.46922E-03	16.9837
3.46924E-03	16.9407
3.46937E-03	16.6403
3.46951E-03	16.3038
3.46956E-03	16.1921
3.46965E-03	15.9982
3.46975E-03	15.8049
3.46988E-03	15.5479
3.46994E-03	15.4362
3.47013E-03	15.1025
3.47026E-03	14.8808
3.47032E-03	14.7842
3.47052E-03	14.4956
3.47064E-03	14.3038
3.47071E-03	14.2208
3.47090E-03	13.9725
3.47109E-03	13.7249
3.47115E-03	13.6425
3.47128E-03	13.5006
3.47154E-03	13.2176
3.47167E-03	13.0765
3.47179E-03	12.954
3.47205E-03	12.7096
3.47224E-03	12.5268
3.47230E-03	12.4738
3.47256E-03	12.2625
3.47281E-03	12.0517
3.47288E-03	11.9991
3.47312E-03	11.8264
3.47347E-03	11.5737
3.47352E-03	11.5393
3.47382E-03	11.3509
3.47417E-03	11.1332
3.47448E-03	10.9456
3.47452E-03	10.9199
3.47487E-03	10.7317
3.47523E-03	10.5438
3.47529E-03	10.5097
3.47575E-03	10.2887
3.47610E-03	10.1214
3.47623E-03	10.0671
3.47671E-03	9.86372
3.47719E-03	9.66065
3.47767E-03	9.47915
3.47828E-03	9.24959
3.47831E-03	9.23884
3.47895E-03	9.02418
3.47959E-03	8.80982
3.48000E-03	8.66947
3.48022E-03	8.60365
3.48086E-03	8.41282
3.48172E-03	8.15685
3.48178E-03	8.1386
3.48258E-03	7.92033
3.48344E-03	7.68554
3.48356E-03	7.65177
3.48429E-03	7.46459
3.48515E-03	7.24614
3.48544E-03	7.17337
3.48634E-03	6.94306
3.48663E-03	6.86896
3.48725E-03	6.71743
3.48815E-03	6.49415
3.48906E-03	6.27109
3.48997E-03	6.04828
3.49087E-03	5.82572
3.49147E-03	5.67754
3.49178E-03	5.59975
3.49268E-03	5.3667
3.49338E-03	5.18767
3.49408E-03	5.00889
3.49412E-03	4.99699
3.49477E-03	4.81915
3.49547E-03	4.62891
3.49589E-03	4.51499
3.49616E-03	4.43417
3.49686E-03	4.23254
3.49723E-03	4.12524
3.49738E-03	4.07864
3.49791E-03	3.91763
3.49849E-03	3.73917
3.49863E-03	3.69645
3.49895E-03	3.58937
3.49942E-03	3.43679
3.49979E-03	3.31509
3.49988E-03	3.28251
3.50034E-03	3.12019
3.50081E-03	2.95848
3.50116E-03	2.83
3.50151E-03	2.70199
3.50162E-03	2.6595
3.50185E-03	2.56959
3.50227E-03	2.40859
3.50243E-03	2.34632
3.50257E-03	2.29023
3.50288E-03	2.16931
3.50308E-03	2.0861
3.50318E-03	2.04749
3.50348E-03	1.92287
3.50378E-03	1.79922
3.50383E-03	1.78037
3.50408E-03	1.67324
3.50431E-03	1.57915
3.50459E-03	1.46218
3.50480E-03	1.37725
3.50501E-03	1.29332
3.50521E-03	1.21511
3.50522E-03	1.21069
3.50543E-03	1.13227
3.50555E-03	1.08956
3.50564E-03	1.05721
3.50578E-03	1.00989
3.50585E-03	0.987793
3.50596E-03	0.951972
3.50600E-03	0.9404
3.50610E-03	0.913201
3.50618E-03	0.893505
3.50624E-03	0.879152
3.50636E-03	0.854981
3.50637E-03	0.852945
3.50647E-03	0.83584
3.50649E-03	0.833131
3.50656E-03	0.825265
3.50662E-03	0.820253
3.50665E-03	0.818236
3.50671E-03	0.815912
3.50675E-03	0.815648
3.50678E-03	0.815905
3.50685E-03	0.819578
3.50687E-03	0.821053
3.50691E-03	0.825277
3.50697E-03	0.833434
3.50700E-03	0.839251
3.50703E-03	0.846087
3.50708E-03	0.859338
3.50711E-03	0.867207
3.50713E-03	0.875631
3.50718E-03	0.895204
3.50723E-03	0.914504
3.50724E-03	0.923786
3.50728E-03	0.943232
3.50732E-03	0.965021
3.50734E-03	0.977135
3.50737E-03	0.999044
3.50741E-03	1.03033
3.50743E-03	1.04559
3.50745E-03	1.06536
3.50749E-03	1.09976
3.50754E-03	1.14672
3.50756E-03	1.16731
3.50758E-03	1.19388
3.50762E-03	1.23989
3.50765E-03	1.28624
3.50765E-03	1.28954
3.50768E-03	1.33358
3.50773E-03	1.40295
3.50775E-03	1.44257
3.50777E-03	1.47298
3.50781E-03	1.54507
3.50784E-03	1.6106
3.50784E-03	1.6154
3.50787E-03	1.67108
3.50791E-03	1.76804
3.50793E-03	1.82589
3.50794E-03	1.85543
3.50798E-03	1.95636
3.50802E-03	2.06436
3.50802E-03	2.086
3.50805E-03	2.17398
3.50809E-03	2.31538
3.50814E-03	2.48794
3.50816E-03	2.58049
3.50817E-03	2.61805
3.50821E-03	2.77792
3.50824E-03	2.92728
3.50825E-03	2.94894
3.50828E-03	3.12204
3.50832E-03	3.30595
3.50832E-03	3.33204
3.50835E-03	3.51743
3.50839E-03	3.74406
3.50840E-03	3.77281
3.50844E-03	4.05028
3.50846E-03	4.2165
3.50848E-03	4.38482
3.50852E-03	4.63657
3.50853E-03	4.75054
3.50855E-03	4.90443
3.50858E-03	5.18855
3.50860E-03	5.36067
3.50862E-03	5.53476
3.50866E-03	5.90493
3.50867E-03	6.05255
3.50869E-03	6.30108
3.50873E-03	6.72353
3.50874E-03	6.7801
3.50878E-03	7.29366
3.50880E-03	7.57021
3.50882E-03	7.91153
3.50886E-03	8.44556
3.50887E-03	8.58043
3.50892E-03	9.30474
3.50892E-03	9.4217
3.50896E-03	10.089
3.50899E-03	10.5103
3.50901E-03	10.9356
3.50905E-03	11.7558
3.50906E-03	11.848
3.50910E-03	12.8332
3.50912E-03	13.2535
3.50914E-03	13.7838
3.50919E-03	14.7969
3.50919E-03	14.9164
3.50923E-03	15.8805
3.50926E-03	16.7742
3.50927E-03	17.032
3.50931E-03	18.2594
3.50933E-03	18.8421
3.50937E-03	20.017
3.50940E-03	21.1127
3.50941E-03	21.4285
3.50946E-03	23.4452
3.50947E-03	23.6253
3.50952E-03	25.6231
3.50954E-03	26.4009
3.50958E-03	27.9678
3.50961E-03	29.4321
3.50963E-03	30.4858
3.50968E-03	32.7323
3.50969E-03	33.1848
3.50974E-03	36.072
3.50975E-03	36.3278
3.50980E-03	39.1559
3.50982E-03	40.2452
3.50985E-03	42.4375
3.50989E-03	44.4655
3.50991E-03	45.9223
3.50996E-03	48.9943
3.50997E-03	49.6129
3.51002E-03	53.5168
3.51005E-03	55.5901
3.51011E-03	59.7627
3.51014E-03	62.7388
3.51019E-03	66.482
3.51025E-03	72.0556
3.51027E-03	73.6578
3.51036E-03	81.2795
3.51037E-03	82.1744
3.51046E-03	91.532
3.51048E-03	93.8115
3.51057E-03	102.968
3.51066E-03	111.746
3.51069E-03	115.746
3.51092E-03	140.711
3.51099E-03	149.053
3.51114E-03	165.679
3.51129E-03	181.424
3.51140E-03	192.36
3.51151E-03	202.286
3.51161E-03	210.169
3.51162E-03	210.93
3.51171E-03	216.912
3.51173E-03	218.136
3.51182E-03	222.921
3.51184E-03	223.851
3.51190E-03	226.251
3.51196E-03	227.697
3.51200E-03	228.894
3.51201E-03	229.261
3.51209E-03	230.241
3.51210E-03	230.33
3.51217E-03	230.428
3.51217E-03	230.429
3.51227E-03	229.371
3.51228E-03	228.964
3.51237E-03	226.677
3.51239E-03	225.802
3.51248E-03	222.198
3.51251E-03	221.01
3.51259E-03	216.164
3.51262E-03	214.695
3.51271E-03	208.742
3.51273E-03	207.032
3.51282E-03	200.119
3.51288E-03	194.956
3.51297E-03	187.154
3.51303E-03	181.497
3.51311E-03	172.982
3.51340E-03	144.653
3.51354E-03	130.163
3.51355E-03	129.238
3.51367E-03	118.25
3.51371E-03	113.753
3.51378E-03	107.767
3.51385E-03	101.52
3.51386E-03	101.014
3.51396E-03	92.8081
3.51396E-03	92.8073
3.51405E-03	85.7578
3.51406E-03	84.6797
3.51414E-03	79.1538
3.51416E-03	77.1552
3.51420E-03	74.9973
3.51426E-03	71.0084
3.51427E-03	70.2447
3.51432E-03	67.2686
3.51435E-03	65.2944
3.51438E-03	63.7232
3.51444E-03	60.0769
3.51445E-03	59.5981
3.51453E-03	55.7895
3.51454E-03	55.3163
3.51460E-03	52.2828
3.51463E-03	50.9907
3.51467E-03	49.0257
3.51472E-03	47.0717
3.51473E-03	46.7159
3.51479E-03	44.5929
3.51481E-03	43.5364
3.51484E-03	42.5775
3.51490E-03	40.6698
3.51491E-03	40.3533
3.51495E-03	38.9201
3.51500E-03	37.4949
3.51502E-03	36.9793
3.51509E-03	35.0574
3.51509E-03	34.9302
3.51516E-03	33.3197
3.51519E-03	32.6336
3.51523E-03	31.7043
3.51528E-03	30.5756
3.51530E-03	30.2047
3.51537E-03	28.8231
3.51537E-03	28.7314
3.51544E-03	27.5728
3.51546E-03	27.0792
3.51551E-03	26.4091
3.51556E-03	25.5952
3.51558E-03	25.3269
3.51565E-03	24.3266
3.51565E-03	24.2603
3.51572E-03	23.4172
3.51574E-03	23.0577
3.51578E-03	22.6282
3.51584E-03	21.8804
3.51587E-03	21.6146
3.51591E-03	21.1896
3.51599E-03	20.4149
3.51601E-03	20.2257
3.51611E-03	19.3485
3.51620E-03	18.5634
3.51622E-03	18.3961
3.51630E-03	17.8409
3.51634E-03	17.5398
3.51640E-03	17.1795
3.51650E-03	16.5525
3.51650E-03	16.5227
3.51659E-03	15.9935
3.51666E-03	15.6247
3.51669E-03	15.4592
3.51680E-03	14.9017
3.51682E-03	14.8236
3.51693E-03	14.2786
3.51697E-03	14.1032
3.51707E-03	13.7075
3.51716E-03	13.3412
3.51720E-03	13.1745
3.51734E-03	12.6806
3.51737E-03	12.559
3.51747E-03	12.2256
3.51759E-03	11.8592
3.51765E-03	11.6578
3.51780E-03	11.2269
3.51783E-03	11.1347
3.51801E-03	10.6514
3.51801E-03	10.6504
3.51819E-03	10.2062
3.51823E-03	10.1241
3.51844E-03	9.65267
3.51855E-03	9.40849
3.51868E-03	9.13953
3.51889E-03	8.72836
3.51892E-03	8.66078
3.51917E-03	8.22496
3.51927E-03	8.04696
3.51941E-03	7.81512
3.51965E-03	7.43374
3.51966E-03	7.42443
3.51998E-03	6.94907
3.52003E-03	6.87627
3.52031E-03	6.50671
3.52041E-03	6.36446
3.52063E-03	6.09226
3.52079E-03	5.89072
3.52098E-03	5.67301
3.52117E-03	5.45603
3.52136E-03	5.2516
3.52154E-03	5.04784
3.52173E-03	4.85652
3.52204E-03	4.53866
3.52211E-03	4.47911
3.52229E-03	4.3009
3.52254E-03	4.0639
3.52276E-03	3.86788
3.52298E-03	3.67261
3.52323E-03	3.46057
3.52345E-03	3.27575
3.52370E-03	3.07508
3.52392E-03	2.90023
3.52417E-03	2.71024
3.52437E-03	2.55657
3.52464E-03	2.36512
3.52476E-03	2.27546
3.52506E-03	2.07264
3.52515E-03	2.00891
3.52546E-03	1.8117
3.52547E-03	1.80667
3.52580E-03	1.60602
3.52586E-03	1.56978
3.52605E-03	1.46179
3.52626E-03	1.34665
3.52630E-03	1.3255
3.52648E-03	1.22938
3.52666E-03	1.14629
3.52670E-03	1.12385
3.52690E-03	1.03675
3.52704E-03	0.978276
3.52705E-03	0.971861
3.52717E-03	0.926712
3.52728E-03	0.887014
3.52739E-03	0.849813
3.52750E-03	0.815869
3.52761E-03	0.784723
3.52770E-03	0.760379
3.52774E-03	0.75119
3.52780E-03	0.738686
3.52789E-03	0.719661
3.52798E-03	0.703177
3.52805E-03	0.692562
3.52811E-03	0.685523
3.52812E-03	0.683612
3.52819E-03	0.676642
3.52826E-03	0.671369
3.52833E-03	0.668162
3.52836E-03	0.667283
3.52839E-03	0.666611
3.52845E-03	0.666768
3.52852E-03	0.668483
3.52859E-03	0.672346
3.52866E-03	0.678344
3.52867E-03	0.680171
3.52873E-03	0.686998
3.52880E-03	0.698098
3.52886E-03	0.710806
3.52893E-03	0.725762
3.52895E-03	0.731833
3.52899E-03	0.741758
3.52905E-03	0.759977
3.52911E-03	0.780298
3.52917E-03	0.802802
3.52923E-03	0.825076
3.52923E-03	0.828534
3.52928E-03	0.849681
3.52934E-03	0.876339
3.52939E-03	0.905051
3.52946E-03	0.945109
3.52947E-03	0.949965
3.52953E-03	0.989411
3.52961E-03	1.04044
3.52966E-03	1.08091
3.52970E-03	1.1147
3.52971E-03	1.12404
3.52980E-03	1.19438
3.52988E-03	1.27099
3.52995E-03	1.34629
3.52996E-03	1.35431
3.53002E-03	1.41438
3.53009E-03	1.49637
3.53016E-03	1.58396
3.53023E-03	1.67743
3.53023E-03	1.68851
3.53030E-03	1.778
3.53038E-03	1.89752
3.53045E-03	2.0255
3.53047E-03	2.05291
3.53053E-03	2.16342
3.53061E-03	2.31105
3.53068E-03	2.45251
3.53070E-03	2.5025
3.53075E-03	2.60336
3.53084E-03	2.81917
3.53094E-03	3.05218
3.53103E-03	3.30563
3.53113E-03	3.57896
3.53117E-03	3.72631
3.53122E-03	3.87479
3.53131E-03	4.19472
3.53139E-03	4.46553
3.53141E-03	4.54138
3.53147E-03	4.7855
3.53155E-03	5.12752
3.53157E-03	5.20052
3.53163E-03	5.49398
3.53172E-03	5.88554
3.53173E-03	5.97707
3.53180E-03	6.30504
3.53188E-03	6.76676
3.53190E-03	6.86736
3.53197E-03	7.26254
3.53205E-03	7.79363
3.53206E-03	7.8884
3.53214E-03	8.36446
3.53222E-03	8.97617
3.53224E-03	9.14648
3.53231E-03	9.68456
3.53240E-03	10.4759
3.53243E-03	10.7039
3.53250E-03	11.3337
3.53257E-03	12.0457
3.53259E-03	12.2632
3.53269E-03	13.2716
3.53271E-03	13.5627
3.53278E-03	14.3664
3.53285E-03	15.2764
3.53287E-03	15.5545
3.53297E-03	16.8466
3.53302E-03	17.6875
3.53306E-03	18.2504
3.53315E-03	19.6758
3.53315E-03	19.7781
3.53325E-03	21.4422
3.53327E-03	21.9246
3.53334E-03	23.2554
3.53340E-03	24.4394
3.53344E-03	25.2315
3.53352E-03	27.2419
3.53353E-03	27.3861
3.53362E-03	29.7383
3.53365E-03	30.4214
3.53372E-03	32.306
3.53377E-03	33.9854
3.53381E-03	35.1088
3.53390E-03	37.9637
3.53390E-03	38.1685
3.53400E-03	41.5113
3.53402E-03	42.4825
3.53409E-03	45.1614
3.53415E-03	47.5484
3.53419E-03	49.1448
3.53427E-03	53.199
3.53428E-03	53.4898
3.53437E-03	58.2295
3.53440E-03	59.6038
3.53447E-03	63.3936
3.53452E-03	66.7612
3.53456E-03	69.0128
3.53465E-03	74.711
3.53466E-03	75.1197
3.53475E-03	81.7507
3.53477E-03	83.6561
3.53483E-03	88.1931
3.53490E-03	93.5649
3.53492E-03	95.1038
3.53500E-03	102.511
3.53502E-03	104.562
3.53509E-03	110.435
3.53515E-03	116.693
3.53517E-03	118.889
3.53526E-03	127.894
3.53527E-03	130.037
3.53537E-03	140.776
3.53540E-03	144.633
3.53548E-03	154.679
3.53552E-03	160.477
3.53559E-03	169.607
3.53571E-03	185.54
3.53571E-03	186.479
3.53582E-03	202.463
3.53590E-03	215.346
3.53593E-03	220.309
3.53610E-03	248.644
3.53615E-03	257.526
3.53630E-03	284.184
3.53659E-03	337.155
3.53677E-03	371.654
3.53685E-03	385.429
3.53695E-03	402.325
3.53699E-03	410.481
3.53709E-03	425.616
3.53718E-03	440.711
3.53723E-03	447.427
3.53734E-03	463.052
3.53746E-03	478.617
3.53759E-03	491.845
