E(MeV)	Mo-nat
6.645200E-04	5.46575
6.646570E-04	5.44971
6.647940E-04	5.43925
6.650000E-04	5.42456
6.652050E-04	5.41085
6.654110E-04	5.39795
6.656600E-04	5.38323
6.657030E-04	5.38075
6.659640E-04	5.3664
6.660930E-04	5.35969
6.662240E-04	5.35524
6.664850E-04	5.34713
6.667450E-04	5.33968
6.670060E-04	5.33285
6.673530E-04	5.32469
6.677000E-04	5.31763
6.678830E-04	5.31452
6.680480E-04	5.3138
6.683080E-04	5.31348
6.686510E-04	5.31423
6.689070E-04	5.31575
6.691630E-04	5.31819
6.691990E-04	5.31868
6.694190E-04	5.32521
6.696750E-04	5.33399
6.699310E-04	5.34411
6.701870E-04	5.35577
6.702960E-04	5.36155
6.704430E-04	5.37373
6.706250E-04	5.39025
6.708080E-04	5.408
6.709910E-04	5.42716
6.711740E-04	5.44793
6.712830E-04	5.46151
6.713570E-04	5.47437
6.715390E-04	5.50868
6.717220E-04	5.54554
6.718590E-04	5.57515
6.719200E-04	5.58894
6.719710E-04	5.60431
6.721020E-04	5.64568
6.722340E-04	5.68938
6.723660E-04	5.73578
6.723800E-04	5.74129
6.724970E-04	5.79574
6.726290E-04	5.86073
6.726870E-04	5.89133
6.727280E-04	5.91667
6.728260E-04	5.98176
6.729250E-04	6.05021
6.729430E-04	6.06353
6.730020E-04	6.11407
6.730900E-04	6.19323
6.731480E-04	6.24876
6.731770E-04	6.28111
6.732650E-04	6.38305
6.733020E-04	6.42795
6.733530E-04	6.50078
6.734190E-04	6.59894
6.734550E-04	6.65599
6.734850E-04	6.70817
6.735500E-04	6.83086
6.735580E-04	6.84517
6.736160E-04	6.97375
6.736600E-04	7.0741
6.737260E-04	7.25292
6.737700E-04	7.37751
6.737750E-04	7.39507
6.738250E-04	7.55903
6.738430E-04	7.62223
6.738740E-04	7.74093
6.739160E-04	7.90795
6.739230E-04	7.9402
6.739730E-04	8.16643
6.739890E-04	8.24503
6.740220E-04	8.41966
6.740620E-04	8.64186
6.740710E-04	8.69818
6.741210E-04	9.01435
6.741350E-04	9.11203
6.741700E-04	9.36675
6.741900E-04	9.51986
6.742120E-04	9.70107
6.742450E-04	9.98179
6.742500E-04	10.0326
6.742890E-04	10.3989
6.743000E-04	10.5069
6.743270E-04	10.7993
6.743550E-04	11.1007
6.743660E-04	11.2313
6.744040E-04	11.7017
6.744100E-04	11.771
6.744420E-04	12.2198
6.744640E-04	12.5277
6.744810E-04	12.7771
6.745190E-04	13.3749
6.745580E-04	14.0363
6.745740E-04	14.3274
6.745960E-04	14.7444
6.746290E-04	15.3853
6.746330E-04	15.4617
6.746690E-04	16.2425
6.746840E-04	16.5639
6.747240E-04	17.5074
6.747390E-04	17.8616
6.747790E-04	18.8978
6.747930E-04	19.286
6.748340E-04	20.4175
6.748480E-04	20.8403
6.748880E-04	22.0678
6.749030E-04	22.5248
6.749380E-04	23.6657
6.749580E-04	24.3417
6.750040E-04	25.9492
6.750130E-04	26.2781
6.750690E-04	28.414
6.750860E-04	29.0469
6.751520E-04	31.6925
6.751590E-04	31.9919
6.752690E-04	36.6657
6.752800E-04	37.1437
6.754370E-04	44.0162
6.754740E-04	45.5862
6.755170E-04	47.3972
6.755830E-04	50.0497
6.756490E-04	52.4607
6.756530E-04	52.615
6.757130E-04	54.5665
6.757210E-04	54.7922
6.757780E-04	56.3844
6.757810E-04	56.4603
6.758330E-04	57.6693
6.758480E-04	57.9593
6.758890E-04	58.6911
6.759010E-04	58.859
6.759470E-04	59.443
6.759590E-04	59.5407
6.760060E-04	59.8471
6.760160E-04	59.8975
6.760530E-04	59.9431
6.760580E-04	59.9398
6.761110E-04	59.7345
6.761170E-04	59.7005
6.761680E-04	59.2033
6.761780E-04	59.0867
6.762170E-04	58.5094
6.762300E-04	58.3044
6.762770E-04	57.3642
6.762910E-04	57.0668
6.763400E-04	55.8507
6.763580E-04	55.3701
6.764060E-04	53.967
6.764310E-04	53.1794
6.764750E-04	51.7038
6.765120E-04	50.4315
6.765850E-04	47.7211
6.766000E-04	47.1693
6.768230E-04	38.404
6.768630E-04	36.8484
6.768890E-04	35.8942
6.769540E-04	33.4821
6.769730E-04	32.826
6.770200E-04	31.2041
6.770460E-04	30.3501
6.770710E-04	29.5401
6.771190E-04	28.0708
6.771260E-04	27.8584
6.771810E-04	26.309
6.771920E-04	26.0078
6.772360E-04	24.8804
6.772500E-04	24.5162
6.772910E-04	23.582
6.773160E-04	23.0074
6.773450E-04	22.402
6.773820E-04	21.6699
6.773890E-04	21.5359
6.774330E-04	20.7572
6.774480E-04	20.5058
6.774770E-04	20.0502
6.775140E-04	19.4999
6.775210E-04	19.401
6.775650E-04	18.8293
6.775800E-04	18.6456
6.776090E-04	18.3182
6.776400E-04	17.9785
6.776530E-04	17.8614
6.776960E-04	17.4612
6.777010E-04	17.4202
6.777400E-04	17.1221
6.777620E-04	16.9651
6.777840E-04	16.8272
6.778230E-04	16.602
6.778410E-04	16.5171
6.778960E-04	16.2798
6.779040E-04	16.2468
6.779510E-04	16.1145
6.779810E-04	16.0367
6.780050E-04	16.0004
6.780580E-04	15.9359
6.780630E-04	15.9347
6.781240E-04	15.9364
6.781360E-04	15.9399
6.781930E-04	16.0106
6.782010E-04	16.0211
6.782130E-04	16.0399
6.782770E-04	16.1972
6.782900E-04	16.232
6.783390E-04	16.4095
6.783800E-04	16.5726
6.784000E-04	16.6696
6.784610E-04	16.9901
6.784770E-04	17.078
6.785220E-04	17.3802
6.785740E-04	17.7376
6.785860E-04	17.8415
6.786380E-04	18.2701
6.786510E-04	18.3901
6.787020E-04	18.8835
6.787150E-04	19.021
6.787670E-04	19.5854
6.787790E-04	19.7421
6.788310E-04	20.3845
6.788440E-04	20.5624
6.788950E-04	21.2913
6.789080E-04	21.4929
6.789600E-04	22.3181
6.789730E-04	22.5461
6.790240E-04	23.4787
6.790370E-04	23.7363
6.790890E-04	24.7892
6.791010E-04	25.0797
6.791530E-04	26.2673
6.791660E-04	26.5948
6.792170E-04	27.9328
6.792300E-04	28.3016
6.792820E-04	29.8075
6.792950E-04	30.2222
6.793430E-04	31.805
6.793460E-04	31.9122
6.793910E-04	33.5538
6.794040E-04	34.0302
6.794390E-04	35.4548
6.794620E-04	36.3752
6.794880E-04	37.5176
6.795200E-04	38.9665
6.795360E-04	39.7522
6.795780E-04	41.8276
6.795970E-04	42.8644
6.796360E-04	44.9689
6.796420E-04	45.3477
6.796940E-04	48.424
6.797100E-04	49.4593
6.797520E-04	52.1983
6.797770E-04	54.0077
6.798090E-04	56.307
6.798450E-04	59.0199
6.798720E-04	61.1489
6.799120E-04	64.5014
6.799350E-04	66.404
6.799700E-04	69.5898
6.799980E-04	72.0835
6.800480E-04	76.9034
6.800610E-04	78.1635
6.801230E-04	84.636
6.801250E-04	84.8112
6.802090E-04	94.0238
6.802210E-04	95.5178
6.803050E-04	105.331
6.803500E-04	110.852
6.804600E-04	124.317
6.805640E-04	137.165
6.806330E-04	145.645
6.806770E-04	150.672
6.807420E-04	157.95
6.807570E-04	159.555
6.808230E-04	166.243
6.808340E-04	167.315
6.808860E-04	171.956
6.809120E-04	174.008
6.809580E-04	177.59
6.809680E-04	178.265
6.810200E-04	181.526
6.810250E-04	181.783
6.810970E-04	185.178
6.811020E-04	185.342
6.811610E-04	187.036
6.811670E-04	187.208
6.811970E-04	187.566
6.812330E-04	187.923
6.812460E-04	187.939
6.812620E-04	187.807
6.813240E-04	187.079
6.813390E-04	186.645
6.814010E-04	184.699
6.814160E-04	183.988
6.814680E-04	181.458
6.814940E-04	179.837
6.815500E-04	176.114
6.815710E-04	174.503
6.816200E-04	170.558
6.816480E-04	167.971
6.817050E-04	162.684
6.817290E-04	160.172
6.817900E-04	153.856
6.818400E-04	148.226
6.819150E-04	139.775
6.821210E-04	115.707
6.821720E-04	109.742
6.822240E-04	104.024
6.822690E-04	99.0707
6.822940E-04	96.3787
6.823590E-04	89.7172
6.823650E-04	89.0881
6.824360E-04	82.2509
6.825040E-04	76.197
6.825130E-04	75.3437
6.825710E-04	70.5716
6.825910E-04	69.0037
6.826390E-04	65.3747
6.826680E-04	63.2307
6.827060E-04	60.599
6.827450E-04	58.0029
6.827510E-04	57.6035
6.827970E-04	54.8392
6.828090E-04	54.0588
6.828480E-04	51.8889
6.828740E-04	50.4612
6.828990E-04	49.1407
6.829380E-04	47.1867
6.829510E-04	46.5852
6.830030E-04	44.2124
6.830540E-04	42.0543
6.830670E-04	41.522
6.831060E-04	40.051
6.831310E-04	39.0836
6.831570E-04	38.1927
6.831960E-04	36.8746
6.832090E-04	36.4698
6.832600E-04	34.8756
6.832730E-04	34.5083
6.833240E-04	33.0639
6.833370E-04	32.7308
6.833890E-04	31.4207
6.834020E-04	31.1182
6.834530E-04	29.9283
6.834660E-04	29.6533
6.835180E-04	28.5708
6.835300E-04	28.3248
6.835950E-04	27.1142
6.836140E-04	26.7562
6.836590E-04	26.0099
6.837110E-04	25.1693
6.837230E-04	24.9802
6.837860E-04	24.0719
6.838040E-04	23.819
6.838490E-04	23.2351
6.838910E-04	22.7009
6.839330E-04	22.2195
6.840070E-04	21.3821
6.840160E-04	21.2846
6.841000E-04	20.4534
6.841230E-04	20.2328
6.841840E-04	19.696
6.842390E-04	19.2226
6.842670E-04	18.9965
6.843510E-04	18.3525
6.843540E-04	18.3281
6.844450E-04	17.7083
6.844700E-04	17.5338
6.845470E-04	17.0573
6.845860E-04	16.8226
6.846500E-04	16.4732
6.847530E-04	15.9223
6.847660E-04	15.8543
6.848560E-04	15.4389
6.849590E-04	14.9704
6.850620E-04	14.5646
6.851530E-04	14.2139
6.851660E-04	14.1696
6.852810E-04	13.7759
6.853460E-04	13.5601
6.854100E-04	13.368
6.855390E-04	12.9889
6.856680E-04	12.6539
6.857320E-04	12.4884
6.857960E-04	12.3408
6.859250E-04	12.0492
6.859640E-04	11.9627
6.860540E-04	11.7835
6.861830E-04	11.5303
6.861960E-04	11.5053
6.863310E-04	11.2744
6.864980E-04	10.9922
6.865050E-04	10.9815
6.866650E-04	10.7484
6.868130E-04	10.5367
6.868330E-04	10.5128
6.870000E-04	10.3088
6.871680E-04	10.1071
6.872130E-04	10.0534
6.873350E-04	9.92787
6.875020E-04	9.75796
6.875800E-04	9.68033
6.876860E-04	9.58702
6.878850E-04	9.41369
6.879460E-04	9.36113
6.880850E-04	9.25836
6.882840E-04	9.11179
6.884360E-04	9.00177
6.884840E-04	8.97172
6.886840E-04	8.84879
6.889250E-04	8.70179
6.889830E-04	8.67187
6.891820E-04	8.57006
6.894400E-04	8.43999
6.895690E-04	8.37559
6.896980E-04	8.32152
6.899550E-04	8.21451
6.902130E-04	8.10851
6.904700E-04	8.01912
6.907270E-04	7.93053
6.908560E-04	7.88667
6.911140E-04	7.81364
6.914030E-04	7.7324
6.917250E-04	7.64295
6.918220E-04	7.61634
6.920470E-04	7.56562
6.923690E-04	7.49383
6.926910E-04	7.42265
6.927870E-04	7.40145
6.930130E-04	7.36139
6.934960E-04	7.27644
6.938180E-04	7.22033
6.940750E-04	7.17577
6.942360E-04	7.15317
6.946540E-04	7.09496
6.950730E-04	7.03724
6.952340E-04	7.0152
6.954910E-04	6.98677
6.959100E-04	6.94095
6.963280E-04	6.89547
6.967470E-04	6.85029
6.969720E-04	6.82611
6.971650E-04	6.80972
6.976800E-04	6.76633
6.981950E-04	6.72327
6.987100E-04	6.6805
6.992250E-04	6.64703
6.997400E-04	6.61379
7.005120E-04	6.56431
7.010280E-04	6.53159
7.012850E-04	6.51936
7.018640E-04	6.49207
7.027330E-04	6.45145
7.036030E-04	6.41115
7.044720E-04	6.37114
7.045040E-04	6.36967
7.053410E-04	6.34134
7.062420E-04	6.31107
7.072080E-04	6.27885
7.079800E-04	6.25323
7.081730E-04	6.24848
7.091390E-04	6.22489
7.101040E-04	6.20144
7.110700E-04	6.17813
7.120360E-04	6.15493
7.130010E-04	6.13183
7.131300E-04	6.12877
7.142890E-04	6.10938
7.155760E-04	6.08797
7.168640E-04	6.06668
7.181510E-04	6.0455
7.194390E-04	6.02442
7.207260E-04	6.00342
7.208550E-04	6.00133
7.220140E-04	5.98809
7.233010E-04	5.97344
7.245890E-04	5.95887
7.258760E-04	5.94436
7.270350E-04	5.93136
7.285800E-04	5.91412
7.296100E-04	5.90268
7.306400E-04	5.8913
7.311630E-04	5.88555
7.317800E-04	5.88053
7.329200E-04	5.87136
7.337750E-04	5.86455
7.346300E-04	5.85783
7.354250E-04	5.85167
7.361000E-04	5.84654
7.365500E-04	5.84319
7.370000E-04	5.8399
7.374500E-04	5.83668
7.379000E-04	5.83356
7.382370E-04	5.8313
7.385750E-04	5.82912
7.389250E-04	5.82697
7.391750E-04	5.82552
7.394250E-04	5.82415
7.396750E-04	5.82288
7.399250E-04	5.82173
7.401750E-04	5.82073
7.403630E-04	5.82009
7.405500E-04	5.81957
7.407370E-04	5.8192
7.409370E-04	5.81899
7.410750E-04	5.81898
7.412130E-04	5.8191
7.413500E-04	5.81938
7.414870E-04	5.81984
7.416250E-04	5.82052
7.417280E-04	5.8212
7.418310E-04	5.82205
7.419500E-04	5.82329
7.420500E-04	5.82458
7.421500E-04	5.82616
7.422250E-04	5.82757
7.423000E-04	5.82921
7.423750E-04	5.83112
7.424500E-04	5.83338
7.425250E-04	5.83606
7.425750E-04	5.83813
7.426000E-04	5.8393
7.426250E-04	5.84104
7.426750E-04	5.84486
7.427170E-04	5.84836
7.427690E-04	5.85307
7.428200E-04	5.85833
7.428550E-04	5.86219
7.428890E-04	5.86637
7.429230E-04	5.87092
7.429580E-04	5.87589
7.429920E-04	5.88132
7.430270E-04	5.88727
7.430610E-04	5.89381
7.430950E-04	5.90101
7.431300E-04	5.90895
7.431640E-04	5.9177
7.431980E-04	5.92738
7.432330E-04	5.93808
7.432640E-04	5.9488
7.432920E-04	5.95932
7.433200E-04	5.97076
7.433480E-04	5.98318
7.433770E-04	5.99668
7.434050E-04	6.01133
7.434250E-04	6.02281
7.434330E-04	6.02791
7.434610E-04	6.04759
7.434890E-04	6.06872
7.435170E-04	6.09139
7.435450E-04	6.11573
7.435730E-04	6.14183
7.436020E-04	6.16982
7.436300E-04	6.1998
7.436580E-04	6.23191
7.436860E-04	6.26626
7.437190E-04	6.30932
7.437470E-04	6.34893
7.437750E-04	6.39116
7.438000E-04	6.43113
7.438030E-04	6.4365
7.438310E-04	6.48769
7.438690E-04	6.56055
7.439060E-04	6.63888
7.439440E-04	6.7229
7.439810E-04	6.81277
7.440150E-04	6.89878
7.440600E-04	7.02111
7.440700E-04	7.05025
7.441050E-04	7.15675
7.441500E-04	7.30243
7.441950E-04	7.45665
7.442530E-04	7.66556
7.443150E-04	7.9065
7.443600E-04	8.08969
7.443900E-04	8.21378
7.444800E-04	8.60285
7.446600E-04	9.39283
7.447450E-04	9.74636
7.448200E-04	10.0339
7.448800E-04	10.2322
7.449350E-04	10.3924
7.449980E-04	10.546
7.450470E-04	10.6446
7.450500E-04	10.6485
7.450910E-04	10.7042
7.451500E-04	10.7553
7.451910E-04	10.7688
7.452000E-04	10.7699
7.452540E-04	10.7489
7.453100E-04	10.6966
7.453550E-04	10.6327
7.454000E-04	10.5492
7.454050E-04	10.5389
7.454540E-04	10.4178
7.455050E-04	10.2702
7.455620E-04	10.0826
7.456300E-04	9.83759
7.457130E-04	9.50068
7.458280E-04	9.00061
7.459700E-04	8.37277
7.460370E-04	8.08539
7.461010E-04	7.82515
7.461400E-04	7.67457
7.461560E-04	7.61318
7.462110E-04	7.41677
7.462520E-04	7.27751
7.462970E-04	7.13377
7.463330E-04	7.02801
7.463670E-04	6.92756
7.464030E-04	6.83241
7.464200E-04	6.78746
7.464380E-04	6.74482
7.464720E-04	6.6647
7.465070E-04	6.5896
7.465420E-04	6.51938
7.465720E-04	6.4635
7.466090E-04	6.39916
7.466450E-04	6.33954
7.466820E-04	6.28438
7.467180E-04	6.23343
7.467250E-04	6.22488
7.467430E-04	6.20355
7.467670E-04	6.17604
7.467920E-04	6.15013
7.468160E-04	6.12574
7.468400E-04	6.10279
7.468650E-04	6.08122
7.468890E-04	6.06094
7.469130E-04	6.04188
7.469380E-04	6.02398
7.469660E-04	6.00488
7.469970E-04	5.98498
7.470280E-04	5.96662
7.470590E-04	5.94967
7.470910E-04	5.934
7.471000E-04	5.92966
7.471220E-04	5.92092
7.471530E-04	5.90952
7.471840E-04	5.8991
7.472160E-04	5.88957
7.472470E-04	5.88086
7.472780E-04	5.87288
7.473090E-04	5.86556
7.473410E-04	5.85884
7.473720E-04	5.85266
7.474030E-04	5.84698
7.474340E-04	5.84173
7.474730E-04	5.83572
7.474970E-04	5.83238
7.475440E-04	5.82622
7.475910E-04	5.82067
7.476380E-04	5.81565
7.476840E-04	5.81107
7.477310E-04	5.80687
7.477780E-04	5.80299
7.478250E-04	5.79939
7.478950E-04	5.79444
7.479660E-04	5.78992
7.480360E-04	5.78575
7.481000E-04	5.78222
7.481060E-04	5.78196
7.481770E-04	5.77923
7.482630E-04	5.77616
7.483560E-04	5.77311
7.484500E-04	5.7703
7.485440E-04	5.76769
7.486380E-04	5.76526
7.487630E-04	5.76226
7.488870E-04	5.75947
7.490130E-04	5.75688
7.491370E-04	5.75444
7.492630E-04	5.75214
7.494500E-04	5.7489
7.496370E-04	5.74588
7.498250E-04	5.74304
7.500130E-04	5.74034
7.502000E-04	5.73777
7.504500E-04	5.73449
7.507000E-04	5.73137
7.509500E-04	5.72838
7.513000E-04	5.72435
7.516000E-04	5.72103
7.520000E-04	5.71675
7.524000E-04	5.7126
7.528000E-04	5.70856
7.532000E-04	5.70461
7.538000E-04	5.69883
7.544000E-04	5.69318
7.546000E-04	5.69132
7.551630E-04	5.68615
7.557250E-04	5.68107
7.565690E-04	5.67359
7.574120E-04	5.66626
7.582560E-04	5.65909
7.588190E-04	5.6544
7.596000E-04	5.64803
7.601000E-04	5.64404
7.606000E-04	5.64015
7.611000E-04	5.63636
7.616000E-04	5.63269
7.621000E-04	5.62916
7.626000E-04	5.62581
7.629750E-04	5.62345
7.633500E-04	5.62124
7.637250E-04	5.61923
7.639750E-04	5.61802
7.642250E-04	5.61693
7.644750E-04	5.61601
7.647250E-04	5.61526
7.649750E-04	5.61475
7.651870E-04	5.61453
7.653620E-04	5.61453
7.655370E-04	5.61474
7.657130E-04	5.61518
7.658870E-04	5.61592
7.660190E-04	5.61671
7.661500E-04	5.61775
7.662810E-04	5.61907
7.664120E-04	5.62075
7.665000E-04	5.62211
7.666120E-04	5.62421
7.666970E-04	5.6261
7.667810E-04	5.62831
7.668660E-04	5.63093
7.669500E-04	5.63406
7.670060E-04	5.63649
7.670620E-04	5.63926
7.671190E-04	5.64244
7.671750E-04	5.6461
7.672250E-04	5.64987
7.672310E-04	5.65048
7.672730E-04	5.65503
7.673160E-04	5.66004
7.673580E-04	5.66558
7.674000E-04	5.67172
7.674340E-04	5.67723
7.674690E-04	5.68327
7.675030E-04	5.68989
7.675370E-04	5.69716
7.675720E-04	5.70517
7.676060E-04	5.71399
7.676410E-04	5.72373
7.676750E-04	5.73449
7.677090E-04	5.74639
7.677440E-04	5.75953
7.677780E-04	5.77408
7.678000E-04	5.78431
7.678120E-04	5.79094
7.678470E-04	5.81088
7.678810E-04	5.83268
7.679160E-04	5.85652
7.679500E-04	5.88259
7.679740E-04	5.90254
7.679990E-04	5.92378
7.680230E-04	5.94638
7.680600E-04	5.98303
7.680960E-04	6.02321
7.681330E-04	6.06719
7.681450E-04	6.08321
7.681690E-04	6.11779
7.682060E-04	6.17403
7.682430E-04	6.23492
7.682790E-04	6.30072
7.683160E-04	6.3717
7.683500E-04	6.44337
7.683800E-04	6.51
7.684200E-04	6.60493
7.684250E-04	6.61769
7.684600E-04	6.71157
7.685000E-04	6.82621
7.685400E-04	6.94833
7.685800E-04	7.07797
7.686200E-04	7.21509
7.686730E-04	7.4062
7.686800E-04	7.4352
7.687230E-04	7.60524
7.687850E-04	7.86967
7.688600E-04	8.20534
7.689500E-04	8.62809
7.690800E-04	9.25315
7.691450E-04	9.56415
7.692300E-04	9.95135
7.693020E-04	10.2577
7.693700E-04	10.5153
7.693800E-04	10.5492
7.694230E-04	10.6853
7.694700E-04	10.818
7.695250E-04	10.9462
7.695730E-04	11.0332
7.695800E-04	11.042
7.696360E-04	11.1035
7.696900E-04	11.1285
7.696920E-04	11.1287
7.697000E-04	11.1283
7.697600E-04	11.1018
7.698230E-04	11.0333
7.698700E-04	10.9543
7.698800E-04	10.9327
7.699230E-04	10.8324
7.699850E-04	10.6525
7.700400E-04	10.4679
7.700900E-04	10.28
7.701000E-04	10.241
7.701750E-04	9.91936
7.702700E-04	9.47972
7.704800E-04	8.46714
7.705500E-04	8.14053
7.706250E-04	7.80641
7.706870E-04	7.54369
7.706900E-04	7.53375
7.707350E-04	7.35995
7.707870E-04	7.16884
7.708230E-04	7.04847
7.708570E-04	6.93382
7.708930E-04	6.82492
7.709150E-04	6.75859
7.709270E-04	6.72332
7.709630E-04	6.63023
7.709930E-04	6.55332
7.710320E-04	6.46054
7.710720E-04	6.3744
7.711110E-04	6.29463
7.711510E-04	6.22092
7.711770E-04	6.17499
7.712000E-04	6.1367
7.712030E-04	6.13189
7.712290E-04	6.0939
7.712560E-04	6.05816
7.712820E-04	6.02456
7.713080E-04	5.993
7.713340E-04	5.96338
7.713610E-04	5.9356
7.713870E-04	5.90955
7.714190E-04	5.88012
7.714470E-04	5.85602
7.714750E-04	5.83355
7.715030E-04	5.81261
7.715310E-04	5.79308
7.715590E-04	5.77488
7.715750E-04	5.76545
7.715880E-04	5.75891
7.716160E-04	5.74532
7.716440E-04	5.73278
7.716810E-04	5.71754
7.717190E-04	5.70385
7.717560E-04	5.69153
7.717940E-04	5.68044
7.718310E-04	5.67044
7.718690E-04	5.6614
7.719060E-04	5.65323
7.719440E-04	5.6458
7.719810E-04	5.63905
7.720330E-04	5.63072
7.720820E-04	5.62364
7.721310E-04	5.61729
7.721810E-04	5.61156
7.722300E-04	5.60634
7.722950E-04	5.60007
7.723610E-04	5.59443
7.724270E-04	5.58931
7.725250E-04	5.5824
7.725500E-04	5.58082
7.726230E-04	5.57759
7.727220E-04	5.5738
7.727870E-04	5.57154
7.729190E-04	5.56748
7.730500E-04	5.56396
7.732020E-04	5.56039
7.733550E-04	5.55728
7.735580E-04	5.5537
7.737610E-04	5.55065
7.739990E-04	5.54761
7.742730E-04	5.54472
7.745460E-04	5.54238
7.748200E-04	5.5405
7.750810E-04	5.53911
7.750930E-04	5.53913
7.753660E-04	5.54001
7.756400E-04	5.54127
7.759130E-04	5.54293
7.762060E-04	5.54515
7.764250E-04	5.54718
7.765190E-04	5.54909
7.768310E-04	5.55606
7.771440E-04	5.56367
7.774560E-04	5.572
7.777690E-04	5.58114
7.778000E-04	5.58214
7.780030E-04	5.59339
7.782370E-04	5.60695
7.784720E-04	5.62114
7.787440E-04	5.63852
7.789370E-04	5.65157
7.790500E-04	5.65952
7.791310E-04	5.66809
7.793250E-04	5.68923
7.795190E-04	5.71116
7.797130E-04	5.73396
7.797440E-04	5.73779
7.799060E-04	5.76519
7.801000E-04	5.79898
7.803250E-04	5.83981
7.804370E-04	5.86104
7.804750E-04	5.87043
7.806250E-04	5.90893
7.807750E-04	5.94854
7.809000E-04	5.98258
7.809250E-04	5.99109
7.810750E-04	6.04353
7.812250E-04	6.09753
7.812750E-04	6.1161
7.813620E-04	6.15633
7.814870E-04	6.21526
7.816120E-04	6.27573
7.816500E-04	6.2944
7.817380E-04	6.3469
7.818620E-04	6.42387
7.819000E-04	6.44762
7.819880E-04	6.51279
7.821120E-04	6.60839
7.821500E-04	6.63793
7.822380E-04	6.71984
7.823500E-04	6.82793
7.824000E-04	6.87723
7.824500E-04	6.9351
7.825500E-04	7.05353
7.825880E-04	7.09907
7.826500E-04	7.18702
7.827500E-04	7.33117
7.827750E-04	7.36818
7.828500E-04	7.49767
7.829500E-04	7.67478
7.829560E-04	7.68618
7.830500E-04	7.88566
7.831250E-04	8.0495
7.831410E-04	8.08852
7.832220E-04	8.29618
7.832380E-04	8.3371
7.833030E-04	8.52941
7.833500E-04	8.67016
7.833840E-04	8.78642
7.834630E-04	9.0571
7.834660E-04	9.06938
7.835470E-04	9.39643
7.835750E-04	9.51271
7.836280E-04	9.75858
7.836590E-04	9.90663
7.836890E-04	10.0623
7.837440E-04	10.3548
7.837500E-04	10.392
7.838120E-04	10.7717
7.838310E-04	10.8882
7.838750E-04	11.1931
7.839250E-04	11.5493
7.839380E-04	11.6479
7.839870E-04	12.0509
7.840000E-04	12.1605
7.840500E-04	12.6082
7.840620E-04	12.73
7.841120E-04	13.228
7.841250E-04	13.3636
7.841750E-04	13.9179
7.841880E-04	14.0689
7.842370E-04	14.6862
7.842500E-04	14.8544
7.843000E-04	15.541
7.843060E-04	15.6345
7.843620E-04	16.4925
7.844190E-04	17.4448
7.844250E-04	17.5527
7.844750E-04	18.4911
7.844870E-04	18.7303
7.845310E-04	19.639
7.845500E-04	20.0358
7.845880E-04	20.896
7.846120E-04	21.4799
7.846440E-04	22.2696
7.846750E-04	23.073
7.847000E-04	23.7669
7.847370E-04	24.8263
7.847660E-04	25.6817
7.848000E-04	26.7464
7.848310E-04	27.7777
7.848500E-04	28.4072
7.848970E-04	30.0903
7.849250E-04	31.1166
7.849620E-04	32.5917
7.850000E-04	34.0888
7.850280E-04	35.2916
7.850750E-04	37.3211
7.850840E-04	37.7529
7.851500E-04	40.8097
7.851530E-04	40.9636
7.852220E-04	44.3872
7.852310E-04	44.8592
7.853250E-04	49.8281
7.854500E-04	56.8352
7.855130E-04	60.4067
7.856310E-04	67.1911
7.857000E-04	71.0795
7.857440E-04	73.4233
7.858100E-04	76.915
7.858250E-04	77.6487
7.858930E-04	80.8848
7.859000E-04	81.2146
7.859600E-04	83.7851
7.859750E-04	84.3571
7.860400E-04	86.7434
7.860600E-04	87.3719
7.861050E-04	88.7215
7.861200E-04	89.0866
7.861800E-04	90.4602
7.861950E-04	90.7062
7.862550E-04	91.5986
7.862560E-04	91.6112
7.863000E-04	91.9257
7.863230E-04	92.0589
7.863660E-04	92.0941
7.863700E-04	92.0777
7.864350E-04	91.6873
7.864450E-04	91.5626
7.865100E-04	90.6423
7.865250E-04	90.3335
7.865850E-04	89.0011
7.866050E-04	88.438
7.866600E-04	86.8121
7.866800E-04	86.1107
7.867410E-04	83.9128
7.867550E-04	83.3215
7.868210E-04	80.5294
7.868350E-04	79.9035
7.868750E-04	78.0457
7.869450E-04	74.5614
7.870000E-04	71.783
7.871560E-04	63.441
7.872870E-04	56.4462
7.873440E-04	53.4806
7.874000E-04	50.6402
7.874340E-04	48.9262
7.874750E-04	46.9925
7.875230E-04	44.7157
7.875500E-04	43.5373
7.876130E-04	40.8019
7.876160E-04	40.6741
7.876810E-04	38.0284
7.877020E-04	37.2214
7.877470E-04	35.5558
7.877910E-04	33.973
7.878130E-04	33.2356
7.878500E-04	31.9927
7.878780E-04	31.1163
7.879120E-04	30.0611
7.879250E-04	29.702
7.879750E-04	28.2847
7.880250E-04	26.9803
7.880370E-04	26.6587
7.880750E-04	25.7605
7.881000E-04	25.1702
7.881250E-04	24.6214
7.881620E-04	23.8103
7.881750E-04	23.5593
7.882250E-04	22.5701
7.882750E-04	21.6663
7.882870E-04	21.4438
7.883310E-04	20.7223
7.883500E-04	20.4185
7.883940E-04	19.7737
7.884440E-04	19.0505
7.884560E-04	18.8891
7.885190E-04	18.0973
7.885370E-04	17.8639
7.885810E-04	17.3776
7.886310E-04	16.8316
7.886440E-04	16.7094
7.887060E-04	16.1092
7.887250E-04	15.9321
7.887690E-04	15.5614
7.888190E-04	15.145
7.888370E-04	15.0041
7.889090E-04	14.4743
7.889120E-04	14.4536
