E(MeV)	mcnp/Sm-148:1
2.70797E-04	4.936130
2.71143E-04	4.833520
2.71374E-04	4.759290
2.71950E-04	4.574930
2.72295E-04	4.465160
2.72526E-04	4.386250
2.73102E-04	4.190600
2.73160E-04	4.171190
2.73534E-04	4.036280
2.73967E-04	3.881790
2.74024E-04	3.861370
2.74399E-04	3.719150
2.74831E-04	3.556560
2.74889E-04	3.535110
2.75263E-04	3.385700
2.75695E-04	3.215210
2.75753E-04	3.192770
2.76128E-04	3.037130
2.76531E-04	2.871970
2.76560E-04	2.859470
2.76992E-04	2.674960
2.77309E-04	2.542200
2.77424E-04	2.491490
2.77712E-04	2.366930
2.78000E-04	2.244370
2.78087E-04	2.208270
2.78289E-04	2.121280
2.78577E-04	1.999520
2.78865E-04	1.880590
2.79153E-04	1.764860
2.79441E-04	1.652750
2.79556E-04	1.609560
2.79733E-04	1.545800
2.79902E-04	1.487430
2.80024E-04	1.447290
2.80190E-04	1.396110
2.80316E-04	1.359560
2.80392E-04	1.339300
2.80565E-04	1.296300
2.80608E-04	1.286380
2.80702E-04	1.266870
2.80802E-04	1.247830
2.80831E-04	1.242940
2.80939E-04	1.226760
2.80997E-04	1.219200
2.81029E-04	1.215700
2.81119E-04	1.207670
2.81191E-04	1.202560
2.81227E-04	1.200590
2.81253E-04	1.199940
2.81316E-04	1.199320
2.81379E-04	1.199800
2.81429E-04	1.201020
2.81458E-04	1.202190
2.81483E-04	1.203990
2.81519E-04	1.207090
2.81555E-04	1.210620
2.81588E-04	1.214200
2.81631E-04	1.219550
2.81660E-04	1.223510
2.81663E-04	1.224050
2.81688E-04	1.228640
2.81721E-04	1.234950
2.81753E-04	1.241700
2.81784E-04	1.248480
2.81811E-04	1.254800
2.81838E-04	1.261450
2.81861E-04	1.267490
2.81876E-04	1.271350
2.81883E-04	1.273580
2.81904E-04	1.280470
2.81926E-04	1.287600
2.81948E-04	1.294970
2.81966E-04	1.301290
2.81984E-04	1.307780
2.82002E-04	1.314440
2.82020E-04	1.321280
2.82041E-04	1.329720
2.82059E-04	1.336680
2.82073E-04	1.342500
2.82087E-04	1.348540
2.82099E-04	1.353560
2.82106E-04	1.356980
2.82122E-04	1.364860
2.82139E-04	1.372900
2.82153E-04	1.380180
2.82167E-04	1.387590
2.82182E-04	1.395140
2.82196E-04	1.402820
2.82212E-04	1.411620
2.82229E-04	1.420600
2.82247E-04	1.430780
2.82265E-04	1.441180
2.82286E-04	1.453970
2.82308E-04	1.467090
2.82315E-04	1.471580
2.82329E-04	1.481250
2.82351E-04	1.496110
2.82374E-04	1.512610
2.82392E-04	1.525590
2.82419E-04	1.545550
2.82447E-04	1.566110
2.82474E-04	1.587270
2.82495E-04	1.604710
2.82501E-04	1.609310
2.82531E-04	1.636160
2.82553E-04	1.655630
2.82585E-04	1.685650
2.82609E-04	1.707960
2.82634E-04	1.732590
2.82639E-04	1.738000
2.82659E-04	1.758740
2.82684E-04	1.785800
2.82715E-04	1.819550
2.82751E-04	1.860580
2.82783E-04	1.898840
2.82787E-04	1.903270
2.82823E-04	1.949080
2.82859E-04	1.996480
2.82895E-04	2.045520
2.82927E-04	2.091190
2.82931E-04	2.096470
2.82967E-04	2.150970
2.83007E-04	2.213050
2.83050E-04	2.283410
2.83071E-04	2.320020
2.83093E-04	2.357980
2.83136E-04	2.436900
2.83183E-04	2.525950
2.83215E-04	2.590380
2.83233E-04	2.627440
2.83284E-04	2.735920
2.83334E-04	2.849410
2.83359E-04	2.908890
2.83388E-04	2.979120
2.83432E-04	3.089070
2.83475E-04	3.203310
2.83504E-04	3.282990
2.83532E-04	3.365160
2.83590E-04	3.538020
2.83640E-04	3.696970
2.83644E-04	3.708660
2.83698E-04	3.892550
2.83752E-04	4.085440
2.83777E-04	4.179900
2.83806E-04	4.290970
2.83860E-04	4.509380
2.83914E-04	4.738580
2.83914E-04	4.738580
2.83968E-04	4.985900
2.84022E-04	5.245450
2.84051E-04	5.390830
2.84076E-04	5.521680
2.84130E-04	5.815960
2.84184E-04	6.125070
2.84195E-04	6.190050
2.84238E-04	6.456370
2.84292E-04	6.806190
2.84303E-04	6.879770
2.84346E-04	7.180260
2.84400E-04	7.575220
2.84411E-04	7.658350
2.84454E-04	7.997810
2.84519E-04	8.536440
2.84519E-04	8.536450
2.84584E-04	9.121540
2.84627E-04	9.536830
2.84649E-04	9.748910
2.84714E-04	10.426400
2.84735E-04	10.667200
2.84779E-04	11.158900
2.84843E-04	11.945700
2.84843E-04	11.945700
2.84908E-04	12.803600
2.84951E-04	13.415000
2.84973E-04	13.727300
2.85038E-04	14.729000
2.85059E-04	15.086800
2.85103E-04	15.817400
2.85167E-04	16.978800
2.85167E-04	16.992700
2.85229E-04	18.218700
2.85255E-04	18.769100
2.85292E-04	19.561600
2.85333E-04	20.512300
2.85355E-04	21.020700
2.85411E-04	22.440900
2.85417E-04	22.607500
2.85480E-04	24.339600
2.85489E-04	24.597000
2.85541E-04	26.165000
2.85567E-04	27.009300
2.85601E-04	28.153700
2.85647E-04	29.799000
2.85662E-04	30.322600
2.85722E-04	32.696500
2.85734E-04	33.186000
2.85783E-04	35.304700
2.85820E-04	37.061300
2.85843E-04	38.159400
2.85878E-04	39.948500
2.85904E-04	41.307800
2.85935E-04	43.090000
2.85944E-04	43.582600
2.85984E-04	46.016900
2.85993E-04	46.570100
2.86025E-04	48.625600
2.86051E-04	50.411000
2.86065E-04	51.416200
2.86105E-04	54.407000
2.86105E-04	54.407100
2.86157E-04	58.599600
2.86160E-04	58.835600
2.86209E-04	63.199300
2.86212E-04	63.459500
2.86261E-04	68.270600
2.86264E-04	68.557400
2.86313E-04	73.877000
2.86316E-04	74.194400
2.86350E-04	78.294900
2.86365E-04	80.111800
2.86385E-04	82.690700
2.86416E-04	87.005400
2.86419E-04	87.403300
2.86454E-04	92.493900
2.86468E-04	94.759600
2.86489E-04	97.975400
2.86514E-04	102.398000
2.86523E-04	103.891000
2.86555E-04	109.756000
2.86558E-04	110.296000
2.86592E-04	117.248000
2.86595E-04	117.872000
2.86627E-04	124.813000
2.86636E-04	126.854000
2.86661E-04	133.055000
2.86676E-04	136.765000
2.86693E-04	141.275000
2.86716E-04	147.721000
2.86722E-04	149.355000
2.86751E-04	158.095000
2.86756E-04	159.971000
2.86780E-04	167.573000
2.86797E-04	173.699000
2.86808E-04	177.838000
2.86833E-04	187.303000
2.86837E-04	188.995000
2.86865E-04	200.542000
2.86866E-04	201.157000
2.86895E-04	214.445000
2.86896E-04	215.163000
2.86922E-04	228.237000
2.86928E-04	231.371000
2.86948E-04	242.467000
2.86960E-04	249.299000
2.86974E-04	257.945000
2.86991E-04	269.141000
2.87000E-04	274.810000
2.87023E-04	291.141000
2.87026E-04	293.209000
2.87052E-04	313.341000
2.87055E-04	315.765000
2.87078E-04	335.388000
2.87084E-04	340.709000
2.87104E-04	359.536000
2.87109E-04	365.359000
2.87128E-04	384.186000
2.87135E-04	392.426000
2.87150E-04	409.077000
2.87161E-04	422.153000
2.87173E-04	436.065000
2.87187E-04	454.752000
2.87195E-04	465.330000
2.87213E-04	490.500000
2.87218E-04	497.067000
2.87239E-04	529.695000
2.87240E-04	531.479000
2.87263E-04	568.820000
2.87265E-04	572.934000
2.87285E-04	609.290000
2.87290E-04	617.642000
2.87307E-04	651.358000
2.87313E-04	663.366000
2.87328E-04	694.860000
2.87336E-04	712.938000
2.87348E-04	741.595000
2.87359E-04	766.564000
2.87369E-04	791.748000
2.87382E-04	824.490000
2.87390E-04	845.503000
2.87405E-04	886.959000
2.87411E-04	903.035000
2.87428E-04	954.199000
2.87431E-04	964.514000
2.87451E-04	1026.430000
2.87452E-04	1030.100000
2.87481E-04	1128.320000
2.87483E-04	1136.780000
2.87509E-04	1230.660000
2.87514E-04	1253.500000
2.87536E-04	1341.040000
2.87545E-04	1380.330000
2.87564E-04	1459.570000
2.87577E-04	1517.390000
2.87591E-04	1586.240000
2.87608E-04	1665.100000
2.87626E-04	1755.880000
2.87645E-04	1852.190000
2.87658E-04	1924.890000
2.87677E-04	2026.750000
2.87691E-04	2103.610000
2.87725E-04	2305.700000
2.87739E-04	2387.000000
2.87799E-04	2756.810000
2.87808E-04	2813.760000
2.87868E-04	3188.180000
2.87896E-04	3360.140000
2.87923E-04	3524.630000
2.87942E-04	3633.350000
2.87965E-04	3759.820000
2.87988E-04	3884.860000
2.88005E-04	3970.030000
2.88023E-04	4053.900000
2.88045E-04	4149.920000
2.88063E-04	4224.660000
2.88085E-04	4302.760000
2.88092E-04	4326.790000
2.88119E-04	4407.100000
2.88120E-04	4410.330000
2.88149E-04	4473.700000
2.88154E-04	4480.400000
2.88187E-04	4525.690000
2.88188E-04	4526.350000
2.88200E-04	4532.240000
2.88217E-04	4540.010000
2.88223E-04	4540.100000
2.88226E-04	4539.910000
2.88260E-04	4520.030000
2.88261E-04	4519.450000
2.88294E-04	4471.240000
2.88325E-04	4401.520000
2.88356E-04	4309.660000
2.88387E-04	4197.500000
2.88431E-04	4012.210000
2.88458E-04	3876.070000
2.88472E-04	3807.320000
2.88513E-04	3583.230000
2.88578E-04	3209.810000
2.88673E-04	2652.190000
2.88679E-04	2611.630000
2.88721E-04	2378.450000
2.88735E-04	2301.230000
2.88762E-04	2154.530000
2.88772E-04	2105.990000
2.88799E-04	1968.360000
2.88813E-04	1900.100000
2.88836E-04	1793.430000
2.88848E-04	1740.510000
2.88864E-04	1671.160000
2.88882E-04	1592.490000
2.88892E-04	1555.900000
2.88917E-04	1456.130000
2.88924E-04	1430.970000
2.88947E-04	1347.780000
2.88951E-04	1331.260000
2.88970E-04	1269.590000
2.88974E-04	1254.290000
2.88993E-04	1196.740000
2.89001E-04	1171.750000
2.89016E-04	1128.410000
2.89027E-04	1095.330000
2.89039E-04	1064.500000
2.89054E-04	1024.720000
2.89062E-04	1004.800000
2.89081E-04	959.622000
2.89085E-04	949.128000
2.89107E-04	899.718000
2.89113E-04	887.650000
2.89134E-04	844.632000
2.89140E-04	831.333000
2.89160E-04	794.023000
2.89168E-04	779.783000
2.89187E-04	747.558000
2.89196E-04	732.668000
2.89215E-04	701.798000
2.89223E-04	689.489000
2.89244E-04	660.067000
2.89251E-04	649.995000
2.89272E-04	621.990000
2.89279E-04	613.854000
2.89301E-04	587.226000
2.89306E-04	580.759000
2.89329E-04	555.445000
2.89332E-04	552.188000
2.89358E-04	526.364000
2.89358E-04	525.827000
2.89376E-04	509.857000
2.89396E-04	491.376000
2.89410E-04	479.449000
2.89434E-04	460.098000
2.89445E-04	451.972000
2.89472E-04	432.081000
2.89479E-04	427.042000
2.89504E-04	410.740000
2.89514E-04	404.581000
2.89543E-04	387.156000
2.89548E-04	383.976000
2.89582E-04	365.864000
2.89583E-04	365.143000
2.89620E-04	346.583000
2.89623E-04	345.253000
2.89646E-04	334.726000
2.89664E-04	327.451000
2.89698E-04	313.043000
2.89704E-04	310.881000
2.89744E-04	295.895000
2.89750E-04	293.772000
2.89785E-04	282.258000
2.89802E-04	276.549000
2.89825E-04	269.635000
2.89854E-04	261.062000
2.89865E-04	257.934000
2.89906E-04	247.072000
2.89958E-04	234.453000
2.89963E-04	233.063000
2.90009E-04	222.941000
2.90021E-04	220.432000
2.90061E-04	212.406000
2.90079E-04	208.994000
2.90113E-04	202.735000
2.90136E-04	198.595000
2.90165E-04	193.832000
2.90194E-04	189.106000
2.90217E-04	185.680000
2.90269E-04	178.030000
2.90280E-04	176.341000
2.90321E-04	171.068000
2.90367E-04	165.089000
2.90390E-04	162.387000
2.90442E-04	156.361000
2.90459E-04	154.524000
2.90517E-04	148.455000
2.90528E-04	147.341000
2.90591E-04	141.266000
2.90597E-04	140.757000
2.90666E-04	134.705000
2.90666E-04	134.705000
2.90736E-04	129.264000
2.90779E-04	125.887000
2.90805E-04	124.079000
2.90874E-04	119.291000
2.90891E-04	118.102000
2.90957E-04	113.944000
2.90966E-04	113.405000
2.91041E-04	109.133000
2.91081E-04	106.849000
2.91124E-04	104.641000
2.91197E-04	100.987000
2.91208E-04	100.457000
2.91292E-04	96.641100
2.91312E-04	95.725800
2.91375E-04	93.108300
2.91427E-04	90.980000
2.91459E-04	89.791700
2.91542E-04	86.678100
2.91542E-04	86.678000
2.91643E-04	83.254600
2.91657E-04	82.768800
2.91744E-04	80.140200
2.91830E-04	77.528600
2.91845E-04	77.136500
2.91946E-04	74.409300
2.91960E-04	74.021900
2.92046E-04	71.898500
2.92104E-04	70.491000
2.92147E-04	69.527400
2.92248E-04	67.294600
2.92299E-04	66.292800
2.92414E-04	64.019600
2.92464E-04	63.030900
2.92543E-04	61.659000
2.92673E-04	59.428200
2.92680E-04	59.305000
2.92803E-04	57.443200
2.92896E-04	56.027500
2.92932E-04	55.540500
2.93062E-04	53.797300
2.93113E-04	53.122900
2.93192E-04	52.169900
2.93329E-04	50.534400
2.93386E-04	49.912100
2.93545E-04	48.212200
2.93703E-04	46.677900
2.93761E-04	46.122900
2.93862E-04	45.250800
2.94020E-04	43.887600
2.94049E-04	43.640900
2.94179E-04	42.651400
2.94323E-04	41.557300
2.94337E-04	41.458600
2.94575E-04	39.839700
2.94582E-04	39.790900
2.94755E-04	38.749900
2.94957E-04	37.541300
2.94971E-04	37.455400
2.95158E-04	36.478500
2.95360E-04	35.431400
2.95360E-04	35.431400
2.95562E-04	34.512800
2.95749E-04	33.663600
2.95763E-04	33.605600
2.95965E-04	32.797400
2.96138E-04	32.108000
2.96267E-04	31.648000
2.96498E-04	30.834400
2.96556E-04	30.631800
2.96729E-04	30.090900
2.96959E-04	29.372600
2.96988E-04	29.283100
2.97190E-04	28.723400
2.97420E-04	28.086500
2.97535E-04	27.804900
2.97881E-04	26.964500
2.97996E-04	26.685500
2.98112E-04	26.441100
2.98400E-04	25.832400
2.98573E-04	25.468500
2.98688E-04	25.255400
2.98976E-04	24.724800
2.99206E-04	24.301800
2.99264E-04	24.208700
2.99696E-04	23.513600
2.99840E-04	23.282900
3.00128E-04	22.874200
3.00474E-04	22.386000
3.00575E-04	22.261800
3.01050E-04	21.679400
3.01396E-04	21.257500
3.01526E-04	21.120700
3.02001E-04	20.621100
3.02261E-04	20.349500
3.02477E-04	20.151300
3.02952E-04	19.716700
3.03125E-04	19.559200
3.03384E-04	19.350400
3.03816E-04	19.003400
3.03989E-04	18.865000
3.04393E-04	18.582500
3.04969E-04	18.180400
3.05142E-04	18.060100
3.05545E-04	17.816700
3.06121E-04	17.470100
3.06294E-04	17.366400
3.06698E-04	17.154300
3.07274E-04	16.852100
3.07447E-04	16.761600
3.07908E-04	16.549500
3.08599E-04	16.232200
3.08715E-04	16.179400
3.09291E-04	15.947800
3.09982E-04	15.670600
3.10098E-04	15.624500
3.10674E-04	15.422200
3.11365E-04	15.180000
3.11596E-04	15.099400
3.12057E-04	14.958300
3.13094E-04	14.641400
3.13209E-04	14.606300
3.14131E-04	14.362600
3.15168E-04	14.089100
3.15399E-04	14.028500
3.16206E-04	13.841300
3.16782E-04	13.707800
3.17243E-04	13.614200
3.18280E-04	13.404000
3.19318E-04	13.194100
3.19548E-04	13.147600
3.20355E-04	13.008600
3.21392E-04	12.830100
3.22314E-04	12.671700
3.22429E-04	12.654700
3.23812E-04	12.451100
3.24849E-04	12.298500
3.25541E-04	12.196900
3.26924E-04	12.021000
3.28307E-04	11.845200
3.28768E-04	11.786700
3.29690E-04	11.685500
3.31073E-04	11.534000
3.32456E-04	11.382600
3.32917E-04	11.332100
3.34300E-04	11.201900
3.36144E-04	11.028500
3.37988E-04	10.855200
3.38391E-04	10.822800
3.40005E-04	10.693200
3.42598E-04	10.485200
3.44442E-04	10.337400
3.46989E-04	10.160500
3.49098E-04	10.014200
3.51207E-04	9.868000
3.51910E-04	9.819310
3.54423E-04	9.664540
3.56935E-04	9.509910
3.59448E-04	9.355400
3.61960E-04	9.201010
3.64265E-04	9.065370
3.67146E-04	8.895940
3.67723E-04	8.862080
3.70316E-04	8.709760
3.72093E-04	8.605430
3.73919E-04	8.498320
3.75643E-04	8.397270
3.78075E-04	8.254800
3.79957E-04	8.144650
3.81840E-04	8.022760
3.83892E-04	7.890060
3.85260E-04	7.801690
3.85944E-04	7.757560
3.86628E-04	7.708220
3.88077E-04	7.603800
3.88843E-04	7.548700
3.90374E-04	7.438640
3.91598E-04	7.340060
3.92821E-04	7.241640
3.93637E-04	7.176150
3.94045E-04	7.139000
3.95268E-04	7.027740
3.96084E-04	6.953710
3.96900E-04	6.879810
3.98030E-04	6.761050
3.98782E-04	6.682050
3.99535E-04	6.603210
3.99912E-04	6.563900
4.00289E-04	6.517910
4.01041E-04	6.426170
4.01795E-04	6.334680
4.02171E-04	6.289080
4.02548E-04	6.237230
4.03301E-04	6.133890
4.03677E-04	6.082390
4.03865E-04	6.053370
4.04430E-04	5.966590
4.04995E-04	5.880100
4.05183E-04	5.851380
4.05560E-04	5.785780
4.06124E-04	5.687750
4.06689E-04	5.590150
4.07254E-04	5.479640
4.07819E-04	5.369700
4.08383E-04	5.246260
4.08760E-04	5.164390
4.08948E-04	5.123690
4.09262E-04	5.047010
4.09732E-04	4.932740
4.09889E-04	4.894940
4.10203E-04	4.809460
4.10517E-04	4.724520
4.10831E-04	4.640060
4.11144E-04	4.546460
4.11458E-04	4.453460
4.11740E-04	4.362210
4.12023E-04	4.271580
4.12086E-04	4.251590
4.12305E-04	4.174370
4.12587E-04	4.075870
4.12713E-04	4.032470
4.12870E-04	3.972270
4.13152E-04	3.864880
4.13341E-04	3.794040
4.13435E-04	3.755050
4.13717E-04	3.639380
4.13811E-04	3.601330
4.14023E-04	3.508680
4.14203E-04	3.430940
4.14329E-04	3.372280
4.14533E-04	3.278220
4.14674E-04	3.213900
4.14737E-04	3.182590
4.14941E-04	3.082110
4.15145E-04	2.983080
4.15349E-04	2.877280
4.15498E-04	2.801430
4.15584E-04	2.754270
4.15819E-04	2.628520
4.15850E-04	2.612120
4.15976E-04	2.541660
4.16133E-04	2.455220
4.16203E-04	2.417150
4.16290E-04	2.367320
4.16447E-04	2.278750
4.16556E-04	2.218360
4.16604E-04	2.190820
4.16745E-04	2.110370
4.16886E-04	2.032250
4.16909E-04	2.019670
4.17027E-04	1.953250
4.17168E-04	1.876460
4.17309E-04	1.802940
4.17333E-04	1.791310
4.17451E-04	1.732120
4.17592E-04	1.665290
4.17733E-04	1.603250
4.17749E-04	1.596970
4.17874E-04	1.549330
4.17937E-04	1.528310
4.18015E-04	1.504190
4.18062E-04	1.492150
4.18157E-04	1.470820
4.18160E-04	1.470170
4.18239E-04	1.459470
4.18298E-04	1.453430
4.18321E-04	1.452370
4.18392E-04	1.451910
4.18439E-04	1.456180
4.18486E-04	1.461910
4.18519E-04	1.467130
4.18533E-04	1.470280
4.18580E-04	1.482880
4.18619E-04	1.495020
4.18625E-04	1.497270
4.18653E-04	1.508760
4.18680E-04	1.521050
4.18708E-04	1.534180
4.18719E-04	1.540230
4.18741E-04	1.553130
4.18770E-04	1.571890
4.18800E-04	1.591820
4.18819E-04	1.605860
4.18823E-04	1.609050
4.18847E-04	1.629050
4.18862E-04	1.642870
4.18886E-04	1.664370
4.18910E-04	1.686820
4.18925E-04	1.702400
4.18929E-04	1.706720
4.18949E-04	1.729060
4.18969E-04	1.753340
4.18986E-04	1.773620
4.19004E-04	1.795750
4.19017E-04	1.813570
4.19025E-04	1.824680
4.19047E-04	1.856320
4.19066E-04	1.886070
4.19088E-04	1.919920
4.19108E-04	1.951760
4.19113E-04	1.961640
4.19127E-04	1.986320
4.19149E-04	2.026400
4.19168E-04	2.064050
4.19184E-04	2.095100
4.19186E-04	2.099250
4.19208E-04	2.146270
4.19231E-04	2.199390
4.19255E-04	2.254510
4.19274E-04	2.302070
4.19278E-04	2.311880
4.19294E-04	2.353830
4.19317E-04	2.418880
4.19341E-04	2.486350
4.19362E-04	2.547490
4.19365E-04	2.556520
4.19382E-04	2.614040
4.19404E-04	2.686650
4.19427E-04	2.768710
4.19451E-04	2.853900
4.19451E-04	2.853900
4.19478E-04	2.963230
4.19498E-04	3.044240
4.19517E-04	3.127810
4.19529E-04	3.179570
4.19537E-04	3.215880
4.19561E-04	3.328580
4.19584E-04	3.445560
4.19608E-04	3.567100
4.19631E-04	3.698920
4.19659E-04	3.859200
4.19666E-04	3.907130
4.19686E-04	4.031390
4.19714E-04	4.213360
4.19725E-04	4.295030
4.19741E-04	4.407950
4.19765E-04	4.584680
4.19784E-04	4.737970
4.19788E-04	4.769760
4.19812E-04	4.968280
4.19835E-04	5.175000
4.19843E-04	5.246840
4.19859E-04	5.396040
4.19882E-04	5.629210
4.19906E-04	5.872430
4.19908E-04	5.893600
4.19929E-04	6.134570
4.19953E-04	6.409020
4.19959E-04	6.480740
4.19976E-04	6.702640
4.20002E-04	7.038280
4.20010E-04	7.147220
4.20031E-04	7.456240
4.20061E-04	7.902560
4.20061E-04	7.902560
4.20090E-04	8.390210
4.20105E-04	8.652690
4.20119E-04	8.916680
4.20149E-04	9.485520
4.20161E-04	9.744290
4.20178E-04	10.102500
4.20199E-04	10.573800
4.20208E-04	10.774400
4.20237E-04	11.495600
4.20237E-04	11.505600
4.20267E-04	12.308900
4.20274E-04	12.536300
4.20286E-04	12.886200
4.20306E-04	13.498200
4.20312E-04	13.704300
4.20326E-04	14.180400
4.20347E-04	14.905200
4.20350E-04	15.023000
4.20367E-04	15.688100
4.20387E-04	16.518800
4.20387E-04	16.518800
4.20408E-04	17.419500
4.20416E-04	17.823500
4.20428E-04	18.386200
4.20445E-04	19.262000
4.20449E-04	19.424800
4.20469E-04	20.548700
4.20474E-04	20.870100
4.20488E-04	21.667800
4.20503E-04	22.662500
4.20507E-04	22.866100
4.20525E-04	24.161900
4.20532E-04	24.678300
4.20544E-04	25.558700
4.20561E-04	26.931800
4.20563E-04	27.059700
4.20582E-04	28.691700
4.20590E-04	29.489000
4.20601E-04	30.453600
4.20620E-04	32.352200
4.20638E-04	34.422700
4.20643E-04	34.975900
4.20657E-04	36.666900
4.20667E-04	37.872200
4.20676E-04	39.101000
4.20690E-04	41.072200
4.20695E-04	41.742300
4.20714E-04	44.609700
4.20732E-04	47.739600
4.20737E-04	48.578000
4.20751E-04	51.141200
4.20761E-04	52.972000
4.20770E-04	54.838300
4.20784E-04	57.837700
4.20789E-04	58.857000
4.20808E-04	63.224100
4.20827E-04	67.993300
4.20831E-04	69.271100
4.20845E-04	73.175900
4.20855E-04	75.964500
4.20864E-04	78.804900
4.20878E-04	83.112300
4.20883E-04	84.917200
4.20899E-04	90.434700
4.20902E-04	91.557000
4.20920E-04	98.456600
4.20921E-04	98.761100
4.20940E-04	106.584000
4.20941E-04	107.280000
4.20958E-04	115.063000
4.20962E-04	116.953000
4.20977E-04	124.241000
4.20983E-04	127.515000
4.20996E-04	134.164000
4.21005E-04	139.036000
4.21015E-04	144.880000
4.21026E-04	151.580000
4.21034E-04	156.436000
4.21047E-04	165.216000
4.21052E-04	168.884000
4.21068E-04	180.014000
4.21071E-04	182.271000
4.21089E-04	196.145000
4.21095E-04	200.433000
4.21115E-04	217.542000
4.21118E-04	220.211000
4.21134E-04	234.521000
4.21142E-04	241.780000
4.21162E-04	261.967000
4.21165E-04	265.124000
4.21189E-04	290.393000
4.21191E-04	292.188000
4.21212E-04	317.689000
4.21219E-04	325.431000
4.21236E-04	347.023000
4.21247E-04	361.579000
4.21260E-04	378.433000
4.21273E-04	397.351000
4.21283E-04	411.987000
4.21299E-04	435.703000
4.21307E-04	447.691000
4.21325E-04	476.820000
4.21336E-04	495.527000
4.21359E-04	535.316000
4.21364E-04	543.248000
4.21385E-04	582.289000
4.21391E-04	593.894000
4.21419E-04	647.225000
4.21427E-04	664.353000
4.21457E-04	723.953000
4.21470E-04	752.211000
4.21504E-04	826.845000
4.21523E-04	869.358000
4.21568E-04	971.899000
4.21644E-04	1145.230000
4.21679E-04	1225.450000
4.21706E-04	1285.550000
4.21731E-04	1339.340000
4.21759E-04	1394.360000
4.21779E-04	1433.550000
4.21804E-04	1477.840000
4.21822E-04	1508.000000
4.21849E-04	1549.770000
4.21859E-04	1564.500000
4.21880E-04	1589.530000
4.21897E-04	1610.740000
4.21908E-04	1621.990000
4.21925E-04	1638.170000
4.21937E-04	1647.120000
4.21957E-04	1660.780000
4.21975E-04	1669.600000
4.21986E-04	1674.550000
4.22000E-04	1677.550000
4.22017E-04	1680.440000
4.22029E-04	1680.600000
4.22036E-04	1679.710000
4.22053E-04	1677.000000
4.22063E-04	1672.990000
4.22087E-04	1663.260000
4.22095E-04	1657.890000
4.22120E-04	1639.830000
4.22125E-04	1635.220000
4.22151E-04	1611.170000
4.22156E-04	1605.410000
4.22181E-04	1575.460000
4.22201E-04	1547.720000
4.22216E-04	1526.190000
4.22249E-04	1473.680000
4.22251E-04	1469.540000
4.22291E-04	1396.720000
4.22301E-04	1377.130000
4.22331E-04	1317.410000
4.22361E-04	1254.390000
4.22382E-04	1212.070000
4.22497E-04	961.162000
4.22526E-04	898.901000
4.22542E-04	865.153000
4.22579E-04	790.563000
4.22587E-04	773.418000
4.22621E-04	707.979000
4.22649E-04	656.540000
4.22653E-04	649.747000
4.22678E-04	607.700000
4.22685E-04	594.895000
4.22706E-04	561.560000
4.22717E-04	543.582000
4.22734E-04	518.013000
4.22742E-04	506.320000
4.22764E-04	475.288000
4.22770E-04	466.523000
4.22786E-04	445.904000
4.22799E-04	429.580000
4.22808E-04	418.098000
4.22827E-04	395.384000
4.22830E-04	391.845000
4.22852E-04	367.356000
4.22855E-04	363.896000
4.22874E-04	344.565000
4.22883E-04	335.012000
4.22896E-04	323.181000
4.22911E-04	308.572000
4.22918E-04	303.157000
4.22940E-04	284.462000
4.22943E-04	281.971000
4.22962E-04	267.231000
4.22964E-04	265.502000
4.22985E-04	250.155000
4.22985E-04	250.154000
4.23006E-04	236.002000
4.23009E-04	234.449000
4.23028E-04	222.866000
4.23032E-04	220.006000
4.23049E-04	210.684000
4.23056E-04	206.739000
4.23070E-04	199.397000
4.23079E-04	194.565000
4.23091E-04	188.947000
4.23103E-04	183.401000
4.23112E-04	179.277000
4.23126E-04	173.170000
4.23133E-04	170.298000
4.23142E-04	166.833000
4.23155E-04	162.147000
4.23173E-04	155.204000
4.23173E-04	155.204000
4.23192E-04	148.979000
4.23205E-04	144.876000
4.23211E-04	143.018000
4.23238E-04	135.236000
4.23239E-04	134.822000
4.23268E-04	127.498000
4.23271E-04	126.697000
4.23296E-04	120.899000
4.23304E-04	119.116000
4.23324E-04	114.911000
4.23337E-04	112.363000
4.23352E-04	109.469000
4.23369E-04	106.333000
4.23380E-04	104.514000
4.23402E-04	100.930000
4.23409E-04	99.980200
4.23424E-04	97.639800
4.23437E-04	95.923000
4.23467E-04	91.850500
4.23468E-04	91.694000
4.23501E-04	87.780200
4.23512E-04	86.494400
4.23535E-04	84.058900
4.23556E-04	81.902000
4.23570E-04	80.656100
4.23604E-04	77.512000
4.23604E-04	77.440600
4.23638E-04	74.707000
4.23653E-04	73.499100
4.23672E-04	72.086800
4.23701E-04	69.978400
4.23706E-04	69.640400
4.23749E-04	66.817400
4.23752E-04	66.678000
4.23797E-04	64.021200
4.23813E-04	63.071600
4.23847E-04	61.326000
4.23878E-04	59.764000
4.23902E-04	58.641300
4.23942E-04	56.818700
4.23957E-04	56.200900
4.24006E-04	54.178200
4.24012E-04	53.972600
4.24067E-04	51.941300
4.24071E-04	51.797700
4.24122E-04	50.099200
4.24149E-04	49.193800
4.24177E-04	48.373000
4.24228E-04	46.863600
4.24232E-04	46.757800
4.24294E-04	45.081800
4.24306E-04	44.770800
4.24365E-04	43.377000
4.24424E-04	41.998300
4.24435E-04	41.754600
4.24506E-04	40.308000
4.24541E-04	39.591600
4.24577E-04	38.953900
4.24647E-04	37.690700
4.24659E-04	37.481900
