MeV	"TL-205(N,TOT)"
5.98735E-02	8.9707
5.98781E-02	8.95958
5.98850E-02	8.9501
5.98869E-02	8.94736
5.99917E-02	8.80221
6.00075E-02	8.78031
6.00120E-02	8.77409
6.00154E-02	8.77097
6.00312E-02	8.75652
6.01115E-02	8.68326
6.01182E-02	8.68027
6.01261E-02	8.67674
6.01320E-02	8.67413
6.01340E-02	8.67327
6.01360E-02	8.6747
6.01419E-02	8.67902
6.01498E-02	8.68483
6.01812E-02	8.70812
6.01872E-02	8.71251
6.01911E-02	8.71546
6.01950E-02	8.71846
6.01970E-02	8.71997
6.01985E-02	8.72614
6.02028E-02	8.74468
6.02086E-02	8.76948
6.02173E-02	8.80675
6.02202E-02	8.8192
6.02217E-02	8.83081
6.02261E-02	8.8657
6.02290E-02	8.88901
6.02319E-02	8.91237
6.02362E-02	8.97256
6.02406E-02	9.03284
6.02435E-02	9.07307
6.02493E-02	9.16703
6.02726E-02	9.54294
6.02784E-02	9.63683
6.02813E-02	9.6837
6.02842E-02	9.7172
6.02871E-02	9.75057
6.02900E-02	9.78377
6.02928E-02	9.79214
6.02956E-02	9.80036
6.02970E-02	9.80454
6.02983E-02	9.79667
6.03011E-02	9.7803
6.03047E-02	9.75922
6.03067E-02	9.73457
6.03401E-02	9.32271
6.03456E-02	9.25412
6.03482E-02	9.22179
6.03498E-02	9.20681
6.03540E-02	9.16648
6.03581E-02	9.12623
6.03623E-02	9.08606
6.03679E-02	9.03258
6.03688E-02	9.02418
6.03734E-02	8.98963
6.03776E-02	8.95893
6.03790E-02	8.94871
6.03810E-02	8.93917
6.03850E-02	8.92013
6.03910E-02	8.89162
6.04070E-02	8.81573
6.04190E-02	8.75883
6.04250E-02	8.74019
6.04290E-02	8.72779
6.04330E-02	8.71541
6.04390E-02	8.69689
6.04430E-02	8.68456
6.04950E-02	8.58687
6.05030E-02	8.57186
6.05070E-02	8.56437
6.05103E-02	8.56134
6.05203E-02	8.55229
6.06031E-02	8.47706
6.06047E-02	8.47556
6.06130E-02	8.46807
6.06213E-02	8.46699
6.06464E-02	8.46386
6.06603E-02	8.46213
6.06658E-02	8.46147
6.06700E-02	8.46099
6.06700E-02	8.46101
6.06742E-02	8.46644
6.06797E-02	8.47372
6.06853E-02	8.48101
6.06909E-02	8.48834
6.06950E-02	8.49387
6.06978E-02	8.49759
6.06995E-02	8.49985
6.07006E-02	8.5047
6.07037E-02	8.51819
6.07054E-02	8.5256
6.07088E-02	8.54047
6.07121E-02	8.5554
6.07142E-02	8.56482
6.07155E-02	8.57621
6.07180E-02	8.59931
6.07206E-02	8.62247
6.07231E-02	8.64568
6.07248E-02	8.66121
6.07253E-02	8.66612
6.07265E-02	8.68407
6.07282E-02	8.71034
6.07298E-02	8.73618
6.07314E-02	8.76161
6.07316E-02	8.76358
6.07331E-02	8.79894
6.07343E-02	8.82773
6.07355E-02	8.85659
6.07367E-02	8.88477
6.07367E-02	8.88583
6.07379E-02	8.9272
6.07392E-02	8.96866
6.07404E-02	9.01021
6.07405E-02	9.01556
6.07416E-02	9.06552
6.07426E-02	9.11115
6.07437E-02	9.16423
6.07444E-02	9.19674
6.07448E-02	9.22451
6.07459E-02	9.29605
6.07471E-02	9.36769
6.07482E-02	9.43946
6.07482E-02	9.44145
6.07493E-02	9.52972
6.07510E-02	9.66612
6.07521E-02	9.75214
6.07528E-02	9.81927
6.07552E-02	10.0414
6.07593E-02	10.4302
6.07610E-02	10.5908
6.07611E-02	10.5956
6.07629E-02	10.7331
6.07636E-02	10.7884
6.07641E-02	10.8146
6.07653E-02	10.8807
6.07662E-02	10.9309
6.07664E-02	10.9388
6.07676E-02	10.9718
6.07687E-02	11.0019
6.07688E-02	11.0023
6.07700E-02	11.0074
6.07710E-02	10.9891
6.07721E-02	10.9706
6.07723E-02	10.9666
6.07734E-02	10.9153
6.07746E-02	10.865
6.07748E-02	10.8472
6.07762E-02	10.7489
6.07776E-02	10.6503
6.07780E-02	10.62
6.07789E-02	10.5315
6.07810E-02	10.3397
6.07851E-02	9.95572
6.07872E-02	9.76394
6.07883E-02	9.66527
6.07886E-02	9.64103
6.07899E-02	9.53457
6.07913E-02	9.42829
6.07917E-02	9.40055
6.07926E-02	9.34125
6.07939E-02	9.26362
6.07951E-02	9.18806
6.07951E-02	9.1865
6.07964E-02	9.12383
6.07974E-02	9.0738
6.07976E-02	9.06418
6.07989E-02	9.01621
6.08001E-02	8.96834
6.08014E-02	8.92057
6.08019E-02	8.89911
6.08026E-02	8.88146
6.08038E-02	8.84958
6.08050E-02	8.81777
6.08065E-02	8.77683
6.08068E-02	8.77222
6.08085E-02	8.73945
6.08103E-02	8.70676
6.08121E-02	8.67414
6.08133E-02	8.65129
6.08139E-02	8.64456
6.08157E-02	8.62204
6.08174E-02	8.59957
6.08198E-02	8.56966
6.08202E-02	8.56495
6.08217E-02	8.55387
6.08237E-02	8.53886
6.08257E-02	8.52389
6.08277E-02	8.50896
6.08304E-02	8.4891
6.08331E-02	8.46928
6.08339E-02	8.46353
6.08358E-02	8.4565
6.08398E-02	8.44169
6.08438E-02	8.42694
6.08479E-02	8.41223
6.08519E-02	8.39756
6.08538E-02	8.39064
6.08559E-02	8.38798
6.08600E-02	8.38295
6.08640E-02	8.37795
6.08688E-02	8.3721
6.08735E-02	8.36627
6.08830E-02	8.35467
6.08862E-02	8.35071
6.10065E-02	8.27301
6.10136E-02	8.26842
6.10160E-02	8.2669
6.10205E-02	8.26587
6.10250E-02	8.26486
6.10876E-02	8.25075
6.11700E-02	8.23222
6.14502E-02	8.25145
6.14581E-02	8.252
6.14592E-02	8.25305
6.14681E-02	8.2615
6.15174E-02	8.30807
6.15756E-02	8.36312
6.15759E-02	8.36344
6.15823E-02	8.37812
6.15890E-02	8.39362
6.15950E-02	8.42896
6.16009E-02	8.46433
6.16129E-02	8.53511
6.17621E-02	9.52542
6.17710E-02	9.5848
6.17740E-02	9.60456
6.17755E-02	9.60792
6.17785E-02	9.6146
6.17832E-02	9.62508
6.17847E-02	9.62832
6.17864E-02	9.62398
6.17929E-02	9.60793
6.18300E-02	9.51503
6.18444E-02	9.47507
6.18862E-02	9.35873
6.18927E-02	9.34085
6.18991E-02	9.323
6.19055E-02	9.30519
6.19216E-02	9.26075
6.19731E-02	9.11857
6.19800E-02	9.09961
6.19828E-02	9.09789
6.19890E-02	9.09408
6.19981E-02	9.08857
6.20800E-02	9.03921
6.21679E-02	9.00431
6.21800E-02	8.99951
6.21894E-02	9.00725
6.29652E-02	9.64592
6.29750E-02	9.65403
6.29777E-02	9.6548
6.29840E-02	9.65658
6.29975E-02	9.66044
6.31055E-02	9.69141
6.31190E-02	9.6953
6.31258E-02	9.69725
6.31260E-02	9.69733
6.31325E-02	9.69705
6.31460E-02	9.69651
6.31865E-02	9.69493
6.31932E-02	9.69469
6.31983E-02	9.69454
6.32000E-02	9.6945
6.32021E-02	9.69552
6.32064E-02	9.69758
6.32128E-02	9.7007
6.32510E-02	9.71957
6.32574E-02	9.72275
6.32595E-02	9.72383
6.32616E-02	9.7316
6.32648E-02	9.74331
6.32680E-02	9.75505
6.32715E-02	9.76788
6.32749E-02	9.78076
6.32796E-02	9.79798
6.32807E-02	9.80241
6.32888E-02	9.85088
6.32958E-02	9.89266
6.32967E-02	9.89832
6.33004E-02	9.94042
6.33038E-02	9.9801
6.33062E-02	10.0077
6.33067E-02	10.0153
6.33100E-02	10.0777
6.33149E-02	10.1714
6.33158E-02	10.1879
6.33249E-02	10.395
6.33414E-02	10.7736
6.33481E-02	10.9249
6.33514E-02	11.0005
6.33547E-02	11.0759
6.33580E-02	11.1512
6.33604E-02	11.2065
6.33614E-02	11.2227
6.33642E-02	11.2713
6.33670E-02	11.3197
6.33700E-02	11.3713
6.33704E-02	11.374
6.33738E-02	11.3986
6.33760E-02	11.415
6.33775E-02	11.4258
6.33800E-02	11.4265
6.33805E-02	11.4234
6.33850E-02	11.3953
6.33890E-02	11.3703
6.33940E-02	11.3099
6.34165E-02	11.0381
6.34210E-02	10.9838
6.34255E-02	10.9295
6.34289E-02	10.8889
6.34323E-02	10.848
6.34357E-02	10.807
6.34391E-02	10.766
6.34426E-02	10.7251
6.34430E-02	10.7197
6.34460E-02	10.6902
6.34494E-02	10.6561
6.34520E-02	10.6302
6.34528E-02	10.6244
6.34574E-02	10.5923
6.34619E-02	10.5601
6.34665E-02	10.5281
6.34848E-02	10.3998
6.34923E-02	10.3467
6.34939E-02	10.338
6.34984E-02	10.3126
6.35030E-02	10.2872
6.35057E-02	10.2719
6.35069E-02	10.2679
6.35108E-02	10.2546
6.35167E-02	10.2346
6.35499E-02	10.1215
6.36124E-02	9.90854
6.36202E-02	9.88194
6.36260E-02	9.86202
6.36305E-02	9.8468
6.36356E-02	9.82964
6.36432E-02	9.80393
6.36558E-02	9.76111
6.36609E-02	9.744
6.36660E-02	9.72693
6.36710E-02	9.7099
6.36761E-02	9.6929
6.36837E-02	9.66744
6.36938E-02	9.63353
6.36989E-02	9.6166
6.37027E-02	9.60394
6.37065E-02	9.59134
6.37100E-02	9.57979
6.37129E-02	9.57024
6.37167E-02	9.55757
6.37206E-02	9.54495
6.37264E-02	9.5261
6.37303E-02	9.51359
6.37332E-02	9.50426
6.37361E-02	9.495
6.37390E-02	9.48584
6.37395E-02	9.48438
6.37417E-02	9.48298
6.37420E-02	9.48277
6.37441E-02	9.48801
6.37458E-02	9.49214
6.37470E-02	9.49518
6.37475E-02	9.49988
6.37491E-02	9.51712
6.37508E-02	9.53443
6.37524E-02	9.55182
6.37536E-02	9.56451
6.37549E-02	9.59224
6.37574E-02	9.64616
6.37599E-02	9.70021
6.37603E-02	9.70839
6.37632E-02	9.79979
6.37682E-02	9.95463
6.37702E-02	10.018
6.37764E-02	10.2307
6.37797E-02	10.3433
6.37831E-02	10.4557
6.37855E-02	10.5397
6.37880E-02	10.6235
6.37897E-02	10.6791
6.37901E-02	10.6916
6.37913E-02	10.7258
6.37933E-02	10.7766
6.37938E-02	10.7902
6.37951E-02	10.8241
6.37967E-02	10.8667
6.37971E-02	10.8733
6.37992E-02	10.9038
6.38013E-02	10.9341
6.38021E-02	10.9468
6.38033E-02	10.9515
6.38054E-02	10.9596
6.38064E-02	10.9634
6.38085E-02	10.953
6.38127E-02	10.9314
6.38136E-02	10.9208
6.38188E-02	10.8583
6.38219E-02	10.8211
6.38239E-02	10.7963
6.38255E-02	10.7777
6.38260E-02	10.77
6.38281E-02	10.7374
6.38302E-02	10.705
6.38324E-02	10.6727
6.38345E-02	10.6405
6.38366E-02	10.6084
6.38388E-02	10.5764
6.38409E-02	10.5445
6.38430E-02	10.5126
6.38453E-02	10.4776
6.38477E-02	10.4427
6.38492E-02	10.4194
6.38510E-02	10.3934
6.38524E-02	10.3784
6.38555E-02	10.3445
6.38586E-02	10.3107
6.38618E-02	10.2769
6.38649E-02	10.2432
6.38680E-02	10.2095
6.38711E-02	10.1884
6.38743E-02	10.1673
6.38774E-02	10.1463
6.38805E-02	10.1254
6.38867E-02	10.0835
6.38931E-02	10.0408
6.39024E-02	9.98943
6.39086E-02	9.95473
6.39133E-02	9.92874
6.39164E-02	9.91143
6.39182E-02	9.90141
6.39204E-02	9.89531
6.39227E-02	9.88852
6.39274E-02	9.87495
6.39345E-02	9.85465
6.40548E-02	9.50993
6.40643E-02	9.48291
6.40690E-02	9.46941
6.40761E-02	9.45482
6.40902E-02	9.42568
6.41520E-02	9.29818
6.52200E-02	7.65119
6.55790E-02	7.26918
6.60970E-02	6.9047
6.61000E-02	6.9026
6.61401E-02	6.92264
6.65975E-02	7.15107
6.67500E-02	7.2272
6.74563E-02	6.39802
6.78523E-02	5.93312
6.78630E-02	5.92056
6.78744E-02	5.91411
6.79240E-02	5.88623
6.79316E-02	5.88195
6.79373E-02	5.87876
6.79431E-02	5.87559
6.79507E-02	5.87138
6.79560E-02	5.86846
6.79621E-02	5.86771
6.79717E-02	5.86656
6.79740E-02	5.86628
6.79774E-02	5.86881
6.79812E-02	5.87169
6.79840E-02	5.87387
6.79868E-02	5.87599
6.79895E-02	5.8781
6.79922E-02	5.88023
6.79950E-02	5.8824
6.79976E-02	5.88454
6.79977E-02	5.88473
6.80004E-02	5.89304
6.80022E-02	5.8986
6.80040E-02	5.90419
6.80058E-02	5.90981
6.80077E-02	5.91546
6.80090E-02	5.91973
6.80094E-02	5.92107
6.80104E-02	5.9276
6.80117E-02	5.9371
6.80131E-02	5.94666
6.80144E-02	5.95615
6.80153E-02	5.9626
6.80157E-02	5.96766
6.80166E-02	5.97859
6.80175E-02	5.98956
6.80184E-02	6.00058
6.80192E-02	6.01165
6.80193E-02	6.01205
6.80201E-02	6.02993
6.80210E-02	6.04854
6.80219E-02	6.06723
6.80228E-02	6.08601
6.80232E-02	6.09612
6.80234E-02	6.10248
6.80241E-02	6.12483
6.80247E-02	6.14724
6.80254E-02	6.16972
6.80260E-02	6.19229
6.80262E-02	6.19714
6.80267E-02	6.22304
6.80273E-02	6.25609
6.80280E-02	6.28924
6.80288E-02	6.33202
6.80291E-02	6.34633
6.80297E-02	6.38422
6.80305E-02	6.44126
6.80311E-02	6.47941
6.80314E-02	6.50261
6.80322E-02	6.57242
6.80331E-02	6.64244
6.80339E-02	6.72772
6.80348E-02	6.81319
6.80359E-02	6.92743
6.80360E-02	6.94176
6.80370E-02	7.05777
6.80389E-02	7.2792
6.80413E-02	7.55984
6.80425E-02	7.70728
6.80427E-02	7.72933
6.80438E-02	7.83267
6.80447E-02	7.92346
6.80451E-02	7.96564
6.80456E-02	8.00081
6.80466E-02	8.06628
6.80467E-02	8.07927
6.80475E-02	8.11122
6.80484E-02	8.14796
6.80484E-02	8.14872
6.80494E-02	8.1596
6.80500E-02	8.1665
6.80510E-02	8.14808
6.80514E-02	8.14169
6.80521E-02	8.11166
6.80527E-02	8.08115
6.80531E-02	8.05627
6.80541E-02	7.981
6.80548E-02	7.93043
6.80552E-02	7.89606
6.80562E-02	7.7925
6.80569E-02	7.72315
6.80576E-02	7.64027
6.80589E-02	7.47405
6.80620E-02	7.10334
6.80626E-02	7.02591
6.80635E-02	6.92969
6.80645E-02	6.81796
6.80651E-02	6.75088
6.80656E-02	6.70715
6.80664E-02	6.6273
6.80673E-02	6.54765
6.80676E-02	6.51823
6.80681E-02	6.47811
6.80689E-02	6.4146
6.80698E-02	6.35129
6.80700E-02	6.33317
6.80706E-02	6.29873
6.80715E-02	6.25059
6.80723E-02	6.20263
6.80725E-02	6.19289
6.80732E-02	6.16325
6.80740E-02	6.12618
6.80741E-02	6.1207
6.80747E-02	6.10363
6.80753E-02	6.08262
6.80760E-02	6.06167
6.80766E-02	6.0408
6.80774E-02	6.01602
6.80775E-02	6.01407
6.80784E-02	5.99596
6.80792E-02	5.97794
6.80801E-02	5.95998
6.80807E-02	5.94848
6.80810E-02	5.9445
6.80819E-02	5.93341
6.80827E-02	5.92236
6.80836E-02	5.91136
6.80849E-02	5.89492
6.80856E-02	5.88654
6.80863E-02	5.88211
6.80876E-02	5.87308
6.80889E-02	5.86388
6.80903E-02	5.85462
6.80916E-02	5.84539
6.80934E-02	5.83313
6.80938E-02	5.8306
6.80953E-02	5.82572
6.80971E-02	5.81961
6.80989E-02	5.81353
6.81007E-02	5.80747
6.81025E-02	5.80144
6.81052E-02	5.79243
6.81069E-02	5.78675
6.81079E-02	5.78556
6.81107E-02	5.78234
6.81134E-02	5.77915
6.81161E-02	5.77598
6.81192E-02	5.77239
6.81236E-02	5.76734
6.81279E-02	5.76232
6.81345E-02	5.75481
6.81520E-02	5.73481
6.81607E-02	5.72482
6.81660E-02	5.71885
6.81673E-02	5.71798
6.81739E-02	5.71368
6.81826E-02	5.70798
6.82482E-02	5.66523
6.82570E-02	5.65955
6.82610E-02	5.65753
6.82670E-02	5.65451
6.87121E-02	5.43054
6.87241E-02	5.42452
6.87301E-02	5.42153
6.87361E-02	5.41855
6.87440E-02	5.41459
6.87490E-02	5.41215
6.87540E-02	5.41175
6.87600E-02	5.41129
6.87640E-02	5.411
6.87680E-02	5.41073
6.87719E-02	5.4136
6.87759E-02	5.41649
6.87811E-02	5.42035
6.87864E-02	5.42424
6.87903E-02	5.42718
6.87929E-02	5.42915
6.87956E-02	5.43114
6.87982E-02	5.43316
6.87995E-02	5.43419
6.88002E-02	5.43608
6.88021E-02	5.44181
6.88041E-02	5.44756
6.88061E-02	5.45335
6.88074E-02	5.45724
6.88087E-02	5.46586
6.88100E-02	5.4745
6.88115E-02	5.48442
6.88130E-02	5.4944
6.88140E-02	5.50109
6.88150E-02	5.5078
6.88153E-02	5.50949
6.88160E-02	5.51919
6.88170E-02	5.53217
6.88180E-02	5.54519
6.88190E-02	5.55828
6.88192E-02	5.56074
6.88200E-02	5.57838
6.88208E-02	5.5947
6.88215E-02	5.61108
6.88222E-02	5.62751
6.88230E-02	5.644
6.88231E-02	5.64676
6.88237E-02	5.66821
6.88245E-02	5.69401
6.88253E-02	5.7199
6.88260E-02	5.74587
6.88261E-02	5.74859
6.88267E-02	5.78022
6.88275E-02	5.81564
6.88280E-02	5.84155
6.88282E-02	5.85364
6.88290E-02	5.89841
6.88298E-02	5.9433
6.88300E-02	5.95925
6.88305E-02	5.99532
6.88313E-02	6.0513
6.88320E-02	6.10743
6.88322E-02	6.12149
6.88327E-02	6.17293
6.88335E-02	6.24165
6.88346E-02	6.33923
6.88346E-02	6.34572
6.88358E-02	6.46274
6.88369E-02	6.59184
6.88388E-02	6.80737
6.88410E-02	7.06613
6.88427E-02	7.25985
6.88429E-02	7.28131
6.88438E-02	7.37175
6.88447E-02	7.45282
6.88449E-02	7.47377
6.88458E-02	7.53629
6.88464E-02	7.58464
6.88466E-02	7.59329
6.88475E-02	7.63184
6.88482E-02	7.66575
6.88483E-02	7.66705
6.88492E-02	7.6783
6.88499E-02	7.68735
6.88500E-02	7.6891
6.88506E-02	7.67603
6.88516E-02	7.65596
6.88519E-02	7.64909
6.88525E-02	7.61529
6.88534E-02	7.56411
6.88538E-02	7.5469
6.88544E-02	7.49799
6.88550E-02	7.44883
6.88553E-02	7.41776
6.88562E-02	7.32424
6.88575E-02	7.19913
6.88594E-02	6.98159
6.88620E-02	6.67675
6.88634E-02	6.51186
6.88635E-02	6.50377
6.88644E-02	6.40688
6.88653E-02	6.31661
6.88657E-02	6.27637
6.88662E-02	6.2339
6.88671E-02	6.15736
6.88679E-02	6.08099
6.88680E-02	6.0769
6.88688E-02	6.01831
6.88697E-02	5.95658
6.88703E-02	5.9159
6.88703E-02	5.91158
6.88710E-02	5.87544
6.88718E-02	5.83082
6.88725E-02	5.79061
6.88726E-02	5.78733
6.88734E-02	5.75336
6.88742E-02	5.71951
6.88748E-02	5.69549
6.88751E-02	5.68859
6.88759E-02	5.66475
6.88767E-02	5.64099
6.88775E-02	5.61732
6.88782E-02	5.59552
6.88783E-02	5.59439
6.88791E-02	5.57968
6.88799E-02	5.56502
6.88808E-02	5.55041
6.88816E-02	5.53585
6.88824E-02	5.52132
6.88828E-02	5.51353
6.88836E-02	5.50493
6.88845E-02	5.49534
6.88854E-02	5.4851
6.88868E-02	5.46979
6.88874E-02	5.46369
6.88882E-02	5.45845
6.88896E-02	5.44977
6.88910E-02	5.44112
6.88924E-02	5.43251
6.88934E-02	5.42679
6.88953E-02	5.41537
6.88965E-02	5.40778
6.88971E-02	5.40594
6.88990E-02	5.40046
6.89009E-02	5.395
6.89028E-02	5.38957
6.89056E-02	5.38145
6.89084E-02	5.37336
6.89102E-02	5.36817
6.89112E-02	5.36698
6.89140E-02	5.36365
6.89169E-02	5.36026
6.89197E-02	5.3569
6.89241E-02	5.35187
6.89313E-02	5.34354
6.89330E-02	5.34152
6.89887E-02	5.29826
6.89974E-02	5.29158
6.90031E-02	5.28713
6.90060E-02	5.28491
6.90098E-02	5.28323
6.90174E-02	5.27987
6.90668E-02	5.25817
7.03062E-02	4.71422
7.03280E-02	4.70467
7.03494E-02	4.697
7.07350E-02	4.55918
7.07422E-02	4.55664
7.07475E-02	4.55476
7.07490E-02	4.55424
7.07529E-02	4.55554
7.07600E-02	4.55796
7.07671E-02	4.56041
7.07743E-02	4.56288
7.07797E-02	4.56475
7.07832E-02	4.56603
7.07860E-02	4.56705
7.07862E-02	4.56738
7.07897E-02	4.57371
7.07921E-02	4.57795
7.07945E-02	4.58221
7.07969E-02	4.5865
7.07992E-02	4.59081
7.07999E-02	4.59196
7.08016E-02	4.59936
7.08034E-02	4.60692
7.08052E-02	4.61451
7.08070E-02	4.62214
7.08088E-02	4.62981
7.08091E-02	4.63144
7.08105E-02	4.64322
7.08117E-02	4.6532
7.08129E-02	4.66322
7.08141E-02	4.67327
7.08153E-02	4.68336
7.08161E-02	4.69004
7.08165E-02	4.69588
7.08177E-02	4.71301
7.08185E-02	4.7259
7.08194E-02	4.73885
7.08195E-02	4.74022
7.08203E-02	4.75791
7.08212E-02	4.77774
7.08221E-02	4.79764
7.08230E-02	4.81762
7.08239E-02	4.84829
7.08249E-02	4.87907
7.08255E-02	4.90069
7.08258E-02	4.91332
7.08267E-02	4.95554
7.08277E-02	4.9979
7.08281E-02	5.01491
7.08286E-02	5.04879
7.08296E-02	5.10541
7.08305E-02	5.16221
7.08306E-02	5.16791
7.08314E-02	5.23335
7.08324E-02	5.30626
7.08331E-02	5.36473
7.08333E-02	5.38243
7.08342E-02	5.47112
7.08352E-02	5.55999
7.08357E-02	5.60451
7.08364E-02	5.69008
7.08380E-02	5.86153
7.08399E-02	6.06744
7.08410E-02	6.19032
7.08424E-02	6.34368
7.08425E-02	6.35275
7.08435E-02	6.44937
7.08441E-02	6.50657
7.08445E-02	6.53886
7.08455E-02	6.61801
7.08458E-02	6.64016
7.08465E-02	6.68078
7.08475E-02	6.73509
7.08475E-02	6.73602
7.08485E-02	6.76535
7.08492E-02	6.78426
7.08495E-02	6.78687
7.08500E-02	6.79048
7.08510E-02	6.77802
7.08514E-02	6.77368
7.08521E-02	6.74933
7.08527E-02	6.72462
7.08531E-02	6.70504
7.08541E-02	6.6458
7.08552E-02	6.56327
7.08562E-02	6.48037
7.08576E-02	6.34288
7.08582E-02	6.27394
7.08589E-02	6.19836
7.08629E-02	5.76496
7.08641E-02	5.62758
7.08642E-02	5.61558
7.08654E-02	5.50515
7.08663E-02	5.41758
7.08664E-02	5.40703
7.08671E-02	5.34613
7.08680E-02	5.2763
7.08685E-02	5.22856
7.08688E-02	5.21043
7.08697E-02	5.15298
7.08705E-02	5.09569
7.08707E-02	5.08192
7.08713E-02	5.04717
7.08722E-02	5.00153
7.08729E-02	4.96529
7.08730E-02	4.95803
7.08739E-02	4.92252
7.08747E-02	4.88712
7.08750E-02	4.8747
7.08756E-02	4.85624
7.08766E-02	4.82795
7.08775E-02	4.79976
7.08783E-02	4.77728
7.08784E-02	4.7735
7.08794E-02	4.75471
7.08803E-02	4.73599
7.08812E-02	4.71734
7.08815E-02	4.71269
7.08822E-02	4.70418
7.08831E-02	4.69289
7.08838E-02	4.68539
7.08850E-02	4.67043
7.08862E-02	4.65554
7.08869E-02	4.64812
7.08875E-02	4.64409
7.08888E-02	4.63609
7.08900E-02	4.62813
7.08913E-02	4.62019
7.08931E-02	4.60834
7.08933E-02	4.60697
7.08950E-02	4.60201
7.08968E-02	4.59671
7.08986E-02	4.59145
7.09009E-02	4.58446
7.09033E-02	4.57751
7.09041E-02	4.57514
7.09069E-02	4.57164
7.09116E-02	4.56566
7.09187E-02	4.55671
7.09235E-02	4.55077
7.09283E-02	4.54486
7.09300E-02	4.5427
7.09330E-02	4.542
7.09378E-02	4.54094
7.09425E-02	4.5399
7.09499E-02	4.53831
7.09544E-02	4.53901
7.09568E-02	4.53938
7.09663E-02	4.54088
7.09698E-02	4.54144
7.09710E-02	4.5426
7.09782E-02	4.54934
7.09855E-02	4.55611
7.10095E-02	4.57855
7.10218E-02	4.59536
7.10290E-02	4.60533
7.10344E-02	4.61284
7.10360E-02	4.61501
7.10399E-02	4.62773
7.10435E-02	4.63964
7.10507E-02	4.66351
7.10641E-02	4.70758
7.10689E-02	4.727
7.10761E-02	4.75666
7.10816E-02	4.77894
7.10829E-02	4.78433
7.10852E-02	4.79898
7.10901E-02	4.8299
7.10922E-02	4.84381
7.10947E-02	4.86443
7.10993E-02	4.90386
7.11016E-02	4.92428
7.11038E-02	4.94952
7.11069E-02	4.98441
7.11100E-02	5.01933
7.11110E-02	5.03111
7.11130E-02	5.06124
7.11161E-02	5.10671
7.11184E-02	5.14062
7.11207E-02	5.18339
7.11237E-02	5.2401
7.11268E-02	5.29685
7.11276E-02	5.31135
7.11299E-02	5.36519
7.11329E-02	5.43756
7.11331E-02	5.442
7.11352E-02	5.50625
7.11378E-02	5.58489
7.11387E-02	5.61068
7.11405E-02	5.68254
7.11423E-02	5.7521
7.11442E-02	5.83532
7.11460E-02	5.91863
7.11460E-02	5.92151
7.11478E-02	6.01692
7.11496E-02	6.11584
7.11497E-02	6.12267
7.11514E-02	6.23156
7.11532E-02	6.34865
7.11534E-02	6.36078
7.11550E-02	6.48314
7.11562E-02	6.56912
7.11568E-02	6.62761
7.11587E-02	6.78559
7.11589E-02	6.81013
7.11605E-02	6.96689
7.11617E-02	7.0934
7.11618E-02	7.10867
7.11632E-02	7.27483
7.11645E-02	7.43162
7.11645E-02	7.44279
7.11659E-02	7.64176
7.11663E-02	7.69548
7.11673E-02	7.86388
7.11682E-02	7.9967
7.11688E-02	8.10786
7.11700E-02	8.34218
7.11702E-02	8.37555
7.11716E-02	8.67619
7.11716E-02	8.68289
7.11730E-02	9.01625
7.11732E-02	9.06935
7.11744E-02	9.39689
7.11748E-02	9.50911
7.11758E-02	9.8238
7.11764E-02	10.0108
7.11767E-02	10.1345
7.11777E-02	10.472
7.11780E-02	10.5846
7.11786E-02	10.842
7.11795E-02	11.2283
7.11796E-02	11.2412
7.11806E-02	11.7123
7.11812E-02	11.9923
7.11817E-02	12.2777
7.11828E-02	12.8491
7.11828E-02	12.8864
7.11838E-02	13.4844
7.11839E-02	13.5654
7.11849E-02	14.174
7.11851E-02	14.3081
7.11862E-02	15.1133
7.11865E-02	15.3148
7.11873E-02	15.9801
7.11877E-02	16.3008
7.11884E-02	16.9168
7.11892E-02	17.5333
7.11897E-02	17.997
7.11906E-02	18.867
7.11910E-02	19.2386
7.11920E-02	20.2922
7.11923E-02	20.5559
7.11942E-02	22.5676
7.11942E-02	22.6363
7.11985E-02	27.3044
7.11988E-02	27.6604
7.12007E-02	29.5356
7.12008E-02	29.6818
7.12021E-02	30.8796
7.12021E-02	30.9053
7.12034E-02	31.9829
7.12035E-02	32.0598
7.12048E-02	32.8885
7.12050E-02	33.0369
7.12061E-02	33.6001
7.12064E-02	33.7765
7.12074E-02	34.1202
7.12075E-02	34.1588
7.12086E-02	34.3836
7.12087E-02	34.3926
7.12095E-02	34.4468
7.12100E-02	34.4118
7.12105E-02	34.3783
7.12113E-02	34.2093
7.12115E-02	34.17
7.12126E-02	33.7459
7.12130E-02	33.6039
7.12139E-02	33.0741
7.12145E-02	32.7552
7.12152E-02	32.207
7.12160E-02	31.6576
7.12166E-02	31.1687
7.12175E-02	30.3528
7.12179E-02	29.9868
7.12190E-02	28.8875
7.12198E-02	27.9945
7.12210E-02	26.7696
7.12225E-02	25.161
7.12255E-02	21.8407
7.12257E-02	21.5825
7.12275E-02	19.7761
7.12277E-02	19.5651
7.12290E-02	18.3302
7.12290E-02	18.3022
7.12303E-02	17.1274
7.12305E-02	16.9877
7.12314E-02	16.2175
7.12320E-02	15.7558
7.12328E-02	15.1958
7.12335E-02	14.6363
7.12341E-02	14.2577
7.12350E-02	13.6274
7.12354E-02	13.4014
7.12365E-02	12.7243
7.12367E-02	12.6237
7.12380E-02	11.9201
7.12391E-02	11.3825
