E(MeV)	Sr-87
7.66221E-03	1.56580E+01
7.66245E-03	1.53292E+01
7.66260E-03	1.51241E+01
7.66269E-03	1.50170E+01
7.66293E-03	1.47319E+01
7.66305E-03	1.45897E+01
7.66320E-03	1.44364E+01
7.66349E-03	1.41306E+01
7.66364E-03	1.39781E+01
7.66379E-03	1.38476E+01
7.66409E-03	1.35873E+01
7.66424E-03	1.34574E+01
7.66439E-03	1.33450E+01
7.66469E-03	1.31205E+01
7.66484E-03	1.30084E+01
7.66499E-03	1.29127E+01
7.66529E-03	1.27217E+01
7.66563E-03	1.25024E+01
7.66568E-03	1.24739E+01
7.66602E-03	1.22871E+01
7.66639E-03	1.20844E+01
7.66641E-03	1.20774E+01
7.66680E-03	1.18973E+01
7.66719E-03	1.17174E+01
7.66735E-03	1.16415E+01
7.66757E-03	1.15535E+01
7.66796E-03	1.14013E+01
7.66831E-03	1.12669E+01
7.66835E-03	1.12518E+01
7.66881E-03	1.10986E+01
7.66926E-03	1.09457E+01
7.66933E-03	1.09268E+01
7.66985E-03	1.07794E+01
7.67038E-03	1.06323E+01
7.67073E-03	1.05337E+01
7.67090E-03	1.04938E+01
7.67142E-03	1.03727E+01
7.67195E-03	1.02517E+01
7.67219E-03	1.01948E+01
7.67247E-03	1.01411E+01
7.67307E-03	1.00251E+01
7.67366E-03	9.91078E+00
7.67374E-03	9.89767E+00
7.67441E-03	9.79060E+00
7.67509E-03	9.68366E+00
7.67576E-03	9.57685E+00
7.67587E-03	9.55907E+00
7.67643E-03	9.48720E+00
7.67710E-03	9.40105E+00
7.67778E-03	9.31498E+00
7.67811E-03	9.27199E+00
7.67849E-03	9.23362E+00
7.67923E-03	9.15695E+00
7.67998E-03	9.08037E+00
7.68073E-03	9.00384E+00
7.68110E-03	8.96562E+00
7.68185E-03	8.90513E+00
7.68297E-03	8.81450E+00
7.68409E-03	8.72398E+00
7.68447E-03	8.69383E+00
7.68514E-03	8.65009E+00
7.68619E-03	8.58211E+00
7.68723E-03	8.51418E+00
7.68783E-03	8.47540E+00
7.68828E-03	8.45152E+00
7.68932E-03	8.39586E+00
7.69037E-03	8.34024E+00
7.69157E-03	8.27671E+00
7.69194E-03	8.26045E+00
7.69321E-03	8.20520E+00
7.69471E-03	8.14024E+00
7.69605E-03	8.08182E+00
7.69620E-03	8.07659E+00
7.69770E-03	8.02431E+00
7.69919E-03	7.97206E+00
7.70068E-03	7.91984E+00
7.70203E-03	7.87287E+00
7.70218E-03	7.86874E+00
7.70367E-03	7.82747E+00
7.70539E-03	7.78003E+00
7.70734E-03	7.72643E+00
7.70928E-03	7.67285E+00
7.70980E-03	7.65844E+00
7.71122E-03	7.62673E+00
7.71317E-03	7.58335E+00
7.71511E-03	7.53999E+00
7.71758E-03	7.48499E+00
7.71802E-03	7.47681E+00
7.72101E-03	7.42235E+00
7.72415E-03	7.36519E+00
7.72729E-03	7.30805E+00
7.73013E-03	7.25638E+00
7.73043E-03	7.25188E+00
7.73357E-03	7.20471E+00
7.73671E-03	7.15755E+00
7.73985E-03	7.11041E+00
7.74299E-03	7.06329E+00
7.74613E-03	7.01618E+00
7.74927E-03	6.96908E+00
7.75106E-03	6.94218E+00
7.75241E-03	6.92246E+00
7.75345E-03	6.90713E+00
7.75646E-03	6.86312E+00
7.75946E-03	6.81913E+00
7.76247E-03	6.77515E+00
7.76547E-03	6.73118E+00
7.76847E-03	6.68724E+00
7.77030E-03	6.66057E+00
7.77153E-03	6.63931E+00
7.77359E-03	6.60389E+00
7.77565E-03	6.56848E+00
7.77770E-03	6.53308E+00
7.77976E-03	6.49771E+00
7.78182E-03	6.46235E+00
7.78264E-03	6.44822E+00
7.78387E-03	6.42237E+00
7.78593E-03	6.37932E+00
7.78737E-03	6.34921E+00
7.78881E-03	6.31911E+00
7.78922E-03	6.31051E+00
7.79025E-03	6.28426E+00
7.79169E-03	6.24754E+00
7.79313E-03	6.21084E+00
7.79457E-03	6.17417E+00
7.79580E-03	6.14277E+00
7.79601E-03	6.13634E+00
7.79709E-03	6.10262E+00
7.79848E-03	6.05930E+00
7.79950E-03	6.02725E+00
7.79992E-03	6.01444E+00
7.80053E-03	5.99110E+00
7.80156E-03	5.95225E+00
7.80259E-03	5.91344E+00
7.80362E-03	5.87468E+00
7.80403E-03	5.85919E+00
7.80465E-03	5.83034E+00
7.80567E-03	5.78230E+00
7.80639E-03	5.74872E+00
7.80711E-03	5.71519E+00
7.80773E-03	5.68648E+00
7.80783E-03	5.68059E+00
7.80855E-03	5.63941E+00
7.80927E-03	5.59828E+00
7.80999E-03	5.55723E+00
7.81051E-03	5.52796E+00
7.81071E-03	5.51406E+00
7.81143E-03	5.46549E+00
7.81220E-03	5.41358E+00
7.81246E-03	5.39631E+00
7.81272E-03	5.37601E+00
7.81323E-03	5.33548E+00
7.81375E-03	5.29503E+00
7.81426E-03	5.25466E+00
7.81452E-03	5.23453E+00
7.81478E-03	5.21042E+00
7.81529E-03	5.16232E+00
7.81575E-03	5.11914E+00
7.81616E-03	5.08086E+00
7.81657E-03	5.04268E+00
7.81699E-03	4.99768E+00
7.81740E-03	4.95281E+00
7.81781E-03	4.90809E+00
7.81812E-03	4.87468E+00
7.81822E-03	4.86180E+00
7.81863E-03	4.81045E+00
7.81900E-03	4.76444E+00
7.81933E-03	4.72371E+00
7.81966E-03	4.68317E+00
7.81999E-03	4.63727E+00
7.82032E-03	4.59161E+00
7.82065E-03	4.54623E+00
7.82098E-03	4.50118E+00
7.82122E-03	4.46768E+00
7.82130E-03	4.45636E+00
7.82160E-03	4.41570E+00
7.82187E-03	4.37961E+00
7.82214E-03	4.34393E+00
7.82241E-03	4.30872E+00
7.82261E-03	4.28268E+00
7.82279E-03	4.25964E+00
7.82281E-03	4.25763E+00
7.82301E-03	4.23842E+00
7.82321E-03	4.21969E+00
7.82324E-03	4.21690E+00
7.82341E-03	4.20843E+00
7.82361E-03	4.19905E+00
7.82369E-03	4.19547E+00
7.82376E-03	4.19584E+00
7.82392E-03	4.19713E+00
7.82407E-03	4.20829E+00
7.82423E-03	4.22006E+00
7.82426E-03	4.22256E+00
7.82438E-03	4.24255E+00
7.82448E-03	4.25973E+00
7.82453E-03	4.27263E+00
7.82469E-03	4.31219E+00
7.82470E-03	4.31489E+00
7.82484E-03	4.36709E+00
7.82490E-03	4.38990E+00
7.82500E-03	4.43519E+00
7.82511E-03	4.49144E+00
7.82515E-03	4.51789E+00
7.82530E-03	4.61168E+00
7.82532E-03	4.62525E+00
7.82542E-03	4.70868E+00
7.82547E-03	4.75082E+00
7.82554E-03	4.82069E+00
7.82562E-03	4.90129E+00
7.82567E-03	4.94867E+00
7.82578E-03	5.08007E+00
7.82579E-03	5.09403E+00
7.82591E-03	5.26274E+00
7.82593E-03	5.29111E+00
7.82604E-03	5.45553E+00
7.82609E-03	5.53838E+00
7.82616E-03	5.67214E+00
7.82624E-03	5.82610E+00
7.82628E-03	5.91361E+00
7.82637E-03	6.11182E+00
7.82641E-03	6.18595E+00
7.82651E-03	6.43465E+00
7.82653E-03	6.49022E+00
7.82664E-03	6.79775E+00
7.82678E-03	7.20492E+00
7.82679E-03	7.23936E+00
7.82689E-03	7.58185E+00
7.82693E-03	7.73744E+00
7.82700E-03	7.99371E+00
7.82707E-03	8.29232E+00
7.82711E-03	8.44254E+00
7.82722E-03	8.90780E+00
7.82734E-03	9.45982E+00
7.82736E-03	9.59744E+00
7.82745E-03	1.00322E+01
7.82751E-03	1.03616E+01
7.82760E-03	1.08653E+01
7.82765E-03	1.11962E+01
7.82774E-03	1.17822E+01
7.82781E-03	1.22068E+01
7.82789E-03	1.27862E+01
7.82798E-03	1.34233E+01
7.82805E-03	1.39233E+01
7.82815E-03	1.47612E+01
7.82821E-03	1.52066E+01
7.82833E-03	1.62223E+01
7.82837E-03	1.65980E+01
7.82853E-03	1.80778E+01
7.82870E-03	1.98105E+01
7.82876E-03	2.04276E+01
7.82888E-03	2.17544E+01
7.82904E-03	2.35362E+01
7.82905E-03	2.37243E+01
7.82930E-03	2.67181E+01
7.82945E-03	2.86177E+01
7.82955E-03	2.98848E+01
7.82996E-03	3.54234E+01
7.83003E-03	3.63194E+01
7.83035E-03	4.07868E+01
7.83054E-03	4.32345E+01
7.83060E-03	4.40834E+01
7.83077E-03	4.61954E+01
7.83085E-03	4.71794E+01
7.83106E-03	4.97213E+01
7.83109E-03	5.00739E+01
7.83128E-03	5.20844E+01
7.83134E-03	5.26250E+01
7.83151E-03	5.41558E+01
7.83170E-03	5.57127E+01
7.83193E-03	5.71277E+01
7.83200E-03	5.74591E+01
7.83213E-03	5.80420E+01
7.83219E-03	5.82432E+01
7.83231E-03	5.85963E+01
7.83243E-03	5.87454E+01
7.83254E-03	5.88844E+01
7.83259E-03	5.88838E+01
7.83262E-03	5.88814E+01
7.83284E-03	5.85866E+01
7.83286E-03	5.85632E+01
7.83309E-03	5.78130E+01
7.83310E-03	5.77581E+01
7.83333E-03	5.65913E+01
7.83335E-03	5.65069E+01
7.83358E-03	5.49703E+01
7.83360E-03	5.48596E+01
7.83384E-03	5.28747E+01
7.83391E-03	5.22659E+01
7.83417E-03	4.98187E+01
7.83440E-03	4.74570E+01
7.83450E-03	4.64448E+01
7.83490E-03	4.21884E+01
7.83516E-03	3.93590E+01
7.83532E-03	3.75958E+01
7.83536E-03	3.72568E+01
7.83554E-03	3.53981E+01
7.83564E-03	3.43871E+01
7.83570E-03	3.37527E+01
7.83587E-03	3.21716E+01
7.83595E-03	3.13837E+01
7.83603E-03	3.06499E+01
7.83618E-03	2.93701E+01
7.83620E-03	2.91880E+01
7.83636E-03	2.78364E+01
7.83644E-03	2.71630E+01
7.83648E-03	2.68539E+01
7.83661E-03	2.59292E+01
7.83669E-03	2.53146E+01
7.83673E-03	2.50349E+01
7.83685E-03	2.41986E+01
7.83694E-03	2.36428E+01
7.83698E-03	2.33917E+01
7.83710E-03	2.26412E+01
7.83718E-03	2.21424E+01
7.83722E-03	2.19155E+01
7.83735E-03	2.12373E+01
7.83737E-03	2.11247E+01
7.83747E-03	2.06093E+01
7.83757E-03	2.00958E+01
7.83759E-03	2.00025E+01
7.83772E-03	1.94451E+01
7.83778E-03	1.91673E+01
7.83784E-03	1.89158E+01
7.83796E-03	1.84144E+01
7.83798E-03	1.83312E+01
7.83809E-03	1.79549E+01
7.83819E-03	1.75798E+01
7.83821E-03	1.75120E+01
7.83833E-03	1.71070E+01
7.83840E-03	1.69052E+01
7.83846E-03	1.67127E+01
7.83860E-03	1.63144E+01
7.83870E-03	1.60204E+01
7.83874E-03	1.59320E+01
7.83888E-03	1.55925E+01
7.83901E-03	1.52667E+01
7.83902E-03	1.52559E+01
7.83916E-03	1.49657E+01
7.83930E-03	1.46763E+01
7.83932E-03	1.46230E+01
7.83943E-03	1.44197E+01
7.83957E-03	1.41711E+01
7.83963E-03	1.40701E+01
7.83971E-03	1.39423E+01
7.83990E-03	1.36558E+01
7.83994E-03	1.35923E+01
7.84008E-03	1.34018E+01
7.84027E-03	1.31577E+01
7.84035E-03	1.30496E+01
7.84045E-03	1.29340E+01
7.84064E-03	1.27266E+01
7.84072E-03	1.26347E+01
7.84082E-03	1.25366E+01
7.84101E-03	1.23606E+01
7.84113E-03	1.22434E+01
7.84121E-03	1.21655E+01
7.84138E-03	1.20336E+01
7.84163E-03	1.18362E+01
7.84171E-03	1.17706E+01
7.84187E-03	1.16577E+01
7.84210E-03	1.14994E+01
7.84220E-03	1.14326E+01
7.84233E-03	1.13547E+01
7.84264E-03	1.11753E+01
7.84286E-03	1.10501E+01
7.84295E-03	1.10054E+01
7.84326E-03	1.08570E+01
7.84357E-03	1.07088E+01
7.84369E-03	1.06497E+01
7.84388E-03	1.05772E+01
7.84419E-03	1.04567E+01
7.84455E-03	1.03164E+01
7.84470E-03	1.02563E+01
7.84496E-03	1.01743E+01
7.84537E-03	1.00433E+01
7.84571E-03	9.93544E+00
7.84578E-03	9.91629E+00
7.84619E-03	9.80708E+00
7.84660E-03	9.69803E+00
7.84672E-03	9.66809E+00
7.84701E-03	9.60346E+00
7.84743E-03	9.51444E+00
7.84789E-03	9.41444E+00
7.84825E-03	9.33677E+00
7.84840E-03	9.31001E+00
7.84892E-03	9.22093E+00
7.84943E-03	9.13198E+00
7.84979E-03	9.06979E+00
7.84994E-03	9.04786E+00
7.85046E-03	8.97486E+00
7.85097E-03	8.90196E+00
7.85133E-03	8.85097E+00
7.85149E-03	8.83335E+00
7.85205E-03	8.76882E+00
7.85267E-03	8.69850E+00
7.85329E-03	8.62826E+00
7.85365E-03	8.58732E+00
7.85390E-03	8.56409E+00
7.85452E-03	8.50839E+00
7.85514E-03	8.45273E+00
7.85596E-03	8.37861E+00
7.85606E-03	8.37112E+00
7.85668E-03	8.32620E+00
7.85750E-03	8.26637E+00
7.85833E-03	8.20660E+00
7.85853E-03	8.19167E+00
7.85915E-03	8.15558E+00
7.85997E-03	8.10751E+00
7.86079E-03	8.05947E+00
7.86162E-03	8.01147E+00
7.86285E-03	7.95478E+00
7.86378E-03	7.91229E+00
7.86480E-03	7.86512E+00
7.86573E-03	7.82270E+00
7.86583E-03	7.81908E+00
7.86686E-03	7.78297E+00
7.86789E-03	7.74688E+00
7.86943E-03	7.69279E+00
7.87097E-03	7.63874E+00
7.87108E-03	7.63513E+00
7.87231E-03	7.60156E+00
7.87396E-03	7.55682E+00
7.87560E-03	7.51211E+00
7.87643E-03	7.48976E+00
7.87725E-03	7.47249E+00
7.87889E-03	7.43795E+00
7.88054E-03	7.40343E+00
7.88218E-03	7.36892E+00
7.88383E-03	7.33443E+00
7.88465E-03	7.31720E+00
7.88568E-03	7.30134E+00
7.88774E-03	7.26965E+00
7.88979E-03	7.23798E+00
7.89185E-03	7.20632E+00
7.89391E-03	7.17466E+00
7.89699E-03	7.12720E+00
7.89740E-03	7.12088E+00
7.90008E-03	7.08983E+00
7.90306E-03	7.05521E+00
7.90599E-03	7.02120E+00
7.90892E-03	6.98719E+00
7.91098E-03	6.96334E+00
7.91283E-03	6.94608E+00
7.91674E-03	6.90966E+00
7.92098E-03	6.87010E+00
7.92523E-03	6.83054E+00
7.92908E-03	6.79471E+00
7.92948E-03	6.79154E+00
7.93372E-03	6.75780E+00
7.93891E-03	6.71655E+00
7.94410E-03	6.67531E+00
7.94756E-03	6.64783E+00
7.95227E-03	6.61048E+00
7.95697E-03	6.57314E+00
7.96167E-03	6.53582E+00
7.96638E-03	6.49849E+00
7.97277E-03	6.44781E+00
7.97703E-03	6.41402E+00
7.98128E-03	6.38025E+00
7.98554E-03	6.34649E+00
7.98980E-03	6.31273E+00
7.99193E-03	6.29586E+00
7.99406E-03	6.27577E+00
7.99832E-03	6.23559E+00
8.00152E-03	6.20547E+00
8.00471E-03	6.17536E+00
8.00791E-03	6.14526E+00
8.00897E-03	6.13523E+00
8.01110E-03	6.11108E+00
8.01430E-03	6.07485E+00
8.01749E-03	6.03865E+00
8.02042E-03	6.00548E+00
8.02139E-03	5.99443E+00
8.02335E-03	5.96715E+00
8.02628E-03	5.92626E+00
8.02920E-03	5.88540E+00
8.03116E-03	5.85817E+00
8.03311E-03	5.83097E+00
8.03488E-03	5.80057E+00
8.03666E-03	5.77020E+00
8.03843E-03	5.73984E+00
8.04021E-03	5.70951E+00
8.04198E-03	5.67287E+00
8.04376E-03	5.63626E+00
8.04553E-03	5.59968E+00
8.04731E-03	5.56314E+00
8.04917E-03	5.51554E+00
8.05103E-03	5.46799E+00
8.05228E-03	5.43632E+00
8.05352E-03	5.40469E+00
8.05405E-03	5.39114E+00
8.05476E-03	5.36880E+00
8.05600E-03	5.32974E+00
8.05725E-03	5.29072E+00
8.05871E-03	5.24480E+00
8.05911E-03	5.23230E+00
8.06017E-03	5.19264E+00
8.06115E-03	5.15634E+00
8.06213E-03	5.12008E+00
8.06257E-03	5.10363E+00
8.06310E-03	5.08046E+00
8.06408E-03	5.03806E+00
8.06505E-03	4.99571E+00
8.06612E-03	4.94962E+00
8.06625E-03	4.94275E+00
8.06705E-03	4.90160E+00
8.06785E-03	4.86052E+00
8.06865E-03	4.81951E+00
8.06945E-03	4.77859E+00
8.06967E-03	4.76725E+00
8.07025E-03	4.73245E+00
8.07104E-03	4.68438E+00
8.07175E-03	4.64175E+00
8.07233E-03	4.60721E+00
8.07269E-03	4.58250E+00
8.07331E-03	4.53939E+00
8.07393E-03	4.49638E+00
8.07455E-03	4.45349E+00
8.07499E-03	4.42294E+00
8.07517E-03	4.40894E+00
8.07579E-03	4.36007E+00
8.07641E-03	4.31137E+00
8.07693E-03	4.27116E+00
8.07707E-03	4.26011E+00
8.07744E-03	4.22751E+00
8.07796E-03	4.18266E+00
8.07847E-03	4.13799E+00
8.07899E-03	4.09352E+00
8.07915E-03	4.07979E+00
8.07950E-03	4.04585E+00
8.08002E-03	3.99689E+00
8.08053E-03	3.94822E+00
8.08112E-03	3.89325E+00
8.08151E-03	3.85688E+00
8.08190E-03	3.82076E+00
8.08229E-03	3.78492E+00
8.08268E-03	3.74940E+00
8.08307E-03	3.71424E+00
8.08346E-03	3.67948E+00
8.08381E-03	3.64829E+00
8.08413E-03	3.62058E+00
8.08429E-03	3.60692E+00
8.08445E-03	3.59687E+00
8.08477E-03	3.57722E+00
8.08509E-03	3.55807E+00
8.08536E-03	3.54258E+00
8.08541E-03	3.54120E+00
8.08573E-03	3.53358E+00
8.08605E-03	3.52670E+00
8.08607E-03	3.52637E+00
8.08635E-03	3.53018E+00
8.08642E-03	3.53133E+00
8.08663E-03	3.54312E+00
8.08692E-03	3.55973E+00
8.08694E-03	3.56084E+00
8.08720E-03	3.59085E+00
8.08726E-03	3.59707E+00
8.08749E-03	3.63601E+00
8.08758E-03	3.65137E+00
8.08770E-03	3.68110E+00
8.08790E-03	3.72864E+00
8.08791E-03	3.73437E+00
8.08813E-03	3.80415E+00
8.08818E-03	3.82188E+00
8.08834E-03	3.88901E+00
8.08843E-03	3.92675E+00
8.08848E-03	3.95469E+00
8.08868E-03	4.05825E+00
8.08869E-03	4.06950E+00
8.08886E-03	4.17771E+00
8.08891E-03	4.21081E+00
8.08905E-03	4.31793E+00
8.08912E-03	4.38001E+00
8.08924E-03	4.48201E+00
8.08933E-03	4.58177E+00
8.08942E-03	4.67332E+00
8.08949E-03	4.75778E+00
8.08961E-03	4.89607E+00
8.08965E-03	4.95730E+00
8.08979E-03	5.15460E+00
8.08981E-03	5.18293E+00
8.08997E-03	5.43959E+00
8.08998E-03	5.45397E+00
8.09011E-03	5.69250E+00
8.09013E-03	5.73158E+00
8.09025E-03	5.97134E+00
8.09032E-03	6.12531E+00
8.09039E-03	6.28050E+00
8.09052E-03	6.60927E+00
8.09053E-03	6.62251E+00
8.09067E-03	7.00152E+00
8.09072E-03	7.17768E+00
8.09080E-03	7.41965E+00
8.09093E-03	7.82645E+00
8.09094E-03	7.87988E+00
8.09108E-03	8.38674E+00
8.09113E-03	8.57905E+00
8.09123E-03	8.97999E+00
8.09126E-03	9.13750E+00
8.09138E-03	9.67517E+00
8.09141E-03	9.77962E+00
8.09154E-03	1.04433E+01
8.09155E-03	1.04817E+01
8.09169E-03	1.12513E+01
8.09170E-03	1.12899E+01
8.09183E-03	1.20912E+01
8.09185E-03	1.21759E+01
8.09199E-03	1.30947E+01
8.09204E-03	1.34915E+01
8.09213E-03	1.40897E+01
8.09226E-03	1.50558E+01
8.09227E-03	1.51637E+01
8.09241E-03	1.63219E+01
8.09247E-03	1.68179E+01
8.09256E-03	1.75652E+01
8.09268E-03	1.87620E+01
8.09270E-03	1.88955E+01
8.09284E-03	2.03163E+01
8.09290E-03	2.09195E+01
8.09298E-03	2.18274E+01
8.09311E-03	2.32678E+01
8.09312E-03	2.34284E+01
8.09334E-03	2.60002E+01
8.09339E-03	2.67369E+01
8.09355E-03	2.87690E+01
8.09368E-03	3.05406E+01
8.09376E-03	3.17246E+01
8.09398E-03	3.48517E+01
8.09410E-03	3.68293E+01
8.09426E-03	3.92487E+01
8.09461E-03	4.50186E+01
8.09481E-03	4.83236E+01
8.09510E-03	5.30359E+01
8.09535E-03	5.72659E+01
8.09538E-03	5.77133E+01
8.09567E-03	6.21695E+01
8.09569E-03	6.26130E+01
8.09593E-03	6.60706E+01
8.09603E-03	6.74856E+01
8.09619E-03	6.94430E+01
8.09633E-03	7.12105E+01
8.09639E-03	7.18164E+01
8.09657E-03	7.37707E+01
8.09660E-03	7.40308E+01
8.09672E-03	7.50617E+01
8.09682E-03	7.58031E+01
8.09697E-03	7.69760E+01
8.09700E-03	7.71087E+01
8.09714E-03	7.78289E+01
8.09723E-03	7.82666E+01
8.09733E-03	7.85511E+01
8.09747E-03	7.89456E+01
8.09754E-03	7.89984E+01
8.09768E-03	7.90928E+01
8.09772E-03	7.90331E+01
8.09794E-03	7.87172E+01
8.09798E-03	7.85621E+01
8.09819E-03	7.77694E+01
8.09841E-03	7.65674E+01
8.09848E-03	7.60581E+01
8.09862E-03	7.50292E+01
8.09876E-03	7.37766E+01
8.09890E-03	7.25166E+01
8.09904E-03	7.10431E+01
8.09919E-03	6.95639E+01
8.09947E-03	6.62764E+01
8.09990E-03	6.09398E+01
8.10011E-03	5.81868E+01
8.10046E-03	5.36097E+01
8.10075E-03	4.99588E+01
8.10096E-03	4.73827E+01
8.10117E-03	4.48140E+01
8.10139E-03	4.24215E+01
8.10146E-03	4.16267E+01
8.10160E-03	4.01428E+01
8.10174E-03	3.86642E+01
8.10181E-03	3.79813E+01
8.10203E-03	3.59404E+01
8.10224E-03	3.40796E+01
8.10231E-03	3.34614E+01
8.10238E-03	3.28999E+01
8.10256E-03	3.15004E+01
8.10259E-03	3.12214E+01
8.10272E-03	3.03388E+01
8.10287E-03	2.92579E+01
8.10288E-03	2.92126E+01
8.10304E-03	2.81955E+01
8.10314E-03	2.75420E+01
8.10320E-03	2.72175E+01
8.10339E-03	2.61260E+01
8.10341E-03	2.60050E+01
8.10356E-03	2.52452E+01
8.10368E-03	2.46319E+01
8.10373E-03	2.44057E+01
8.10390E-03	2.36325E+01
8.10396E-03	2.33755E+01
8.10407E-03	2.29165E+01
8.10424E-03	2.22301E+01
8.10441E-03	2.16191E+01
8.10452E-03	2.12130E+01
8.10458E-03	2.10314E+01
8.10479E-03	2.03639E+01
8.10481E-03	2.03075E+01
8.10498E-03	1.98274E+01
8.10509E-03	1.94997E+01
8.10516E-03	1.93230E+01
8.10535E-03	1.88604E+01
8.10552E-03	1.84429E+01
8.10554E-03	1.84052E+01
8.10566E-03	1.81415E+01
8.10591E-03	1.76154E+01
8.10594E-03	1.75405E+01
8.10616E-03	1.71553E+01
8.10641E-03	1.67073E+01
8.10644E-03	1.66435E+01
8.10665E-03	1.63175E+01
8.10694E-03	1.58841E+01
8.10697E-03	1.58300E+01
8.10722E-03	1.55060E+01
8.10751E-03	1.51366E+01
8.10779E-03	1.48174E+01
8.10804E-03	1.45386E+01
8.10807E-03	1.45038E+01
8.10836E-03	1.42255E+01
8.10857E-03	1.40173E+01
8.10864E-03	1.39572E+01
8.10893E-03	1.37172E+01
8.10928E-03	1.34177E+01
8.10964E-03	1.31613E+01
8.10999E-03	1.29054E+01
8.11035E-03	1.26836E+01
8.11070E-03	1.24622E+01
8.11106E-03	1.22743E+01
8.11141E-03	1.20867E+01
8.11177E-03	1.18994E+01
8.11219E-03	1.17129E+01
8.11262E-03	1.15267E+01
8.11290E-03	1.14027E+01
8.11304E-03	1.13507E+01
8.11347E-03	1.11947E+01
8.11390E-03	1.10391E+01
8.11404E-03	1.09872E+01
8.11432E-03	1.08989E+01
8.11496E-03	1.07005E+01
8.11517E-03	1.06344E+01
8.11546E-03	1.05585E+01
8.11603E-03	1.04068E+01
8.11631E-03	1.03311E+01
8.11659E-03	1.02673E+01
8.11716E-03	1.01398E+01
8.11773E-03	1.00125E+01
8.11805E-03	9.94104E+00
8.11830E-03	9.89504E+00
8.11887E-03	9.79005E+00
8.11943E-03	9.68519E+00
8.11979E-03	9.61972E+00
8.12007E-03	9.57566E+00
8.12078E-03	9.46566E+00
8.12149E-03	9.35579E+00
8.12153E-03	9.35031E+00
8.12220E-03	9.26454E+00
8.12291E-03	9.17437E+00
8.12362E-03	9.08430E+00
8.12415E-03	9.01681E+00
8.12433E-03	8.99865E+00
8.12540E-03	8.88986E+00
8.12628E-03	8.79931E+00
8.12682E-03	8.74503E+00
8.12717E-03	8.71521E+00
8.12806E-03	8.64074E+00
8.12895E-03	8.56635E+00
8.12948E-03	8.52175E+00
8.12983E-03	8.49743E+00
8.13072E-03	8.43671E+00
8.13205E-03	8.34572E+00
8.13303E-03	8.27906E+00
8.13312E-03	8.27401E+00
8.13436E-03	8.20345E+00
8.13560E-03	8.13294E+00
8.13569E-03	8.12791E+00
8.13684E-03	8.07455E+00
8.13809E-03	8.01714E+00
8.13933E-03	7.95976E+00
8.14057E-03	7.90243E+00
8.14101E-03	7.88197E+00
8.14181E-03	7.85306E+00
8.14323E-03	7.80171E+00
8.14483E-03	7.74399E+00
8.14634E-03	7.68951E+00
8.14643E-03	7.68691E+00
8.14802E-03	7.64016E+00
8.14962E-03	7.59344E+00
8.15122E-03	7.54675E+00
8.15166E-03	7.53379E+00
8.15282E-03	7.50659E+00
8.15441E-03	7.46895E+00
8.15619E-03	7.42716E+00
8.15814E-03	7.38120E+00
8.15912E-03	7.35824E+00
8.16009E-03	7.34062E+00
8.16205E-03	7.30541E+00
8.16400E-03	7.27022E+00
8.16595E-03	7.23505E+00
8.16888E-03	7.18231E+00
8.17083E-03	7.14716E+00
8.17190E-03	7.13247E+00
8.17509E-03	7.08843E+00
8.17828E-03	7.04441E+00
8.18148E-03	7.00041E+00
8.18361E-03	6.97109E+00
8.18467E-03	6.95919E+00
8.18787E-03	6.92349E+00
8.19106E-03	6.88781E+00
8.19426E-03	6.85214E+00
8.19639E-03	6.82837E+00
8.19852E-03	6.80884E+00
8.20278E-03	6.76981E+00
8.20704E-03	6.73080E+00
8.21130E-03	6.69179E+00
8.21555E-03	6.65280E+00
8.21981E-03	6.61381E+00
8.22194E-03	6.59432E+00
8.22478E-03	6.57046E+00
8.22904E-03	6.53469E+00
8.23330E-03	6.49892E+00
8.23739E-03	6.46465E+00
8.24147E-03	6.43039E+00
8.24555E-03	6.39614E+00
8.24861E-03	6.37046E+00
8.25163E-03	6.34516E+00
8.25462E-03	6.32006E+00
8.25602E-03	6.30835E+00
8.25762E-03	6.29201E+00
8.25961E-03	6.27159E+00
8.26161E-03	6.25117E+00
8.26361E-03	6.23078E+00
8.26510E-03	6.21549E+00
8.26682E-03	6.19800E+00
8.26803E-03	6.18561E+00
8.26925E-03	6.17324E+00
8.27046E-03	6.16088E+00
8.27093E-03	6.15616E+00
8.27168E-03	6.14503E+00
8.27259E-03	6.13153E+00
8.27350E-03	6.11804E+00
8.27441E-03	6.10458E+00
8.27502E-03	6.09562E+00
8.27561E-03	6.08686E+00
8.27619E-03	6.07832E+00
8.27678E-03	6.06980E+00
8.27736E-03	6.06130E+00
8.27779E-03	6.05494E+00
8.27797E-03	6.05241E+00
8.27823E-03	6.04626E+00
8.27866E-03	6.03604E+00
8.27910E-03	6.02585E+00
8.27939E-03	6.01908E+00
8.27968E-03	6.01233E+00
8.27997E-03	6.00562E+00
8.28023E-03	5.99976E+00
8.28040E-03	5.99588E+00
8.28057E-03	5.99202E+00
8.28074E-03	5.98819E+00
8.28090E-03	5.98440E+00
8.28103E-03	5.98158E+00
8.28116E-03	5.97879E+00
8.28124E-03	5.97696E+00
8.28129E-03	5.97541E+00
8.28142E-03	5.97079E+00
8.28154E-03	5.96622E+00
8.28167E-03	5.96170E+00
8.28176E-03	5.95873E+00
8.28184E-03	5.95580E+00
8.28192E-03	5.95290E+00
8.28201E-03	5.95004E+00
