E(MeV)	Lu-175
1.37204E-04	29.6531212
1.37212E-04	30.8492722
1.37219E-04	31.82411
1.37226E-04	32.9869971
1.37229E-04	33.4260293
1.37237E-04	34.916343
1.37238E-04	35.1725383
1.37248E-04	37.0743406
1.37250E-04	37.3627402
1.37258E-04	39.149201
1.37262E-04	40.0968605
1.37268E-04	41.4022264
1.37275E-04	43.1317615
1.37278E-04	43.8467405
1.37287E-04	46.5035364
1.37288E-04	46.698583
1.37296E-04	48.9794919
1.37298E-04	49.8271709
1.37304E-04	51.6289661
1.37309E-04	53.2403216
1.37312E-04	54.4625898
1.37319E-04	56.9601325
1.37321E-04	57.4903805
1.37329E-04	60.7393428
1.37330E-04	61.0160062
1.37337E-04	64.2413729
1.37340E-04	65.4397309
1.37346E-04	67.9773037
1.37351E-04	70.2450436
1.37354E-04	71.9587516
1.37361E-04	75.4571798
1.37363E-04	76.1975387
1.37372E-04	81.1210767
1.37374E-04	82.3428567
1.37384E-04	88.6093688
1.37389E-04	91.6087088
1.37395E-04	95.3005657
1.37402E-04	100.029614
1.37405E-04	102.542311
1.37414E-04	109.229319
1.37416E-04	110.320582
1.37426E-04	118.694232
1.37427E-04	119.265556
1.37437E-04	127.724068
1.37439E-04	130.195266
1.37447E-04	137.369057
1.37452E-04	142.033508
1.37457E-04	147.647538
1.37464E-04	154.814162
1.37468E-04	158.578984
1.37477E-04	168.566844
1.37478E-04	170.176649
1.37489E-04	182.4932
1.37490E-04	183.330029
1.37499E-04	195.619698
1.37504E-04	201.878341
1.37510E-04	209.382664
1.37519E-04	221.843876
1.37525E-04	231.363203
1.37533E-04	243.169445
1.37541E-04	254.928535
1.37548E-04	265.858799
1.37557E-04	280.112442
1.37568E-04	298.1831
1.37576E-04	312.784309
1.37589E-04	335.178819
1.37597E-04	350.644321
1.37609E-04	374.296914
1.37618E-04	390.669836
1.37643E-04	440.584449
1.37696E-04	547.182315
1.37715E-04	585.217841
1.37727E-04	607.926804
1.37741E-04	631.750859
1.37754E-04	656.222566
1.37761E-04	667.512608
1.37775E-04	689.094074
1.37794E-04	714.602668
1.37795E-04	716.43595
1.37813E-04	737.852465
1.37816E-04	740.376841
1.37831E-04	754.360575
1.37832E-04	755.329148
1.37847E-04	765.453397
1.37847E-04	765.627753
1.37863E-04	773.30792
1.37867E-04	774.320384
1.37880E-04	777.085521
1.37883E-04	777.253891
1.37897E-04	776.686811
1.37902E-04	775.704075
1.37910E-04	773.259892
1.37922E-04	767.700186
1.37930E-04	763.731329
1.37941E-04	755.669648
1.37948E-04	750.127325
1.37961E-04	737.26282
1.37966E-04	731.358597
1.37982E-04	712.733989
1.37987E-04	705.515638
1.38003E-04	683.302465
1.38012E-04	668.473614
1.38025E-04	647.664505
1.38040E-04	621.316631
1.38047E-04	608.588923
1.38075E-04	556.308151
1.38076E-04	554.975973
1.38135E-04	439.088285
1.38158E-04	395.193186
1.38159E-04	393.905927
1.38181E-04	353.277569
1.38184E-04	348.393641
1.38201E-04	319.657345
1.38209E-04	305.823041
1.38215E-04	295.669858
1.38228E-04	276.099772
1.38230E-04	272.908715
1.38245E-04	251.464196
1.38247E-04	248.530966
1.38259E-04	231.388341
1.38266E-04	222.248012
1.38271E-04	216.899936
1.38280E-04	204.886145
1.38282E-04	203.207153
1.38293E-04	190.303368
1.38294E-04	188.754393
1.38304E-04	178.176722
1.38308E-04	173.831846
1.38315E-04	166.774002
1.38322E-04	160.020637
1.38326E-04	156.076716
1.38336E-04	147.284878
1.38337E-04	146.06379
1.38349E-04	136.744611
1.38350E-04	135.632065
1.38359E-04	128.614476
1.38364E-04	125.007302
1.38370E-04	121.007639
1.38378E-04	115.286411
1.38380E-04	113.899982
1.38390E-04	107.297466
1.38392E-04	106.459093
1.38401E-04	101.184722
1.38406E-04	98.4821894
1.38411E-04	95.4952024
1.38420E-04	91.2363986
1.38422E-04	90.2065041
1.38432E-04	85.3186771
1.38434E-04	84.6989891
1.38443E-04	80.8135798
1.38448E-04	78.826629
1.38453E-04	76.6357804
1.38462E-04	73.5242248
1.38465E-04	72.3989106
1.38474E-04	69.311973
1.38476E-04	68.7445051
1.38483E-04	66.4462327
1.38489E-04	64.6159022
1.38492E-04	63.7642882
1.38505E-04	60.0740831
1.38508E-04	59.365953
1.38519E-04	56.762545
1.38528E-04	54.8387054
1.38533E-04	53.7571778
1.38546E-04	51.0373467
1.38547E-04	50.9066
1.38560E-04	48.6117887
1.38566E-04	47.5353644
1.38573E-04	46.4021877
1.38586E-04	44.5867509
1.38587E-04	44.3892723
1.38601E-04	42.5807626
1.38605E-04	42.0310632
1.38611E-04	41.2778362
1.38624E-04	39.8839316
1.38624E-04	39.7892134
1.38636E-04	38.6258189
1.38648E-04	37.434026
1.38650E-04	37.2251128
1.38666E-04	35.8373361
1.38676E-04	35.0483136
1.38685E-04	34.4000128
1.38703E-04	33.0998153
1.38706E-04	32.8665791
1.38721E-04	31.942557
1.38739E-04	30.866179
1.38741E-04	30.7689959
1.38758E-04	29.908503
1.38776E-04	29.0057013
1.38800E-04	27.9390798
1.38811E-04	27.5068909
1.38821E-04	27.1050559
1.38842E-04	26.3408021
1.38863E-04	25.6160015
1.38870E-04	25.3930591
1.38898E-04	24.5525757
1.38916E-04	24.0544465
1.38926E-04	23.77702
1.38954E-04	23.0745142
1.38968E-04	22.7393931
1.38982E-04	22.4300078
1.39010E-04	21.8393915
1.39038E-04	21.2748048
1.39041E-04	21.209939
1.39076E-04	20.5930456
1.39107E-04	20.0639073
1.39111E-04	20.0095474
1.39146E-04	19.4911894
1.39177E-04	19.0445019
1.39181E-04	18.9990227
1.39215E-04	18.5636682
1.39250E-04	18.1454528
1.39276E-04	17.8432012
1.39285E-04	17.7514258
1.39329E-04	17.3114325
1.39365E-04	16.9587788
1.39381E-04	16.8211179
1.39433E-04	16.384985
1.39484E-04	15.9822708
1.39486E-04	15.9696887
1.39538E-04	15.6092614
1.39590E-04	15.263523
1.39602E-04	15.1858498
1.39642E-04	14.9536635
1.39695E-04	14.6621131
1.39721E-04	14.5217145
1.39756E-04	14.3513247
1.39826E-04	14.0249594
1.39860E-04	13.8684213
1.39895E-04	13.7260058
1.39965E-04	13.4526684
1.40000E-04	13.3210018
1.40035E-04	13.2026121
1.40104E-04	12.974595
1.40174E-04	12.7542992
1.40209E-04	12.6475744
1.40244E-04	12.5532737
1.40321E-04	12.3520849
1.40405E-04	12.1394679
1.40447E-04	12.0366714
1.40489E-04	11.9438008
1.40574E-04	11.7643423
1.40616E-04	11.6774508
1.40658E-04	11.5990395
1.40742E-04	11.4474034
1.40827E-04	11.3005755
1.40911E-04	11.1582844
1.40953E-04	11.089524
1.41011E-04	11.0063455
1.41098E-04	10.8864938
1.41185E-04	10.7712594
1.41272E-04	10.6608154
1.41388E-04	10.5216112
1.41480E-04	10.4185223
1.41543E-04	10.3522539
1.41606E-04	10.2900552
1.41669E-04	10.2325672
1.41732E-04	10.1806363
1.41795E-04	10.1354
1.41842E-04	10.1067762
1.41889E-04	10.0836436
1.41931E-04	10.0694333
1.41941E-04	10.064123
1.41981E-04	10.0496793
1.42022E-04	10.0426273
1.42052E-04	10.0432669
1.42082E-04	10.050122
1.42107E-04	10.0621649
1.42112E-04	10.06336
1.42143E-04	10.0799867
1.42163E-04	10.097545
1.42183E-04	10.1213955
1.42203E-04	10.1527494
1.42223E-04	10.1931168
1.42238E-04	10.231559
1.42243E-04	10.2427177
1.42262E-04	10.2965171
1.42281E-04	10.3642763
1.42294E-04	10.4185904
1.42306E-04	10.4813618
1.42319E-04	10.5537006
1.42332E-04	10.6368822
1.42344E-04	10.7323149
1.42357E-04	10.8416075
1.42369E-04	10.9665325
1.42382E-04	11.109069
1.42395E-04	11.2713951
1.42407E-04	11.4559523
1.42420E-04	11.6653612
1.42429E-04	11.8404952
1.42439E-04	12.0325116
1.42450E-04	12.2813029
1.42459E-04	12.5182715
1.42469E-04	12.7774418
1.42479E-04	13.060515
1.42488E-04	13.3692668
1.42498E-04	13.7055439
1.42507E-04	14.0712569
1.42517E-04	14.4683731
1.42520E-04	14.5929754
1.42526E-04	14.906048
1.42536E-04	15.3821013
1.42546E-04	15.8957014
1.42555E-04	16.4489351
1.42565E-04	17.0438842
1.42574E-04	17.6826077
1.42584E-04	18.3671222
1.42594E-04	19.0993817
1.42597E-04	19.3680363
1.42604E-04	19.9981637
1.42616E-04	21.0844961
1.42629E-04	22.2562389
1.42629E-04	22.256337
1.42641E-04	23.5319753
1.42653E-04	24.898199
1.42665E-04	26.3563891
1.42667E-04	26.6148741
1.42677E-04	27.9234374
1.42689E-04	29.5865797
1.42697E-04	30.7644075
1.42704E-04	31.8065615
1.42722E-04	34.6711043
1.42727E-04	35.5196232
1.42740E-04	37.7497985
1.42758E-04	40.8484064
1.42763E-04	41.8614901
1.42788E-04	46.6310131
1.42789E-04	46.8276584
1.42822E-04	53.5980689
1.42850E-04	59.3934502
1.42878E-04	65.0228299
1.42885E-04	66.3879341
1.42905E-04	70.3159053
1.42929E-04	74.6237444
1.42961E-04	79.5470883
1.42981E-04	82.0402354
1.42998E-04	83.6444098
1.43000E-04	83.8416605
1.43016E-04	85.0688492
1.43035E-04	85.9816676
1.43039E-04	86.0808321
1.43050E-04	86.3271793
1.43066E-04	86.3120952
1.43072E-04	86.1468537
1.43086E-04	85.7368044
1.43103E-04	84.7485628
1.43104E-04	84.6669898
1.43123E-04	83.1478667
1.43135E-04	81.8661126
1.43139E-04	81.3731865
1.43159E-04	78.838883
1.43162E-04	78.3890992
1.43180E-04	75.6476929
1.43186E-04	74.6246968
1.43205E-04	71.3357457
1.43221E-04	68.3250553
1.43235E-04	65.8459414
1.43252E-04	62.4587894
1.43288E-04	55.2106241
1.43310E-04	50.744918
1.43324E-04	48.0230563
1.43333E-04	46.2629554
1.43356E-04	42.0810986
1.43374E-04	38.9244955
1.43392E-04	35.9556638
1.43403E-04	34.2391728
1.43416E-04	32.3094533
1.43430E-04	30.4882518
1.43443E-04	28.7760734
1.43456E-04	27.1718921
1.43461E-04	26.5383419
1.43469E-04	25.6825267
1.43482E-04	24.3030667
1.43495E-04	23.0240112
1.43506E-04	22.0503075
1.43518E-04	21.036791
1.43518E-04	20.9947212
1.43531E-04	20.0351639
1.43543E-04	19.1511127
1.43556E-04	18.3380706
1.43568E-04	17.5915254
1.43577E-04	17.121254
1.43581E-04	16.912041
1.43593E-04	16.3014256
1.43606E-04	15.7437569
1.43618E-04	15.2346523
1.43631E-04	14.7700346
1.43636E-04	14.5931763
1.43641E-04	14.4181439
1.43651E-04	14.128318
1.43660E-04	13.8584215
1.43669E-04	13.6069596
1.43685E-04	13.2252104
1.43698E-04	12.9499093
1.43700E-04	12.8996124
1.43710E-04	12.7082342
1.43723E-04	12.4902164
1.43736E-04	12.2911148
1.43748E-04	12.1088013
1.43761E-04	11.9414014
1.43773E-04	11.7872167
1.43776E-04	11.7587257
1.43786E-04	11.6526635
1.43799E-04	11.5304217
1.43811E-04	11.4173266
1.43836E-04	11.2144016
1.43855E-04	11.0791383
1.43874E-04	10.9556913
1.43877E-04	10.9405433
1.43893E-04	10.851447
1.43912E-04	10.756896
1.43931E-04	10.6692921
1.43959E-04	10.5486319
1.43988E-04	10.4384342
1.44005E-04	10.3750766
1.44016E-04	10.3410077
1.44063E-04	10.2052646
1.44101E-04	10.1069731
1.44139E-04	10.0159165
1.44177E-04	9.93082858
1.44214E-04	9.85076736
1.44220E-04	9.84075115
1.44265E-04	9.765237
1.44315E-04	9.68769102
1.44366E-04	9.61554469
1.44416E-04	9.548082
1.44467E-04	9.48476669
1.44517E-04	9.42520215
1.44578E-04	9.35803485
1.44684E-04	9.25144738
1.44749E-04	9.19336461
1.44814E-04	9.14059654
1.44879E-04	9.09349091
1.44944E-04	9.05263555
1.44987E-04	9.02929181
1.45030E-04	9.00946431
1.45081E-04	8.99129298
1.45091E-04	8.98893964
1.45132E-04	8.97446229
1.45170E-04	8.96583698
1.45208E-04	8.96221045
1.45246E-04	8.96447578
1.45284E-04	8.97380574
1.45294E-04	8.97859871
1.45322E-04	8.9854255
1.45348E-04	8.99748178
1.45373E-04	9.01519534
1.45398E-04	9.03966804
1.45424E-04	9.07232439
1.45449E-04	9.1150182
1.45452E-04	9.12035664
1.45468E-04	9.14859129
1.45487E-04	9.18946138
1.45506E-04	9.24021034
1.45525E-04	9.30277987
1.45544E-04	9.37954049
1.45557E-04	9.43999816
1.45570E-04	9.50903204
1.45582E-04	9.58777552
1.45595E-04	9.67750947
1.45608E-04	9.77967714
1.45621E-04	9.89589931
1.45633E-04	10.0279898
1.45645E-04	10.1620952
1.45655E-04	10.2947888
1.45665E-04	10.4414605
1.45675E-04	10.6034564
1.45685E-04	10.7822084
1.45695E-04	10.9793092
1.45706E-04	11.1963868
1.45716E-04	11.435262
1.45726E-04	11.6977766
1.45736E-04	11.9859819
1.45746E-04	12.3019285
1.45756E-04	12.6478563
1.45756E-04	12.6478912
1.45766E-04	13.034079
1.45777E-04	13.4550011
1.45787E-04	13.9130573
1.45797E-04	14.4108911
1.45806E-04	14.8671896
1.45816E-04	15.4755263
1.45827E-04	16.1361731
1.45835E-04	16.6475466
1.45838E-04	16.8557458
1.45848E-04	17.642839
1.45859E-04	18.4913262
1.45867E-04	19.1868084
1.45870E-04	19.4069592
1.45880E-04	20.3984034
1.45891E-04	21.4594737
1.45899E-04	22.3767695
1.45902E-04	22.5953308
1.45912E-04	23.817314
1.45926E-04	25.4998509
1.45932E-04	26.3077349
1.45941E-04	27.5345582
1.45956E-04	29.7390912
1.45962E-04	30.6850366
1.45972E-04	32.1203379
1.45987E-04	34.6699118
1.45993E-04	35.7496305
1.46002E-04	37.2966621
1.46020E-04	40.7591101
1.46023E-04	41.4730876
1.46043E-04	45.3894965
1.46054E-04	47.7833268
1.46070E-04	51.2999139
1.46084E-04	54.5039813
1.46108E-04	59.8089486
1.46134E-04	65.844308
1.46143E-04	67.9460853
1.46168E-04	73.3140138
1.46173E-04	74.4370415
1.46200E-04	80.0276778
1.46221E-04	83.9278511
1.46240E-04	86.88395
1.46261E-04	89.8109704
1.46265E-04	90.2551252
1.46280E-04	91.8931525
1.46298E-04	93.2821417
1.46301E-04	93.4549542
1.46315E-04	94.1975308
1.46330E-04	94.5582167
1.46335E-04	94.550303
1.46349E-04	94.490426
1.46364E-04	93.9437209
1.46369E-04	93.7566996
1.46387E-04	92.5494081
1.46393E-04	91.9703587
1.46407E-04	90.58028
1.46415E-04	89.5785384
1.46425E-04	88.2959183
1.46446E-04	85.2703082
1.46448E-04	84.9243977
1.46468E-04	81.3985209
1.46478E-04	79.4483907
1.46492E-04	76.6771123
1.46509E-04	73.2713205
1.46523E-04	70.2528445
1.46545E-04	65.3486571
1.46578E-04	58.1451904
1.46590E-04	55.4204489
1.46614E-04	50.1838326
1.46639E-04	45.2116827
1.46655E-04	42.0773799
1.46670E-04	39.2851824
1.46685E-04	36.6435571
1.46701E-04	34.1583206
1.46716E-04	31.8322425
1.46731E-04	29.6656788
1.46736E-04	28.9910801
1.46743E-04	28.0553801
1.46754E-04	26.7335723
1.46765E-04	25.4862799
1.46775E-04	24.3114602
1.46785E-04	23.3123498
1.46786E-04	23.2085353
1.46797E-04	22.1870727
1.46807E-04	21.2308112
1.46818E-04	20.3368407
1.46829E-04	19.5023849
1.46834E-04	19.1318618
1.46839E-04	18.7314044
1.46850E-04	18.020196
1.46861E-04	17.359203
1.46871E-04	16.7454957
1.46882E-04	16.1875045
1.46893E-04	15.6707768
1.46903E-04	15.1924045
1.46914E-04	14.7497097
1.46924E-04	14.352821
1.46935E-04	13.9863653
1.46946E-04	13.6478981
1.46956E-04	13.3351996
1.46967E-04	13.0460861
1.46978E-04	12.7785415
1.46988E-04	12.5426298
1.46999E-04	12.3246744
1.47010E-04	12.1230281
1.47020E-04	11.9361907
1.47033E-04	11.7311607
1.47046E-04	11.5430452
1.47059E-04	11.3803475
1.47071E-04	11.2309473
1.47084E-04	11.0933197
1.47097E-04	10.9661086
1.47109E-04	10.8481122
1.47122E-04	10.7401079
1.47128E-04	10.6899756
1.47147E-04	10.5548831
1.47166E-04	10.4325692
1.47185E-04	10.3209632
1.47204E-04	10.2183733
1.47224E-04	10.1234257
1.47246E-04	10.0292128
1.47269E-04	9.94265114
1.47291E-04	9.86257399
1.47325E-04	9.75266952
1.47359E-04	9.6530299
1.47393E-04	9.57167537
1.47426E-04	9.49782316
1.47460E-04	9.430684
1.47494E-04	9.36974256
1.47528E-04	9.31468956
1.47573E-04	9.25028814
1.47604E-04	9.21208682
1.47633E-04	9.18053244
1.47663E-04	9.15421276
1.47693E-04	9.1337583
1.47722E-04	9.12008874
1.47752E-04	9.11451171
1.47772E-04	9.11617316
1.47791E-04	9.12295544
1.47811E-04	9.1357556
1.47831E-04	9.15568901
1.47851E-04	9.18413693
1.47870E-04	9.22280143
1.47885E-04	9.25974209
1.47900E-04	9.30463376
1.47912E-04	9.34531062
1.47925E-04	9.39313743
1.47937E-04	9.44900084
1.47949E-04	9.51388998
1.47962E-04	9.58890409
1.47974E-04	9.67525998
1.47986E-04	9.77429906
1.47999E-04	9.88748374
1.48011E-04	10.0164406
1.48023E-04	10.1629093
1.48036E-04	10.3287807
1.48048E-04	10.5160723
1.48060E-04	10.7269885
1.48073E-04	10.9638258
1.48082E-04	11.1599325
1.48091E-04	11.3730391
1.48102E-04	11.6398059
1.48111E-04	11.8827035
1.48120E-04	12.1445686
1.48128E-04	12.4263872
1.48137E-04	12.7292776
1.48146E-04	13.0542305
1.48155E-04	13.4023753
1.48168E-04	13.9702279
1.48182E-04	14.6032341
1.48195E-04	15.2974184
1.48208E-04	16.0558324
1.48222E-04	16.8811496
1.48235E-04	17.7844029
1.48250E-04	18.9093165
1.48261E-04	19.7776687
1.48267E-04	20.2164348
1.48283E-04	21.6415979
1.48299E-04	23.1749554
1.48305E-04	23.7210813
1.48315E-04	24.8252221
1.48335E-04	26.9659857
1.48346E-04	28.2130992
1.48353E-04	29.0151966
1.48380E-04	32.2797097
1.48386E-04	33.04607
1.48420E-04	37.5574956
1.48464E-04	43.4139528
1.48468E-04	43.939346
1.48497E-04	47.5476582
1.48504E-04	48.3437076
1.48524E-04	50.637306
1.48544E-04	52.7817067
1.48562E-04	54.3959237
1.48582E-04	55.9132033
1.48600E-04	57.0050338
1.48617E-04	57.7886144
1.48635E-04	58.3369829
1.48650E-04	58.5463135
1.48653E-04	58.5408952
1.48668E-04	58.4959554
1.48688E-04	58.0872422
1.48698E-04	57.7222616
1.48705E-04	57.4198472
1.48725E-04	56.3288599
1.48742E-04	55.1508798
1.48743E-04	55.079993
1.48763E-04	53.3980544
1.48776E-04	52.0408681
1.48785E-04	51.1507804
1.48812E-04	48.1610034
1.48836E-04	45.2813175
1.48841E-04	44.5496148
1.48880E-04	39.6114896
1.48912E-04	35.5135711
1.48934E-04	32.6927388
1.48938E-04	32.1971368
1.48960E-04	29.5545065
1.48979E-04	27.4492741
1.48995E-04	25.7257156
1.49012E-04	24.1054953
1.49028E-04	22.5923251
1.49044E-04	21.1878606
1.49055E-04	20.3118367
1.49068E-04	19.3017818
1.49080E-04	18.4631322
1.49092E-04	17.6788203
1.49104E-04	16.9470409
1.49116E-04	16.2660019
1.49128E-04	15.6335278
1.49132E-04	15.4381698
1.49140E-04	15.0517464
1.49151E-04	14.5160435
1.49163E-04	14.021867
1.49175E-04	13.5666849
1.49187E-04	13.1480057
1.49199E-04	12.7556492
1.49203E-04	12.6456474
1.49211E-04	12.4014887
1.49223E-04	12.0800283
1.49235E-04	11.7865176
1.49247E-04	11.5186362
1.49259E-04	11.2741779
1.49272E-04	11.0510587
1.49277E-04	10.9637331
1.49284E-04	10.851039
1.49296E-04	10.6713633
1.49308E-04	10.5075462
1.49320E-04	10.3580206
1.49332E-04	10.2213452
1.49344E-04	10.096201
1.49351E-04	10.0329339
1.49356E-04	9.98401659
1.49368E-04	9.884299
1.49385E-04	9.75982065
1.49399E-04	9.66680926
1.49413E-04	9.58193904
1.49427E-04	9.50420102
1.49445E-04	9.41013656
1.49464E-04	9.32540739
1.49479E-04	9.26134466
1.49482E-04	9.24985991
1.49501E-04	9.18760363
1.49519E-04	9.13097813
1.49547E-04	9.05484376
1.49575E-04	8.987409
1.49602E-04	8.92709203
1.49630E-04	8.87273158
1.49658E-04	8.82349028
1.49694E-04	8.76660913
1.49728E-04	8.71797994
1.49755E-04	8.68395685
1.49784E-04	8.65094727
1.49823E-04	8.61287905
1.49862E-04	8.58169073
1.49901E-04	8.55773632
1.49940E-04	8.541681
1.49969E-04	8.5354402
1.49998E-04	8.53485969
1.50016E-04	8.53855835
1.50027E-04	8.53868812
1.50057E-04	8.54670111
1.50082E-04	8.56091473
1.50107E-04	8.58327853
1.50132E-04	8.61552663
1.50151E-04	8.64753935
1.50169E-04	8.68758233
1.50182E-04	8.72061535
1.50188E-04	8.7346569
1.50207E-04	8.78808697
1.50226E-04	8.85502335
1.50238E-04	8.90843859
1.50251E-04	8.96994282
1.50264E-04	9.04057356
1.50276E-04	9.12150677
1.50289E-04	9.21404306
1.50301E-04	9.31965926
1.50314E-04	9.43999666
1.50326E-04	9.57688007
1.50339E-04	9.73233028
1.50351E-04	9.90857583
1.50364E-04	10.1080634
1.50376E-04	10.3334857
1.50386E-04	10.5212921
1.50395E-04	10.7265986
1.50405E-04	10.9508383
1.50414E-04	11.1954545
1.50423E-04	11.4619853
1.50433E-04	11.7520079
1.50442E-04	12.0672619
1.50452E-04	12.4094603
1.50456E-04	12.5981065
1.50462E-04	12.8190802
1.50474E-04	13.3481031
1.50486E-04	13.9316019
1.50498E-04	14.5735687
1.50510E-04	15.278249
1.50512E-04	15.4067437
1.50522E-04	16.0569817
1.50534E-04	16.9082176
1.50546E-04	17.8342731
1.50549E-04	18.0854878
1.50558E-04	18.8474032
1.50570E-04	19.9455209
1.50582E-04	21.1292373
1.50586E-04	21.5501478
1.50592E-04	22.1353857
1.50603E-04	23.3767866
1.50614E-04	24.6957839
1.50620E-04	25.3946465
1.50625E-04	26.1010787
1.50642E-04	28.3691118
1.50653E-04	30.000089
1.50658E-04	30.8243744
1.50675E-04	33.47208
1.50685E-04	35.183371
1.50693E-04	36.5658135
1.50711E-04	39.8628872
1.50715E-04	40.6327073
1.50729E-04	43.3513237
1.50745E-04	46.6041921
1.50754E-04	48.4537939
1.50789E-04	55.9427764
1.50823E-04	63.2909645
1.50836E-04	66.1223012
1.50863E-04	71.6935513
1.50865E-04	72.1085324
1.50891E-04	76.8795527
1.50912E-04	80.478009
1.50930E-04	83.2012535
1.50946E-04	85.3030333
1.50965E-04	87.3702822
1.50966E-04	87.4536778
1.50982E-04	88.8154042
1.51003E-04	89.9298869
1.51006E-04	89.9928346
1.51020E-04	90.3314281
1.51037E-04	90.3076603
1.51040E-04	90.2221402
1.51056E-04	89.7363429
1.51068E-04	89.015129
1.51073E-04	88.7289673
1.51092E-04	87.1155149
1.51098E-04	86.468046
1.51109E-04	85.3076768
1.51128E-04	82.7410537
1.51149E-04	79.4763854
1.51169E-04	76.1562075
1.51175E-04	75.0904263
1.51199E-04	70.4322635
1.51204E-04	69.4472164
1.51254E-04	59.042729
1.51286E-04	52.3091642
1.51289E-04	51.7037202
1.51311E-04	47.2310284
1.51334E-04	42.8871433
1.51352E-04	39.6037296
1.51365E-04	37.2652473
1.51382E-04	34.5600443
1.51398E-04	32.0293857
1.51415E-04	29.6765702
1.51426E-04	28.206804
1.51437E-04	26.8154413
1.51447E-04	25.6805982
1.51448E-04	25.5027192
1.51461E-04	24.1127499
1.51471E-04	23.0185801
1.51482E-04	21.989438
1.51492E-04	21.0228272
1.51498E-04	20.5482349
1.51503E-04	20.1222317
1.51513E-04	19.2854063
1.51524E-04	18.5037474
1.51534E-04	17.7745488
1.51545E-04	17.0950622
1.51549E-04	16.8541244
1.51555E-04	16.4691063
1.51566E-04	15.8914499
1.51576E-04	15.3921636
1.51586E-04	14.9265528
1.51591E-04	14.7039468
1.51595E-04	14.496737
1.51605E-04	14.1009102
1.51615E-04	13.7325866
1.51625E-04	13.3899516
1.51634E-04	13.0711549
1.51640E-04	12.9113956
1.51644E-04	12.7789239
1.51654E-04	12.5123318
1.51664E-04	12.2646767
1.51674E-04	12.0344606
1.51683E-04	11.8203009
1.51693E-04	11.6208813
1.51703E-04	11.43503
1.51713E-04	11.2615958
1.51713E-04	11.2491406
1.51723E-04	11.1074286
1.51735E-04	10.9256828
1.51748E-04	10.7591626
1.51760E-04	10.606161
1.51773E-04	10.465159
1.51785E-04	10.3347975
1.51790E-04	10.2864245
1.51798E-04	10.2183877
1.51810E-04	10.1133446
1.51823E-04	10.0156979
1.51842E-04	9.88126552
1.51861E-04	9.75916901
1.51873E-04	9.68463912
1.51879E-04	9.65013318
1.51898E-04	9.55527183
1.51917E-04	9.46768914
1.51935E-04	9.38890125
1.51959E-04	9.29301322
1.51983E-04	9.2041066
1.51983E-04	9.20192071
1.52007E-04	9.12887133
1.52031E-04	9.0587372
1.52066E-04	8.96113618
1.52102E-04	8.87103702
1.52134E-04	8.79590308
1.52138E-04	8.78808254
1.52174E-04	8.71886761
1.52209E-04	8.65395159
1.52257E-04	8.57301707
1.52305E-04	8.49747267
1.52357E-04	8.41918707
1.52385E-04	8.38058316
1.52410E-04	8.35013574
1.52463E-04	8.29006585
1.52515E-04	8.23329861
1.52586E-04	8.16197443
1.52656E-04	8.0948826
1.52706E-04	8.04952834
1.52726E-04	8.03330368
1.52796E-04	7.97962768
1.52867E-04	7.92869455
1.52964E-04	7.86180896
1.53062E-04	7.79918562
1.53128E-04	7.75963792
1.53231E-04	7.70046129
1.53334E-04	7.64548793
1.53438E-04	7.59484161
1.53541E-04	7.5488404
1.53610E-04	7.52100846
1.53679E-04	7.49569902
1.53740E-04	7.47561293
1.53745E-04	7.4734437
1.53812E-04	7.44819608
1.53878E-04	7.42631606
1.53944E-04	7.40833327
1.54011E-04	7.39491784
1.54026E-04	7.39290014
1.54061E-04	7.38367425
1.54111E-04	7.3738426
1.54160E-04	7.36805248
1.54210E-04	7.36697737
1.54256E-04	7.37089216
1.54261E-04	7.37194434
1.54302E-04	7.37254025
1.54348E-04	7.37980734
1.54383E-04	7.39037707
1.54417E-04	7.40611523
1.54445E-04	7.42387555
1.54452E-04	7.42630434
1.54486E-04	7.44661452
1.54521E-04	7.47560212
1.54555E-04	7.51524074
1.54578E-04	7.54887634
1.54594E-04	7.57622601
1.54604E-04	7.59140677
1.54630E-04	7.63976851
1.54649E-04	7.68427159
1.54668E-04	7.73719162
1.54687E-04	7.8000645
1.54706E-04	7.87475431
1.54725E-04	7.95694214
1.54745E-04	8.05599598
1.54757E-04	8.13303303
1.54770E-04	8.22021035
1.54783E-04	8.31884596
1.54794E-04	8.41865111
1.54806E-04	8.53014672
1.54817E-04	8.65468865
1.54829E-04	8.79376894
1.54840E-04	8.94903469
1.54852E-04	9.12229895
1.54863E-04	9.31555092
1.54875E-04	9.53096597
1.54886E-04	9.77093655
1.54898E-04	10.0379946
1.54909E-04	10.3349429
1.54921E-04	10.6647784
1.54932E-04	11.0307149
1.54941E-04	11.3460864
1.54944E-04	11.4375026
1.54955E-04	11.8920855
1.54967E-04	12.3936925
1.54980E-04	13.0046426
1.54986E-04	13.3404078
1.54992E-04	13.6880862
1.55005E-04	14.4497294
1.55018E-04	15.2907341
1.55028E-04	16.0862975
1.55030E-04	16.2193015
1.55043E-04	17.251316
1.55056E-04	18.3815552
1.55062E-04	18.9676323
1.55068E-04	19.6240519
1.55081E-04	20.9842803
1.55090E-04	22.0429906
1.55093E-04	22.4656022
1.55102E-04	23.5288292
1.55113E-04	25.0332357
1.55118E-04	25.7632541
1.55124E-04	26.6485905
1.55136E-04	28.3763749
