E(MeV)	Nb-nat			
6.17369E-03	8.42353			
6.17377E-03	8.3555			
6.17384E-03	8.29669			
6.17391E-03	8.24819			
6.17398E-03	8.20118			
6.17405E-03	8.1556			
6.17412E-03	8.11144			
6.17419E-03	8.06867			
6.17421E-03	8.05843			
6.17426E-03	8.03305			
6.17434E-03	7.9948			
6.17442E-03	7.958			
6.17451E-03	7.92316			
6.17458E-03	7.89486			
6.17459E-03	7.89169			
6.17465E-03	7.87423			
6.17472E-03	7.85591			
6.17480E-03	7.83909			
6.17487E-03	7.82381			
6.17494E-03	7.8101			
6.17497E-03	7.80465			
6.17501E-03	7.8018			
6.17508E-03	7.79828			
6.17515E-03	7.79649			
6.17523E-03	7.79649			
6.17530E-03	7.79835			
6.17535E-03	7.80134			
6.17537E-03	7.80369			
6.17544E-03	7.81672			
6.17551E-03	7.83184			
6.17559E-03	7.84912			
6.17566E-03	7.86866			
6.17569E-03	7.87991			
6.17573E-03	7.89374			
6.17582E-03	7.9355			
6.17592E-03	7.97975			
6.17592E-03	7.98368			
6.17602E-03	8.0475			
6.17612E-03	8.1165			
6.17622E-03	8.19085			
6.17628E-03	8.24768			
6.17631E-03	8.2752			
6.17641E-03	8.37617			
6.17651E-03	8.483			
6.17658E-03	8.5657			
6.17661E-03	8.59957			
6.17671E-03	8.73263			
6.17680E-03	8.87174			
6.17682E-03	8.89114			
6.17691E-03	9.0478			
6.17704E-03	9.27115			
6.17708E-03	9.33346			
6.17717E-03	9.5209			
6.17730E-03	9.7863			
6.17734E-03	9.85987			
6.17748E-03	10.1779			
6.17760E-03	10.4573			
6.17764E-03	10.5616			
6.17777E-03	10.892			
6.17786E-03	11.1377			
6.17811E-03	11.8294			
6.17845E-03	12.8409			
6.17855E-03	13.1283			
6.17869E-03	13.5344			
6.17889E-03	14.0981			
6.17908E-03	14.5945			
6.17922E-03	14.9401			
6.17923E-03	14.9563			
6.17939E-03	15.3143			
6.17955E-03	15.6209			
6.17960E-03	15.7187			
6.17972E-03	15.8882			
6.17988E-03	16.1042			
6.17992E-03	16.1468			
6.18000E-03	16.2095			
6.18016E-03	16.3127			
6.18021E-03	16.3304			
6.18033E-03	16.3444			
6.18048E-03	16.3267			
6.18050E-03	16.3225			
6.18065E-03	16.2307			
6.18070E-03	16.1935			
6.18078E-03	16.1217			
6.18080E-03	16.0987			
6.18095E-03	15.9146			
6.18106E-03	15.7582			
6.18111E-03	15.6652			
6.18132E-03	15.2867			
6.18134E-03	15.2597			
6.18159E-03	14.7157			
6.18163E-03	14.6219			
6.18201E-03	13.6838			
6.18223E-03	13.1093			
6.18243E-03	12.616			
6.18260E-03	12.1884			
6.18273E-03	11.8773			
6.18286E-03	11.5755			
6.18299E-03	11.2836			
6.18314E-03	10.9744			
6.18318E-03	10.8749			
6.18323E-03	10.7808			
6.18333E-03	10.5983			
6.18342E-03	10.4215			
6.18352E-03	10.2504			
6.18357E-03	10.1676			
6.18361E-03	10.0906			
6.18371E-03	9.94206			
6.18380E-03	9.80524			
6.18389E-03	9.67929			
6.18393E-03	9.61837			
6.18398E-03	9.56273			
6.18406E-03	9.45539			
6.18415E-03	9.35184			
6.18424E-03	9.2519			
6.18428E-03	9.20365			
6.18432E-03	9.16027			
6.18441E-03	9.07678			
6.18450E-03	8.99635			
6.18458E-03	8.91881			
6.18463E-03	8.88139			
6.18467E-03	8.84922			
6.18476E-03	8.78739			
6.18485E-03	8.72793			
6.18493E-03	8.67066			
6.18502E-03	8.61542			
6.18511E-03	8.56206			
6.18515E-03	8.53625			
6.18519E-03	8.5153			
6.18528E-03	8.47499			
6.18537E-03	8.43615			
6.18546E-03	8.39863			
6.18554E-03	8.36232			
6.18563E-03	8.32712			
6.18567E-03	8.31003			
6.18572E-03	8.29632			
6.18580E-03	8.2698			
6.18589E-03	8.2441			
6.18598E-03	8.21915			
6.18606E-03	8.19486			
6.18615E-03	8.17117			
6.18619E-03	8.15959			
6.18624E-03	8.15094			
6.18637E-03	8.12588			
6.18650E-03	8.10174			
6.18662E-03	8.07913			
6.18675E-03	8.0575			
6.18687E-03	8.03637			
6.18704E-03	8.00883			
6.18720E-03	7.98189			
6.18737E-03	7.96372			
6.18762E-03	7.93715			
6.18786E-03	7.91118			
6.18811E-03	7.88566			
6.18836E-03	7.86046			
6.18853E-03	7.84385			
6.18869E-03	7.83236			
6.18919E-03	7.79847			
6.18976E-03	7.75979			
6.19034E-03	7.72154			
6.19072E-03	7.69627			
6.19110E-03	7.67865			
6.19187E-03	7.64379			
6.19295E-03	7.59513			
6.19364E-03	7.56395			
6.19503E-03	7.51957			
6.19643E-03	7.47553			
6.19782E-03	7.43171			
6.20031E-03	7.37654			
6.20280E-03	7.32168			
6.20529E-03	7.26706			
6.20653E-03	7.24694			
6.21111E-03	7.17328			
6.21444E-03	7.11983			
6.21777E-03	7.07812			
6.22838E-03	6.94583			
6.24292E-03	6.79989			
6.25020E-03	6.72705			
6.26474E-03	6.59877			
6.27444E-03	6.51336			
6.29559E-03	6.32718			
6.30724E-03	6.22489			
6.30928E-03	6.20226			
6.31431E-03	6.14668			
6.31713E-03	6.11565			
6.31857E-03	6.10007			
6.31943E-03	6.09099			
6.31951E-03	6.09021			
6.31986E-03	6.08376			
6.32015E-03	6.0787			
6.32043E-03	6.0739			
6.32071E-03	6.06963			
6.32091E-03	6.06686			
6.32111E-03	6.06445			
6.32131E-03	6.06251			
6.32145E-03	6.06154			
6.32158E-03	6.06088			
6.32171E-03	6.06057			
6.32185E-03	6.06068			
6.32198E-03	6.06127			
6.32212E-03	6.06239			
6.32222E-03	6.06363			
6.32232E-03	6.06524			
6.32242E-03	6.06725			
6.32252E-03	6.0697			
6.32262E-03	6.07263			
6.32272E-03	6.07606			
6.32284E-03	6.08112			
6.32297E-03	6.08708			
6.32309E-03	6.09401			
6.32322E-03	6.10198			
6.32335E-03	6.11103			
6.32347E-03	6.12121			
6.32360E-03	6.13256			
6.32372E-03	6.14509			
6.32385E-03	6.15882			
6.32397E-03	6.17374			
6.32410E-03	6.18983			
6.32427E-03	6.21302			
6.32442E-03	6.23681			
6.32443E-03	6.23822			
6.32459E-03	6.26671			
6.32464E-03	6.27671			
6.32488E-03	6.32738			
6.32544E-03	6.44726			
6.32563E-03	6.48464			
6.32570E-03	6.50025			
6.32586E-03	6.53695			
6.32603E-03	6.57111			
6.32622E-03	6.60538			
6.32641E-03	6.63665			
6.32660E-03	6.6613			
6.32677E-03	6.67918			
6.32695E-03	6.69197			
6.32700E-03	6.69484			
6.32717E-03	6.70089			
6.32735E-03	6.70178			
6.32751E-03	6.69823			
6.32764E-03	6.69224			
6.32782E-03	6.68013			
6.32794E-03	6.66981			
6.32802E-03	6.65943			
6.32819E-03	6.63545			
6.32844E-03	6.59522			
6.32876E-03	6.5397			
6.32881E-03	6.53075			
6.32921E-03	6.44582			
6.32946E-03	6.39498			
6.32963E-03	6.36282			
6.32979E-03	6.33235			
6.32991E-03	6.31234			
6.32996E-03	6.30378			
6.33008E-03	6.2828			
6.33019E-03	6.26289			
6.33031E-03	6.24406			
6.33043E-03	6.2263			
6.33055E-03	6.20962			
6.33067E-03	6.19398			
6.33079E-03	6.17935			
6.33091E-03	6.16569			
6.33103E-03	6.15296			
6.33115E-03	6.14111			
6.33125E-03	6.13121			
6.33136E-03	6.12193			
6.33147E-03	6.11323			
6.33157E-03	6.10506			
6.33168E-03	6.09739			
6.33179E-03	6.09019			
6.33182E-03	6.08832			
6.33189E-03	6.08428			
6.33200E-03	6.07909			
6.33214E-03	6.0727			
6.33229E-03	6.06685			
6.33243E-03	6.06147			
6.33257E-03	6.05648			
6.33271E-03	6.05184			
6.33285E-03	6.04749			
6.33307E-03	6.04141			
6.33328E-03	6.03576			
6.33342E-03	6.03217			
6.33372E-03	6.02509			
6.33401E-03	6.01834			
6.33445E-03	6.00859			
6.33489E-03	5.99908			
6.33519E-03	5.99477			
6.33577E-03	5.98628			
6.33813E-03	5.95276			
6.33985E-03	5.92838			
6.34537E-03	5.8505			
6.35457E-03	5.72115			
6.35814E-03	5.67114			
6.36171E-03	5.60797			
6.36706E-03	5.51345			
6.36884E-03	5.48205			
6.37230E-03	5.40649			
6.37576E-03	5.33115			
6.37921E-03	5.24035			
6.38094E-03	5.19512			
6.38267E-03	5.1416			
6.38475E-03	5.07742			
6.38579E-03	5.03908			
6.38787E-03	4.96271			
6.38891E-03	4.9247			
6.38995E-03	4.87783			
6.39183E-03	4.79341			
6.39268E-03	4.75586			
6.39352E-03	4.71004			
6.39478E-03	4.64166			
6.39520E-03	4.61901			
6.39604E-03	4.56404			
6.39731E-03	4.48212			
6.39773E-03	4.45502			
6.39823E-03	4.4158			
6.39922E-03	4.33792			
6.39971E-03	4.2993			
6.39996E-03	4.27589			
6.40070E-03	4.20623			
6.40120E-03	4.16017			
6.40169E-03	4.10532			
6.40225E-03	4.04421			
6.40244E-03	4.02406			
6.40262E-03	3.99972			
6.40299E-03	3.95152			
6.40337E-03	3.90393			
6.40355E-03	3.8805			
6.40364E-03	3.86661			
6.40392E-03	3.82555			
6.40420E-03	3.78532			
6.40430E-03	3.77222			
6.40439E-03	3.75696			
6.40457E-03	3.72707			
6.40473E-03	3.70275			
6.40491E-03	3.67446			
6.40504E-03	3.65625			
6.40516E-03	3.63866			
6.40529E-03	3.62181			
6.40541E-03	3.6058			
6.40553E-03	3.59078			
6.40566E-03	3.57692			
6.40578E-03	3.5644			
6.40587E-03	3.55601			
6.40597E-03	3.54859			
6.40606E-03	3.54225			
6.40615E-03	3.53712			
6.40625E-03	3.53762			
6.40634E-03	3.5396			
6.40643E-03	3.54319			
6.40652E-03	3.54856			
6.40662E-03	3.56175			
6.40669E-03	3.57384			
6.40678E-03	3.5898			
6.40682E-03	3.59887			
6.40687E-03	3.61035			
6.40693E-03	3.62932			
6.40695E-03	3.63702			
6.40704E-03	3.6703			
6.40713E-03	3.70631			
6.40717E-03	3.72577			
6.40721E-03	3.74921			
6.40730E-03	3.79921			
6.40734E-03	3.82587			
6.40739E-03	3.85666			
6.40747E-03	3.92178			
6.40752E-03	3.95621			
6.40756E-03	3.99553			
6.40765E-03	4.07813			
6.40769E-03	4.12151			
6.40773E-03	4.17059			
6.40782E-03	4.27315			
6.40786E-03	4.32671			
6.40791E-03	4.38681			
6.40799E-03	4.51179			
6.40804E-03	4.57703			
6.40810E-03	4.67919			
6.40816E-03	4.78556			
6.40819E-03	4.84282			
6.40828E-03	5.02071			
6.40838E-03	5.21799			
6.40841E-03	5.2859			
6.40847E-03	5.43099			
6.40853E-03	5.58114			
6.40859E-03	5.74109			
6.40866E-03	5.90691			
6.40872E-03	6.08294			
6.40878E-03	6.26482			
6.40884E-03	6.45728			
6.40890E-03	6.65554			
6.40896E-03	6.86462			
6.40903E-03	7.08001			
6.40912E-03	7.42529			
6.40917E-03	7.60275			
6.40926E-03	7.97673			
6.40931E-03	8.16856			
6.40945E-03	8.77214			
6.40959E-03	9.41835			
6.40969E-03	9.86888			
6.40978E-03	10.3287			
6.40996E-03	11.2369			
6.41008E-03	11.8651			
6.41020E-03	12.4926			
6.41045E-03	13.8949			
6.41072E-03	15.3155			
6.41090E-03	16.2555			
6.41093E-03	16.3776			
6.41111E-03	17.2397			
6.41118E-03	17.5621			
6.41127E-03	17.9282			
6.41143E-03	18.5589			
6.41159E-03	19.0911			
6.41164E-03	19.2385			
6.41175E-03	19.5348			
6.41185E-03	19.7807			
6.41192E-03	19.9164			
6.41200E-03	20.0536			
6.41205E-03	20.1292			
6.41215E-03	20.2265			
6.41223E-03	20.2849			
6.41231E-03	20.3045			
6.41243E-03	20.3022			
6.41247E-03	20.2827			
6.41259E-03	20.1943			
6.41263E-03	20.1484			
6.41274E-03	19.9818			
6.41280E-03	19.8873			
6.41293E-03	19.6169			
6.41310E-03	19.1499			
6.41314E-03	19.044			
6.41329E-03	18.5434			
6.41336E-03	18.3101			
6.41349E-03	17.8227			
6.41363E-03	17.2544			
6.41368E-03	17.0052			
6.41393E-03	15.8984			
6.41428E-03	14.2386			
6.41438E-03	13.8028			
6.41451E-03	13.2008			
6.41469E-03	12.3852			
6.41483E-03	11.7411			
6.41491E-03	11.4009			
6.41499E-03	11.0388			
6.41510E-03	10.5909			
6.41521E-03	10.1579			
6.41521E-03	10.1523			
6.41532E-03	9.7449			
6.41543E-03	9.34671			
6.41547E-03	9.22319			
6.41554E-03	8.97394			
6.41565E-03	8.61785			
6.41572E-03	8.39285			
6.41577E-03	8.25771			
6.41588E-03	7.92162			
6.41591E-03	7.83942			
6.41600E-03	7.61006			
6.41611E-03	7.34413			
6.41612E-03	7.31464			
6.41623E-03	7.04471			
6.41628E-03	6.93477			
6.41631E-03	6.87366			
6.41639E-03	6.71334			
6.41646E-03	6.57008			
6.41647E-03	6.55731			
6.41654E-03	6.41442			
6.41662E-03	6.27458			
6.41664E-03	6.24741			
6.41670E-03	6.14573			
6.41678E-03	6.02164			
6.41682E-03	5.96282			
6.41686E-03	5.90602			
6.41693E-03	5.79755			
6.41701E-03	5.69059			
6.41708E-03	5.59896			
6.41709E-03	5.5874			
6.41721E-03	5.45257			
6.41731E-03	5.34349			
6.41735E-03	5.30094			
6.41741E-03	5.24508			
6.41751E-03	5.15447			
6.41761E-03	5.06617			
6.41762E-03	5.04893			
6.41770E-03	4.98933			
6.41780E-03	4.91676			
6.41790E-03	4.84596			
6.41792E-03	4.8322			
6.41805E-03	4.75596			
6.41820E-03	4.67121			
6.41822E-03	4.66029			
6.41835E-03	4.60068			
6.41847E-03	4.54532			
6.41851E-03	4.52608			
6.41864E-03	4.48088			
6.41879E-03	4.43102			
6.41881E-03	4.42464			
6.41894E-03	4.39339			
6.41909E-03	4.35924			
6.41910E-03	4.35494			
6.41923E-03	4.33807			
6.41938E-03	4.32048			
6.41940E-03	4.31839			
6.41953E-03	4.31794			
6.41968E-03	4.31943			
6.41970E-03	4.31991			
6.41980E-03	4.33031			
6.41983E-03	4.33555			
6.41997E-03	4.36409			
6.41999E-03	4.36823			
6.42012E-03	4.40949			
6.42019E-03	4.43301			
6.42027E-03	4.47056			
6.42037E-03	4.51919			
6.42039E-03	4.5293			
6.42052E-03	4.61634			
6.42054E-03	4.62641			
6.42067E-03	4.73992			
6.42068E-03	4.74831			
6.42083E-03	4.89556			
6.42085E-03	4.92439			
6.42097E-03	5.0656			
6.42098E-03	5.08298			
6.42108E-03	5.22884			
6.42109E-03	5.2509			
6.42119E-03	5.41637			
6.42121E-03	5.4439			
6.42131E-03	5.63071			
6.42132E-03	5.6647			
6.42142E-03	5.87466			
6.42144E-03	5.91618			
6.42154E-03	6.15122			
6.42155E-03	6.20111			
6.42163E-03	6.4174			
6.42167E-03	6.54073			
6.42176E-03	6.79127			
6.42180E-03	6.93091			
6.42188E-03	7.21444			
6.42192E-03	7.37194			
6.42200E-03	7.69159			
6.42204E-03	7.86867			
6.42212E-03	8.22774			
6.42216E-03	8.42605			
6.42224E-03	8.82789			
6.42228E-03	9.04919			
6.42237E-03	9.49738			
6.42241E-03	9.74345			
6.42249E-03	10.2415			
6.42253E-03	10.5141			
6.42261E-03	11.0655			
6.42265E-03	11.3664			
6.42273E-03	11.9748			
6.42277E-03	12.3057			
6.42285E-03	12.9745			
6.42289E-03	13.3372			
6.42298E-03	14.0833			
6.42302E-03	14.4871			
6.42310E-03	15.3021			
6.42314E-03	15.7418			
6.42323E-03	16.6287			
6.42327E-03	17.1056			
6.42335E-03	18.0683			
6.42343E-03	19.0998			
6.42348E-03	19.62			
6.42356E-03	20.7344			
6.42361E-03	21.4834			
6.42372E-03	23.0759			
6.42383E-03	24.7657			
6.42389E-03	25.6629			
6.42400E-03	27.4703			
6.42408E-03	28.8465			
6.42416E-03	30.2326			
6.42432E-03	33.1631			
6.42447E-03	36.2594			
6.42463E-03	39.5156			
6.42471E-03	41.1483			
6.42503E-03	48.0143			
6.42526E-03	53.2725			
6.42550E-03	58.5022			
6.42565E-03	61.7896			
6.42574E-03	63.5892			
6.42593E-03	67.634			
6.42597E-03	68.3822			
6.42613E-03	71.3378			
6.42615E-03	71.6299			
6.42629E-03	74.0053			
6.42636E-03	75.1761			
6.42645E-03	76.4302			
6.42655E-03	77.8848			
6.42662E-03	78.7328			
6.42675E-03	80.2025			
6.42679E-03	80.6473			
6.42691E-03	81.6482			
6.42699E-03	82.238			
6.42700E-03	82.2734			
6.42711E-03	82.9703			
6.42713E-03	83.0263			
6.42728E-03	83.546			
6.42730E-03	83.5931			
6.42745E-03	83.6805			
6.42747E-03	83.6341			
6.42763E-03	83.2782			
6.42766E-03	83.1991			
6.42779E-03	82.5645			
6.42782E-03	82.3986			
6.42795E-03	81.4778			
6.42798E-03	81.2396			
6.42818E-03	79.2091			
6.42822E-03	78.8888			
6.42842E-03	76.2965			
6.42845E-03	75.8918			
6.42866E-03	72.8395			
6.42869E-03	72.3654			
6.42893E-03	68.4347			
6.42905E-03	66.1841			
6.42924E-03	62.8037			
6.42953E-03	57.576			
6.42976E-03	53.2437			
6.42995E-03	49.8006			
6.43000E-03	48.9837			
6.43017E-03	46.1448			
6.43026E-03	44.4661			
6.43033E-03	43.3917			
6.43048E-03	40.9757			
6.43049E-03	40.8822			
6.43065E-03	38.5179			
6.43071E-03	37.5618			
6.43077E-03	36.757			
6.43090E-03	35.0785			
6.43095E-03	34.417			
6.43102E-03	33.4831			
6.43111E-03	32.4573			
6.43124E-03	30.8648			
6.43126E-03	30.6393			
6.43138E-03	29.3754			
6.43142E-03	28.9578			
6.43152E-03	27.9862			
6.43158E-03	27.4083			
6.43166E-03	26.6936			
6.43174E-03	25.9851			
6.43180E-03	25.4936			
6.43189E-03	24.6818			
6.43193E-03	24.382			
6.43205E-03	23.491			
6.43207E-03	23.3555			
6.43221E-03	22.416			
6.43225E-03	22.1498			
6.43234E-03	21.5807			
6.43245E-03	20.957			
6.43248E-03	20.7967			
6.43261E-03	20.0816			
6.43265E-03	19.8977			
6.43274E-03	19.4254			
6.43284E-03	18.9571			
6.43288E-03	18.8096			
6.43301E-03	18.2457			
6.43304E-03	18.1213			
6.43314E-03	17.7296			
6.43324E-03	17.3779			
6.43328E-03	17.2443			
6.43341E-03	16.7971			
6.43343E-03	16.7148			
6.43354E-03	16.3957			
6.43368E-03	15.9925			
6.43373E-03	15.8494			
6.43383E-03	15.6022			
6.43398E-03	15.2341			
6.43403E-03	15.1122			
6.43412E-03	14.8999			
6.43422E-03	14.6889			
6.43432E-03	14.479			
6.43442E-03	14.2949			
6.43462E-03	13.9295			
6.43482E-03	13.6146			
6.43501E-03	13.3018			
6.43521E-03	13.0323			
6.43537E-03	12.8181			
6.43545E-03	12.7252			
6.43568E-03	12.4487			
6.43584E-03	12.2654			
6.43592E-03	12.1865			
6.43616E-03	11.9513			
6.43632E-03	11.7954			
6.43647E-03	11.6595			
6.43679E-03	11.3893			
6.43711E-03	11.1571			
6.43742E-03	10.9261			
6.43774E-03	10.7271			
6.43798E-03	10.5754			
6.43810E-03	10.5096			
6.43846E-03	10.3131			
6.43870E-03	10.1826			
6.43919E-03	9.95828			
6.43943E-03	9.8467			
6.43967E-03	9.74922			
6.44016E-03	9.55524			
6.44064E-03	9.38799			
6.44112E-03	9.22146			
6.44161E-03	9.07891			
6.44210E-03	8.93399			
6.44284E-03	8.75155			
6.44358E-03	8.57			
6.44432E-03	8.41963			
6.44506E-03	8.26987			
6.44555E-03	8.18513			
6.44654E-03	8.01627			
6.44753E-03	7.87269			
6.44827E-03	7.76556			
6.44851E-03	7.73005			
6.44876E-03	7.69981			
6.44919E-03	7.64737			
6.44950E-03	7.61038			
6.44978E-03	7.57686			
6.45000E-03	7.55218			
6.45021E-03	7.52803			
6.45042E-03	7.50455			
6.45057E-03	7.48937			
6.45071E-03	7.47462			
6.45085E-03	7.46039			
6.45099E-03	7.44674			
6.45113E-03	7.43376			
6.45127E-03	7.42155			
6.45142E-03	7.41018			
6.45152E-03	7.40227			
6.45163E-03	7.39493			
6.45174E-03	7.38821			
6.45183E-03	7.38285			
6.45185E-03	7.38198			
6.45194E-03	7.37904			
6.45206E-03	7.37647			
6.45218E-03	7.37482			
6.45229E-03	7.37413			
6.45241E-03	7.37445			
6.45252E-03	7.3758			
6.45264E-03	7.3782			
6.45276E-03	7.38167			
6.45287E-03	7.3862			
6.45299E-03	7.39179			
6.45316E-03	7.40209			
6.45327E-03	7.40966			
6.45334E-03	7.41703			
6.45351E-03	7.43773			
6.45372E-03	7.46489			
6.45410E-03	7.51722			
6.45425E-03	7.53768			
6.45449E-03	7.5822			
6.45471E-03	7.61937			
6.45490E-03	7.64801			
6.45505E-03	7.66892			
6.45524E-03	7.69129			
6.45542E-03	7.708			
6.45559E-03	7.71886			
6.45561E-03	7.72006			
6.45579E-03	7.72729			
6.45596E-03	7.72888			
6.45599E-03	7.72861			
6.45617E-03	7.72385			
6.45634E-03	7.71388			
6.45649E-03	7.70152			
6.45667E-03	7.68044			
6.45684E-03	7.6582			
6.45704E-03	7.62478			
6.45715E-03	7.60614			
6.45721E-03	7.59301			
6.45739E-03	7.54898			
6.45765E-03	7.48344			
6.45823E-03	7.33548			
6.45823E-03	7.33305			
6.45846E-03	7.2694			
6.45861E-03	7.2284			
6.45877E-03	7.18882			
6.45892E-03	7.15082			
6.45907E-03	7.11453			
6.45922E-03	7.08002			
6.45933E-03	7.05533			
6.45947E-03	7.02824			
6.45960E-03	7.00087			
6.45974E-03	6.97498			
6.45988E-03	6.95051			
6.46002E-03	6.92739			
6.46016E-03	6.90555			
6.46030E-03	6.88489			
6.46044E-03	6.86533			
6.46058E-03	6.84677			
6.46072E-03	6.82913			
6.46086E-03	6.8123			
6.46100E-03	6.79549			
6.46113E-03	6.78171			
6.46115E-03	6.77972			
6.46129E-03	6.76654			
6.46144E-03	6.75389			
6.46158E-03	6.7417			
6.46173E-03	6.72991			
6.46192E-03	6.71469			
6.46212E-03	6.69994			
6.46231E-03	6.68556			
6.46260E-03	6.66451			
6.46280E-03	6.65073			
6.46318E-03	6.62358			
6.46355E-03	6.59799			
6.46377E-03	6.58583			
6.46466E-03	6.53457			
6.46607E-03	6.45468			
6.46718E-03	6.39205			
6.46819E-03	6.33907			
6.46960E-03	6.26499			
6.47117E-03	6.18276			
6.47195E-03	6.1419			
6.47248E-03	6.11491			
6.47287E-03	6.09496			
6.47326E-03	6.07548			
6.47352E-03	6.06292			
6.47372E-03	6.05383			
6.47392E-03	6.04495			
6.47406E-03	6.03931			
6.47412E-03	6.03594			
6.47426E-03	6.02957			
6.47439E-03	6.02355			
6.47453E-03	6.01793			
6.47466E-03	6.01279			
6.47480E-03	6.0082			
6.47493E-03	6.00423			
6.47507E-03	6.00097			
6.47517E-03	5.99904			
6.47527E-03	5.99761			
6.47537E-03	5.99671			
6.47547E-03	5.99638			
6.47558E-03	5.99668			
6.47568E-03	5.99764			
6.47578E-03	5.99931			
6.47588E-03	6.00173			
6.47599E-03	6.00525			
6.47612E-03	6.01053			
6.47624E-03	6.0172			
6.47637E-03	6.02532			
6.47650E-03	6.03493			
6.47662E-03	6.04608			
6.47675E-03	6.05878			
6.47676E-03	6.05973			
6.47688E-03	6.07603			
6.47700E-03	6.09504			
6.47713E-03	6.11554			
6.47730E-03	6.14508			
6.47750E-03	6.18353			
6.47775E-03	6.23534			
6.47780E-03	6.24627			
6.47818E-03	6.33696			
6.47845E-03	6.41134			
6.47865E-03	6.46454			
6.47882E-03	6.50626			
6.47899E-03	6.54482			
6.47918E-03	6.58398			
6.47927E-03	6.60005			
6.47932E-03	6.61037			
6.47947E-03	6.63482			
6.47965E-03	6.65813			
6.47982E-03	6.67503			
6.48000E-03	6.68527			
6.48017E-03	6.68872			
6.48034E-03	6.68576			
6.48051E-03	6.67685			
6.48066E-03	6.66503			
6.48084E-03	6.64423			
6.48085E-03	6.64183			
6.48106E-03	6.60532			
6.48111E-03	6.59523			
6.48123E-03	6.56797			
6.48144E-03	6.51524			
6.48176E-03	6.43078			
6.48208E-03	6.34371			
6.48225E-03	6.29102			
6.48249E-03	6.22002			
6.48269E-03	6.16096			
6.48286E-03	6.11543			
6.48303E-03	6.07241			
6.48312E-03	6.04942			
6.48314E-03	6.045			
6.48325E-03	6.01787			
6.48336E-03	5.99194			
6.48347E-03	5.96723			
6.48359E-03	5.94372			
6.48370E-03	5.92139			
6.48381E-03	5.9002			
6.48392E-03	5.88013			
6.48403E-03	5.86111			
6.48415E-03	5.8431			
6.48426E-03	5.82604			
6.48437E-03	5.80988			
6.48448E-03	5.7953			
6.48458E-03	5.78142			
6.48469E-03	5.76819			
6.48479E-03	5.75558			
6.48490E-03	5.74351			
6.48501E-03	5.73196			
6.48515E-03	5.71727			
6.48529E-03	5.7033			
6.48543E-03	5.68996			
6.48557E-03	5.67716			
6.48572E-03	5.66483			
6.48573E-03	5.66364			
6.48586E-03	5.65502			
6.48607E-03	5.64126			
6.48628E-03	5.6281			
6.48650E-03	5.61538			
6.48677E-03	5.59974			
6.48715E-03	5.57812			
6.48766E-03	5.54995			
6.48817E-03	5.52215			
6.48919E-03	5.46701			
6.48936E-03	5.45788			
6.49072E-03	5.38694			
6.49276E-03	5.28103			
6.49480E-03	5.1756			
6.49650E-03	5.08814			
6.49752E-03	5.03591			
6.49821E-03	4.99678			
6.49991E-03	4.89943			
6.50161E-03	4.80265			
6.50206E-03	4.77704			
6.50331E-03	4.69902			
6.50476E-03	4.60893			
6.50578E-03	4.54611			
6.50609E-03	4.52559			
6.50741E-03	4.43748			
6.50830E-03	4.37928			
6.50918E-03	4.3216			
6.51007E-03	4.26451			
6.51095E-03	4.20813			
6.51184E-03	4.15257			
6.51272E-03	4.09801			
6.51358E-03	4.046			
6.51361E-03	4.04488			
6.51420E-03	4.01648			
6.51479E-03	3.98882			
6.51535E-03	3.96304			
6.51537E-03	3.96239			
6.51587E-03	3.94886			
6.51649E-03	3.93335			
6.51658E-03	3.93126			
6.51710E-03	3.93105			
6.51760E-03	3.93222			
6.51771E-03	3.93446			
6.51780E-03	3.93649			
6.51812E-03	3.9495			
6.51853E-03	3.96724			
6.51857E-03	3.96934			
6.51894E-03	3.999			
6.51925E-03	4.02598			
6.51934E-03	4.03703			
6.51971E-03	4.08258			
6.51975E-03	4.08998			
6.52016E-03	4.15834			
6.52057E-03	4.24784			
6.52061E-03	4.25805			
6.52098E-03	4.36097			
6.52107E-03	4.38723			
6.52128E-03	4.46324			
6.52141E-03	4.50796			
6.52159E-03	4.585			
6.52175E-03	4.65346			
6.52190E-03	4.72874			
6.52209E-03	4.82863			
6.52220E-03	4.89812			
6.52242E-03	5.03348			
6.52253E-03	5.11337			
6.52275E-03	5.27548			
6.52285E-03	5.36852			
6.52296E-03	5.46293			
6.52318E-03	5.67406			
6.52340E-03	5.91334			
6.52362E-03	6.18422			
6.52384E-03	6.49129			
6.52401E-03	6.77151			
6.52408E-03	6.89112			
6.52422E-03	7.13258			
6.52428E-03	7.26772			
6.52442E-03	7.54024			
6.52449E-03	7.69292			
6.52462E-03	8.00087			
6.52469E-03	8.1736			
6.52483E-03	8.52189			
6.52490E-03	8.71738			
6.52503E-03	9.11177			
6.52512E-03	9.4052			
6.52521E-03	9.701			
6.52530E-03	10.0291			
6.52539E-03	10.3596			
6.52549E-03	10.7262			
6.52558E-03	11.0954			
6.52567E-03	11.4996			
6.52571E-03	11.7031			
6.52585E-03	12.3628			
6.52598E-03	13.0803			
6.52603E-03	13.3386			
6.52612E-03	13.8585			
6.52621E-03	14.4197			
6.52626E-03	14.7021			
6.52639E-03	15.6158			
6.52653E-03	16.6065			
6.52657E-03	16.9621			
6.52667E-03	17.6774			
6.52676E-03	18.4468			
6.52680E-03	18.8337			
6.52694E-03	20.0803			
6.52707E-03	21.4247			
6.52712E-03	21.9046			
