E(MeV)	mcnp/Pd-105:1	
4.108729772E-04	3.685879469	
4.118949000E-04	3.649059296	
4.129169101E-04	3.622942925	
4.139386874E-04	3.609538555	
4.144495761E-04	3.609025478	
4.149606102E-04	3.614457369	
4.154715862E-04	3.627912283	
4.157271178E-04	3.639222145	
4.159825039E-04	3.655988693	
4.162380064E-04	3.68465066	
4.163658014E-04	3.709461927	
4.164935090E-04	3.749614477	
4.165573919E-04	3.779332161	
4.166213039E-04	3.818730831	
4.166852159E-04	3.871062517	
4.167489824E-04	3.94053793	
4.168128944E-04	4.032621861	
4.168767191E-04	4.153443813	
4.169406020E-04	4.310707092	
4.170043976E-04	4.512276173	
4.170681932E-04	4.766729832	
4.171321052E-04	5.083859921	
4.171960172E-04	5.471129894	
4.172599001E-04	5.93488884	
4.173236957E-04	6.477334023	
4.173876077E-04	7.100972176	
4.174515198E-04	7.799607277	
4.175473878E-04	8.963033676	
4.176431976E-04	10.20855141	
4.178027157E-04	12.2202158	
4.178826057E-04	13.06676769	
4.179704993E-04	13.77803421	
4.180022806E-04	13.96582413	
4.180723918E-04	14.23331451	
4.181000113E-04	14.28060913	
4.181644763E-04	14.26104832	
4.182211123E-04	14.09602928	
4.182922130E-04	13.70558929	
4.183633137E-04	13.13798237	
4.185056023E-04	11.62287521	
4.186953011E-04	9.324668884	
4.187427112E-04	8.778764725	
4.188375024E-04	7.775856018	
4.188848834E-04	7.330237865	
4.189323226E-04	6.923694134	
4.189797037E-04	6.559862137	
4.190270847E-04	6.236506939	
4.190744949E-04	5.953361988	
4.191218759E-04	5.707718849	
4.191693151E-04	5.496543884	
4.192166962E-04	5.317185879	
4.192641936E-04	5.166143894	
4.193116038E-04	5.040794849	
4.193591012E-04	4.937241077	
4.194064823E-04	4.852674961	
4.194538924E-04	4.784405708	
4.195013025E-04	4.729699135	
4.195960937E-04	4.652863979	
4.196908849E-04	4.607797146	
4.197857925E-04	4.584311008	
4.198806128E-04	4.575564861	
4.200701951E-04	4.585692883	
4.204493889E-04	4.666214943	
4.208288738E-04	4.796106815	
4.212081840E-04	4.966983795	
4.215874942E-04	5.17939806	
4.219668044E-04	5.437824249	
4.223460855E-04	5.749389172	
4.227253958E-04	6.124182701	
4.231047060E-04	6.575520992	
4.234840162E-04	7.120876312	
4.238632973E-04	7.783061981	
4.242426076E-04	8.592794418	
4.246218887E-04	9.590198517	
4.250011989E-04	10.83067799	
4.253804800E-04	12.38758755	
4.257597902E-04	14.36824608	
4.259494890E-04	15.56569004	
4.261391005E-04	16.9354744	
4.263287119E-04	18.50982666	
4.265184107E-04	20.3320694	
4.267081094E-04	22.45088577	
4.268976918E-04	24.93038559	
4.270873906E-04	27.85299492	
4.272770020E-04	31.32757568	
4.274667008E-04	35.49650574	
4.276563122E-04	40.54610062	
4.278458946E-04	46.74044037	
4.280356225E-04	54.44950104	
4.281305009E-04	59.02597046	
4.282253212E-04	64.19095612	
4.283200833E-04	70.05435181	
4.284150200E-04	76.75901794	
4.285098985E-04	84.45176697	
4.286047188E-04	93.33226776	
4.286994808E-04	103.6494598	
4.287943011E-04	115.7362518	
4.288890923E-04	129.9662323	
4.289838835E-04	146.8381042	
4.290787037E-04	166.9542084	
4.291736986E-04	191.0876465	
4.292684898E-04	220.0471649	
4.293633101E-04	254.8069305	
4.294581013E-04	296.4254456	
4.295528925E-04	346.0233154	
4.296478000E-04	404.7133789	
4.297426203E-04	473.0631104	
4.298374115E-04	551.4896851	
4.299322027E-04	639.664978	
4.300744913E-04	787.3222046	
4.303726018E-04	1114.880859	
4.304336035E-04	1175.264771	
4.305250768E-04	1255.09375	
4.306167830E-04	1318.083984	
4.306778719E-04	1348.695557	
4.307999916E-04	1379.02478	
4.309220822E-04	1366.121338	
4.309831711E-04	1343.879639	
4.310747900E-04	1292.588623	
4.311664088E-04	1223.005615	
4.312274978E-04	1168.463135	
4.316375125E-04	743.3969727	
4.317770072E-04	612.623291	
4.318468855E-04	554.190918	
4.319166765E-04	500.8135681	
4.319864966E-04	452.5667419	
4.320563166E-04	409.1994934	
4.321261076E-04	370.5527954	
4.321958986E-04	336.23703	
4.322656896E-04	305.8382874	
4.323355097E-04	279.0275574	
4.324053007E-04	255.3736725	
4.324750917E-04	234.501358	
4.325448826E-04	216.0630951	
4.326146736E-04	199.7446594	
4.326844937E-04	185.26651	
4.328241048E-04	160.8951416	
4.329638032E-04	141.3306122	
4.331032978E-04	125.4319687	
4.332428798E-04	112.3143311	
4.333823745E-04	101.3749619	
4.335220146E-04	92.13330078	
4.336615966E-04	84.25246429	
4.338012077E-04	77.47147369	
4.339407024E-04	71.59560394	
4.340804007E-04	66.45423126	
4.342200118E-04	61.93510056	
4.343595938E-04	57.93081665	
4.346386995E-04	51.17868042	
4.349178926E-04	45.71682739	
4.351971147E-04	41.2308197	
4.354762787E-04	37.4977417	
4.357555008E-04	34.35233307	
4.360346938E-04	31.6751976	
4.363139160E-04	29.3741436	
4.365931090E-04	27.37982178	
4.368723021E-04	25.63856888	
4.371514951E-04	24.1101532	
4.374306882E-04	22.75877571	
4.379890161E-04	20.47592163	
4.385474022E-04	18.61942673	
4.391058173E-04	17.08841324	
4.396642034E-04	15.80861759	
4.402225022E-04	14.72470856	
4.407809174E-04	13.79553986	
4.413393035E-04	12.99067879	
4.418976023E-04	12.28691101	
4.424559884E-04	11.66665173	
4.430144036E-04	11.11659241	
4.435728188E-04	10.62710571	
4.441312049E-04	10.19170952	
4.446895036E-04	9.808030128	
4.449686967E-04	9.636989594	
4.452478024E-04	9.482099533	
4.455271119E-04	9.34625721	
4.458063049E-04	9.234244347	
4.460854980E-04	9.153997421	
4.462251090E-04	9.129817963	
4.463646037E-04	9.119556427	
4.465043021E-04	9.126800537	
4.466438841E-04	9.156544685	
4.467833787E-04	9.215891838	
4.469229898E-04	9.315551758	
4.470624845E-04	9.472085953	
4.472022119E-04	9.713241577	
4.472720029E-04	9.879590988	
4.473417939E-04	10.08755493	
4.474115849E-04	10.34962654	
4.474814050E-04	10.68289375	
4.475511960E-04	11.10900307	
4.476209870E-04	11.65820599	
4.476908071E-04	12.37086487	
4.477605980E-04	13.29528999	
4.478301853E-04	14.49776649	
4.479000927E-04	16.06089592	
4.479349882E-04	17.00827789	
4.479699128E-04	18.08111191	
4.480047792E-04	19.29623795	
4.480397038E-04	20.6727047	
4.480745702E-04	22.22061157	
4.481094948E-04	23.96003723	
4.481444194E-04	25.91326904	
4.481792857E-04	28.08882904	
4.482491058E-04	33.19531631	
4.483188968E-04	39.40126038	
4.483886878E-04	46.81671524	
4.484585079E-04	55.51560211	
4.485282989E-04	65.48081207	
4.485981190E-04	76.66157532	
4.487027763E-04	95.28001404	
4.488074919E-04	115.2375107	
4.489122075E-04	135.1012726	
4.489995190E-04	150.3235931	
4.491041764E-04	165.4089966	
4.491924192E-04	174.2815247	
4.492461740E-04	177.6259918	
4.493179149E-04	179.4392853	
4.494255991E-04	176.3731079	
4.495253088E-04	167.7420959	
4.496070906E-04	157.19104	
4.497052869E-04	141.5127106	
4.498034832E-04	123.9177017	
4.499670176E-04	94.22833252	
4.500978102E-04	72.94377136	
4.501632939E-04	63.68534851	
4.502287775E-04	55.4493103	
4.502941738E-04	48.26728821	
4.503595992E-04	42.09333801	
4.504249955E-04	36.86466217	
4.504905082E-04	32.47278976	
4.505559918E-04	28.82973099	
4.506213882E-04	25.83729935	
4.506867845E-04	23.38508987	
4.507522972E-04	21.37609482	
4.508176935E-04	19.73820877	
4.508830898E-04	18.39542007	
4.509484861E-04	17.28748703	
4.510139988E-04	16.36771011	
4.510793951E-04	15.59791756	
4.511449079E-04	14.94524384	
4.512103042E-04	14.38712311	
4.512757878E-04	13.90332794	
4.513411841E-04	13.48048306	
4.514065804E-04	13.10671329	
4.515375185E-04	12.47313118	
4.516683985E-04	11.95416355	
4.517992784E-04	11.51855373	
4.519301001E-04	11.14632034	
4.520610091E-04	10.82330132	
4.521918891E-04	10.53938484	
4.523228272E-04	10.28754425	
4.525844997E-04	9.858606339	
4.528463178E-04	9.504292488	
4.531079903E-04	9.204992294	
4.533698084E-04	8.947293282	
4.536315100E-04	8.721942902	
4.538931826E-04	8.522242546	
4.541550006E-04	8.343067169	
4.546784912E-04	8.031509399	
4.552019818E-04	7.765566826	
4.557255015E-04	7.533030033	
4.562489921E-04	7.325757027	
4.567724827E-04	7.138001919	
4.572960024E-04	6.965761662	
4.578194930E-04	6.806310654	
4.583428963E-04	6.657945633	
4.588664742E-04	6.519755363	
4.593900230E-04	6.39180088	
4.599135136E-04	6.275240421	
4.604370042E-04	6.172836781	
4.606987932E-04	6.128654003	
4.609604948E-04	6.090639591	
4.612222838E-04	6.060355186	
4.614840145E-04	6.039894104	
4.617457744E-04	6.032140732	
4.620075051E-04	6.041138172	
4.622692941E-04	6.072607994	
4.625309957E-04	6.134722233	
4.627927847E-04	6.239569187	
4.630545154E-04	6.405467033	
4.631853953E-04	6.519881248	
4.633163044E-04	6.66180706	
4.634471261E-04	6.837873936	
4.635780060E-04	7.057209969	
4.637088859E-04	7.331505775	
4.638398241E-04	7.677354813	
4.639706167E-04	8.117822647	
4.641015839E-04	8.687833786	
4.642323765E-04	9.439098358	
4.642979184E-04	9.907657623	
4.643633147E-04	10.45550346	
4.644287110E-04	11.10080624	
4.644941073E-04	11.86777973	
4.645595909E-04	12.78906822	
4.646249872E-04	13.89834023	
4.646904999E-04	15.2478981	
4.647558962E-04	16.89705658	
4.648212926E-04	18.91778755	
4.648866889E-04	21.40256119	
4.649520852E-04	24.45943451	
4.650175979E-04	28.21978378	
4.650831106E-04	32.82413864	
4.651485069E-04	38.42353058	
4.652139032E-04	45.19132996	
4.652793868E-04	53.30907822	
4.653447832E-04	62.90498352	
4.654101795E-04	74.15245056	
4.654755758E-04	87.14186859	
4.655411176E-04	101.9387589	
4.655739176E-04	110.0142365	
4.656393139E-04	127.3729401	
4.657373938E-04	156.227478	
4.658355901E-04	187.5231476	
4.659991246E-04	240.5170898	
4.660974082E-04	269.4483032	
4.661628045E-04	286.0627441	
4.662466235E-04	303.1054077	
4.663487780E-04	316.0145874	
4.664254957E-04	319.302002	
4.664767184E-04	318.3298035	
4.665788729E-04	309.0380859	
4.666639143E-04	294.5447998	
4.667531175E-04	273.9464111	
4.669016926E-04	231.6246338	
4.670800990E-04	176.8996887	
4.671990173E-04	143.0879669	
4.672585055E-04	127.7736511	
4.673179064E-04	113.7436676	
4.673772783E-04	101.0422516	
4.674367956E-04	89.66651154	
4.674961965E-04	79.62908173	
4.675556847E-04	70.80709076	
4.676151148E-04	63.14971161	
4.676746030E-04	56.52992249	
4.677340039E-04	50.85387039	
4.677934921E-04	45.99869919	
4.678528931E-04	41.85559082	
4.679124104E-04	38.32316971	
4.679718113E-04	35.30950928	
4.680312995E-04	32.733181	
4.680907878E-04	30.52050018	
4.681503051E-04	28.61701965	
4.682096769E-04	26.97044945	
4.682691942E-04	25.5316925	
4.683287116E-04	24.27191544	
4.683880834E-04	23.1614399	
4.685070016E-04	21.29141808	
4.686258908E-04	19.77872086	
4.687448090E-04	18.53127289	
4.688636982E-04	17.48174286	
4.689826164E-04	16.58631134	
4.691015056E-04	15.81342888	
4.692203947E-04	15.13891315	
4.693392839E-04	14.54501724	
4.694582021E-04	14.01804066	
4.696960095E-04	13.1243515	
4.699338169E-04	12.39508438	
4.701715952E-04	11.78863049	
4.704094026E-04	11.27676487	
4.706471809E-04	10.83911228	
4.708850174E-04	10.46068954	
4.711228830E-04	10.13004684	
4.713606904E-04	9.838983536	
4.715984978E-04	9.580593109	
4.718363052E-04	9.349579811	
4.723118909E-04	8.952823639	
4.727875057E-04	8.62259388	
4.732630914E-04	8.342953682	
4.737387062E-04	8.102602005	
4.742143792E-04	7.89306736	
4.746900813E-04	7.708182812	
4.751655797E-04	7.543203354	
4.756412818E-04	7.394407272	
4.761169257E-04	7.25899744	
4.765925114E-04	7.134699821	
4.770682135E-04	7.019684315	
4.775437992E-04	6.912455559	
4.780194140E-04	6.811838627	
4.784949997E-04	6.71702528	
4.789706145E-04	6.627969742	
4.792083928E-04	6.586173534	
4.794462875E-04	6.547195911	
4.796841240E-04	6.513468742	
4.798030131E-04	6.500501633	
4.799219023E-04	6.492639542	
4.800408788E-04	6.493867397	
4.801597970E-04	6.511534214	
4.802191979E-04	6.530252934	
4.802785988E-04	6.558563232	
4.803381162E-04	6.599452972	
4.803976044E-04	6.656698227	
4.804570053E-04	6.73481369	
4.805165227E-04	6.839606762	
4.805758945E-04	6.977334976	
4.806354118E-04	7.155911922	
4.806947836E-04	7.383176804	
4.807543010E-04	7.66875267	
4.808138183E-04	8.02216053	
4.808731901E-04	8.450104713	
4.809325910E-04	8.962051392	
4.809921084E-04	9.567310333	
4.810515093E-04	10.26490116	
4.811109975E-04	11.06049728	
4.811705148E-04	11.94777203	
4.812893167E-04	13.96383286	
4.813785199E-04	15.62257767	
4.815271823E-04	18.41693687	
4.816311994E-04	20.16365433	
4.816907167E-04	21.00507736	
4.817650188E-04	21.83818817	
4.818622256E-04	22.48848724	
4.819000023E-04	22.59388542	
4.819472961E-04	22.60474396	
4.820119066E-04	22.40430832	
4.820846079E-04	21.89533424	
4.821452894E-04	21.2626152	
4.822663905E-04	19.54861832	
4.824603966E-04	16.12726974	
4.826057993E-04	13.571208	
4.827026860E-04	12.05951214	
4.827512021E-04	11.38275528	
4.827997182E-04	10.76233196	
4.828481178E-04	10.20242882	
4.828966048E-04	9.699458122	
4.829450918E-04	9.251891136	
4.829935788E-04	8.858413696	
4.830421240E-04	8.514015198	
4.830906109E-04	8.215759277	
4.831390106E-04	7.959015846	
4.831874976E-04	7.738420963	
4.832359846E-04	7.550061226	
4.832843842E-04	7.390003204	
4.833328712E-04	7.253793716	
4.833814164E-04	7.137987614	
4.834299034E-04	7.039804459	
4.834783904E-04	6.956219196	
4.835268774E-04	6.884804249	
4.836238222E-04	6.770562649	
4.837207962E-04	6.683958054	
4.838176828E-04	6.616051197	
4.839148023E-04	6.560830116	
4.841086047E-04	6.474419117	
4.843024944E-04	6.407150745	
4.844965006E-04	6.351309299	
4.846903030E-04	6.303149223	
4.850780824E-04	6.222036362	
4.854659201E-04	6.154271603	
4.858536995E-04	6.095234871	
4.862414789E-04	6.042215824	
4.866292875E-04	5.993464947	
4.874049046E-04	5.905284882	
4.881805216E-04	5.826545715	
4.897317849E-04	5.685783863	
4.912829609E-04	5.559354782	
4.928341950E-04	5.442800999	
4.943854292E-04	5.333388329	
4.974878975E-04	5.127880573	
5.005903076E-04	4.932754517	
5.036928342E-04	4.742133141	
5.067953025E-04	4.551300526	
5.098977708E-04	4.356388092	
5.114490050E-04	4.256241322	
5.130001809E-04	4.153518677	
5.145514151E-04	4.047836304	
5.161027075E-04	3.938711405	
5.176538252E-04	3.82562089	
5.192050012E-04	3.707983732	
5.207562936E-04	3.585169554	
5.223074695E-04	3.456632376	
5.230831448E-04	3.38993597	
5.238588201E-04	3.321237803	
5.246343790E-04	3.250539064	
5.254099960E-04	3.177737474	
5.261854385E-04	3.102939844	
5.265734508E-04	3.064910889	
5.269611720E-04	3.026710987	
5.273490096E-04	2.988745689	
5.277367891E-04	2.951858282	
5.281245685E-04	2.917673588	
5.283185747E-04	2.902559757	
5.285125808E-04	2.889699459	
5.287064705E-04	2.880266666	
5.289003020E-04	2.876156807	
5.290941335E-04	2.880650759	
5.292880815E-04	2.900139332	
5.293849972E-04	2.91938448	
5.294819712E-04	2.948849678	
5.295790033E-04	2.993599892	
5.296759191E-04	3.061925888	
5.297728349E-04	3.166764975	
5.298212636E-04	3.238919973	
5.298698088E-04	3.328833103	
5.299182958E-04	3.440471172	
5.299668992E-04	3.579488039	
5.300153280E-04	3.751703978	
5.300636985E-04	3.964472055	
5.301121855E-04	4.227496147	
5.301605561E-04	4.550231934	
5.302091013E-04	4.945915222	
5.302576465E-04	5.428728104	
5.303060752E-04	6.012366295	
5.303545040E-04	6.71465683	
5.304030492E-04	7.554064751	
5.304514780E-04	8.548221588	
5.305000232E-04	9.721073151	
5.305485101E-04	11.09145546	
5.305969389E-04	12.67624474	
5.306453677E-04	14.49984169	
5.306937965E-04	16.57182693	
5.307423417E-04	18.91721344	
5.307908868E-04	21.53231049	
5.308393156E-04	24.42387962	
5.308878608E-04	27.58190536	
5.309365224E-04	31.01269722	
5.310333217E-04	38.53953552	
5.311543937E-04	48.86377335	
5.312877474E-04	60.41996765	
5.314211012E-04	70.77166748	
5.314936861E-04	75.34391785	
5.315604503E-04	78.62644958	
5.316362367E-04	81.11216736	
5.317213363E-04	82.17464447	
5.317851901E-04	81.73190308	
5.318690091E-04	79.580513	
5.319388001E-04	76.54473877	
5.320367054E-04	70.69568634	
5.321761128E-04	60.15531158	
5.323436926E-04	46.26179886	
5.324553931E-04	37.49491119	
5.325112143E-04	33.46751404	
5.325670936E-04	29.73985291	
5.326229148E-04	26.34312057	
5.326787941E-04	23.27890778	
5.327346153E-04	20.55338669	
5.327906110E-04	18.1536293	
5.328464904E-04	16.07322693	
5.329021951E-04	14.28152466	
5.329581327E-04	12.74795341	
5.330138956E-04	11.45426941	
5.330698332E-04	10.36692619	
5.331255961E-04	9.458429337	
5.331815337E-04	8.7018013	
5.332374130E-04	8.075716019	
5.332932342E-04	7.556910992	
5.333489971E-04	7.12843895	
5.334049347E-04	6.77290535	
5.334606976E-04	6.478332043	
5.335164606E-04	6.232255936	
5.335723399E-04	6.024833202	
5.336281611E-04	5.849578381	
5.336840986E-04	5.700040817	
5.337957991E-04	5.459473133	
5.339074414E-04	5.275547981	
5.340192583E-04	5.130046844	
5.341309588E-04	5.012739182	
5.342426593E-04	4.916239738	
5.344661186E-04	4.769284248	
5.346895196E-04	4.66711092	
5.349129206E-04	4.59798336	
5.351362634E-04	4.554730415	
5.353596644E-04	4.53285265	
5.358065246E-04	4.542866707	
5.362531519E-04	4.616450787	
5.367000704E-04	4.751376152	
5.371469306E-04	4.950941086	
5.375938490E-04	5.223218918	
5.380405928E-04	5.580853939	
5.384874530E-04	6.042468071	
5.389343132E-04	6.633479118	
5.393812899E-04	7.388568878	
5.398281501E-04	8.353658676	
5.402747192E-04	9.594866753	
5.404982367E-04	10.34911442	
5.407216377E-04	11.2126503	
5.409451551E-04	12.20569229	
5.411684979E-04	13.35137844	
5.413917825E-04	14.67839909	
5.416151835E-04	16.22310638	
5.418387009E-04	18.03147125	
5.420619855E-04	20.15765762	
5.422852701E-04	22.67712021	
5.425087875E-04	25.68628883	
5.427321885E-04	29.30600357	
5.429556477E-04	33.70675659	
5.431789905E-04	39.109478	
5.434023915E-04	45.83346558	
5.435140920E-04	49.82493591	
5.436257925E-04	54.32995987	
5.437376094E-04	59.43782043	
5.438491935E-04	65.25254059	
5.439608940E-04	71.91142273	
5.440725945E-04	79.57928467	
5.441843532E-04	88.46813965	
5.442959955E-04	98.81832123	
5.444076960E-04	110.9534149	
5.445194547E-04	125.2676315	
5.446310970E-04	142.2479248	
5.447429139E-04	162.4718628	
5.448546144E-04	186.6854706	
5.449663149E-04	215.6828003	
5.450778990E-04	250.3888092	
5.451897159E-04	291.8966064	
5.453014164E-04	341.0613403	
5.454130587E-04	398.8520203	
5.455247592E-04	465.7436523	
5.456364597E-04	541.9259033	
5.458040978E-04	671.9085693	
5.461605033E-04	978.4348145	
5.462375120E-04	1041.036743	
5.463531124E-04	1125.367432	
5.464688293E-04	1193.477905	
5.465457798E-04	1227.417725	
5.467000301E-04	1263.393433	
5.468541640E-04	1253.859009	
5.469312891E-04	1232.413696	
5.470470060E-04	1181.610718	
5.471626064E-04	1112.19165	
5.472394987E-04	1058.080078	
5.477075465E-04	687.086853	
5.478636012E-04	576.4560547	
5.479417741E-04	526.8052979	
5.480980035E-04	439.62854	
5.481760600E-04	401.99646	
5.482542329E-04	368.1399841	
5.483324057E-04	337.696167	
5.484105204E-04	310.5215149	
5.484885187E-04	286.2452393	
5.485665752E-04	264.548584	
5.486447481E-04	245.1978607	
5.487230374E-04	227.8639374	
5.488792085E-04	198.4973602	
5.490354961E-04	174.7397919	
5.491917254E-04	155.3341064	
5.493480130E-04	139.2822876	
5.495041842E-04	125.8774796	
5.496604135E-04	114.5510864	
5.498165265E-04	104.8935928	
5.499727558E-04	96.57263947	
5.501290434E-04	89.36270905	
5.502852728E-04	83.05850983	
5.504415603E-04	77.51239777	
5.505977897E-04	72.60526276	
5.507540191E-04	68.23799896	
5.510664196E-04	60.81103516	
5.513787037E-04	54.75501633	
5.516912206E-04	49.73869324	
5.520039122E-04	45.53250122	
5.523162545E-04	41.9678154	
5.526287714E-04	38.91510391	
5.529412883E-04	36.27707672	
5.532538053E-04	33.97932053	
5.535662640E-04	31.96441078	
5.538787809E-04	30.18665123	
5.541912979E-04	28.60942268	
5.548162153E-04	25.93016815	
5.554412492E-04	23.73769188	
5.560662248E-04	21.91945648	
5.566909676E-04	20.39221382	
5.573159433E-04	19.09254074	
5.579409190E-04	17.97423935	
5.585658946E-04	17.0020504	
5.591909285E-04	16.14884377	
5.598157877E-04	15.39390182	
5.604406470E-04	14.72023296	
5.610656808E-04	14.11450386	
5.616906565E-04	13.56605625	
5.623156903E-04	13.06598759	
5.629406660E-04	12.60746384	
5.632531829E-04	12.39249897	
5.635656998E-04	12.18716908	
5.638782750E-04	11.99180126	
5.641906173E-04	11.80788994	
5.643469049E-04	11.7211256	
5.645031342E-04	11.63881207	
5.646594218E-04	11.56226254	
5.648155930E-04	11.49362373	
5.649719387E-04	11.43688869	
5.651281099E-04	11.40011692	
5.652062828E-04	11.39382744	
5.652843975E-04	11.39985657	
5.653625121E-04	11.42316723	
5.654406268E-04	11.4709425	
5.655187997E-04	11.55329895	
5.655969144E-04	11.68408489	
5.656359717E-04	11.77349663	
5.656749709E-04	11.882411	
5.657140864E-04	12.01470757	
5.657531437E-04	12.1739912	
5.657922011E-04	12.3641386	
5.658312002E-04	12.59090328	
5.658704322E-04	12.85930061	
5.659094895E-04	13.17530632	
5.659484887E-04	13.54451847	
5.659874878E-04	13.97462845	
5.660266033E-04	14.47439289	
5.660656607E-04	15.05085373	
5.661046598E-04	15.7106781	
5.661437754E-04	16.46549416	
5.661829491E-04	17.32464027	
5.662219482E-04	18.28786087	
5.662610056E-04	19.37435532	
5.663000047E-04	20.58164024	
5.663391203E-04	21.92807007	
5.663781194E-04	23.41059113	
5.664562923E-04	26.81863022	
5.664954078E-04	28.74507904	
5.665344070E-04	30.80910873	
5.666124634E-04	35.37112045	
5.667296355E-04	43.14757156	
5.668469239E-04	51.66815948	
5.669835955E-04	61.66878891	
5.670811515E-04	68.19102478	
5.671984400E-04	74.55966187	
5.673057167E-04	78.38777924	
5.674000131E-04	79.83961487	
5.674847052E-04	79.51751709	
5.675468128E-04	78.31681824	
5.675988505E-04	76.71633911	
5.677130539E-04	71.54911804	
5.678170710E-04	65.30433655	
5.679831957E-04	53.74745178	
5.680662580E-04	47.8447876	
5.681909388E-04	39.51264954	
5.682324409E-04	36.95651245	
5.683155032E-04	32.26873016	
5.683571217E-04	30.14310074	
5.683986237E-04	28.18194962	
5.684401258E-04	26.37582016	
5.684816279E-04	24.72253036	
5.685231881E-04	23.2146759	
5.685646902E-04	21.85011101	
5.686063087E-04	20.62155533	
5.686478107E-04	19.52301788	
5.686892546E-04	18.54275131	
5.687307566E-04	17.6715107	
5.687722587E-04	16.89990807	
5.688138772E-04	16.21583557	
5.688555539E-04	15.61501122	
5.688969977E-04	15.08933067	
5.689384998E-04	14.62691212	
5.689800018E-04	14.22060394	
5.690216203E-04	13.86448574	
5.690631224E-04	13.55282784	
5.691046244E-04	13.27910042	
5.691461847E-04	13.03770256	
5.691876868E-04	12.82519817	
5.692291888E-04	12.63704586	
5.692708073E-04	12.46943855	
5.693123094E-04	12.32013988	
5.693953717E-04	12.06528473	
5.694784923E-04	11.85541439	
5.695615546E-04	11.67888546	
5.696447333E-04	11.52717495	
5.697277957E-04	11.39437962	
5.698107998E-04	11.27617073	
5.699769245E-04	11.07148361	
5.701431073E-04	10.89746761	
5.703093484E-04	10.74546528	
5.704754149E-04	10.6099968	
5.706414813E-04	10.48742962	
5.708076060E-04	10.37505531	
5.711400299E-04	10.17398071	
5.714722793E-04	9.99659729	
5.718046450E-04	9.836528778	
5.721367779E-04	9.689652443	
5.724691437E-04	9.552996635	
5.728013930E-04	9.424521446	
5.731337587E-04	9.302702904	
5.734661827E-04	9.186430931	
5.737982574E-04	9.07495594	
5.741306813E-04	8.96776104	
5.744628725E-04	8.864833832	
5.747952382E-04	8.766679764	
5.749614211E-04	8.719829559	
5.751276040E-04	8.674959183	
5.752938450E-04	8.632738113	
5.754600279E-04	8.59420681	
5.756262690E-04	8.561275482	
5.757922772E-04	8.537693024	
5.758753978E-04	8.531573296	
5.759583437E-04	8.531291962	
5.760415224E-04	8.539354324	
5.761245848E-04	8.559461594	
5.762075889E-04	8.597027779	
5.762907676E-04	8.660224915	
5.763737718E-04	8.759905815	
5.764152738E-04	8.828344345	
5.764568923E-04	8.912288666	
5.764983944E-04	9.014339447	
5.765398964E-04	9.137925148	
5.765814567E-04	9.287103653	
5.766231334E-04	9.46540451	
5.766646354E-04	9.678320885	
5.767061375E-04	9.930093765	
5.767476978E-04	10.22755051	
5.767891998E-04	10.57553196	
5.768307019E-04	10.98122883	
5.768723204E-04	11.45271492	
5.769138224E-04	11.99513054	
5.769553245E-04	12.61682796	
5.769968848E-04	13.32519627	
5.770385615E-04	14.13124847	
5.770800635E-04	15.03471375	
5.771215074E-04	16.04281998	
5.771630676E-04	17.1680851	
5.772045697E-04	18.40765572	
5.772461882E-04	19.76992989	
5.772876902E-04	21.25004196	
5.773708108E-04	24.56719971	
5.774954334E-04	30.35340118	
5.776198814E-04	36.83338165	
5.777653423E-04	44.6028595	
5.778897903E-04	50.64952087	
5.779833882E-04	54.3660202	
5.780457286E-04	56.28419876	
5.780975916E-04	57.48748016	
5.781693035E-04	58.50230026	
5.782204098E-04	58.74448013	
5.782815861E-04	58.50051117	
5.783530651E-04	57.49369049	
5.784127861E-04	56.09684753	
5.784962559E-04	53.38614273	
5.786154070E-04	48.32231903	
5.787584232E-04	41.16706085	
5.788537092E-04	36.24568176	
5.789967254E-04	29.27191162	
5.790443975E-04	27.15385056	
5.791396834E-04	23.32072067	
5.791873555E-04	21.62384987	
5.792349693E-04	20.07152939	
5.792826996E-04	18.66837502	
5.793303717E-04	17.40484047	
5.793781020E-04	16.27748871	
5.794257740E-04	15.28021812	
5.794733879E-04	14.4016552	
5.795211182E-04	13.62922001	
5.795687903E-04	12.95875549	
5.796165206E-04	12.3758812	
5.796641926E-04	11.87296867	
5.797118065E-04	11.43939209	
5.797595368E-04	11.06566811	
5.798072089E-04	10.74513435	
5.798549391E-04	10.46916771	
5.799025530E-04	10.23226929	
5.799501669E-04	10.0276947	
5.799977807E-04	9.851488113	
5.800454528E-04	9.698170662	
5.800930667E-04	9.56436348	
5.801884108E-04	9.343067169	
5.802838132E-04	9.167636871	
5.803792155E-04	9.024539948	
5.804745015E-04	8.904605865	
5.805699038E-04	8.801048279	
5.806652480E-04	8.709937096	
5.807605921E-04	8.628266335	
5.809513968E-04	8.485795021	
5.811420269E-04	8.363396645	
5.813327152E-04	8.255389214	
5.815234035E-04	8.15796566	
5.817140918E-04	8.068740845	
5.820955266E-04	7.908141136	
5.824769614E-04	7.764230728	
5.828582798E-04	7.631556988	
5.832395982E-04	7.506490707	
5.836209748E-04	7.386593342	
5.840023514E-04	7.270150185	
5.843837862E-04	7.155966282	
5.847650464E-04	7.043318272	
5.851464812E-04	6.931757927	
5.855279160E-04	6.821445465	
5.859091762E-04	6.713269234	
5.862907856E-04	6.609251022	
5.864813575E-04	6.560074806	
5.866721040E-04	6.513824463	
