E(MeV)	j33-k300/In113K3:1
0.00065261	4.39829
0.000652843	4.38088
0.000652989	4.36999
0.000653076	4.36346
0.000653163	4.35694
0.000654101	4.28102
0.000654171	4.27442
0.000654343	4.25816
0.000654437	4.24936
0.000654506	4.24277
0.000655154	4.17741
0.000655224	4.16908
0.000655294	4.16075
0.000655487	4.1377
0.000655575	4.12729
0.00065646	4.01555
0.000656547	4.00332
0.000656635	3.99108
0.000656722	3.97885
0.000656897	3.95437
0.00065713	3.92175
0.000657444	3.8777
0.000657734	3.83706
0.000657968	3.81892
0.000658127	3.81421
0.000658275	3.81337
0.000658373	3.82423
0.000658471	3.84438
0.00065855	3.88138
0.000660218	75.9215
0.00066034	91.1261
0.000660423	110.246
0.000661276	128.689
0.00066135	118.484
0.000661507	107.588
0.000662947	9.51912
0.000663021	9.18109
0.000663131	8.89657
0.000663242	8.54432
0.000663365	8.25694
0.000663512	7.99152
0.000663659	7.7267
0.000663807	7.50467
0.000664003	7.31483
0.0006642	7.09997
0.000664495	6.91885
0.000664593	6.63387
0.000664789	6.51214
0.000665065	6.37025
0.000665418	6.21793
0.000665949	6.03569
0.000666499	5.88792
0.000667089	5.76187
0.000667875	5.62963
0.000667991	5.61464
0.000668858	5.50305
0.00066984	5.40495
0.00067001	5.39192
0.000671294	5.29341
0.00067172	5.26837
0.000671958	5.25439
0.000672076	5.2474
0.000672195	5.24041
0.000672284	5.23517
0.000673288	5.18322
0.000673359	5.17997
0.000673558	5.17085
0.00067363	5.1676
0.000673701	5.16435
0.000674361	5.13419
0.000674432	5.13094
0.000674504	5.12768
0.000674701	5.11868
0.000675752	5.08272
0.000675841	5.07972
0.000675959	5.07573
0.000676078	5.07173
0.000676256	5.06574
0.000676482	5.05815
0.000676803	5.04736
0.00067723	5.03297
0.000677943	5.00899
0.000678288	4.99737
0.000679156	4.97573
0.000680739	4.9363
0.000681178	4.92534
0.000681398	4.91987
0.000681563	4.91576
0.000681673	4.91302
0.000681755	4.91097
0.000681837	4.90891
0.00068192	4.90686
0.000682002	4.9048
0.000682079	4.90289
0.000682219	4.89939
0.000682293	4.89755
0.00068237	4.89563
0.000682453	4.89358
0.000682563	4.89084
0.000682756	4.88602
0.000682848	4.88372
0.000683657	4.86672
0.000683914	4.86138
0.000683997	4.85967
0.000684079	4.85795
0.000684162	4.85624
0.000684244	4.85453
0.000684324	4.85288
0.000684398	4.85134
0.000684472	4.8498
0.000684546	4.84826
0.000684694	4.84518
0.000684804	4.84289
0.000684914	4.84061
0.000685079	4.83719
0.00068531	4.8324
0.000685661	4.8251
0.000686277	4.81232
0.000688123	4.77398
0.000692493	4.68324
0.000692717	4.67859
0.000692885	4.67509
0.000692997	4.67277
0.000693081	4.67102
0.000693165	4.66928
0.000693249	4.66753
0.000693434	4.66369
0.000693843	4.65486
0.000693927	4.65282
0.000694188	4.64651
0.000694277	4.64433
0.000695039	4.62582
0.000695156	4.62298
0.00069534	4.61852
0.000695424	4.61648
0.000695508	4.61444
0.000695698	4.60981
0.000696119	4.5996
0.000696203	4.59756
0.000696315	4.59483
0.000696427	4.59211
0.000696599	4.58793
0.000696832	4.58228
0.000697109	4.57554
0.000697311	4.57064
0.000697513	4.56574
0.000697647	4.56247
0.000697755	4.55986
0.000697854	4.55745
0.00069797	4.55384
0.000698083	4.55032
0.000698201	4.54664
0.000698304	4.54346
0.000698433	4.53945
0.000698713	4.53074
0.00069884	4.5268
0.000698945	4.52352
0.00069904	4.52057
0.000699131	4.51773
0.00069921	4.51528
0.000699294	4.51267
0.000699393	4.50959
0.000699479	4.50691
0.000699582	4.5037
0.000699853	4.49527
0.000699999	4.49075
0.000700112	4.48723
0.000700225	4.48372
0.000700316	4.48088
0.000700424	4.47753
0.000700585	4.47251
0.000700784	4.46632
0.000701059	4.45778
0.000701216	4.45287
0.000701755	4.43065
0.00070271	4.39128
0.000702972	4.38044
0.000703136	4.37367
0.000703246	4.36915
0.000703355	4.36464
0.000703459	4.36035
0.000703537	4.35713
0.000703615	4.35391
0.000703771	4.346
0.000703862	4.34107
0.000703935	4.33704
0.000704034	4.33167
0.000704138	4.32599
0.000704371	4.31327
0.000704459	4.30849
0.000704546	4.30372
0.000704625	4.29942
0.000704705	4.29506
0.000705106	4.27314
0.000705194	4.26836
0.000705308	4.26215
0.000705555	4.24866
0.000705665	4.24115
0.000705807	4.23096
0.000706148	4.2065
0.000707056	4.14149
0.000707348	4.11554
0.000707439	4.10712
0.00070827	4.02966
0.000708399	4.01766
0.000708533	4.00262
0.000708613	3.99299
0.000708698	3.98286
0.000709325	3.90788
0.00070941	3.89774
0.000709494	3.88761
0.000709607	3.8741
0.00070972	3.8582
0.000709833	3.84185
0.000710059	3.80916
0.000710398	3.76011
0.000710963	3.67837
0.000711122	3.65532
0.000711452	3.61638
0.000711672	3.60208
0.000711782	3.60167
0.000711931	3.6133
0.00071208	3.64835
0.000712179	3.69364
0.000712253	3.74551
0.000712327	3.81927
0.000714125	88.0568
0.000715119	136.379
0.000715331	124.91
0.00071679	10.4362
0.000716867	10.0045
0.000716944	9.64337
0.00071706	9.33678
0.000717175	8.95351
0.000717291	8.63778
0.00071744	8.37114
0.000717567	7.87374
0.00071777	7.8118
0.000717898	7.43363
0.00071799	7.32719
0.000718064	7.25491
0.000718175	7.14746
0.000718285	7.05333
0.000718388	6.97203
0.000718482	6.89731
0.000718772	6.70266
0.000718855	6.64965
0.000719021	6.5623
0.000719104	6.51959
0.000719278	6.4299
0.000719353	6.3982
0.000719446	6.3593
0.000719532	6.32318
0.000720368	6.04311
0.000720552	5.99455
0.000720662	5.9653
0.000720745	5.94335
0.000720907	5.90598
0.000721212	5.84181
0.000721315	5.82032
0.000721425	5.79709
0.000721702	5.74977
0.000721923	5.71345
0.000722144	5.67714
0.000722324	5.64763
0.00072255	5.61835
0.000722679	5.60217
0.000722808	5.58598
0.000722954	5.56777
0.000723051	5.55563
0.000723147	5.54349
0.00072325	5.53068
0.00072339	5.51314
0.000723695	5.48298
0.000723824	5.47042
0.000723936	5.45953
0.000724035	5.4499
0.000724122	5.44153
0.000724216	5.43232
0.000724324	5.42185
0.00072441	5.41347
0.000724627	5.39609
0.000724897	5.37602
0.000725026	5.36638
0.000725144	5.35755
0.000725252	5.34953
0.000725359	5.3415
0.000725521	5.32946
0.000725671	5.31824
0.000725822	5.30703
0.000725922	5.29955
0.000726047	5.29025
0.00072618	5.28263
0.000726283	5.27674
0.000726385	5.27095
0.00072646	5.26668
0.000726535	5.26241
0.00072661	5.25815
0.000726685	5.25388
0.000726876	5.24297
0.000726951	5.2387
0.000727029	5.23427
0.000727112	5.22953
0.000727392	5.21359
0.00072748	5.20853
0.000727558	5.2041
0.000727631	5.19992
0.000728217	5.17455
0.000728333	5.16956
0.000728566	5.15946
0.000728649	5.15586
0.000728732	5.15226
0.00072881	5.14889
0.000728888	5.14553
0.000728965	5.14216
0.000729043	5.1388
0.000729126	5.13519
0.000729209	5.13159
0.000729293	5.12799
0.000729376	5.12438
0.000729487	5.11958
0.00072962	5.11381
0.000729753	5.10804
0.000730019	5.09651
0.000730112	5.0925
0.000730599	5.07712
0.000731038	5.06326
0.000731223	5.05744
0.000731346	5.05356
0.000731438	5.05065
0.00073153	5.04774
0.000732668	5.01181
0.000732858	5.00584
0.000732931	5.00351
0.000733654	4.9807
0.000733728	4.97837
0.000733811	4.97573
0.000733923	4.9722
0.000734037	4.96943
0.000734922	4.94795
0.000735138	4.94273
0.00073523	4.9405
0.000735353	4.93751
0.000735482	4.93438
0.000735685	4.92946
0.000735955	4.9229
0.000736447	4.91097
0.000736938	4.89904
0.000737914	4.87535
0.000739249	4.84732
0.000741294	4.80437
0.000747272	4.67882
0.000750245	4.61637
0.000750424	4.61168
0.000750774	4.60249
0.000750993	4.59675
0.000751157	4.59245
0.000751261	4.58972
0.000751359	4.58714
0.000751458	4.58455
0.000751556	4.58197
0.000751649	4.57953
0.000751901	4.57293
0.00075201	4.57006
0.000752258	4.56357
0.00075235	4.56116
0.000752435	4.55892
0.000752521	4.55668
0.000752662	4.55298
0.000753024	4.54348
0.000753112	4.54118
0.000753225	4.53819
0.000753488	4.53131
0.000753597	4.52843
0.00075368	4.52628
0.000753762	4.52413
0.000753842	4.52201
0.00075392	4.51997
0.000754024	4.51724
0.000754128	4.51451
0.000754232	4.51179
0.000754342	4.50891
0.000754451	4.50604
0.00075467	4.4988
0.000754982	4.48803
0.000755502	4.47007
0.000757255	4.40954
0.000757672	4.39514
0.000758117	4.37443
0.00075844	4.35939
0.000758634	4.35037
0.000758796	4.34285
0.000758904	4.33784
0.000759011	4.33282
0.000759119	4.32781
0.000759259	4.32129
0.000759346	4.31728
0.000759721	4.29984
0.00075985	4.29382
0.000759949	4.28921
0.000760054	4.28435
0.000760242	4.27328
0.000760333	4.2676
0.000760419	4.26219
0.000760505	4.25677
0.000760628	4.24906
0.000760919	4.23079
0.000761067	4.22149
0.000761189	4.21388
0.00076131	4.20627
0.000761458	4.19696
0.00076162	4.18681
0.000761781	4.17667
0.000761965	4.16516
0.000762396	4.12922
0.000763369	4.04808
0.000763808	4.00102
0.000764422	3.93503
0.000765125	3.84295
0.000765827	3.73428
0.000766915	3.54169
0.000767179	3.50744
0.000767289	3.50213
0.000767398	3.50781
0.000769268	60.1709
0.000769428	70.9535
0.000770518	93.6818
0.000770658	82.2631
0.000770743	66.8469
0.000773372	5.95677
0.000773481	5.87125
0.00077361	5.78842
0.000774493	5.30481
0.000774574	5.26746
0.000774718	5.2015
0.000776979	35.0574
0.000777126	42.6118
0.000778085	49.5037
0.000778168	45.8818
0.000778372	41.9463
0.000779779	6.61203
0.000779882	6.40602
0.000780027	6.24614
0.000780138	6.07331
0.000780358	5.96791
0.000780579	5.79833
0.000780927	5.66219
0.000781217	5.36344
0.00078131	5.32409
0.00078149	5.25889
0.000781584	5.22522
0.000781677	5.19156
0.000782963	4.83449
0.000785895	55.9601
0.000786058	50.8536
0.000787686	7.1203
0.000789017	6.09374
0.000789117	6.05835
0.000790152	5.79889
0.00079024	5.78019
0.000790385	5.75633
0.000791527	5.58744
0.000791622	5.57535
0.000791747	5.55924
0.000791894	5.54415
0.000792062	5.52713
0.000792314	5.50161
0.000792669	5.46567
0.000792794	5.45304
0.00079295	5.44042
0.00079309	5.42904
0.00079323	5.41767
0.000793344	5.40842
0.000793458	5.39917
0.000793544	5.39223
0.000793629	5.38529
0.00079371	5.37869
0.000794222	5.34349
0.000794308	5.33794
0.000794393	5.33239
0.000794626	5.31729
0.000794726	5.31077
0.000795547	5.25748
0.000795656	5.25038
0.000795881	5.23881
0.000795967	5.23441
0.000796052	5.23001
0.000796138	5.22561
0.00079622	5.22136
0.000796691	5.19716
0.000796776	5.19276
0.00079689	5.18689
0.000797004	5.18103
0.000797158	5.17311
0.000797352	5.16313
0.000797643	5.14817
0.000798186	5.12021
0.000798708	5.09337
0.000798794	5.08894
0.000799052	5.07567
0.000799224	5.06682
0.000799385	5.05852
0.000799547	5.05023
0.000799702	5.04221
0.000799848	5.03474
0.000800213	5.01594
0.000800342	5.0093
0.000800467	5.00288
0.000800577	4.99719
0.000800742	4.98872
0.000800832	4.98408
0.000800961	4.97744
0.000801127	4.96892
0.000801439	4.95288
0.0008016	4.94459
0.000801761	4.93629
0.000801922	4.92627
0.000802127	4.91339
0.000802277	4.90391
0.000802578	4.88493
0.000803223	4.84427
0.000803534	4.82469
0.000804824	4.71722
0.000805158	4.67978
0.000805909	4.59553
0.000806775	4.48463
0.000806921	4.47851
0.000807068	4.49203
0.000807178	4.52724
0.000808772	33.1547
0.000808907	38.9236
0.000808995	46.6388
0.000809922	54.0687
0.000810028	49.7253
0.000810155	44.1086
0.000811835	6.70346
0.000811981	6.56296
0.000812201	6.41715
0.000812421	6.25328
0.000812567	6.06453
0.000812715	5.99946
0.000812899	5.93872
0.000813059	5.88597
0.000813155	5.85461
0.000813439	5.78498
0.000813595	5.74672
0.000813762	5.71472
0.000813916	5.68539
0.000814018	5.66583
0.00081412	5.65064
0.000814227	5.63572
0.000815095	5.5222
0.00081521	5.5114
0.000815318	5.50113
0.000815407	5.49275
0.000816091	5.42818
0.000816197	5.42113
0.000816477	5.40363
0.000816588	5.39668
0.000816982	5.37202
0.000817065	5.36681
0.000817148	5.3616
0.000817231	5.35638
0.000817315	5.35117
0.000817491	5.34016
0.000818794	5.28154
0.000818925	5.27612
0.00081902	5.27217
0.000819951	5.2355
0.000820172	5.2293
0.000820261	5.2268
0.000821045	5.20478
0.000821134	5.20227
0.000821223	5.19977
0.000821312	5.19727
0.000821431	5.19393
0.000821585	5.18959
0.000821775	5.18426
0.00082206	5.17625
0.000822487	5.16425
0.0008232	5.15099
0.0008246	5.12495
0.000826475	5.09007
0.000827138	5.07774
0.000827425	5.07365
0.00082752	5.0723
0.00082771	5.06959
0.000827829	5.0679
0.000827918	5.06664
0.000828007	5.06537
0.000828096	5.0641
0.000829099	5.05208
0.000829297	5.05011
0.000829392	5.04916
0.000830548	16.1098
0.000830637	16.1092
0.000830726	16.1086
0.000831575	16.1027
0.000831664	16.1021
0.000831843	16.1008
0.000831994	16.0998
0.000832145	16.0987
0.000832448	16.0966
0.000832849	16.0939
0.000833655	16.0883
0.000834075	16.0854
0.000834351	16.0834
0.000834482	16.0825
0.000834613	16.0816
0.000834712	16.0809
0.00083481	16.0803
0.000836004	16.072
0.000836207	16.0706
0.000837215	16.0636
0.000837309	16.0629
0.000837488	16.0617
0.000838728	16.0531
0.000838826	16.0524
0.000838958	16.0515
0.000839128	16.0503
0.000839384	16.0485
0.00083964	16.0467
0.000840034	16.044
0.00084069	16.0395
0.000841753	16.0321
0.000843037	16.0232
0.0008462	16.0012
0.00084744	15.9926
0.000848542	15.985
0.000849489	15.9784
0.000850694	15.9701
0.000850866	15.9689
0.000850952	15.9683
0.000851081	15.9674
0.000851167	15.9668
0.000851253	15.9662
0.000852839	15.9552
0.000853011	15.954
0.000854113	15.9463
0.000854282	15.9452
0.000855927	15.9337
0.000856057	15.9329
0.000856186	15.932
0.000856358	15.9308
0.00085653	15.9296
0.000856737	15.9281
0.000857047	15.926
0.000857356	15.9238
0.000857765	15.921
0.00085831	15.9172
0.000858612	15.9151
0.00085882	15.9137
0.000858944	15.9128
0.000860409	15.9027
0.000860614	15.9012
0.000861697	15.8937
0.00086185	15.8927
0.000863454	15.8815
0.000864709	15.8728
0.000865916	15.8644
0.000866016	15.8638
0.000866115	15.8631
0.000866281	15.8619
0.000866481	15.8605
0.00086678	15.8585
0.000867185	15.8556
0.000867493	15.8535
0.000867672	15.8523
0.000867865	15.8509
0.000867995	15.85
0.000868125	15.8491
0.000868254	15.8482
0.00086836	15.8475
0.000868481	15.8467
0.000868644	15.8455
0.000868972	15.8432
0.000869115	15.8423
0.000869231	15.8414
0.000869344	15.8407
0.000869513	15.8395
0.00086962	15.8387
0.000869746	15.8379
0.000869854	15.8371
0.000870027	15.8359
0.000870265	15.8343
0.000870394	15.8334
0.000870502	15.8326
0.00087061	15.8319
0.000870718	15.8311
0.000870878	15.83
0.000871032	15.829
0.000871237	15.8275
0.000871545	15.8254
0.00087203	15.822
0.0008725	15.8188
0.000872598	15.8181
0.000872876	15.8163
0.000873061	15.8152
0.000873212	15.8142
0.000873328	15.8134
0.000874382	15.8066
0.000874583	15.8053
0.000874692	15.8046
0.000874785	15.804
0.000875714	15.7981
0.000875934	15.7966
0.000876953	15.7901
0.000877092	15.7892
0.000877231	15.7883
0.00087744	15.7869
0.000877741	15.785
0.000878436	15.7805
0.000879809	15.7717
0.000880496	15.7672
0.00088071	15.7659
0.000881033	15.7638
0.000881247	15.7624
0.000881408	15.7614
0.000881569	15.7603
0.000881779	15.759
0.000882214	15.7562
0.000882381	15.7551
0.000882529	15.7541
0.000882631	15.7535
0.000882772	15.7526
0.000882892	15.7518
0.000883038	15.7509
0.000883502	15.7479
0.000883717	15.7465
0.000883878	15.7455
0.000884023	15.7445
0.000884205	15.7433
0.000884479	15.7416
0.000885048	15.7379
0.000887489	15.7222
0.00088914	15.7115
0.000889365	15.7101
0.000889493	15.7093
0.000889589	15.7087
0.000889686	15.708
0.000890932	15.7
0.000891076	15.6991
0.000891179	15.6984
0.000892217	15.6917
0.000892429	15.6904
0.000892525	15.6897
0.00089354	15.6832
0.000893636	15.6826
0.000893733	15.682
0.000893861	15.6811
0.000894015	15.6801
0.00089417	15.6791
0.000894478	15.6771
0.000894992	15.6738
0.000895506	15.6705
0.000896487	15.6642
0.000896817	15.6621
0.000897038	15.6607
0.000897203	15.6596
0.000897314	15.6589
0.000897424	15.6582
0.000897534	15.6575
0.000897636	15.6568
0.00089773	15.6562
0.000897823	15.6556
0.000897917	15.655
0.000898096	15.6538
0.000898195	15.6532
0.000898383	15.652
0.000898528	15.6511
0.00089863	15.6504
0.00089881	15.6492
0.000899547	15.6445
0.000899838	15.6426
0.000899948	15.6419
0.000900058	15.6412
0.000900157	15.6406
0.000900257	15.6399
0.000900356	15.6393
0.000900455	15.6386
0.000900565	15.6379
0.000900675	15.6372
0.000900786	15.6365
0.000900896	15.6358
0.000901083	15.6346
0.000901271	15.6334
0.000901645	15.631
0.000902704	15.6241
0.00090449	15.6126
0.000904918	15.6099
0.000905239	15.6078
0.000905479	15.6063
0.000905656	15.6051
0.000905848	15.6039
0.000906094	15.6023
0.000906441	15.6001
0.000906616	15.5989
0.000906774	15.5979
0.000906988	15.5965
0.000907168	15.5954
0.000907377	15.594
0.000907773	15.5915
0.000907955	15.5903
0.000908195	15.5888
0.000908436	15.5872
0.00090881	15.5848
0.000911323	15.5686
0.000911461	15.5677
0.000911669	15.5664
0.000911801	15.5655
0.000911895	15.5649
0.000911989	15.5643
0.000912084	15.5637
0.000913206	15.5565
0.000913397	15.5552
0.000913498	15.5546
0.000914506	15.5481
0.000914736	15.5466
0.00091483	15.546
0.000915786	15.5402
0.00091588	15.5396
0.000915974	15.5391
0.0009161	15.5383
0.000916225	15.5376
0.000916414	15.5364
0.00091664	15.5351
0.000917093	15.5323
0.000917822	15.528
0.000918961	15.5211
0.000920961	15.5091
0.000921063	15.5085
0.000921317	15.507
0.000921487	15.506
0.0009216	15.5053
0.000921714	15.5046
0.000922608	15.4992
0.000922761	15.4983
0.000922938	15.4972
0.000923871	15.4916
0.000924079	15.4904
0.000924249	15.4894
0.000924362	15.4887
0.000925279	15.4832
0.000925392	15.4825
0.000925573	15.4814
0.000925754	15.4803
0.000926116	15.4782
0.000926795	15.4741
0.000928586	15.4633
0.000929632	15.457
0.000929959	15.4551
0.000930123	15.4541
0.000930286	15.4531
0.00093045	15.4521
0.000930559	15.4515
0.000930668	15.4508
0.000930793	15.4501
0.0009309	15.4494
0.000931028	15.4487
0.000931213	15.4475
0.000931429	15.4462
0.000931569	15.4454
0.000931686	15.4447
0.000931792	15.4441
0.000931892	15.4435
0.000932053	15.4425
0.000932157	15.4419
0.000932336	15.4408
0.000932471	15.44
0.000932772	15.4382
0.000932903	15.4374
0.000933034	15.4366
0.000933143	15.436
0.000933252	15.4353
0.000933361	15.4346
0.00093347	15.434
0.000933623	15.4331
0.000933775	15.4322
0.000934004	15.4308
0.00093432	15.4289
0.00093504	15.4246
0.000938309	15.4049
0.000940303	15.393
0.000941679	15.3847
0.000941787	15.384
0.000942055	15.3824
0.000942217	15.3815
0.000942378	15.3805
0.000942539	15.3795
0.000942692	15.3786
0.000942845	15.3777
0.00094327	15.3751
0.000943425	15.3742
0.000943541	15.3735
0.000943661	15.3728
0.00094382	15.3718
0.000943949	15.3711
0.000944164	15.3698
0.000944367	15.3686
0.000944641	15.3669
0.000944797	15.366
0.000944926	15.3652
0.000945055	15.3644
0.000945184	15.3636
0.000945323	15.3628
0.000945474	15.3619
0.000945587	15.3612
0.000945701	15.3605
0.000947569	15.3493
0.000948735	15.3423
0.000948945	15.3411
0.00095058	15.3312
0.000950704	15.3305
0.000950828	15.3297
0.000950993	15.3288
0.000951241	15.3273
0.000951564	15.3253
0.000951878	15.3234
0.000952349	15.3206
0.000953149	15.3158
0.000953805	15.3119
0.000954061	15.3103
0.000954275	15.309
0.00095439	15.3084
0.000955915	15.2992
0.000956092	15.2981
0.000957262	15.2911
0.000957456	15.2899
0.000958839	15.2822
0.000958946	15.2816
0.000959053	15.281
0.00095921	15.2801
0.000959445	15.2788
0.00095968	15.2774
0.000960108	15.275
0.000960536	15.2726
0.000961135	15.2693
0.000962076	15.264
0.000963445	15.2563
0.000965033	15.2474
0.000970861	15.2147
0.000971774	15.2095
0.000972114	15.2076
0.000972309	15.2065
0.000972455	15.2057
0.000972611	15.2048
0.000972773	15.2039
0.000972936	15.203
0.00097335	15.2007
0.000973497	15.1999
0.000973627	15.1991
0.000973744	15.1985
0.000973925	15.1975
0.000974051	15.1968
0.000974193	15.196
0.000974349	15.1951
0.000974751	15.1928
0.000974913	15.1919
0.000975075	15.191
0.000975227	15.1902
0.000975358	15.1894
0.000975488	15.1887
0.000975619	15.188
0.000977482	15.1775
0.000978854	15.1698
0.000980781	15.159
0.000980902	15.1583
0.000981033	15.1576
0.000981371	15.1557
0.000981502	15.1549
0.000981603	15.1544
0.000981705	15.1538
0.000982098	15.1516
0.000982308	15.1504
0.000982501	15.1493
0.00098272	15.1481
0.000982868	15.1473
0.000982967	15.1467
0.000983065	15.1462
0.00098318	15.1455
0.000983312	15.1448
0.000983443	15.144
0.000983575	15.1433
0.00098375	15.1423
0.000983969	15.1411
0.000984298	15.1392
0.000984889	15.1359
0.000986007	15.1296
0.000987912	15.1189
0.000991769	15.0973
0.000993212	15.0892
0.000994378	15.0826
0.000995237	15.0778
0.000995391	15.077
0.000995544	15.0761
0.00099566	15.0754
0.000995775	15.0748
0.000997302	15.0662
0.000997447	15.0654
0.000998654	15.0586
0.00099884	15.0576
0.001000387	15.0491
0.001000502	15.0485
0.001000655	15.0477
0.001000885	15.0465
0.001001192	15.0449
0.001001607	15.0427
0.001002021	15.0406
0.001002616	15.0375
0.001003571	15.0326
0.001004685	15.0268
0.001005071	15.0248
0.00100536	15.0233
0.001005586	15.0221
0.001005778	15.0211
0.001005971	15.0201
0.00100618	15.019
0.001006614	15.0168
0.001006803	15.0158
0.001006967	15.0149
0.001007193	15.0138
0.001007377	15.0128
0.001007592	15.0117
0.001007997	15.0096
0.001008189	15.0086
0.001008436	15.0073
0.001008586	15.0065
0.001008886	15.005
0.001009315	15.0028
0.001010515	14.9965
0.001015108	14.9727
0.001017766	14.9589
0.001018123	14.9571
0.001018434	14.9555
0.001018648	14.9543
0.001018836	14.9534
0.001018997	14.9525
0.001019206	14.9514
0.001019571	14.9496
0.001019747	14.9486
0.00101991	14.9478
0.001020033	14.9472
0.001020176	14.9464
0.001020343	14.9455
0.001020498	14.9447
0.001021019	14.942
0.001021159	14.9413
0.001021373	14.9402
0.001021588	14.9391
0.001021861	14.9377
0.001022317	14.9353
0.001023433	14.9295
0.001028312	14.9042
0.001030884	14.8909
0.001032528	14.8823
0.00103357	14.8769
0.001033784	14.8758
0.001033956	14.8749
0.001034084	14.8743
0.001035491	14.867
0.001035598	14.8664
0.00103664	14.861
0.001036868	14.8598
0.001036982	14.8592
0.001037873	14.8546
0.001037993	14.854
0.001038113	14.8534
0.001038298	14.8524
0.001038507	14.8513
0.001038822	14.8497
0.001040057	14.8433
0.001040305	14.842
0.00104047	14.8411
0.001040594	14.8405
0.001042321	14.8315
0.001042428	14.831
0.001043714	14.8243
0.001043873	14.8235
0.001045588	14.8146
0.001045712	14.814
0.001045877	14.8131
0.001046125	14.8118
0.001046373	14.8105
0.001046598	14.8094
0.001046823	14.8082
0.001046992	14.8073
0.001047161	14.8064
0.001047273	14.8058
0.001047387	14.8053
0.0010475	14.8047
0.001048159	14.8013
0.001048341	14.8003
0.001048498	14.7995
0.001048609	14.7989
0.001049682	14.7934
0.001049909	14.7922
0.001050045	14.7915
0.001050795	14.7876
0.001050914	14.787
0.001051034	14.7863
0.001051193	14.7855
0.001051384	14.7845
0.001051719	14.7828
0.001052358	14.7795
0.001052938	14.7765
0.001053131	14.7755
0.001053421	14.774
0.001053615	14.773
0.001053819	14.7719
0.001054034	14.7708
0.001054356	14.7691
0.001054613	14.7678
0.001054774	14.7669
0.001054931	14.7661
0.001055163	14.7649
0.001055326	14.7641
0.001055507	14.7631
0.001056009	14.7605
0.001056203	14.7595
0.001056375	14.7586
0.001056546	14.7577
0.001056804	14.7564
0.001057074	14.755
0.001057443	14.7531
0.001057688	14.7518
0.001057809	14.7512
0.00105793	14.7506
0.00105925	14.7437
0.001059482	14.7425
0.001060926	14.735
0.001062251	14.7282
0.001062384	14.7275
0.0010625	14.7269
0.001062759	14.7256
0.001063001	14.7245
0.001063486	14.7222
0.001064502	14.7174
0.00106639	14.7084
0.001068925	14.6964
0.001070327	14.6897
0.001070911	14.687
0.001072167	14.681
0.001072368	14.68
0.001072532	14.6793
0.001072642	14.6787
0.001072751	14.6782
0.001074299	14.6709
0.00107448	14.67
0.001075883	14.6634
0.00107738	14.6563
0.001077599	14.6552
0.001077745	14.6545
0.001077964	14.6535
0.001078183	14.6525
0.001078621	14.6504
0.001079206	14.6476
0.001080074	14.6435
0.001083145	14.6289
0.00108333	14.628
0.001083498	14.6272
0.001083613	14.6267
0.001083729	14.6262
0.001085454	14.618
0.001086906	14.6111
0.00108834	14.6043
0.001088456	14.6037
0.001088609	14.603
0.001088763	14.6023
0.001088993	14.6012
0.001089346	14.5995
0.001089622	14.5982
0.001090175	14.5956
0.001090788	14.5927
0.001091771	14.588
0.001092876	14.5828
0.001094533	14.5749
0.001096517	14.5655
0.001101677	14.541
0.001102066	14.5392
0.001102358	14.5378
0.001102574	14.5368
0.001102736	14.536
0.001102941	14.535
0.001103168	14.5339
0.00110355	14.5321
0.001103723	14.5313
0.001103879	14.5306
0.001104017	14.5299
0.001104199	14.529
0.001104346	14.5284
0.001104501	14.5276
0.001104778	14.5263
0.001105048	14.525
0.001105264	14.524
0.001105426	14.5232
0.001105642	14.5222
0.001105859	14.5212
0.001106075	14.5201
0.001106507	14.5181
0.001109319	14.5048
0.001109628	14.5033
0.001109809	14.5024
0.00110993	14.5019
0.001111471	14.4945
0.001111584	14.494
0.001112896	14.4878
0.001113017	14.4872
0.001114178	14.4817
0.001114299	14.4811
0.001114421	14.4806
0.001114638	14.4795
0.001114856	14.4785
0.001115292	14.4764
0.001116018	14.473
0.001116914	14.4687
0.001118463	14.4614
0.001120971	14.4495
0.001125	14.4304
0.001131329	14.4028
0.001133531	14.3932
0.001135014	14.3867
0.001136114	14.3819
0.00113729	14.3768
0.001137571	14.3756
0.001137699	14.375
0.001137827	14.3745
0.001139453	14.3674
0.001140946	14.3609
0.001142301	14.3549
0.001142429	14.3544
0.001142557	14.3538
0.001142761	14.3529
0.001142966	14.352
0.001143375	14.3503
0.001143886	14.348
0.001144398	14.3458
0.001145574	14.3407
0.001147363	14.3329
0.001149558	14.3233
0.001160037	14.2776
0.001162812	14.2655
0.001164575	14.2578
0.001165819	14.2524
0.001167312	14.2459
0.001167517	14.245
0.001167654	14.2444
0.001167791	14.2438
0.001169253	14.2374
0.001169423	14.2367
0.001169542	14.2362
0.001170697	14.2312
0.001170946	14.2301
0.00117252	14.2232
0.001172713	14.2224
0.001172962	14.2213
0.001173335	14.2197
0.001174082	14.2164
0.001177168	14.2029
0.001177359	14.2021
0.001177558	14.2012
0.001177686	14.2007
0.001177814	14.2001
0.001179427	14.1931
0.001180716	14.1875
0.001180908	14.1866
0.001182352	14.1803
0.00118248	14.1798
0.001182608	14.1792
0.001182851	14.1782
0.001183094	14.1771
0.001183579	14.175
0.001184311	14.1718
0.00118535	14.1673
0.001185681	14.1658
0.001185902	14.1649
0.001186123	14.1639
0.001186289	14.1632
0.001186454	14.1625
