E(MeV)	Fe-nat
1.284940E+00	2.6346
1.284980E+00	2.67772
1.285000E+00	2.69075
1.285010E+00	2.69923
1.285060E+00	2.70618
1.285250E+00	2.68816
1.285290E+00	2.67454
1.285310E+00	2.65455
1.285350E+00	2.60821
1.285500E+00	2.38308
1.285750E+00	2.00817
1.285790E+00	1.95915
1.285810E+00	1.9344
1.285850E+00	1.90917
1.286000E+00	1.83785
1.286500E+00	1.60314
1.286550E+00	1.57972
1.286600E+00	1.56069
1.286650E+00	1.55062
1.287000E+00	1.5063
1.288000E+00	1.39763
1.288050E+00	1.39335
1.288100E+00	1.38573
1.288150E+00	1.37112
1.288490E+00	1.23678
1.288570E+00	1.20623
1.288620E+00	1.19392
1.288660E+00	1.18812
1.288980E+00	1.16364
1.289000E+00	1.16203
1.289100E+00	1.15894
1.289370E+00	1.17811
1.289440E+00	1.18324
1.289560E+00	1.19415
1.289600E+00	1.20173
1.289630E+00	1.21527
1.289810E+00	1.31277
1.289860E+00	1.33668
1.290000E+00	1.4166
1.290130E+00	1.49169
1.290160E+00	1.51145
1.290170E+00	1.531
1.290190E+00	1.55144
1.290200E+00	1.57817
1.290220E+00	1.61964
1.290230E+00	1.67001
1.290250E+00	1.75716
1.290330E+00	2.04298
1.290340E+00	2.11948
1.290650E+00	3.38952
1.290680E+00	3.50638
1.290710E+00	3.59534
1.290720E+00	3.61092
1.290750E+00	3.69021
1.291000E+00	4.22806
1.291450E+00	5.18351
1.291490E+00	5.24658
1.291500E+00	5.25642
1.291530E+00	5.2783
1.291550E+00	5.28156
1.292000E+00	5.20866
1.292750E+00	5.07984
1.293000E+00	5.0376
1.293280E+00	4.98813
1.293360E+00	4.95537
1.294000E+00	4.62794
1.294970E+00	4.10895
1.295000E+00	4.08555
1.295020E+00	4.0669
1.295660E+00	3.30114
1.295700E+00	3.26183
1.296000E+00	3.23508
1.296800E+00	3.14903
1.296840E+00	3.11924
1.297000E+00	2.96983
1.297660E+00	2.33197
1.297690E+00	2.30996
1.297710E+00	2.2958
1.297750E+00	2.28639
1.298000E+00	2.26703
1.298450E+00	2.24061
1.298490E+00	2.24485
1.298520E+00	2.25699
1.298570E+00	2.29398
1.299000E+00	2.65054
1.299570E+00	3.11939
1.299600E+00	3.13822
1.299650E+00	3.1462
1.300000E+00	3.12249
1.300550E+00	3.09799
1.300580E+00	3.08943
1.300610E+00	3.07179
1.300650E+00	3.03358
1.300960E+00	2.6452
1.301000E+00	2.60697
1.301050E+00	2.57493
1.301450E+00	2.38
1.301500E+00	2.36566
1.301520E+00	2.36417
1.301650E+00	2.3833
1.301710E+00	2.39411
1.301790E+00	2.40894
1.301830E+00	2.41493
1.301860E+00	2.4271
1.301890E+00	2.44604
1.301910E+00	2.47046
1.301920E+00	2.50434
1.301950E+00	2.56062
1.302150E+00	3.07747
1.302250E+00	3.33374
1.302270E+00	3.3875
1.302300E+00	3.4243
1.302320E+00	3.43858
1.302330E+00	3.44034
1.302360E+00	3.43248
1.303330E+00	2.93286
1.304100E+00	2.53586
1.304370E+00	2.33594
1.304620E+00	2.15237
1.304860E+00	1.98343
1.305050E+00	1.8467
1.305080E+00	1.83024
1.305090E+00	1.82078
1.305140E+00	1.8035
1.305280E+00	1.76677
1.305570E+00	1.69927
1.305830E+00	1.64028
1.306070E+00	1.58951
1.306280E+00	1.54463
1.306550E+00	1.49181
1.306780E+00	1.44732
1.307080E+00	1.39239
1.307310E+00	1.35005
1.307460E+00	1.3255
1.307510E+00	1.31598
1.307730E+00	1.28001
1.307800E+00	1.26975
1.307970E+00	1.26447
1.308260E+00	1.25717
1.308400E+00	1.25406
1.308590E+00	1.2616
1.308680E+00	1.26664
1.308720E+00	1.27421
1.308850E+00	1.31471
1.309180E+00	1.41899
1.309200E+00	1.42387
1.310600E+00	1.51224
1.311000E+00	1.54828
1.311040E+00	1.55461
1.311590E+00	1.65032
1.312050E+00	1.73195
1.312560E+00	1.82463
1.313090E+00	1.92234
1.313450E+00	1.9903
1.313880E+00	2.07341
1.314100E+00	2.11563
1.316270E+00	2.391
1.316340E+00	2.39893
1.316380E+00	2.41307
1.316400E+00	2.42908
1.316420E+00	2.45862
1.316450E+00	2.49715
1.317000E+00	3.47284
1.317200E+00	3.84106
1.317470E+00	4.27682
1.317860E+00	4.91682
1.318060E+00	5.24556
1.318100E+00	5.28759
1.318120E+00	5.29246
1.318190E+00	5.26111
1.318290E+00	5.19549
1.318760E+00	4.89891
1.319180E+00	4.63427
1.319600E+00	4.37198
1.320000E+00	4.05582
1.320180E+00	3.91081
1.320270E+00	3.81389
1.320500E+00	3.54927
1.320920E+00	3.06193
1.320950E+00	3.02573
1.321000E+00	2.984
1.321040E+00	2.96128
1.321390E+00	2.85808
1.321860E+00	2.72334
1.321880E+00	2.72082
1.321920E+00	2.72511
1.321980E+00	2.75117
1.322210E+00	2.87148
1.322600E+00	3.08207
1.322800E+00	3.18794
1.323520E+00	3.62813
1.324360E+00	4.1379
1.324400E+00	4.14941
1.324460E+00	4.13597
1.324610E+00	4.06727
1.325700E+00	3.57395
1.326070E+00	3.29087
1.326130E+00	3.27098
1.326400E+00	3.26169
1.327570E+00	3.23759
1.327610E+00	3.23683
1.327670E+00	3.24053
1.327720E+00	3.26032
1.327770E+00	3.30859
1.328200E+00	3.74481
1.328440E+00	4.01258
1.328740E+00	4.35188
1.328990E+00	4.63814
1.329260E+00	4.95959
1.329550E+00	5.29425
1.329860E+00	5.66335
1.329950E+00	5.75997
1.329980E+00	5.78905
1.330000E+00	5.79349
1.330030E+00	5.78137
1.330100E+00	5.70682
1.330120E+00	5.67652
1.330470E+00	5.22613
1.330520E+00	5.13539
1.331030E+00	4.0323
1.331340E+00	3.33113
1.331600E+00	2.76645
1.331830E+00	2.22297
1.331870E+00	2.15293
1.331890E+00	2.11473
1.331910E+00	2.09058
1.331930E+00	2.07173
1.331960E+00	2.05959
1.331970E+00	2.05734
1.332350E+00	1.9905
1.332370E+00	1.98907
1.332400E+00	1.99018
1.332440E+00	2.00199
1.332540E+00	2.04584
1.333100E+00	2.30881
1.333160E+00	2.33905
1.333200E+00	2.36753
1.333240E+00	2.40607
1.334140E+00	3.36129
1.334200E+00	3.40995
1.334260E+00	3.43319
1.334370E+00	3.4575
1.335360E+00	3.67633
1.335400E+00	3.69418
1.335460E+00	3.74334
1.336000E+00	4.32197
1.336370E+00	4.7615
1.336660E+00	5.09269
1.336700E+00	5.1182
1.336730E+00	5.10921
1.336820E+00	5.02251
1.337080E+00	4.7451
1.337500E+00	4.29666
1.338250E+00	3.39015
1.338540E+00	3.03944
1.338570E+00	3.00925
1.338600E+00	2.99116
1.338610E+00	2.98849
1.338640E+00	2.99323
1.338820E+00	3.09014
1.339000E+00	3.18605
1.339200E+00	3.27202
1.339390E+00	3.35304
1.339440E+00	3.37852
1.339500E+00	3.39781
1.339580E+00	3.4036
1.339610E+00	3.40328
1.339810E+00	3.40382
1.340060E+00	3.40713
1.340270E+00	3.41198
1.340500E+00	3.41942
1.340660E+00	3.42594
1.340700E+00	3.41831
1.340740E+00	3.39381
1.340760E+00	3.3843
1.340910E+00	3.27315
1.341100E+00	3.12586
1.341200E+00	3.05264
1.341560E+00	2.82148
1.341620E+00	2.79718
1.341950E+00	2.77718
1.341960E+00	2.77689
1.342470E+00	2.75267
1.343090E+00	2.72472
1.343160E+00	2.72165
1.343200E+00	2.7149
1.343270E+00	2.68792
1.343400E+00	2.6252
1.343770E+00	2.4501
1.343820E+00	2.43107
1.344270E+00	2.22228
1.344300E+00	2.20991
1.344340E+00	2.20261
1.344380E+00	2.19538
1.344900E+00	2.12707
1.345170E+00	2.1065
1.345390E+00	2.09099
1.345440E+00	2.08801
1.345460E+00	2.08933
1.345490E+00	2.09788
1.345520E+00	2.11967
1.345540E+00	2.14162
1.345620E+00	2.24899
1.345650E+00	2.28187
1.345920E+00	2.64937
1.346150E+00	2.97205
1.346160E+00	2.98068
1.346190E+00	3.01829
1.346220E+00	3.04043
1.346270E+00	3.05801
1.346400E+00	3.08543
1.346670E+00	3.14746
1.346760E+00	3.1693
1.346800E+00	3.17172
1.346830E+00	3.16551
1.346860E+00	3.15811
1.346890E+00	3.14307
1.347150E+00	3.04868
1.347420E+00	2.95162
1.347640E+00	2.87296
1.347660E+00	2.87115
1.347680E+00	2.86873
1.347690E+00	2.86965
1.347720E+00	2.88292
1.347750E+00	2.91211
1.347900E+00	3.08703
1.349400E+00	4.43682
1.349750E+00	4.72853
1.349790E+00	4.7413
1.349820E+00	4.72945
1.349860E+00	4.67183
1.350060E+00	4.3643
1.350620E+00	3.47422
1.350670E+00	3.38527
1.350740E+00	3.30133
1.350900E+00	3.11336
1.351200E+00	2.74799
1.351580E+00	2.29241
1.351750E+00	2.08136
1.351780E+00	2.05006
1.351810E+00	2.0323
1.351830E+00	2.02028
1.351890E+00	2.00668
1.351900E+00	2.00433
1.352240E+00	1.94294
1.352610E+00	1.88095
1.352630E+00	1.87806
1.352900E+00	1.83584
1.353000E+00	1.83598
1.353300E+00	1.83858
1.353460E+00	1.86385
1.353650E+00	1.8942
1.353670E+00	1.90341
1.353700E+00	1.92111
1.353730E+00	1.9498
1.353750E+00	1.97626
1.353770E+00	2.00632
1.354320E+00	2.79362
1.354660E+00	3.29224
1.354700E+00	3.33633
1.354790E+00	3.33927
1.355320E+00	3.35959
1.355860E+00	3.38395
1.356450E+00	3.41482
1.356700E+00	3.42934
1.356730E+00	3.46017
1.356820E+00	3.59203
1.356900E+00	3.70084
1.357170E+00	4.04344
1.357220E+00	4.08614
1.357310E+00	4.12026
1.357550E+00	4.18799
1.357740E+00	4.2465
1.357760E+00	4.24823
1.357790E+00	4.24063
1.357830E+00	4.20438
1.357880E+00	4.1128
1.358090E+00	3.71718
1.358540E+00	2.8495
1.358580E+00	2.78322
1.358610E+00	2.75079
1.358650E+00	2.72117
1.358690E+00	2.7036
1.359310E+00	2.43409
1.359450E+00	2.37634
1.359490E+00	2.36711
1.359520E+00	2.37235
1.359570E+00	2.39419
1.359990E+00	2.66167
1.360480E+00	2.97457
1.360500E+00	2.98785
1.360550E+00	3.03324
1.360860E+00	3.34372
1.360900E+00	3.38259
1.361000E+00	3.44465
1.361030E+00	3.46196
1.361650E+00	3.80371
1.361680E+00	3.81186
1.361710E+00	3.80477
1.361750E+00	3.77699
1.363350E+00	1.92985
1.363390E+00	1.89677
1.363410E+00	1.88156
1.363430E+00	1.87225
1.363480E+00	1.86329
1.364500E+00	1.73517
1.364700E+00	1.71861
1.365270E+00	1.70881
1.366070E+00	1.69838
1.366140E+00	1.6978
1.366160E+00	1.7014
1.366190E+00	1.71056
1.366210E+00	1.72419
1.366230E+00	1.74654
1.366260E+00	1.78463
1.366550E+00	2.23832
1.366590E+00	2.29575
1.366620E+00	2.32113
1.366640E+00	2.33927
1.367020E+00	2.63054
1.367060E+00	2.6584
1.367090E+00	2.66599
1.367110E+00	2.65888
1.367140E+00	2.63348
1.367170E+00	2.58317
1.367270E+00	2.43863
1.367550E+00	2.02932
1.367580E+00	1.99399
1.367600E+00	1.97432
1.367610E+00	1.96843
1.367620E+00	1.95745
1.367660E+00	1.9467
1.368230E+00	1.87827
1.368240E+00	1.87823
1.368260E+00	1.8808
1.368280E+00	1.88953
1.368300E+00	1.90201
1.368310E+00	1.9253
1.368330E+00	1.96019
1.368350E+00	2.00233
1.368400E+00	2.12873
1.368650E+00	2.77519
1.368690E+00	2.85966
1.368710E+00	2.90306
1.368750E+00	2.94878
1.369050E+00	3.21152
1.369090E+00	3.22903
1.369100E+00	3.22742
1.369120E+00	3.22147
1.369160E+00	3.18447
1.369900E+00	2.3427
1.370540E+00	1.60787
1.370580E+00	1.57636
1.370600E+00	1.56006
1.370620E+00	1.54873
1.370650E+00	1.53942
1.370700E+00	1.53288
1.370750E+00	1.51985
1.371290E+00	1.37191
1.371760E+00	1.2461
1.371800E+00	1.23817
1.371820E+00	1.23632
1.371870E+00	1.23435
1.372250E+00	1.23291
1.372280E+00	1.23435
1.372320E+00	1.23998
1.372350E+00	1.24901
1.372740E+00	1.37451
1.372830E+00	1.40506
1.372860E+00	1.41707
1.372870E+00	1.42921
1.372890E+00	1.44704
1.372910E+00	1.46818
1.372930E+00	1.50256
1.372940E+00	1.54382
1.372970E+00	1.62078
1.373200E+00	2.2003
1.373220E+00	2.26846
1.373260E+00	2.36466
1.373290E+00	2.41723
1.373310E+00	2.44799
1.373330E+00	2.46951
1.373360E+00	2.48263
1.373650E+00	2.52945
1.373750E+00	2.54705
1.373780E+00	2.54585
1.373810E+00	2.5362
1.373850E+00	2.51066
1.374220E+00	2.18574
1.374550E+00	1.8901
1.374590E+00	1.86244
1.374610E+00	1.8496
1.374650E+00	1.83871
1.374690E+00	1.83324
1.375220E+00	1.76241
1.375350E+00	1.74563
1.375390E+00	1.74546
1.375420E+00	1.75073
1.375460E+00	1.76887
1.375760E+00	1.91117
1.376130E+00	2.09155
1.376580E+00	2.31161
1.376800E+00	2.42318
1.377370E+00	2.63571
1.377420E+00	2.64578
1.377440E+00	2.64663
1.377860E+00	2.63169
1.378060E+00	2.62462
1.378100E+00	2.61466
1.378140E+00	2.59258
1.378940E+00	2.01737
1.378990E+00	1.99222
1.379010E+00	1.98195
1.379060E+00	1.97629
1.379840E+00	1.96797
1.379890E+00	1.97117
1.379920E+00	1.98094
1.379990E+00	2.0122
1.380460E+00	2.23739
1.380510E+00	2.25473
1.380600E+00	2.2735
1.381330E+00	2.39527
1.381360E+00	2.40602
1.381390E+00	2.42091
1.381410E+00	2.44403
1.381430E+00	2.47371
1.381460E+00	2.52815
1.381500E+00	2.60537
1.382660E+00	4.85615
1.382700E+00	4.92805
1.382950E+00	5.27475
1.383000E+00	5.34144
1.383150E+00	5.56462
1.383180E+00	5.59508
1.383200E+00	5.60167
1.383230E+00	5.5953
1.383280E+00	5.55034
1.383800E+00	4.99579
1.384460E+00	4.29592
1.384500E+00	4.2683
1.384540E+00	4.26235
1.384550E+00	4.26358
1.384600E+00	4.27579
1.385190E+00	4.28862
1.385250E+00	4.29054
1.385290E+00	4.30841
1.385320E+00	4.34659
1.385360E+00	4.41834
1.385700E+00	5.1938
1.385860E+00	5.56128
1.385930E+00	5.67869
1.386250E+00	6.12658
1.386290E+00	6.15839
1.386310E+00	6.16134
1.386340E+00	6.13905
1.386350E+00	6.13588
1.386890E+00	5.46464
1.387490E+00	4.72099
1.388140E+00	3.92837
1.388720E+00	3.21839
1.389030E+00	2.83403
1.389070E+00	2.79982
1.389090E+00	2.78464
1.389110E+00	2.77907
1.389140E+00	2.78473
1.389210E+00	2.8322
1.389300E+00	2.89315
1.389640E+00	3.13711
1.389680E+00	3.15054
1.389710E+00	3.14094
1.389740E+00	3.10702
1.389830E+00	2.97537
1.390070E+00	2.59809
1.390330E+00	2.19584
1.390370E+00	2.14992
1.390390E+00	2.1258
1.390410E+00	2.109
1.390440E+00	2.10111
1.390450E+00	2.09992
1.390650E+00	2.11506
1.390750E+00	2.12544
1.390770E+00	2.13269
1.390800E+00	2.14718
1.390830E+00	2.17426
1.390870E+00	2.23379
1.391340E+00	2.90799
1.391370E+00	2.93961
1.391400E+00	2.95512
1.391410E+00	2.95545
1.391420E+00	2.95153
1.391440E+00	2.94219
1.391480E+00	2.90534
1.392070E+00	2.25694
1.392340E+00	1.96886
1.392380E+00	1.93093
1.392400E+00	1.91438
1.392410E+00	1.91037
1.392440E+00	1.89881
1.392490E+00	1.88878
1.393130E+00	1.81114
1.393400E+00	1.77782
1.394900E+00	1.59626
1.396400E+00	1.41703
1.396650E+00	1.40918
1.396760E+00	1.40632
1.397090E+00	1.39944
1.397370E+00	1.39534
1.397400E+00	1.39664
1.397470E+00	1.4059
1.397480E+00	1.40678
1.397830E+00	1.46264
1.398140E+00	1.51463
1.398530E+00	1.58458
1.398750E+00	1.62521
1.399140E+00	1.69944
1.399540E+00	1.78049
1.399760E+00	1.82701
1.399800E+00	1.84222
1.399810E+00	1.85029
1.399830E+00	1.86046
1.400000E+00	1.999
1.400050E+00	2.03913
1.400110E+00	2.08883
1.400130E+00	2.10779
1.400140E+00	2.11562
1.400160E+00	2.15112
1.400170E+00	2.1785
1.400180E+00	2.26421
1.400190E+00	2.30424
1.400200E+00	2.35073
1.400210E+00	2.4956
1.400220E+00	2.60095
1.400230E+00	2.71736
1.400240E+00	2.88446
1.400270E+00	3.22433
1.400280E+00	3.37846
1.400290E+00	3.48086
1.400300E+00	3.56958
1.400310E+00	3.6438
1.400320E+00	3.70389
1.400330E+00	3.77075
1.400350E+00	3.81583
1.400370E+00	3.85498
1.400450E+00	3.96207
1.400700E+00	4.25777
1.401000E+00	4.61562
1.401440E+00	5.15012
1.401450E+00	5.15459
1.401490E+00	5.18173
1.401520E+00	5.1738
1.401570E+00	5.12531
1.401900E+00	4.64504
1.402770E+00	3.28244
1.402810E+00	3.22565
1.402880E+00	3.16115
1.403500E+00	2.60614
1.403700E+00	2.36793
1.404050E+00	1.95705
1.404230E+00	1.74416
1.404270E+00	1.7087
1.404290E+00	1.6882
1.404310E+00	1.66961
1.404340E+00	1.65452
1.404410E+00	1.62817
1.404660E+00	1.54355
1.404950E+00	1.44603
1.405100E+00	1.39881
1.405170E+00	1.38288
1.405230E+00	1.37481
1.405250E+00	1.37239
1.405800E+00	1.33439
1.406080E+00	1.31687
1.406130E+00	1.31731
1.406400E+00	1.33661
1.406490E+00	1.34313
1.406700E+00	1.35925
1.406820E+00	1.37546
1.406860E+00	1.3828
1.406890E+00	1.39183
1.406910E+00	1.4054
1.406930E+00	1.42223
1.406990E+00	1.47438
1.407560E+00	2.04689
1.407600E+00	2.08616
1.407650E+00	2.1221
1.407930E+00	2.29198
1.407960E+00	2.31051
1.407990E+00	2.3145
1.408010E+00	2.30762
1.408030E+00	2.29169
1.408070E+00	2.25675
1.408550E+00	1.66413
1.408580E+00	1.62927
1.408600E+00	1.61161
1.408620E+00	1.5995
1.408660E+00	1.58925
1.409360E+00	1.47663
1.409400E+00	1.47362
1.409450E+00	1.47717
1.409900E+00	1.55137
1.410340E+00	1.63508
1.410370E+00	1.64524
1.410390E+00	1.65878
1.410420E+00	1.67986
1.410430E+00	1.69796
1.410460E+00	1.74053
1.410960E+00	2.4876
1.411370E+00	3.0931
1.411400E+00	3.13306
1.411450E+00	3.18393
1.411500E+00	3.22642
1.412050E+00	3.73635
1.412150E+00	3.83001
1.412200E+00	3.87071
1.412420E+00	3.97857
1.412870E+00	4.19771
1.412900E+00	4.21009
1.413100E+00	4.30576
1.413560E+00	4.49373
1.413570E+00	4.49603
1.413600E+00	4.49096
1.413640E+00	4.45935
1.414300E+00	3.61894
1.414490E+00	3.3722
1.414700E+00	3.10925
1.414940E+00	2.7575
1.414980E+00	2.70587
1.415010E+00	2.67924
1.415040E+00	2.66449
1.415150E+00	2.643
1.415230E+00	2.6284
1.415520E+00	2.57576
1.415940E+00	2.50584
1.416160E+00	2.47166
1.416200E+00	2.47107
1.416260E+00	2.48498
1.416390E+00	2.52746
1.416800E+00	2.66319
1.417150E+00	2.78572
1.417190E+00	2.78917
1.417200E+00	2.78602
1.417220E+00	2.78273
1.417270E+00	2.75075
1.418340E+00	2.00007
1.418380E+00	1.97774
1.418420E+00	1.9648
1.418460E+00	1.95861
1.419310E+00	1.93556
1.419350E+00	1.93742
1.419370E+00	1.94536
1.419380E+00	1.95725
1.419400E+00	1.97652
1.419420E+00	2.00313
1.419430E+00	2.0368
1.419450E+00	2.0898
1.419500E+00	2.23895
1.419930E+00	3.52347
1.419980E+00	3.66767
1.420010E+00	3.73964
1.420050E+00	3.81469
1.420640E+00	4.71328
1.420680E+00	4.75952
1.420700E+00	4.76931
1.420740E+00	4.75419
1.420860E+00	4.62045
1.422070E+00	3.16958
1.422110E+00	3.13417
1.422160E+00	3.10244
1.423630E+00	2.53099
1.424400E+00	2.23093
1.425660E+00	1.76008
1.425700E+00	1.74976
1.425750E+00	1.74458
1.426640E+00	1.73336
1.426680E+00	1.73705
1.426710E+00	1.74466
1.426750E+00	1.76168
1.426800E+00	1.78999
1.427450E+00	2.16378
1.427490E+00	2.19283
1.427510E+00	2.21951
1.427550E+00	2.27049
1.427600E+00	2.34835
1.428250E+00	3.3231
1.428300E+00	3.38756
1.428360E+00	3.43701
1.428450E+00	3.50045
1.428840E+00	3.76889
1.428880E+00	3.7781
1.428900E+00	3.76933
1.428930E+00	3.73708
1.428960E+00	3.68698
1.429300E+00	2.95316
1.429650E+00	2.23248
1.429670E+00	2.18046
1.429690E+00	2.14875
1.429720E+00	2.12548
1.429740E+00	2.10618
1.429800E+00	2.08529
1.430660E+00	1.82066
1.430700E+00	1.81295
1.430720E+00	1.81206
1.430780E+00	1.817
1.432450E+00	2.02814
1.432490E+00	2.03781
1.432530E+00	2.05653
1.432600E+00	2.10542
1.432650E+00	2.14331
1.433000E+00	2.41564
1.433180E+00	2.5547
1.433220E+00	2.58778
1.433300E+00	2.64767
1.433430E+00	2.71573
1.433500E+00	2.75265
1.433750E+00	2.88288
1.433920E+00	2.97326
1.434160E+00	3.09727
1.434200E+00	3.1291
1.434250E+00	3.18457
1.434390E+00	3.37105
1.434890E+00	4.03423
1.434950E+00	4.10748
1.434990E+00	4.14293
1.435010E+00	4.15266
1.435060E+00	4.143
1.435350E+00	3.9762
1.435480E+00	3.90254
1.435530E+00	3.85424
1.435800E+00	3.56507
1.436390E+00	2.77329
1.436740E+00	2.30655
1.436770E+00	2.27342
1.436800E+00	2.24783
1.436830E+00	2.23345
1.436850E+00	2.22542
1.436890E+00	2.22005
1.437300E+00	2.16549
1.437440E+00	2.14756
1.437530E+00	2.13749
1.437560E+00	2.13688
1.437590E+00	2.14342
1.437610E+00	2.16029
1.437640E+00	2.18824
1.437710E+00	2.27847
1.438030E+00	2.74089
1.438340E+00	3.18197
1.438380E+00	3.22934
1.438420E+00	3.25656
1.438450E+00	3.26365
1.438570E+00	3.26891
1.439100E+00	3.29615
1.439250E+00	3.30976
1.439300E+00	3.29873
1.439340E+00	3.26911
1.439940E+00	2.61452
1.439950E+00	2.60111
1.440260E+00	2.26651
1.440300E+00	2.23296
1.440320E+00	2.21915
1.440360E+00	2.20873
1.440800E+00	2.15051
1.440930E+00	2.13715
1.440960E+00	2.1411
1.440980E+00	2.15273
1.441000E+00	2.17653
1.441020E+00	2.2084
1.441030E+00	2.24971
1.441060E+00	2.32354
1.441310E+00	3.11777
1.441650E+00	4.21492
1.441700E+00	4.3645
1.441760E+00	4.48911
1.442050E+00	5.12825
1.442080E+00	5.1841
1.442120E+00	5.20497
1.442150E+00	5.1944
1.442500E+00	4.85301
1.442600E+00	4.7604
1.443630E+00	3.79237
1.444050E+00	3.40074
1.444100E+00	3.37026
1.444140E+00	3.36196
1.444160E+00	3.36215
1.444870E+00	3.43922
1.444960E+00	3.44886
1.445000E+00	3.46601
1.445050E+00	3.50592
1.445800E+00	4.35453
1.446350E+00	5.00553
1.446450E+00	5.12866
1.446500E+00	5.16445
1.446520E+00	5.1692
1.446580E+00	5.1559
1.446720E+00	5.10035
1.447170E+00	4.92942
1.447400E+00	4.84536
1.447470E+00	4.8073
1.447540E+00	4.75605
1.449040E+00	3.08635
1.449080E+00	3.04799
1.449100E+00	3.03676
1.449120E+00	3.02687
1.449170E+00	3.01865
1.449760E+00	3.02246
1.449810E+00	3.03499
1.449850E+00	3.06587
1.449880E+00	3.08813
1.449950E+00	3.1416
1.450590E+00	3.65444
1.451170E+00	4.124
1.451200E+00	4.14036
1.451250E+00	4.1459
1.451540E+00	4.10653
1.451860E+00	4.06429
1.451920E+00	4.03809
1.452000E+00	3.96312
1.452500E+00	3.44891
1.452860E+00	3.10461
1.452900E+00	3.07753
1.452940E+00	3.06524
1.455000E+00	2.99681
1.457500E+00	2.91631
1.457820E+00	2.88284
1.457870E+00	2.88582
1.457900E+00	2.90251
1.457930E+00	2.93985
1.457980E+00	3.02919
1.458350E+00	3.69813
1.459200E+00	5.25821
1.459550E+00	5.91375
1.459590E+00	5.98171
1.459630E+00	6.02453
1.460090E+00	6.21457
1.460570E+00	6.39648
1.460580E+00	6.3969
1.460630E+00	6.37664
1.460900E+00	6.08061
1.460940E+00	6.04098
1.461470E+00	5.4698
1.461500E+00	5.45154
1.462030E+00	5.51033
1.462800E+00	5.59786
1.462860E+00	5.54992
1.463270E+00	5.1308
1.464200E+00	4.18172
1.464750E+00	3.59516
1.464800E+00	3.55981
1.464850E+00	3.5482
1.464870E+00	3.54797
1.465360E+00	3.5786
1.465430E+00	3.59765
1.466270E+00	4.07565
1.466300E+00	4.09775
1.466380E+00	4.18531
1.467110E+00	5.04931
1.467560E+00	5.58136
1.467600E+00	5.61237
1.467630E+00	5.62013
1.467970E+00	5.54803
1.468020E+00	5.53427
1.468580E+00	5.40309
1.468640E+00	5.36722
1.469300E+00	4.78615
1.469780E+00	4.30058
1.470210E+00	3.85907
1.470750E+00	3.32401
1.471220E+00	2.85983
1.471450E+00	2.62676
1.471500E+00	2.59171
1.471540E+00	2.57395
1.471630E+00	2.5562
1.472140E+00	2.45427
1.472570E+00	2.3718
1.473060E+00	2.28279
1.473450E+00	2.21218
1.473550E+00	2.19429
1.474090E+00	2.10258
1.474100E+00	2.10155
1.474500E+00	2.08864
1.475110E+00	2.1369
1.475620E+00	2.17964
1.476190E+00	2.22994
1.476600E+00	2.26837
1.476700E+00	2.25565
1.476780E+00	2.24369
1.477180E+00	2.18178
1.477660E+00	2.10981
1.477900E+00	2.07484
1.478530E+00	1.95059
1.478800E+00	1.89854
1.478860E+00	1.89641
1.478950E+00	1.8929
1.479690E+00	1.87882
1.479960E+00	1.8741
1.480000E+00	1.87738
1.480050E+00	1.8889
1.480900E+00	2.16161
1.480920E+00	2.16835
1.480960E+00	2.18347
1.480990E+00	2.19876
1.481010E+00	2.22116
1.481050E+00	2.26736
1.481520E+00	2.96353
1.481560E+00	3.01235
1.481590E+00	3.03417
1.481610E+00	3.04134
1.481630E+00	3.03614
1.481670E+00	3.01424
1.482370E+00	2.38491
1.482520E+00	2.24971
1.482570E+00	2.20502
1.482610E+00	2.1871
1.482640E+00	2.17877
1.483000E+00	2.17296
1.483100E+00	2.17206
1.483500E+00	2.15917
1.484330E+00	2.13274
1.484380E+00	2.13721
1.484400E+00	2.14516
1.484430E+00	2.16293
1.484460E+00	2.18714
1.485270E+00	2.99686
1.485330E+00	3.04194
1.486160E+00	3.54514
1.486210E+00	3.56015
1.486280E+00	3.54716
1.486500E+00	3.47932
1.487290E+00	3.25199
1.487510E+00	3.18478
1.488300E+00	2.7964
1.489650E+00	2.03378
1.489700E+00	2.00764
1.489750E+00	1.99331
1.490000E+00	1.94116
1.491610E+00	1.70042
1.491650E+00	1.69693
1.491670E+00	1.69999
1.491680E+00	1.70683
1.491700E+00	1.71896
1.491720E+00	1.73951
1.491740E+00	1.7666
1.491760E+00	1.80969
1.491820E+00	1.9292
1.492540E+00	3.43326
1.492580E+00	3.49493
1.492600E+00	3.52433
1.492640E+00	3.54711
1.492710E+00	3.5555
1.492950E+00	3.56356
1.493120E+00	3.56902
1.493180E+00	3.56585
1.493200E+00	3.5587
1.493250E+00	3.52494
1.493900E+00	2.96906
1.494850E+00	2.15283
1.494890E+00	2.12556
1.494920E+00	2.11408
1.494950E+00	2.10967
1.494960E+00	2.10938
1.495200E+00	2.11991
1.495840E+00	2.10122
1.495880E+00	2.09711
1.495920E+00	2.08818
1.496040E+00	2.04364
1.496550E+00	1.84067
1.497000E+00	1.66259
1.497630E+00	1.38087
1.497820E+00	1.29564
1.497880E+00	1.27149
1.497920E+00	1.26009
1.497960E+00	1.24898
1.498150E+00	1.211
1.498740E+00	1.0992
1.498850E+00	1.0785
1.498900E+00	1.07185
1.498920E+00	1.07011
