E(MeV)	mcnp/Cd:1
0.00024057	5.634436036
0.000240999	5.589281131
0.000241644	5.531580058
0.00024229	5.48027156
0.0002429	5.445672913
0.000243511	5.415904652
0.000245122	5.339220598
0.000246164	5.290617692
0.000246687	5.266611726
0.00024721	5.24481251
0.00024809	5.217856847
0.00025381	5.05855522
0.00025425	5.046442954
0.000254655	5.035488856
0.00025506	5.024575308
0.000255704	5.007202035
0.000256027	4.998722084
0.00025635	4.990487635
0.000256672	4.982748676
0.000256914	4.977528703
0.000257277	4.971241741
0.000257458	4.9691662
0.00025764	4.96820906
0.00025776	4.968392745
0.000257873	4.96928985
0.000258085	4.973240161
0.00025827	4.979570861
0.000258432	4.987740758
0.000258574	4.997350157
0.000258698	5.008261147
0.000258807	5.020610131
0.000258902	5.03469292
0.000258998	5.053496798
0.000259141	5.096077057
0.000259248	5.145949534
0.000259355	5.219166006
0.000259409	5.267264776
0.000259463	5.324719176
0.000259516	5.392973438
0.00025957	5.473657264
0.00025963	5.580639884
0.000259686	5.700009125
0.000259739	5.831303628
0.000259788	5.974851291
0.000259834	6.130282692
0.000259878	6.297475025
0.000259919	6.476303759
0.000259957	6.666636626
0.000259993	6.867745311
0.00026006	7.315177634
0.000260118	7.799154129
0.00026017	8.308493941
0.000260215	8.832726188
0.000260254	9.360763535
0.000260289	9.880895384
0.000260349	10.94438506
0.000260394	11.88034317
0.000260462	13.5404233
0.00026053	15.53750528
0.000260595	17.78686288
0.000260648	19.89256918
0.000260697	22.01565761
0.00026074	24.04075561
0.000260812	27.7874639
0.000260891	32.18728194
0.000261123	45.88866472
0.000261218	50.88470357
0.000261279	53.60453698
0.00026134	55.8133837
0.00026142	57.78980561
0.0002615	58.61498682
0.00026158	58.23603759
0.00026166	56.68655821
0.000261733	54.36651616
0.000261841	49.56631786
0.000262041	38.39479829
0.000262122	33.76339545
0.000262198	29.51550767
0.000262262	26.24242072
0.000262351	22.1461777
0.000262403	20.00231817
0.000262436	18.73691073
0.00026251	16.27082279
0.000262547	15.16718387
0.000262583	14.22404727
0.000262616	13.41279312
0.000262675	12.11625329
0.000262702	11.59692398
0.000262753	10.72413622
0.00026279	10.17751805
0.000262871	9.156553039
0.000262901	8.840872527
0.000262953	8.356044815
0.000262992	8.041005893
0.000263022	7.828391916
0.000263066	7.54536361
0.00026311	7.299166447
0.00026315	7.103627503
0.00026319	6.931207452
0.00026325	6.710238383
0.000263295	6.569377431
0.00026334	6.446611232
0.000263385	6.339993607
0.00026343	6.247069672
0.000263515	6.10242384
0.0002636	5.989556129
0.000263711	5.8766122
0.000263822	5.790648221
0.000263906	5.738090197
0.000263989	5.69267952
0.000264114	5.63389559
0.000264302	5.559844379
0.00026449	5.497822089
0.000264707	5.438186554
0.00026487	5.400161575
0.000265033	5.366486408
0.00026536	5.308993342
0.00026554	5.282453413
0.00026572	5.259443443
0.00026587	5.242723531
0.000266065	5.223810598
0.00026626	5.20759436
0.000266455	5.193970068
0.00026665	5.183258738
0.00026695	5.173181123
0.000267174	5.171303689
0.000267343	5.175047144
0.00026747	5.183319879
0.000267596	5.19957791
0.000267723	5.227985969
0.00026785	5.273519691
0.00026794	5.319303855
0.000268004	5.360325506
0.000268065	5.4060397
0.000268121	5.456340812
0.000268174	5.511059684
0.000268224	5.570085448
0.00026827	5.633356493
0.000268314	5.700677953
0.000268396	5.853434669
0.000268468	6.022655362
0.00026853	6.206063474
0.000268585	6.400560213
0.000268633	6.602277642
0.000268675	6.806271028
0.000268717	7.04043536
0.000268781	7.455012752
0.000268828	7.823275938
0.000268899	8.479589563
0.00026897	9.273665989
0.000269032	10.08643933
0.000269097	11.08376122
0.000269134	11.69214348
0.000269215	13.20519383
0.000269302	15.04549529
0.000269363	16.43577516
0.000269598	22.03371111
0.000269714	24.51285915
0.000269765	25.43149229
0.00026983	26.41092157
0.000269915	27.28504461
0.00027	27.65163382
0.000270085	27.48479449
0.00027017	26.79937219
0.000270248	25.76702915
0.000270349	23.93367606
0.000270569	18.94100998
0.000270649	17.07001712
0.000270712	15.64462921
0.000270816	13.48531351
0.000270886	12.18036949
0.000270949	11.14472653
0.000271	10.40048862
0.00027103	9.990868379
0.000271081	9.359903765
0.000271126	8.868361872
0.000271165	8.482070287
0.00027123	7.929613636
0.000271282	7.547237002
0.000271322	7.297150241
0.000271351	7.127892299
0.000271396	6.901263229
0.00027144	6.704090031
0.000271476	6.56493064
0.000271511	6.440809781
0.000271574	6.25516969
0.000271636	6.103400216
0.000271683	6.00796394
0.000271729	5.925477512
0.000271799	5.822251178
0.000271852	5.757858239
0.000271905	5.702413327
0.00027201	5.612779191
0.00027207	5.571420235
0.000272171	5.513396818
0.000272272	5.466253476
0.000272374	5.426987987
0.000272475	5.3935165
0.000272677	5.33885932
0.00027288	5.29636551
0.000273009	5.274615926
0.000273137	5.25640549
0.00027333	5.235244409
0.000273523	5.222988004
0.00027362	5.222409519
0.000273717	5.228297434
0.000273813	5.244360181
0.00027391	5.276280777
0.000273965	5.304598952
0.00027402	5.342786397
0.000274075	5.393392659
0.00027413	5.459534035
0.000274183	5.540625902
0.000274222	5.615177974
0.000274261	5.703935926
0.000274301	5.808896012
0.00027434	5.932487534
0.000274372	6.048044773
0.000274402	6.170002752
0.00027443	6.298171677
0.000274481	6.568887152
0.000274527	6.861599456
0.000274567	7.160289717
0.000274602	7.457080845
0.000274633	7.747708863
0.000274684	8.288877682
0.000274726	8.797798383
0.000274757	9.220956948
0.000274803	9.925967925
0.00027485	10.72201249
0.000274882	11.31715359
0.000274966	13.10224186
0.000275014	14.24921591
0.000275056	15.33559657
0.000275127	17.32742476
0.000275272	21.78674031
0.000275435	26.82727615
0.00027551	28.88784296
0.000275575	30.42428483
0.00027564	31.66270341
0.00027572	32.70178391
0.0002758	33.14475099
0.00027588	32.96546576
0.00027596	32.1808431
0.00027603	31.04215251
0.000276161	27.99779134
0.000276367	21.9255142
0.000276463	19.06768175
0.000276546	16.74651765
0.000276607	15.19277198
0.000276662	13.88533187
0.00027675	12.07127141
0.000276785	11.43649721
0.000276831	10.6781284
0.000276861	10.23235345
0.00027689	9.820579209
0.00027694	9.194281886
0.000276987	8.681731125
0.000277031	8.261094747
0.000277072	7.914410997
0.00027711	7.627807694
0.000277147	7.389343781
0.000277181	7.190054256
0.000277215	7.011225962
0.000277274	6.743133204
0.000277326	6.54830071
0.000277371	6.402778554
0.000277411	6.29171595
0.000277481	6.128812738
0.000277533	6.027686325
0.000277572	5.961772745
0.000277631	5.87611699
0.00027769	5.804055798
0.000277749	5.742700223
0.000277808	5.690662355
0.000277927	5.608555134
0.00027803	5.554698586
0.000278134	5.512528981
0.000278316	5.456440443
0.000278475	5.417514031
0.000278614	5.387224969
0.000278858	5.338446392
0.000279041	5.304249027
0.000279178	5.279959038
0.000279384	5.246324891
0.00027959	5.216970735
0.00027981	5.191087237
0.00028007	5.166953294
0.00028033	5.147330065
0.00028085	5.114510833
0.000281485	5.082350985
0.00028212	5.054159393
0.000283	5.020347378
0.00028388	4.988397036
0.0002845	4.967307679
0.00028512	4.946829797
0.000285829	4.924081153
0.000286185	4.913148286
0.00028654	4.902683405
0.000286892	4.893149522
0.000287156	4.886870166
0.000287553	4.879819264
0.000287751	4.878185776
0.00028795	4.878662665
0.00028801	4.879327538
0.00028826	4.885164339
0.000288373	4.889590167
0.000288586	4.901144366
0.000288772	4.9150274
0.000288936	4.930492869
0.000289078	4.947201426
0.000289203	4.965243843
0.000289313	4.984998626
0.000289422	5.010647661
0.000289587	5.067989212
0.00028971	5.135852968
0.000289802	5.207993967
0.000289895	5.304647778
0.000289987	5.431889418
0.00029008	5.596960876
0.000290146	5.742256087
0.000290208	5.903117686
0.000290266	6.078243849
0.000290321	6.267558036
0.000290372	6.471071139
0.00029042	6.687700407
0.000290465	6.91814379
0.000290507	7.161191986
0.000290547	7.417136649
0.000290621	7.984838844
0.000290686	8.597735929
0.000290742	9.244739274
0.000290792	9.912798019
0.000290835	10.58687136
0.000290874	11.25769462
0.000290912	12.01084241
0.000290969	13.3117932
0.000291012	14.43720515
0.000291076	16.39419691
0.00029114	18.70901814
0.000291208	21.56627773
0.000291298	26.05877108
0.000291348	28.91382719
0.000291427	33.8612523
0.000291517	40.13769832
0.000291634	48.92654277
0.00029184	64.36924679
0.000291953	71.35524103
0.00029202	74.63871602
0.00029211	77.67425467
0.0002922	78.97627881
0.00029229	78.45396989
0.00029238	76.16207163
0.00029246	72.7917049
0.00029252	69.56879312
0.00029261	63.88041279
0.000292885	43.90489286
0.000292948	39.48747426
0.000293021	34.71787576
0.000293121	28.88945397
0.000293191	25.39655674
0.000293215	24.27748301
0.00029326	22.34829144
0.000293326	19.84114478
0.000293388	17.82151249
0.000293446	16.19254425
0.000293501	14.87757774
0.000293552	13.80699426
0.0002936	12.93302246
0.000293645	12.21089222
0.000293687	11.61166971
0.000293723	11.14742648
0.000293801	10.29574221
0.000293866	9.702590702
0.000293922	9.255241618
0.000293972	8.910270592
0.000294022	8.603551476
0.000294092	8.223477038
0.000294149	7.95351355
0.000294192	7.771445592
0.000294256	7.528664026
0.00029432	7.31746788
0.000294386	7.129424597
0.000294453	6.967888454
0.000294515	6.837998593
0.000294577	6.726215556
0.000294694	6.556814402
0.000294803	6.434525852
0.000294913	6.336824047
0.000295009	6.264876427
0.000295105	6.201138709
0.000295272	6.101523618
0.000295419	6.021352071
0.000295661	5.898082358
0.000295858	5.803612778
0.000296006	5.736971855
0.000296228	5.646118883
0.00029645	5.569217886
0.000296712	5.498128088
0.000296909	5.456302649
0.000297204	5.40520328
0.0002975	5.363368354
0.00029786	5.323292382
0.000298214	5.292743266
0.000298747	5.253955528
0.00029928	5.220447055
0.00029973	5.198387889
0.000300181	5.179568196
0.000300858	5.152448377
0.000301368	5.132387144
0.000302133	5.10268495
0.0003029	5.075563854
0.000304056	5.047363529
0.000305211	5.021577917
0.00030754	4.970602283
0.0003084	4.95433313
0.00030883	4.946763854
0.000309475	4.935683213
0.00031012	4.924763062
0.000310786	4.914185107
0.000311343	4.90689197
0.000311522	4.905760389
0.000311701	4.906626293
0.000311881	4.911646907
0.00031206	4.924614455
0.000312177	4.940366426
0.000312231	4.950273851
0.000312327	4.974233388
0.000312451	5.020151368
0.000312487	5.037897028
0.000312585	5.098421887
0.00031264	5.143013036
0.000312689	5.189340656
0.000312732	5.236314887
0.000312801	5.327802245
0.000312859	5.417710862
0.000312901	5.495223511
0.000312966	5.628776153
0.00031303	5.784527546
0.000313093	5.959263144
0.000313148	6.131251428
0.000313219	6.3751834
0.000313328	6.798105375
0.00031355	7.742395874
0.000313677	8.243416133
0.000313758	8.512904754
0.00031384	8.721928312
0.00031392	8.855808815
0.000314	8.911299014
0.00031408	8.885279416
0.00031416	8.779799192
0.000314233	8.621328112
0.000314287	8.468453746
0.000314368	8.193957197
0.00031445	7.880340186
0.00031468	6.929231299
0.000314776	6.561552903
0.000314859	6.275140436
0.000314928	6.060108901
0.00031497	5.94347934
0.000315031	5.791082903
0.000315087	5.665200702
0.000315141	5.561610295
0.00031519	5.47616206
0.000315237	5.405505222
0.000315322	5.298002535
0.000315361	5.256986088
0.000315431	5.193095729
0.000315495	5.14525704
0.000315599	5.083434078
0.000315711	5.034283283
0.000315811	5.001773139
0.00031594	4.971024021
0.000316061	4.950310558
0.000316182	4.935233454
0.000316394	4.917612816
0.000316765	4.899351269
0.000317252	4.881522711
0.00031788	4.861879384
0.00031845	4.848497062
0.00031917	4.835382382
0.00032046	4.814887877
0.00032297	4.777793169
0.000324255	4.75888663
0.00032554	4.739848815
0.00032687	4.719142842
0.00032755	4.70799674
0.000327875	4.702471516
0.0003282	4.696744733
0.000328668	4.688475141
0.000328859	4.685347281
0.000329319	4.679393579
0.000329539	4.678429761
0.000329704	4.679985051
0.000329828	4.683699556
0.000329952	4.691116872
0.000330076	4.704315809
0.0003302	4.726311219
0.000330292	4.750747756
0.000330348	4.77059113
0.000330451	4.818683754
0.000330498	4.846950353
0.000330583	4.911692916
0.000330622	4.947875727
0.000330692	5.027154448
0.000330723	5.069554081
0.000330783	5.162190905
0.000330835	5.258950267
0.000330881	5.357475656
0.000330921	5.455514669
0.000330955	5.55116163
0.000331017	5.742960412
0.000331062	5.909209221
0.000331097	6.047191187
0.000331148	6.276852184
0.0003312	6.534893283
0.000331264	6.896127601
0.000331346	7.423785151
0.000331435	8.071343187
0.000331532	8.860470291
0.000331687	10.20289691
0.000331861	11.62481589
0.000331946	12.19549042
0.00033203	12.64153869
0.000332115	12.9371866
0.0003322	13.06019158
0.000332285	13.00327176
0.00033237	12.77123019
0.000332445	12.43382563
0.000332501	12.11022098
0.000332586	11.53217524
0.000332703	10.6025708
0.000332863	9.26472146
0.000332942	8.625867256
0.000333027	7.985173389
0.000333115	7.39323578
0.000333157	7.134214705
0.0003332	6.894046435
0.000333262	6.576260717
0.000333321	6.314116811
0.000333376	6.097994382
0.000333427	5.92010438
0.000333476	5.772793524
0.000333521	5.650858933
0.000333563	5.549207641
0.00033364	5.392205455
0.000333675	5.331360061
0.000333708	5.279686638
0.000333769	5.194528681
0.000333823	5.131227188
0.00033387	5.083129098
0.000333979	4.993337106
0.000334034	4.957034798
0.000334138	4.901950265
0.0003342	4.875481078
0.000334325	4.833988649
0.000334449	4.804139887
0.000334559	4.78485262
0.000334668	4.770068167
0.000334859	4.751014579
0.000335194	4.727072626
0.000335445	4.711737252
0.000335917	4.68586002
0.0003362	4.672788025
0.000336864	4.649893887
0.00033753	4.631674302
0.00033812	4.617598951
0.00033886	4.601553452
0.00034282	4.520113641
0.00034414	4.492258519
0.00034543	4.460401704
0.000346401	4.43605095
0.000347862	4.3997864
0.000348596	4.381736196
0.00034933	4.36278695
0.000349795	4.349251605
0.00035026	4.334584683
0.00035076	4.317513016
0.000351119	4.304534148
0.000351389	4.29472129
0.000351794	4.280173287
0.0003522	4.265594273
0.000352585	4.252371678
0.000352805	4.24604217
0.000353167	4.239571086
0.000353315	4.239177503
0.000353573	4.245353538
0.000353767	4.262905586
0.000353913	4.291419847
0.000354022	4.327047941
0.000354131	4.380237264
0.000354241	4.456959019
0.00035435	4.564833862
0.000354417	4.650091892
0.000354479	4.746376201
0.000354538	4.8537632
0.000354593	4.97239113
0.000354645	5.101938053
0.000354693	5.242470845
0.000354739	5.393418024
0.000354781	5.555140814
0.000354821	5.726496754
0.000354885	6.045967069
0.000354929	6.305713503
0.00035499	6.730672469
0.000355044	7.171598804
0.000355091	7.618629609
0.000355132	8.06316768
0.000355168	8.494582733
0.000355231	9.362416023
0.000355278	10.11144932
0.000355349	11.41507705
0.00035542	12.94563051
0.000355456	13.81978223
0.000355556	16.55609992
0.00035566	19.92168081
0.000355797	25.02120161
0.00035608	36.37240395
0.00035623	41.45349354
0.00035632	43.727621
0.00035641	45.24046306
0.0003565	45.89608564
0.00035659	45.65555049
0.00035668	44.54118649
0.00035676	42.88115115
0.00035691	38.4073407
0.000357132	30.00426942
0.000357211	26.93758648
0.000357288	24.02895057
0.000357361	21.4674965
0.000357402	20.11180585
0.00035748	17.74527317
0.000357543	16.04179542
0.00035758	15.10425948
0.000357647	13.5926509
0.000357709	12.35384289
0.000357768	11.33880134
0.000357823	10.50504576
0.000357847	10.17528527
0.000357923	9.252254649
0.000357969	8.780209609
0.000358011	8.385698206
0.000358051	8.052835891
0.000358088	7.770560812
0.000358159	7.308780633
0.00035822	6.967130367
0.000358274	6.708230824
0.000358321	6.507809553
0.000358398	6.223882705
0.000358461	6.026545293
0.000358508	5.896453099
0.000358579	5.725141916
0.00035865	5.57936943
0.000358754	5.404561703
0.000358857	5.266658012
0.000358948	5.170462868
0.000359038	5.092309766
0.000359197	4.987779678
0.000359336	4.918807131
0.000359579	4.824747966
0.000359899	4.724281123
0.000360104	4.66824714
0.00036031	4.619360182
0.000360555	4.571380316
0.0003608	4.533644479
0.00036116	4.491347698
0.000361519	4.456753766
0.00036224	4.395964437
0.000362955	4.346297194
0.00036367	4.301699077
0.00036417	4.273184328
0.0003646	4.250341697
0.00036534	4.212785576
0.00036608	4.175830041
0.000366819	4.139510285
0.00036719	4.121678217
0.00036756	4.104211607
0.00036781	4.092760749
0.00036806	4.081812426
0.000368275	4.073092336
0.000368462	4.066245599
0.000368791	4.057144949
0.000369038	4.055273166
0.000369224	4.060548759
0.000369363	4.071869277
0.000369502	4.09367804
0.000369641	4.13133183
0.00036971	4.158317151
0.00036978	4.192230494
0.000369849	4.234280921
0.000369914	4.282672806
0.000369975	4.337685273
0.000370032	4.399037382
0.000370086	4.467115621
0.000370136	4.541611176
0.000370183	4.622521368
0.000370227	4.70945306
0.000370269	4.802324702
0.000370346	5.011088116
0.000370414	5.23838378
0.000370474	5.47903852
0.000370526	5.726516249
0.000370571	5.97599828
0.000370611	6.22129507
0.000370651	6.494658612
0.000370711	6.963152048
0.000370756	7.364470043
0.000370823	8.051500647
0.00037089	8.850751101
0.000370961	9.82693661
0.000371037	11.01402734
0.000371104	12.18442303
0.000371192	13.88158343
0.000371314	16.47192284
0.000371433	19.13470667
0.000371624	23.24883732
0.000371717	24.9198175
0.00037181	26.2398241
0.000371905	27.14234573
0.000372	27.53052196
0.000372095	27.3796769
0.00037219	26.70430379
0.000372273	25.73152907
0.000372334	24.80026127
0.00037252	21.26044885
0.000372683	17.75292653
0.000372781	15.67035032
0.00037289	13.54930391
0.000372965	12.21560555
0.000373069	10.60563384
0.00037311	10.04788879
0.000373179	9.19155928
0.000373244	8.492132153
0.000373305	7.920076212
0.000373362	7.45100524
0.000373416	7.066578707
0.000373466	6.748883599
0.000373513	6.484808515
0.000373557	6.264307885
0.000373599	6.078432577
0.00037364	5.910911633
0.000373665	5.819275693
0.000373713	5.656106375
0.000373776	5.467539761
0.000373831	5.324442119
0.00037388	5.213784895
0.000373922	5.126481753
0.000373997	4.992475535
0.000374053	4.905587046
0.000374136	4.793742818
0.00037422	4.700725555
0.000374285	4.639684788
0.00037435	4.586830065
0.000374479	4.501918392
0.000374609	4.438641573
0.000374739	4.390777935
0.000374934	4.337195773
0.000375129	4.29521492
0.000375421	4.240621375
0.000375714	4.190109
0.000376007	4.143786682
0.0003763	4.104594727
0.00037644	4.089055173
0.00037681	4.057106993
0.00037718	4.033379422
0.00037792	3.995870536
0.00037866	3.972147745
0.00037945	3.956643347
0.00038005	3.954233275
0.00038065	3.959206261
0.00038135	3.979465003
0.000381865	4.00632013
0.00038238	4.04486292
0.00038298	4.114490172
0.000383387	4.179585313
0.000383998	4.294945009
0.00038461	4.441143882
0.00038505	4.598638423
0.00038531	4.723443597
0.000385744	4.982957031
0.000386179	5.291417449
0.00038656	5.618329981
0.000386805	5.89611908
0.000386927	6.068633172
0.00038705	6.270306548
0.000387204	6.5710411
0.000387357	6.936223434
0.000387456	7.212396868
0.000387559	7.54606114
0.000387662	7.940243464
0.000387739	8.287018935
0.000387816	8.690249789
0.000388106	10.94137598
0.000388193	11.92945741
0.00038828	13.1016446
0.000388321	13.71529189
0.00038843	15.59187718
0.000388494	16.85027002
0.000388603	19.22697604
0.000388746	22.7523289
0.000389023	30.15043381
0.000389196	34.37362359
0.0003893	36.44004852
0.0003894	37.96661443
0.0003895	38.97965953
0.0003896	39.45624316
0.0003897	39.41682261
0.000389793	38.9737664
0.000389966	37.36797672
0.000390204	34.54485805
0.000390313	33.42144977
0.000390456	32.42850674
0.000390548	32.17794905
0.00039064	32.28378013
0.00039072	32.68722503
0.000390854	34.03750972
0.000390971	35.93201563
0.000391188	41.304826
0.000391252	43.39348254
0.000391386	48.63526819
0.000391487	53.48041826
0.000391564	57.79318526
0.000391639	62.59918269
0.000391714	68.18604467
0.00039179	74.59254468
0.0003919	85.59932147
0.00039195	91.35710056
0.00039207	107.3638862
0.000392124	115.7625878
0.000392226	133.7044253
0.000392357	161.4490732
0.00039243	179.4828794
0.000392521	205.1356204
0.000392665	252.6723236
0.000392752	285.8132732
0.000392846	326.2211162
0.00039294	371.0208503
0.00039307	439.8641229
0.000393288	569.9366949
0.000393543	730.1849027
0.00039373	833.4532998
0.000393822	874.7468029
0.000393915	907.1672526
0.000394007	929.2516896
0.0003941	940.0334273
0.000394245	933.2758516
0.00039439	898.8794393
0.00039447	869.4943783
0.000394688	761.8795635
0.000395037	554.8582491
0.000395238	443.2765653
0.000395338	393.1167854
0.000395496	323.6769564
0.000395561	298.0353645
0.000395677	257.1815161
0.000395794	221.8502549
0.000395924	188.8159318
0.00039602	168.0507733
0.00039609	154.8222855
0.000396195	137.6001873
0.0003963	123.148204
0.000396384	113.2785849
0.000396469	104.7052444
0.000396616	92.27454889
0.000396745	83.47376809
0.000396858	76.9515056
0.000396971	71.26500622
0.000397141	63.90989018
0.000397395	54.8282764
0.000397483	52.14827036
0.00039765	47.57449146
0.00039786	42.74705164
0.000398017	39.69927515
0.000398254	35.88773768
0.00039849	32.8083391
0.000398722	30.34190862
0.000398955	28.30750822
0.000399071	27.42146365
0.00039942	25.18923739
0.000399636	24.07231626
0.000399852	23.10654284
0.000400285	21.45486489
0.000400934	19.31302281
0.000401361	18.04076048
0.000401743	16.97169533
0.000402459	15.16251011
0.00040289	14.25885872
0.000403367	13.47052058
0.000403844	12.82328706
0.000404083	12.52410302
0.0004048	11.71295786
0.00040531	11.2436176
0.00040582	10.84550642
0.000406425	10.43800225
0.00040703	10.07822933
0.00040878	9.231641186
0.000409525	8.942414303
0.000409898	8.810439892
0.00041027	8.691202488
0.00041054	8.617997648
0.000410868	8.545532611
0.000411155	8.493459332
0.000411406	8.45330776
0.000411847	8.390867781
0.000412177	8.35324711
0.000412425	8.341490721
0.000412611	8.357123385
0.000412797	8.414055556
0.00041289	8.465716082
0.000412984	8.537514166
0.000413077	8.632915692
0.00041317	8.75540759
0.000413252	8.887885328
0.000413328	9.036090479
0.0004134	9.1984212
0.000413468	9.373757702
0.000413531	9.561379717
0.00041359	9.760600284
0.000413701	10.20991845
0.000413799	10.7063042
0.000413825	10.85966252
0.000413884	11.24772695
0.000413958	11.82625679
0.000414023	12.43151396
0.00041408	13.05410559
0.00041413	13.67963456
0.00041418	14.39295294
0.000414255	15.64631911
0.000414311	16.75138805
0.000414368	18.0144804
0.000414424	19.45021277
0.00041448	21.072079
0.000414566	23.93676959
0.000414641	26.86044789
0.000414738	31.16427254
0.000414826	35.62021956
0.000414917	40.73381892
0.000415036	48.06098276
0.000415288	64.25699997
0.00041547	74.63406277
0.00041558	79.38153333
0.00041569	82.58501347
0.0004158	83.98601644
0.00041591	83.48341749
0.00041602	81.13249022
0.000416118	77.66353325
0.000416191	74.34354664
0.0004163	68.47337627
0.000416644	47.37066305
0.000416724	42.68377281
0.000416817	37.64967519
0.000416886	34.23409095
0.000416944	31.5559056
0.000417032	27.94702185
0.000417063	26.7978636
0.00041712	24.82462397
0.000417202	22.3424625
0.000417278	20.35222703
0.00041735	18.75650014
0.000417418	17.47146348
0.000417481	16.42949259
0.00041754	15.57717072
0.000417596	14.87526042
0.000417644	14.32921417
0.000417693	13.83615161
0.000417871	12.38919745
0.000417941	11.94174652
0.000418002	11.59233388
0.000418061	11.28557088
0.000418109	11.05848342
0.000418189	10.7120046
0.000418249	10.47870098
0.00041834	10.16632904
0.00041843	9.895322528
0.000418542	9.609048302
0.000418655	9.371900894
0.000418753	9.198596133
0.000418851	9.051824171
0.000419023	8.843612877
0.000419174	8.696482667
0.000419306	8.584298992
0.000419438	8.481898959
0.000419636	8.340046775
0.000419784	8.240795766
0.000420007	8.103486405
0.00042023	7.982177648
0.000420437	7.884932732
0.000420645	7.801835918
0.000420852	7.730600465
0.00042106	7.66879816
0.000421499	7.559368263
0.000422159	7.420406553
0.00042282	7.29532582
0.000423257	7.223503816
0.000423694	7.157686043
0.00042457	7.034106747
0.00042535	6.937820902
0.000426	6.864049137
0.00042678	6.781256096
0.00042756	6.70176627
0.00042834	6.625594152
0.00042873	6.588156805
0.00042912	6.551007001
0.00042923	6.54062198
0.000429504	6.515020763
0.000429745	6.493119713
0.000430165	6.456541857
0.000430481	6.432001133
0.000430718	6.418347265
0.000430896	6.414679694
0.000431074	6.422078519
0.000431252	6.448324133
0.000431341	6.471861544
0.00043143	6.504751578
0.000431533	6.557497816
0.000431602	6.603506295
0.000431666	6.656394621
0.000431726	6.716252812
0.000431782	6.783165144
0.000431835	6.856913634
0.000431885	6.937445921
0.000431931	7.024512297
0.000432016	7.217126318
0.000432093	7.438156382
0.00043216	7.675863821
0.000432219	7.924450801
0.00043227	8.176591864
0.000432315	8.428598143
0.000432394	8.944570696
0.000432453	9.40198596
0.000432497	9.789850277
0.000432564	10.44476319
0.00043263	11.19555371
0.000432669	11.67774554
0.000432732	12.54355794
0.000432821	13.89654924
0.000432907	15.36579066
0.000433013	17.36173249
0.000433162	20.38726081
0.000433338	23.89829427
0.000433502	26.69664911
0.0004336	27.95835279
0.0004337	28.81681282
0.0004338	29.19481591
0.0004339	29.06941416
0.000434	28.45235279
0.000434088	27.54361234
0.000434252	25.09298101
0.00043455	19.36401091
0.000434687	16.74127707
0.000434779	15.13874856
0.000434863	13.79186772
0.00043493	12.83537879
0.000435023	11.66270935
0.000435056	11.28034547
0.00043509	10.92037917
0.000435156	10.28771685
0.000435217	9.767581473
0.000435275	9.340489751
0.000435329	8.987796387
0.000435379	8.69654722
0.000435427	8.453909551
0.000435474	8.237716254
0.000435516	8.069075229
0.000435558	7.916732986
0.00043563	7.685440187
0.000435694	7.514578226
0.00043575	7.385387039
0.000435799	7.285442971
0.000435884	7.135658723
0.000435948	7.040645698
0.000436068	6.894216927
0.00043614	6.822639731
0.000436235	6.743677434
0.00043633	6.679775407
0.00043639	6.646323661
0.000436475	6.60733225
0.00043656	6.577635248
0.000436645	6.556935619
0.00043673	6.545315036
0.00043685	6.54553164
0.000436955	6.564292246
0.000437047	6.598443021
0.000437127	6.645486606
0.000437197	6.702896731
0.000437259	6.768310772
0.000437321	6.85045704
0.000437367	6.924561265
0.000437413	7.011097145
0.000437482	7.166925111
0.000437534	7.306606257
0.000437586	7.468566536
0.000437638	7.654567138
0.00043769	7.866511037
0.000437764	8.21823312
0.00043786	8.759533568
0.000437955	9.400771133
0.000438047	10.12160013
0.000438125	10.79579376
0.000438242	11.90680196
0.00043848	14.30339727
0.000438624	15.63434074
0.000438717	16.34994638
0.00043881	16.90768805
0.000438905	17.28317178
0.000439	17.43848482
0.000439095	17.36453935
0.00043919	17.0667105
0.000439334	16.23261455
0.000439427	15.5002508
0.000439553	14.34775244
0.000439771	12.17752871
0.000439924	10.74237656
0.00044004	9.784107162
0.00044014	9.068519615
0.000440219	8.581034005
0.00044032	8.049579706
0.000440379	7.785744487
0.000440439	7.554050538
0.000440491	7.375580011
0.000440542	7.217841463
0.000440594	7.078926969
0.000440646	6.956731944
0.000440724	6.801540264
0.000440802	6.674793859
0.000440861	6.595324155
0.000440919	6.527346919
0.000441007	6.443806729
0.000441095	6.379010418
0.000441182	6.330467715
0.00044127	6.296851289
0.000441353	6.278682038
0.000441435	6.274028033
0.000441518	6.284035152
0.0004416	6.310446109
0.00044164	6.329837344
0.000441708	6.37348869
0.000441775	6.432546034
0.000441843	6.509397335
0.00044191	6.607070989
0.000441976	6.72681993
0.000442038	6.864643364
0.000442096	7.02102593
0.000442151	7.195698652
0.000442202	7.389233132
0.00044225	7.601075692
0.000442295	7.830212156
0.000442337	8.07637235
0.000442379	8.357871188
0.000442453	8.94841628
0.000442518	9.587888086
0.000442574	10.25959563
0.000442624	10.94673408
0.000442667	11.63569412
0.000442743	13.06385241
0.0004428	14.34383536
0.000442842	15.43567484
0.000442906	17.30889583
0.00044297	19.48225252
0.000443003	20.7116899
0.0004431	24.93292268
0.000443203	30.30318085
0.000443262	33.81141249
0.000443327	38.01390873
0.000443418	44.40528079
0.000443628	60.95334671
