E(MeV)	"PR-141(N,TOT)"
1.87863E-03	6.17196
1.87863E-03	6.19197
1.87866E-03	6.5797
1.87867E-03	6.64924
1.87870E-03	6.99717
1.87871E-03	7.17137
1.87873E-03	7.44531
1.87875E-03	7.73997
1.87876E-03	7.92564
1.87879E-03	8.36085
1.87880E-03	8.60528
1.87883E-03	9.03328
1.87885E-03	9.32269
1.87887E-03	9.76208
1.87889E-03	10.1011
1.87891E-03	10.5498
1.87893E-03	10.9439
1.87895E-03	11.3991
1.87897E-03	11.8537
1.87899E-03	12.3123
1.87901E-03	12.8338
1.87903E-03	13.36
1.87905E-03	13.8858
1.87908E-03	14.4861
1.87909E-03	15.0127
1.87912E-03	15.6928
1.87914E-03	16.2159
1.87916E-03	16.982
1.87918E-03	17.4976
1.87920E-03	18.3554
1.87922E-03	18.8603
1.87926E-03	20.4418
1.87927E-03	20.5718
1.87932E-03	22.4327
1.87933E-03	22.9906
1.87937E-03	24.5552
1.87940E-03	25.5959
1.87942E-03	26.8062
1.87946E-03	28.3813
1.87948E-03	29.1814
1.87952E-03	31.3383
1.87953E-03	31.675
1.87962E-03	35.8025
1.87962E-03	35.8915
1.87970E-03	40.3503
1.87972E-03	41.4093
1.87982E-03	46.6443
1.87998E-03	55.3561
1.88004E-03	59.1425
1.88007E-03	60.3505
1.88015E-03	64.8029
1.88016E-03	65.3827
1.88024E-03	68.9439
1.88025E-03	69.4743
1.88032E-03	72.6774
1.88034E-03	73.1494
1.88041E-03	75.9134
1.88042E-03	76.315
1.88049E-03	78.5687
1.88051E-03	78.894
1.88055E-03	79.9574
1.88059E-03	80.692
1.88063E-03	81.3588
1.88066E-03	81.858
1.88070E-03	82.1735
1.88074E-03	82.4336
1.88077E-03	82.4809
1.88079E-03	82.4759
1.88084E-03	82.21
1.88088E-03	81.9559
1.88093E-03	81.2619
1.88096E-03	80.7233
1.88101E-03	79.6188
1.88105E-03	78.8139
1.88110E-03	77.3338
1.88113E-03	76.2874
1.88118E-03	74.4762
1.88122E-03	73.2192
1.88127E-03	71.1435
1.88129E-03	70.3123
1.88137E-03	66.7125
1.88140E-03	65.2683
1.88151E-03	60.1717
1.88151E-03	59.9912
1.88170E-03	50.0018
1.88182E-03	44.2594
1.88183E-03	43.9056
1.88188E-03	41.1742
1.88193E-03	38.8187
1.88196E-03	37.4426
1.88200E-03	35.6139
1.88203E-03	34.3941
1.88209E-03	32.1486
1.88210E-03	31.7212
1.88216E-03	29.4144
1.88216E-03	29.2152
1.88220E-03	27.6492
1.88222E-03	26.8778
1.88225E-03	26.1486
1.88229E-03	24.7134
1.88229E-03	24.5366
1.88233E-03	23.3756
1.88236E-03	22.3977
1.88238E-03	21.9647
1.88243E-03	20.5922
1.88243E-03	20.5218
1.88247E-03	19.5193
1.88248E-03	19.2138
1.88251E-03	18.5721
1.88253E-03	17.9418
1.88255E-03	17.6746
1.88259E-03	16.8293
1.88259E-03	16.772
1.88262E-03	16.0459
1.88264E-03	15.7028
1.88266E-03	15.3072
1.88269E-03	14.7247
1.88270E-03	14.611
1.88274E-03	13.9652
1.88275E-03	13.8343
1.88278E-03	13.325
1.88280E-03	13.026
1.88283E-03	12.6548
1.88286E-03	12.2909
1.88286E-03	12.2345
1.88289E-03	11.8459
1.88291E-03	11.6274
1.88292E-03	11.4768
1.88295E-03	11.1316
1.88298E-03	10.8404
1.88298E-03	10.7963
1.88302E-03	10.4931
1.88305E-03	10.1946
1.88308E-03	9.9278
1.88311E-03	9.66528
1.88311E-03	9.62837
1.88314E-03	9.42727
1.88318E-03	9.13159
1.88319E-03	9.08683
1.88323E-03	8.7812
1.88325E-03	8.69552
1.88326E-03	8.59185
1.88331E-03	8.36274
1.88331E-03	8.31277
1.88335E-03	8.15406
1.88338E-03	7.97615
1.88339E-03	7.95623
1.88343E-03	7.78038
1.88347E-03	7.60779
1.88347E-03	7.58895
1.88351E-03	7.45582
1.88355E-03	7.30874
1.88356E-03	7.26055
1.88359E-03	7.17503
1.88363E-03	7.04894
1.88365E-03	6.98001
1.88367E-03	6.93082
1.88371E-03	6.82197
1.88374E-03	6.73886
1.88377E-03	6.67141
1.88383E-03	6.53439
1.88387E-03	6.43488
1.88389E-03	6.40491
1.88396E-03	6.27504
1.88400E-03	6.18472
1.88403E-03	6.14534
1.88410E-03	6.02965
1.88414E-03	5.97451
1.88418E-03	5.92376
1.88425E-03	5.82692
1.88432E-03	5.74019
1.88432E-03	5.73266
1.88440E-03	5.65116
1.88449E-03	5.55382
1.88449E-03	5.54541
1.88459E-03	5.45447
1.88469E-03	5.36481
1.88473E-03	5.33258
1.88478E-03	5.28775
1.88488E-03	5.21616
1.88497E-03	5.14879
1.88500E-03	5.12531
1.88513E-03	5.04426
1.88521E-03	4.99275
1.88525E-03	4.96799
1.88538E-03	4.89946
1.88550E-03	4.83163
1.88553E-03	4.81723
1.88563E-03	4.77204
1.88577E-03	4.70696
1.88587E-03	4.66266
1.88593E-03	4.63836
1.88609E-03	4.57655
1.88622E-03	4.52553
1.88625E-03	4.51692
1.88641E-03	4.4658
1.88657E-03	4.41512
1.88673E-03	4.36483
1.88676E-03	4.35651
1.88689E-03	4.32228
1.88708E-03	4.27474
1.88729E-03	4.22085
1.88734E-03	4.20749
1.88750E-03	4.17457
1.88772E-03	4.13104
1.88793E-03	4.08783
1.88804E-03	4.06636
1.88815E-03	4.04861
1.88836E-03	4.01335
1.88857E-03	3.97831
1.88873E-03	3.95218
1.88882E-03	3.94024
1.88911E-03	3.90231
1.88939E-03	3.86465
1.88968E-03	3.82721
1.88996E-03	3.79706
1.89025E-03	3.76709
1.89053E-03	3.73727
1.89075E-03	3.71501
1.89082E-03	3.7089
1.89114E-03	3.68156
1.89149E-03	3.65134
1.89181E-03	3.62427
1.89185E-03	3.62178
1.89221E-03	3.59699
1.89256E-03	3.57231
1.89292E-03	3.54773
1.89315E-03	3.53182
1.89345E-03	3.51448
1.89381E-03	3.49417
1.89438E-03	3.4618
1.89449E-03	3.45575
1.89495E-03	3.43413
1.89552E-03	3.40763
1.89609E-03	3.38123
1.89655E-03	3.35985
1.89666E-03	3.35584
1.89723E-03	3.3345
1.89780E-03	3.31324
1.89837E-03	3.29203
1.89890E-03	3.2722
1.89915E-03	3.26464
1.89993E-03	3.24073
1.90071E-03	3.21688
1.90149E-03	3.19309
1.90163E-03	3.18876
1.90266E-03	3.16322
1.90383E-03	3.13423
1.90503E-03	3.10457
1.90629E-03	3.07347
1.90629E-03	3.07347
1.90756E-03	3.04784
1.90882E-03	3.02225
1.91050E-03	2.98819
1.91134E-03	2.97119
1.91218E-03	2.95676
1.91386E-03	2.92793
1.91554E-03	2.89914
1.91807E-03	2.85602
1.91975E-03	2.8273
1.92017E-03	2.821
1.92332E-03	2.77377
1.92648E-03	2.72659
1.92984E-03	2.67632
1.93068E-03	2.66473
1.93415E-03	2.61697
1.93762E-03	2.56924
1.94161E-03	2.51432
1.94666E-03	2.445
1.95170E-03	2.37575
1.95682E-03	2.30558
1.96025E-03	2.25852
1.96376E-03	2.21051
1.96726E-03	2.16255
1.97077E-03	2.11462
1.97428E-03	2.06377
1.97778E-03	2.01297
1.98129E-03	1.96223
1.98479E-03	1.91155
1.98917E-03	1.84364
1.99180E-03	1.80296
1.99443E-03	1.76234
1.99531E-03	1.74883
1.99706E-03	1.71969
1.99969E-03	1.67606
2.00232E-03	1.63254
2.00407E-03	1.60124
2.00582E-03	1.57001
2.00758E-03	1.53886
2.00933E-03	1.50518
2.01110E-03	1.47134
2.01242E-03	1.44352
2.01375E-03	1.4158
2.01463E-03	1.3974
2.01507E-03	1.38708
2.01640E-03	1.35627
2.01721E-03	1.3374
2.01762E-03	1.32665
2.01844E-03	1.30525
2.01926E-03	1.28397
2.01966E-03	1.27339
2.02007E-03	1.26124
2.02089E-03	1.2371
2.02130E-03	1.22513
2.02171E-03	1.21133
2.02232E-03	1.19078
2.02293E-03	1.17041
2.02366E-03	1.1423
2.02414E-03	1.12375
2.02438E-03	1.11457
2.02462E-03	1.10386
2.02510E-03	1.08266
2.02535E-03	1.07218
2.02559E-03	1.06008
2.02607E-03	1.03618
2.02631E-03	1.0244
2.02643E-03	1.01754
2.02679E-03	0.997215
2.02711E-03	0.979728
2.02713E-03	0.978715
2.02742E-03	0.960005
2.02774E-03	0.940419
2.02780E-03	0.937023
2.02806E-03	0.919088
2.02830E-03	0.902743
2.02837E-03	0.897106
2.02869E-03	0.87363
2.02880E-03	0.86552
2.02892E-03	0.855189
2.02916E-03	0.836051
2.02930E-03	0.825056
2.02941E-03	0.815203
2.02960E-03	0.799146
2.02965E-03	0.794436
2.02978E-03	0.782253
2.02997E-03	0.765257
2.03002E-03	0.760298
2.03015E-03	0.747361
2.03034E-03	0.729417
2.03039E-03	0.724221
2.03052E-03	0.710589
2.03071E-03	0.691845
2.03077E-03	0.686465
2.03088E-03	0.674394
2.03103E-03	0.658977
2.03110E-03	0.65164
2.03117E-03	0.643524
2.03132E-03	0.628157
2.03140E-03	0.620983
2.03147E-03	0.613116
2.03158E-03	0.602102
2.03169E-03	0.591877
2.03180E-03	0.582572
2.03184E-03	0.579832
2.03192E-03	0.574379
2.03199E-03	0.569632
2.03206E-03	0.565719
2.03210E-03	0.564168
2.03219E-03	0.561841
2.03221E-03	0.561463
2.03227E-03	0.561652
2.03232E-03	0.562786
2.03235E-03	0.563894
2.03240E-03	0.566681
2.03244E-03	0.569723
2.03247E-03	0.573674
2.03252E-03	0.579762
2.03253E-03	0.581204
2.03258E-03	0.589649
2.03258E-03	0.591544
2.03263E-03	0.602542
2.03264E-03	0.60498
2.03269E-03	0.619001
2.03270E-03	0.622078
2.03273E-03	0.635828
2.03274E-03	0.639648
2.03278E-03	0.656166
2.03280E-03	0.665267
2.03281E-03	0.673855
2.03285E-03	0.693789
2.03285E-03	0.696667
2.03288E-03	0.716638
2.03290E-03	0.728273
2.03292E-03	0.742424
2.03295E-03	0.771079
2.03296E-03	0.773137
2.03299E-03	0.803928
2.03301E-03	0.827653
2.03302E-03	0.840284
2.03306E-03	0.881034
2.03307E-03	0.892753
2.03309E-03	0.926885
2.03312E-03	0.963255
2.03312E-03	0.970253
2.03315E-03	1.00687
2.03316E-03	1.03015
2.03317E-03	1.05431
2.03320E-03	1.09691
2.03320E-03	1.10574
2.03323E-03	1.16181
2.03323E-03	1.17168
2.03326E-03	1.22285
2.03327E-03	1.25531
2.03329E-03	1.28888
2.03331E-03	1.348
2.03331E-03	1.36023
2.03334E-03	1.43108
2.03335E-03	1.45135
2.03336E-03	1.50016
2.03338E-03	1.5658
2.03338E-03	1.57336
2.03341E-03	1.65205
2.03342E-03	1.69318
2.03343E-03	1.73563
2.03345E-03	1.82423
2.03346E-03	1.83345
2.03348E-03	1.91919
2.03349E-03	1.97388
2.03350E-03	2.02005
2.03353E-03	2.13808
2.03354E-03	2.18311
2.03355E-03	2.27645
2.03358E-03	2.41745
2.03358E-03	2.4238
2.03361E-03	2.58371
2.03363E-03	2.68157
2.03364E-03	2.73933
2.03367E-03	2.96752
2.03367E-03	2.97567
2.03371E-03	3.2174
2.03372E-03	3.3055
2.03374E-03	3.45091
2.03376E-03	3.67015
2.03376E-03	3.67998
2.03379E-03	3.92671
2.03381E-03	4.0779
2.03382E-03	4.23284
2.03384E-03	4.37254
2.03386E-03	4.56327
2.03388E-03	4.814
2.03389E-03	4.91689
2.03392E-03	5.29535
2.03396E-03	5.73363
2.03397E-03	5.91822
2.03399E-03	6.20256
2.03401E-03	6.53526
2.03403E-03	6.73976
2.03406E-03	7.20838
2.03407E-03	7.3929
2.03411E-03	8.01766
2.03411E-03	8.04966
2.03414E-03	8.68867
2.03415E-03	8.75714
2.03418E-03	9.40567
2.03419E-03	9.51622
2.03423E-03	10.3286
2.03424E-03	10.5714
2.03426E-03	11.0687
2.03429E-03	11.8021
2.03429E-03	11.8461
2.03433E-03	12.7653
2.03434E-03	13.1249
2.03437E-03	13.7362
2.03440E-03	14.5511
2.03440E-03	14.7592
2.03444E-03	15.8395
2.03445E-03	16.1774
2.03449E-03	17.21
2.03451E-03	17.9286
2.03453E-03	18.6597
2.03456E-03	19.802
2.03457E-03	20.1887
2.03462E-03	21.7963
2.03467E-03	23.7791
2.03469E-03	24.6621
2.03472E-03	25.8595
2.03477E-03	27.7352
2.03480E-03	29.162
2.03484E-03	30.9853
2.03488E-03	32.6655
2.03495E-03	36.1537
2.03496E-03	36.5058
2.03508E-03	42.1525
2.03525E-03	50.8709
2.03534E-03	55.1977
2.03534E-03	55.4805
2.03543E-03	59.5135
2.03544E-03	60.0574
2.03552E-03	63.4081
2.03553E-03	63.9078
2.03561E-03	66.9211
2.03562E-03	67.3659
2.03570E-03	69.9657
2.03571E-03	70.3443
2.03579E-03	72.4632
2.03580E-03	72.7699
2.03585E-03	73.7726
2.03588E-03	74.4081
2.03593E-03	75.1471
2.03596E-03	75.5272
2.03600E-03	75.8502
2.03604E-03	76.0689
2.03608E-03	76.1148
2.03611E-03	76.0958
2.03614E-03	75.9788
2.03617E-03	75.7423
2.03623E-03	75.1379
2.03626E-03	74.6656
2.03631E-03	73.6712
2.03635E-03	72.9452
2.03640E-03	71.5927
2.03644E-03	70.6358
2.03649E-03	68.966
2.03653E-03	67.8055
2.03659E-03	65.682
2.03668E-03	61.9215
2.03679E-03	57.4333
2.03683E-03	55.4105
2.03697E-03	49.3046
2.03707E-03	44.5157
2.03715E-03	40.802
2.03718E-03	39.6576
2.03726E-03	35.9573
2.03727E-03	35.6468
2.03734E-03	32.9018
2.03734E-03	32.6079
2.03741E-03	30.0107
2.03742E-03	29.7345
2.03748E-03	27.498
2.03748E-03	27.2981
2.03753E-03	25.8451
2.03757E-03	24.4759
2.03758E-03	24.2401
2.03762E-03	22.7309
2.03762E-03	22.7306
2.03767E-03	21.3139
2.03768E-03	21.0997
2.03772E-03	19.9787
2.03774E-03	19.5782
2.03777E-03	18.7238
2.03779E-03	18.1645
2.03782E-03	17.5478
2.03785E-03	16.8546
2.03786E-03	16.6607
2.03790E-03	15.7268
2.03790E-03	15.648
2.03794E-03	14.8566
2.03795E-03	14.6608
2.03799E-03	14.0478
2.03802E-03	13.4786
2.03803E-03	13.2818
2.03807E-03	12.572
2.03808E-03	12.4143
2.03811E-03	11.9167
2.03815E-03	11.4603
2.03816E-03	11.3001
2.03820E-03	10.7312
2.03821E-03	10.6072
2.03824E-03	10.2088
2.03828E-03	9.84733
2.03829E-03	9.71845
2.03832E-03	9.37727
2.03834E-03	9.1713
2.03836E-03	9.01653
2.03839E-03	8.67937
2.03840E-03	8.57143
2.03843E-03	8.36718
2.03847E-03	8.06959
2.03847E-03	8.03968
2.03850E-03	7.79993
2.03853E-03	7.56931
2.03854E-03	7.54027
2.03857E-03	7.30493
2.03860E-03	7.1533
2.03861E-03	7.08046
2.03865E-03	6.87269
2.03866E-03	6.79499
2.03868E-03	6.67746
2.03870E-03	6.58167
2.03872E-03	6.49845
2.03876E-03	6.33026
2.03879E-03	6.20113
2.03879E-03	6.16868
2.03883E-03	6.02355
2.03887E-03	5.87456
2.03888E-03	5.81692
2.03893E-03	5.64781
2.03895E-03	5.59253
2.03898E-03	5.49354
2.03903E-03	5.34795
2.03908E-03	5.21952
2.03911E-03	5.1354
2.03913E-03	5.09832
2.03918E-03	4.98909
2.03923E-03	4.88162
2.03924E-03	4.86395
2.03928E-03	4.78727
2.03935E-03	4.65174
2.03943E-03	4.53209
2.03950E-03	4.42708
2.03958E-03	4.32395
2.03958E-03	4.32393
2.03965E-03	4.23551
2.03973E-03	4.14858
2.03975E-03	4.1249
2.03986E-03	4.01472
2.03987E-03	3.99779
2.03997E-03	3.91831
2.04007E-03	3.82561
2.04010E-03	3.80666
2.04018E-03	3.74435
2.04029E-03	3.66681
2.04032E-03	3.64703
2.04040E-03	3.59785
2.04054E-03	3.51066
2.04057E-03	3.49324
2.04069E-03	3.43467
2.04083E-03	3.3622
2.04089E-03	3.33335
2.04102E-03	3.28113
2.04120E-03	3.20545
2.04121E-03	3.20065
2.04138E-03	3.14047
2.04153E-03	3.08907
2.04156E-03	3.07873
2.04175E-03	3.02531
2.04193E-03	2.97245
2.04195E-03	2.96539
2.04217E-03	2.9121
2.04231E-03	2.87973
2.04242E-03	2.85721
2.04266E-03	2.80747
2.04273E-03	2.79324
2.04296E-03	2.7545
2.04323E-03	2.70986
2.04329E-03	2.69934
2.04350E-03	2.6719
2.04386E-03	2.62445
2.04422E-03	2.58609
2.04442E-03	2.56444
2.04458E-03	2.55177
2.04493E-03	2.52259
2.04527E-03	2.49579
2.04529E-03	2.49429
2.04565E-03	2.47355
2.04611E-03	2.44723
2.04614E-03	2.44621
2.04663E-03	2.42726
2.04696E-03	2.41451
2.04711E-03	2.41084
2.04781E-03	2.39479
2.04784E-03	2.39445
2.04857E-03	2.38836
2.04893E-03	2.38556
2.04930E-03	2.388
2.04955E-03	2.38967
2.05010E-03	2.39363
2.05033E-03	2.39832
2.05112E-03	2.41458
2.05127E-03	2.41783
2.05229E-03	2.45267
2.05244E-03	2.4577
2.05347E-03	2.50618
2.05361E-03	2.51274
2.05465E-03	2.57543
2.05478E-03	2.58337
2.05582E-03	2.66183
2.05599E-03	2.6742
2.05705E-03	2.7714
2.05722E-03	2.78641
2.05828E-03	2.90267
2.05845E-03	2.92062
2.05951E-03	3.05821
2.05968E-03	3.07945
2.06050E-03	3.20062
2.06074E-03	3.24095
2.06132E-03	3.33534
2.06197E-03	3.45488
2.06214E-03	3.48485
2.06296E-03	3.65077
2.06320E-03	3.70588
2.06378E-03	3.8348
2.06443E-03	3.9979
2.06460E-03	4.03878
2.06542E-03	4.26513
2.06566E-03	4.34038
2.06624E-03	4.51632
2.06648E-03	4.59994
2.06706E-03	4.7954
2.06730E-03	4.88839
2.06788E-03	5.10575
2.06812E-03	5.20847
2.06857E-03	5.3971
2.06894E-03	5.56802
2.06944E-03	5.7963
2.06968E-03	5.92427
2.07030E-03	6.24469
2.07042E-03	6.31527
2.07087E-03	6.57448
2.07116E-03	6.75295
2.07145E-03	6.93171
2.07190E-03	7.23595
2.07202E-03	7.31908
2.07259E-03	7.73968
2.07263E-03	7.77221
2.07313E-03	8.16315
2.07337E-03	8.37769
2.07386E-03	8.80746
2.07411E-03	9.0473
2.07460E-03	9.52776
2.07485E-03	9.79134
2.07509E-03	10.0554
2.07559E-03	10.6249
2.07608E-03	11.2411
2.07633E-03	11.5745
2.07657E-03	11.9085
2.07702E-03	12.5702
2.07706E-03	12.636
2.07764E-03	13.5589
2.07780E-03	13.8519
2.07825E-03	14.6593
2.07854E-03	15.2211
2.07866E-03	15.4623
2.07907E-03	16.3273
2.07916E-03	16.5323
2.07948E-03	17.2602
2.07973E-03	17.8644
2.07989E-03	18.2677
2.08029E-03	19.3481
2.08043E-03	19.7014
2.08086E-03	20.9936
2.08092E-03	21.1645
2.08141E-03	22.7798
2.08143E-03	22.8393
2.08180E-03	24.2099
2.08190E-03	24.568
2.08230E-03	26.1551
2.08239E-03	26.5524
2.08272E-03	27.998
2.08279E-03	28.3109
2.08312E-03	29.8778
2.08328E-03	30.7334
2.08351E-03	31.933
2.08377E-03	33.4334
2.08390E-03	34.1848
2.08426E-03	36.4512
2.08430E-03	36.6575
2.08462E-03	38.9078
2.08476E-03	39.8835
2.08495E-03	41.349
2.08508E-03	42.4098
2.08528E-03	44.0028
2.08541E-03	45.1578
2.08561E-03	46.8925
2.08574E-03	48.1526
2.08594E-03	50.045
2.08607E-03	51.4225
2.08626E-03	53.4911
2.08640E-03	54.9999
2.08659E-03	57.2657
2.08672E-03	58.9218
2.08692E-03	61.4088
2.08705E-03	63.2305
2.08725E-03	65.9663
2.08738E-03	67.9747
2.08758E-03	70.991
2.08771E-03	73.2102
2.08791E-03	76.5434
2.08804E-03	78.9698
2.08815E-03	81.0957
2.08836E-03	85.3598
2.08840E-03	86.0169
2.08864E-03	91.3453
2.08869E-03	92.4993
2.08889E-03	97.122
2.08902E-03	100.464
2.08914E-03	103.392
2.08927E-03	107.025
2.08938E-03	110.208
2.08951E-03	114.163
2.08963E-03	117.627
2.08976E-03	121.936
2.08987E-03	125.711
2.09000E-03	130.413
2.09012E-03	134.532
2.09025E-03	139.667
2.09037E-03	144.166
2.09050E-03	149.781
2.09061E-03	154.699
2.09074E-03	160.841
2.09086E-03	166.221
2.09099E-03	172.944
2.09110E-03	178.833
2.09123E-03	186.194
2.09135E-03	192.641
2.09148E-03	200.697
2.09160E-03	207.754
2.09173E-03	216.566
2.09184E-03	224.284
2.09197E-03	233.91
2.09209E-03	242.342
2.09222E-03	252.838
2.09233E-03	262.03
2.09247E-03	273.441
2.09258E-03	283.435
2.09271E-03	295.793
2.09283E-03	306.615
2.09296E-03	319.932
2.09307E-03	331.595
2.09329E-03	354.768
2.09332E-03	358.337
2.09361E-03	392.725
2.09365E-03	396.55
2.09397E-03	437.205
2.09411E-03	454.126
2.09473E-03	534.514
2.09479E-03	542.969
2.09507E-03	576.96
2.09512E-03	582.95
2.09535E-03	608.463
2.09537E-03	610.282
2.09560E-03	632.759
2.09561E-03	634.36
2.09584E-03	653.025
2.09586E-03	654.354
2.09607E-03	667.164
2.09611E-03	669.534
2.09629E-03	677.281
2.09629E-03	677.395
2.09649E-03	682.019
2.09653E-03	682.911
2.09663E-03	683.533
2.09671E-03	682.71
2.09688E-03	681.027
2.09689E-03	680.487
2.09712E-03	672.87
2.09714E-03	671.982
2.09737E-03	659.478
2.09739E-03	658.279
2.09762E-03	641.45
2.09763E-03	639.991
2.09786E-03	619.527
2.09788E-03	617.831
2.09821E-03	583.857
2.09860E-03	538.631
2.09886E-03	507.442
2.09932E-03	452.867
2.09935E-03	449.14
2.09965E-03	415.624
2.09968E-03	412.116
2.09998E-03	380.577
2.10001E-03	377.327
2.10026E-03	352.979
2.10031E-03	348.115
2.10050E-03	330.074
2.10055E-03	325.567
2.10075E-03	308.768
2.10080E-03	304.572
2.10099E-03	288.987
2.10104E-03	285.095
2.10124E-03	270.676
2.10129E-03	267.075
2.10149E-03	253.761
2.10154E-03	250.436
2.10173E-03	238.156
2.10178E-03	235.089
2.10198E-03	223.772
2.10203E-03	220.945
2.10222E-03	210.515
2.10227E-03	207.911
2.10247E-03	198.298
2.10252E-03	195.897
2.10272E-03	187.033
2.10277E-03	184.819
2.10293E-03	177.914
2.10296E-03	176.636
2.10321E-03	167.067
2.10326E-03	165.155
2.10345E-03	158.258
2.10359E-03	153.664
2.10370E-03	150.031
2.10391E-03	143.292
2.10395E-03	142.353
2.10424E-03	133.911
2.10427E-03	133.059
2.10457E-03	125.406
2.10460E-03	124.632
2.10490E-03	117.677
2.10493E-03	116.972
2.10523E-03	110.636
2.10526E-03	109.993
2.10555E-03	104.209
2.10559E-03	103.62
2.10588E-03	98.326
2.10591E-03	97.7858
2.10621E-03	92.9301
2.10624E-03	92.4335
2.10654E-03	87.9695
2.10657E-03	87.512
2.10687E-03	83.3992
2.10690E-03	82.9769
2.10719E-03	79.1796
2.10723E-03	78.796
2.10756E-03	74.9639
2.10769E-03	73.4324
2.10788E-03	71.3763
2.10818E-03	68.2949
2.10821E-03	67.9871
2.10867E-03	63.6833
2.10870E-03	63.4059
2.10910E-03	60.0805
2.10916E-03	59.5268
2.10949E-03	56.9786
2.10988E-03	54.1661
2.11002E-03	53.2295
2.11044E-03	50.4714
2.11054E-03	49.8356
2.11093E-03	47.522
2.11107E-03	46.7516
2.11143E-03	44.8168
2.11159E-03	43.9383
2.11192E-03	42.3238
2.11208E-03	41.5173
2.11241E-03	40.0265
2.11257E-03	39.2818
2.11290E-03	37.9012
2.11307E-03	37.2115
2.11346E-03	35.7145
2.11380E-03	34.3764
2.11401E-03	33.6653
2.11454E-03	31.8183
2.11456E-03	31.7536
2.11512E-03	30.01
2.11528E-03	29.4939
2.11567E-03	28.3741
2.11606E-03	27.2554
2.11622E-03	26.8236
2.11678E-03	25.3676
2.11686E-03	25.1522
2.11733E-03	24.0083
2.11766E-03	23.2134
2.11788E-03	22.7044
2.11844E-03	21.4564
2.11846E-03	21.4103
2.11905E-03	20.1521
2.11926E-03	19.7188
2.11955E-03	19.1457
2.11979E-03	18.655
2.12020E-03	17.8382
2.12041E-03	17.4508
2.12082E-03	16.6772
2.12123E-03	15.9048
2.12143E-03	15.5193
2.12164E-03	15.1466
2.12205E-03	14.4028
2.12246E-03	13.6607
2.12287E-03	12.9207
2.12323E-03	12.275
2.12353E-03	11.7233
2.12384E-03	11.1733
2.12415E-03	10.6254
2.12436E-03	10.2435
2.12446E-03	10.0747
2.12469E-03	9.65455
2.12492E-03	9.2362
2.12515E-03	8.81989
2.12538E-03	8.406
2.12555E-03	8.10068
2.12563E-03	7.95525
2.12583E-03	7.6036
2.12602E-03	7.25465
2.12622E-03	6.90881
2.12642E-03	6.56659
2.12655E-03	6.33692
2.12661E-03	6.23357
2.12676E-03	5.99495
2.12691E-03	5.75954
2.12694E-03	5.71307
2.12705E-03	5.54101
2.12716E-03	5.38144
2.12717E-03	5.37746
2.12730E-03	5.21004
2.12734E-03	5.16169
2.12743E-03	5.06074
2.12751E-03	4.97539
2.12756E-03	4.93063
2.12762E-03	4.87566
2.12769E-03	4.83122
2.12774E-03	4.80063
2.12782E-03	4.76694
2.12784E-03	4.75723
2.12791E-03	4.74703
2.12792E-03	4.74609
2.12801E-03	4.75672
2.12801E-03	4.75928
2.12809E-03	4.79303
2.12810E-03	4.80148
2.12811E-03	4.80903
2.12817E-03	4.85906
2.12822E-03	4.92778
2.12825E-03	4.95826
2.12830E-03	5.04639
2.12831E-03	5.05567
2.12836E-03	5.15547
2.12839E-03	5.23497
2.12841E-03	5.28595
2.12846E-03	5.44083
2.12847E-03	5.46711
2.12852E-03	5.62418
2.12855E-03	5.7669
2.12857E-03	5.83708
2.12863E-03	6.0839
2.12864E-03	6.1416
2.12868E-03	6.36953
2.12872E-03	6.6043
2.12872E-03	6.60915
2.12876E-03	6.87708
2.12880E-03	7.16973
2.12880E-03	7.17597
2.12884E-03	7.50229
2.12888E-03	7.86878
2.12889E-03	7.90307
2.12893E-03	8.27583
2.12897E-03	8.71987
2.12897E-03	8.7888
2.12901E-03	9.21069
2.12905E-03	9.74538
2.12906E-03	9.86136
2.12909E-03	10.3325
2.12912E-03	10.6973
2.12913E-03	10.9741
2.12917E-03	11.6335
2.12918E-03	11.6739
2.12922E-03	12.4389
2.12923E-03	12.6989
2.12926E-03	13.2725
2.12930E-03	14.0959
2.12933E-03	14.988
2.12935E-03	15.466
2.12937E-03	15.9484
2.12941E-03	16.981
2.12945E-03	18.0959
2.12947E-03	18.6916
2.12949E-03	19.2923
2.12953E-03	20.5751
2.12956E-03	21.9551
2.12958E-03	22.6977
2.12961E-03	23.8956
2.12964E-03	25.032
2.12966E-03	26.0144
2.12970E-03	27.6092
2.12971E-03	28.3231
2.12975E-03	30.4463
2.12976E-03	30.835
2.12981E-03	33.562
2.12986E-03	36.2057
2.12987E-03	37.0106
2.12990E-03	38.8747
2.12993E-03	41.0265
2.12994E-03	41.7197
2.12998E-03	44.752
2.12999E-03	45.4337
2.13002E-03	47.9797
2.13005E-03	50.2763
2.13008E-03	52.3759
2.13011E-03	55.519
2.13013E-03	56.875
2.13018E-03	61.6896
2.13019E-03	62.7127
2.13023E-03	66.8323
2.13026E-03	70.6548
2.13028E-03	72.3027
2.13033E-03	78.111
2.13034E-03	79.3377
2.13038E-03	84.2664
2.13042E-03	88.8042
2.13043E-03	90.76
2.13051E-03	101.142
2.13052E-03	102.62
2.13058E-03	112.285
2.13062E-03	117.81
2.13066E-03	124.15
2.13072E-03	134.23
2.13075E-03	139.287
2.13084E-03	155.293
2.13087E-03	160.891
2.13096E-03	176.297
2.13113E-03	208.962
2.13116E-03	215.765
