MeV	Ni-nat
5.88822E-01	4.19831
5.88858E-01	4.18377
5.88965E-01	4.11522
5.89031E-01	4.07248
5.89107E-01	4.00891
5.89250E-01	3.88978
5.89269E-01	3.87391
5.89326E-01	3.81916
5.89364E-01	3.78268
5.89407E-01	3.73535
5.89510E-01	3.6211
5.89563E-01	3.56294
5.89578E-01	3.54648
5.89646E-01	3.47242
5.89694E-01	3.42034
5.89731E-01	3.37929
5.89769E-01	3.33829
5.89774E-01	3.33284
5.89803E-01	3.31067
5.89834E-01	3.28664
5.89837E-01	3.28584
5.89859E-01	3.27867
5.89876E-01	3.27355
5.89878E-01	3.27356
5.89882E-01	3.27359
5.89897E-01	3.27966
5.89917E-01	3.28781
5.89940E-01	3.3143
5.89947E-01	3.32879
5.89965E-01	3.36256
5.89969E-01	3.37397
5.89995E-01	3.44475
5.89997E-01	3.45096
5.90015E-01	3.51523
5.90035E-01	3.6028
5.90043E-01	3.64245
5.90078E-01	3.82764
5.90095E-01	3.9153
5.90098E-01	3.92837
5.90111E-01	3.98931
5.90118E-01	4.01976
5.90127E-01	4.05892
5.90131E-01	4.07672
5.90145E-01	4.12586
5.90150E-01	4.1451
5.90162E-01	4.1773
5.90173E-01	4.20505
5.90180E-01	4.21359
5.90196E-01	4.23376
5.90207E-01	4.23622
5.90220E-01	4.23938
5.90242E-01	4.22872
5.90250E-01	4.22506
5.90270E-01	4.19996
5.90280E-01	4.18743
5.90300E-01	4.14877
5.90340E-01	4.07149
5.90360E-01	4.03038
5.90380E-01	3.9893
5.90410E-01	3.93642
5.90456E-01	3.85542
5.90492E-01	3.79207
5.90508E-01	3.76394
5.90526E-01	3.7406
5.90562E-01	3.69198
5.90566E-01	3.68795
5.90620E-01	3.63353
5.90700E-01	3.55295
5.90780E-01	3.47242
5.90803E-01	3.45457
5.90860E-01	3.40899
5.90870E-01	3.40227
5.91006E-01	3.31173
5.91051E-01	3.28156
5.91141E-01	3.23197
5.91301E-01	3.14384
5.91337E-01	3.1267
5.91601E-01	3.00154
5.91801E-01	2.9067
5.92002E-01	2.81948
5.92390E-01	2.66491
5.92397E-01	2.66216
5.92754E-01	2.50948
5.92979E-01	2.42674
5.93175E-01	2.35436
5.93399E-01	2.26864
5.93595E-01	2.19365
5.93763E-01	2.13537
5.93819E-01	2.11909
5.93931E-01	2.08652
5.94015E-01	2.06732
5.94155E-01	2.04485
5.94226E-01	2.03363
5.94352E-01	2.02527
5.94478E-01	2.03248
5.94492E-01	2.03487
5.94604E-01	2.05403
5.94740E-01	2.09328
5.94771E-01	2.10515
5.94820E-01	2.12402
5.94968E-01	2.21179
5.95080E-01	2.28232
5.95220E-01	2.37047
5.95248E-01	2.38891
5.95337E-01	2.44727
5.95388E-01	2.4811
5.95557E-01	2.57261
5.95683E-01	2.62805
5.95767E-01	2.65582
5.95781E-01	2.65663
5.95837E-01	2.65986
5.95949E-01	2.65574
5.96117E-01	2.63468
5.96201E-01	2.61765
5.96285E-01	2.58649
5.96453E-01	2.50797
5.96705E-01	2.37129
5.96958E-01	2.21818
5.97126E-01	2.11118
5.97210E-01	2.05769
5.97378E-01	1.96048
5.97798E-01	1.7175
5.97966E-01	1.62493
5.98135E-01	1.54388
5.98303E-01	1.47068
5.98471E-01	1.40664
5.98639E-01	1.35343
5.98765E-01	1.32049
5.98891E-01	1.29626
5.98982E-01	1.28501
5.99079E-01	1.28033
5.99087E-01	1.28069
5.99162E-01	1.28438
5.99218E-01	1.29323
5.99237E-01	1.29862
5.99275E-01	1.30942
5.99312E-01	1.32579
5.99350E-01	1.34777
5.99398E-01	1.38451
5.99470E-01	1.4493
5.99503E-01	1.47374
5.99515E-01	1.47956
5.99536E-01	1.48952
5.99568E-01	1.49673
5.99590E-01	1.49774
5.99598E-01	1.49708
5.99731E-01	1.4855
5.99746E-01	1.48421
5.99812E-01	1.48783
5.99842E-01	1.49328
5.99892E-01	1.50227
5.99941E-01	1.51731
5.99980E-01	1.53325
6.00040E-01	1.55778
6.00130E-01	1.60274
6.00261E-01	1.68094
6.00385E-01	1.7623
6.00580E-01	1.91817
6.01252E-01	2.47414
6.01385E-01	2.58334
6.01615E-01	2.76502
6.01845E-01	2.93542
6.02075E-01	3.08634
6.02305E-01	3.21349
6.02710E-01	3.41847
6.02880E-01	3.48935
6.03455E-01	3.7045
6.04550E-01	4.14964
6.04908E-01	4.29501
6.05100E-01	4.36423
6.05307E-01	4.43844
6.05321E-01	4.44339
6.05389E-01	4.47809
6.05419E-01	4.493
6.05484E-01	4.54697
6.05493E-01	4.55431
6.05567E-01	4.63424
6.05591E-01	4.66006
6.05601E-01	4.6707
6.05627E-01	4.68253
6.05650E-01	4.69271
6.05657E-01	4.69341
6.05699E-01	4.68476
6.05786E-01	4.66685
6.05877E-01	4.64836
6.05895E-01	4.64467
6.06033E-01	4.63958
6.06057E-01	4.63983
6.06382E-01	4.6432
6.06412E-01	4.64213
6.06742E-01	4.63031
6.06953E-01	4.60546
6.07043E-01	4.59481
6.07103E-01	4.58772
6.07347E-01	4.54397
6.07407E-01	4.53321
6.07618E-01	4.48931
6.07798E-01	4.45171
6.07922E-01	4.42591
6.08022E-01	4.40515
6.08059E-01	4.39755
6.08081E-01	4.39697
6.08091E-01	4.39671
6.08147E-01	4.40834
6.08207E-01	4.42091
6.08208E-01	4.42123
6.08248E-01	4.45054
6.08249E-01	4.45167
6.08291E-01	4.50187
6.08309E-01	4.52341
6.08321E-01	4.54398
6.08351E-01	4.59544
6.08354E-01	4.60059
6.08381E-01	4.66974
6.08383E-01	4.67359
6.08408E-01	4.76699
6.08410E-01	4.77249
6.08429E-01	4.86352
6.08437E-01	4.90359
6.08449E-01	4.97669
6.08457E-01	5.02697
6.08469E-01	5.11708
6.08478E-01	5.17906
6.08490E-01	5.28791
6.08493E-01	5.31513
6.08505E-01	5.44301
6.08508E-01	5.47499
6.08520E-01	5.62465
6.08523E-01	5.66207
6.08535E-01	5.83628
6.08538E-01	5.87984
6.08550E-01	6.08003
6.08551E-01	6.10506
6.08565E-01	6.36071
6.08570E-01	6.47268
6.08578E-01	6.64862
6.08590E-01	6.93297
6.08592E-01	6.96851
6.08611E-01	7.47995
6.08640E-01	8.29276
6.08655E-01	8.72046
6.08666E-01	9.04118
6.08668E-01	9.10529
6.08677E-01	9.31773
6.08683E-01	9.48799
6.08687E-01	9.56515
6.08695E-01	9.74124
6.08699E-01	9.80136
6.08703E-01	9.87146
6.08709E-01	9.96408
6.08717E-01	10.0502
6.08721E-01	10.0973
6.08729E-01	10.1384
6.08732E-01	10.1545
6.08736E-01	10.1628
6.08750E-01	10.1343
6.08751E-01	10.1232
6.08763E-01	10.0342
6.08765E-01	10.0162
6.08778E-01	9.85407
6.08778E-01	9.8505
6.08794E-01	9.61232
6.08817E-01	9.19092
6.08826E-01	9.02624
6.08844E-01	8.68748
6.08856E-01	8.44866
6.08861E-01	8.35706
6.08879E-01	8.05478
6.08882E-01	7.99502
6.08895E-01	7.79263
6.08908E-01	7.58873
6.08911E-01	7.54287
6.08928E-01	7.3176
6.08928E-01	7.31721
6.08948E-01	7.07982
6.08950E-01	7.05696
6.08972E-01	6.82968
6.08977E-01	6.77285
6.08993E-01	6.62708
6.09009E-01	6.49107
6.09015E-01	6.44155
6.09037E-01	6.27649
6.09042E-01	6.24349
6.09065E-01	6.09893
6.09074E-01	6.03982
6.09098E-01	5.91747
6.09107E-01	5.87202
6.09132E-01	5.76498
6.09140E-01	5.72902
6.09165E-01	5.63628
6.09184E-01	5.56801
6.09204E-01	5.50755
6.09228E-01	5.43395
6.09268E-01	5.33314
6.09293E-01	5.27121
6.09333E-01	5.19064
6.09337E-01	5.18241
6.09398E-01	5.08106
6.09424E-01	5.03764
6.09486E-01	4.95459
6.09512E-01	4.91901
6.09617E-01	4.8098
6.09643E-01	4.7825
6.09775E-01	4.67901
6.09792E-01	4.66703
6.09950E-01	4.55926
6.09985E-01	4.53963
6.10160E-01	4.44151
6.10300E-01	4.37747
6.10510E-01	4.28142
6.10580E-01	4.24942
6.10825E-01	4.13881
6.11028E-01	4.04721
6.11035E-01	4.04371
6.11201E-01	3.96061
6.11210E-01	3.95624
6.11289E-01	3.91111
6.11376E-01	3.861
6.11440E-01	3.82469
6.11464E-01	3.81094
6.11499E-01	3.78958
6.11538E-01	3.76559
6.11543E-01	3.76293
6.11578E-01	3.75059
6.11615E-01	3.73737
6.11640E-01	3.72859
6.11665E-01	3.71993
6.11665E-01	3.71999
6.11687E-01	3.72522
6.11696E-01	3.72721
6.11706E-01	3.73607
6.11725E-01	3.75199
6.11731E-01	3.75716
6.11743E-01	3.77685
6.11758E-01	3.79913
6.11763E-01	3.81163
6.11776E-01	3.84642
6.11777E-01	3.85058
6.11792E-01	3.90682
6.11795E-01	3.91725
6.11807E-01	3.97981
6.11809E-01	3.98977
6.11822E-01	4.07528
6.11823E-01	4.08256
6.11831E-01	4.1571
6.11837E-01	4.20373
6.11845E-01	4.28513
6.11848E-01	4.31714
6.11854E-01	4.40506
6.11858E-01	4.45433
6.11864E-01	4.54744
6.11869E-01	4.61942
6.11874E-01	4.7154
6.11880E-01	4.81646
6.11884E-01	4.91058
6.11888E-01	5.00284
6.11897E-01	5.21477
6.11897E-01	5.21517
6.11906E-01	5.45553
6.11910E-01	5.588
6.11914E-01	5.72527
6.11923E-01	6.02448
6.11927E-01	6.18187
6.11932E-01	6.35115
6.11945E-01	6.88288
6.11949E-01	7.05764
6.11961E-01	7.59589
6.11969E-01	7.9491
6.11971E-01	8.00679
6.11978E-01	8.27661
6.11984E-01	8.52045
6.11986E-01	8.58641
6.11992E-01	8.78419
6.11995E-01	8.88138
6.11998E-01	8.95931
6.12004E-01	9.12014
6.12006E-01	9.15708
6.12013E-01	9.2678
6.12013E-01	9.27468
6.12020E-01	9.34415
6.12022E-01	9.3594
6.12028E-01	9.37613
6.12029E-01	9.38029
6.12035E-01	9.35611
6.12038E-01	9.34399
6.12046E-01	9.25654
6.12049E-01	9.22918
6.12055E-01	9.12651
6.12068E-01	8.86913
6.12078E-01	8.64432
6.12091E-01	8.32495
6.12093E-01	8.28892
6.12100E-01	8.1121
6.12110E-01	7.87568
6.12120E-01	7.63933
6.12121E-01	7.63108
6.12130E-01	7.42827
6.12140E-01	7.2182
6.12154E-01	6.97019
6.12158E-01	6.88757
6.12167E-01	6.74447
6.12176E-01	6.60143
6.12181E-01	6.53858
6.12195E-01	6.35014
6.12209E-01	6.18726
6.12213E-01	6.13299
6.12224E-01	6.02899
6.12234E-01	5.92502
6.12239E-01	5.8806
6.12254E-01	5.74739
6.12275E-01	5.59969
6.12285E-01	5.52586
6.12295E-01	5.46469
6.12309E-01	5.38078
6.12316E-01	5.34531
6.12338E-01	5.23897
6.12366E-01	5.12409
6.12380E-01	5.06668
6.12394E-01	5.02162
6.12425E-01	4.92254
6.12442E-01	4.87954
6.12475E-01	4.79355
6.12543E-01	4.65269
6.12610E-01	4.54192
6.12678E-01	4.45322
6.12768E-01	4.35878
6.12903E-01	4.24756
6.13083E-01	4.1256
6.13308E-01	4.00739
6.13398E-01	3.96886
6.13578E-01	3.8918
6.13849E-01	3.79436
6.14029E-01	3.72941
6.14749E-01	3.50167
6.15199E-01	3.37538
6.15559E-01	3.3041
6.15829E-01	3.26865
6.16077E-01	3.25429
6.16145E-01	3.254
6.16415E-01	3.27028
6.16460E-01	3.27788
6.16685E-01	3.31585
6.16910E-01	3.37565
6.16928E-01	3.38044
6.16953E-01	3.38889
6.17036E-01	3.41734
6.17360E-01	3.5579
6.17495E-01	3.61646
6.17945E-01	3.81084
6.18080E-01	3.86045
6.18237E-01	3.91813
6.18520E-01	4.00261
6.18802E-01	4.0676
6.18990E-01	4.09018
6.19178E-01	4.11277
6.19279E-01	4.11935
6.19648E-01	4.09914
6.19836E-01	4.07829
6.20118E-01	4.04705
6.20428E-01	3.9987
6.20729E-01	3.92389
6.20870E-01	3.88883
6.21011E-01	3.85213
6.21187E-01	3.80627
6.21223E-01	3.79711
6.21270E-01	3.79316
6.21317E-01	3.78924
6.21352E-01	3.79567
6.21374E-01	3.79973
6.21461E-01	3.84048
6.21500E-01	3.85882
6.21503E-01	3.86015
6.21518E-01	3.86154
6.21548E-01	3.85398
6.21557E-01	3.85171
6.21626E-01	3.80267
6.21668E-01	3.77051
6.21746E-01	3.71081
6.21759E-01	3.70398
6.21897E-01	3.62548
6.21909E-01	3.62011
6.22221E-01	3.48047
6.22853E-01	3.20977
6.23177E-01	3.0661
6.23417E-01	2.95802
6.23538E-01	2.90399
6.23708E-01	2.81983
6.23758E-01	2.79959
6.23958E-01	2.7187
6.24143E-01	2.63114
6.24227E-01	2.5912
6.24279E-01	2.57028
6.24305E-01	2.55983
6.24371E-01	2.5447
6.24434E-01	2.53029
6.24451E-01	2.52922
6.24457E-01	2.52885
6.24507E-01	2.53793
6.24511E-01	2.53947
6.24567E-01	2.56109
6.24571E-01	2.56369
6.24611E-01	2.58979
6.24625E-01	2.5985
6.24651E-01	2.62696
6.24653E-01	2.62838
6.24681E-01	2.67533
6.24687E-01	2.6889
6.24710E-01	2.7409
6.24723E-01	2.7779
6.24739E-01	2.82344
6.24753E-01	2.87096
6.24767E-01	2.91908
6.24782E-01	2.98733
6.24785E-01	2.99667
6.24803E-01	3.08928
6.24811E-01	3.14269
6.24822E-01	3.20676
6.24839E-01	3.33408
6.24842E-01	3.35461
6.24857E-01	3.48316
6.24866E-01	3.57817
6.24872E-01	3.62852
6.24887E-01	3.79282
6.24896E-01	3.90362
6.24901E-01	3.96521
6.24914E-01	4.15056
6.24926E-01	4.32551
6.24928E-01	4.35595
6.24941E-01	4.58192
6.24955E-01	4.82799
6.24956E-01	4.84769
6.24970E-01	5.13342
6.24996E-01	5.68828
6.25008E-01	5.94394
6.25028E-01	6.38851
6.25048E-01	6.833
6.25056E-01	7.01076
6.25063E-01	7.15482
6.25076E-01	7.42227
6.25078E-01	7.45811
6.25091E-01	7.69101
6.25093E-01	7.71464
6.25097E-01	7.78258
6.25104E-01	7.88297
6.25114E-01	7.99325
6.25119E-01	8.04837
6.25129E-01	8.11673
6.25134E-01	8.15088
6.25144E-01	8.17987
6.25148E-01	8.19145
6.25152E-01	8.19372
6.25162E-01	8.17541
6.25168E-01	8.1644
6.25180E-01	8.1015
6.25184E-01	8.08053
6.25202E-01	7.93592
6.25220E-01	7.75259
6.25256E-01	7.32151
6.25256E-01	7.32125
6.25285E-01	6.94786
6.25307E-01	6.66767
6.25307E-01	6.66753
6.25329E-01	6.41493
6.25346E-01	6.22538
6.25352E-01	6.16793
6.25374E-01	5.93286
6.25405E-01	5.64255
6.25435E-01	5.38648
6.25466E-01	5.16804
6.25502E-01	4.9444
6.25544E-01	4.72169
6.25586E-01	4.53199
6.25628E-01	4.36972
6.25673E-01	4.22304
6.25696E-01	4.15706
6.25720E-01	4.09111
6.25767E-01	3.97816
6.25837E-01	3.83759
6.25907E-01	3.7234
6.25931E-01	3.69227
6.25978E-01	3.63003
6.26072E-01	3.53044
6.26165E-01	3.45268
6.26212E-01	3.42228
6.26259E-01	3.39189
6.26400E-01	3.32333
6.26569E-01	3.2548
6.26737E-01	3.20577
6.26921E-01	3.1689
6.27150E-01	3.14008
6.27525E-01	3.09286
6.27600E-01	3.08466
6.27938E-01	3.04783
6.28224E-01	3.01666
6.28357E-01	3.025
6.28429E-01	3.03799
6.28513E-01	3.05312
6.28526E-01	3.057
6.28607E-01	3.08126
6.28656E-01	3.09585
6.28692E-01	3.10668
6.28693E-01	3.10735
6.28730E-01	3.12954
6.28755E-01	3.14438
6.28757E-01	3.14546
6.28774E-01	3.16359
6.28789E-01	3.17984
6.28793E-01	3.18565
6.28809E-01	3.21188
6.28814E-01	3.21918
6.28825E-01	3.24541
6.28831E-01	3.25805
6.28839E-01	3.28403
6.28849E-01	3.31415
6.28854E-01	3.33183
6.28863E-01	3.37095
6.28864E-01	3.37533
6.28873E-01	3.42379
6.28875E-01	3.43471
6.28883E-01	3.48895
6.28886E-01	3.50927
6.28893E-01	3.56937
6.28897E-01	3.60335
6.28901E-01	3.64131
6.28908E-01	3.71061
6.28909E-01	3.73151
6.28917E-01	3.82889
6.28918E-01	3.84303
6.28926E-01	3.97067
6.28926E-01	3.97452
6.28935E-01	4.12919
6.28935E-01	4.13822
6.28943E-01	4.30719
6.28945E-01	4.34311
6.28955E-01	4.58668
6.28968E-01	4.92124
6.28977E-01	5.1694
6.28980E-01	5.24888
6.28984E-01	5.34443
6.28989E-01	5.46815
6.28990E-01	5.47251
6.28996E-01	5.59522
6.28996E-01	5.60563
6.29002E-01	5.69348
6.29003E-01	5.70056
6.29004E-01	5.71483
6.29009E-01	5.77187
6.29010E-01	5.77553
6.29016E-01	5.80835
6.29016E-01	5.81198
6.29020E-01	5.81674
6.29022E-01	5.81301
6.29026E-01	5.80323
6.29027E-01	5.79179
6.29033E-01	5.75048
6.29034E-01	5.74463
6.29040E-01	5.66855
6.29042E-01	5.64122
6.29053E-01	5.47331
6.29056E-01	5.41274
6.29071E-01	5.13414
6.29081E-01	4.95254
6.29084E-01	4.90414
6.29091E-01	4.78546
6.29097E-01	4.68842
6.29100E-01	4.64168
6.29108E-01	4.52022
6.29109E-01	4.51621
6.29118E-01	4.40818
6.29120E-01	4.37619
6.29127E-01	4.30391
6.29132E-01	4.25374
6.29137E-01	4.21196
6.29144E-01	4.14994
6.29148E-01	4.11484
6.29157E-01	4.05306
6.29159E-01	4.0385
6.29171E-01	3.96763
6.29176E-01	3.93659
6.29184E-01	3.90011
6.29196E-01	3.84543
6.29197E-01	3.8407
6.29217E-01	3.76985
6.29222E-01	3.75097
6.29236E-01	3.71111
6.29248E-01	3.67852
6.29259E-01	3.65689
6.29285E-01	3.60285
6.29287E-01	3.59914
6.29327E-01	3.54354
6.29336E-01	3.53058
6.29381E-01	3.48862
6.29395E-01	3.47604
6.29436E-01	3.4505
6.29438E-01	3.44961
6.29517E-01	3.41837
6.29523E-01	3.4159
6.29648E-01	3.3937
6.29780E-01	3.37045
6.29869E-01	3.35475
6.29929E-01	3.34709
6.30119E-01	3.32287
6.30269E-01	3.30379
6.30419E-01	3.28474
6.30453E-01	3.28048
6.30519E-01	3.28964
6.30579E-01	3.29794
6.30594E-01	3.3031
6.30652E-01	3.3229
6.30665E-01	3.33175
6.30697E-01	3.35478
6.30710E-01	3.36829
6.30745E-01	3.40614
6.30760E-01	3.42849
6.30795E-01	3.48066
6.30810E-01	3.51115
6.30839E-01	3.56963
6.30850E-01	3.59969
6.30876E-01	3.66988
6.30890E-01	3.71702
6.30906E-01	3.77276
6.30924E-01	3.84883
6.30940E-01	3.91947
6.30960E-01	4.02414
6.30965E-01	4.05031
6.30995E-01	4.23372
6.31001E-01	4.28217
6.31016E-01	4.3854
6.31039E-01	4.57109
6.31045E-01	4.6296
6.31061E-01	4.77877
6.31095E-01	5.12651
6.31107E-01	5.25621
6.31134E-01	5.54982
6.31148E-01	5.70279
6.31154E-01	5.76076
6.31171E-01	5.92496
6.31175E-01	5.96551
6.31192E-01	6.09117
6.31197E-01	6.12705
6.31211E-01	6.20459
6.31212E-01	6.20777
6.31228E-01	6.26081
6.31228E-01	6.26148
6.31248E-01	6.2848
6.31254E-01	6.27897
6.31265E-01	6.26907
6.31272E-01	6.24954
6.31284E-01	6.21602
6.31308E-01	6.10311
6.31320E-01	6.03237
6.31356E-01	5.79117
6.31392E-01	5.55002
6.31410E-01	5.42948
6.31422E-01	5.35639
6.31446E-01	5.21024
6.31452E-01	5.17776
6.31472E-01	5.06954
6.31484E-01	5.00462
6.31512E-01	4.86966
6.31525E-01	4.81184
6.31553E-01	4.69527
6.31563E-01	4.65365
6.31599E-01	4.52846
6.31607E-01	4.50543
6.31657E-01	4.36159
6.31665E-01	4.34281
6.31705E-01	4.24896
6.31717E-01	4.22081
6.31777E-01	4.10467
6.31785E-01	4.09202
6.31857E-01	3.97825
6.31865E-01	3.96817
6.31955E-01	3.85503
6.31971E-01	3.83905
6.32075E-01	3.73525
6.32131E-01	3.68965
6.32195E-01	3.63756
6.32347E-01	3.53359
6.32355E-01	3.52812
6.32403E-01	3.50012
6.32595E-01	3.38813
6.32676E-01	3.34693
6.32836E-01	3.26456
6.32916E-01	3.22877
6.32996E-01	3.19299
6.33303E-01	3.0785
6.33420E-01	3.01554
6.33500E-01	2.95973
6.33716E-01	2.78869
6.33895E-01	2.64733
6.34039E-01	2.53335
6.34183E-01	2.42715
6.34363E-01	2.29432
6.34399E-01	2.26766
6.34534E-01	2.18298
6.34549E-01	2.17473
6.34670E-01	2.10875
6.34760E-01	2.06926
6.34820E-01	2.05334
6.34940E-01	2.02154
6.35000E-01	2.01852
6.35067E-01	2.02911
6.35112E-01	2.04539
6.35157E-01	2.06993
6.35208E-01	2.10806
6.35263E-01	2.16439
6.35321E-01	2.23944
6.35433E-01	2.40431
6.35484E-01	2.47962
6.35523E-01	2.52785
6.35542E-01	2.55157
6.35602E-01	2.60631
6.35626E-01	2.62137
6.35650E-01	2.63643
6.35668E-01	2.64772
6.35776E-01	2.70431
6.35783E-01	2.70841
6.35906E-01	2.78807
6.36049E-01	2.89625
6.36149E-01	2.97822
6.36156E-01	2.98453
6.36393E-01	3.2073
6.36525E-01	3.3501
6.36787E-01	3.65893
6.36932E-01	3.8411
6.37015E-01	3.94475
6.37263E-01	4.20419
6.37350E-01	4.2889
6.37525E-01	4.43277
6.37701E-01	4.55241
6.37801E-01	4.60671
6.38016E-01	4.72349
6.38202E-01	4.80146
6.38312E-01	4.82182
6.38352E-01	4.82329
6.38388E-01	4.82317
6.38424E-01	4.82336
6.38440E-01	4.82205
6.38680E-01	4.8024
6.38869E-01	4.78704
6.38938E-01	4.78136
6.38953E-01	4.77977
6.39013E-01	4.77302
6.39161E-01	4.75659
6.39481E-01	4.72089
6.39577E-01	4.70246
6.39753E-01	4.66871
6.39809E-01	4.65792
6.39895E-01	4.63239
6.40010E-01	4.5978
6.40059E-01	4.58337
6.40083E-01	4.57616
6.40119E-01	4.56534
6.40191E-01	4.54374
6.40222E-01	4.54136
6.40228E-01	4.54257
6.40256E-01	4.54818
6.40280E-01	4.55306
6.40296E-01	4.5615
6.40352E-01	4.59183
6.40421E-01	4.6286
6.40427E-01	4.63184
6.40485E-01	4.64715
6.40501E-01	4.65137
6.40517E-01	4.65235
6.40557E-01	4.65481
6.40599E-01	4.65023
6.40742E-01	4.63436
6.40847E-01	4.61345
6.41004E-01	4.58207
6.41248E-01	4.53337
6.41319E-01	4.51909
6.41392E-01	4.50923
6.41536E-01	4.4895
6.41563E-01	4.48584
6.41635E-01	4.48487
6.41707E-01	4.49117
6.41820E-01	4.50106
6.41844E-01	4.51218
6.41901E-01	4.53799
6.41959E-01	4.58547
6.41982E-01	4.60375
6.42043E-01	4.67949
6.42053E-01	4.69857
6.42083E-01	4.75416
6.42121E-01	4.84646
6.42124E-01	4.85189
6.42164E-01	4.97506
6.42196E-01	5.09739
6.42205E-01	5.13157
6.42235E-01	5.27615
6.42248E-01	5.34533
6.42266E-01	5.44597
6.42306E-01	5.7113
6.42347E-01	6.02086
6.42420E-01	6.64113
6.42428E-01	6.70867
6.42460E-01	6.95824
6.42464E-01	6.98116
6.42493E-01	7.1645
6.42500E-01	7.19845
6.42514E-01	7.26635
6.42536E-01	7.33285
6.42538E-01	7.33978
6.42561E-01	7.37294
6.42572E-01	7.37737
6.42604E-01	7.35162
6.42620E-01	7.31519
6.42635E-01	7.2796
6.42676E-01	7.14272
6.42770E-01	6.74764
6.42828E-01	6.50699
6.42842E-01	6.44663
6.42896E-01	6.25796
6.42924E-01	6.16364
6.42982E-01	5.98925
6.42984E-01	5.9821
6.43050E-01	5.82122
6.43077E-01	5.76677
6.43140E-01	5.63973
6.43209E-01	5.52796
6.43230E-01	5.49406
6.43320E-01	5.37584
6.43329E-01	5.36646
6.43446E-01	5.24445
6.43460E-01	5.23362
6.43615E-01	5.10787
6.43720E-01	5.04337
6.43790E-01	5.0004
6.43878E-01	4.95861
6.43983E-01	4.90849
6.44298E-01	4.79538
6.44684E-01	4.69458
6.44771E-01	4.67189
6.44858E-01	4.6492
6.44998E-01	4.61904
6.45557E-01	4.49865
6.46398E-01	4.32469
6.47281E-01	4.11993
6.47330E-01	4.10525
6.47379E-01	4.09058
6.48499E-01	3.75372
6.48547E-01	3.73697
6.48639E-01	3.70538
6.49339E-01	3.46367
6.49899E-01	3.29021
6.50304E-01	3.20748
6.50358E-01	3.20266
6.50530E-01	3.2568
6.50700E-01	3.31759
6.50985E-01	3.37543
6.51020E-01	3.39279
6.51090E-01	3.42751
6.51352E-01	3.5819
6.51400E-01	3.60588
6.51405E-01	3.6083
6.51770E-01	3.66446
6.51800E-01	3.6534
6.51832E-01	3.61233
6.52072E-01	3.18892
6.52102E-01	3.14339
6.52161E-01	3.07819
6.52280E-01	2.96448
6.52480E-01	2.77354
6.52482E-01	2.77121
6.52505E-01	2.7572
6.52550E-01	2.74564
6.52880E-01	2.70769
6.52923E-01	2.71668
6.53176E-01	2.84378
6.53270E-01	2.87657
6.53572E-01	2.95828
6.53581E-01	2.95893
6.53600E-01	2.95364
6.53613E-01	2.94993
6.53679E-01	2.89348
6.54170E-01	2.42141
6.54276E-01	2.32028
6.54304E-01	2.3066
6.54311E-01	2.30602
6.54343E-01	2.3146
6.54615E-01	2.44108
6.54700E-01	2.47626
6.54890E-01	2.50142
6.55100E-01	2.52034
6.55363E-01	2.49151
6.55408E-01	2.47827
6.55521E-01	2.40482
6.55791E-01	2.21836
6.55800E-01	2.21415
6.55881E-01	2.17786
6.56196E-01	2.04954
6.56241E-01	2.03907
6.56893E-01	1.88739
6.56961E-01	1.88378
6.57681E-01	1.86958
6.57965E-01	1.86075
6.58000E-01	1.86217
6.58111E-01	1.88955
6.58221E-01	1.91692
6.58378E-01	1.95564
6.58389E-01	1.95613
6.58423E-01	1.94735
6.58670E-01	1.79663
6.58693E-01	1.78972
6.58700E-01	1.78959
6.58723E-01	1.79663
6.58791E-01	1.84511
6.59070E-01	2.05555
6.59100E-01	2.06881
6.59113E-01	2.06992
6.59150E-01	2.06142
6.59482E-01	1.94639
6.59500E-01	1.94488
6.59532E-01	1.95171
6.59864E-01	2.09097
6.59898E-01	2.11088
6.59932E-01	2.14285
6.60178E-01	2.42519
6.60200E-01	2.44596
6.60245E-01	2.47361
6.60562E-01	2.62176
6.60742E-01	2.72362
6.60980E-01	2.86304
6.61000E-01	2.86991
6.61282E-01	2.84986
6.61321E-01	2.86184
6.61671E-01	3.09351
6.61700E-01	3.10342
6.61738E-01	3.09535
6.62092E-01	2.9213
6.62483E-01	2.66488
6.62521E-01	2.65609
6.62781E-01	2.69449
6.62818E-01	2.68845
6.63195E-01	2.49678
6.63262E-01	2.44375
6.63577E-01	2.17753
6.63622E-01	2.14727
6.63876E-01	2.02208
6.63908E-01	2.01437
6.63916E-01	2.01422
6.64163E-01	2.0592
6.64300E-01	2.08205
6.64523E-01	2.04443
6.64678E-01	2.01777
6.64711E-01	2.02395
6.64769E-01	2.05945
6.65072E-01	2.26931
6.65100E-01	2.27802
6.65130E-01	2.2702
6.65490E-01	2.04911
6.65513E-01	2.04024
6.65783E-01	1.9892
6.65800E-01	1.98848
6.66179E-01	2.06175
6.66182E-01	2.06176
6.66210E-01	2.0556
6.66257E-01	2.02359
6.66571E-01	1.77587
6.66604E-01	1.75672
6.66638E-01	1.74905
6.66976E-01	1.72088
6.67021E-01	1.70865
6.67262E-01	1.59419
6.67288E-01	1.58832
6.67309E-01	1.59442
6.67335E-01	1.61669
6.67671E-01	1.9992
6.67693E-01	2.01664
6.67715E-01	2.02328
6.67746E-01	2.01753
6.68080E-01	1.89684
6.68100E-01	1.89441
6.68138E-01	1.90086
