E(MeV)	"ENDF/B-VIII.b5: SE-77(N,TOT)"	
1.47039E-03	6.31605	
1.47055E-03	6.27214	
1.47056E-03	6.27128	
1.47072E-03	6.23543	
1.47089E-03	6.20131	
1.47114E-03	6.15276	
1.47138E-03	6.10675	
1.47166E-03	6.05847	
1.47172E-03	6.04838	
1.47194E-03	6.01455	
1.47223E-03	5.97378	
1.47252E-03	5.93482	
1.47280E-03	5.89753	
1.47309E-03	5.86184	
1.47338E-03	5.82772	
1.47376E-03	5.78469	
1.47404E-03	5.75432	
1.47433E-03	5.72568	
1.47467E-03	5.69387	
1.47497E-03	5.66811	
1.47528E-03	5.64485	
1.47558E-03	5.62435	
1.47588E-03	5.60697	
1.47619E-03	5.59311	
1.47633E-03	5.58859	
1.47649E-03	5.58684	
1.47672E-03	5.5874	
1.47694E-03	5.59086	
1.47715E-03	5.59676	
1.47719E-03	5.59862	
1.47735E-03	5.6106	
1.47756E-03	5.62905	
1.47776E-03	5.65121	
1.47777E-03	5.652	
1.47797E-03	5.68642	
1.47817E-03	5.72663	
1.47829E-03	5.75216	
1.47838E-03	5.77644	
1.47852E-03	5.81816	
1.47858E-03	5.84117	
1.47874E-03	5.90377	
1.47886E-03	5.95116	
1.47891E-03	5.97517	
1.47907E-03	6.06098	
1.47914E-03	6.09791	
1.47924E-03	6.16177	
1.47938E-03	6.26429	
1.47940E-03	6.27743	
1.47956E-03	6.4174	
1.47963E-03	6.47734	
1.47973E-03	6.58122	
1.47987E-03	6.74734	
1.47989E-03	6.7683	
1.48002E-03	6.94564	
1.48004E-03	6.96903	
1.48015E-03	7.15061	
1.48020E-03	7.23262	
1.48028E-03	7.38513	
1.48037E-03	7.54566	
1.48041E-03	7.65382	
1.48053E-03	7.91925	
1.48055E-03	7.96142	
1.48064E-03	8.22567	
1.48065E-03	8.2486	
1.48074E-03	8.5252	
1.48078E-03	8.62987	
1.48084E-03	8.86047	
1.48090E-03	9.07034	
1.48094E-03	9.2361	
1.48102E-03	9.58119	
1.48104E-03	9.67524	
1.48110E-03	9.9691	
1.48114E-03	10.1794	
1.48118E-03	10.3986	
1.48125E-03	10.7519	
1.48127E-03	10.8746	
1.48135E-03	11.4028	
1.48143E-03	11.956	
1.48150E-03	12.5682	
1.48151E-03	12.6528	
1.48158E-03	13.2465	
1.48159E-03	13.3877	
1.48166E-03	13.9955	
1.48167E-03	14.1083	
1.48173E-03	14.8263	
1.48174E-03	14.9023	
1.48180E-03	15.6371	
1.48181E-03	15.7795	
1.48188E-03	16.7431	
1.48196E-03	17.8097	
1.48197E-03	18.0036	
1.48203E-03	18.9836	
1.48205E-03	19.4052	
1.48210E-03	20.2748	
1.48214E-03	20.9692	
1.48217E-03	21.6931	
1.48222E-03	22.7116	
1.48225E-03	23.2498	
1.48231E-03	24.6491	
1.48232E-03	24.955	
1.48237E-03	26.1844	
1.48239E-03	26.8105	
1.48243E-03	28.0163	
1.48247E-03	28.9251	
1.48250E-03	30.0012	
1.48253E-03	30.9345	
1.48257E-03	32.1511	
1.48260E-03	33.103	
1.48264E-03	34.4728	
1.48266E-03	35.4384	
1.48270E-03	36.9824	
1.48276E-03	39.2631	
1.48277E-03	39.6647	
1.48284E-03	42.554	
1.48286E-03	43.5178	
1.48290E-03	45.6434	
1.48296E-03	48.2041	
1.48298E-03	49.5128	
1.48304E-03	52.7901	
1.48306E-03	53.6687	
1.48313E-03	57.7348	
1.48314E-03	58.112	
1.48322E-03	62.8529	
1.48325E-03	64.9184	
1.48330E-03	67.8633	
1.48337E-03	72.675	
1.48346E-03	79.1451	
1.48352E-03	83.5013	
1.48360E-03	89.3951	
1.48375E-03	101.228	
1.48376E-03	102.26	
1.48399E-03	120.893	
1.48412E-03	131.427	
1.48417E-03	135.574	
1.48425E-03	141.515	
1.48436E-03	149.267	
1.48448E-03	157.165	
1.48458E-03	163.307	
1.48459E-03	164.101	
1.48468E-03	168.424	
1.48477E-03	172.29	
1.48478E-03	172.917	
1.48486E-03	175.431	
1.48488E-03	176.053	
1.48494E-03	177.779	
1.48497E-03	178.324	
1.48500E-03	178.81	
1.48507E-03	179.69	
1.48510E-03	179.894	
1.48515E-03	180.089	
1.48518E-03	180.056	
1.48520E-03	179.966	
1.48530E-03	178.936	
1.48532E-03	178.613	
1.48540E-03	176.996	
1.48544E-03	175.717	
1.48549E-03	174.211	
1.48556E-03	171.538	
1.48559E-03	170.635	
1.48568E-03	166.331	
1.48580E-03	160.02	
1.48582E-03	158.94	
1.48592E-03	152.936	
1.48596E-03	150.486	
1.48611E-03	140.387	
1.48640E-03	119.428	
1.48643E-03	117.567	
1.48657E-03	107.465	
1.48665E-03	102.029	
1.48668E-03	100.284	
1.48678E-03	93.4053	
1.48689E-03	86.9166	
1.48691E-03	85.3213	
1.48697E-03	81.9155	
1.48704E-03	77.8267	
1.48707E-03	76.428	
1.48717E-03	71.292	
1.48727E-03	66.5436	
1.48736E-03	62.1594	
1.48737E-03	61.8739	
1.48743E-03	59.4557	
1.48747E-03	57.87	
1.48750E-03	56.6614	
1.48757E-03	54.1979	
1.48758E-03	53.8281	
1.48766E-03	51.2108	
1.48767E-03	50.6375	
1.48773E-03	48.7861	
1.48778E-03	47.419	
1.48781E-03	46.52	
1.48788E-03	44.5101	
1.48789E-03	44.4054	
1.48796E-03	42.4799	
1.48799E-03	41.8976	
1.48804E-03	40.6907	
1.48809E-03	39.5463	
1.48813E-03	38.7237	
1.48820E-03	37.4267	
1.48821E-03	37.1458	
1.48829E-03	35.6967	
1.48830E-03	35.5218	
1.48837E-03	34.3871	
1.48845E-03	33.1836	
1.48853E-03	31.9983	
1.48857E-03	31.4597	
1.48861E-03	30.9411	
1.48869E-03	29.9483	
1.48877E-03	29.0525	
1.48882E-03	28.5581	
1.48888E-03	27.9471	
1.48898E-03	26.9517	
1.48899E-03	26.8802	
1.48910E-03	25.902	
1.48914E-03	25.5599	
1.48922E-03	25.0049	
1.48931E-03	24.3404	
1.48933E-03	24.1762	
1.48945E-03	23.4248	
1.48947E-03	23.2667	
1.48956E-03	22.7391	
1.48963E-03	22.3149	
1.48968E-03	22.1037	
1.48979E-03	21.5228	
1.48988E-03	21.0739	
1.48992E-03	20.8937	
1.49007E-03	20.2574	
1.49013E-03	20.0143	
1.49022E-03	19.6744	
1.49036E-03	19.128	
1.49037E-03	19.0982	
1.49051E-03	18.6431	
1.49062E-03	18.3005	
1.49066E-03	18.1816	
1.49080E-03	17.7601	
1.49086E-03	17.5985	
1.49095E-03	17.3729	
1.49112E-03	16.9487	
1.49122E-03	16.71	
1.49132E-03	16.5022	
1.49152E-03	16.0934	
1.49162E-03	15.8921	
1.49171E-03	15.7161	
1.49191E-03	15.3694	
1.49201E-03	15.1983	
1.49211E-03	15.0474	
1.49230E-03	14.7497	
1.49240E-03	14.6027	
1.49250E-03	14.4737	
1.49272E-03	14.1928	
1.49290E-03	13.9626	
1.49295E-03	13.8995	
1.49319E-03	13.6418	
1.49343E-03	13.3874	
1.49349E-03	13.318	
1.49367E-03	13.1616	
1.49390E-03	12.9483	
1.49409E-03	12.7808	
1.49414E-03	12.7429	
1.49438E-03	12.5615	
1.49464E-03	12.3635	
1.49469E-03	12.3268	
1.49493E-03	12.1725	
1.49521E-03	11.9885	
1.49538E-03	11.8844	
1.49550E-03	11.8171	
1.49579E-03	11.6616	
1.49607E-03	11.5077	
1.49616E-03	11.4642	
1.49650E-03	11.3044	
1.49679E-03	11.1743	
1.49693E-03	11.1098	
1.49716E-03	11.024	
1.49753E-03	10.8851	
1.49790E-03	10.7475	
1.49810E-03	10.6717	
1.49826E-03	10.6215	
1.49863E-03	10.5094	
1.49900E-03	10.3984	
1.49933E-03	10.3006	
1.49955E-03	10.2441	
1.50000E-03	10.1324	
1.50054E-03	10.0015	
1.50056E-03	9.99655	
1.50107E-03	9.89238	
1.50160E-03	9.78506	
1.50211E-03	9.68271	
1.50213E-03	9.67927	
1.50266E-03	9.59082	
1.50320E-03	9.50305	
1.50359E-03	9.43934	
1.50373E-03	9.41993	
1.50436E-03	9.33467	
1.50510E-03	9.23649	
1.50580E-03	9.14451	
1.50584E-03	9.14011	
1.50657E-03	9.06178	
1.50731E-03	8.98404	
1.50805E-03	8.90683	
1.50809E-03	8.90256	
1.50878E-03	8.84297	
1.50952E-03	8.78028	
1.51030E-03	8.71451	
1.51055E-03	8.69385	
1.51112E-03	8.65464	
1.51194E-03	8.59899	
1.51276E-03	8.54367	
1.51357E-03	8.48866	
1.51382E-03	8.47224	
1.51439E-03	8.44126	
1.51521E-03	8.39728	
1.51603E-03	8.35358	
1.51685E-03	8.3101	
1.51726E-03	8.28866	
1.51767E-03	8.27132	
1.51849E-03	8.23724	
1.51931E-03	8.20352	
1.51972E-03	8.18682	
1.52045E-03	8.15753	
1.52094E-03	8.13827	
1.52142E-03	8.11927	
1.52191E-03	8.1006	
1.52227E-03	8.08686	
1.52234E-03	8.08414	
1.52263E-03	8.0762	
1.52300E-03	8.06659	
1.52336E-03	8.05739	
1.52360E-03	8.05155	
1.52384E-03	8.04599	
1.52409E-03	8.04076	
1.52433E-03	8.03593	
1.52457E-03	8.0316	
1.52475E-03	8.02876	
1.52494E-03	8.02633	
1.52512E-03	8.02443	
1.52530E-03	8.02318	
1.52542E-03	8.0228	
1.52554E-03	8.02286	
1.52565E-03	8.02338	
1.52576E-03	8.02442	
1.52587E-03	8.02611	
1.52598E-03	8.02859	
1.52605E-03	8.03078	
1.52612E-03	8.03346	
1.52620E-03	8.03672	
1.52627E-03	8.04065	
1.52634E-03	8.04536	
1.52641E-03	8.05097	
1.52649E-03	8.05763	
1.52656E-03	8.06549	
1.52661E-03	8.0723	
1.52667E-03	8.07998	
1.52673E-03	8.08966	
1.52678E-03	8.09837	
1.52683E-03	8.10803	
1.52687E-03	8.11872	
1.52692E-03	8.13055	
1.52697E-03	8.14362	
1.52702E-03	8.15803	
1.52707E-03	8.1739	
1.52712E-03	8.19136	
1.52716E-03	8.21054	
1.52721E-03	8.23158	
1.52726E-03	8.25231	
1.52731E-03	8.28091	
1.52736E-03	8.30941	
1.52741E-03	8.34038	
1.52746E-03	8.37397	
1.52750E-03	8.40565	
1.52755E-03	8.44971	
1.52761E-03	8.49775	
1.52766E-03	8.54998	
1.52772E-03	8.60666	
1.52777E-03	8.668	
1.52783E-03	8.73426	
1.52788E-03	8.8056	
1.52792E-03	8.85667	
1.52793E-03	8.88277	
1.52799E-03	8.96648	
1.52804E-03	9.05578	
1.52811E-03	9.17265	
1.52818E-03	9.30998	
1.52826E-03	9.45756	
1.52833E-03	9.61532	
1.52840E-03	9.78292	
1.52849E-03	9.9964	
1.52857E-03	10.1966	
1.52868E-03	10.5127	
1.52882E-03	10.9171	
1.52912E-03	11.7757	
1.52926E-03	12.1665	
1.52938E-03	12.4668	
1.52948E-03	12.7014	
1.52957E-03	12.8749	
1.52967E-03	13.0374	
1.52971E-03	13.0757	
1.52977E-03	13.1489	
1.52986E-03	13.2235	
1.52995E-03	13.258	
1.53000E-03	13.2609	
1.53007E-03	13.2459	
1.53017E-03	13.189	
1.53026E-03	13.0961	
1.53036E-03	12.9677	
1.53044E-03	12.8284	
1.53050E-03	12.7119	
1.53053E-03	12.6486	
1.53063E-03	12.4143	
1.53074E-03	12.1132	
1.53089E-03	11.7102	
1.53124E-03	10.6651	
1.53136E-03	10.3327	
1.53147E-03	10.0167	
1.53157E-03	9.76909	
1.53164E-03	9.59394	
1.53172E-03	9.4285	
1.53179E-03	9.2731	
1.53186E-03	9.12795	
1.53193E-03	9.00605	
1.53199E-03	8.8924	
1.53206E-03	8.78682	
1.53212E-03	8.6891	
1.53217E-03	8.62078	
1.53221E-03	8.57088	
1.53222E-03	8.55707	
1.53227E-03	8.49892	
1.53232E-03	8.44461	
1.53237E-03	8.39395	
1.53243E-03	8.33564	
1.53247E-03	8.29617	
1.53252E-03	8.25929	
1.53256E-03	8.22488	
1.53261E-03	8.1928	
1.53265E-03	8.16292	
1.53270E-03	8.1351	
1.53274E-03	8.10924	
1.53279E-03	8.08519	
1.53283E-03	8.06285	
1.53288E-03	8.0421	
1.53292E-03	8.02284	
1.53297E-03	8.00495	
1.53301E-03	7.98835	
1.53306E-03	7.97293	
1.53310E-03	7.9586	
1.53316E-03	7.94083	
1.53322E-03	7.92473	
1.53328E-03	7.9101	
1.53334E-03	7.89679	
1.53340E-03	7.88466	
1.53347E-03	7.87357	
1.53353E-03	7.86341	
1.53359E-03	7.85407	
1.53365E-03	7.84545	
1.53371E-03	7.83748	
1.53377E-03	7.83008	
1.53386E-03	7.81989	
1.53395E-03	7.81065	
1.53404E-03	7.80219	
1.53413E-03	7.79488	
1.53423E-03	7.78619	
1.53427E-03	7.78396	
1.53434E-03	7.77895	
1.53445E-03	7.77256	
1.53456E-03	7.76661	
1.53467E-03	7.76103	
1.53483E-03	7.75324	
1.53500E-03	7.74601	
1.53516E-03	7.73923	
1.53533E-03	7.73283	
1.53549E-03	7.72675	
1.53571E-03	7.71904	
1.53590E-03	7.71252	
1.53616E-03	7.70434	
1.53641E-03	7.69653	
1.53666E-03	7.68901	
1.53700E-03	7.67938	
1.53734E-03	7.6701	
1.53768E-03	7.6611	
1.53802E-03	7.65235	
1.53836E-03	7.64378	
1.53887E-03	7.63123	
1.53938E-03	7.61897	
1.53989E-03	7.60694	
1.54040E-03	7.59509	
1.54090E-03	7.58339	
1.54158E-03	7.56798	
1.54226E-03	7.55273	
1.54241E-03	7.5495	
1.54328E-03	7.53365	
1.54396E-03	7.52145	
1.54493E-03	7.50417	
1.54590E-03	7.48702	
1.54735E-03	7.4615	
1.54881E-03	7.43615	
1.54977E-03	7.41933	
1.55171E-03	7.38583	
1.55385E-03	7.34916	
1.55404E-03	7.34584	
1.55598E-03	7.31867	
1.55811E-03	7.2889	
1.56122E-03	7.24572	
1.56413E-03	7.2053	
1.56705E-03	7.16499	
1.57101E-03	7.11044	
1.57399E-03	7.06939	
1.57566E-03	7.04658	
1.57770E-03	7.02034	
1.58140E-03	6.9728	
1.58387E-03	6.94116	
1.58811E-03	6.88687	
1.59130E-03	6.84626	
1.59418E-03	6.80962	
1.59782E-03	6.76346	
1.60085E-03	6.72512	
1.60449E-03	6.67928	
1.60692E-03	6.64885	
1.60813E-03	6.63111	
1.61132E-03	6.58472	
1.61428E-03	6.54184	
1.61723E-03	6.49917	
1.61951E-03	6.46653	
1.61966E-03	6.46436	
1.62178E-03	6.42854	
1.62406E-03	6.39034	
1.62633E-03	6.35237	
1.62815E-03	6.32218	
1.62846E-03	6.3161	
1.63058E-03	6.27382	
1.63270E-03	6.23185	
1.63483E-03	6.19022	
1.63642E-03	6.15925	
1.63665E-03	6.15486	
1.63801E-03	6.12218	
1.63960E-03	6.08434	
1.64120E-03	6.04683	
1.64279E-03	6.00969	
1.64302E-03	6.00445	
1.64438E-03	5.96463	
1.64597E-03	5.91867	
1.64757E-03	5.8733	
1.64863E-03	5.84342	
1.64939E-03	5.82232	
1.64969E-03	5.81169	
1.65075E-03	5.77487	
1.65181E-03	5.73847	
1.65318E-03	5.69239	
1.65333E-03	5.68735	
1.65409E-03	5.65623	
1.65500E-03	5.61934	
1.65591E-03	5.58295	
1.65682E-03	5.54715	
1.65727E-03	5.52958	
1.65773E-03	5.50769	
1.65864E-03	5.46465	
1.65943E-03	5.42767	
1.66031E-03	5.38809	
1.66046E-03	5.37951	
1.66148E-03	5.32301	
1.66216E-03	5.28624	
1.66285E-03	5.25026	
1.66334E-03	5.22493	
1.66353E-03	5.21275	
1.66421E-03	5.16992	
1.66482E-03	5.1328	
1.66562E-03	5.08562	
1.66641E-03	5.029	
1.66694E-03	4.99252	
1.66747E-03	4.9572	
1.66789E-03	4.93045	
1.66800E-03	4.92121	
1.66853E-03	4.87953	
1.66903E-03	4.84226	
1.66971E-03	4.79323	
1.66986E-03	4.78296	
1.67016E-03	4.75739	
1.67062E-03	4.72075	
1.67108E-03	4.68603	
1.67123E-03	4.67518	
1.67153E-03	4.64851	
1.67199E-03	4.61095	
1.67244E-03	4.57614	
1.67259E-03	4.56565	
1.67295E-03	4.53431	
1.67346E-03	4.49436	
1.67381E-03	4.47063	
1.67415E-03	4.44334	
1.67449E-03	4.41897	
1.67483E-03	4.39788	
1.67494E-03	4.39207	
1.67517E-03	4.37623	
1.67546E-03	4.35906	
1.67576E-03	4.34528	
1.67605E-03	4.33528	
1.67608E-03	4.33473	
1.67635E-03	4.32465	
1.67664E-03	4.31823	
1.67693E-03	4.31713	
1.67723E-03	4.32205	
1.67737E-03	4.32772	
1.67752E-03	4.33256	
1.67786E-03	4.35302	
1.67808E-03	4.37323	
1.67831E-03	4.39938	
1.67854E-03	4.43216	
1.67876E-03	4.47237	
1.67891E-03	4.50482	
1.67899E-03	4.52231	
1.67921E-03	4.58443	
1.67942E-03	4.65035	
1.67960E-03	4.72311	
1.67979E-03	4.80502	
1.67980E-03	4.81066	
1.67998E-03	4.90352	
1.68016E-03	5.01392	
1.68018E-03	5.02777	
1.68035E-03	5.14475	
1.68044E-03	5.215	
1.68053E-03	5.29662	
1.68072E-03	5.47026	
1.68073E-03	5.48394	
1.68077E-03	5.52872	
1.68088E-03	5.64759	
1.68102E-03	5.82578	
1.68109E-03	5.9056	
1.68119E-03	6.05855	
1.68122E-03	6.10466	
1.68136E-03	6.32773	
1.68149E-03	6.56597	
1.68162E-03	6.83322	
1.68163E-03	6.86636	
1.68174E-03	7.13386	
1.68177E-03	7.19013	
1.68187E-03	7.47297	
1.68190E-03	7.55819	
1.68200E-03	7.85548	
1.68203E-03	7.92747	
1.68210E-03	8.17787	
1.68215E-03	8.34541	
1.68220E-03	8.53215	
1.68227E-03	8.81742	
1.68229E-03	8.92218	
1.68239E-03	9.35213	
1.68247E-03	9.77835	
1.68251E-03	9.9665	
1.68256E-03	10.2431	
1.68263E-03	10.666	
1.68265E-03	10.7492	
1.68272E-03	11.2588	
1.68273E-03	11.3114	
1.68281E-03	11.918	
1.68282E-03	11.9327	
1.68290E-03	12.6248	
1.68292E-03	12.7545	
1.68299E-03	13.389	
1.68300E-03	13.5144	
1.68304E-03	13.9484	
1.68308E-03	14.3591	
1.68310E-03	14.5446	
1.68316E-03	15.1855	
1.68317E-03	15.2964	
1.68321E-03	15.8803	
1.68325E-03	16.3411	
1.68327E-03	16.6222	
1.68333E-03	17.5011	
1.68334E-03	17.5712	
1.68340E-03	18.4713	
1.68342E-03	18.799	
1.68345E-03	19.4406	
1.68350E-03	20.2426	
1.68351E-03	20.4803	
1.68357E-03	21.607	
1.68358E-03	21.8783	
1.68363E-03	22.8295	
1.68367E-03	23.7329	
1.68369E-03	24.1391	
1.68375E-03	25.5537	
1.68376E-03	25.8056	
1.68380E-03	27.0923	
1.68384E-03	28.1287	
1.68386E-03	28.7401	
1.68392E-03	30.5121	
1.68393E-03	30.7171	
1.68398E-03	32.5104	
1.68401E-03	33.618	
1.68404E-03	34.6552	
1.68410E-03	36.8337	
1.68416E-03	39.461	
1.68418E-03	40.4312	
1.68422E-03	42.1459	
1.68426E-03	43.8251	
1.68428E-03	45.0372	
1.68434E-03	48.1238	
1.68435E-03	48.5079	
1.68440E-03	51.4682	
1.68444E-03	53.7282	
1.68446E-03	54.4844	
1.68451E-03	57.7045	
1.68453E-03	59.5303	
1.68458E-03	62.8722	
1.68463E-03	65.9178	
1.68466E-03	68.4684	
1.68472E-03	72.9265	
1.68474E-03	74.5103	
1.68481E-03	80.4874	
1.68482E-03	81.0127	
1.68488E-03	86.7557	
1.68490E-03	88.7463	
1.68496E-03	94.9054	
1.68499E-03	97.6589	
1.68505E-03	103.639	
1.68508E-03	107.222	
1.68511E-03	110.578	
1.68519E-03	119.579	
1.68520E-03	121.017	
1.68530E-03	132.888	
1.68535E-03	139.063	
1.68541E-03	146.983	
1.68550E-03	158.45	
1.68552E-03	161.797	
1.68567E-03	182.512	
1.68579E-03	200.698	
1.68586E-03	210.859	
1.68603E-03	235.741	
1.68614E-03	252.216	
1.68615E-03	253.054	
1.68627E-03	269.334	
1.68631E-03	274.023	
1.68639E-03	284.461	
1.68642E-03	287.299	
1.68649E-03	295.655	
1.68654E-03	300.387	
1.68659E-03	305.589	
1.68666E-03	311.474	
1.68670E-03	314.686	
1.68678E-03	320.407	
1.68683E-03	322.786	
1.68691E-03	326.75	
1.68695E-03	328.225	
1.68700E-03	329.693	
1.68703E-03	330.269	
1.68710E-03	331.11	
1.68713E-03	331.182	
1.68721E-03	330.6	
1.68722E-03	330.414	
1.68733E-03	327.352	
1.68734E-03	326.967	
1.68745E-03	321.453	
1.68747E-03	320.589	
1.68757E-03	313.451	
1.68759E-03	311.615	
1.68768E-03	304.25	
1.68772E-03	300.313	
1.68783E-03	289.768	
1.68785E-03	287.16	
1.68797E-03	273.169	
1.68798E-03	272.445	
1.68813E-03	253.38	
1.68820E-03	243.845	
1.68835E-03	224.656	
1.68846E-03	210.099	
1.68860E-03	191.015	
1.68864E-03	186.356	
1.68875E-03	172.724	
1.68882E-03	163.896	
1.68887E-03	157.488	
1.68894E-03	149.872	
1.68897E-03	147.196	
1.68906E-03	137.421	
1.68907E-03	136.471	
1.68915E-03	128.267	
1.68919E-03	124.139	
1.68924E-03	119.642	
1.68931E-03	112.837	
1.68933E-03	111.547	
1.68940E-03	105.384	
1.68944E-03	102.616	
1.68948E-03	99.5609	
1.68954E-03	94.803	
1.68955E-03	94.0854	
1.68963E-03	89.0089	
1.68965E-03	87.7083	
1.68970E-03	84.278	
1.68975E-03	81.2739	
1.68978E-03	79.845	
1.68985E-03	75.7134	
1.68986E-03	75.4493	
1.68993E-03	71.9279	
1.68996E-03	70.2189	
1.68999E-03	68.7471	
1.69006E-03	65.757	
1.69007E-03	65.5015	
1.69013E-03	63.0121	
1.69017E-03	61.2781	
1.69019E-03	60.4164	
1.69028E-03	57.4808	
1.69037E-03	54.3348	
1.69039E-03	53.801	
1.69046E-03	51.7022	
1.69050E-03	50.5302	
1.69055E-03	49.2885	
1.69062E-03	47.6117	
1.69064E-03	47.0754	
1.69072E-03	45.2595	
1.69073E-03	45.0078	
1.69080E-03	43.5981	
1.69084E-03	42.686	
1.69088E-03	42.0461	
1.69096E-03	40.5968	
1.69106E-03	38.8637	
1.69111E-03	38.147	
1.69117E-03	37.2689	
1.69126E-03	35.9975	
1.69128E-03	35.802	
1.69138E-03	34.4792	
1.69141E-03	34.1129	
1.69149E-03	33.2661	
1.69157E-03	32.4442	
1.69159E-03	32.177	
1.69169E-03	31.1758	
1.69172E-03	30.96	
1.69183E-03	29.9721	
1.69194E-03	29.0172	
1.69197E-03	28.8442	
1.69210E-03	27.8402	
1.69217E-03	27.3528	
1.69224E-03	26.9091	
1.69238E-03	26.0474	
1.69240E-03	25.9075	
1.69251E-03	25.2676	
1.69263E-03	24.6453	
1.69267E-03	24.4179	
1.69285E-03	23.5363	
1.69290E-03	23.3402	
1.69304E-03	22.7416	
1.69319E-03	22.121	
1.69322E-03	21.9995	
1.69340E-03	21.332	
1.69348E-03	21.061	
1.69358E-03	20.7186	
1.69376E-03	20.1466	
1.69386E-03	19.8438	
1.69395E-03	19.6146	
1.69415E-03	19.0756	
1.69425E-03	18.8077	
1.69437E-03	18.5315	
1.69459E-03	18.0279	
1.69467E-03	17.8475	
1.69481E-03	17.5671	
1.69503E-03	17.1344	
1.69509E-03	17.0211	
1.69525E-03	16.7358	
1.69536E-03	16.5319	
1.69547E-03	16.3702	
1.69569E-03	16.0299	
1.69592E-03	15.6731	
1.69593E-03	15.6629	
1.69619E-03	15.313	
1.69646E-03	14.9702	
1.69648E-03	14.9462	
1.69673E-03	14.6673	
1.69699E-03	14.3725	
1.69703E-03	14.3259	
1.69726E-03	14.1072	
1.69752E-03	13.8511	
1.69759E-03	13.7884	
1.69792E-03	13.5088	
1.69826E-03	13.2274	
1.69833E-03	13.1737	
1.69860E-03	12.9772	
1.69894E-03	12.7377	
1.69907E-03	12.6526	
1.69928E-03	12.5188	
1.69963E-03	12.3127	
1.69982E-03	12.2	
1.69997E-03	12.1213	
1.70031E-03	11.9471	
1.70065E-03	11.7754	
1.70095E-03	11.625	
1.70107E-03	11.5767	
1.70148E-03	11.4023	
1.70190E-03	11.2306	
1.70209E-03	11.1537	
1.70232E-03	11.0731	
1.70274E-03	10.9275	
1.70311E-03	10.7968	
1.70315E-03	10.7854	
1.70378E-03	10.5997	
1.70425E-03	10.4613	
1.70440E-03	10.4176	
1.70478E-03	10.3224	
1.70531E-03	10.191	
1.70569E-03	10.0984	
1.70584E-03	10.0667	
1.70638E-03	9.95728	
1.70691E-03	9.84919	
1.70744E-03	9.74229	
1.70763E-03	9.70458	
1.70823E-03	9.60466	
1.70892E-03	9.49391	
1.70960E-03	9.38448	
1.70990E-03	9.33636	
1.71028E-03	9.28632	
1.71096E-03	9.19727	
1.71165E-03	9.10915	
1.71218E-03	9.04126	
1.71233E-03	9.02489	
1.71301E-03	8.95196	
1.71369E-03	8.87971	
1.71460E-03	8.78428	
1.71551E-03	8.70445	
1.71642E-03	8.62544	
1.71733E-03	8.54715	
1.71824E-03	8.48261	
1.71915E-03	8.41864	
1.72006E-03	8.35516	
1.72097E-03	8.29213	
1.72203E-03	8.23221	
1.72310E-03	8.17277	
1.72416E-03	8.11378	
1.72522E-03	8.05516	
1.72628E-03	8.00853	
1.72787E-03	7.93916	
1.72947E-03	7.87039	
1.73106E-03	7.80213	
1.73159E-03	7.77953	
1.73265E-03	7.74312	
1.73424E-03	7.6889	
1.73584E-03	7.63502	
1.73743E-03	7.58145	
1.73796E-03	7.56369	
1.73902E-03	7.53406	
1.74061E-03	7.48986	
1.74221E-03	7.44588	
1.74433E-03	7.38756	
1.74645E-03	7.32956	
1.74845E-03	7.28132	
1.75045E-03	7.23333	
1.75244E-03	7.18559	
1.75444E-03	7.1381	
1.75639E-03	7.09195	
1.75834E-03	7.04606	
1.76029E-03	7.00045	
1.76175E-03	6.96645	
1.76321E-03	6.93264	
1.76468E-03	6.89905	
1.76614E-03	6.86571	
1.76760E-03	6.8262	
1.76858E-03	6.80006	
1.76955E-03	6.7741	
1.77053E-03	6.74835	
1.77150E-03	6.72285	
1.77189E-03	6.71276	
1.77248E-03	6.69398	
1.77345E-03	6.66301	
1.77428E-03	6.63699	
1.77496E-03	6.61582	
1.77560E-03	6.5964	
1.77565E-03	6.59444	
1.77633E-03	6.56742	
1.77701E-03	6.54073	
1.77769E-03	6.51444	
1.77838E-03	6.48861	
1.77889E-03	6.4696	
1.77940E-03	6.45094	
1.77989E-03	6.42629	
1.78038E-03	6.40205	
1.78086E-03	6.37828	
1.78135E-03	6.35505	
1.78184E-03	6.33245	
1.78228E-03	6.31276	
1.78233E-03	6.3097	
1.78269E-03	6.28733	
1.78306E-03	6.2655	
1.78346E-03	6.2422	
1.78378E-03	6.22442	
1.78409E-03	6.20724	
1.78413E-03	6.20534	
1.78441E-03	6.18543	
1.78473E-03	6.16369	
1.78504E-03	6.1428	
1.78536E-03	6.1229	
1.78554E-03	6.11207	
1.78568E-03	6.1009	
1.78596E-03	6.07861	
1.78620E-03	6.06017	
1.78644E-03	6.04272	
1.78669E-03	6.02639	
1.78693E-03	6.01134	
1.78700E-03	6.00726	
1.78718E-03	5.99305	
1.78742E-03	5.97441	
1.78766E-03	5.9577	
1.78787E-03	5.94506	
1.78796E-03	5.94079	
1.78805E-03	5.93333	
1.78823E-03	5.92087	
1.78840E-03	5.91011	
1.78858E-03	5.90128	
1.78876E-03	5.89463	
1.78891E-03	5.89115	
1.78893E-03	5.88993	
1.78911E-03	5.88501	
1.78927E-03	5.88346	
1.78941E-03	5.88476	
1.78956E-03	5.88897	
1.78970E-03	5.89656	
1.78984E-03	5.90808	
1.78998E-03	5.9242	
1.79009E-03	5.93982	
