MeV	"TL-205(N,TOT)"
2.67741E-02	17.8123
2.67742E-02	17.5288
2.67743E-02	17.168
2.67744E-02	16.7105
2.67745E-02	16.5752
2.67747E-02	16.0368
2.67747E-02	15.9892
2.67749E-02	15.5567
2.67750E-02	15.3544
2.67751E-02	15.1154
2.67753E-02	14.7954
2.67753E-02	14.7789
2.67755E-02	14.4345
2.67755E-02	14.3036
2.67757E-02	14.1208
2.67759E-02	13.8266
2.67760E-02	13.6729
2.67760E-02	13.5537
2.67762E-02	13.3045
2.67763E-02	13.2572
2.67764E-02	13.083
2.67766E-02	12.8686
2.67766E-02	12.8482
2.67769E-02	12.6282
2.67771E-02	12.3921
2.67772E-02	12.3417
2.67773E-02	12.226
2.67776E-02	12.0428
2.67777E-02	11.9346
2.67778E-02	11.8734
2.67781E-02	11.7238
2.67783E-02	11.6243
2.67783E-02	11.6023
2.67786E-02	11.4593
2.67789E-02	11.299
2.67790E-02	11.2457
2.67792E-02	11.1602
2.67796E-02	11.0324
2.67798E-02	10.9616
2.67799E-02	10.9173
2.67803E-02	10.8068
2.67806E-02	10.6966
2.67809E-02	10.6307
2.67810E-02	10.597
2.67814E-02	10.513
2.67817E-02	10.4292
2.67820E-02	10.379
2.67821E-02	10.3528
2.67825E-02	10.2873
2.67828E-02	10.2219
2.67831E-02	10.1763
2.67833E-02	10.1415
2.67839E-02	10.0721
2.67844E-02	10.003
2.67848E-02	9.94632
2.67849E-02	9.93714
2.67854E-02	9.88585
2.67859E-02	9.8347
2.67864E-02	9.78367
2.67865E-02	9.7764
2.67869E-02	9.74474
2.67876E-02	9.69999
2.67882E-02	9.65537
2.67888E-02	9.61086
2.67891E-02	9.59127
2.67894E-02	9.57367
2.67901E-02	9.54225
2.67907E-02	9.51091
2.67913E-02	9.47963
2.67917E-02	9.46127
2.67919E-02	9.45221
2.67928E-02	9.42316
2.67936E-02	9.3942
2.67944E-02	9.36531
2.67952E-02	9.33649
2.67952E-02	9.33648
2.67961E-02	9.31788
2.67969E-02	9.29933
2.67977E-02	9.28082
2.67985E-02	9.26235
2.67995E-02	9.23982
2.68005E-02	9.21734
2.68007E-02	9.21326
2.68015E-02	9.20236
2.68026E-02	9.18908
2.68036E-02	9.17583
2.68046E-02	9.16261
2.68061E-02	9.14283
2.68073E-02	9.12667
2.68084E-02	9.11235
2.68088E-02	9.10958
2.68103E-02	9.09858
2.68117E-02	9.0876
2.68132E-02	9.07665
2.68147E-02	9.06573
2.68161E-02	9.05482
2.68176E-02	9.04394
2.68183E-02	9.0385
2.68192E-02	9.03486
2.68211E-02	9.02761
2.68229E-02	9.02038
2.68247E-02	9.01316
2.68266E-02	9.00596
2.68284E-02	8.99877
2.68302E-02	8.9916
2.68330E-02	8.98085
2.68354E-02	8.97155
2.68359E-02	8.96941
2.68377E-02	8.96628
2.68401E-02	8.96222
2.68425E-02	8.95818
2.68461E-02	8.95212
2.68497E-02	8.94608
2.68533E-02	8.9399
2.68572E-02	8.93343
2.68610E-02	8.92696
2.68649E-02	8.92051
2.68687E-02	8.91406
2.68726E-02	8.90762
2.68770E-02	8.90026
2.68784E-02	8.89781
2.68814E-02	8.8958
2.68872E-02	8.89179
2.68931E-02	8.88778
2.68993E-02	8.88354
2.69059E-02	8.87904
2.69125E-02	8.87456
2.69224E-02	8.86784
2.69323E-02	8.86113
2.69422E-02	8.85442
2.69488E-02	8.84996
2.69605E-02	8.84202
2.69723E-02	8.83409
2.69840E-02	8.82616
2.69957E-02	8.81823
2.70150E-02	8.80521
2.70215E-02	8.80087
2.70343E-02	8.79415
2.70536E-02	8.78407
2.70729E-02	8.774
2.70922E-02	8.76394
2.71115E-02	8.75387
2.71308E-02	8.74381
2.71436E-02	8.73711
2.71501E-02	8.73376
2.71629E-02	8.72706
2.71726E-02	8.72205
2.71798E-02	8.71829
2.71870E-02	8.71453
2.71919E-02	8.71203
2.71967E-02	8.70954
2.72015E-02	8.70705
2.72050E-02	8.70524
2.72085E-02	8.70344
2.72120E-02	8.70164
2.72144E-02	8.70045
2.72167E-02	8.69926
2.72191E-02	8.69808
2.72209E-02	8.69713
2.72231E-02	8.69605
2.72246E-02	8.69533
2.72260E-02	8.69462
2.72275E-02	8.69391
2.72289E-02	8.69322
2.72304E-02	8.69253
2.72315E-02	8.69202
2.72327E-02	8.69148
2.72339E-02	8.69092
2.72347E-02	8.69056
2.72355E-02	8.6902
2.72364E-02	8.68986
2.72372E-02	8.68952
2.72380E-02	8.6892
2.72388E-02	8.68893
2.72394E-02	8.6887
2.72400E-02	8.68849
2.72406E-02	8.68828
2.72413E-02	8.6881
2.72419E-02	8.68793
2.72425E-02	8.68778
2.72430E-02	8.68769
2.72435E-02	8.68761
2.72439E-02	8.68756
2.72444E-02	8.68752
2.72448E-02	8.6875
2.72452E-02	8.68752
2.72457E-02	8.68756
2.72460E-02	8.68761
2.72463E-02	8.68769
2.72466E-02	8.6878
2.72470E-02	8.68795
2.72472E-02	8.68809
2.72474E-02	8.68825
2.72477E-02	8.68845
2.72479E-02	8.68869
2.72482E-02	8.68899
2.72483E-02	8.68922
2.72485E-02	8.68949
2.72486E-02	8.6898
2.72488E-02	8.69015
2.72489E-02	8.69056
2.72491E-02	8.69103
2.72493E-02	8.69158
2.72494E-02	8.69204
2.72495E-02	8.69256
2.72496E-02	8.69316
2.72497E-02	8.69382
2.72499E-02	8.69457
2.72500E-02	8.69541
2.72501E-02	8.69635
2.72502E-02	8.6974
2.72503E-02	8.69858
2.72504E-02	8.69956
2.72505E-02	8.70063
2.72506E-02	8.70109
2.72506E-02	8.70223
2.72507E-02	8.70423
2.72508E-02	8.70635
2.72509E-02	8.70857
2.72510E-02	8.71093
2.72511E-02	8.71343
2.72512E-02	8.71606
2.72513E-02	8.71887
2.72513E-02	8.72183
2.72514E-02	8.72498
2.72515E-02	8.72856
2.72516E-02	8.73238
2.72517E-02	8.73644
2.72518E-02	8.74078
2.72519E-02	8.74542
2.72520E-02	8.75036
2.72521E-02	8.75563
2.72522E-02	8.76126
2.72523E-02	8.76726
2.72524E-02	8.77365
2.72525E-02	8.78046
2.72526E-02	8.78771
2.72527E-02	8.79542
2.72528E-02	8.80362
2.72529E-02	8.81233
2.72530E-02	8.82157
2.72531E-02	8.83264
2.72532E-02	8.84445
2.72533E-02	8.85701
2.72534E-02	8.87038
2.72535E-02	8.88459
2.72536E-02	8.89965
2.72538E-02	8.92112
2.72539E-02	8.93266
2.72539E-02	8.94641
2.72541E-02	8.97557
2.72542E-02	9.00381
2.72543E-02	9.03075
2.72545E-02	9.07343
2.72547E-02	9.11884
2.72549E-02	9.1669
2.72551E-02	9.21757
2.72553E-02	9.27796
2.72555E-02	9.3526
2.72558E-02	9.4465
2.72563E-02	9.60699
2.72567E-02	9.77212
2.72571E-02	9.8901
2.72574E-02	9.98216
2.72576E-02	10.05
2.72578E-02	10.1066
2.72580E-02	10.1604
2.72583E-02	10.2096
2.72585E-02	10.2353
2.72585E-02	10.2439
2.72588E-02	10.2627
2.72590E-02	10.2717
2.72590E-02	10.2717
2.72592E-02	10.2702
2.72594E-02	10.2637
2.72595E-02	10.2551
2.72597E-02	10.2253
2.72599E-02	10.1889
2.72601E-02	10.148
2.72603E-02	10.1014
2.72606E-02	10.042
2.72608E-02	9.96537
2.72608E-02	9.95947
2.72612E-02	9.85142
2.72621E-02	9.53086
2.72624E-02	9.43377
2.72626E-02	9.35614
2.72628E-02	9.29486
2.72631E-02	9.23125
2.72632E-02	9.18594
2.72634E-02	9.14273
2.72635E-02	9.10177
2.72637E-02	9.07568
2.72638E-02	9.0424
2.72639E-02	9.01087
2.72641E-02	8.98105
2.72642E-02	8.96228
2.72642E-02	8.95426
2.72644E-02	8.93182
2.72645E-02	8.91601
2.72646E-02	8.90106
2.72647E-02	8.88694
2.72648E-02	8.87361
2.72649E-02	8.86239
2.72650E-02	8.85176
2.72651E-02	8.84169
2.72652E-02	8.83215
2.72653E-02	8.82312
2.72654E-02	8.81458
2.72655E-02	8.8065
2.72656E-02	8.79886
2.72657E-02	8.79163
2.72658E-02	8.7848
2.72659E-02	8.77834
2.72660E-02	8.77224
2.72661E-02	8.76646
2.72662E-02	8.76099
2.72663E-02	8.75582
2.72664E-02	8.75092
2.72665E-02	8.74655
2.72666E-02	8.7424
2.72666E-02	8.73844
2.72667E-02	8.73467
2.72668E-02	8.73371
2.72668E-02	8.73208
2.72669E-02	8.73002
2.72670E-02	8.72811
2.72671E-02	8.72634
2.72672E-02	8.72469
2.72673E-02	8.72317
2.72674E-02	8.72175
2.72675E-02	8.72044
2.72676E-02	8.71922
2.72676E-02	8.71809
2.72678E-02	8.71671
2.72679E-02	8.71545
2.72680E-02	8.71431
2.72681E-02	8.71327
2.72683E-02	8.71233
2.72684E-02	8.71159
2.72685E-02	8.71074
2.72686E-02	8.70998
2.72687E-02	8.70927
2.72689E-02	8.70862
2.72690E-02	8.70802
2.72692E-02	8.70729
2.72693E-02	8.70663
2.72695E-02	8.70602
2.72697E-02	8.70546
2.72698E-02	8.70494
2.72700E-02	8.70446
2.72703E-02	8.70378
2.72705E-02	8.70316
2.72708E-02	8.70258
2.72710E-02	8.70203
2.72714E-02	8.70137
2.72717E-02	8.70075
2.72720E-02	8.70016
2.72723E-02	8.69959
2.72728E-02	8.69886
2.72732E-02	8.69817
2.72736E-02	8.6975
2.72741E-02	8.69686
2.72745E-02	8.69623
2.72750E-02	8.69557
2.72755E-02	8.69492
2.72761E-02	8.69408
2.72767E-02	8.69326
2.72774E-02	8.69246
2.72780E-02	8.69168
2.72786E-02	8.6909
2.72793E-02	8.69014
2.72800E-02	8.68928
2.72808E-02	8.68831
2.72816E-02	8.68736
2.72825E-02	8.68641
2.72833E-02	8.68548
2.72841E-02	8.68455
2.72853E-02	8.68317
2.72865E-02	8.68186
2.72876E-02	8.68069
2.72890E-02	8.67914
2.72904E-02	8.6776
2.72919E-02	8.67606
2.72933E-02	8.67453
2.72947E-02	8.67301
2.72962E-02	8.67145
2.72968E-02	8.67109
2.72987E-02	8.67005
2.73012E-02	8.66875
2.73036E-02	8.66747
2.73060E-02	8.66618
2.73096E-02	8.66427
2.73132E-02	8.66236
2.73168E-02	8.66045
2.73210E-02	8.65828
2.73251E-02	8.65611
2.73306E-02	8.65323
2.73361E-02	8.65035
2.73423E-02	8.64711
2.73527E-02	8.64172
2.73665E-02	8.63454
2.73830E-02	8.62594
2.73968E-02	8.61877
2.74216E-02	8.60587
2.74437E-02	8.59441
2.74761E-02	8.57759
2.75191E-02	8.55522
2.75512E-02	8.53859
2.75832E-02	8.52197
2.76045E-02	8.51088
2.76259E-02	8.4998
2.76366E-02	8.49427
2.76633E-02	8.48043
2.76793E-02	8.47213
2.76953E-02	8.46383
2.77060E-02	8.45831
2.77166E-02	8.45279
2.77247E-02	8.44865
2.77327E-02	8.44452
2.77407E-02	8.44039
2.77487E-02	8.43627
2.77540E-02	8.43353
2.77594E-02	8.43079
2.77647E-02	8.42805
2.77694E-02	8.42567
2.77740E-02	8.42329
2.77787E-02	8.42092
2.77822E-02	8.41914
2.77857E-02	8.41738
2.77892E-02	8.41562
2.77927E-02	8.41387
2.77962E-02	8.41213
2.77997E-02	8.4104
2.78021E-02	8.40926
2.78042E-02	8.40821
2.78064E-02	8.40716
2.78086E-02	8.40612
2.78107E-02	8.4051
2.78129E-02	8.40372
2.78151E-02	8.40237
2.78173E-02	8.40103
2.78189E-02	8.40004
2.78207E-02	8.39893
2.78221E-02	8.39815
2.78234E-02	8.39739
2.78247E-02	8.39664
2.78260E-02	8.3959
2.78273E-02	8.39518
2.78286E-02	8.39448
2.78299E-02	8.39381
2.78313E-02	8.39312
2.78328E-02	8.39246
2.78337E-02	8.39204
2.78346E-02	8.39165
2.78356E-02	8.39128
2.78365E-02	8.39094
2.78375E-02	8.39063
2.78382E-02	8.3904
2.78390E-02	8.39021
2.78397E-02	8.39004
2.78405E-02	8.3899
2.78412E-02	8.3898
2.78420E-02	8.38974
2.78427E-02	8.38973
2.78435E-02	8.38977
2.78440E-02	8.38985
2.78446E-02	8.38996
2.78452E-02	8.39011
2.78457E-02	8.39032
2.78463E-02	8.39058
2.78468E-02	8.3909
2.78474E-02	8.3913
2.78480E-02	8.39178
2.78484E-02	8.39225
2.78489E-02	8.39279
2.78494E-02	8.39342
2.78495E-02	8.39356
2.78498E-02	8.39542
2.78503E-02	8.39785
2.78508E-02	8.40041
2.78513E-02	8.40312
2.78516E-02	8.40526
2.78519E-02	8.40721
2.78523E-02	8.40974
2.78527E-02	8.41243
2.78530E-02	8.41531
2.78533E-02	8.41763
2.78536E-02	8.4201
2.78539E-02	8.42275
2.78542E-02	8.42561
2.78545E-02	8.42872
2.78547E-02	8.43215
2.78549E-02	8.43496
2.78552E-02	8.43803
2.78554E-02	8.44139
2.78554E-02	8.4418
2.78556E-02	8.44961
2.78558E-02	8.45881
2.78559E-02	8.46521
2.78561E-02	8.47186
2.78562E-02	8.47879
2.78564E-02	8.48603
2.78565E-02	8.49362
2.78566E-02	8.50161
2.78568E-02	8.51006
2.78569E-02	8.519
2.78570E-02	8.52729
2.78572E-02	8.53864
2.78573E-02	8.54403
2.78573E-02	8.54863
2.78574E-02	8.56288
2.78575E-02	8.5776
2.78576E-02	8.59283
2.78577E-02	8.60863
2.78578E-02	8.62501
2.78579E-02	8.64206
2.78580E-02	8.6598
2.78581E-02	8.67831
2.78582E-02	8.68903
2.78583E-02	8.70112
2.78584E-02	8.7292
2.78585E-02	8.75819
2.78586E-02	8.7882
2.78587E-02	8.81928
2.78588E-02	8.84793
2.78589E-02	8.87751
2.78589E-02	8.8928
2.78590E-02	8.91207
2.78591E-02	8.95165
2.78592E-02	9.0132
2.78593E-02	9.07749
2.78594E-02	9.09994
2.78595E-02	9.15337
2.78596E-02	9.2367
2.78598E-02	9.3235
2.78598E-02	9.38377
2.78599E-02	9.4192
2.78600E-02	9.52948
2.78602E-02	9.64376
2.78603E-02	9.76245
2.78603E-02	9.76699
2.78605E-02	9.91253
2.78606E-02	10.0631
2.78607E-02	10.1837
2.78608E-02	10.2227
2.78609E-02	10.4011
2.78611E-02	10.5849
2.78611E-02	10.6154
2.78612E-02	10.7884
2.78613E-02	11.0001
2.78614E-02	11.1196
2.78615E-02	11.266
2.78617E-02	11.5508
2.78619E-02	11.8429
2.78619E-02	12.0093
2.78621E-02	12.2647
2.78623E-02	12.7885
2.78625E-02	13.134
2.78626E-02	13.3805
2.78630E-02	14.2188
2.78634E-02	15.2333
2.78637E-02	15.8422
2.78641E-02	16.6419
2.78641E-02	16.7208
2.78644E-02	17.2474
2.78646E-02	17.6372
2.78647E-02	17.7366
2.78649E-02	18.0873
2.78650E-02	18.2181
2.78651E-02	18.3842
2.78653E-02	18.635
2.78654E-02	18.6499
2.78656E-02	18.8036
2.78657E-02	18.903
2.78658E-02	18.9231
2.78660E-02	18.9664
2.78661E-02	18.9712
2.78662E-02	18.9398
2.78664E-02	18.8919
2.78665E-02	18.8483
2.78667E-02	18.6887
2.78668E-02	18.6262
2.78669E-02	18.4626
2.78671E-02	18.1915
2.78674E-02	17.8448
2.78676E-02	17.5367
2.78677E-02	17.3292
2.78679E-02	16.8066
2.78680E-02	16.6262
2.78683E-02	16.0593
2.78688E-02	14.9834
2.78693E-02	13.9423
2.78695E-02	13.3291
2.78698E-02	12.7591
2.78700E-02	12.3513
2.78702E-02	11.948
2.78704E-02	11.6537
2.78705E-02	11.4943
2.78706E-02	11.3769
2.78708E-02	11.1203
2.78709E-02	10.9258
2.78710E-02	10.7273
2.78712E-02	10.5345
2.78713E-02	10.441
2.78713E-02	10.3563
2.78715E-02	10.1923
2.78716E-02	10.0337
2.78718E-02	9.89649
2.78719E-02	9.79682
2.78720E-02	9.6999
2.78722E-02	9.59726
2.78723E-02	9.49854
2.78724E-02	9.40332
2.78725E-02	9.37273
2.78726E-02	9.32088
2.78727E-02	9.2462
2.78729E-02	9.17448
2.78729E-02	9.12846
2.78730E-02	9.10988
2.78731E-02	9.07417
2.78732E-02	9.03952
2.78733E-02	9.00586
2.78734E-02	8.97314
2.78735E-02	8.94131
2.78736E-02	8.90651
2.78737E-02	8.88024
2.78737E-02	8.87175
2.78738E-02	8.84458
2.78739E-02	8.81846
2.78740E-02	8.79329
2.78742E-02	8.76901
2.78743E-02	8.74553
2.78744E-02	8.72964
2.78744E-02	8.7247
2.78745E-02	8.70899
2.78746E-02	8.69389
2.78747E-02	8.67935
2.78749E-02	8.66532
2.78750E-02	8.65178
2.78751E-02	8.63866
2.78752E-02	8.62592
2.78753E-02	8.61726
2.78753E-02	8.61501
2.78755E-02	8.60714
2.78756E-02	8.59895
2.78757E-02	8.59113
2.78759E-02	8.58364
2.78760E-02	8.57644
2.78762E-02	8.5695
2.78764E-02	8.5595
2.78766E-02	8.54993
2.78768E-02	8.54074
2.78770E-02	8.53184
2.78772E-02	8.52321
2.78774E-02	8.51479
2.78775E-02	8.51388
2.78776E-02	8.51047
2.78779E-02	8.5056
2.78782E-02	8.50098
2.78785E-02	8.49655
2.78788E-02	8.4923
2.78791E-02	8.48819
2.78793E-02	8.4842
2.78797E-02	8.47906
2.78801E-02	8.47408
2.78805E-02	8.46924
2.78809E-02	8.46395
2.78814E-02	8.45822
2.78818E-02	8.45263
2.78823E-02	8.44717
2.78828E-02	8.44181
2.78829E-02	8.44023
2.78832E-02	8.43876
2.78837E-02	8.43675
2.78842E-02	8.4348
2.78847E-02	8.43265
2.78853E-02	8.43029
2.78859E-02	8.42803
2.78865E-02	8.42583
2.78872E-02	8.42369
2.78878E-02	8.4216
2.78884E-02	8.41957
2.78890E-02	8.41758
2.78897E-02	8.41525
2.78906E-02	8.4126
2.78914E-02	8.41002
2.78922E-02	8.40747
2.78931E-02	8.40497
2.78939E-02	8.40251
2.78948E-02	8.40008
2.78956E-02	8.39767
2.78966E-02	8.39496
2.78977E-02	8.39196
2.78987E-02	8.38898
2.78994E-02	8.38713
2.78998E-02	8.38674
2.79009E-02	8.38573
2.79020E-02	8.38474
2.79031E-02	8.38377
2.79047E-02	8.38234
2.79062E-02	8.381
2.79078E-02	8.37968
2.79093E-02	8.37838
2.79109E-02	8.37711
2.79124E-02	8.37584
2.79140E-02	8.37459
2.79155E-02	8.37335
2.79177E-02	8.37165
2.79195E-02	8.37022
2.79219E-02	8.36833
2.79244E-02	8.36645
2.79268E-02	8.36459
2.79292E-02	8.36274
2.79317E-02	8.3609
2.79341E-02	8.35907
2.79365E-02	8.35724
2.79392E-02	8.35523
2.79432E-02	8.35223
2.79472E-02	8.34924
2.79512E-02	8.34626
2.79553E-02	8.34328
2.79603E-02	8.33955
2.79651E-02	8.33604
2.79699E-02	8.33254
2.79770E-02	8.32729
2.79830E-02	8.32293
2.79889E-02	8.31857
2.79979E-02	8.31203
2.80058E-02	8.30626
2.80156E-02	8.29906
2.80255E-02	8.29186
2.80403E-02	8.28108
2.80551E-02	8.2703
2.80797E-02	8.25235
2.80995E-02	8.238
2.81192E-02	8.22365
2.81389E-02	8.20931
2.81586E-02	8.19497
2.81783E-02	8.18063
2.81981E-02	8.1663
2.82178E-02	8.15197
2.82375E-02	8.13765
2.82572E-02	8.12333
2.82819E-02	8.10544
2.82967E-02	8.09472
2.83115E-02	8.084
2.83226E-02	8.07593
2.83351E-02	8.06693
2.83413E-02	8.06243
2.83537E-02	8.05344
2.83569E-02	8.05086
2.83662E-02	8.0431
2.83767E-02	8.03439
2.83837E-02	8.02859
2.83942E-02	8.0199
2.84023E-02	8.01315
2.84105E-02	8.00642
2.84159E-02	8.00195
2.84214E-02	7.99748
2.84268E-02	7.99303
2.84323E-02	7.98858
2.84377E-02	7.98416
2.84432E-02	7.97975
2.84472E-02	7.97646
2.84513E-02	7.97318
2.84554E-02	7.96992
2.84595E-02	7.96667
2.84636E-02	7.96345
2.84676E-02	7.96026
2.84704E-02	7.95815
2.84731E-02	7.95606
2.84758E-02	7.95398
2.84785E-02	7.95192
2.84813E-02	7.94989
2.84845E-02	7.94753
2.84866E-02	7.94598
2.84887E-02	7.94445
2.84898E-02	7.9437
2.84909E-02	7.94361
2.84930E-02	7.94346
2.84951E-02	7.94334
2.84973E-02	7.94326
2.84984E-02	7.94324
2.84992E-02	7.94456
2.85010E-02	7.94725
2.85027E-02	7.94997
2.85045E-02	7.95274
2.85062E-02	7.95555
2.85080E-02	7.95841
2.85097E-02	7.96134
2.85115E-02	7.96434
2.85129E-02	7.9669
2.85147E-02	7.97006
2.85158E-02	7.97222
2.85170E-02	7.97444
2.85182E-02	7.97671
2.85190E-02	7.97828
2.85193E-02	7.98109
2.85205E-02	7.98962
2.85217E-02	7.99823
2.85227E-02	8.00549
2.85236E-02	8.01281
2.85246E-02	8.02022
2.85256E-02	8.02773
2.85265E-02	8.03534
2.85275E-02	8.04308
2.85279E-02	8.04622
2.85285E-02	8.05619
2.85295E-02	8.07295
2.85302E-02	8.08648
2.85310E-02	8.10014
2.85318E-02	8.11395
2.85326E-02	8.12791
2.85333E-02	8.14205
2.85335E-02	8.14564
2.85341E-02	8.16424
2.85349E-02	8.18926
2.85357E-02	8.21456
2.85363E-02	8.23373
2.85368E-02	8.25309
2.85370E-02	8.25962
2.85374E-02	8.27829
2.85380E-02	8.30654
2.85386E-02	8.33507
2.85388E-02	8.34468
2.85392E-02	8.37133
2.85398E-02	8.41165
2.85403E-02	8.45237
2.85408E-02	8.48527
2.85411E-02	8.50742
2.85413E-02	8.52327
2.85417E-02	8.57119
2.85422E-02	8.61953
2.85427E-02	8.66833
2.85429E-02	8.6889
2.85431E-02	8.72811
2.85436E-02	8.79594
2.85441E-02	8.86448
2.85442E-02	8.88756
2.85444E-02	8.92589
2.85448E-02	8.99539
2.85451E-02	9.06547
2.85454E-02	9.12049
2.85455E-02	9.1405
2.85458E-02	9.23136
2.85462E-02	9.32309
2.85465E-02	9.43803
2.85469E-02	9.55409
2.85469E-02	9.58019
2.85472E-02	9.67612
2.85475E-02	9.80529
2.85475E-02	9.82162
2.85478E-02	9.95989
2.85480E-02	10.0795
2.85481E-02	10.1197
2.85483E-02	10.2185
2.85485E-02	10.3679
2.85487E-02	10.4934
2.85487E-02	10.5235
2.85490E-02	10.7055
2.85491E-02	10.7974
2.85492E-02	10.9043
2.85494E-02	11.048
2.85495E-02	11.1566
2.85496E-02	11.2821
2.85498E-02	11.5144
2.85498E-02	11.539
2.85501E-02	11.8371
2.85502E-02	12.0378
2.85503E-02	12.1534
2.85505E-02	12.4453
2.85505E-02	12.5109
2.85507E-02	12.808
2.85508E-02	12.9078
2.85509E-02	13.1319
2.85510E-02	13.4326
2.85511E-02	13.4747
2.85512E-02	13.8568
2.85513E-02	14.0282
2.85515E-02	14.412
2.85516E-02	14.7024
2.85517E-02	15.0273
2.85518E-02	15.4644
2.85519E-02	15.7073
2.85521E-02	16.2459
2.85522E-02	16.4619
2.85523E-02	17.1154
2.85524E-02	17.2952
2.85526E-02	17.9583
2.85526E-02	18.0797
2.85527E-02	18.7443
2.85528E-02	19.1456
2.85529E-02	19.5823
2.85531E-02	20.2414
2.85531E-02	20.4787
2.85533E-02	21.4348
2.85534E-02	21.7821
2.85536E-02	23.0934
2.85536E-02	23.1811
2.85538E-02	24.5284
2.85539E-02	25.1092
2.85541E-02	26.054
2.85542E-02	27.2142
2.85543E-02	27.6672
2.85546E-02	29.489
2.85546E-02	29.9726
2.85549E-02	31.9171
2.85549E-02	32.432
2.85553E-02	35.7951
2.85554E-02	36.3343
2.85563E-02	44.4471
2.85566E-02	46.6013
2.85568E-02	48.3542
2.85570E-02	50.3432
2.85571E-02	50.7945
2.85574E-02	52.5836
2.85574E-02	52.9818
2.85577E-02	54.5547
2.85577E-02	54.8923
2.85579E-02	56.0536
2.85580E-02	56.467
2.85582E-02	57.1417
2.85583E-02	57.4025
2.85585E-02	58.0627
2.85585E-02	58.1278
2.85587E-02	58.5952
2.85588E-02	58.684
2.85590E-02	58.8212
2.85591E-02	58.8674
2.85593E-02	58.7559
2.85593E-02	58.7346
2.85595E-02	58.3739
2.85596E-02	58.1691
2.85598E-02	57.6386
2.85599E-02	57.2172
2.85600E-02	56.917
2.85602E-02	55.9291
2.85603E-02	55.4691
2.85605E-02	54.2777
2.85606E-02	53.6841
2.85608E-02	52.2819
2.85609E-02	51.6117
2.85611E-02	50.034
2.85612E-02	49.2944
2.85616E-02	46.3156
2.85617E-02	45.5241
2.85626E-02	37.5784
2.85629E-02	35.7299
2.85630E-02	34.3477
2.85633E-02	31.9716
2.85633E-02	31.8534
2.85636E-02	29.6276
2.85637E-02	29.5171
2.85639E-02	27.8736
2.85639E-02	27.4375
2.85641E-02	26.3212
2.85643E-02	25.4136
2.85643E-02	24.8556
2.85646E-02	23.5618
2.85646E-02	23.4761
2.85648E-02	22.2466
2.85648E-02	22.2077
2.85650E-02	21.4272
2.85651E-02	20.9617
2.85652E-02	20.3195
2.85653E-02	19.7882
2.85654E-02	19.5442
2.85656E-02	18.816
2.85656E-02	18.7999
2.85657E-02	18.158
2.85659E-02	17.6647
2.85659E-02	17.5224
2.85661E-02	16.9047
2.85662E-02	16.6616
2.85663E-02	16.3319
2.85665E-02	15.7897
2.85665E-02	15.7785
2.85667E-02	15.3119
2.85668E-02	14.9716
2.85668E-02	14.8549
2.85670E-02	14.4422
2.85671E-02	14.2414
2.85672E-02	14.0584
2.85674E-02	13.7023
2.85674E-02	13.6101
2.85676E-02	13.3523
2.85678E-02	13.0646
2.85678E-02	13.0225
2.85680E-02	12.7306
2.85681E-02	12.5926
2.85682E-02	12.4595
2.85684E-02	12.2071
2.85684E-02	12.1832
2.85686E-02	11.9896
2.85688E-02	11.7771
2.85689E-02	11.6667
2.85690E-02	11.5834
2.85693E-02	11.3523
2.85695E-02	11.2214
2.85696E-02	11.1404
2.85698E-02	10.9797
2.85700E-02	10.8203
2.85704E-02	10.6458
2.85706E-02	10.4944
2.85707E-02	10.4763
2.85710E-02	10.3325
2.85712E-02	10.2254
2.85713E-02	10.1959
2.85716E-02	10.0785
2.85719E-02	9.96202
2.85720E-02	9.93309
2.85723E-02	9.85002
2.85726E-02	9.73232
2.85728E-02	9.69728
2.85730E-02	9.63169
2.85734E-02	9.53875
2.85738E-02	9.4465
2.85739E-02	9.41901
2.85742E-02	9.36854
2.85746E-02	9.29698
2.85750E-02	9.22587
2.85751E-02	9.20468
2.85754E-02	9.15839
2.85759E-02	9.08815
2.85764E-02	9.01844
2.85768E-02	8.96784
2.85769E-02	8.95398
2.85774E-02	8.9029
2.85780E-02	8.85218
2.85785E-02	8.80177
2.85788E-02	8.769
2.85790E-02	8.75591
2.85796E-02	8.71186
2.85802E-02	8.66169
2.85808E-02	8.62255
2.85809E-02	8.61464
2.85816E-02	8.57804
2.85823E-02	8.54171
2.85830E-02	8.50562
2.85836E-02	8.46974
2.85837E-02	8.46719
2.85843E-02	8.44306
2.85850E-02	8.41541
2.85858E-02	8.3861
2.85866E-02	8.35697
2.85874E-02	8.33734
2.85882E-02	8.31785
2.85889E-02	8.29848
2.85901E-02	8.26962
2.85909E-02	8.25049
2.85918E-02	8.22671
2.85924E-02	8.2125
2.85928E-02	8.20662
2.85938E-02	8.19201
2.85948E-02	8.17749
2.85957E-02	8.16305
2.85972E-02	8.14152
2.85987E-02	8.12013
2.85994E-02	8.10879
2.86001E-02	8.10256
2.86016E-02	8.08931
2.86030E-02	8.07615
2.86045E-02	8.06306
2.86059E-02	8.05004
2.86074E-02	8.03708
2.86088E-02	8.02504
2.86089E-02	8.02452
2.86103E-02	8.01678
2.86122E-02	8.00661
2.86142E-02	7.99651
2.86161E-02	7.98646
2.86180E-02	7.97647
2.86199E-02	7.96651
2.86219E-02	7.95659
2.86238E-02	7.9467
2.86242E-02	7.94449
2.86257E-02	7.94015
