E(MeV)	pendfb7/La139:1	
6.05742E-03	3.08846662	
6.06184E-03	3.0723484	
6.06332E-03	3.06697699	
6.06627E-03	3.0589615	
6.07069E-03	3.04694153	
6.07511E-03	3.03492444	
6.07953E-03	3.02290993	
6.08396E-03	3.01089789	
6.08838E-03	2.99888823	
6.09280E-03	2.98688168	
6.09427E-03	2.98382429	
6.09925E-03	2.97350993	
6.10257E-03	2.96663649	
6.10588E-03	2.95976615	
6.10822E-03	2.9549252	
6.11026E-03	2.95070519	
6.11230E-03	2.94648782	
6.11434E-03	2.94227385	
6.11570E-03	2.93946695	
6.11706E-03	2.93666253	
6.11842E-03	2.93386127	
6.11975E-03	2.93111823	
6.12064E-03	2.92929224	
6.12153E-03	2.92746888	
6.12242E-03	2.92564875	
6.12330E-03	2.92383255	
6.12397E-03	2.9224736	
6.12464E-03	2.92111793	
6.12530E-03	2.91976617	
6.12580E-03	2.91877142	
6.12634E-03	2.91768384	
6.12688E-03	2.91660046	
6.12742E-03	2.91552209	
6.12795E-03	2.9144497	
6.12836E-03	2.9136501	
6.12876E-03	2.91285523	
6.12917E-03	2.91206593	
6.12957E-03	2.91128317	
6.12984E-03	2.91076558	
6.13016E-03	2.91016167	
6.13048E-03	2.90956405	
6.13080E-03	2.90897375	
6.13111E-03	2.9083921	
6.13143E-03	2.90782074	
6.13167E-03	2.9074003	
6.13191E-03	2.90698814	
6.13214E-03	2.90658591	
6.13238E-03	2.90619598	
6.13255E-03	2.90593403	
6.13271E-03	2.90568132	
6.13288E-03	2.90544009	
6.13304E-03	2.90521358	
6.13315E-03	2.90507288	
6.13327E-03	2.90494242	
6.13338E-03	2.90482442	
6.13349E-03	2.90472168	
6.13360E-03	2.90463769	
6.13368E-03	2.90458962	
6.13376E-03	2.90455682	
6.13384E-03	2.90454193	
6.13393E-03	2.90454809	
6.13396E-03	2.90455995	
6.13401E-03	2.90504983	
6.13409E-03	2.9058737	
6.13417E-03	2.9066429	
6.13422E-03	2.90725983	
6.13428E-03	2.90789807	
6.13434E-03	2.90855984	
6.13440E-03	2.90924807	
6.13445E-03	2.9099655	
6.13451E-03	2.91071569	
6.13457E-03	2.911502	
6.13463E-03	2.91232868	
6.13468E-03	2.91319982	
6.13474E-03	2.9141205	
6.13480E-03	2.91509564	
6.13486E-03	2.91613129	
6.13491E-03	2.91723329	
6.13497E-03	2.91840879	
6.13502E-03	2.91947147	
6.13503E-03	2.91985518	
6.13509E-03	2.92243805	
6.13514E-03	2.92511756	
6.13520E-03	2.92790389	
6.13526E-03	2.93080598	
6.13532E-03	2.93383548	
6.13537E-03	2.93700274	
6.13542E-03	2.93954102	
6.13546E-03	2.94217418	
6.13547E-03	2.94253874	
6.13551E-03	2.94619984	
6.13555E-03	2.95053164	
6.13560E-03	2.95497762	
6.13564E-03	2.95954481	
6.13568E-03	2.96424051	
6.13573E-03	2.96907234	
6.13577E-03	2.97404821	
6.13582E-03	2.97917631	
6.13588E-03	2.98626532	
6.13593E-03	2.99366101	
6.13594E-03	2.99443343	
6.13599E-03	3.00411859	
6.13605E-03	3.01523093	
6.13611E-03	3.02671768	
6.13617E-03	3.03860293	
6.13623E-03	3.05091137	
6.13629E-03	3.06366825	
6.13634E-03	3.07805673	
6.13639E-03	3.09146228	
6.13646E-03	3.11219698	
6.13653E-03	3.13372364	
6.13660E-03	3.15987901	
6.13667E-03	3.18691605	
6.13674E-03	3.21487821	
6.13677E-03	3.22452125	
6.13681E-03	3.24676474	
6.13688E-03	3.28113664	
6.13696E-03	3.31655221	
6.13700E-03	3.34088079	
6.13703E-03	3.35469875	
6.13711E-03	3.40446255	
6.13718E-03	3.44834631	
6.13724E-03	3.48587838	
6.13725E-03	3.49428434	
6.13732E-03	3.54588772	
6.13739E-03	3.59866493	
6.13749E-03	3.67098695	
6.13750E-03	3.68096208	
6.13760E-03	3.77333755	
6.13770E-03	3.85756632	
6.13775E-03	3.90074473	
6.13782E-03	3.97054888	
6.13796E-03	4.11977104	
6.13799E-03	4.15033628	
6.13811E-03	4.28055681	
6.13870E-03	4.94810498	
6.13889E-03	5.15829795	
6.13906E-03	5.3247232	
6.13913E-03	5.39314707	
6.13920E-03	5.45513501	
6.13932E-03	5.55529952	
6.13934E-03	5.57205797	
6.13942E-03	5.62940521	
6.13954E-03	5.70060878	
6.13956E-03	5.71141049	
6.13967E-03	5.76087066	
6.13977E-03	5.7984072	
6.13981E-03	5.80660013	
6.14000E-03	5.8315773	
6.14013E-03	5.81751116	
6.14021E-03	5.80251961	
6.14025E-03	5.78886577	
6.14036E-03	5.74940144	
6.14042E-03	5.72464942	
6.14049E-03	5.68232237	
6.14060E-03	5.61691863	
6.14076E-03	5.49429679	
6.14080E-03	5.45513147	
6.14090E-03	5.36748275	
6.14104E-03	5.22974963	
6.14106E-03	5.20452599	
6.14125E-03	4.99566804	
6.14179E-03	4.38060281	
6.14195E-03	4.20938547	
6.14198E-03	4.17067063	
6.14211E-03	4.04218916	
6.14222E-03	3.9288794	
6.14224E-03	3.90933006	
6.14234E-03	3.81944177	
6.14244E-03	3.72373468	
6.14245E-03	3.71338484	
6.14255E-03	3.63708035	
6.14266E-03	3.55385757	
6.14267E-03	3.54485499	
6.14273E-03	3.50381128	
6.14280E-03	3.45572847	
6.14288E-03	3.40109544	
6.14295E-03	3.36012918	
6.14302E-03	3.32027796	
6.14309E-03	3.28151355	
6.14316E-03	3.24809489	
6.14323E-03	3.21569472	
6.14330E-03	3.1842742	
6.14337E-03	3.15780843	
6.14345E-03	3.13223822	
6.14352E-03	3.10751937	
6.14354E-03	3.09954856	
6.14359E-03	3.08650282	
6.14365E-03	3.07077898	
6.14371E-03	3.05555752	
6.14376E-03	3.04081242	
6.14382E-03	3.02651799	
6.14388E-03	3.01264896	
6.14389E-03	3.00995529	
6.14394E-03	3.0017785	
6.14400E-03	2.99193408	
6.14406E-03	2.9824428	
6.14412E-03	2.97328201	
6.14418E-03	2.9644299	
6.14422E-03	2.95798073	
6.14425E-03	2.95420321	
6.14427E-03	2.95239512	
6.14431E-03	2.94801994	
6.14435E-03	2.9437819	
6.14440E-03	2.93967333	
6.14444E-03	2.93568689	
6.14449E-03	2.93181554	
6.14453E-03	2.9280525	
6.14459E-03	2.9234906	
6.14464E-03	2.91907669	
6.14469E-03	2.91531222	
6.14470E-03	2.91499924	
6.14475E-03	2.9125174	
6.14481E-03	2.9101504	
6.14486E-03	2.90788976	
6.14492E-03	2.90572632	
6.14497E-03	2.90365195	
6.14503E-03	2.90165874	
6.14508E-03	2.89974038	
6.14514E-03	2.89788999	
6.14519E-03	2.89610155	
6.14525E-03	2.89436918	
6.14531E-03	2.8926884	
6.14536E-03	2.89105415	
6.14542E-03	2.88946212	
6.14543E-03	2.88913064	
6.14547E-03	2.88867605	
6.14553E-03	2.88813293	
6.14558E-03	2.88762108	
6.14564E-03	2.8871375	
6.14569E-03	2.88667933	
6.14576E-03	2.88613178	
6.14584E-03	2.885564	
6.14592E-03	2.88503037	
6.14600E-03	2.88452603	
6.14607E-03	2.88404699	
6.14615E-03	2.88358971	
6.14623E-03	2.8831512	
6.14630E-03	2.88272873	
6.14638E-03	2.88232011	
6.14649E-03	2.88179356	
6.14659E-03	2.88128444	
6.14669E-03	2.88078965	
6.14680E-03	2.8803067	
6.14695E-03	2.87960022	
6.14711E-03	2.87891071	
6.14726E-03	2.87823446	
6.14743E-03	2.87750019	
6.14763E-03	2.876641	
6.14784E-03	2.87579305	
6.14804E-03	2.87495423	
6.14831E-03	2.87384729	
6.14858E-03	2.87275129	
6.14885E-03	2.87166428	
6.14912E-03	2.87058497	
6.14931E-03	2.86983404	
6.14939E-03	2.86964552	
6.14977E-03	2.86877523	
6.15014E-03	2.86794479	
6.15050E-03	2.86712159	
6.15087E-03	2.86630451	
6.15123E-03	2.8654927	
6.15172E-03	2.86441722	
6.15221E-03	2.86334843	
6.15270E-03	2.8622852	
6.15318E-03	2.8612267	
6.15381E-03	2.85987992	
6.15437E-03	2.85865497	
6.15494E-03	2.85743379	
6.15570E-03	2.85581045	
6.15646E-03	2.85419173	
6.15722E-03	2.85257678	
6.15798E-03	2.85096496	
6.15911E-03	2.848552	
6.16025E-03	2.84614365	
6.16139E-03	2.84373892	
6.16252E-03	2.84133711	
6.16404E-03	2.83813831	
6.16556E-03	2.83494277	
6.16707E-03	2.8317497	
6.16935E-03	2.82696368	
6.17162E-03	2.82218099	
6.17422E-03	2.81671808	
6.17682E-03	2.81125766	
6.18028E-03	2.80397967	
6.18375E-03	2.79670403	
6.18894E-03	2.78579383	
6.19414E-03	2.7748865	
6.20281E-03	2.75671238	
6.21018E-03	2.74125246	
6.21755E-03	2.72579548	
6.22492E-03	2.71034134	
6.23229E-03	2.69159199	
6.23966E-03	2.6728459	
6.24703E-03	2.65410345	
6.25256E-03	2.64004946	
6.25624E-03	2.63068215	
6.25809E-03	2.62486093	
6.26361E-03	2.60740079	
6.26914E-03	2.58994499	
6.27329E-03	2.57685661	
6.27743E-03	2.56377199	
6.27836E-03	2.56086533	
6.28158E-03	2.5476802	
6.28573E-03	2.53073374	
6.28849E-03	2.51943988	
6.29125E-03	2.50815034	
6.29402E-03	2.49686591	
6.29494E-03	2.49310658	
6.29678E-03	2.48330698	
6.29886E-03	2.47228765	
6.30093E-03	2.46127392	
6.30300E-03	2.45026719	
6.30323E-03	2.44904515	
6.30507E-03	2.43637012	
6.30646E-03	2.42686972	
6.30784E-03	2.41737533	
6.30922E-03	2.40788807	
6.31060E-03	2.39840949	
6.31164E-03	2.38854287	
6.31268E-03	2.37868339	
6.31377E-03	2.36828528	
6.31458E-03	2.3606305	
6.31538E-03	2.35298274	
6.31619E-03	2.34534316	
6.31659E-03	2.34152826	
6.31699E-03	2.33577633	
6.31780E-03	2.32428385	
6.31861E-03	2.31280497	
6.31921E-03	2.30420629	
6.31982E-03	2.29561849	
6.32033E-03	2.28828813	
6.32085E-03	2.28096801	
6.32137E-03	2.27365961	
6.32169E-03	2.26907422	
6.32188E-03	2.2652042	
6.32240E-03	2.25479988	
6.32292E-03	2.24441385	
6.32343E-03	2.23404933	
6.32360E-03	2.23073983	
6.32382E-03	2.22510205	
6.32430E-03	2.2129317	
6.32465E-03	2.20405148	
6.32500E-03	2.19518938	
6.32521E-03	2.19013717	
6.32536E-03	2.18534695	
6.32571E-03	2.17419363	
6.32606E-03	2.16306796	
6.32641E-03	2.15197454	
6.32651E-03	2.14881582	
6.32676E-03	2.13882603	
6.32701E-03	2.12886325	
6.32726E-03	2.11892644	
6.32751E-03	2.10901933	
6.32767E-03	2.10309558	
6.32777E-03	2.09771879	
6.32802E-03	2.08431661	
6.32827E-03	2.07096128	
6.32852E-03	2.05766207	
6.32871E-03	2.04773191	
6.32887E-03	2.03916245	
6.32907E-03	2.02867162	
6.32917E-03	2.02345898	
6.32922E-03	2.01982706	
6.32937E-03	2.00898283	
6.32952E-03	1.99820131	
6.32967E-03	1.98749725	
6.32977E-03	1.98041357	
6.32987E-03	1.97338001	
6.32997E-03	1.96640523	
6.33007E-03	1.95949961	
6.33018E-03	1.95267566	
6.33028E-03	1.94594829	
6.33038E-03	1.93933537	
6.33045E-03	1.93446342	
6.33053E-03	1.92967814	
6.33060E-03	1.92499135	
6.33068E-03	1.92041644	
6.33075E-03	1.91596856	
6.33083E-03	1.91166479	
6.33090E-03	1.90752435	
6.33098E-03	1.90356881	
6.33103E-03	1.90073767	
6.33109E-03	1.89803576	
6.33115E-03	1.89547429	
6.33118E-03	1.89413717	
6.33120E-03	1.89425823	
6.33126E-03	1.89469893	
6.33132E-03	1.89532313	
6.33137E-03	1.89614759	
6.33143E-03	1.89718976	
6.33149E-03	1.89846905	
6.33152E-03	1.89955484	
6.33158E-03	1.90450741	
6.33164E-03	1.91045863	
6.33171E-03	1.91680675	
6.33174E-03	1.92087517	
6.33177E-03	1.92526122	
6.33183E-03	1.93669701	
6.33189E-03	1.94864399	
6.33193E-03	1.9561447	
6.33196E-03	1.96286331	
6.33202E-03	1.9802595	
6.33206E-03	1.9910858	
6.33208E-03	2.0000163	
6.33215E-03	2.02304063	
6.33218E-03	2.03730577	
6.33221E-03	2.04886076	
6.33227E-03	2.07855434	
6.33231E-03	2.09688861	
6.33233E-03	2.11152531	
6.33240E-03	2.14904012	
6.33243E-03	2.17213975	
6.33246E-03	2.19035775	
6.33252E-03	2.23695055	
6.33256E-03	2.26557377	
6.33258E-03	2.28747069	
6.33264E-03	2.33210989	
6.33265E-03	2.34922643	
6.33271E-03	2.40663171	
6.33275E-03	2.44585062	
6.33279E-03	2.4895221	
6.33284E-03	2.55654093	
6.33286E-03	2.58130473	
6.33294E-03	2.68250994	
6.33301E-03	2.79652001	
6.33303E-03	2.82561748	
6.33309E-03	2.92142943	
6.33312E-03	2.9865373	
6.33316E-03	3.05828962	
6.33323E-03	3.19827814	
6.33324E-03	3.20493927	
6.33331E-03	3.36783676	
6.33333E-03	3.40234793	
6.33339E-03	3.54445182	
6.33342E-03	3.62802783	
6.33346E-03	3.73464134	
6.33352E-03	3.87611623	
6.33354E-03	3.9387775	
6.33361E-03	4.14749039	
6.33369E-03	4.39351546	
6.33370E-03	4.44336893	
6.33376E-03	4.64543822	
6.33380E-03	4.76412738	
6.33388E-03	5.05068897	
6.33389E-03	5.1089092	
6.33399E-03	5.4925959	
6.33400E-03	5.54279065	
6.33410E-03	5.97121613	
6.33413E-03	6.07960624	
6.33422E-03	6.48329252	
6.33425E-03	6.65844107	
6.33438E-03	7.27507223	
6.33439E-03	7.30742816	
6.33450E-03	7.92883487	
6.33459E-03	8.4090197	
6.33469E-03	8.96177214	
6.33508E-03	11.1897894	
6.33528E-03	12.3300554	
6.33545E-03	13.2698259	
6.33549E-03	13.4870157	
6.33560E-03	14.0440511	
6.33569E-03	14.4898457	
6.33574E-03	14.7155124	
6.33583E-03	15.1319926	
6.33589E-03	15.347305	
6.33598E-03	15.7054388	
6.33603E-03	15.8491426	
6.33615E-03	16.2078397	
6.33627E-03	16.4909229	
6.33630E-03	16.5543887	
6.33640E-03	16.6968067	
6.33644E-03	16.7542555	
6.33654E-03	16.7971263	
6.33667E-03	16.8374884	
6.33668E-03	16.8321228	
6.33679E-03	16.7538327	
6.33681E-03	16.7379	
6.33689E-03	16.6215597	
6.33696E-03	16.5155689	
6.33702E-03	16.3788391	
6.33710E-03	16.1945896	
6.33714E-03	16.0795588	
6.33725E-03	15.7519868	
6.33727E-03	15.6816626	
6.33741E-03	15.1758167	
6.33742E-03	15.1356353	
6.33752E-03	14.724928	
6.33760E-03	14.3671928	
6.33772E-03	13.865838	
6.33791E-03	12.935024	
6.33826E-03	11.1429178	
6.33843E-03	10.2855774	
6.33853E-03	9.7506903	
6.33854E-03	9.72052866	
6.33868E-03	9.04952575	
6.33872E-03	8.85793117	
6.33878E-03	8.57847483	
6.33890E-03	8.08130194	
6.33891E-03	8.02676951	
6.33901E-03	7.61690915	
6.33906E-03	7.41439953	
6.33909E-03	7.31957522	
6.33916E-03	7.03803358	
6.33921E-03	6.85229274	
6.33924E-03	6.76611858	
6.33933E-03	6.43647081	
6.33936E-03	6.34211749	
6.33942E-03	6.15888613	
6.33951E-03	5.89269259	
6.33958E-03	5.71206505	
6.33964E-03	5.53425091	
6.33966E-03	5.47563906	
6.33971E-03	5.36817765	
6.33977E-03	5.20888277	
6.33978E-03	5.2014019	
6.33984E-03	5.06346364	
6.33990E-03	4.92718315	
6.33997E-03	4.79207141	
6.34003E-03	4.68303159	
6.34004E-03	4.65551475	
6.34010E-03	4.55772353	
6.34015E-03	4.46638208	
6.34016E-03	4.46151617	
6.34021E-03	4.37499715	
6.34027E-03	4.28945	
6.34028E-03	4.27534604	
6.34033E-03	4.21179626	
6.34038E-03	4.13641649	
6.34040E-03	4.10741968	
6.34044E-03	4.06647674	
6.34049E-03	4.00026906	
6.34053E-03	3.96025139	
6.34055E-03	3.93802001	
6.34061E-03	3.88156071	
6.34066E-03	3.82573271	
6.34072E-03	3.77358625	
6.34078E-03	3.7245817	
6.34083E-03	3.67872224	
6.34089E-03	3.63334596	
6.34095E-03	3.5912698	
6.34100E-03	3.55763883	
6.34105E-03	3.52432728	
6.34107E-03	3.51427745	
6.34110E-03	3.49516335	
6.34115E-03	3.46796744	
6.34120E-03	3.4410267	
6.34125E-03	3.41432393	
6.34130E-03	3.38907793	
6.34135E-03	3.36674826	
6.34142E-03	3.3386129	
6.34149E-03	3.31079058	
6.34153E-03	3.2914664	
6.34155E-03	3.28492222	
6.34162E-03	3.2632513	
6.34169E-03	3.24180776	
6.34175E-03	3.2205721	
6.34182E-03	3.19951728	
6.34184E-03	3.19266649	
6.34189E-03	3.18256916	
6.34195E-03	3.16768928	
6.34204E-03	3.1500425	
6.34211E-03	3.13475762	
6.34218E-03	3.11958604	
6.34225E-03	3.10451516	
6.34232E-03	3.08953375	
6.34241E-03	3.06968267	
6.34242E-03	3.0668906	
6.34250E-03	3.05506747	
6.34260E-03	3.04140012	
6.34269E-03	3.02781925	
6.34278E-03	3.01431499	
6.34288E-03	3.00087367	
6.34300E-03	2.98296017	
6.34302E-03	2.98137743	
6.34316E-03	2.96668195	
6.34330E-03	2.95206677	
6.34344E-03	2.9375159	
6.34361E-03	2.91960734	
6.34377E-03	2.90285682	
6.34380E-03	2.90065685	
6.34399E-03	2.88532493	
6.34418E-03	2.8700437	
6.34435E-03	2.85625705	
6.34437E-03	2.85511327	
6.34462E-03	2.83916067	
6.34487E-03	2.82326141	
6.34513E-03	2.8074069	
6.34538E-03	2.79159115	
6.34550E-03	2.7837013	
6.34568E-03	2.77531786	
6.34596E-03	2.76277673	
6.34623E-03	2.7502638	
6.34659E-03	2.73361685	
6.34695E-03	2.71700642	
6.34731E-03	2.70433017	
6.34767E-03	2.69168061	
6.34803E-03	2.67905412	
6.34839E-03	2.66644801	
6.34885E-03	2.65434938	
6.34931E-03	2.64227516	
6.34977E-03	2.63022155	
6.35023E-03	2.61818563	
6.35085E-03	2.60216135	
6.35146E-03	2.59006248	
6.35208E-03	2.57798281	
6.35269E-03	2.56591906	
6.35330E-03	2.55386926	
6.35412E-03	2.54174247	
6.35493E-03	2.52963302	
6.35574E-03	2.51753789	
6.35655E-03	2.5054548	
6.35764E-03	2.4893596	
6.35872E-03	2.47666926	
6.35980E-03	2.4639912	
6.36089E-03	2.45132326	
6.36197E-03	2.43866594	
6.36248E-03	2.43381005	
6.36399E-03	2.41925661	
6.36601E-03	2.39986971	
6.36807E-03	2.38015346	
6.37013E-03	2.36045116	
6.37150E-03	2.34732436	
6.37219E-03	2.34127924	
6.37425E-03	2.32315502	
6.37699E-03	2.29900543	
6.37916E-03	2.27995222	
6.38133E-03	2.26091007	
6.38349E-03	2.24187893	
6.38566E-03	2.22285939	
6.38782E-03	2.20385216	
6.38999E-03	2.1848582	
6.39201E-03	2.16714413	
6.39216E-03	2.16574552	
6.39432E-03	2.14478403	
6.39649E-03	2.12384013	
6.39866E-03	2.10291636	
6.40082E-03	2.08201479	
6.40299E-03	2.06113806	
6.40357E-03	2.05557892	
6.40516E-03	2.03878218	
6.40732E-03	2.01591208	
6.40949E-03	1.99308148	
6.41094E-03	1.97788627	
6.41231E-03	1.96347193	
6.41426E-03	1.94302841	
6.41556E-03	1.92942889	
6.41686E-03	1.9158563	
6.41816E-03	1.90231358	
6.41946E-03	1.8888046	
6.42076E-03	1.8753334	
6.42090E-03	1.87384146	
6.42206E-03	1.86371005	
6.42357E-03	1.85047442	
6.42458E-03	1.8416928	
6.42560E-03	1.8329491	
6.42616E-03	1.82810131	
6.42661E-03	1.82550221	
6.42762E-03	1.81968055	
6.42863E-03	1.81391164	
6.42879E-03	1.81301439	
6.42964E-03	1.81137113	
6.43055E-03	1.80967346	
6.43159E-03	1.80781599	
6.43176E-03	1.80841181	
6.43257E-03	1.81126231	
6.43338E-03	1.81417593	
6.43355E-03	1.81481529	
6.43419E-03	1.82106701	
6.43500E-03	1.82910176	
6.43535E-03	1.83258269	
6.43581E-03	1.84048072	
6.43662E-03	1.85440074	
6.43669E-03	1.8556547	
6.43757E-03	1.87809996	
6.43803E-03	1.88996212	
6.43852E-03	1.90681659	
6.43893E-03	1.92076995	
6.43916E-03	1.9310709	
6.43979E-03	1.95950309	
6.44008E-03	1.97247967	
6.44043E-03	1.99229331	
6.44095E-03	2.02212081	
6.44107E-03	2.03024607	
6.44170E-03	2.07508316	
6.44182E-03	2.0832694	
6.44248E-03	2.14083172	
6.44268E-03	2.15841336	
6.44300E-03	2.19219613	
6.44352E-03	2.24762271	
6.44355E-03	2.25071117	
6.44404E-03	2.31276301	
6.44413E-03	2.32374432	
6.44456E-03	2.3866218	
6.44471E-03	2.40763918	
6.44508E-03	2.47030081	
6.44528E-03	2.50413401	
6.44560E-03	2.56520216	
6.44586E-03	2.61529253	
6.44606E-03	2.66013728	
6.44644E-03	2.74364069	
6.44667E-03	2.80293137	
6.44702E-03	2.89208744	
6.44707E-03	2.90895833	
6.44745E-03	3.01884118	
6.44748E-03	3.02828557	
6.44788E-03	3.16079341	
6.44829E-03	3.31034317	
6.44836E-03	3.33710834	
6.44869E-03	3.47495349	
6.44873E-03	3.49297501	
6.44910E-03	3.6592379	
6.44911E-03	3.66590696	
6.44949E-03	3.85821044	
6.44957E-03	3.90756931	
6.44986E-03	4.0724756	
6.45005E-03	4.1919574	
6.45024E-03	4.31167977	
6.45037E-03	4.40429774	
6.45061E-03	4.57953656	
6.45068E-03	4.6372879	
6.45099E-03	4.88023142	
6.45100E-03	4.89314719	
6.45132E-03	5.17762662	
6.45161E-03	5.46349345	
6.45164E-03	5.49489252	
6.45190E-03	5.7779107	
6.45193E-03	5.81252173	
6.45219E-03	6.12447475	
6.45222E-03	6.16270711	
6.45248E-03	6.50730615	
6.45250E-03	6.54963659	
6.45276E-03	6.93118054	
6.45279E-03	6.97814695	
6.45305E-03	7.40164891	
6.45308E-03	7.45391194	
6.45334E-03	7.92518501	
6.45337E-03	7.98317564	
6.45360E-03	8.44800716	
6.45366E-03	8.57561771	
6.45383E-03	8.95914614	
6.45395E-03	9.23894142	
6.45406E-03	9.51922734	
6.45418E-03	9.82654056	
6.45430E-03	10.1342949	
6.45441E-03	10.472425	
6.45453E-03	10.8110761	
6.45464E-03	11.1838719	
6.45476E-03	11.5572168	
6.45487E-03	11.9690757	
6.45499E-03	12.3815487	
6.45510E-03	12.8375328	
6.45522E-03	13.2941255	
6.45534E-03	13.7966149	
6.45542E-03	14.1740164	
6.45557E-03	14.8583041	
6.45560E-03	14.9953871	
6.45577E-03	15.8853108	
6.45580E-03	16.0459186	
6.45594E-03	16.8502685	
6.45599E-03	17.1119046	
6.45612E-03	17.8976012	
6.45617E-03	18.2764715	
6.45629E-03	19.0350903	
6.45636E-03	19.5497683	
6.45646E-03	20.2712344	
6.45655E-03	20.9427408	
6.45664E-03	21.6150909	
6.45674E-03	22.4642051	
6.45679E-03	22.949965	
6.45692E-03	24.1457985	
6.45701E-03	24.943954	
6.45711E-03	25.9762991	
6.45723E-03	27.1575088	
6.45730E-03	27.9894306	
6.45752E-03	30.4883071	
6.45773E-03	33.3002547	
6.45794E-03	36.2965963	
6.45795E-03	36.409622	
6.45814E-03	39.348484	
6.45817E-03	39.8394906	
6.45833E-03	42.665841	
6.45838E-03	43.5964482	
6.45853E-03	46.2582692	
6.45859E-03	47.4053046	
6.45872E-03	50.1326925	
6.45885E-03	52.7490644	
6.45892E-03	54.289787	
6.45911E-03	58.5853186	
6.45915E-03	59.5776825	
6.45937E-03	64.8838115	
6.45938E-03	65.2380116	
6.45961E-03	71.2373584	
6.45974E-03	74.7236756	
6.45995E-03	80.6699203	
6.46058E-03	98.4320111	
6.46074E-03	103.220109	
6.46091E-03	107.605091	
6.46111E-03	113.237378	
6.46112E-03	113.521425	
6.46134E-03	118.914058	
6.46139E-03	120.047541	
6.46158E-03	124.096	
6.46160E-03	124.600989	
6.46181E-03	128.539936	
6.46183E-03	128.976396	
6.46204E-03	132.170332	
6.46206E-03	132.523895	
6.46227E-03	134.890394	
6.46229E-03	135.151975	
6.46250E-03	136.641741	
6.46252E-03	136.773137	
6.46270E-03	137.272543	
6.46276E-03	137.4228	
6.46287E-03	137.259501	
6.46296E-03	137.126294	
6.46310E-03	136.356835	
6.46317E-03	135.983769	
6.46333E-03	134.481163	
6.46340E-03	133.833975	
6.46354E-03	132.045892	
6.46361E-03	131.149241	
6.46375E-03	128.874592	
6.46389E-03	126.59497	
6.46400E-03	124.312968	
6.46416E-03	121.113001	
6.46435E-03	116.944664	
6.46451E-03	113.293104	
6.46533E-03	92.8693834	
6.46556E-03	87.1193535	
6.46559E-03	86.4253066	
6.46585E-03	80.1837262	
6.46614E-03	73.6180035	
6.46636E-03	69.0263385	
6.46643E-03	67.4971886	
6.46657E-03	64.6781097	
6.46672E-03	61.8618612	
6.46679E-03	60.5615115	
6.46693E-03	57.9635995	
6.46701E-03	56.7564624	
6.46715E-03	54.3450137	
6.46724E-03	52.8937434	
6.46737E-03	50.9984571	
6.46748E-03	49.3517724	
6.46758E-03	47.9128457	
6.46772E-03	46.1187704	
6.46782E-03	44.8930001	
6.46796E-03	43.1684194	
6.46805E-03	42.1350406	
6.46820E-03	40.482972	
6.46828E-03	39.6184766	
6.46838E-03	38.6139257	
6.46851E-03	37.3235455	
6.46858E-03	36.6688212	
6.46874E-03	35.229941	
6.46878E-03	34.8714217	
6.46897E-03	33.3190259	
6.46899E-03	33.2098196	
6.46919E-03	31.6821992	
6.46920E-03	31.5731414	
6.46939E-03	30.2751815	
6.46943E-03	29.9759522	
6.46959E-03	28.9799851	
6.46972E-03	28.1658427	
6.46979E-03	27.7587432	
6.47001E-03	26.5386688	
6.47024E-03	25.3652007	
6.47030E-03	25.0720985	
6.47047E-03	24.2762019	
6.47059E-03	23.7461082	
6.47070E-03	23.2648107	
6.47088E-03	22.5435418	
6.47094E-03	22.324592	
6.47117E-03	21.4497047	
6.47140E-03	20.6514487	
6.47146E-03	20.4520758	
6.47174E-03	19.5582992	
6.47189E-03	19.1119005	
6.47203E-03	18.7183659	
6.47232E-03	17.9321018	
6.47261E-03	17.2357235	
6.47276E-03	16.8878522	
6.47290E-03	16.5778325	
6.47319E-03	15.9583603	
6.47348E-03	15.4040704	
6.47362E-03	15.1271534	
6.47377E-03	14.8780263	
6.47406E-03	14.3801996	
6.47440E-03	13.8460938	
6.47458E-03	13.5792773	
6.47475E-03	13.341727	
6.47510E-03	12.8670196	
6.47544E-03	12.4424936	
6.47562E-03	12.2303926	
6.47579E-03	12.0396265	
6.47614E-03	11.6584765	
6.47631E-03	11.4862986	
6.47666E-03	11.1423409	
6.47683E-03	10.9863279	
6.47718E-03	10.6746283	
6.47729E-03	10.5820931	
6.47775E-03	10.2123248	
6.47796E-03	10.0506993	
6.47822E-03	9.86957181	
6.47868E-03	9.54786813	
6.47879E-03	9.46750987	
6.47914E-03	9.2572498	
6.47960E-03	8.97713597	
6.47966E-03	8.94214903	
6.48006E-03	8.72740352	
6.48053E-03	8.48216878	
6.48110E-03	8.21167858	
6.48139E-03	8.07654853	
6.48168E-03	7.95644528	
6.48226E-03	7.71644226	
6.48284E-03	7.50279919	
6.48318E-03	7.37470618	
6.48341E-03	7.29897882	
6.48399E-03	7.10980362	
6.48422E-03	7.03418198	
6.48457E-03	6.93365595	
6.48515E-03	6.76622636	
6.48526E-03	6.73275992	
6.48590E-03	6.568613	
6.48630E-03	6.46423378	
6.48665E-03	6.3852826	
6.48740E-03	6.21434611	
6.48769E-03	6.14864483	
6.48815E-03	6.05609664	
6.48890E-03	5.90580278	
6.48893E-03	5.90002729	
6.48965E-03	5.77321769	
6.49041E-03	5.64141704	
6.49058E-03	5.61101742	
6.49116E-03	5.52285595	
